arm,regime,method,rank,mean_regret,ci95_low,ci95_high,n_seed_blocks,n_tasks,mean_selected_k,mean_population_regret
joint_forward_feedback,fresh_iid,gaussian_oracle_sgd,4,0.0,0.0,0.0,5,30,4.0,0.0
joint_forward_feedback,fresh_iid,gaussian_oracle_sgd,8,0.0,0.0,0.0,5,30,8.0,0.0
joint_forward_feedback,fresh_iid,gaussian_plugin_fullbatch,all,9.842128378876333e-05,3.0262612457778333e-05,0.00018263991554252998,5,120,3.8666666666666667,8.223961325255479e-05
joint_forward_feedback,fresh_iid,gaussian_plugin_fullbatch,1,0.0002474640030497467,0.0,0.0006514573203676667,5,30,1.3333333333333333,0.00020716922841853666
joint_forward_feedback,fresh_iid,gaussian_plugin_fullbatch,2,0.00014622113210530666,1.681749870583333e-05,0.0003294452934639267,5,30,2.1333333333333333,0.00012178922459168246
joint_forward_feedback,fresh_iid,gaussian_plugin_fullbatch,4,0.0,0.0,0.0,5,30,4.0,0.0
joint_forward_feedback,fresh_iid,gaussian_plugin_fullbatch,8,0.0,0.0,0.0,5,30,8.0,0.0
joint_forward_feedback,fresh_iid,gaussian_plugin_sgd,all,3.9613597030255835e-05,7.262688680387501e-06,8.236132336598168e-05,5,120,3.8666666666666667,1.0211371261234779e-05
joint_forward_feedback,fresh_iid,gaussian_plugin_sgd,1,2.9050754721550004e-05,0.0,8.715226416465e-05,5,30,1.3333333333333333,1.2759631607013335e-05
joint_forward_feedback,fresh_iid,gaussian_plugin_sgd,2,0.00012940363339947333,0.0,0.00032944529346392665,5,30,2.1333333333333333,2.8085853437925788e-05
joint_forward_feedback,fresh_iid,gaussian_plugin_sgd,4,0.0,0.0,0.0,5,30,4.0,0.0
joint_forward_feedback,fresh_iid,gaussian_plugin_sgd,8,0.0,0.0,0.0,5,30,8.0,0.0
joint_forward_feedback,fresh_iid,maximum_budget,all,0.03985963432377754,0.038609258498304655,0.041110010149250406,5,120,8.0,0.039822617512405685
joint_forward_feedback,fresh_iid,maximum_budget,1,0.06754627388752948,0.06739130608316272,0.06771917200000643,5,30,8.0,0.06747303038081952
joint_forward_feedback,fresh_iid,maximum_budget,2,0.05755508127329469,0.05471112861183185,0.060399033934757554,5,30,8.0,0.05747897500910282
joint_forward_feedback,fresh_iid,maximum_budget,4,0.03433718213428594,0.03178040318172233,0.03721551627228702,5,30,8.0,0.03433846465970038
joint_forward_feedback,fresh_iid,maximum_budget,8,0.0,0.0,0.0,5,30,8.0,0.0
joint_forward_feedback,fresh_iid,observed_count_cheapest,all,0.0539018666209141,0.04501937148875181,0.06923621336039228,5,120,3.75,0.053327417938834394
joint_forward_feedback,fresh_iid,observed_count_cheapest,1,0.16397521756465144,0.15927711754223792,0.168673317587065,5,30,1.0,0.16285033035512844
joint_forward_feedback,fresh_iid,observed_count_cheapest,2,0.03539231218365443,0.0008539042021509837,0.0965471774978911,5,30,2.0,0.03470309397094139
joint_forward_feedback,fresh_iid,observed_count_cheapest,4,0.0162399367353505,0.00927571829932525,0.023284302920308902,5,30,4.0,0.015756247429267765
joint_forward_feedback,fresh_iid,observed_count_cheapest,8,0.0,0.0,0.0,5,30,8.0,0.0
joint_forward_feedback,fresh_iid,observed_count_conditioning,all,0.04074079529173492,0.03430517503031158,0.04973680692078382,5,120,3.75,0.04029990954135623
joint_forward_feedback,fresh_iid,observed_count_conditioning,1,0.14800829606740468,0.13696189285444735,0.16047259355183913,5,30,1.0,0.14682128604389819
joint_forward_feedback,fresh_iid,observed_count_conditioning,2,0.014954885099534987,2.938280336724682e-05,0.04457646522843876,5,30,2.0,0.014378352121526734
joint_forward_feedback,fresh_iid,observed_count_conditioning,4,0.0,0.0,0.0,5,30,4.0,0.0
joint_forward_feedback,fresh_iid,observed_count_conditioning,8,0.0,0.0,0.0,5,30,8.0,0.0
joint_forward_feedback,fresh_iid,original_scalar,all,0.09278016705425993,0.08656857678708604,0.09822591243242763,5,120,5.0,0.09273813689953121
joint_forward_feedback,fresh_iid,original_scalar,1,0.04417853401059478,0.036920534447161826,0.05082964186537129,5,30,5.0,0.04394218951166414
joint_forward_feedback,fresh_iid,original_scalar,2,0.03810765094569272,0.029174480149500803,0.04419381268962062,5,30,5.733333333333333,0.03810144292138715
joint_forward_feedback,fresh_iid,original_scalar,4,0.021535112086354138,0.017243014816097267,0.025037552562273857,5,30,6.266666666666667,0.021646194313489287
joint_forward_feedback,fresh_iid,original_scalar,8,0.26729937117439806,0.23993911665107354,0.28804073365667926,5,30,3.0,0.2672627208515843
joint_forward_feedback,fresh_iid,pilot16,all,0.013728571642192771,0.012817522619250588,0.014921425294456777,5,120,5.066666666666666,0.013706124248021142
joint_forward_feedback,fresh_iid,pilot16,1,0.00449753833018547,0.0028052293713787765,0.006266616124516714,5,30,1.4666666666666666,0.004403861197401177
joint_forward_feedback,fresh_iid,pilot16,2,0.02077503481388269,0.01646691340218343,0.025484969431146715,5,30,4.133333333333334,0.020785673335270653
joint_forward_feedback,fresh_iid,pilot16,4,0.024467129327500427,0.021738586885795587,0.0277433093749088,5,30,6.666666666666667,0.024408613527499845
joint_forward_feedback,fresh_iid,pilot16,8,0.005174584097202497,0.004979694246289414,0.00540105680684947,5,30,8.0,0.005226348931912887
joint_forward_feedback,fresh_iid,rank_only,all,0.011186643450877462,0.00865396341608774,0.013746984004119065,5,120,4.5,0.010974254208169247
joint_forward_feedback,fresh_iid,rank_only,1,0.009936636497375721,0.008336893265269627,0.012763249656889306,5,30,2.0,0.009910328495071391
joint_forward_feedback,fresh_iid,rank_only,2,0.018570000570783646,0.016178517491664084,0.020165610144438052,5,30,4.0,0.018230440908337843
joint_forward_feedback,fresh_iid,rank_only,4,0.01623993673535048,0.00927571829932523,0.023284302920308884,5,30,4.0,0.01575624742926775
joint_forward_feedback,fresh_iid,rank_only,8,0.0,0.0,0.0,5,30,8.0,0.0
