run_dir,factorization_weighted_cosine,factorization_weighted_relative_l2,factorization_weighted_scaled_relative_l2,factorization_weighted_scale_mismatch,factorization_weighted_r2,path_factor_scalar_weighted_cosine,path_factor_scalar_weighted_relative_l2,path_factor_scalar_weighted_scaled_relative_l2,path_factor_scalar_weighted_scale_mismatch,path_factor_scalar_weighted_r2,path_transport_weighted_cosine,path_transport_weighted_relative_l2,path_transport_weighted_scaled_relative_l2,path_transport_weighted_scale_mismatch,path_transport_weighted_r2,per_soma_weighted_cosine,per_soma_weighted_relative_l2,per_soma_weighted_scaled_relative_l2,per_soma_weighted_scale_mismatch,per_soma_weighted_r2,scalar_weighted_cosine,scalar_weighted_relative_l2,scalar_weighted_scaled_relative_l2,scalar_weighted_scale_mismatch,scalar_weighted_r2,path_gain_cv_mean,path_gain_mean
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_47,1.0000025762483677,9.103190268574724e-08,9.102953528672568e-08,1.3424160629901265e-08,0.9999999999999915,0.2745426721297778,6.093349298430263,0.9606884589843842,0.7969965071845894,-36.36265104491762,1.000001806479234,63.000002503906394,6.660371822166538e-07,1.8061799504749052,-3968.628441448425,0.2061143798323778,17.291835992994116,0.9136649771986167,1.1823721841813524,-474.35077933922884,0.1411509897846442,12.795042113286355,0.9896526080405326,1.0943323973390302,-170.39601444925722,0.2119722320886125,0.19440001564530227
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_48,1.000003052848095,1.0553239429526448e-07,1.2215630597438194e-07,1.4415169765991402e-08,0.9999999999999888,0.20443263427855876,3.329967710612098,0.977013222303884,0.5255449199438174,-10.20853286588748,1.0000027326437144,62.9999962926,5.090492902176358e-07,1.8061800073096033,-3968.0304836155988,0.17030461762960142,10.34659468190482,0.9182482298818785,0.8524175149004555,-337.535007196477,0.09379687167417544,5.686634133442021,0.9951701462522329,0.739967361145,-32.65836059907612,0.21057470564785502,0.1960749803827359
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_49,1.000003871861121,9.86752532008414e-08,9.86752532008414e-08,0.0,0.9999999999999901,0.5303931694764358,12.48627647626753,0.8450804478939743,1.1121670231212573,-155.9889037605837,1.000001072883606,63.00000334326873,7.338837742025784e-07,1.806179982150249,-3970.920652775275,0.28393322458634007,24.366080565339853,0.8985016754715495,1.3630443824137923,-724.3411913209093,0.23671007844117972,20.30828667092277,0.969459896704783,1.302955646226227,-425.90871009562636,0.2394556999535295,0.1945074303792073
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_5,0.2509558586747556,1.6086650303394133e-07,0.7496265041933147,1.5213330591461963e-11,0.9999999999999337,0.015823652578826744,2.898447719003074,0.9979029655542038,0.4260963976842568,-4.5949925088724,0.30906072151488984,63.00000022918146,0.6922990997984529,1.8061799584088623,-3968.292561232754,0.10648115684083538,7520020.760347603,0.921146396796105,5.112075079027482,-997.4316658978423,0.019581017756606273,7520016.086967417,0.9974197161756315,4.994327170380832,-6.23418457240514,0.2835848429383246,0.1522904505532889
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_50,1.0000000150340378,6.146500732161672e-08,7.90851742266754e-08,4.620389288634201e-11,0.9999999999999961,0.09305130145870723,1.1163632140772597,0.9931767207770297,1.3980809833396355,-0.4244918228466353,0.9712637479488666,6.167885747208363,0.22852418106047284,0.49819917107378053,-308.5683076268498,0.10312983264716771,14.537445397661447,0.9226197971405222,1.0271472622335291,-421.4164361350353,0.02230262140241953,9.889632671138635,0.9994437172338545,0.9164171511127043,-116.6074636648011,0.9752097541854177,0.18340191331047279
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_51,1.0000000894069672,6.777224159081901e-08,1.0972502755351723e-07,1.460290841354431e-11,0.9999999999999953,-0.35434537997039467,1.1336701465709995,0.9051148481432721,1.3312880583125453,-0.46043279828737743,0.9031304946312537,6.0967422012841395,0.404649635503888,0.498139506247593,-307.53815755491445,0.06578672992495391,25.849749763469372,0.9229285696839984,1.237400082859541,-909.1041032427815,-0.018056907046299715,21.202340996767155,0.9995396926510492,1.126201998681875,-604.3066439786909,0.9813045436163103,0.1773322350703753
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_52,1.000000267993113,7.394824307450566e-08,4.6704542016354426e-08,2.3475143741938644e-08,0.9999999999999946,-0.15347516078215379,1.2651034595760124,0.9708528722003287,1.2870520018578924,-1.3223909430627976,0.971617056773259,6.497407713420098,0.1995397320787313,0.4611391012222157,-313.10715910882266,0.0960605451837182,14.709549196918712,0.9224286467179273,1.0203883123205686,-428.36085040768444,-0.019075839780271053,10.186826858534591,0.9891886826600952,0.9244040049242144,-124.1646347007511,0.971615093251185,0.17815842851996422
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_53,1.0000001785671635,9.278809319777505e-08,7.482679506494338e-08,4.050350802228275e-11,0.9999999999999911,0.13439655418579394,1.2322433840815294,0.9843203475164953,1.4807973992508487,-1.0719910297884176,0.9668752551078796,6.263952388646752,0.23750379454918596,0.523023193331971,-309.36522623996746,0.10382428450080064,28.380406284170228,0.9226363599691694,1.3884530756890254,-992.0021844670862,0.007070244791416021,23.82705016338625,0.9969592640776341,1.290633084648208,-687.7181951101039,1.0137052119623047,0.1780685091821047
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_54,1.0000012502169153,6.142286299975887e-08,6.14228913553476e-08,5.874889102050343e-11,0.9999999999999961,0.14445085021165702,1.009390399530625,0.9876812562892248,1.784467881448146,-0.02027383249842573,0.9737783853824322,6.465784378599423,0.21835789217373705,0.45763105577958396,-312.29096851336317,0.11609971093443724,19.05739531629809,0.9222382512093572,1.0608283020894755,-584.479231138368,0.042649514686602816,14.298749098527843,0.9990828951169546,0.9395530188382691,-279.26980657474985,0.572658783905,0.1675314553655111
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_55,1.000001994249927,6.858827785971228e-08,9.660464397900147e-07,3.135427114298337e-08,0.9999999999999956,0.44172665362174696,1.166755990851518,0.894527475934127,0.9684126571912596,-0.7209431333446985,0.9674857488045325,7.476369524459344,0.24197088318568627,0.5274266967537176,-327.97109969168986,0.15674907972033209,53.531385989675115,0.9139237050876646,1.6506050595737218,-3385.1946699597693,0.09751948685600208,48.93463626644613,0.9887842162057481,1.5517830163651882,-3080.666007109595,0.7440170258995115,0.14916449699264306
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_56,1.0000006250135458,6.759887908138006e-08,9.262978063903851e-08,1.7235593258925364e-11,0.9999999999999953,0.6620503664016724,1.3060912286106545,0.6856709378663373,0.9498975992542016,-2.304982562155446,0.9731392768713144,8.034625884664724,0.20978950038230176,0.5060788489671921,-342.34270813339094,0.1482533233670088,231.4108328251562,0.920313580763871,2.0762532819560957,-73376.43694332523,0.06685763081678978,227.00205097242753,0.9971064988737186,1.9945055477595401,-73073.58558151498,0.7790003372054672,0.14900661675402752
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_57,1.0000027681991552,7.181969745562562e-08,7.180929351578917e-08,1.0934605604423704e-11,0.9999999999999948,0.19196524299108064,1.1132466006545383,0.9783412295365717,1.115122613059214,-0.39035805677160307,0.9656282388246976,7.065635295209603,0.24829548038842633,0.5313251002476659,-319.9700313186981,0.13270378700242594,74.40258159868223,0.92007915331225,1.7485058416332189,-6851.610533209954,0.06723863588502774,69.74557701056345,0.9961440852047717,1.6388200203090837,-6546.764104394882,0.7630417854467557,0.15090235587782586
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_58,1.0000044646916115,6.269688049698892e-08,6.26846010420194e-08,4.555463517555553e-11,0.9999999999999961,0.12712113799240726,1.0989645765635225,0.9911734049739221,1.2410320137849422,-0.3216067640510366,0.9318862419862014,6.708061930005864,0.3479010599703645,0.5138747581245906,-314.3182117940488,0.10548738676768082,78.83389662464091,0.9223566346255097,1.6978614938187901,-7976.768554818633,0.02889730963999262,74.16212061559239,0.9992789571658718,1.5827217482600409,-7671.744354329041,0.7055977435549244,0.14943626816742694
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_59,1.0000007737973693,6.779055616054312e-08,6.779055616054312e-08,0.0,0.9999999999999953,0.5556959292063346,1.362028004029847,0.621365127657847,1.230698608423444,-1.3779303531389142,0.9892071118721595,7.699635337041591,0.09594017839301872,0.4588265560052609,-336.3280281808951,0.07933365668241794,19.46891803610147,0.9177624347741822,1.2393757994102566,-541.6718277483766,0.017981347556297596,14.90017527621146,0.9930930925470028,1.1439042871256526,-237.3513786907051,1.0584272565410036,0.14920524292840406
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_6,1.000001904748048,1.8756216313778497e-07,0.7348657198596855,0.0,0.99999999999989,0.19478302620924437,1.5993634240612347,0.979123903045455,0.16001209967187394,-2.231133144788763,1.0000015955704908,63.00000650480351,5.048333726093272e-05,1.8061799926461815,-3970.5282537244543,0.1501659109042241,6444527.484865339,0.9195865612778201,4.994761023355261,-994.8778906173682,0.07416767340440017,6444522.782493408,0.9965040584816117,4.8713423340296,-1.7360988124064072,0.26608732036234006,0.15230791606773492
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,1.000000134129445,3.08275468530457e-08,3.0829488310019685e-08,6.8752812169195025e-12,0.9999999999999984,0.3052025013245069,1.221485134488705,0.9499927322877131,0.6313669187131521,-1.1836979669271321,0.8286658342068012,7.838391769751762,0.5117752227454583,0.4923186938118824,-328.70114914630574,0.11550759208890107,33.4176135619056,0.9218380362276739,1.4641636860618847,-1322.4821988506135,0.05989857677083749,28.88670367716983,0.9957492408089001,1.3736508400870684,-1018.4664229455092,1.1944921613764303,0.16358985465306503
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_61,1.0000000670694713,7.137573557542573e-08,1.0894822221306235e-07,2.2700581888207356e-08,0.999999999999994,0.44106451593912566,1.3071094826236271,0.8972335646438391,0.7763766120310801,-2.195134954576811,0.9353305559891921,7.374527544293517,0.33539297057494666,0.5114234030310357,-321.52780637510637,0.2340375425723883,49.548975516975624,0.9067382791794423,1.6144854264323685,-2910.335964679168,0.18599306505460006,45.12823008084031,0.9780346799020947,1.5344317527857214,-2607.3502105824473,1.1689902657121929,0.1627389848805391
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_62,1.0000000745627893,4.300424531632901e-08,1.152022198954965e-07,0.0,0.9999999999999981,0.0036948337577856504,1.3131297830029875,0.9958765996548546,0.5319855156397153,-1.5142021398627392,0.967153957256904,7.663571189938879,0.24003986003642191,0.6340568858121723,-318.5555197969679,0.08350144555935493,33.70401545701611,0.9184161846184524,1.4308176064936688,-1392.717192660639,0.020482113728156455,29.19524332318571,0.9940721874771843,1.3417922231950468,-1088.833504852864,1.1272937564321082,0.16446482734038279
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_63,1.0000000298783003,7.899891628070285e-08,9.100802614601124e-08,2.460921240279583e-08,0.9999999999999937,0.2798671710949678,1.3097067360789605,0.9488708549374104,0.335480757570778,-1.7223645923385944,0.9534412026405334,8.101934272164126,0.28824066954486044,0.6220819598952444,-329.1102100728009,0.146591094823984,25.644487728254546,0.9203879280068262,1.3803200289053168,-789.2200206623281,0.05697009999018449,21.16360384967476,0.9962557242503934,1.29148061337514,-485.6419541045902,1.1281405835125584,0.16608945681498602
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_64,1.0000001862217773,1.8488032196650097e-08,1.850359528615137e-08,0.0,0.9999999999999992,0.6999913156032562,1.2273556084586374,0.7035587207760412,0.9599766449265915,-1.6850527597286855,0.997942369717818,7.233486248538504,0.05092656575230888,0.5467181501586867,-318.4410053509378,0.16767753359790033,9.790462719069456,0.9104413631001103,0.8120360975945129,-330.7936907878974,0.12292765697034505,5.327558092430824,0.9803129309311149,0.7289195875088086,-27.395121839095047,1.1884156089872546,0.16386774354256117
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_65,1.0000006701248783,5.443562294831862e-08,6.751405194212087e-08,4.3913121935416224e-09,0.9999999999999966,0.7172958690386552,1.8291091929117285,0.6863595795883377,0.6938922751493399,-9.608959127897537,0.9342532157897949,7.606275821985093,0.32731168324045196,0.41879234968949525,-331.0357341937977,0.2410898609803273,87.34407782668339,0.9078425183351643,1.924280407619387,-8147.186621815903,0.20083923637866974,83.35114220850801,0.975461183785912,1.8670333302758568,-7850.551309837059,1.0815073605413217,0.1469703778051413
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_66,1.0000016529746996,6.33028470538945e-08,6.33075413339167e-08,2.9472580138381702e-08,0.9999999999999959,0.193813212789022,1.209200282432901,0.9807727001123052,1.1466845632833953,-0.9587078174271404,0.9721061633183405,7.631244493892205,0.21634355938020722,0.5395877970120617,-330.93632745755383,0.14856441949422544,65.26931223872329,0.9200853978445388,1.696581837729202,-5228.303295620818,0.08647585889467826,60.70385887169433,0.9955644788819732,1.601420830762852,-4923.985176171438,0.7973069989362285,0.14686930666749293
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_67,1.000002635786532,5.960145091472723e-08,6.877379290842431e-08,0.0,0.9999999999999966,0.46091751983532536,1.4057936714569677,0.860398821114939,0.8666757352097405,-2.3890794825037904,0.9777072943173922,7.722082015906038,0.19653048107581958,0.4967987333302625,-334.31781757874745,0.16285149495189005,71.30527401232887,0.9183609123825048,1.7875676646867806,-5942.9225230710235,0.10572479865871943,66.88043851028377,0.9926929879976942,1.70647211682934,-5639.908614642412,0.9094406997835301,0.1463681382771868
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_68,1.0000008338572037,6.71183722282177e-08,6.714888738122366e-08,1.3970495211069987e-08,0.9999999999999956,0.41024544605842006,2.187468043729792,0.9103923312430008,0.5038916411925185,-12.318440356032209,0.8635236941851102,7.854166354893446,0.4443287641115916,0.42641622216086944,-333.97665357661975,0.19468111143662378,180.91749470321616,0.9152054361510598,2.191622083635311,-39068.38731681638,0.16011084845432869,176.9901474746707,0.979419074042783,2.136971482451126,-38773.83337654209,0.94368578992549,0.14911724261652964
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_69,1.0000005808508723,5.5832162657317445e-08,5.584972870863029e-08,1.9752505271390312e-08,0.9999999999999967,0.726176374233686,2.1932828001290057,0.6431957712028092,0.7198054484415997,-14.010792927758688,0.9868511007382319,7.551516654326384,0.15520051154095338,0.5309432514335704,-329.83751818801534,0.22056146768423227,154.45141161358475,0.9118091238445322,2.1423764253320092,-27447.18836746473,0.1896051443540133,150.60272134833684,0.9734874301190257,2.090486529535528,-27154.81025895362,1.0260194382035108,0.14833422692922446
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_7,1.0000001190574306,1.4933693829765664e-07,0.7496988794108906,3.8413075291221066e-08,0.999999999999937,-0.008144412189722061,1.3731754772536378,0.9741338040836884,0.7629164128428326,-3.705321224329654,1.000000155889071,62.99983357815617,0.002111870979978597,1.8061788603534246,-3968.0648648235892,0.13927864845698842,11188433.324809808,0.9152976511067659,5.268491407520391,-1002.4903758532837,0.06027562246442987,11188428.615521822,0.9921925914131117,5.141848414158842,-11.028598083466937,0.30960051006503037,0.15224505299553323
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_70,1.0000002085972624,7.129676745881584e-08,7.467776760817126e-08,1.8818403763615885e-08,0.9999999999999946,0.02193080662534787,1.4337045614873156,0.9954336386972963,0.6758515462652311,-2.341167130168327,0.9577552401102506,8.029236906485373,0.27187202890484835,0.6013784281213778,-329.72267155313483,0.121836767746852,40.702806270816716,0.9211658054491575,1.5884420611072403,-1792.3426783224688,0.05869042185636667,36.265940633204195,0.9968450693032354,1.505893160587174,-1489.0598041638457,1.0115422596533188,0.1613900478069599
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_71,1.0000000595381642,4.220849157420762e-08,4.840788872521488e-08,6.1243275945672954e-09,0.9999999999999977,-0.37113711123283094,1.4075842164877808,0.867669028784235,0.6980228328853715,-1.8764734217250756,0.9808017794902508,7.40910392574072,0.18223269432736597,0.4989860381031374,-325.1257584835276,0.07052291184663773,34.24823575765146,0.922106810525829,1.4999846985823628,-1327.5630779784783,0.010200702800200535,29.760882112910274,0.9972171569318558,1.4132895913637997,-1023.840684770071,1.0444131277131745,0.1632595732808113
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_72,1.0000001786904702,6.345853427252882e-08,6.368971120955111e-08,1.9439570624988782e-08,0.9999999999999956,0.3603589018950096,1.2559625503036136,0.9239002260570506,0.6309395352386361,-1.1017781320825146,0.87001227415525,7.546144922638451,0.4595321330590438,0.5304669331389936,-321.8525304187096,0.1152251294026008,30.90497185347809,0.9216767822385399,1.4441339671044016,-1123.8736872654238,0.05160695772904616,26.34202727636961,0.9974404443405895,1.349089383262521,-819.5030181508699,1.1501272089885608,0.16624609094399673
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_73,1.0000000223185015,5.121353390357311e-08,5.049625756683676e-08,9.891243716513343e-09,0.9999999999999969,-0.11207291799095961,1.1634655610176443,0.9882814027231722,1.1846555819235949,-0.5772480965836807,0.9633947106508108,7.292634130748226,0.2573080476811642,0.45733391989363903,-323.9994336698818,0.07111365559439246,15.963728397869069,0.9230559389850662,1.1207694049092272,-445.4442528216663,0.002118884764898282,11.332689018254559,0.9995692843804657,1.0152201030161214,-140.73507412770394,1.0681401548588807,0.16325099107164603
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_74,1.000000111744463,5.2347383923529034e-08,5.882389999674283e-08,1.1738872229670832e-08,0.9999999999999969,0.43001805818997896,1.419908921850404,0.8998464734976428,0.6703539132332951,-2.9904445021473083,0.9590694491679852,7.221742473467793,0.2688814322012998,0.46058561058509745,-322.061102753589,0.20983136502596048,32.639911248571764,0.9133749104756922,1.4888665877543479,-1195.0531136845314,0.15368897983661065,28.275967417806605,0.9874377870404089,1.4122784753068676,-892.7675857270743,1.0495756304596582,0.1656905418405166
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_75,1.0000011318234443,5.9274591077337634e-08,8.834541248469545e-08,1.3483325812849681e-11,0.9999999999999966,0.35813454252022964,2.2672622074390723,0.9206322061505473,0.9479968691840774,-13.855506966256153,0.986206632394057,7.590749454956475,0.1572500350749178,0.5467715944986912,-330.98402520442875,0.15134688552755576,122.91816107436392,0.9179473075046614,2.0450990980089054,-17296.924059639143,0.11949988082051277,119.05551570472137,0.9802794985105602,1.9927274038303973,-17003.47361959734,0.8772075195526967,0.14819856410702834
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_76,1.0000007743475314,6.569407256738194e-08,6.569407256738194e-08,0.0,0.9999999999999956,0.6633385282296401,2.0631439135169582,0.7345941854724105,0.9655468309377646,-10.915956165839143,0.983804886157696,7.5574576671021925,0.17078972540664686,0.6075384591731215,-328.43015285539303,0.19594142585992813,46.204613035416166,0.9138595344323732,1.6641866554920313,-2159.0314490709347,0.1594569322008353,42.23906794468313,0.9792955681836073,1.6081016744456138,-1863.4750003284946,0.8630867002868347,0.14901156981404012
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_77,1.0000015039915793,6.355839549423538e-08,6.879665342194985e-08,1.7550927257179883e-11,0.9999999999999958,0.7210261202775515,1.8768163441143197,0.6636783377685163,1.0878675638809,-8.16501696174755,0.9943025158001826,7.791805225642359,0.1022466630419534,0.6291774160120435,-333.9720757784098,0.18762364639685705,68.29358017510513,0.9141242733490158,1.8192018654817323,-4941.032669915882,0.1485063536809041,64.21435187996224,0.9811158897256111,1.7585733782025472,-4642.394640539171,0.8599668947809178,0.14767362700345424
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_78,1.000000655309192,6.185263980047288e-08,6.185572465139702e-08,1.2748953370501977e-08,0.9999999999999961,0.4167726177435655,2.0434189017495377,0.9082045010572493,0.7539358326185935,-10.269515560817139,0.9567177479083722,7.760271183512095,0.2702521391123538,0.5744606762987503,-334.5863836051309,0.2012384505226062,92.55747912790783,0.9141542008856166,1.9485738421694536,-9171.576944823088,0.16354038337102303,88.55863174883717,0.9803248405762928,1.8912036547030664,-8873.780499409248,0.9029076493092331,0.14891731144430545
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_79,1.0000026060316956,6.023653641214953e-08,1.1525896011301189e-07,3.750610391616042e-09,0.9999999999999963,0.637151089998392,1.4532965848860353,0.7517133573884108,0.9993177811452442,-3.2480741532506183,0.9855407017927903,7.538384275681588,0.1623195253108101,0.6253105786210301,-327.372584272016,0.19373904856351706,43.00062787146352,0.9153973883219231,1.611985699084601,-1999.302139026893,0.1528961440691581,38.65456998884533,0.9833339356187388,1.5376241431796014,-1697.2451176040554,0.8137817861243888,0.1479459831920954
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_8,1.0000042860485185,1.6653562942529694e-07,0.5605249575045256,1.1309021730063612e-08,0.9999999999999031,-0.012952602253510402,2.927327014793927,0.994239189656828,0.4283848990374022,-3.6577103908856596,1.0000022741464467,63.00000085780876,3.1186977833591805e-06,1.8061799647771077,-3968.341571490173,0.10853130972156158,8565316.56819452,0.9223237600480563,5.100795575455431,-994.1440579574304,0.02140925910610419,8565311.879204191,0.9985677197028029,4.978669336303697,-2.7194199101314895,0.2627259662106432,0.15229565563052624
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_80,1.0000001340724618,4.1186859159471444e-08,4.121402034018542e-08,8.604961842585997e-09,0.9999999999999979,0.38512240464870745,1.6703298645477433,0.915746543262014,0.6057875177254181,-6.850719221108921,0.9591177105903625,7.580204862854268,0.2677252142272195,0.479712599390037,-328.6101635991785,0.18801986540739352,55.104134604447786,0.9156206333162756,1.7089828350633964,-3345.785077930582,0.1358465007864512,50.98514560005238,0.9884533300567502,1.646045516632382,-3047.3477877332093,0.9677046683670519,0.16193777723954275
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_81,1.0000002681829125,5.5976750748658526e-08,5.600035594795127e-08,7.333694999716001e-09,0.9999999999999966,0.6965900017664983,1.631015966656722,0.6812217429965729,0.5338830155811386,-6.266211527089147,0.9750468822625967,7.168817185806063,0.2126078556020493,0.4559908184601281,-322.05277755737484,0.17029391458401313,163.8560266407633,0.9182412809441475,2.130515382171612,-32880.064140647504,0.11281142899623284,159.69851450613868,0.9926671448052786,2.065543482918343,-32580.90164604809,1.0131674242736222,0.16280049257553542
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_82,1.0000002978047875,5.276462784039512e-08,1.0858059217674935e-07,0.0,0.9999999999999973,0.41121450754312366,1.5296805657946766,0.906500817088173,0.589506496400032,-4.348765158260181,0.9506955467737638,7.138851912292908,0.2920633703729449,0.4267454550524665,-321.5055691968261,0.14912178596624961,70.77721152305922,0.919389331845631,1.7788425871053826,-5899.30885971031,0.10254306231553738,66.50850837203157,0.9900743562410954,1.708720004579273,-5598.219312905373,1.07019056491705,0.16475105944734353
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_83,1.0000000894259615,7.464991472002152e-08,1.3926699836420785e-07,1.3847889314060683e-08,0.9999999999999938,0.5869842767715454,1.4831109389802108,0.7067422775008966,0.5032476060613501,-3.9325454306902143,0.9399171975942758,8.403338614539967,0.32526640474534996,0.7025560560320794,-326.3649761268461,0.16150170335402855,43.432807737516924,0.9191082112425071,1.621312098904358,-2010.649845366848,0.09062462128125705,39.130507377930435,0.9957932441401334,1.5477531792861927,-1709.0146219907333,1.0136077330799602,0.16208878302803406
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_84,1.0000002308397857,5.2074463616409525e-08,5.2113266765514804e-08,4.193415123936019e-09,0.9999999999999971,0.5919426278426096,1.612651082151332,0.7797164454030868,0.6296309081500411,-6.602311410990196,0.9646065280987666,7.1924030132913535,0.2496333755230042,0.4611704036358829,-321.81312144188047,0.2077779471874237,47.28669919695597,0.9136429572168105,1.643466346279563,-2463.566305386097,0.14126976751364195,43.15934266047686,0.9898576818007376,1.5794816111481045,-2164.843358667536,1.0050946576735984,0.16044802849109358
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_85,1.0000016083471939,6.273008134322893e-08,8.588760095207026e-08,1.6915088189553785e-08,0.9999999999999959,0.04488852620124817,1.421464503484201,0.9891857623018652,0.9352813582956544,-2.47622572887883,0.9715642699828515,7.547088161283413,0.22251968400463942,0.592213472647901,-328.2489603985831,0.10553110290605289,43.82836924327459,0.9214798051855279,1.6073848078128385,-2130.4236421415826,0.05045690172566818,39.41125513979125,0.9952346634443303,1.5270492678822234,-1827.223931947848,0.7883225971848428,0.14961260299269968
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_86,1.00000348470635,5.8773445165023994e-08,5.8773445165023994e-08,5.695032410768561e-12,0.9999999999999967,0.4582067086146428,1.8240657893857515,0.8822649604825314,0.9561128627526936,-7.654560076687291,0.9877741932868958,7.517524979197001,0.14969543795230494,0.642588148332221,-327.5469336826253,0.20311173452780798,63.129882688823876,0.9139297122038641,1.7718695627481473,-4361.7311674749735,0.15049768296571878,59.03152686175227,0.9869106920571926,1.709825635215585,-4062.84069663174,0.774288477624319,0.14987037015648988
