seed,network_type,trained_broadcast_mode,diagnostic_feedback,branch_numel_weighted_cosine,branch_macro_cosine,branch_concatenated_cosine,branch_local_exact_norm_ratio,cohort,run_dir,checkpoint_sha256
46,dendritic_shunting,per_soma,neuron_wise,0.4196641830809088,0.4891389369964599,0.3937992898827104,2.029896065188195,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_4,059d393a8efcb1dc41022c7ce2565f440274b448578a2cf88398bb8e0d54722b
46,dendritic_shunting,per_soma,scalar_fallback,0.1560932951690666,0.1814568310976028,0.1883825561105748,0.3259608894094203,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_4,059d393a8efcb1dc41022c7ce2565f440274b448578a2cf88398bb8e0d54722b
47,dendritic_shunting,per_soma,neuron_wise,0.5349894747411112,0.6189663171768188,0.5382761712666824,2.498341906447503,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_5,530af44ada4036c554081bd70d363183949aed1fe30e7ebd48223fd1453c5e35
47,dendritic_shunting,per_soma,scalar_fallback,0.1122779070856086,0.1722253710031509,0.1121131643527193,0.3585711948237244,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_5,530af44ada4036c554081bd70d363183949aed1fe30e7ebd48223fd1453c5e35
48,dendritic_shunting,per_soma,neuron_wise,0.3971018854650368,0.4882595479488373,0.41442195809661,2.1908442924614784,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_6,c532acb63deb9b27b5b1210c5facb3adcd3c4bb5c430a09819b71dbcbdf4c7a8
48,dendritic_shunting,per_soma,scalar_fallback,0.1091843599627217,0.1285143859684467,0.0894308613879346,0.3707093457413843,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_6,c532acb63deb9b27b5b1210c5facb3adcd3c4bb5c430a09819b71dbcbdf4c7a8
49,dendritic_shunting,per_soma,neuron_wise,0.3466277309432922,0.4294837266206741,0.3076239330269707,2.526289025494433,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_7,ca84c632c9dd1b25fc1fa2834d5d9c4e26ca1dbaa8ba980752d8ab82a8e526da
49,dendritic_shunting,per_soma,scalar_fallback,0.1261967550414017,0.1137602835893631,0.131443808136541,0.4517058453847846,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_7,ca84c632c9dd1b25fc1fa2834d5d9c4e26ca1dbaa8ba980752d8ab82a8e526da
50,dendritic_shunting,per_soma,neuron_wise,0.2625044397671384,0.3611686497926712,0.1981072934566891,1.5833319668712902,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_8,c06eb2ee5813dd60d94b30cb326c36f46af5db5d498197ad9e7690651b567552
50,dendritic_shunting,per_soma,scalar_fallback,0.0775566336239476,0.0922434732317924,0.0530400002108802,0.2407648106541039,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_8,c06eb2ee5813dd60d94b30cb326c36f46af5db5d498197ad9e7690651b567552
