task,budget,rate,left,right,seed,difference
opposed_strong,4096,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090811,-4.3947177722191826e-05
opposed_strong,4096,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090812,9.317835508316144e-07
opposed_strong,4096,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090813,2.1083129603920045e-07
opposed_strong,4096,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090814,1.0540790819552927e-07
opposed_strong,4096,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090815,-1.6622938997611482e-07
opposed_strong,4096,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090816,-1.2988819432374079e-06
opposed_strong,4096,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090817,1.199297498207289e-06
opposed_strong,4096,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090818,4.4733502953870263e-07
opposed_strong,4096,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090819,2.9953808682352327e-07
opposed_strong,4096,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090820,-1.3636275972496892e-08
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090801,-2.7470824059684374e-05
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090802,7.436019339460305e-06
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090803,4.638455741102021e-06
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090804,4.334854356451704e-06
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090805,7.046735215441845e-06
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090806,-2.8491864866516276e-06
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090807,2.8846018008843617e-05
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090808,-1.4503790341653823e-05
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090809,6.3909479633562075e-06
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090810,-2.672994446344969e-05
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090811,-4.165853921006482e-05
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090812,8.891650384304999e-06
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090813,1.1551974804802794e-05
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090814,1.8226807357946893e-06
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090815,3.2604142329476995e-07
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090816,-1.0346984434546981e-05
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090817,1.321947511783331e-06
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090818,9.801860584040875e-06
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090819,6.17962398940808e-06
opposed_strong,4096,0.01,shunt_proportional_unit_proximal,exact,2026090820,3.673548462383457e-06
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090801,-3.355462227666777e-05
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090802,1.0979511975192755e-06
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090803,-3.1955825108368065e-07
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090804,2.154051258648415e-06
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090805,5.395783421827951e-08
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090806,-1.361983594690006e-07
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090807,-5.028531690317228e-07
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090808,-1.6594225552981793e-05
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090809,-1.7764619315942444e-06
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090810,-2.9663387655942967e-05
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090811,-4.388809036412958e-05
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090812,1.1341250152641045e-06
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090813,3.103295268937095e-07
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090814,1.7013462413793476e-07
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090815,-5.633403173078166e-07
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090816,-2.3210283199580665e-06
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090817,1.379603963581541e-06
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090818,7.785298492813373e-07
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090819,1.2782141078828552e-07
opposed_strong,4096,0.01,ancestry_three_oracle,exact,2026090820,2.1048809360345744e-07
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090801,-5.183426869392882e-07
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090802,-8.121141137351628e-08
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090803,-4.473668075044568e-06
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090804,1.9838807485683674e-08
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090805,-6.320714118768223e-08
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090806,-3.318116859052367e-08
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090807,4.267430231408298e-08
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090808,3.6149592097523e-07
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090809,6.878003611099359e-09
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090810,1.7871545487935236e-07
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090811,-1.6848532324864607e-07
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090812,7.493855482265666e-07
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090813,-4.2099583402732677e-08
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090814,9.279688839569644e-08
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090815,-4.119197977159317e-08
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090816,1.4858178640775321e-06
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090817,3.637769385722578e-08
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090818,3.191707598215743e-08
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090819,-2.2659375042977103e-07
opposed_strong,4096,0.01,calibrated_broadcast,unit_broadcast,2026090820,-7.928122114364555e-08
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090801,0.3987722468137433
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090802,1.0003108525014754
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090803,0.39043306179668896
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090804,0.1627405258236961
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090805,0.8111469853122028
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090806,0.8281246393451964
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090807,0.09362917303586614
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090808,0.6278461304012874
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090809,0.7006871154408331
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090810,0.6666685490136657
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090811,0.901646907145338
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090812,0.4690157899236772
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090813,0.1358948533563486
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090814,0.228243361693786
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090815,0.11088747601697958
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090816,0.516986310412562
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090817,0.1610763639467898
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090818,0.09504080309190742
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090819,0.7014896523717984
opposed_strong,4096,0.03,unit_broadcast,hard_distal_unit_proximal,2026090820,0.7468284901183113
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090801,-1.3940399533687186e-06
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090802,2.053107496112542e-06
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090803,6.851293148878728e-06
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090804,2.406973411972114e-05
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090805,-1.8367793081322412e-06
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090806,-5.65711334219286e-07
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090807,6.765253186869245e-06
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090808,-2.0963128519221113e-06
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090809,-4.020702022358779e-06
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090810,-1.3369195239882177e-07
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090811,6.094312041989093e-07
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090812,4.327539287160385e-06
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090813,7.629125290590695e-07
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090814,-3.4008597342583312e-06
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090815,7.155010033074955e-07
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090816,-1.6979717224656376e-05
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090817,-1.3372463427899517e-06
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090818,1.0239928554656266e-05
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090819,3.510356729270064e-06
opposed_strong,4096,0.03,hard_distal_unit_proximal,exact,2026090820,1.6310739517311779e-06
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090801,0.9706846432455049
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090802,0.999223092943184
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090803,0.980490754940762
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090804,0.7180241310351868
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090805,1.0004599391302555
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090806,1.002153087367987
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090807,0.9989713448463727
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090808,0.9795031615504154
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090809,0.9667058459676232
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090810,0.9787987218135008
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090811,1.0001134468185326
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090812,0.9287834945881707
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090813,0.9769684716756071
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090814,0.9331842493495472
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090815,0.9871704568184427
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090816,1.0023250366545327
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090817,0.6923951710673869
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090818,0.9519826615937245
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090819,0.9809230807429546
opposed_strong,4096,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090820,0.9358067075553602
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090801,0.16182768458292196
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090802,0.0069883917959047935
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090803,0.15319718627835213
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090804,0.164659424592311
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090805,0.021835569066926318
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090806,0.06290185821975842
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090807,0.11891806962293215
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090808,0.2889867129003476
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090809,0.013577868114093382
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090810,0.08334848768923463
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090811,0.09703790346919812
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090812,0.07916277378797751
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090813,0.2590151241912295
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090814,0.4444705792706539
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090815,0.07513299632924388
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090816,0.1204489569706809
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090817,0.04093388028510201
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090818,0.13050818668653022
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090819,0.0644649734602939
opposed_strong,4096,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090820,0.07620143022822991
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090801,-4.081453700270167e-06
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090802,3.37969057593637e-07
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090803,4.6504994154927333e-07
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090804,1.600049105755803e-05
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090805,-5.916264401852763e-07
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090806,1.5241623798325357e-07
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090807,2.2207858108510385e-06
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090808,-1.500301578090001e-06
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090809,9.63730054992453e-07
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090810,-1.4175216741000871e-07
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090811,-2.677424639368866e-07
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090812,4.1415289730534936e-07
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090813,2.269838571757821e-07
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090814,8.028749892697768e-08
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090815,3.116037680202151e-07
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090816,1.7457408151716898e-07
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090817,3.1994000702441647e-06
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090818,1.7972209240869297e-06
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090819,3.6788633052636964e-07
opposed_strong,4096,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090820,6.607194237960561e-08
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090801,-1.2425045788346466e-06
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090802,2.093079733651202e-06
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090803,6.598070520087483e-06
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090804,2.391268749935003e-05
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090805,-2.008577821806778e-06
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090806,-6.645901978412209e-07
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090807,6.73114240007189e-06
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090808,-2.196519435711851e-06
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090809,-4.110204996729433e-06
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090810,-2.2937892486938791e-07
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090811,5.873632894437849e-07
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090812,4.286580845373943e-06
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090813,7.381353273124481e-07
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090814,-3.417042991298992e-06
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090815,5.959426063994203e-07
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090816,-1.676228273098895e-05
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090817,-1.316845459251549e-06
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090818,1.0034191922091686e-05
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090819,3.3761557167076247e-06
opposed_strong,4096,0.03,shunt_proportional_unit_proximal,exact,2026090820,1.5936629020556204e-06
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090801,-5.416769943459616e-06
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090802,1.0333488607659809e-07
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090803,4.491455794042989e-07
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090804,1.6530380818993977e-05
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090805,-1.1331377540798893e-06
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090806,1.384308621962234e-07
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090807,1.9498951894226262e-06
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090808,-3.4474667199870014e-06
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090809,4.988793688910703e-07
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090810,-4.2004114912413975e-07
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090811,-2.782400948565376e-07
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090812,4.163406544992929e-07
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090813,3.34672701458008e-07
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090814,-3.447583305452689e-07
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090815,2.4017236379179926e-07
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090816,-6.570229785775815e-07
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090817,3.180292901845307e-06
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090818,1.639402182761987e-06
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090819,3.0397041149871637e-07
opposed_strong,4096,0.03,ancestry_three_oracle,exact,2026090820,1.6517826804583387e-07
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090801,1.5763576701743887e-06
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090802,-6.80456619939207e-08
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090803,-1.8999600727709343e-06
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090804,1.2596482329430003e-08
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090805,-7.503153520715955e-08
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090806,-2.0060937355736996e-09
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090807,5.889426507588169e-08
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090808,5.7093008098973996e-08
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090809,-3.824868743951271e-08
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090810,-8.632364478788901e-08
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090811,6.499527502867863e-07
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090812,3.96190203255653e-06
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090813,-2.928793199630242e-08
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090814,4.832716545832838e-06
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090815,1.3400241073713293e-07
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090816,4.2555918572606544e-05
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090817,4.197472350253584e-08
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090818,1.3792637379439476e-07
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090819,-1.9763452674403936e-07
opposed_strong,4096,0.03,calibrated_broadcast,unit_broadcast,2026090820,-2.001563668141415e-07
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090801,0.5964939801539677
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090802,0.015846840242288072
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090803,0.5398711025659577
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090804,0.25427818969579696
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090805,0.977533455769064
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090806,0.8741725362291954
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090807,0.0731409051904478
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090808,0.6749260343435234
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090809,0.697754087804441
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090810,0.6808889097243497
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090811,0.9118114099939832
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090812,0.41411220152861233
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090813,0.24270810119540046
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090814,0.41583650306457703
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090815,0.2390653671061421
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090816,0.8086797146497555
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090817,0.18774691862255596
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090818,0.0010067500856115975
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090819,0.7003055038885518
opposed_strong,4096,0.1,unit_broadcast,hard_distal_unit_proximal,2026090820,0.6412781705592228
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090801,1.125211870557688e-05
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090802,-7.282375916884647e-07
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090803,1.5183630397868775e-05
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090804,6.989723525357738e-06
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090805,-2.0778514309573533e-05
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090806,3.473551870882445e-05
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090807,5.25236554686855e-06
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090808,5.12056743011101e-06
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090809,7.5659191999897e-07
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090810,-1.4044251848590071e-05
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090811,-1.948703638259393e-06
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090812,-2.4219212925578006e-06
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090813,1.4041634631622027e-06
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090814,-2.7861867415640875e-05
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090815,4.623267631601477e-06
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090816,3.1394095195674793e-06
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090817,-7.116657523893178e-08
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090818,-8.1215240940044e-06
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090819,2.5669539011675376e-05
opposed_strong,4096,0.1,hard_distal_unit_proximal,exact,2026090820,2.6533660579165514e-06
opposed_strong,4096,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090801,0.9683863071767191
opposed_strong,4096,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090802,0.9991442704002286
opposed_strong,4096,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090803,0.9777336561092324
opposed_strong,4096,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090804,0.7180525909071029
opposed_strong,4096,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090805,1.0007172940999531
opposed_strong,4096,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090806,0.9967965899949852
opposed_strong,4096,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090807,0.9979580556458669
opposed_strong,4096,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090808,0.9861342209022583
opposed_strong,4096,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090809,0.9751479059456735
opposed_strong,4096,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090810,0.9782270834721505
opposed_strong,4096,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090811,0.9993400282780877
