seed,condition_id,architecture,feedback_family,budget_k,forward_parameters,active_input_contacts,forward_nonlinearities,feedback_channels,feedback_nonzeros,route_sha256,architecture_permutation,implementation_equivalent_control,train_balanced,test_balanced,train_context_label_correlation,test_context_label_correlation,fallback_count,scalar_replacement_rate
4208,flat_compartment__learned_rank_k_upper_bound__k8,flat_compartment,learned_rank_k_upper_bound,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,flat_compartment__neuron_indexed_shared__k1,flat_compartment,neuron_indexed_shared,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,flat_compartment__exact_compartment_transport__k8,flat_compartment,exact_compartment_transport,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,flat_compartment__backpropagation__k8,flat_compartment,backpropagation,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__correct_ancestry_subtrees__k1,grouped_point_subunits,correct_ancestry_subtrees,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__within_neuron_route_derangement__k1,grouped_point_subunits,within_neuron_route_derangement,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__depth_interleaved_bins__k1,grouped_point_subunits,depth_interleaved_bins,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__random_sparse_matched__k1,grouped_point_subunits,random_sparse_matched,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__random_rank_k__k1,grouped_point_subunits,random_rank_k,1,64,64,1,1,64,d42cc5d753d29ed15c54b3664c9a03942caacce5f3512bd5367f5169cb3afef0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__learned_rank_k_upper_bound__k1,grouped_point_subunits,learned_rank_k_upper_bound,1,64,64,1,1,1,0f6735e341e57b2830b43b3e959895b922cf30c43066cc112e94e629ca036265,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__correct_ancestry_subtrees__k2,grouped_point_subunits,correct_ancestry_subtrees,2,64,64,1,2,32,13e168444a94100248a04f773bc52efbb4b3cdbf6976d2e05a3cc36fe9a48ac6,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__within_neuron_route_derangement__k2,grouped_point_subunits,within_neuron_route_derangement,2,64,64,1,2,32,27f5ea68536115718bd55a9cefd5357c05feb669fca6ef987cf95ae68618b7cb,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__depth_interleaved_bins__k2,grouped_point_subunits,depth_interleaved_bins,2,64,64,1,2,32,257dded08c03505f5c28a3c1531210559e63e6282fb6e3638c24a3c5746f8376,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__random_sparse_matched__k2,grouped_point_subunits,random_sparse_matched,2,64,64,1,2,32,5b8a91887bce4e5a15f4145bd4e0d5f87e8dbca1fa812ba98f9b14e6a3aa90e1,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__random_rank_k__k2,grouped_point_subunits,random_rank_k,2,64,64,1,2,64,6e5902d340cb2e6da9117025c7f75cb2accbcfe797a0f52982026e5febd88849,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__learned_rank_k_upper_bound__k2,grouped_point_subunits,learned_rank_k_upper_bound,2,64,64,1,2,2,58224d9c4c3234fea2a3e29987b54bd0d765b3d52005f8a4979fcf0d633f018d,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__correct_ancestry_subtrees__k4,grouped_point_subunits,correct_ancestry_subtrees,4,64,64,1,4,16,328cdc1347e63deb8aa8eb55f3fababfe27eccb6f1d4827b215ee9ebd8029a03,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__within_neuron_route_derangement__k4,grouped_point_subunits,within_neuron_route_derangement,4,64,64,1,4,16,9f52c038f19fa4ccc109371de6e9f8e90873d4310f6a2ba07886cfa5ccf584e9,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__depth_interleaved_bins__k4,grouped_point_subunits,depth_interleaved_bins,4,64,64,1,4,16,7202bb33750c28b219b91fea95203b62aacee2ca9fc6e978f039962ac87f4fa1,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__random_sparse_matched__k4,grouped_point_subunits,random_sparse_matched,4,64,64,1,4,16,cb3c3c1a7c15e7760e488d6073535c4b2d49a1af52b0dd0137609aa255c3b4dc,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__random_rank_k__k4,grouped_point_subunits,random_rank_k,4,64,64,1,4,64,459e5129e4c6a78facfd140021cc2618a171f3b43708e5998120df59b360041b,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__learned_rank_k_upper_bound__k4,grouped_point_subunits,learned_rank_k_upper_bound,4,64,64,1,4,4,e2104a0e22b226e8ef52e34d0da8dbb9801a85dbb84a6f452c2ea7d5bc05a6e6,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__correct_ancestry_subtrees__k8,grouped_point_subunits,correct_ancestry_subtrees,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__within_neuron_route_derangement__k8,grouped_point_subunits,within_neuron_route_derangement,8,64,64,1,8,8,8ca3f4b742ee61f472716846777cd7fb8159234a5d0d6dbc8bc7ac6c74afaed0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__depth_interleaved_bins__k8,grouped_point_subunits,depth_interleaved_bins,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__random_sparse_matched__k8,grouped_point_subunits,random_sparse_matched,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__random_rank_k__k8,grouped_point_subunits,random_rank_k,8,64,64,1,8,8,6d334af1a1101d5b618f060b5c67b4b21dae4e955578683707d62abab7ee5af8,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__learned_rank_k_upper_bound__k8,grouped_point_subunits,learned_rank_k_upper_bound,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__neuron_indexed_shared__k1,grouped_point_subunits,neuron_indexed_shared,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__exact_compartment_transport__k8,grouped_point_subunits,exact_compartment_transport,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,grouped_point_subunits__backpropagation__k8,grouped_point_subunits,backpropagation,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k1,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k1,degree_depth_matched_rewired_tree,within_neuron_route_derangement,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__depth_interleaved_bins__k1,degree_depth_matched_rewired_tree,depth_interleaved_bins,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__random_sparse_matched__k1,degree_depth_matched_rewired_tree,random_sparse_matched,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__random_rank_k__k1,degree_depth_matched_rewired_tree,random_rank_k,1,64,64,1,1,64,bd6851e296c76bdf406e73407ab6c5459748ec27b12f13e0f3e4cdb84e57cbbb,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k1,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,1,64,64,1,1,1,b5e49ddcbd000b1d783f5bdef16654dd6203a7b325570aa598f131b780c7c4e6,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k2,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,2,64,64,1,2,32,7e4553e4a3dd3816936bc75d040a3ec8f3fe1e4b6506481198045c0e0eac0413,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k2,degree_depth_matched_rewired_tree,within_neuron_route_derangement,2,64,64,1,2,32,12632ad796e8bf266c174edc4c8ae478b481592abac2fdcac7f5a3d2c15e7002,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__depth_interleaved_bins__k2,degree_depth_matched_rewired_tree,depth_interleaved_bins,2,64,64,1,2,32,3c2fc7928e790010363176bf6454f6fbd30b1811a05c69a53949b92487f42e07,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__random_sparse_matched__k2,degree_depth_matched_rewired_tree,random_sparse_matched,2,64,64,1,2,32,4e1537a31a9ce88d5a7fc0ddc7dfaa1b41d99ff5587f1d1af4e0b141980a65f8,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__random_rank_k__k2,degree_depth_matched_rewired_tree,random_rank_k,2,64,64,1,2,64,7069b534b32a914854fdd0ff5ceab3c0123150e6bd47293243d15b5667eb6ef6,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k2,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,2,64,64,1,2,2,be5858eda058b6d787859a614731ce197540d9d36e6de566108bcdde32a4ec0a,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k4,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,4,64,64,1,4,16,5b622b35d955a9c5a5fff45f79c139afd5e703b4a4b49e31fd28bad8ea05a855,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k4,degree_depth_matched_rewired_tree,within_neuron_route_derangement,4,64,64,1,4,16,c900796bf666aced7c404c35709e0259ad6c5701e5ce04b105a9abe6e97fd0da,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__depth_interleaved_bins__k4,degree_depth_matched_rewired_tree,depth_interleaved_bins,4,64,64,1,4,16,f7898b370b091792bc3baefe1638d61f04dfb774184d9e6b040f74034bb14c98,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__random_sparse_matched__k4,degree_depth_matched_rewired_tree,random_sparse_matched,4,64,64,1,4,16,74ac76d1580936f2a2c6b8fc156240b11ec05d0eb4c11750d90f375d7fa8b278,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__random_rank_k__k4,degree_depth_matched_rewired_tree,random_rank_k,4,64,64,1,4,64,e1247d2072145034bbc993a253ab1072008204a9b52862aede0b224f3cbffac0,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k4,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,4,64,64,1,4,4,6e5cdefa5d5f72f91ea8823fcca88f0c93f18ec42b1f57eaf6c13eb8d98af3c9,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k8,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,8,64,64,1,8,8,0d9e98b2264ef0287cdde69ae7bacb4c37609fe071a09d23044daa389aee65a9,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k8,degree_depth_matched_rewired_tree,within_neuron_route_derangement,8,64,64,1,8,8,0bceed128692082c5b854505d21236ca3f5f71496bee13ca13ed2bd9456adf59,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__depth_interleaved_bins__k8,degree_depth_matched_rewired_tree,depth_interleaved_bins,8,64,64,1,8,8,0d9e98b2264ef0287cdde69ae7bacb4c37609fe071a09d23044daa389aee65a9,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__random_sparse_matched__k8,degree_depth_matched_rewired_tree,random_sparse_matched,8,64,64,1,8,8,0d9e98b2264ef0287cdde69ae7bacb4c37609fe071a09d23044daa389aee65a9,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__random_rank_k__k8,degree_depth_matched_rewired_tree,random_rank_k,8,64,64,1,8,8,5df75cb7e4a70bef0556310f7296aafdd808a4856b7d5d984cc7684f7f32bdbd,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k8,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,8,64,64,1,8,8,0d9e98b2264ef0287cdde69ae7bacb4c37609fe071a09d23044daa389aee65a9,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__neuron_indexed_shared__k1,degree_depth_matched_rewired_tree,neuron_indexed_shared,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__exact_compartment_transport__k8,degree_depth_matched_rewired_tree,exact_compartment_transport,8,64,64,1,8,8,0d9e98b2264ef0287cdde69ae7bacb4c37609fe071a09d23044daa389aee65a9,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4208,degree_depth_matched_rewired_tree__backpropagation__k8,degree_depth_matched_rewired_tree,backpropagation,8,64,64,1,8,8,0d9e98b2264ef0287cdde69ae7bacb4c37609fe071a09d23044daa389aee65a9,"[2, 3, 7, 5, 0, 4, 6, 1]",False,True,True,0,0,0,0
4209,dendritic_tree__correct_ancestry_subtrees__k1,dendritic_tree,correct_ancestry_subtrees,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__within_neuron_route_derangement__k1,dendritic_tree,within_neuron_route_derangement,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__depth_interleaved_bins__k1,dendritic_tree,depth_interleaved_bins,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__random_sparse_matched__k1,dendritic_tree,random_sparse_matched,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__random_rank_k__k1,dendritic_tree,random_rank_k,1,64,64,1,1,64,212a53c2034f17a33384ac1964fcfb01672dc8f2de521ae29bdafd9d67c4fb8a,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__learned_rank_k_upper_bound__k1,dendritic_tree,learned_rank_k_upper_bound,1,64,64,1,1,1,865788279c50e244ad6f3b6c286e25695547768f7c7394b2777031df7073ac16,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__correct_ancestry_subtrees__k2,dendritic_tree,correct_ancestry_subtrees,2,64,64,1,2,32,13e168444a94100248a04f773bc52efbb4b3cdbf6976d2e05a3cc36fe9a48ac6,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__within_neuron_route_derangement__k2,dendritic_tree,within_neuron_route_derangement,2,64,64,1,2,32,27f5ea68536115718bd55a9cefd5357c05feb669fca6ef987cf95ae68618b7cb,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__depth_interleaved_bins__k2,dendritic_tree,depth_interleaved_bins,2,64,64,1,2,32,257dded08c03505f5c28a3c1531210559e63e6282fb6e3638c24a3c5746f8376,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__random_sparse_matched__k2,dendritic_tree,random_sparse_matched,2,64,64,1,2,32,41eb39920c3ad51eaa8e737cfdaa7a5d5afb3772e9bf02493a937678c208dfbd,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__random_rank_k__k2,dendritic_tree,random_rank_k,2,64,64,1,2,64,b0381b4c7382451dbaa3f8c949c3502ad2af7f428a44fb9e97aedcc78b81cd3f,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__learned_rank_k_upper_bound__k2,dendritic_tree,learned_rank_k_upper_bound,2,64,64,1,2,2,7d11946307d68ac302528159facea5c835bf8c537a820c9a867be181fbe476d3,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__correct_ancestry_subtrees__k4,dendritic_tree,correct_ancestry_subtrees,4,64,64,1,4,16,328cdc1347e63deb8aa8eb55f3fababfe27eccb6f1d4827b215ee9ebd8029a03,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__within_neuron_route_derangement__k4,dendritic_tree,within_neuron_route_derangement,4,64,64,1,4,16,9f52c038f19fa4ccc109371de6e9f8e90873d4310f6a2ba07886cfa5ccf584e9,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__depth_interleaved_bins__k4,dendritic_tree,depth_interleaved_bins,4,64,64,1,4,16,7202bb33750c28b219b91fea95203b62aacee2ca9fc6e978f039962ac87f4fa1,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__random_sparse_matched__k4,dendritic_tree,random_sparse_matched,4,64,64,1,4,16,f0b741194490ddc3446c74d6bfd36ea053bb9f6694e5662754433041010d3e35,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__random_rank_k__k4,dendritic_tree,random_rank_k,4,64,64,1,4,64,e6a09fd10f3b80822625cb736a2e07d807146524bebe614dccc4ac57f37ad6bc,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__learned_rank_k_upper_bound__k4,dendritic_tree,learned_rank_k_upper_bound,4,64,64,1,4,4,4a1627d0b8781b7b318c1026c48154ff961bd112f6615227c5e29de9f474c9fc,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__correct_ancestry_subtrees__k8,dendritic_tree,correct_ancestry_subtrees,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__within_neuron_route_derangement__k8,dendritic_tree,within_neuron_route_derangement,8,64,64,1,8,8,8ca3f4b742ee61f472716846777cd7fb8159234a5d0d6dbc8bc7ac6c74afaed0,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__depth_interleaved_bins__k8,dendritic_tree,depth_interleaved_bins,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__random_sparse_matched__k8,dendritic_tree,random_sparse_matched,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__random_rank_k__k8,dendritic_tree,random_rank_k,8,64,64,1,8,8,95a7df1fe63db05e50a4b03703f7a89383c9fe3691405a5781ad031a805805e0,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__learned_rank_k_upper_bound__k8,dendritic_tree,learned_rank_k_upper_bound,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__neuron_indexed_shared__k1,dendritic_tree,neuron_indexed_shared,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__exact_compartment_transport__k8,dendritic_tree,exact_compartment_transport,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,dendritic_tree__backpropagation__k8,dendritic_tree,backpropagation,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4209,point_neuron_explicit_gating__correct_ancestry_subtrees__k1,point_neuron_explicit_gating,correct_ancestry_subtrees,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4209,point_neuron_explicit_gating__within_neuron_route_derangement__k1,point_neuron_explicit_gating,within_neuron_route_derangement,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4209,point_neuron_explicit_gating__depth_interleaved_bins__k1,point_neuron_explicit_gating,depth_interleaved_bins,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4209,point_neuron_explicit_gating__random_sparse_matched__k1,point_neuron_explicit_gating,random_sparse_matched,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4209,point_neuron_explicit_gating__random_rank_k__k1,point_neuron_explicit_gating,random_rank_k,1,64,64,1,1,64,212a53c2034f17a33384ac1964fcfb01672dc8f2de521ae29bdafd9d67c4fb8a,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4209,point_neuron_explicit_gating__learned_rank_k_upper_bound__k1,point_neuron_explicit_gating,learned_rank_k_upper_bound,1,64,64,1,1,1,865788279c50e244ad6f3b6c286e25695547768f7c7394b2777031df7073ac16,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4209,point_neuron_explicit_gating__correct_ancestry_subtrees__k2,point_neuron_explicit_gating,correct_ancestry_subtrees,2,64,64,1,2,32,13e168444a94100248a04f773bc52efbb4b3cdbf6976d2e05a3cc36fe9a48ac6,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4209,point_neuron_explicit_gating__within_neuron_route_derangement__k2,point_neuron_explicit_gating,within_neuron_route_derangement,2,64,64,1,2,32,27f5ea68536115718bd55a9cefd5357c05feb669fca6ef987cf95ae68618b7cb,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4209,point_neuron_explicit_gating__depth_interleaved_bins__k2,point_neuron_explicit_gating,depth_interleaved_bins,2,64,64,1,2,32,257dded08c03505f5c28a3c1531210559e63e6282fb6e3638c24a3c5746f8376,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4209,point_neuron_explicit_gating__random_sparse_matched__k2,point_neuron_explicit_gating,random_sparse_matched,2,64,64,1,2,32,41eb39920c3ad51eaa8e737cfdaa7a5d5afb3772e9bf02493a937678c208dfbd,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
