seed,condition_id,architecture,feedback_family,budget_k,train_loss,train_accuracy,heldout_loss,heldout_accuracy,retained_context_loss_before_switch,retained_context_accuracy_before_switch,retained_context_accuracy_after_switch,retained_context_forgetting,initial_gradient_cosine,initial_gradient_capture,norm_matched_one_step_progress
4209,degree_depth_matched_rewired_tree__depth_interleaved_bins__k2,degree_depth_matched_rewired_tree,depth_interleaved_bins,2,3.457222532,0.23828125,3.491523848,0.2436523438,3.305002744,0.2431640625,0.2109375,0.0322265625,0.5095798509,0.2596716244,-0.8716988781
4209,degree_depth_matched_rewired_tree__random_sparse_matched__k2,degree_depth_matched_rewired_tree,random_sparse_matched,2,3.647696028,0.2309570312,3.628123815,0.2236328125,3.739347338,0.234375,0.21484375,0.01953125,0.511364823,0.2614939822,-0.7377872171
4209,degree_depth_matched_rewired_tree__random_rank_k__k2,degree_depth_matched_rewired_tree,random_rank_k,2,0.5755905608,0.7456054688,0.6316764273,0.6904296875,0.5429469358,0.7236328125,0.5546875,0.1689453125,0.4696033919,0.2205273457,0.6870722873
4209,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k2,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,2,0.6120393211,0.5786132812,0.6311258989,0.5634765625,0.6171754264,0.6123046875,0.6123046875,0,0.5103947302,0.2605027806,0.4828805215
4209,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k4,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,4,0.4594680771,0.8056640625,0.5125488748,0.7534179688,0.5088059688,0.7646484375,0.501953125,0.2626953125,0.716517339,0.5133970971,0.8035151134
4209,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k4,degree_depth_matched_rewired_tree,within_neuron_route_derangement,4,18.59218749,0.19140625,17.7277319,0.1948242188,16.62675019,0.205078125,0.2080078125,-0.0029296875,0,0,-1.065081922
4209,degree_depth_matched_rewired_tree__depth_interleaved_bins__k4,degree_depth_matched_rewired_tree,depth_interleaved_bins,4,0.4817186348,0.7788085938,0.5274904868,0.7456054688,0.5365786216,0.7294921875,0.4912109375,0.23828125,0.7147970222,0.510934783,0.8039904425
4209,degree_depth_matched_rewired_tree__random_sparse_matched__k4,degree_depth_matched_rewired_tree,random_sparse_matched,4,0.4404733629,0.814453125,0.4828567885,0.7822265625,0.4754321616,0.7783203125,0.4990234375,0.279296875,0.7171863358,0.5143562402,0.7703503958
4209,degree_depth_matched_rewired_tree__random_rank_k__k4,degree_depth_matched_rewired_tree,random_rank_k,4,0.4228114105,0.8168945312,0.4744678706,0.7895507812,0.4828715313,0.7939453125,0.640625,0.1533203125,0.7032053826,0.4944978101,0.8477348827
4209,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k4,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,4,0.5303622997,0.677734375,0.5531393664,0.6665039062,0.6171754264,0.6123046875,0.6123046875,0,0.714908342,0.5110939375,0.7287925675
