cohort,root_id,mode,scale,support_fraction,support_count,split_balance,split_segment_id,power,energy_fraction
public_v661_47,864691135502788957,33,intermediate,0.07856884042705586,6,0.4365079365079365,2128,0.00036095426636685037,0.009058090446395856
public_v661_47,864691135502788957,34,fine,0.044272918018420364,2,0.28321279025504376,2418,6.4244717336018245e-37,1.612211059839223e-35
public_v661_47,864691135502788957,35,fine,0.03429592240863549,4,0.46904176904176903,1502,0.0002877285777687708,0.007220503327680648
public_v661_47,864691135502788957,36,fine,0.018209702291169853,3,0.47709393799167055,2740,0.0002723814780513932,0.006835370278197375
public_v661_47,864691135502788957,37,fine,0.00868773857575017,2,0.0504364694471387,1844,5.823094370340729e-05,0.0014612963579944819
public_v661_47,864691135516884435,1,coarse,1.0,24,0.2751619990544261,1753,0.0033431313555593776,0.1058238163561443
public_v661_47,864691135516884435,2,coarse,0.2751619990544261,4,0.3538002829997979,1824,0.0006628607372447081,0.020982260481998142
public_v661_47,864691135516884435,3,intermediate,0.09735239313624607,3,0.469647193258106,2389,0.0004983940159918551,0.015776214336782605
public_v661_47,864691135516884435,4,fine,0.0516311149428484,2,0.1720980339348236,1772,0.00021678451180380683,0.006862118752179252
public_v661_47,864691135516884435,5,coarse,0.7248380009455739,20,0.3087902390361816,1681,0.0009718871955447505,0.030764215091095923
public_v661_47,864691135516884435,6,intermediate,0.22382289957449175,2,0.21881212723658053,1751,5.9275677674108836e-05,0.0018763182661488112
public_v661_47,864691135516884435,7,coarse,0.5010151013710821,18,0.31779072994726615,14,0.0014497068737718383,0.045889167269827995
public_v661_47,864691135516884435,8,intermediate,0.15921795477931974,7,0.43624454148471614,1023,0.00020116886848529564,0.0063678196071357334
public_v661_47,864691135516884435,9,intermediate,0.06945796367883861,6,0.46686686686686685,21,0.0002771080126245301,0.008771604917655934
public_v661_47,864691135516884435,10,fine,0.03703034179714659,3,0.3830266616597822,1388,0.00039113601491347686,0.012381058777019607
public_v661_47,864691135516884435,11,fine,0.022846733598464834,2,0.44004869141813757,294,1.1100694486620408e-05,0.0003513825003687975
public_v661_47,864691135516884435,12,fine,0.03242762188169202,3,0.37607204116638077,453,0.0001524792509452346,0.0048265935537705066
public_v661_47,864691135516884435,13,fine,0.02023249993047251,2,0.4006872852233677,475,5.0836043668481604e-05,0.0016091692420342233
public_v661_47,864691135516884435,14,coarse,0.34179714659176236,11,0.4549227013832384,1966,0.003173364576313715,0.10045000164186692
public_v661_47,864691135516884435,15,intermediate,0.15549128125260728,4,0.44437488821319976,1980,6.468347426510338e-37,2.0474972036395985e-35
public_v661_47,864691135516884435,16,intermediate,0.08639486052785271,2,0.4139707065829712,2770,2.0407505253653463e-37,6.459812249549873e-36
public_v661_47,864691135516884435,17,intermediate,0.06909642072475457,2,0.09740390420607768,2730,2.942727464938126e-37,9.314939130882239e-36
public_v661_47,864691135516884435,18,intermediate,0.1863058653391551,7,0.4566353187042842,1393,0.007272730386998385,0.2302117395422209
public_v661_47,864691135516884435,19,intermediate,0.10123202714353255,5,0.3373626373626374,2436,0.0007498092937019842,0.023734538837937007
public_v661_47,864691135516884435,20,intermediate,0.06708012348082432,4,0.4255804311774461,1395,0.0016473188473998643,0.052144396569212915
public_v661_47,864691135516884435,21,fine,0.03853213560641878,2,0.2735474557921328,1472,0.0014562682023023926,0.04609686022341627
public_v661_47,864691135516884435,22,fine,0.02854798787440554,2,0.2138334145153434,2485,1.202243946239649e-36,3.8055950858940505e-35
public_v661_47,864691135516884435,23,intermediate,0.08507383819562254,2,0.39359267734553777,1154,0.009006123008958858,0.2850807240331842
public_v661_47,864691135572379429,1,coarse,1.0,42,0.3705808390078218,2168,0.0030247207786390966,0.10005602046792104
public_v661_47,864691135572379429,2,coarse,0.3705808390078218,12,0.3992832172967892,2169,0.004552715700115433,0.15060121201677631
public_v661_47,864691135572379429,3,intermediate,0.22261412934023525,9,0.4899506088317277,2175,0.0022282375934107425,0.07370881564611957
public_v661_47,864691135572379429,4,intermediate,0.10906992820479325,7,0.48173470406228164,2334,0.0007455639153873202,0.024662824715906764
public_v661_47,864691135572379429,5,fine,0.05254276958583038,2,0.40453744949756554,2368,6.138582480068777e-05,0.0020306077129741847
public_v661_47,864691135572379429,6,fine,0.05652715861896286,5,0.41636976408281173,2188,0.0018768323134200444,0.06208453146901799
public_v661_47,864691135572379429,7,fine,0.03299095892051362,4,0.4352417092888962,2227,0.00042205876281293614,0.01396146067726515
public_v661_47,864691135572379429,8,fine,0.018631917568869512,2,0.4595384165936313,2238,0.0007540123620261415,0.024942294462597357
public_v661_47,864691135572379429,9,fine,0.014359041351644104,2,0.32676269901440486,2623,2.7645074000766427e-37,9.1448311843925e-36
public_v661_47,864691135572379429,10,intermediate,0.11354420113544202,2,0.199568552253116,3308,0.00016096521141334026,0.005324636442985236
public_v661_47,864691135572379429,11,intermediate,0.14796670966758657,3,0.14015597410241318,4467,0.0007767262099844332,0.02569365546499792
public_v661_47,864691135572379429,12,fine,0.020738418328189553,2,0.3774278215223097,3636,0.0014709174663122477,0.04865710222091258
public_v661_47,864691135572379429,13,coarse,0.6294191609921782,30,0.22863319929087214,4256,0.004590221266074186,0.15184187452742245
public_v661_47,864691135572379429,14,intermediate,0.14390611647261822,4,0.3501777744156139,5169,0.0009637669751703542,0.03188085620165511
public_v661_47,864691135572379429,15,intermediate,0.09351339288144266,3,0.46618160651920837,5008,0.0024130833439805115,0.07982340656407477
public_v661_47,864691135572379429,16,fine,0.04991916915690981,2,0.32439210555010356,4329,0.00025831946388057134,0.008545059017621402
public_v661_47,864691135572379429,17,coarse,0.48551304451955996,26,0.2274291736269157,3468,0.0008883617891495246,0.029386496097684754
public_v661_47,864691135572379429,18,intermediate,0.11041983050017146,6,0.3178546781031253,3513,0.0003838268895790895,0.012696772340468046
public_v661_47,864691135572379429,19,fine,0.03509745967983366,5,0.36088709677419356,5317,0.00021436743579152505,0.007091151254253278
public_v661_47,864691135572379429,20,fine,0.012666220328004485,4,0.4688440051568543,5088,4.2036915161133416e-07,1.3905569312295462e-05
public_v661_47,864691135572379429,21,fine,0.005938481468780787,3,0.13198900091659027,4852,2.0201270069868254e-06,6.682463736365634e-05
public_v661_47,864691135572379429,22,fine,0.005154667232754726,2,0.14255543822597677,3506,3.434956892546605e-06,0.0001136263947317822
public_v661_47,864691135572379429,23,coarse,0.3750932140193885,20,0.2899537084064953,4667,0.0002648235991534662,0.008760212064668507
public_v661_47,864691135572379429,24,intermediate,0.10875966840303293,5,0.49391922326209897,4854,0.0002353920330337761,0.007786632816338805
public_v661_47,864691135572379429,25,fine,0.055041177463163456,2,0.13330696202531644,4873,4.055679272863199e-05,0.0013415953340311351
public_v661_47,864691135572379429,26,fine,0.053718490939869475,3,0.08977606647076705,4735,0.00034527144974205596,0.011421380606881446
public_v661_47,864691135572379429,27,fine,0.00482263481332702,2,0.42099322799097066,5290,0.0002434868299155462,0.008054404032844437
public_v661_47,864691135572379429,28,coarse,0.2663335456163556,15,0.3388309830369916,3856,0.00036321041510697417,0.01201479124445215
public_v661_47,864691135572379429,29,intermediate,0.09024205707691721,4,0.36262742023041195,3909,7.139740688153824e-05,0.0023617850793850263
public_v661_47,864691135572379429,30,fine,0.05751781272282913,3,0.3294217848017413,4184,0.00018016580220036796,0.005959780922551839
public_v661_47,864691135572379429,31,fine,0.018947620525046675,2,0.2217753519103706,4201,0.0005628703247658429,0.018619426008934216
public_v661_47,864691135572379429,32,intermediate,0.17609148853943837,11,0.36366727458192943,3776,0.00021487395781902483,0.007107906711057385
public_v661_47,864691135572379429,33,intermediate,0.06403871171421262,4,0.44802379940501486,4592,4.497046964866226e-05,0.0014875972233189237
public_v661_47,864691135572379429,34,fine,0.02869086693120397,3,0.41718838929994306,5394,5.62473141397862e-07,1.8606287411984418e-05
public_v661_47,864691135572379429,35,fine,0.011969496562647985,2,0.19872669395179626,3784,2.0376872757171417e-37,6.74055209347651e-36
public_v661_47,864691135572379429,36,intermediate,0.11205277682522576,7,0.40104925677645004,3388,0.0007097158817885621,0.023476992420634252
public_v661_47,864691135572379429,37,fine,0.04493868286549421,3,0.15915697674418605,3408,0.00043015009460698676,0.014229117270665658
public_v661_47,864691135572379429,38,fine,0.007152304903737814,2,0.0532724505327245,5207,5.750335064984207e-05,0.001902177705204022
public_v661_47,864691135572379429,39,intermediate,0.06711409395973154,4,0.4967558799675588,4988,5.8265681056962195e-05,0.001927395155805346
public_v661_47,864691135572379429,40,fine,0.033339320803191866,3,0.16408163265306122,3222,0.0004246582162147519,0.014047449097953194
public_v661_47,864691135572379429,41,fine,0.00547037018893189,2,0.27562189054726366,4179,0.000190439112747043,0.006299616115800291
public_v661_47,864691135573814980,1,coarse,1.0,46,0.2029367936089086,853,0.005864285389178473,0.11320633319372013
public_v661_47,864691135573814980,2,intermediate,0.2029367936089086,7,0.36184985692644334,2706,0.0029387790767748598,0.05673127777205848
public_v661_47,864691135573814980,3,intermediate,0.12950414387641385,6,0.447675568743818,856,0.004827272274466483,0.09318744864097003
public_v661_47,864691135573814980,4,intermediate,0.07152830261185904,3,0.32987106017191975,904,0.0009392417335887082,0.01813146966522141
public_v661_47,864691135573814980,5,fine,0.047933185596987206,2,0.14297167290219134,1373,0.0003819652227201177,0.007373597872890148
public_v661_47,864691135573814980,6,fine,0.05797584126455481,3,0.3081455295330682,1846,0.0022631234822562997,0.04368817238390403
public_v661_47,864691135573814980,7,fine,0.017864996306591347,2,0.4058317399617591,2910,0.0002513516977040202,0.004852186097831561
public_v661_47,864691135573814980,8,coarse,0.7970632063910914,39,0.2073465364567988,1849,0.0017350606214777966,0.03349425169327153
public_v661_47,864691135573814980,9,intermediate,0.16526829518234337,5,0.43703818529426963,1855,0.00156406914863608,0.030193369085558596
public_v661_47,864691135573814980,10,intermediate,0.09303973936917434,2,0.305598898577329,1926,0.0004253410142031303,0.008210940187817144
public_v661_47,864691135573814980,11,intermediate,0.07222855581316903,3,0.19975171435327502,2106,0.0005646505498170228,0.010900222966392498
public_v661_47,864691135573814980,12,fine,0.014427777848941722,2,0.13643089671500444,2146,2.6784155013249093e-05,0.0005170512305450567
public_v661_47,864691135573814980,13,coarse,0.6317949112087481,34,0.22294160184365433,9,0.0021026697461511592,0.04059071414198166
public_v661_47,864691135573814980,14,intermediate,0.14085336954154765,13,0.350491087668243,943,0.0027168573777083048,0.052447219248268874
public_v661_47,864691135573814980,15,fine,0.049367850692354005,2,0.13777893098079916,1023,0.001644826524420277,0.03175233932390114
public_v661_47,864691135573814980,16,intermediate,0.09148551884919365,11,0.4631755810697284,15,0.0011234504975403653,0.02168750374698632
public_v661_47,864691135573814980,17,fine,0.042373858352440855,8,0.4109230149133414,52,1.367985857341094e-05,0.0002640810473791552
public_v661_47,864691135573814980,18,fine,0.01741239362769587,5,0.4112309955860716,342,2.0035614574600887e-05,0.0003867749109650629
public_v661_47,864691135573814980,19,fine,0.0071605159670539405,3,0.18783542039355994,774,1.9594182229344715e-05,0.0003782533377735924
public_v661_47,864691135573814980,20,fine,0.005815517440147565,2,0.12701908957415564,367,1.4853607140243885e-37,2.8673952365108788e-36
public_v661_47,864691135573814980,21,fine,0.010251877660641928,2,0.45522698875468554,56,5.0470729207780645e-06,9.743056157821912e-05
public_v661_47,864691135573814980,22,fine,0.024961464724744985,3,0.45278823126924395,37,8.753038360939387e-06,0.0001689718885398129
public_v661_47,864691135573814980,23,fine,0.013659207262138078,2,0.3279149734291966,3245,2.1320876073902593e-05,0.00041158607411198345
public_v661_47,864691135573814980,24,fine,0.049111660496752786,3,0.404886106764041,2460,0.001597947767796011,0.03084737447483239
public_v661_47,864691135573814980,25,fine,0.029227031481505204,2,0.38130021913805695,2159,0.0018714661329375872,0.03612747411595109
public_v661_47,864691135573814980,26,coarse,0.4909415416672004,21,0.2753894189373712,1117,0.004136075163675578,0.07984432407695669
public_v661_47,864691135573814980,27,intermediate,0.1352001058919475,7,0.49005179383527037,1722,0.004726028242360943,0.09123299641503205
public_v661_47,864691135573814980,28,intermediate,0.06625505441906739,3,0.3278984339756396,1768,0.0005506496063371201,0.01062994357727253
public_v661_47,864691135573814980,29,fine,0.021724928586982977,2,0.03734276729559748,3189,1.3021636418819044e-37,2.5137448356053155e-36
public_v661_47,864691135573814980,30,intermediate,0.06894505147288013,4,0.47971759459961605,1395,0.002672358138147988,0.05158818947631602
public_v661_47,864691135573814980,31,fine,0.035870897220763365,2,0.2986549220330913,1457,0.0003359995474226607,0.006486259483322577
public_v661_47,864691135573814980,32,fine,0.03307415425211677,2,0.11257423186160599,1203,0.000829480419151816,0.01601259667229836
public_v661_47,864691135573814980,33,coarse,0.35574143577525286,14,0.28371841805197145,2578,0.000434729113783914,0.008392171532928556
public_v661_47,864691135573814980,34,intermediate,0.10093039739369174,4,0.21554277011591505,2644,0.000287140848565895,0.0055430730974080425
public_v661_47,864691135573814980,35,fine,0.02175481744313645,3,0.4690873405299313,2611,0.0003010822504443628,0.005812203073441231
public_v661_47,864691135573814980,36,fine,0.011549907985021413,2,0.4402957486136784,2598,0.000504913900560655,0.009747044604358494
public_v661_47,864691135573814980,37,coarse,0.25481103838156116,10,0.33518776077885953,3023,0.0019976506882965215,0.038563387423346605
public_v661_47,864691135573814980,38,intermediate,0.16940149700470963,9,0.48580934617129606,1036,0.00032788841859576745,0.006329679253743555
public_v661_47,864691135573814980,39,intermediate,0.08229683050029675,3,0.3823804088409256,2405,0.0005982113323771209,0.01154809272043813
public_v661_47,864691135573814980,40,fine,0.03146869569301583,2,0.3194029850746269,1044,0.00048472128789866343,0.009357238944271856
public_v661_47,864691135573814980,41,intermediate,0.08710466650441287,6,0.49098039215686273,2070,0.00014596710789303554,0.0028178030151731035
public_v661_47,864691135573814980,42,fine,0.04276668331902938,5,0.34394968051118213,3302,0.00022733124607867393,0.004388486419234655
public_v661_47,864691135573814980,43,fine,0.014709587064103058,4,0.43802612481857767,1622,0.00021782883529613878,0.004205048368423494
public_v661_47,864691135573814980,44,fine,0.006443183419370541,2,0.12326043737574553,1698,4.093622651850148e-05,0.0007902480509387847
public_v661_47,864691135573814980,45,fine,0.008266403644732516,2,0.4690082644628099,3135,5.5177669567056046e-05,0.0010651701326453017
public_v661_47,864691135658994050,1,coarse,1.0,42,0.25965562913907286,4563,0.0016516524443129061,0.04874258548990465
public_v661_47,864691135658994050,2,coarse,0.25965562913907286,9,0.4984441950622322,5057,0.0012957076167238299,0.03823815324800678
public_v661_47,864691135658994050,3,intermediate,0.12942384105960264,3,0.2442818400450289,5797,5.797491261101493e-05,0.0017109211710625415
public_v661_47,864691135658994050,4,fine,0.0316158940397351,2,0.32341851696690405,5106,0.00016048537838574668,0.004736149123129311
public_v661_47,864691135658994050,5,intermediate,0.1302317880794702,6,0.43518942283244344,4974,0.001619283596930182,0.04778733530019633
public_v661_47,864691135658994050,6,intermediate,0.07355629139072847,2,0.4346808319078059,5029,0.001180252436384165,0.03483090857172165
public_v661_47,864691135658994050,7,fine,0.05667549668874172,4,0.4806029446132274,5234,0.0004246671778219877,0.012532525405704103
public_v661_47,864691135658994050,8,fine,0.02723841059602649,3,0.43326039387308535,4571,0.0008823718365553268,0.02604003331649725
public_v661_47,864691135658994050,9,fine,0.015437086092715232,2,0.37794937794937794,4669,0.0003412223340547464,0.01006995076112837
public_v661_47,864691135658994050,10,coarse,0.7403443708609272,33,0.3087161872048089,4348,0.001443228462887995,0.04259170080001079
public_v661_47,864691135658994050,11,intermediate,0.22855629139072847,5,0.49350950394065835,5147,0.0005392021091062971,0.01591261223869895
public_v661_47,864691135658994050,12,intermediate,0.11279470198675497,2,0.0341709722874589,5182,4.3157251306354714e-05,0.0012736311556057413
public_v661_47,864691135658994050,13,intermediate,0.1157615894039735,3,0.4507437070938215,4440,0.0010599796209217324,0.03128148871043362
public_v661_47,864691135658994050,14,intermediate,0.06358278145695365,2,0.16717008644932818,6372,0.0019266133869360405,0.056857069441017205
public_v661_47,864691135658994050,15,coarse,0.5117880794701987,28,0.2933488612836439,5236,0.0012482290230771153,0.03683699320508494
public_v661_47,864691135658994050,16,intermediate,0.15013245033112582,10,0.3689898544331716,5570,0.0010828305277314687,0.03195585109371261
public_v661_47,864691135658994050,17,intermediate,0.09473509933774835,5,0.423907724571828,5627,0.00016954018063919792,0.005003369066679017
public_v661_47,864691135658994050,18,fine,0.05457615894039735,4,0.43878170124984833,6490,0.00018236325514085221,0.005381796021630981
public_v661_47,864691135658994050,19,fine,0.023947019867549667,3,0.4178650442477876,6530,0.0002332479722529801,0.006883475556273817
public_v661_47,864691135658994050,20,fine,0.01000662251655629,2,0.48908007941760423,6695,2.4632904189275575e-37,7.269516310435875e-36
public_v661_47,864691135658994050,21,fine,0.05539735099337748,5,0.38302450687387923,5258,0.0010571517855759007,0.031198035314066737
public_v661_47,864691135658994050,22,fine,0.03417880794701987,2,0.40147258283278436,5316,8.396816524213983e-37,2.4780185969743e-35
public_v661_47,864691135658994050,23,fine,0.021218543046357615,3,0.352059925093633,6111,0.00015703915893748805,0.004634446342588459
public_v661_47,864691135658994050,24,fine,0.007470198675496689,2,0.4716312056737589,6782,7.926952009427777e-05,0.0023393549734044717
public_v661_47,864691135658994050,25,coarse,0.36165562913907284,18,0.32488555209668557,4242,0.0029080334549735237,0.08582015530847126
public_v661_47,864691135658994050,26,intermediate,0.11749668874172185,4,0.38890767669935744,4246,0.0038339612034370236,0.11314558481536259
public_v661_47,864691135658994050,27,intermediate,0.07180132450331125,3,0.4638443091680502,5393,0.003236465937829276,0.09551265958101378
public_v661_47,864691135658994050,28,fine,0.0333046357615894,2,0.030622390137204216,4250,0.0001099081224352495,0.0032435431995886245
public_v661_47,864691135658994050,29,intermediate,0.244158940397351,14,0.4121460345014647,3192,0.001513250697151841,0.044658155368919504
public_v661_47,864691135658994050,30,intermediate,0.10062913907284768,5,0.3891411648568608,3202,0.001483289319798295,0.04377395300414291
public_v661_47,864691135658994050,31,fine,0.039158940397350996,4,0.2770167427701674,4240,0.00035206624504287835,0.010389969818529892
public_v661_47,864691135658994050,32,fine,0.028311258278145696,3,0.24070175438596492,3287,2.836930415484395e-05,0.0008372180465799122
public_v661_47,864691135658994050,33,fine,0.0068145695364238415,2,0.34499514091350825,3291,1.694852802901418e-05,0.0005001748880200616
public_v661_47,864691135658994050,34,intermediate,0.1435298013245033,9,0.4793983297190052,4446,0.0007517888913579204,0.022186347032966843
public_v661_47,864691135658994050,35,intermediate,0.07472185430463577,6,0.43862447930514936,4449,0.0017022824591970613,0.05023674840374499
public_v661_47,864691135658994050,36,fine,0.041947019867549666,4,0.3744868961161983,4802,0.00034899826995018953,0.010299429560649855
public_v661_47,864691135658994050,37,fine,0.02623841059602649,3,0.4363957597173145,4483,0.0006007987650700588,0.017730416147471596
public_v661_47,864691135658994050,38,fine,0.014788079470198676,2,0.09493954321540528,5410,4.6639132454698103e-38,1.3763863630485623e-36
public_v661_47,864691135658994050,39,fine,0.03277483443708609,2,0.009698929076581127,6584,3.795071672675615e-05,0.0011199790009250989
public_v661_47,864691135658994050,40,intermediate,0.06880794701986755,3,0.4512993262752647,5707,0.00011355234264285495,0.0033510892608831005
public_v661_47,864691135658994050,41,fine,0.031052980132450333,2,0.1546171891661335,4806,1.2069579431075409e-05,0.0003561902561716754
public_v661_47,864691135687601120,1,coarse,1.0,36,0.21239006509812322,2216,0.0011233967781884482,0.03543952206820345
public_v661_47,864691135687601120,2,intermediate,0.21239006509812322,6,0.442972011318746,2410,0.00041975406205415765,0.013241878234130875
public_v661_47,864691135687601120,3,intermediate,0.09408285432063504,5,0.49933590538232875,2522,0.0007542462731803205,0.023794021811543987
public_v661_47,864691135687601120,4,fine,0.046978947243148036,4,0.44863837872070933,2219,0.0012033749075190828,0.03796257245825112
public_v661_47,864691135687601120,5,fine,0.02107655872517167,3,0.365330321852061,3361,0.0011792130157924833,0.037200343198135935
public_v661_47,864691135687601120,6,fine,0.0076999059826008305,2,0.05332302936630603,3117,7.902578322456081e-07,2.493006961494136e-05
public_v661_47,864691135687601120,7,coarse,0.7876099349018768,30,0.22333617908598455,1763,0.0024765224522548795,0.07812624515500025
public_v661_47,864691135687601120,8,intermediate,0.17590179347114618,5,0.4573593586143906,1951,0.0023586140254964645,0.07440661699399528
public_v661_47,864691135687601120,9,intermediate,0.09545146203006176,2,0.3391933171248675,2003,0.0012913944462456233,0.04073930321420229
public_v661_47,864691135687601120,10,intermediate,0.08045033144108442,3,0.3959319526627219,1942,0.0006922605730386614,0.021838574163184372
public_v661_47,864691135687601120,11,fine,0.03185285681983172,2,0.4098636278722212,2739,0.0009559176166051496,0.03015609811850447
public_v661_47,864691135687601120,12,coarse,0.6117081414307306,25,0.27717898832684823,324,0.0004938623369988441,0.015579753770478669
public_v661_47,864691135687601120,13,intermediate,0.1695526437930665,5,0.4028918368779392,339,5.5802666234987926e-05,0.0017603929972885356
public_v661_47,864691135687601120,14,intermediate,0.06831137610529948,2,0.2660278745644599,598,9.693697153007214e-38,3.05804681699783e-36
public_v661_47,864691135687601120,15,intermediate,0.10124126768776703,3,0.47825320324438697,2424,0.00012700665536011701,0.004006647742662951
public_v661_47,864691135687601120,16,fine,0.05282230711557,2,0.09552776839022192,330,9.997404508957237e-06,0.0003153856630168409
public_v661_47,864691135687601120,17,coarse,0.4421554976376641,20,0.2063359621026566,1007,0.0009119267184860439,0.028768328067030623
public_v661_47,864691135687601120,18,intermediate,0.09123258000404631,3,0.42336290112183667,3207,0.000906153396778935,0.0285861985060256
public_v661_47,864691135687601120,19,fine,0.038624489747343116,2,0.15128639654906795,1024,0.0016020561815593324,0.05053967262789284
public_v661_47,864691135687601120,20,coarse,0.35092291763361777,17,0.24965238918845592,13,0.00368122667521098,0.11613075320064174
public_v661_47,864691135687601120,21,intermediate,0.08760874480821641,4,0.4399918494871969,171,0.002241108871513702,0.07069971078013287
public_v661_47,864691135687601120,22,fine,0.04906161114879741,3,0.4676773802304427,1303,0.0014665384789356404,0.046264528968936285
public_v661_47,864691135687601120,23,fine,0.02294500577195425,2,0.48054979253112035,1530,0.00023645080875244208,0.007459255552022815
public_v661_47,864691135687601120,24,coarse,0.26331417282540137,13,0.3273824320354342,2625,0.0011956805513403481,0.03771984049489566
public_v661_47,864691135687601120,25,intermediate,0.08620443428897855,3,0.42182646510664734,2684,0.0010040693178487389,0.03167512800356033
public_v661_47,864691135687601120,26,fine,0.04984112249634046,2,0.47039159503342887,2641,0.00152694611600684,0.04817019384944717
public_v661_47,864691135687601120,27,intermediate,0.1771097385364228,10,0.27523182367961296,1761,0.0003001259805158216,0.009468000546417298
public_v661_47,864691135687601120,28,intermediate,0.12836350220762374,9,0.30252178750231784,739,0.0003210107056379676,0.010126845837079594
public_v661_47,864691135687601120,29,fine,0.038832756137908056,2,0.15997548268464604,805,8.55159403126383e-05,0.002697750352088448
public_v661_47,864691135687601120,30,intermediate,0.08953074606971569,7,0.39764721520669943,918,0.001083049345868534,0.034166691536854824
public_v661_47,864691135687601120,31,fine,0.035601651850000596,3,0.4623098779876316,2311,0.00024375140888592493,0.00768956579019077
public_v661_47,864691135687601120,32,fine,0.01914265652706868,2,0.3997513211066211,2066,0.0007838338781321736,0.024727414713317637
public_v661_47,864691135687601120,33,fine,0.05392909421971509,4,0.38850270329912834,603,0.0006098388529271559,0.019238436415325355
public_v661_47,864691135687601120,34,fine,0.020951598890832708,3,0.3436523714853735,2360,0.00030145263060012606,0.009509852050580686
public_v661_47,864691135687601120,35,fine,0.0072000666452449805,2,0.15702479338842976,614,5.609284036793699e-05,0.001769547049345595
public_v661_47,864691135716106266,1,coarse,1.0,30,0.36399753748264957,323,0.001672450424200521,0.05675186983338749
public_v661_47,864691135716106266,2,coarse,0.36399753748264957,8,0.4625445148277709,332,0.0018042701444589216,0.06122495644769143
public_v661_47,864691135716106266,3,intermediate,0.19563247310923407,4,0.32999100895195654,756,0.0005693311005521406,0.019319319749689867
public_v661_47,864691135716106266,4,intermediate,0.1310755159241514,3,0.46897517430496805,343,0.0016239710361725238,0.055106801089252734
public_v661_47,864691135716106266,5,intermediate,0.06960435299650888,2,0.14178981486568148,420,0.00040184558498878263,0.013635972703529621
public_v661_47,864691135716106266,6,intermediate,0.16836506437341553,4,0.45088687515614,1472,0.0017975695341523182,0.06099758219586188
public_v661_47,864691135716106266,7,intermediate,0.09245146661262384,3,0.45413185540574075,326,0.001563933757149186,0.05306953421725443
public_v661_47,864691135716106266,8,fine,0.04198515606777276,2,0.08123861566484518,686,0.0001425694874899886,0.004837862383940241
public_v661_47,864691135716106266,9,coarse,0.6360024625173504,22,0.27162594391804146,12,0.0010581900364912992,0.035907948206386694
public_v661_47,864691135716106266,10,intermediate,0.17275476921547409,7,0.47285243143938555,1084,0.0007401903477235244,0.025117148860191722
public_v661_47,864691135716106266,11,intermediate,0.08168751266628684,2,0.39278191265271734,1140,0.0006245944226257329,0.021194590200459926
public_v661_47,864691135716106266,12,intermediate,0.09106725654918725,5,0.41719852200201546,21,0.0008225589509816267,0.02791219269695976
public_v661_47,864691135716106266,13,fine,0.037993124835099285,3,0.3197463768115942,139,8.774036970759021e-05,0.0029773259456457512
public_v661_47,864691135716106266,14,fine,0.012148164009773593,2,0.22096317280453256,28,1.3270345004670486e-05,0.000450307453931984
public_v661_47,864691135716106266,15,fine,0.05307413171408797,2,0.38386167146974065,1068,0.0019871682158265993,0.06743130336765941
public_v661_47,864691135716106266,16,coarse,0.4632476933018763,15,0.2809680641193902,421,0.001120210701001875,0.0380125180210447
public_v661_47,864691135716106266,17,intermediate,0.1301578075948012,5,0.4702547078351303,430,0.0006799239187740919,0.023072106160228728
public_v661_47,864691135716106266,18,fine,0.061207321782954335,3,0.4297494846004873,1396,0.0004441509671902088,0.015071536657597048
public_v661_47,864691135716106266,19,fine,0.026303814990000802,2,0.4228812327373165,513,0.0001908556043389775,0.006476372786712574
public_v661_47,864691135716106266,20,intermediate,0.06895048581184685,2,0.26907719609582964,1780,0.0019787983559861645,0.06714728586297607
public_v661_47,864691135716106266,21,coarse,0.33308988570707515,10,0.37989897830329467,761,0.0023614153197019407,0.08013076675223692
public_v661_47,864691135716106266,22,intermediate,0.12654050726327906,3,0.44202701477653883,848,0.002951771022632489,0.10016352199765964
public_v661_47,864691135716106266,23,intermediate,0.07060618458938288,2,0.3488220958570268,1841,0.00042862646695038747,0.014544738132456969
public_v661_47,864691135716106266,24,intermediate,0.2065493784437961,7,0.387729788770202,228,0.0022872615023212094,0.0776144782388409
public_v661_47,864691135716106266,25,intermediate,0.08008534687462956,2,0.23156990068754774,322,0.0005255215851985763,0.01783271549713166
public_v661_47,864691135716106266,26,intermediate,0.12646403156916652,5,0.49130710851752185,1262,0.0012249953884273166,0.04156821501226855
public_v661_47,864691135716106266,27,fine,0.062132677681715806,4,0.4949843067265678,1002,0.0001800662422228886,0.006110253429428627
public_v661_47,864691135716106266,28,fine,0.031377977294366415,3,0.3700950524006824,939,0.00018577670634807152,0.006304028689987115
public_v661_47,864691135716106266,29,fine,0.011612834150985962,2,0.27066183733947974,1932,4.935381398182481e-07,1.67474095874421e-05
public_v661_47,864691135716174106,1,coarse,1.0,30,0.32672843512240923,1297,0.00604073067645092,0.09237683852474932
public_v661_47,864691135716174106,2,coarse,0.32672843512240923,5,0.4299298453216127,1310,0.00537493211987649,0.08219522821219974
public_v661_47,864691135716174106,3,intermediate,0.18625812954805926,3,0.28867966491215064,1364,0.0020668737861730996,0.03160731312532652
public_v661_47,864691135716174106,4,fine,0.05376893442509769,2,0.11222393425783256,2581,0.00022892410296009854,0.003500782608304045
public_v661_47,864691135716174106,5,intermediate,0.14047030557434997,2,0.12071168780104197,1665,0.0010438040855786015,0.01596219507697357
