cohort,root_id,scale,n_modes,actual_energy_fraction,isotropic_energy_fraction,isotropic_enrichment,shuffled_energy_fraction_mean,shuffled_energy_fraction_sd,actual_minus_shuffled,actual_over_shuffled
public_v661_47,864691135740320660,intermediate,12,0.722894422331977,0.5,1.445788844663954,0.5663705926635788,0.15954231513357223,0.15652382966839817,1.276362918018543
public_v661_47,864691135740320660,fine,8,0.057961022985813446,0.3333333333333333,0.17388306895744035,0.09691083189006372,0.0779691802978307,-0.038949808904250274,0.5980861154051882
public_v661_47,864691135762339894,coarse,5,0.29991462698346527,0.18518518518518517,1.6195389857107125,0.35734529816307636,0.09181273189741818,-0.05743067117961109,0.8392852194366852
public_v661_47,864691135762339894,intermediate,13,0.6293486335817394,0.48148148148148145,1.3071087005159203,0.520318293967876,0.08351056703443178,0.10903033961386344,1.2095454664536451
public_v661_47,864691135762339894,fine,9,0.07073673943479532,0.3333333333333333,0.21221021830438597,0.12233640786904762,0.04952207383398051,-0.0515996684342523,0.5782149457135765
public_v661_47,864691135856802606,coarse,6,0.3231983099109319,0.23076923076923078,1.4005260096140382,0.4522080394455987,0.113369633336348,-0.12900972953466677,0.7147115524685694
public_v661_47,864691135856802606,intermediate,12,0.5826144601253919,0.46153846153846156,1.2623313302716823,0.47433429970934377,0.09994634896618732,0.1082801604160481,1.2282781584262377
public_v661_47,864691135856802606,fine,8,0.09418722996367629,0.3076923076923077,0.3061084973819479,0.07345766084505756,0.03606899354536184,0.02072956911861873,1.2821975118748077
public_v661_47,864691135856845358,coarse,4,0.18854415194812488,0.11764705882352941,1.6026252915590615,0.2733316365742923,0.07077287884370205,-0.08478748462616745,0.6897999598991829
public_v661_47,864691135856845358,intermediate,14,0.639823767195458,0.4117647058823529,1.5538577203318267,0.5701371382312327,0.05377399188774073,0.06968662896422528,1.1222278365875584
public_v661_47,864691135856845358,fine,16,0.1716320808564171,0.47058823529411764,0.36471817181988636,0.1565312251944751,0.05724665548545936,0.015100855661941998,1.0964718422358264
public_v661_47,864691135867632406,coarse,5,0.2751200202786719,0.13157894736842105,2.0909121541179063,0.25389225668091064,0.08275867188853706,0.02122776359776124,1.0836093383676528
public_v661_47,864691135867632406,intermediate,15,0.47780756333031815,0.39473684210526316,1.2104458271034726,0.5601490146283803,0.0830780059993027,-0.08234145129806214,0.8530008102349516
public_v661_47,864691135867632406,fine,18,0.2470724163910099,0.47368421052631576,0.5215973234921321,0.18595872869070906,0.07281027827515589,0.061113687700300845,1.3286411352163339
public_v661_47,864691135919106224,coarse,4,0.7144806309118099,0.3076923076923077,2.322062050463382,0.5605248601017307,0.16400094110898736,0.15395577081007916,1.2746635908033364
public_v661_47,864691135919106224,intermediate,8,0.2846004558360139,0.6153846153846154,0.46247574073352254,0.4320029050092038,0.160699311516691,-0.1474024491731899,0.6587929213808192
public_v661_47,864691135919106224,fine,1,0.0009189132521764931,0.07692307692307693,0.01194587227829441,0.007472234889065459,0.008404840553101808,-0.006553321636888966,0.12297702973994976
public_v661_47,864691135938349828,coarse,6,0.42270197148747984,0.21428571428571427,1.972609200274906,0.40090466010033277,0.09316670944023925,0.021797311387147078,1.0543703118384604
public_v661_47,864691135938349828,intermediate,11,0.3923447580818664,0.39285714285714285,0.9986957478447509,0.417757388506392,0.0760041876327358,-0.025412630424525573,0.9391689264542193
public_v661_47,864691135938349828,fine,11,0.18495327043065368,0.39285714285714285,0.4707901429143912,0.1813379513932753,0.06358364237654092,0.003615319037378384,1.0199369134238077
public_v661_47,864691135947212897,coarse,5,0.3945401034053964,0.15151515151515152,2.6039646824756164,0.2893429924519765,0.09749131776602768,0.10519711095341994,1.3635723473444064
public_v661_47,864691135947212897,intermediate,13,0.3591192560579421,0.3939393939393939,0.9116104192240069,0.4812679839617904,0.07199170157706677,-0.12214872790384829,0.7461939460457728
