seed,effective_sample_size,parameterization,optimizer,route_rank,address_residual,checkpoint,population_loss,field_estimation_error,coefficient_norm,gram_condition_number,gram_lambda_max
9130,4,tree_haar,vanilla_local,8,1.24342852e-31,1,0.5275215051,1.05504301,0.461090816,1,1
9130,4,tree_haar,vanilla_local,8,1.24342852e-31,5,0.6997110231,1.399422046,0.7276036276,1,1
9130,4,tree_haar,vanilla_local,8,1.24342852e-31,20,0.3435333466,0.6870666932,1.74606092,1,1
9130,4,tree_haar,vanilla_local,8,1.24342852e-31,80,0.4390647879,0.8781295758,0.8509777459,1,1
9130,4,tree_haar,gram_preconditioned_control,8,1.24342852e-31,1,0.5275215051,1.05504301,0.461090816,1,1
9130,4,tree_haar,gram_preconditioned_control,8,1.24342852e-31,5,0.6997110231,1.399422046,0.7276036276,1,1
9130,4,tree_haar,gram_preconditioned_control,8,1.24342852e-31,20,0.3435333466,0.6870666932,1.74606092,1,1
9130,4,tree_haar,gram_preconditioned_control,8,1.24342852e-31,80,0.4390647879,0.8781295758,0.8509777459,1,1
9130,4,raw_nested_indicators,vanilla_local,8,2.431396277e-31,1,0.4704536593,0.9409073185,0.03262495479,15,30
9130,4,raw_nested_indicators,vanilla_local,8,2.431396277e-31,5,0.4447329244,0.8894658488,0.06857996164,15,30
9130,4,raw_nested_indicators,vanilla_local,8,2.431396277e-31,20,0.2035344937,0.4070689875,0.225422458,15,30
9130,4,raw_nested_indicators,vanilla_local,8,2.431396277e-31,80,0.2560894733,0.5121789467,0.2798371933,15,30
9130,4,raw_nested_indicators,gram_preconditioned_control,8,2.431396277e-31,1,0.5275215051,1.05504301,0.2575328694,15,30
9130,4,raw_nested_indicators,gram_preconditioned_control,8,2.431396277e-31,5,0.6997110231,1.399422046,0.3304165293,15,30
9130,4,raw_nested_indicators,gram_preconditioned_control,8,2.431396277e-31,20,0.3435333466,0.6870666932,0.909848275,15,30
9130,4,raw_nested_indicators,gram_preconditioned_control,8,2.431396277e-31,80,0.4390647879,0.8781295758,0.5115237426,15,30
9130,4,static_gain_scaled_nested,vanilla_local,8,2.645866632e-31,1,0.4417342174,0.8834684349,0.009276793703,388.5198166,807.7404929
9130,4,static_gain_scaled_nested,vanilla_local,8,2.645866632e-31,5,0.501237561,1.002475122,0.02073408164,388.5198166,807.7404929
9130,4,static_gain_scaled_nested,vanilla_local,8,2.645866632e-31,20,0.2286246787,0.4572493574,0.04212069897,388.5198166,807.7404929
9130,4,static_gain_scaled_nested,vanilla_local,8,2.645866632e-31,80,0.2940730197,0.5881460394,0.06306748092,388.5198166,807.7404929
9130,4,static_gain_scaled_nested,gram_preconditioned_control,8,2.645866632e-31,1,0.5275215051,1.05504301,0.09939363413,388.5198166,807.7404929
9130,4,static_gain_scaled_nested,gram_preconditioned_control,8,2.645866632e-31,5,0.6997110231,1.399422046,0.09813337334,388.5198166,807.7404929
9130,4,static_gain_scaled_nested,gram_preconditioned_control,8,2.645866632e-31,20,0.3435333466,0.6870666932,0.2979121931,388.5198166,807.7404929
9130,4,static_gain_scaled_nested,gram_preconditioned_control,8,2.645866632e-31,80,0.4390647879,0.8781295758,0.1630450505,388.5198166,807.7404929
9130,16,tree_haar,vanilla_local,8,1.24342852e-31,1,0.3053367434,0.6106734869,0.2559436448,1,1
9130,16,tree_haar,vanilla_local,8,1.24342852e-31,5,0.1679278493,0.3358556986,0.8426835929,1,1
9130,16,tree_haar,vanilla_local,8,1.24342852e-31,20,0.08991224366,0.1798244873,1.257728212,1,1
9130,16,tree_haar,vanilla_local,8,1.24342852e-31,80,0.04108512595,0.08217025189,0.9365577292,1,1
9130,16,tree_haar,gram_preconditioned_control,8,1.24342852e-31,1,0.3053367434,0.6106734869,0.2559436448,1,1
9130,16,tree_haar,gram_preconditioned_control,8,1.24342852e-31,5,0.1679278493,0.3358556986,0.8426835929,1,1
9130,16,tree_haar,gram_preconditioned_control,8,1.24342852e-31,20,0.08991224366,0.1798244873,1.257728212,1,1
9130,16,tree_haar,gram_preconditioned_control,8,1.24342852e-31,80,0.04108512595,0.08217025189,0.9365577292,1,1
9130,16,raw_nested_indicators,vanilla_local,8,2.431396277e-31,1,0.4022002541,0.8044005081,0.03053214519,15,30
9130,16,raw_nested_indicators,vanilla_local,8,2.431396277e-31,5,0.2554146779,0.5108293558,0.09834098399,15,30
9130,16,raw_nested_indicators,vanilla_local,8,2.431396277e-31,20,0.1185209875,0.237041975,0.2195774156,15,30
9130,16,raw_nested_indicators,vanilla_local,8,2.431396277e-31,80,0.04305241833,0.08610483665,0.3362687379,15,30
9130,16,raw_nested_indicators,gram_preconditioned_control,8,2.431396277e-31,1,0.3053367434,0.6106734869,0.1436463008,15,30
9130,16,raw_nested_indicators,gram_preconditioned_control,8,2.431396277e-31,5,0.1679278493,0.3358556986,0.4701646938,15,30
9130,16,raw_nested_indicators,gram_preconditioned_control,8,2.431396277e-31,20,0.08991224366,0.1798244873,0.6952754106,15,30
9130,16,raw_nested_indicators,gram_preconditioned_control,8,2.431396277e-31,80,0.04108512595,0.08217025189,0.3785128139,15,30
9130,16,static_gain_scaled_nested,vanilla_local,8,2.645866632e-31,1,0.456238704,0.9124774079,0.003492573261,388.5198166,807.7404929
9130,16,static_gain_scaled_nested,vanilla_local,8,2.645866632e-31,5,0.3637910856,0.7275821711,0.01447148432,388.5198166,807.7404929
9130,16,static_gain_scaled_nested,vanilla_local,8,2.645866632e-31,20,0.1709290263,0.3418580525,0.04335706163,388.5198166,807.7404929
9130,16,static_gain_scaled_nested,vanilla_local,8,2.645866632e-31,80,0.0782351875,0.156470375,0.07061958951,388.5198166,807.7404929
9130,16,static_gain_scaled_nested,gram_preconditioned_control,8,2.645866632e-31,1,0.3053367434,0.6106734869,0.05886472474,388.5198166,807.7404929
9130,16,static_gain_scaled_nested,gram_preconditioned_control,8,2.645866632e-31,5,0.1679278493,0.3358556986,0.2037623356,388.5198166,807.7404929
9130,16,static_gain_scaled_nested,gram_preconditioned_control,8,2.645866632e-31,20,0.08991224366,0.1798244873,0.2124939737,388.5198166,807.7404929
9130,16,static_gain_scaled_nested,gram_preconditioned_control,8,2.645866632e-31,80,0.04108512595,0.08217025189,0.1330563591,388.5198166,807.7404929
9130,64,tree_haar,vanilla_local,8,1.24342852e-31,1,0.3288537332,0.6577074664,0.2337155269,1,1
9130,64,tree_haar,vanilla_local,8,1.24342852e-31,5,0.06809652926,0.1361930585,0.6506447208,1,1
9130,64,tree_haar,vanilla_local,8,1.24342852e-31,20,0.06004890319,0.1200978064,1.185428078,1,1
9130,64,tree_haar,vanilla_local,8,1.24342852e-31,80,0.03442035297,0.06884070593,0.939823366,1,1
9130,64,tree_haar,gram_preconditioned_control,8,1.24342852e-31,1,0.3288537332,0.6577074664,0.2337155269,1,1
9130,64,tree_haar,gram_preconditioned_control,8,1.24342852e-31,5,0.06809652926,0.1361930585,0.6506447208,1,1
9130,64,tree_haar,gram_preconditioned_control,8,1.24342852e-31,20,0.06004890319,0.1200978064,1.185428078,1,1
9130,64,tree_haar,gram_preconditioned_control,8,1.24342852e-31,80,0.03442035297,0.06884070593,0.939823366,1,1
9130,64,raw_nested_indicators,vanilla_local,8,2.431396277e-31,1,0.4159094585,0.8318189169,0.02573208259,15,30
9130,64,raw_nested_indicators,vanilla_local,8,2.431396277e-31,5,0.2671790446,0.5343580892,0.08323169751,15,30
9130,64,raw_nested_indicators,vanilla_local,8,2.431396277e-31,20,0.1205186227,0.2410372454,0.2105324412,15,30
9130,64,raw_nested_indicators,vanilla_local,8,2.431396277e-31,80,0.03586791694,0.07173583388,0.3490613994,15,30
9130,64,raw_nested_indicators,gram_preconditioned_control,8,2.431396277e-31,1,0.3288537332,0.6577074664,0.1149848145,15,30
9130,64,raw_nested_indicators,gram_preconditioned_control,8,2.431396277e-31,5,0.06809652926,0.1361930585,0.3473502982,15,30
9130,64,raw_nested_indicators,gram_preconditioned_control,8,2.431396277e-31,20,0.06004890319,0.1200978064,0.6130674408,15,30
9130,64,raw_nested_indicators,gram_preconditioned_control,8,2.431396277e-31,80,0.03442035297,0.06884070593,0.5100861974,15,30
9130,64,static_gain_scaled_nested,vanilla_local,8,2.645866632e-31,1,0.4704045061,0.9408090122,0.002571093673,388.5198166,807.7404929
9130,64,static_gain_scaled_nested,vanilla_local,8,2.645866632e-31,5,0.3527408467,0.7054816933,0.01297536306,388.5198166,807.7404929
9130,64,static_gain_scaled_nested,vanilla_local,8,2.645866632e-31,20,0.1744485171,0.3488970342,0.04141295469,388.5198166,807.7404929
9130,64,static_gain_scaled_nested,vanilla_local,8,2.645866632e-31,80,0.06862028056,0.1372405611,0.06955237201,388.5198166,807.7404929
9130,64,static_gain_scaled_nested,gram_preconditioned_control,8,2.645866632e-31,1,0.3288537332,0.6577074664,0.06540513953,388.5198166,807.7404929
9130,64,static_gain_scaled_nested,gram_preconditioned_control,8,2.645866632e-31,5,0.06809652926,0.1361930585,0.09753258438,388.5198166,807.7404929
9130,64,static_gain_scaled_nested,gram_preconditioned_control,8,2.645866632e-31,20,0.06004890319,0.1200978064,0.2137698483,388.5198166,807.7404929
9130,64,static_gain_scaled_nested,gram_preconditioned_control,8,2.645866632e-31,80,0.03442035297,0.06884070593,0.1714877931,388.5198166,807.7404929
9130,256,tree_haar,vanilla_local,8,1.24342852e-31,1,0.3099745856,0.6199491712,0.2257364596,1,1
9130,256,tree_haar,vanilla_local,8,1.24342852e-31,5,0.06733833577,0.1346766715,0.663399006,1,1
9130,256,tree_haar,vanilla_local,8,1.24342852e-31,20,0.0110176977,0.0220353954,1.016234175,1,1
9130,256,tree_haar,vanilla_local,8,1.24342852e-31,80,0.008347752176,0.01669550435,1.028241686,1,1
9130,256,tree_haar,gram_preconditioned_control,8,1.24342852e-31,1,0.3099745856,0.6199491712,0.2257364596,1,1
9130,256,tree_haar,gram_preconditioned_control,8,1.24342852e-31,5,0.06733833577,0.1346766715,0.663399006,1,1
9130,256,tree_haar,gram_preconditioned_control,8,1.24342852e-31,20,0.0110176977,0.0220353954,1.016234175,1,1
9130,256,tree_haar,gram_preconditioned_control,8,1.24342852e-31,80,0.008347752176,0.01669550435,1.028241686,1,1
9130,256,raw_nested_indicators,vanilla_local,8,2.431396277e-31,1,0.4028601843,0.8057203687,0.02870847257,15,30
9130,256,raw_nested_indicators,vanilla_local,8,2.431396277e-31,5,0.2522857386,0.5045714771,0.09441997666,15,30
9130,256,raw_nested_indicators,vanilla_local,8,2.431396277e-31,20,0.1388454608,0.2776909215,0.1769147718,15,30
9130,256,raw_nested_indicators,vanilla_local,8,2.431396277e-31,80,0.03053468083,0.06106936165,0.357577035,15,30
9130,256,raw_nested_indicators,gram_preconditioned_control,8,2.431396277e-31,1,0.3099745856,0.6199491712,0.107837378,15,30
9130,256,raw_nested_indicators,gram_preconditioned_control,8,2.431396277e-31,5,0.06733833577,0.1346766715,0.3201696693,15,30
9130,256,raw_nested_indicators,gram_preconditioned_control,8,2.431396277e-31,20,0.0110176977,0.0220353954,0.5561625082,15,30
9130,256,raw_nested_indicators,gram_preconditioned_control,8,2.431396277e-31,80,0.008347752176,0.01669550435,0.4962435072,15,30
9130,256,static_gain_scaled_nested,vanilla_local,8,2.645866632e-31,1,0.4520992731,0.9041985462,0.003936535595,388.5198166,807.7404929
9130,256,static_gain_scaled_nested,vanilla_local,8,2.645866632e-31,5,0.3399842138,0.6799684277,0.01423292429,388.5198166,807.7404929
9130,256,static_gain_scaled_nested,vanilla_local,8,2.645866632e-31,20,0.1804622258,0.3609244517,0.03771466455,388.5198166,807.7404929
9130,256,static_gain_scaled_nested,vanilla_local,8,2.645866632e-31,80,0.06689652898,0.133793058,0.07154790157,388.5198166,807.7404929
9130,256,static_gain_scaled_nested,gram_preconditioned_control,8,2.645866632e-31,1,0.3099745856,0.6199491712,0.02855176303,388.5198166,807.7404929
9130,256,static_gain_scaled_nested,gram_preconditioned_control,8,2.645866632e-31,5,0.06733833577,0.1346766715,0.0899644394,388.5198166,807.7404929
9130,256,static_gain_scaled_nested,gram_preconditioned_control,8,2.645866632e-31,20,0.0110176977,0.0220353954,0.1542275202,388.5198166,807.7404929
9130,256,static_gain_scaled_nested,gram_preconditioned_control,8,2.645866632e-31,80,0.008347752176,0.01669550435,0.1473027566,388.5198166,807.7404929
9131,4,tree_haar,vanilla_local,8,9.485204976e-32,1,0.4693564177,0.9387128353,0.5929337033,1,1
9131,4,tree_haar,vanilla_local,8,9.485204976e-32,5,0.5211129517,1.042225903,1.296342148,1,1
9131,4,tree_haar,vanilla_local,8,9.485204976e-32,20,0.4603285734,0.9206571467,0.9204346402,1,1
9131,4,tree_haar,vanilla_local,8,9.485204976e-32,80,0.2372580474,0.4745160948,0.8849669858,1,1
9131,4,tree_haar,gram_preconditioned_control,8,9.485204976e-32,1,0.4693564177,0.9387128353,0.5929337033,1,1
9131,4,tree_haar,gram_preconditioned_control,8,9.485204976e-32,5,0.5211129517,1.042225903,1.296342148,1,1
9131,4,tree_haar,gram_preconditioned_control,8,9.485204976e-32,20,0.4603285734,0.9206571467,0.9204346402,1,1
9131,4,tree_haar,gram_preconditioned_control,8,9.485204976e-32,80,0.2372580474,0.4745160948,0.8849669858,1,1
9131,4,raw_nested_indicators,vanilla_local,8,4.138341968e-31,1,0.496584721,0.9931694421,0.03437992088,15,30
9131,4,raw_nested_indicators,vanilla_local,8,4.138341968e-31,5,0.392633717,0.785267434,0.1262307468,15,30
9131,4,raw_nested_indicators,vanilla_local,8,4.138341968e-31,20,0.2622454915,0.524490983,0.1961028436,15,30
9131,4,raw_nested_indicators,vanilla_local,8,4.138341968e-31,80,0.06706055632,0.1341211126,0.3672191782,15,30
9131,4,raw_nested_indicators,gram_preconditioned_control,8,4.138341968e-31,1,0.4693564177,0.9387128353,0.3947164652,15,30
9131,4,raw_nested_indicators,gram_preconditioned_control,8,4.138341968e-31,5,0.5211129517,1.042225903,0.6942413484,15,30
9131,4,raw_nested_indicators,gram_preconditioned_control,8,4.138341968e-31,20,0.4603285734,0.9206571467,0.4597376961,15,30
9131,4,raw_nested_indicators,gram_preconditioned_control,8,4.138341968e-31,80,0.2372580474,0.4745160948,0.4077149879,15,30
9131,4,static_gain_scaled_nested,vanilla_local,8,3.466914641e-31,1,0.510849306,1.021698612,0.009299421026,388.5198166,807.7404929
9131,4,static_gain_scaled_nested,vanilla_local,8,3.466914641e-31,5,0.5653401757,1.130680351,0.02446286072,388.5198166,807.7404929
9131,4,static_gain_scaled_nested,vanilla_local,8,3.466914641e-31,20,0.4923823995,0.984764799,0.03093833237,388.5198166,807.7404929
9131,4,static_gain_scaled_nested,vanilla_local,8,3.466914641e-31,80,0.2771232323,0.5542464646,0.06744004101,388.5198166,807.7404929
9131,4,static_gain_scaled_nested,gram_preconditioned_control,8,3.466914641e-31,1,0.4693564177,0.9387128353,0.2121130698,388.5198166,807.7404929
9131,4,static_gain_scaled_nested,gram_preconditioned_control,8,3.466914641e-31,5,0.5211129517,1.042225903,0.3021366462,388.5198166,807.7404929
9131,4,static_gain_scaled_nested,gram_preconditioned_control,8,3.466914641e-31,20,0.4603285734,0.9206571467,0.3559998548,388.5198166,807.7404929
9131,4,static_gain_scaled_nested,gram_preconditioned_control,8,3.466914641e-31,80,0.2372580474,0.4745160948,0.2573538859,388.5198166,807.7404929
9131,16,tree_haar,vanilla_local,8,9.485204976e-32,1,0.4387326636,0.8774653272,0.3086785992,1,1
9131,16,tree_haar,vanilla_local,8,9.485204976e-32,5,0.3335175516,0.6670351032,0.8503216084,1,1
9131,16,tree_haar,vanilla_local,8,9.485204976e-32,20,0.1259547698,0.2519095395,1.156153728,1,1
9131,16,tree_haar,vanilla_local,8,9.485204976e-32,80,0.1294129495,0.2588258989,1.056613048,1,1
9131,16,tree_haar,gram_preconditioned_control,8,9.485204976e-32,1,0.4387326636,0.8774653272,0.3086785992,1,1
9131,16,tree_haar,gram_preconditioned_control,8,9.485204976e-32,5,0.3335175516,0.6670351032,0.8503216084,1,1
9131,16,tree_haar,gram_preconditioned_control,8,9.485204976e-32,20,0.1259547698,0.2519095395,1.156153728,1,1
9131,16,tree_haar,gram_preconditioned_control,8,9.485204976e-32,80,0.1294129495,0.2588258989,1.056613048,1,1
9131,16,raw_nested_indicators,vanilla_local,8,4.138341968e-31,1,0.4534773761,0.9069547522,0.03723986389,15,30
9131,16,raw_nested_indicators,vanilla_local,8,4.138341968e-31,5,0.4304296168,0.8608592337,0.08256350647,15,30
9131,16,raw_nested_indicators,vanilla_local,8,4.138341968e-31,20,0.203410604,0.406821208,0.2011848973,15,30
9131,16,raw_nested_indicators,vanilla_local,8,4.138341968e-31,80,0.03667164866,0.07334329732,0.4520489652,15,30
9131,16,raw_nested_indicators,gram_preconditioned_control,8,4.138341968e-31,1,0.4387326636,0.8774653272,0.1657717383,15,30
9131,16,raw_nested_indicators,gram_preconditioned_control,8,4.138341968e-31,5,0.3335175516,0.6670351032,0.441384218,15,30
9131,16,raw_nested_indicators,gram_preconditioned_control,8,4.138341968e-31,20,0.1259547698,0.2519095395,0.6663052962,15,30
9131,16,raw_nested_indicators,gram_preconditioned_control,8,4.138341968e-31,80,0.1294129495,0.2588258989,0.5673998115,15,30
9131,16,static_gain_scaled_nested,vanilla_local,8,3.466914641e-31,1,0.4926550753,0.9853101506,0.003205212754,388.5198166,807.7404929
9131,16,static_gain_scaled_nested,vanilla_local,8,3.466914641e-31,5,0.5038171837,1.007634367,0.01293842266,388.5198166,807.7404929
9131,16,static_gain_scaled_nested,vanilla_local,8,3.466914641e-31,20,0.3856239908,0.7712479815,0.03108186505,388.5198166,807.7404929
9131,16,static_gain_scaled_nested,vanilla_local,8,3.466914641e-31,80,0.1733827989,0.3467655979,0.08183477011,388.5198166,807.7404929
9131,16,static_gain_scaled_nested,gram_preconditioned_control,8,3.466914641e-31,1,0.4387326636,0.8774653272,0.1042364205,388.5198166,807.7404929
9131,16,static_gain_scaled_nested,gram_preconditioned_control,8,3.466914641e-31,5,0.3335175516,0.6670351032,0.3613028793,388.5198166,807.7404929
9131,16,static_gain_scaled_nested,gram_preconditioned_control,8,3.466914641e-31,20,0.1259547698,0.2519095395,0.3666035285,388.5198166,807.7404929
9131,16,static_gain_scaled_nested,gram_preconditioned_control,8,3.466914641e-31,80,0.1294129495,0.2588258989,0.4569069058,388.5198166,807.7404929
9131,64,tree_haar,vanilla_local,8,9.485204976e-32,1,0.382437285,0.7648745699,0.1893445607,1,1
9131,64,tree_haar,vanilla_local,8,9.485204976e-32,5,0.111885345,0.22377069,0.553192076,1,1
9131,64,tree_haar,vanilla_local,8,9.485204976e-32,20,0.01687114788,0.03374229576,0.9202100572,1,1
9131,64,tree_haar,vanilla_local,8,9.485204976e-32,80,0.02738535456,0.05477070911,1.036886972,1,1
9131,64,tree_haar,gram_preconditioned_control,8,9.485204976e-32,1,0.382437285,0.7648745699,0.1893445607,1,1
9131,64,tree_haar,gram_preconditioned_control,8,9.485204976e-32,5,0.111885345,0.22377069,0.553192076,1,1
9131,64,tree_haar,gram_preconditioned_control,8,9.485204976e-32,20,0.01687114788,0.03374229576,0.9202100572,1,1
9131,64,tree_haar,gram_preconditioned_control,8,9.485204976e-32,80,0.02738535456,0.05477070911,1.036886972,1,1
9131,64,raw_nested_indicators,vanilla_local,8,4.138341968e-31,1,0.4567930483,0.9135860966,0.02325704539,15,30
9131,64,raw_nested_indicators,vanilla_local,8,4.138341968e-31,5,0.3761594129,0.7523188257,0.05704417546,15,30
9131,64,raw_nested_indicators,vanilla_local,8,4.138341968e-31,20,0.2137259181,0.4274518361,0.1710761196,15,30
9131,64,raw_nested_indicators,vanilla_local,8,4.138341968e-31,80,0.03569765342,0.07139530684,0.4238502676,15,30
9131,64,raw_nested_indicators,gram_preconditioned_control,8,4.138341968e-31,1,0.382437285,0.7648745699,0.1036181108,15,30
9131,64,raw_nested_indicators,gram_preconditioned_control,8,4.138341968e-31,5,0.111885345,0.22377069,0.3065503444,15,30
9131,64,raw_nested_indicators,gram_preconditioned_control,8,4.138341968e-31,20,0.01687114788,0.03374229576,0.5462609284,15,30
9131,64,raw_nested_indicators,gram_preconditioned_control,8,4.138341968e-31,80,0.02738535456,0.05477070911,0.6080565241,15,30
9131,64,static_gain_scaled_nested,vanilla_local,8,3.466914641e-31,1,0.496239529,0.992479058,0.00264293535,388.5198166,807.7404929
9131,64,static_gain_scaled_nested,vanilla_local,8,3.466914641e-31,5,0.4671759944,0.9343519887,0.005472215273,388.5198166,807.7404929
9131,64,static_gain_scaled_nested,vanilla_local,8,3.466914641e-31,20,0.3685303936,0.7370607872,0.02430258025,388.5198166,807.7404929
9131,64,static_gain_scaled_nested,vanilla_local,8,3.466914641e-31,80,0.1703268657,0.3406537313,0.07624998663,388.5198166,807.7404929
9131,64,static_gain_scaled_nested,gram_preconditioned_control,8,3.466914641e-31,1,0.382437285,0.7648745699,0.03872657012,388.5198166,807.7404929
9131,64,static_gain_scaled_nested,gram_preconditioned_control,8,3.466914641e-31,5,0.111885345,0.22377069,0.2123080258,388.5198166,807.7404929
9131,64,static_gain_scaled_nested,gram_preconditioned_control,8,3.466914641e-31,20,0.01687114788,0.03374229576,0.3286954858,388.5198166,807.7404929
9131,64,static_gain_scaled_nested,gram_preconditioned_control,8,3.466914641e-31,80,0.02738535456,0.05477070911,0.3709650185,388.5198166,807.7404929
9131,256,tree_haar,vanilla_local,8,9.485204976e-32,1,0.3257741717,0.6515483434,0.2006513331,1,1
9131,256,tree_haar,vanilla_local,8,9.485204976e-32,5,0.06817586967,0.1363517393,0.6444593452,1,1
9131,256,tree_haar,vanilla_local,8,9.485204976e-32,20,0.009060269263,0.01812053853,0.9359424164,1,1
9131,256,tree_haar,vanilla_local,8,9.485204976e-32,80,0.004373408376,0.008746816752,1.011420779,1,1
9131,256,tree_haar,gram_preconditioned_control,8,9.485204976e-32,1,0.3257741717,0.6515483434,0.2006513331,1,1
9131,256,tree_haar,gram_preconditioned_control,8,9.485204976e-32,5,0.06817586967,0.1363517393,0.6444593452,1,1
9131,256,tree_haar,gram_preconditioned_control,8,9.485204976e-32,20,0.009060269263,0.01812053853,0.9359424164,1,1
9131,256,tree_haar,gram_preconditioned_control,8,9.485204976e-32,80,0.004373408376,0.008746816752,1.011420779,1,1
9131,256,raw_nested_indicators,vanilla_local,8,4.138341968e-31,1,0.4649423095,0.9298846191,0.01458740755,15,30
9131,256,raw_nested_indicators,vanilla_local,8,4.138341968e-31,5,0.3535879154,0.7071758309,0.07107209668,15,30
9131,256,raw_nested_indicators,vanilla_local,8,4.138341968e-31,20,0.1907556877,0.3815113754,0.188349266,15,30
9131,256,raw_nested_indicators,vanilla_local,8,4.138341968e-31,80,0.02879369079,0.05758738158,0.4212764329,15,30
9131,256,raw_nested_indicators,gram_preconditioned_control,8,4.138341968e-31,1,0.3257741717,0.6515483434,0.1185117685,15,30
9131,256,raw_nested_indicators,gram_preconditioned_control,8,4.138341968e-31,5,0.06817586967,0.1363517393,0.3559411312,15,30
9131,256,raw_nested_indicators,gram_preconditioned_control,8,4.138341968e-31,20,0.009060269263,0.01812053853,0.5244353848,15,30
9131,256,raw_nested_indicators,gram_preconditioned_control,8,4.138341968e-31,80,0.004373408376,0.008746816752,0.5866865229,15,30
9131,256,static_gain_scaled_nested,vanilla_local,8,3.466914641e-31,1,0.490054958,0.980109916,0.00185766736,388.5198166,807.7404929
9131,256,static_gain_scaled_nested,vanilla_local,8,3.466914641e-31,5,0.4578698559,0.9157397118,0.007316069953,388.5198166,807.7404929
9131,256,static_gain_scaled_nested,vanilla_local,8,3.466914641e-31,20,0.3511816398,0.7023632797,0.02768930528,388.5198166,807.7404929
9131,256,static_gain_scaled_nested,vanilla_local,8,3.466914641e-31,80,0.1599266842,0.3198533685,0.080819941,388.5198166,807.7404929
9131,256,static_gain_scaled_nested,gram_preconditioned_control,8,3.466914641e-31,1,0.3257741717,0.6515483434,0.06615411925,388.5198166,807.7404929
9131,256,static_gain_scaled_nested,gram_preconditioned_control,8,3.466914641e-31,5,0.06817586967,0.1363517393,0.1877410995,388.5198166,807.7404929
9131,256,static_gain_scaled_nested,gram_preconditioned_control,8,3.466914641e-31,20,0.009060269263,0.01812053853,0.2589280146,388.5198166,807.7404929
9131,256,static_gain_scaled_nested,gram_preconditioned_control,8,3.466914641e-31,80,0.004373408376,0.008746816752,0.3150527086,388.5198166,807.7404929
9132,4,tree_haar,vanilla_local,8,1.637040453e-31,1,0.6326551336,1.265310267,0.7248178973,1,1
9132,4,tree_haar,vanilla_local,8,1.637040453e-31,5,0.319973072,0.639946144,1.39187618,1,1
9132,4,tree_haar,vanilla_local,8,1.637040453e-31,20,0.1386487801,0.2772975601,1.05516677,1,1
9132,4,tree_haar,vanilla_local,8,1.637040453e-31,80,0.1861288249,0.3722576498,1.408221713,1,1
9132,4,tree_haar,gram_preconditioned_control,8,1.637040453e-31,1,0.6326551336,1.265310267,0.7248178973,1,1
9132,4,tree_haar,gram_preconditioned_control,8,1.637040453e-31,5,0.319973072,0.639946144,1.39187618,1,1
9132,4,tree_haar,gram_preconditioned_control,8,1.637040453e-31,20,0.1386487801,0.2772975601,1.05516677,1,1
9132,4,tree_haar,gram_preconditioned_control,8,1.637040453e-31,80,0.1861288249,0.3722576498,1.408221713,1,1
9132,4,raw_nested_indicators,vanilla_local,8,2.43244952e-31,1,0.4489106338,0.8978212677,0.05547514847,15,30
9132,4,raw_nested_indicators,vanilla_local,8,2.43244952e-31,5,0.3458020537,0.6916041073,0.1425832709,15,30
9132,4,raw_nested_indicators,vanilla_local,8,2.43244952e-31,20,0.2983527414,0.5967054827,0.2384280077,15,30
9132,4,raw_nested_indicators,vanilla_local,8,2.43244952e-31,80,0.06123882251,0.122477645,0.4692124969,15,30
9132,4,raw_nested_indicators,gram_preconditioned_control,8,2.43244952e-31,1,0.6326551336,1.265310267,0.3727032634,15,30
9132,4,raw_nested_indicators,gram_preconditioned_control,8,2.43244952e-31,5,0.319973072,0.639946144,0.7125282292,15,30
9132,4,raw_nested_indicators,gram_preconditioned_control,8,2.43244952e-31,20,0.1386487801,0.2772975601,0.6174503791,15,30
9132,4,raw_nested_indicators,gram_preconditioned_control,8,2.43244952e-31,80,0.1861288249,0.3722576498,0.871339306,15,30
9132,4,static_gain_scaled_nested,vanilla_local,8,2.875413407e-31,1,0.4899696022,0.9799392044,0.006952252476,388.5198166,807.7404929
9132,4,static_gain_scaled_nested,vanilla_local,8,2.875413407e-31,5,0.38927187,0.7785437399,0.01539180879,388.5198166,807.7404929
9132,4,static_gain_scaled_nested,vanilla_local,8,2.875413407e-31,20,0.3050013453,0.6100026906,0.03465001956,388.5198166,807.7404929
9132,4,static_gain_scaled_nested,vanilla_local,8,2.875413407e-31,80,0.1848755111,0.3697510223,0.08559911221,388.5198166,807.7404929
9132,4,static_gain_scaled_nested,gram_preconditioned_control,8,2.875413407e-31,1,0.6326551336,1.265310267,0.3910768232,388.5198166,807.7404929
9132,4,static_gain_scaled_nested,gram_preconditioned_control,8,2.875413407e-31,5,0.319973072,0.639946144,0.5010213209,388.5198166,807.7404929
9132,4,static_gain_scaled_nested,gram_preconditioned_control,8,2.875413407e-31,20,0.1386487801,0.2772975601,0.2787741985,388.5198166,807.7404929
9132,4,static_gain_scaled_nested,gram_preconditioned_control,8,2.875413407e-31,80,0.1861288249,0.3722576498,0.3727195369,388.5198166,807.7404929
9132,16,tree_haar,vanilla_local,8,1.637040453e-31,1,0.578717793,1.157435586,0.2907732825,1,1
9132,16,tree_haar,vanilla_local,8,1.637040453e-31,5,0.1510461739,0.3020923477,0.9843430251,1,1
9132,16,tree_haar,vanilla_local,8,1.637040453e-31,20,0.1178037012,0.2356074024,1.311824473,1,1
