run_dir,config_index,task,core,strategy,feedback,depth,branch_factors,non_somatic_compartments_per_soma,inhibitory_synapses_per_branch,topology,routing,seed,init_policy,duration_seconds,test_accuracy,valid_accuracy,best_epoch,best_loss,epochs_recorded,total_parameters,active_synapses,cuda_peak_memory_allocated_bytes,cuda_peak_memory_reserved_bytes,checkpoint_bytes,checkpoint_tensors,status,issues
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,0,noise_resilience,dendritic_additive,standard,backprop,1,2,2,20,standard,correct,42,occupancy_quantile,258.0,0.9343000054359436,0.928666651248932,27,0.2347729222774505,180,403722,15360,433551872.0,494927872.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,1,noise_resilience,dendritic_additive,standard,backprop,1,2,2,20,standard,correct,43,occupancy_quantile,233.0,0.9318999648094176,0.9298333525657654,33,0.2419825010697047,180,403722,15360,433551872.0,494927872.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,2,noise_resilience,dendritic_additive,standard,backprop,1,2,2,20,standard,correct,44,occupancy_quantile,236.0,0.9340999722480774,0.930916666984558,30,0.2330076444149017,180,403722,15360,433551872.0,494927872.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,3,noise_resilience,dendritic_additive,standard,backprop,1,2,2,20,standard,correct,45,occupancy_quantile,239.0,0.9355999827384948,0.928583323955536,25,0.2323919423421224,180,403722,15360,433551872.0,494927872.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,4,noise_resilience,dendritic_additive,standard,backprop,1,2,2,20,standard,correct,46,occupancy_quantile,235.0,0.933899998664856,0.9298333525657654,27,0.233534762541453,180,403722,15360,433551872.0,494927872.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,5,noise_resilience,dendritic_additive,standard,backprop,1,2,2,20,standard,correct,47,occupancy_quantile,232.0,0.927899956703186,0.928999960422516,32,0.2430492067337036,180,403722,15360,433551872.0,494927872.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,6,noise_resilience,dendritic_additive,standard,backprop,1,2,2,20,standard,correct,48,occupancy_quantile,229.0,0.933899998664856,0.928416669368744,28,0.233014260093371,180,403722,15360,433551872.0,494927872.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,7,noise_resilience,dendritic_additive,standard,backprop,1,2,2,20,standard,correct,49,occupancy_quantile,227.0,0.9348999857902528,0.9300000071525574,29,0.2328172235091527,180,403722,15360,433551872.0,494927872.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,8,noise_resilience,dendritic_additive,standard,backprop,1,2,2,20,standard,correct,50,occupancy_quantile,223.0,0.933299958705902,0.93066668510437,28,0.2255863207976023,180,403722,15360,433551872.0,494927872.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,9,noise_resilience,dendritic_additive,standard,backprop,1,2,2,20,standard,correct,51,occupancy_quantile,224.0,0.9369999766349792,0.931416630744934,32,0.2291281718413035,180,403722,15360,433551872.0,494927872.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,10,noise_resilience,dendritic_additive,standard,backprop,2,2x2,6,20,standard,correct,42,occupancy_quantile,295.0,0.9372999668121338,0.9369166493415833,21,0.2153237561782201,180,1208074,46080,717195776.0,807403520.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,11,noise_resilience,dendritic_additive,standard,backprop,2,2x2,6,20,standard,correct,43,occupancy_quantile,290.0,0.9358999729156494,0.9325833320617676,18,0.2168593884706497,180,1208074,46080,717195776.0,807403520.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,12,noise_resilience,dendritic_additive,standard,backprop,2,2x2,6,20,standard,correct,44,occupancy_quantile,298.0,0.9386999607086182,0.9365000128746032,17,0.2187841027975082,180,1208074,46080,717195776.0,807403520.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,13,noise_resilience,dendritic_additive,standard,backprop,2,2x2,6,20,standard,correct,45,occupancy_quantile,288.0,0.9371999502182008,0.9318333268165588,22,0.2292912672758102,180,1208074,46080,717195776.0,807403520.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,14,noise_resilience,dendritic_additive,standard,backprop,2,2x2,6,20,standard,correct,46,occupancy_quantile,287.0,0.935099959373474,0.9321666359901428,18,0.225903286298116,180,1208074,46080,717195776.0,807403520.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,15,noise_resilience,dendritic_additive,standard,backprop,2,2x2,6,20,standard,correct,47,occupancy_quantile,276.0,0.934399962425232,0.9325000047683716,17,0.2189350635608037,180,1208074,46080,717195776.0,807403520.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,16,noise_resilience,dendritic_additive,standard,backprop,2,2x2,6,20,standard,correct,48,occupancy_quantile,284.0,0.9351999759674072,0.931166648864746,18,0.2273072909514109,180,1208074,46080,717195776.0,807403520.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,17,noise_resilience,dendritic_additive,standard,backprop,2,2x2,6,20,standard,correct,49,occupancy_quantile,290.0,0.9355999827384948,0.9349166750907898,18,0.2197734585603078,180,1208074,46080,717195776.0,807403520.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,18,noise_resilience,dendritic_additive,standard,backprop,2,2x2,6,20,standard,correct,50,occupancy_quantile,291.0,0.9366999864578248,0.934499979019165,18,0.2158156592845916,180,1208074,46080,717195776.0,807403520.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,19,noise_resilience,dendritic_additive,standard,backprop,2,2x2,6,20,standard,correct,51,occupancy_quantile,286.0,0.9377999901771544,0.9328333139419556,19,0.2262551194826761,180,1208074,46080,717195776.0,807403520.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,20,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,20,standard,correct,42,occupancy_quantile,365.0,0.9401999711990356,0.9326666593551636,14,0.2183843956788381,180,2816778,107520,1284480512.0,1444937728.0,11281114,31,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,21,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,20,standard,correct,43,occupancy_quantile,370.0,0.9419999718666076,0.9369999766349792,16,0.2133620351950327,180,2816778,107520,1284480512.0,1444937728.0,11281114,31,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,22,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,20,standard,correct,44,occupancy_quantile,365.0,0.937999963760376,0.9333333373069764,15,0.2235039871533711,180,2816778,107520,1284480512.0,1444937728.0,11281114,31,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,23,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,20,standard,correct,45,occupancy_quantile,372.0,0.9386000037193298,0.9363332986831664,16,0.2171059195597966,180,2816778,107520,1284480512.0,1444937728.0,11281114,31,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,24,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,20,standard,correct,46,occupancy_quantile,368.0,0.9404999613761902,0.9354166388511658,13,0.2145354070266087,180,2816778,107520,1284480512.0,1444937728.0,11281114,31,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,25,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,20,standard,correct,47,occupancy_quantile,381.0,0.9378999471664428,0.9352499842643738,17,0.2181217258373896,180,2816778,107520,1284480512.0,1444937728.0,11281114,31,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,26,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,20,standard,correct,48,occupancy_quantile,368.0,0.9395999908447266,0.9363332986831664,17,0.2128346520662307,180,2816778,107520,1284480512.0,1444937728.0,11281114,31,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,27,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,20,standard,correct,49,occupancy_quantile,369.0,0.9394999742507936,0.9359999895095824,16,0.2145658845504125,180,2816778,107520,1284480512.0,1444937728.0,11281114,31,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,28,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,20,standard,correct,50,occupancy_quantile,354.0,0.9406999945640564,0.9350833296775818,14,0.2159597270091374,180,2816778,107520,1284480512.0,1444937728.0,11281114,31,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,29,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,20,standard,correct,51,occupancy_quantile,367.0,0.9398999810218812,0.9350833296775818,13,0.2166020019849141,180,2816778,107520,1284480512.0,1444937728.0,11281114,31,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,30,noise_resilience,dendritic_additive,standard,backprop,4,2x2x2x2,30,20,standard,correct,42,occupancy_quantile,512.0,0.9389999508857728,0.9371666312217712,12,0.2132356551090876,180,6034186,230400,2419333632.0,3126853632.0,24154082,39,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,31,noise_resilience,dendritic_additive,standard,backprop,4,2x2x2x2,30,20,standard,correct,43,occupancy_quantile,513.0,0.9409999847412108,0.9355833530426024,10,0.2118271795511245,180,6034186,230400,2419333632.0,3128950784.0,24154082,39,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,32,noise_resilience,dendritic_additive,standard,backprop,4,2x2x2x2,30,20,standard,correct,44,occupancy_quantile,516.0,0.9424999952316284,0.934749960899353,13,0.2105822454293568,180,6034186,230400,2419333632.0,3128950784.0,24154082,39,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,33,noise_resilience,dendritic_additive,standard,backprop,4,2x2x2x2,30,20,standard,correct,45,occupancy_quantile,515.0,0.9411999583244324,0.934249997138977,13,0.2186005830367406,180,6034186,230400,2419333632.0,3128950784.0,24154082,39,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,34,noise_resilience,dendritic_additive,standard,backprop,4,2x2x2x2,30,20,standard,correct,46,occupancy_quantile,893.0,0.9429999589920044,0.9390833377838136,13,0.2084102325836817,180,6034186,230400,2419333632.0,3126853632.0,24154082,39,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,35,noise_resilience,dendritic_additive,standard,backprop,4,2x2x2x2,30,20,standard,correct,47,occupancy_quantile,313.0,0.94269996881485,0.93791663646698,13,0.2108489557107289,180,6034186,230400,2470877696.0,3196059648.0,24154082,39,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,36,noise_resilience,dendritic_additive,standard,backprop,4,2x2x2x2,30,20,standard,correct,48,occupancy_quantile,293.0,0.9437999725341796,0.9354166388511658,13,0.2117384167512258,180,6034186,230400,2470877696.0,3196059648.0,24154082,39,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,37,noise_resilience,dendritic_additive,standard,backprop,4,2x2x2x2,30,20,standard,correct,49,occupancy_quantile,11089.0,0.9420999884605408,0.9385833144187928,13,0.2095006862878799,180,6034186,230400,,,24153570,39,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,38,noise_resilience,dendritic_additive,standard,backprop,4,2x2x2x2,30,20,standard,correct,50,occupancy_quantile,192.0,0.9396999478340148,0.9396666288375854,12,0.2085538614590962,180,6034186,230400,2419464704.0,3128950784.0,24154082,39,pass,
prospective_runs/journal_confirmatory_noise_additive_backprop_depth_feedback_20260802184322,39,noise_resilience,dendritic_additive,standard,backprop,4,2x2x2x2,30,20,standard,correct,51,occupancy_quantile,204.0,0.940400004386902,0.9383333325386048,12,0.2104319788217544,180,6034186,230400,2419464704.0,3128950784.0,24154082,39,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,0,noise_resilience,dendritic_additive,local_ca,per_soma,1,2,2,20,standard,not_applicable,42,occupancy_quantile,291.0,0.8133999705314636,0.8076666593551636,42,0.6014538275400797,180,403722,15360,436284416.0,497025024.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,1,noise_resilience,dendritic_additive,local_ca,per_soma,1,2,2,20,standard,not_applicable,43,occupancy_quantile,296.0,0.8185999989509583,0.8079166412353516,39,0.5889954675038656,180,403722,15360,436284416.0,497025024.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,2,noise_resilience,dendritic_additive,local_ca,per_soma,1,2,2,20,standard,not_applicable,44,occupancy_quantile,268.0,0.824999988079071,0.8180000185966492,44,0.5587271556854249,180,403722,15360,436284416.0,497025024.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,3,noise_resilience,dendritic_additive,local_ca,per_soma,1,2,2,20,standard,not_applicable,45,occupancy_quantile,255.0,0.8395999670028687,0.8270833492279053,39,0.5306918296019236,180,403722,15360,436284416.0,497025024.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,4,noise_resilience,dendritic_additive,local_ca,per_soma,1,2,2,20,standard,not_applicable,46,occupancy_quantile,276.0,0.8472999930381775,0.8419166803359985,69,0.5078336327870687,180,403722,15360,436284416.0,497025024.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,5,noise_resilience,dendritic_additive,local_ca,per_soma,1,2,2,20,standard,not_applicable,47,occupancy_quantile,267.0,0.8265999555587769,0.8210833072662354,68,0.5873437275886536,180,403722,15360,436284416.0,497025024.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,6,noise_resilience,dendritic_additive,local_ca,per_soma,1,2,2,20,standard,not_applicable,48,occupancy_quantile,270.0,0.8380999565124512,0.8306666612625122,59,0.5316231374740601,180,403722,15360,436284416.0,497025024.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,7,noise_resilience,dendritic_additive,local_ca,per_soma,1,2,2,20,standard,not_applicable,49,occupancy_quantile,263.0,0.847599983215332,0.8484166860580444,53,0.4873754889170328,180,403722,15360,436284416.0,497025024.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,8,noise_resilience,dendritic_additive,local_ca,per_soma,1,2,2,20,standard,not_applicable,50,occupancy_quantile,271.0,0.8348000049591064,0.8273333311080933,42,0.5429552124341329,180,403722,15360,436284416.0,497025024.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,9,noise_resilience,dendritic_additive,local_ca,per_soma,1,2,2,20,standard,not_applicable,51,occupancy_quantile,261.0,0.8410999774932861,0.8346666693687439,64,0.5184077982902526,180,403722,15360,436284416.0,497025024.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,10,noise_resilience,dendritic_additive,local_ca,per_soma_shared,1,2,2,20,standard,correct,42,occupancy_quantile,275.0,0.9296000003814696,0.9294999837875366,35,0.2388661672671636,180,403722,15360,436284416.0,499122176.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,11,noise_resilience,dendritic_additive,local_ca,per_soma_shared,1,2,2,20,standard,correct,43,occupancy_quantile,262.0,0.9322999715805054,0.9276666641235352,36,0.2440638871192932,180,403722,15360,436284416.0,499122176.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,12,noise_resilience,dendritic_additive,local_ca,per_soma_shared,1,2,2,20,standard,correct,44,occupancy_quantile,260.0,0.9282999634742736,0.922166645526886,28,0.2481012647151947,180,403722,15360,436284416.0,497025024.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,13,noise_resilience,dendritic_additive,local_ca,per_soma_shared,1,2,2,20,standard,correct,45,occupancy_quantile,259.0,0.9322999715805054,0.9240833520889282,32,0.2429560791651407,180,403722,15360,436284416.0,497025024.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,14,noise_resilience,dendritic_additive,local_ca,per_soma_shared,1,2,2,20,standard,correct,46,occupancy_quantile,272.0,0.9314000010490416,0.9252499938011168,27,0.2434698563814163,180,403722,15360,436284416.0,499122176.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,15,noise_resilience,dendritic_additive,local_ca,per_soma_shared,1,2,2,20,standard,correct,47,occupancy_quantile,267.0,0.9279999732971193,0.9229166507720948,26,0.249573989868164,180,403722,15360,436284416.0,499122176.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,16,noise_resilience,dendritic_additive,local_ca,per_soma_shared,1,2,2,20,standard,correct,48,occupancy_quantile,270.0,0.9321999549865724,0.9291666746139526,30,0.2386835684378941,180,403722,15360,436284416.0,499122176.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,17,noise_resilience,dendritic_additive,local_ca,per_soma_shared,1,2,2,20,standard,correct,49,occupancy_quantile,263.0,0.9328999519348145,0.9279999732971193,33,0.2407183816432953,180,403722,15360,436284416.0,499122176.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,18,noise_resilience,dendritic_additive,local_ca,per_soma_shared,1,2,2,20,standard,correct,50,occupancy_quantile,271.0,0.930899977684021,0.9279166460037231,29,0.2338096976677576,180,403722,15360,436284416.0,497025024.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,19,noise_resilience,dendritic_additive,local_ca,per_soma_shared,1,2,2,20,standard,correct,51,occupancy_quantile,270.0,0.9301999807357788,0.9267500042915344,31,0.2429194488128026,180,403722,15360,436284416.0,499122176.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,20,noise_resilience,dendritic_additive,local_ca,path_transport,1,2,2,20,standard,not_applicable,42,occupancy_quantile,271.0,0.9346999526023864,0.9294999837875366,30,0.2320729066530863,180,403722,15360,436287488.0,499122176.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,21,noise_resilience,dendritic_additive,local_ca,path_transport,1,2,2,20,standard,not_applicable,43,occupancy_quantile,265.0,0.9343000054359436,0.930999994277954,29,0.2334487166802088,180,403722,15360,436287488.0,499122176.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,22,noise_resilience,dendritic_additive,local_ca,path_transport,1,2,2,20,standard,not_applicable,44,occupancy_quantile,275.0,0.932099997997284,0.9279166460037231,29,0.2397387793064117,180,403722,15360,436287488.0,499122176.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,23,noise_resilience,dendritic_additive,local_ca,path_transport,1,2,2,20,standard,not_applicable,45,occupancy_quantile,271.0,0.9347999691963196,0.9302499890327454,26,0.2334563569625218,180,403722,15360,436287488.0,499122176.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,24,noise_resilience,dendritic_additive,local_ca,path_transport,1,2,2,20,standard,not_applicable,46,occupancy_quantile,274.0,0.935099959373474,0.9319999814033508,30,0.2329592690467834,180,403722,15360,436287488.0,499122176.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,25,noise_resilience,dendritic_additive,local_ca,path_transport,1,2,2,20,standard,not_applicable,47,occupancy_quantile,273.0,0.9317999482154846,0.9265833497047424,25,0.2457715025345484,180,403722,15360,436287488.0,499122176.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,26,noise_resilience,dendritic_additive,local_ca,path_transport,1,2,2,20,standard,not_applicable,48,occupancy_quantile,269.0,0.9329999685287476,0.9304166436195374,30,0.2315240177710851,180,403722,15360,436287488.0,499122176.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,27,noise_resilience,dendritic_additive,local_ca,path_transport,1,2,2,20,standard,not_applicable,49,occupancy_quantile,266.0,0.9328999519348145,0.928749978542328,31,0.239419555902481,180,403722,15360,436287488.0,499122176.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,28,noise_resilience,dendritic_additive,local_ca,path_transport,1,2,2,20,standard,not_applicable,50,occupancy_quantile,272.0,0.9352999925613404,0.930916666984558,26,0.2307296173175176,180,403722,15360,436287488.0,499122176.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,29,noise_resilience,dendritic_additive,local_ca,path_transport,1,2,2,20,standard,not_applicable,51,occupancy_quantile,275.0,0.9351999759674072,0.9274166822433472,24,0.2402190206845601,180,403722,15360,436287488.0,499122176.0,1622346,15,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,30,noise_resilience,dendritic_additive,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,42,occupancy_quantile,340.0,0.8229999542236328,0.8109166622161865,54,0.5986901718775431,180,1208074,46080,724458496.0,838860800.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,31,noise_resilience,dendritic_additive,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,43,occupancy_quantile,342.0,0.7928999662399292,0.7864999771118164,44,0.685653707186381,180,1208074,46080,724458496.0,838860800.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,32,noise_resilience,dendritic_additive,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,44,occupancy_quantile,329.0,0.8036999702453613,0.7975833415985107,39,0.6186297640800477,180,1208074,46080,724458496.0,838860800.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,33,noise_resilience,dendritic_additive,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,45,occupancy_quantile,328.0,0.8176999688148499,0.812333345413208,49,0.6142797204653422,180,1208074,46080,724458496.0,838860800.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,34,noise_resilience,dendritic_additive,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,46,occupancy_quantile,332.0,0.8188999891281128,0.812583327293396,45,0.5827092259724935,180,1208074,46080,724458496.0,838860800.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,35,noise_resilience,dendritic_additive,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,47,occupancy_quantile,331.0,0.8242999911308289,0.8151666522026062,39,0.5696220933596293,180,1208074,46080,724458496.0,838860800.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,36,noise_resilience,dendritic_additive,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,48,occupancy_quantile,341.0,0.7886999845504761,0.7759999632835388,43,0.6908929600715638,180,1208074,46080,724458496.0,838860800.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,37,noise_resilience,dendritic_additive,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,49,occupancy_quantile,339.0,0.8156999945640564,0.8100833296775818,38,0.6093629325230916,180,1208074,46080,724458496.0,838860800.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,38,noise_resilience,dendritic_additive,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,50,occupancy_quantile,341.0,0.8244999647140503,0.8205833435058594,41,0.5740827569961547,180,1208074,46080,724458496.0,838860800.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,39,noise_resilience,dendritic_additive,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,51,occupancy_quantile,330.0,0.8247999548912048,0.8133333325386047,52,0.5840094820658366,180,1208074,46080,724458496.0,838860800.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,40,noise_resilience,dendritic_additive,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,42,occupancy_quantile,343.0,0.9299999475479126,0.9304166436195374,24,0.2447407339811325,180,1208074,46080,724458496.0,838860800.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,41,noise_resilience,dendritic_additive,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,43,occupancy_quantile,332.0,0.9351999759674072,0.9280833005905152,20,0.2408974893887837,180,1208074,46080,724458496.0,838860800.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,42,noise_resilience,dendritic_additive,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,44,occupancy_quantile,348.0,0.9365999698638916,0.9298333525657654,21,0.2299782610336939,180,1208074,46080,724458496.0,838860800.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,43,noise_resilience,dendritic_additive,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,45,occupancy_quantile,330.0,0.9365999698638916,0.9299166798591614,25,0.2386839330593745,180,1208074,46080,724458496.0,838860800.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,44,noise_resilience,dendritic_additive,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,46,occupancy_quantile,363.0,0.936199963092804,0.93066668510437,26,0.228996059457461,180,1208074,46080,724458496.0,838860800.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,45,noise_resilience,dendritic_additive,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,47,occupancy_quantile,350.0,0.9319999814033508,0.9296666383743286,21,0.2397117018302281,180,1208074,46080,724458496.0,838860800.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,46,noise_resilience,dendritic_additive,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,48,occupancy_quantile,349.0,0.9348999857902528,0.9315833449363708,25,0.2290552575588226,180,1208074,46080,724458496.0,838860800.0,4842834,23,pass,
prospective_runs/journal_confirmatory_noise_additive_local3f_depth_feedback_20260802184326,47,noise_resilience,dendritic_additive,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,49,occupancy_quantile,345.0,0.933299958705902,0.9275833368301392,20,0.2391618536710739,180,1208074,46080,724458496.0,838860800.0,4842834,23,pass,
