index,dataset,network_type,depth,branch_factors,split,feedback_family,relative_step,field_scaled_capture_mean,field_scaled_capture_std,field_scaled_capture_count,gradient_scaled_capture_mean,gradient_scaled_capture_std,gradient_scaled_capture_count,gradient_cosine_mean,gradient_cosine_std,gradient_cosine_count,norm_matched_fraction_of_exact_mean,norm_matched_fraction_of_exact_std,norm_matched_fraction_of_exact_count
230,noise_resilience,dendritic_additive,4,2x2x2x2,test,exact_transport,0.0001,0.9999999999999936,5.9901765237841394e-15,10,0.9999999999999357,1.1438111288609344e-14,10,1.0000000160496645,7.930534635236439e-08,10,1.000000054651599,1.4422305172126675e-07,10
231,noise_resilience,dendritic_additive,4,2x2x2x2,test,exact_transport,0.001,0.9999999999999936,5.9901765237841394e-15,10,0.9999999999999357,1.1438111288609344e-14,10,1.0000000160496645,7.930534635236439e-08,10,-1.0000000028352722,1.5525518345596313e-07,10
232,noise_resilience,dendritic_additive,4,2x2x2x2,test,global_scalar_available,1e-06,0.0012084292565788233,0.001021389845971065,10,0.0028624972696205176,0.0020996802668564614,10,0.02475522470846329,0.04999689778571661,10,-0.11479973796907417,0.5463588505042506,10
233,noise_resilience,dendritic_additive,4,2x2x2x2,test,global_scalar_available,1e-05,0.0012084292565788233,0.001021389845971065,10,0.0028624972696205176,0.0020996802668564614,10,0.02475522470846329,0.04999689778571661,10,0.004208033699844715,0.18001450634209568,10
234,noise_resilience,dendritic_additive,4,2x2x2x2,test,global_scalar_available,0.0001,0.0012084292565788233,0.001021389845971065,10,0.0028624972696205176,0.0020996802668564614,10,0.02475522470846329,0.04999689778571661,10,-0.0003994889555081815,0.09745719946720084,10
235,noise_resilience,dendritic_additive,4,2x2x2x2,test,global_scalar_available,0.001,0.0012084292565788233,0.001021389845971065,10,0.0028624972696205176,0.0020996802668564614,10,0.02475522470846329,0.04999689778571661,10,-0.5491434862018754,0.47516238210484935,10
236,noise_resilience,dendritic_additive,4,2x2x2x2,test,submitted_mw,1e-06,0.0012084292565788233,0.001021389845971065,10,0.0028624972696205176,0.0020996802668564614,10,0.02475522470846329,0.04999689778571661,10,-0.11479973796907417,0.5463588505042506,10
237,noise_resilience,dendritic_additive,4,2x2x2x2,test,submitted_mw,1e-05,0.0012084292565788233,0.001021389845971065,10,0.0028624972696205176,0.0020996802668564614,10,0.02475522470846329,0.04999689778571661,10,0.004208033699844715,0.18001450634209568,10
238,noise_resilience,dendritic_additive,4,2x2x2x2,test,submitted_mw,0.0001,0.0012084292565788233,0.001021389845971065,10,0.0028624972696205176,0.0020996802668564614,10,0.02475522470846329,0.04999689778571661,10,-0.0003994889555081815,0.09745719946720084,10
239,noise_resilience,dendritic_additive,4,2x2x2x2,test,submitted_mw,0.001,0.0012084292565788233,0.001021389845971065,10,0.0028624972696205176,0.0020996802668564614,10,0.02475522470846329,0.04999689778571661,10,-0.5491434862018754,0.47516238210484935,10
240,noise_resilience,dendritic_shunting,1,2,test,ancestry_available,1e-06,0.4011476935890056,0.028151174113098268,10,0.5195925407593506,0.04932887826318954,10,0.7201138054458311,0.0338075215540811,10,-1.4213106208263309,6.165735165761463,10
241,noise_resilience,dendritic_shunting,1,2,test,ancestry_available,1e-05,0.4011476935890056,0.028151174113098268,10,0.5195925407593506,0.04932887826318954,10,0.7201138054458311,0.0338075215540811,10,0.6625486065291291,0.28202505889223245,10
242,noise_resilience,dendritic_shunting,1,2,test,ancestry_available,0.0001,0.4011476935890056,0.028151174113098268,10,0.5195925407593506,0.04932887826318954,10,0.7201138054458311,0.0338075215540811,10,0.6681164256674487,0.11834963738486684,10
243,noise_resilience,dendritic_shunting,1,2,test,ancestry_available,0.001,0.4011476935890056,0.028151174113098268,10,0.5195925407593506,0.04932887826318954,10,0.7201138054458311,0.0338075215540811,10,0.8029213337289918,0.05396399538451572,10
244,noise_resilience,dendritic_shunting,1,2,test,ancestry_exact_soma,1e-06,0.4011477109508691,0.02815116078074476,10,0.5195925517321411,0.049328825195127914,10,0.7201138242824848,0.03380748812043224,10,-1.4213106208263309,6.165735165761463,10
245,noise_resilience,dendritic_shunting,1,2,test,ancestry_exact_soma,1e-05,0.4011477109508691,0.02815116078074476,10,0.5195925517321411,0.049328825195127914,10,0.7201138242824848,0.03380748812043224,10,0.6625453176895112,0.2820242145592197,10
246,noise_resilience,dendritic_shunting,1,2,test,ancestry_exact_soma,0.0001,0.4011477109508691,0.02815116078074476,10,0.5195925517321411,0.049328825195127914,10,0.7201138242824848,0.03380748812043224,10,0.6681163650942235,0.11834941897516953,10
247,noise_resilience,dendritic_shunting,1,2,test,ancestry_exact_soma,0.001,0.4011477109508691,0.02815116078074476,10,0.5195925517321411,0.049328825195127914,10,0.7201138242824848,0.03380748812043224,10,0.8029214391314081,0.05396395725477876,10
248,noise_resilience,dendritic_shunting,1,2,test,exact_transport,1e-06,0.9999999999999906,5.7545072653449415e-15,10,0.9999999999999613,8.784570256593448e-15,10,1.0000000089460477,6.958729321209875e-08,10,0.8,0.6324555320336759,10
249,noise_resilience,dendritic_shunting,1,2,test,exact_transport,1e-05,0.9999999999999906,5.7545072653449415e-15,10,0.9999999999999613,8.784570256593448e-15,10,1.0000000089460477,6.958729321209875e-08,10,1.0,0.0,10
250,noise_resilience,dendritic_shunting,1,2,test,exact_transport,0.0001,0.9999999999999906,5.7545072653449415e-15,10,0.9999999999999613,8.784570256593448e-15,10,1.0000000089460477,6.958729321209875e-08,10,0.9999996955532084,6.463795918147139e-07,10
251,noise_resilience,dendritic_shunting,1,2,test,exact_transport,0.001,0.9999999999999906,5.7545072653449415e-15,10,0.9999999999999613,8.784570256593448e-15,10,1.0000000089460477,6.958729321209875e-08,10,1.0000001138953374,1.932550135363294e-07,10
252,noise_resilience,dendritic_shunting,1,2,test,global_scalar_available,1e-06,0.0019401630843383616,0.0020455551365607264,10,0.003304374775627208,0.0032962911244663355,10,0.015041846252721012,0.05848196026949833,10,-2.3865084343079404,7.519490785161964,10
253,noise_resilience,dendritic_shunting,1,2,test,global_scalar_available,1e-05,0.0019401630843383616,0.0020455551365607264,10,0.003304374775627208,0.0032962911244663355,10,0.015041846252721012,0.05848196026949833,10,-0.16131385856486208,0.6414656243431521,10
254,noise_resilience,dendritic_shunting,1,2,test,global_scalar_available,0.0001,0.0019401630843383616,0.0020455551365607264,10,0.003304374775627208,0.0032962911244663355,10,0.015041846252721012,0.05848196026949833,10,0.0010851620390074771,0.17851447842859777,10
255,noise_resilience,dendritic_shunting,1,2,test,global_scalar_available,0.001,0.0019401630843383616,0.0020455551365607264,10,0.003304374775627208,0.0032962911244663355,10,0.015041846252721012,0.05848196026949833,10,0.01763140063744344,0.07483296435557943,10
256,noise_resilience,dendritic_shunting,1,2,test,submitted_mw,1e-06,0.0019401630843383616,0.0020455551365607264,10,0.003304374775627208,0.0032962911244663355,10,0.015041846252721012,0.05848196026949833,10,-2.3865084343079404,7.519490785161964,10
257,noise_resilience,dendritic_shunting,1,2,test,submitted_mw,1e-05,0.0019401630843383616,0.0020455551365607264,10,0.003304374775627208,0.0032962911244663355,10,0.015041846252721012,0.05848196026949833,10,-0.16131385856486208,0.6414656243431521,10
258,noise_resilience,dendritic_shunting,1,2,test,submitted_mw,0.0001,0.0019401630843383616,0.0020455551365607264,10,0.003304374775627208,0.0032962911244663355,10,0.015041846252721012,0.05848196026949833,10,0.0010851620390074771,0.17851447842859777,10
259,noise_resilience,dendritic_shunting,1,2,test,submitted_mw,0.001,0.0019401630843383616,0.0020455551365607264,10,0.003304374775627208,0.0032962911244663355,10,0.015041846252721012,0.05848196026949833,10,0.01763140063744344,0.07483296435557943,10
260,noise_resilience,dendritic_shunting,2,2x2,test,ancestry_available,1e-06,0.3016816676084831,0.05193644209513466,10,0.3590909525312208,0.04751772063518524,10,0.5980391316589657,0.04000238172243347,10,0.6758714193194443,0.140763032681679,10
261,noise_resilience,dendritic_shunting,2,2x2,test,ancestry_available,1e-05,0.3016816676084831,0.05193644209513466,10,0.3590909525312208,0.04751772063518524,10,0.5980391316589657,0.04000238172243347,10,0.6459994840186288,0.06253653624046701,10
262,noise_resilience,dendritic_shunting,2,2x2,test,ancestry_available,0.0001,0.3016816676084831,0.05193644209513466,10,0.3590909525312208,0.04751772063518524,10,0.5980391316589657,0.04000238172243347,10,0.621607358891974,0.05231819585496758,10
263,noise_resilience,dendritic_shunting,2,2x2,test,ancestry_available,0.001,0.3016816676084831,0.05193644209513466,10,0.3590909525312208,0.04751772063518524,10,0.5980391316589657,0.04000238172243347,10,0.8077012638834808,0.08619670439032424,10
264,noise_resilience,dendritic_shunting,2,2x2,test,ancestry_exact_soma,1e-06,0.3016816711370356,0.05193643978000969,10,0.3590909072772113,0.04751770880304417,10,0.598039101035422,0.04000237259735481,10,0.6758714193194443,0.140763032681679,10
265,noise_resilience,dendritic_shunting,2,2x2,test,ancestry_exact_soma,1e-05,0.3016816711370356,0.05193643978000969,10,0.3590909072772113,0.04751770880304417,10,0.598039101035422,0.04000237259735481,10,0.6459984663726475,0.06253721395097894,10
266,noise_resilience,dendritic_shunting,2,2x2,test,ancestry_exact_soma,0.0001,0.3016816711370356,0.05193643978000969,10,0.3590909072772113,0.04751770880304417,10,0.598039101035422,0.04000237259735481,10,0.6216069790053943,0.052318339991912474,10
267,noise_resilience,dendritic_shunting,2,2x2,test,ancestry_exact_soma,0.001,0.3016816711370356,0.05193643978000969,10,0.3590909072772113,0.04751770880304417,10,0.598039101035422,0.04000237259735481,10,0.8077013624212412,0.08619666647222357,10
268,noise_resilience,dendritic_shunting,2,2x2,test,exact_transport,1e-06,0.999999999999986,2.3033136854612803e-14,10,0.9999999999999444,9.296750665059115e-15,10,1.0000000372086544,8.483145007117064e-08,10,1.0,0.0,10
269,noise_resilience,dendritic_shunting,2,2x2,test,exact_transport,1e-05,0.999999999999986,2.3033136854612803e-14,10,0.9999999999999444,9.296750665059115e-15,10,1.0000000372086544,8.483145007117064e-08,10,1.0,0.0,10
270,noise_resilience,dendritic_shunting,2,2x2,test,exact_transport,0.0001,0.999999999999986,2.3033136854612803e-14,10,0.9999999999999444,9.296750665059115e-15,10,1.0000000372086544,8.483145007117064e-08,10,1.0000000269559528,5.52788059592164e-07,10
271,noise_resilience,dendritic_shunting,2,2x2,test,exact_transport,0.001,0.999999999999986,2.3033136854612803e-14,10,0.9999999999999444,9.296750665059115e-15,10,1.0000000372086544,8.483145007117064e-08,10,0.9999998900723476,2.1620483350705939e-07,10
272,noise_resilience,dendritic_shunting,2,2x2,test,global_scalar_available,1e-06,0.0020083162312172368,0.0028350493527657195,10,0.006717699251709749,0.008302738064048975,10,0.020502959070626697,0.08364829728297725,10,-0.020574284729080437,0.14490094493332487,10
273,noise_resilience,dendritic_shunting,2,2x2,test,global_scalar_available,1e-05,0.0020083162312172368,0.0028350493527657195,10,0.006717699251709749,0.008302738064048975,10,0.020502959070626697,0.08364829728297725,10,0.060659258088220994,0.20642548175863942,10
274,noise_resilience,dendritic_shunting,2,2x2,test,global_scalar_available,0.0001,0.0020083162312172368,0.0028350493527657195,10,0.006717699251709749,0.008302738064048975,10,0.020502959070626697,0.08364829728297725,10,0.01909929978005282,0.09712090396706424,10
275,noise_resilience,dendritic_shunting,2,2x2,test,global_scalar_available,0.001,0.0020083162312172368,0.0028350493527657195,10,0.006717699251709749,0.008302738064048975,10,0.020502959070626697,0.08364829728297725,10,0.023666007455672232,0.14035789418470906,10
276,noise_resilience,dendritic_shunting,2,2x2,test,submitted_mw,1e-06,0.0020083162312172368,0.0028350493527657195,10,0.006717699251709749,0.008302738064048975,10,0.020502959070626697,0.08364829728297725,10,-0.020574284729080437,0.14490094493332487,10
277,noise_resilience,dendritic_shunting,2,2x2,test,submitted_mw,1e-05,0.0020083162312172368,0.0028350493527657195,10,0.006717699251709749,0.008302738064048975,10,0.020502959070626697,0.08364829728297725,10,0.060659258088220994,0.20642548175863942,10
278,noise_resilience,dendritic_shunting,2,2x2,test,submitted_mw,0.0001,0.0020083162312172368,0.0028350493527657195,10,0.006717699251709749,0.008302738064048975,10,0.020502959070626697,0.08364829728297725,10,0.01909929978005282,0.09712090396706424,10
279,noise_resilience,dendritic_shunting,2,2x2,test,submitted_mw,0.001,0.0020083162312172368,0.0028350493527657195,10,0.006717699251709749,0.008302738064048975,10,0.020502959070626697,0.08364829728297725,10,0.023666007455672232,0.14035789418470906,10
280,noise_resilience,dendritic_shunting,3,2x2x2,test,ancestry_available,1e-06,0.23463850867938735,0.02873433475277682,10,0.2594742728971993,0.04096430834805342,10,0.5079948817733053,0.03965812790266086,10,0.8265603202860792,0.7057773639446733,10
281,noise_resilience,dendritic_shunting,3,2x2x2,test,ancestry_available,1e-05,0.23463850867938735,0.02873433475277682,10,0.2594742728971993,0.04096430834805342,10,0.5079948817733053,0.03965812790266086,10,0.5365912486563776,0.09306169988860391,10
282,noise_resilience,dendritic_shunting,3,2x2x2,test,ancestry_available,0.0001,0.23463850867938735,0.02873433475277682,10,0.2594742728971993,0.04096430834805342,10,0.5079948817733053,0.03965812790266086,10,0.5144115036846097,0.04755189177517327,10
283,noise_resilience,dendritic_shunting,3,2x2x2,test,ancestry_available,0.001,0.23463850867938735,0.02873433475277682,10,0.2594742728971993,0.04096430834805342,10,0.5079948817733053,0.03965812790266086,10,0.74565978405364,0.05862887137923918,10
284,noise_resilience,dendritic_shunting,3,2x2x2,test,ancestry_exact_soma,1e-06,0.23463849703803902,0.028734358156979653,10,0.2594743042418377,0.04096428990819088,10,0.5079949033960035,0.03965815108652871,10,0.8265603202860792,0.7057773639446733,10
285,noise_resilience,dendritic_shunting,3,2x2x2,test,ancestry_exact_soma,1e-05,0.23463849703803902,0.028734358156979653,10,0.2594743042418377,0.04096428990819088,10,0.5079949033960035,0.03965815108652871,10,0.5365915546956925,0.09306020872957736,10
286,noise_resilience,dendritic_shunting,3,2x2x2,test,ancestry_exact_soma,0.0001,0.23463849703803902,0.028734358156979653,10,0.2594743042418377,0.04096428990819088,10,0.5079949033960035,0.03965815108652871,10,0.5144115498801435,0.047551744949520774,10
287,noise_resilience,dendritic_shunting,3,2x2x2,test,ancestry_exact_soma,0.001,0.23463849703803902,0.028734358156979653,10,0.2594743042418377,0.04096428990819088,10,0.5079949033960035,0.03965815108652871,10,0.7456597168169645,0.058628909914679485,10
288,noise_resilience,dendritic_shunting,3,2x2x2,test,exact_transport,1e-06,0.9999999999999936,5.9772448180957355e-15,10,0.99999999999991,2.015733484853908e-14,10,1.0000000219572827,6.005424437145612e-08,10,1.0,0.0,10
289,noise_resilience,dendritic_shunting,3,2x2x2,test,exact_transport,1e-05,0.9999999999999936,5.9772448180957355e-15,10,0.99999999999991,2.015733484853908e-14,10,1.0000000219572827,6.005424437145612e-08,10,0.9999990074737228,3.138643673259033e-06,10
290,noise_resilience,dendritic_shunting,3,2x2x2,test,exact_transport,0.0001,0.9999999999999936,5.9772448180957355e-15,10,0.99999999999991,2.015733484853908e-14,10,1.0000000219572827,6.005424437145612e-08,10,0.9999996845938866,7.527137553384252e-07,10
291,noise_resilience,dendritic_shunting,3,2x2x2,test,exact_transport,0.001,0.9999999999999936,5.9772448180957355e-15,10,0.99999999999991,2.015733484853908e-14,10,1.0000000219572827,6.005424437145612e-08,10,1.0000000059929464,2.1328789773308118e-07,10
292,noise_resilience,dendritic_shunting,3,2x2x2,test,global_scalar_available,1e-06,0.0006335052678749968,0.0008832809186530971,10,0.0021701125368124886,0.0022191659319431146,10,0.013982824978529724,0.04684028613668616,10,0.1634218204869711,0.3168847865930684,10
293,noise_resilience,dendritic_shunting,3,2x2x2,test,global_scalar_available,1e-05,0.0006335052678749968,0.0008832809186530971,10,0.0021701125368124886,0.0022191659319431146,10,0.013982824978529724,0.04684028613668616,10,0.12728398200853475,0.1968367793939986,10
294,noise_resilience,dendritic_shunting,3,2x2x2,test,global_scalar_available,0.0001,0.0006335052678749968,0.0008832809186530971,10,0.0021701125368124886,0.0022191659319431146,10,0.013982824978529724,0.04684028613668616,10,0.03892112847189638,0.0579931321880566,10
295,noise_resilience,dendritic_shunting,3,2x2x2,test,global_scalar_available,0.001,0.0006335052678749968,0.0008832809186530971,10,0.0021701125368124886,0.0022191659319431146,10,0.013982824978529724,0.04684028613668616,10,-0.000443678324469049,0.10819344513826565,10
296,noise_resilience,dendritic_shunting,3,2x2x2,test,submitted_mw,1e-06,0.0006335052678749968,0.0008832809186530971,10,0.0021701125368124886,0.0022191659319431146,10,0.013982824978529724,0.04684028613668616,10,0.1634218204869711,0.3168847865930684,10
297,noise_resilience,dendritic_shunting,3,2x2x2,test,submitted_mw,1e-05,0.0006335052678749968,0.0008832809186530971,10,0.0021701125368124886,0.0022191659319431146,10,0.013982824978529724,0.04684028613668616,10,0.12728398200853475,0.1968367793939986,10
298,noise_resilience,dendritic_shunting,3,2x2x2,test,submitted_mw,0.0001,0.0006335052678749968,0.0008832809186530971,10,0.0021701125368124886,0.0022191659319431146,10,0.013982824978529724,0.04684028613668616,10,0.03892112847189638,0.0579931321880566,10
299,noise_resilience,dendritic_shunting,3,2x2x2,test,submitted_mw,0.001,0.0006335052678749968,0.0008832809186530971,10,0.0021701125368124886,0.0022191659319431146,10,0.013982824978529724,0.04684028613668616,10,-0.000443678324469049,0.10819344513826565,10
300,noise_resilience,dendritic_shunting,4,2x2x2x2,test,ancestry_available,1e-06,0.17393495318849322,0.02410082325194969,10,0.19135273381228313,0.03318515163282464,10,0.435944280244042,0.03808295606264646,10,0.4246453710863004,0.3084643926849648,10
301,noise_resilience,dendritic_shunting,4,2x2x2x2,test,ancestry_available,1e-05,0.17393495318849322,0.02410082325194969,10,0.19135273381228313,0.03318515163282464,10,0.435944280244042,0.03808295606264646,10,0.47743492901295576,0.10022446331429831,10
302,noise_resilience,dendritic_shunting,4,2x2x2x2,test,ancestry_available,0.0001,0.17393495318849322,0.02410082325194969,10,0.19135273381228313,0.03318515163282464,10,0.435944280244042,0.03808295606264646,10,0.4525349251741969,0.05365431270403142,10
303,noise_resilience,dendritic_shunting,4,2x2x2x2,test,ancestry_available,0.001,0.17393495318849322,0.02410082325194969,10,0.19135273381228313,0.03318515163282464,10,0.435944280244042,0.03808295606264646,10,0.7548004159743532,0.0815814572582581,10
304,noise_resilience,dendritic_shunting,4,2x2x2x2,test,ancestry_exact_soma,1e-06,0.17393496512617718,0.024100826157512533,10,0.1913527337013992,0.03318515246486772,10,0.43594428373441063,0.03808297880014415,10,0.4246453710863004,0.3084643926849648,10
305,noise_resilience,dendritic_shunting,4,2x2x2x2,test,ancestry_exact_soma,1e-05,0.17393496512617718,0.024100826157512533,10,0.1913527337013992,0.03318515246486772,10,0.43594428373441063,0.03808297880014415,10,0.4774369583969489,0.10022346418583854,10
306,noise_resilience,dendritic_shunting,4,2x2x2x2,test,ancestry_exact_soma,0.0001,0.17393496512617718,0.024100826157512533,10,0.1913527337013992,0.03318515246486772,10,0.43594428373441063,0.03808297880014415,10,0.4525348634607994,0.05365466684947008,10
307,noise_resilience,dendritic_shunting,4,2x2x2x2,test,ancestry_exact_soma,0.001,0.17393496512617718,0.024100826157512533,10,0.1913527337013992,0.03318515246486772,10,0.43594428373441063,0.03808297880014415,10,0.7548005777576625,0.08158138244940408,10
308,noise_resilience,dendritic_shunting,4,2x2x2x2,test,exact_transport,1e-06,0.999999999999995,6.736166317156984e-15,10,0.9999999999999065,1.5973070516695433e-14,10,0.9999999695609791,4.784928565917444e-08,10,1.0,0.0,10
309,noise_resilience,dendritic_shunting,4,2x2x2x2,test,exact_transport,1e-05,0.999999999999995,6.736166317156984e-15,10,0.9999999999999065,1.5973070516695433e-14,10,0.9999999695609791,4.784928565917444e-08,10,0.9999994357423374,1.784339401090606e-06,10
310,noise_resilience,dendritic_shunting,4,2x2x2x2,test,exact_transport,0.0001,0.999999999999995,6.736166317156984e-15,10,0.9999999999999065,1.5973070516695433e-14,10,0.9999999695609791,4.784928565917444e-08,10,0.9999999079301334,5.229077362704111e-07,10
311,noise_resilience,dendritic_shunting,4,2x2x2x2,test,exact_transport,0.001,0.999999999999995,6.736166317156984e-15,10,0.9999999999999065,1.5973070516695433e-14,10,0.9999999695609791,4.784928565917444e-08,10,1.000000110461523,1.7184699481018926e-07,10
312,noise_resilience,dendritic_shunting,4,2x2x2x2,test,global_scalar_available,1e-06,0.0009413154873053735,0.0008249598435869966,10,0.0024404274198600332,0.0034205024453991275,10,-0.0006658288940533691,0.05206786345436066,10,-0.06448679610685834,0.3556878935992892,10
313,noise_resilience,dendritic_shunting,4,2x2x2x2,test,global_scalar_available,1e-05,0.0009413154873053735,0.0008249598435869966,10,0.0024404274198600332,0.0034205024453991275,10,-0.0006658288940533691,0.05206786345436066,10,-0.06357121542021398,0.07136974536080172,10
314,noise_resilience,dendritic_shunting,4,2x2x2x2,test,global_scalar_available,0.0001,0.0009413154873053735,0.0008249598435869966,10,0.0024404274198600332,0.0034205024453991275,10,-0.0006658288940533691,0.05206786345436066,10,-0.012111091278336542,0.045847135698074845,10
315,noise_resilience,dendritic_shunting,4,2x2x2x2,test,global_scalar_available,0.001,0.0009413154873053735,0.0008249598435869966,10,0.0024404274198600332,0.0034205024453991275,10,-0.0006658288940533691,0.05206786345436066,10,-0.019326019221449588,0.11684852608296607,10
316,noise_resilience,dendritic_shunting,4,2x2x2x2,test,submitted_mw,1e-06,0.0009413154873053735,0.0008249598435869966,10,0.0024404274198600332,0.0034205024453991275,10,-0.0006658288940533691,0.05206786345436066,10,-0.06448679610685834,0.3556878935992892,10
317,noise_resilience,dendritic_shunting,4,2x2x2x2,test,submitted_mw,1e-05,0.0009413154873053735,0.0008249598435869966,10,0.0024404274198600332,0.0034205024453991275,10,-0.0006658288940533691,0.05206786345436066,10,-0.06357121542021398,0.07136974536080172,10
318,noise_resilience,dendritic_shunting,4,2x2x2x2,test,submitted_mw,0.0001,0.0009413154873053735,0.0008249598435869966,10,0.0024404274198600332,0.0034205024453991275,10,-0.0006658288940533691,0.05206786345436066,10,-0.012111091278336542,0.045847135698074845,10
319,noise_resilience,dendritic_shunting,4,2x2x2x2,test,submitted_mw,0.001,0.0009413154873053735,0.0008249598435869966,10,0.0024404274198600332,0.0034205024453991275,10,-0.0006658288940533691,0.05206786345436066,10,-0.019326019221449588,0.11684852608296607,10
