panel,source,series,label,regime,architecture,mechanism,credit,depth,n_seeds,mean,ci_low,ci_high,contrast,mean_pp,ci_low_pp,ci_high_pp,positive_pairs,negative_pairs,alignment_alpha,estimand,n_pairs,arm,metric,epoch,ci95_low,ci95_high,budget,recipe,positive_seeds,negative_seeds,seed,epochs_run,best_validation_loss
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.36095674537658684,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,188.0,0.3534389276362658,0.36878380761539936,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3600053706026077,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,189.0,0.35191458058214187,0.3681782748866081,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3591013226175308,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,190.0,0.35130299727582937,0.36729782546496387,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3582061683177947,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,191.0,0.35058392775523667,0.36611392961978917,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.35746678988933567,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,192.0,0.3496871773985624,0.36561883115398885,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.35663377692699433,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,193.0,0.34870913050711155,0.3648040448256731,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.35605297056674956,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,194.0,0.3483915073016882,0.3640088180953264,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3553890352725983,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,195.0,0.3474492599152327,0.3635797991422415,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3547862566184997,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,196.0,0.3466880657484531,0.3631139645442963,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.35391778210163116,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,197.0,0.34592417037880424,0.36219576632452016,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.35360728132247926,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,198.0,0.3457609065486193,0.3615996576833725,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3526948492097855,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,199.0,0.3446017435640097,0.3607656802304983,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3518258438396454,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,200.0,0.3438916759699583,0.3599642041501999,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3511240175247193,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,201.0,0.3428988665305376,0.3595037670025826,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.35072031221866606,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,202.0,0.34252417315590383,0.35916702934396266,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.34970839704990386,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,203.0,0.34158176611888413,0.35792729985797406,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.34911678355455406,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,204.0,0.34111900114226346,0.357140640376091,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3483625428533554,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,205.0,0.3405276462260485,0.3563754418244362,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.34784245381355283,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,206.0,0.3392956067367792,0.35621009467947484,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3471870998334885,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,207.0,0.3385382013732195,0.35577580415260796,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3462606338357925,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,208.0,0.33773330154967307,0.3546280902431011,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3456295572853088,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,209.0,0.3370883396184445,0.35409652252840995,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3449664620304108,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,210.0,0.3364370245075226,0.3534104513678551,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.344522841424942,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,211.0,0.33600464784538747,0.3530060550054312,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3434059901332855,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,212.0,0.33469465457642084,0.3518804025778771,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3430613042736053,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,213.0,0.3343648229249716,0.35152825559937956,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.34220854132652284,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,214.0,0.3334105806230307,0.35078780625057226,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.34174195288658143,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,215.0,0.33281511413633824,0.3502709183530808,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3408978162074089,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,216.0,0.33221050471735003,0.34931339218980073,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3397950586318969,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,217.0,0.33094383139646055,0.3484291808159351,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.339148392868042,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,218.0,0.33032942932713033,0.3479038267850876,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.33890372997760776,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,219.0,0.33016719982099535,0.34764197783994677,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.33783415561437613,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,220.0,0.32895586926162246,0.34650849518299104,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3371292821216584,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,221.0,0.3281503629970551,0.34582752048599724,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.33691551065444947,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,222.0,0.32791816489613057,0.34563544518733025,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3363489897894859,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,223.0,0.32742732595884794,0.3450783757182956,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.335193462100029,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,224.0,0.325987537311554,0.3441502737808228,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3347411401057243,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,225.0,0.3255297101019621,0.3437026582171917,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.33426000252008436,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,226.0,0.3249684689239264,0.34312746762251856,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3334752810549736,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,227.0,0.32422360972356795,0.3424582475132346,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3329001282858849,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,228.0,0.32371022826480866,0.34196866698610784,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.33215798148393627,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,229.0,0.3231700064277649,0.340965346280396,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3317095594763756,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,230.0,0.32245648130226134,0.3407056883419156,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3311268189740181,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,231.0,0.3216051309542656,0.34023965220981833,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3304392492222786,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,232.0,0.3211245062463283,0.33931973472356797,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.32978191856145855,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,233.0,0.32037162987458706,0.33880310532462593,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3290973440957069,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,234.0,0.3196817373791933,0.3380743502020836,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3281802875685692,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,235.0,0.3187128692981005,0.3373481836056709,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.32749186385869977,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,236.0,0.3180703823795915,0.3368341334540844,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.32685367334127424,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,237.0,0.31702146348184346,0.3363791305983067,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.32617084856510165,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,238.0,0.3164850403696299,0.3356112704949379,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.325924117064476,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,239.0,0.3162613612958193,0.3354060557738543,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.32502950471162795,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,240.0,0.3153236226309538,0.33418637197577955,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.32404133880138397,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,241.0,0.31445173204392196,0.33320490157842636,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3232661933922768,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,242.0,0.31374390441417693,0.3325412388728261,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3225547149300575,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,243.0,0.3127045549044013,0.3321214148012996,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3222153970861435,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,244.0,0.31248481509172915,0.33151396862638,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.32158660132408146,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,245.0,0.3115364344114065,0.3310927798689604,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.32065504337787626,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,246.0,0.3106715498838425,0.3301061658731699,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3201931193780899,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,247.0,0.31036363289046287,0.32964448548996456,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.31958650367975233,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,248.0,0.3097813209753036,0.3290794442247748,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3189850719070435,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,249.0,0.3088512871646881,0.3286314234050512,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3178485031414032,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,250.0,0.3076233011607528,0.32742759801763294,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3173675317049027,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,251.0,0.3071903924431801,0.32701469391751287,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.31683531232118606,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,252.0,0.30675526323431734,0.3265078070654273,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.31575512620210644,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,253.0,0.305612041085124,0.32539705589497087,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.31492165315866466,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,254.0,0.30490296148073676,0.32455453628748654,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.31421157633304597,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,255.0,0.3043084221379757,0.3238087193620205,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3137178498601913,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,256.0,0.303912582674861,0.3233217271293402,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.313279634552002,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,257.0,0.30347926277410986,0.3230165747458935,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3123355104017258,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,258.0,0.3027963093771935,0.3219469788742066,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.31126313596963884,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,259.0,0.30079003332543375,0.32118292525660996,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3105258730959892,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,260.0,0.3000911179852485,0.32054765939050917,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3098052764344216,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,261.0,0.29924911083275085,0.31997674845027924,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.30921143801689144,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,262.0,0.29868085396891836,0.3192785075009465,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3087371071910858,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,263.0,0.29817833150315287,0.31882139469021564,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.30786099940061573,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,264.0,0.2974318233215213,0.3180753489950299,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3073606746006012,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,265.0,0.2970280127558112,0.3174746300580501,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.306276435778141,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,266.0,0.2954513030640483,0.31673604293924573,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.30523453774929044,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,267.0,0.2944609546803236,0.315539037976265,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.30456811564922337,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,268.0,0.2938531542390585,0.314951986284256,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3042324313259125,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,269.0,0.2936329064811468,0.3144635706663132,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3032288644385338,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,270.0,0.2923958989423513,0.3136127157654166,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3025408550643921,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,271.0,0.2916933757400513,0.31299148579645153,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3016222070503235,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,272.0,0.29085943289184574,0.31222625814551114,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.3008250567626953,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,273.0,0.28988890387618543,0.3114565571423769,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.30017424519538877,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,274.0,0.28929672770035264,0.31064933329510686,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.29923127058267596,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,275.0,0.2883706756771207,0.3098756805657744,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.298111120262146,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,276.0,0.28719018482428793,0.30865688618928194,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.29723179498195645,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,277.0,0.28631218960905075,0.3078907938283086,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.29664714797973635,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,278.0,0.2856418177708983,0.3072997640026212,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.29606264866828924,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,279.0,0.2848455841170549,0.3069016829795242,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2949675372648239,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,280.0,0.2837209052399397,0.3060626690497399,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.29393668822050095,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,281.0,0.2827050586770177,0.30496828607177734,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.29319955826759336,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,282.0,0.2820967677927017,0.30403518945693975,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.29267005301713944,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,283.0,0.28168955044257643,0.30343589504998925,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2915043244338035,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,284.0,0.2805941294588447,0.3024152196873427,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2911108366417885,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,285.0,0.28033775286883117,0.3019026798295975,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.29060837929725647,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,286.0,0.2798658161438108,0.3013254607932567,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2891622502446175,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,287.0,0.27857955313903093,0.29972880315446854,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.28824095556020735,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,288.0,0.2776307898688316,0.2991237089677453,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2873644323968888,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,289.0,0.2764732763001919,0.29825160048753024,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.28610935794115067,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,290.0,0.2747796738298535,0.29730482338541747,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.28536949182987215,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,291.0,0.27403513115423916,0.29654185027122504,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2844352659296989,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,292.0,0.2731788201377392,0.29560378756165506,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2833780951142312,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,293.0,0.2722154583690763,0.29468283046638966,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.28265516517162326,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,294.0,0.27125206275290253,0.29397805952346323,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2817413716363907,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,295.0,0.27018107655423884,0.29320622771185634,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.28096856536865233,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,296.0,0.2694175573256612,0.2925891001987458,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.27990724301815034,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,297.0,0.2682226878230572,0.2916835309480429,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.278873339304924,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,298.0,0.2672118815587759,0.29046425459480285,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2782165827226638,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,299.0,0.2665909405218959,0.2898124321414232,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2768372571802139,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,300.0,0.26555116256237027,0.2882084987608195,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2756090102791786,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,301.0,0.2641503539704085,0.28706364250832794,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.275167576675415,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,302.0,0.26366701413154603,0.28672347968751194,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2736724564409256,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,303.0,0.2621729505025148,0.28540567806780337,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2729519219303131,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,304.0,0.26132921738260984,0.2847162333163619,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2723499557089805,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,305.0,0.260770155911386,0.2839498492885232,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2710328864693642,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,306.0,0.2592092286831737,0.282920517742753,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.26977342916488645,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,307.0,0.2584706281801462,0.2813736557082534,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.26910916731119155,,,,,,,,,,,,exact_autograd_bp_recipe,best_validation_loss,308.0,0.2575842841385603,0.280805778891325,,,,,,,
