root_id,segment_id,raw_length_um,compressed_length_um,raw_axial_resistance,relative_axial_resistance_error,radius_length_product_error
864691135277186789,4331,98.5125704888,98.5125704888,1015.34857032,-0.000729954344658,-3.5527136788e-15
864691135277186789,4380,93.9589338135,93.9589338135,819.921344107,-0.000412803746578,7.1054273576e-15
864691135277186789,4394,33.6844461139,33.6844461139,299.556467569,-0.000454024372267,-1.7763568394e-15
864691135277186789,4433,61.8037061234,61.8037061234,636.143981508,-0.00244485729087,-3.5527136788e-15
864691135277186789,4479,92.8128019335,92.8128019335,934.253557602,-0.0012514897822,7.1054273576e-15
864691135277186789,4497,41.0862727166,41.0862727166,531.313623715,-0.00136168839279,1.7763568394e-15
864691135277186789,4541,83.0535635761,83.0535635761,712.31823728,-0.00161198377276,0
864691135277186789,4585,90.3002551867,90.3002551867,858.683153915,-0.00152006199502,0
864691135277186789,4622,66.9768264154,66.9768264154,533.886652172,-0.00196860853615,-7.1054273576e-15
864691135277186789,4637,29.9019981187,29.9019981187,406.406551484,-0.00471599873394,-1.7763568394e-15
864691135277186789,4670,57.569823352,57.569823352,601.785566,-0.00128779862756,0
864691135277186789,4701,75.9130649965,75.9130649965,878.901229152,-0.000645244832734,3.5527136788e-15
864691135277186789,4703,8.49377032445,8.49377032445,275.204332015,-0.268630206452,0
864691135277186789,4705,7.73885032025,7.73885032025,223.741626013,-0.188046407442,0
864691135277186789,4719,23.8287021314,23.8287021314,277.542399779,-0.00983621155729,0
864691135277186789,4738,21.6747030431,21.6747030431,357.248415973,-0.00213051375201,0
864691135277186789,4739,7.79458273418,7.79458273418,35.2106154019,0,0
864691135324623260,5640,13.1688625526,13.1688625526,8.40549913152,-0.784810611341,0
864691135324623260,5647,12.2956485744,12.2956485744,28.4439743615,-0.00763802606166,0
864691135324623260,5652,8.33663404379,8.33663404379,25.9358745845,-0.00454046803364,0
864691135324623260,5677,47.9328478328,47.9328478328,205.022240539,-0.000710224292995,-3.5527136788e-15
864691135324623260,5785,217.021837522,217.021837522,1135.70032762,-4.92995007457e-05,0
864691135324623260,5833,89.3793099964,89.3793099964,1161.64530011,-0.00442831950017,3.5527136788e-15
864691135324623260,5883,86.2678334249,86.2678334249,1068.93798945,-0.00317191277898,0
864691135324623260,6518,6.0195989499,6.0195989499,17.6332017953,-0.00695601136498,-4.4408920985e-16
864691135324623260,6526,17.8606240312,17.8606240312,99.5274257353,-0.0103047852736,0
864691135324623260,6587,131.754224823,131.754224823,1728.07069527,-0.00312066117304,0
864691135324623260,6663,141.806211817,141.806211817,1638.54900569,-0.00566173083899,-7.1054273576e-15
864691135324623260,6664,14.7290081132,14.7290081132,1.79442061021,0,0
864691135324623260,6686,59.4642759493,59.4642759493,473.812109624,-0.0254886296972,-3.5527136788e-15
864691135324623260,6732,95.3869577458,95.3869577458,1392.56013609,-0.00392233007234,-3.5527136788e-15
864691135324623260,6787,165.813342557,165.813342557,1663.26262349,-0.574411077823,0
864691135324623260,6789,13.2120518749,13.2120518749,26.8927750491,-0.922915679262,0
864691135324623260,6871,150.958372016,150.958372016,1924.9677313,-3.57857839128e-06,7.1054273576e-15
864691135324623260,6880,23.5153079593,23.5153079593,114.522764269,-0.00112402732782,-1.7763568394e-15
864691135324623260,6934,124.771284906,124.771284906,1637.25993533,-0.00374512293671,0
864691135324623260,6974,81.3126068154,81.3126068154,1204.78879473,-0.00422088020795,0
864691135324623260,6977,20.1471158079,20.1471158079,41.4335905253,-0.884750635784,0
864691135324623260,6979,13.5481297131,13.5481297131,112.038369293,-0.021847296904,0
