root_id,mapping_threshold_um,label_mode,radius_log_sd,replicate,axial_mode,n_mapped_classified,n_candidate_routes,selected_rank,selected_route_ids,selected_nominal_jaccard,fixed_nominal_field_capture
864691135277186789,10,hybrid,0.5,4,mean_radius,4836,101,4,1533;1502;3097;4271,0.333333333333,0.404754564223
864691135277186789,10,hybrid,0.5,4,series_resistance,4836,101,4,1533;1502;3097;0,0.333333333333,0.388324352184
864691135277186789,10,direct_only,0,0,mean_radius,341,73,4,3097;4271;2634;1533,0.333333333333,0.432822970087
864691135277186789,10,direct_only,0,0,series_resistance,341,73,4,3097;4271;2634;0,0.142857142857,0.243174261855
864691135277186789,10,direct_only,0.25,0,mean_radius,341,73,4,3097;4271;2634;3094,0.142857142857,0.218226547723
864691135277186789,10,direct_only,0.25,0,series_resistance,341,73,4,3097;0;4271;2634,0.142857142857,0.243174261855
864691135277186789,10,direct_only,0.25,1,mean_radius,341,73,4,3097;2634;4271;3688,0.142857142857,0.209132286413
864691135277186789,10,direct_only,0.25,1,series_resistance,341,73,4,3097;2634;4271;0,0.142857142857,0.243174261855
864691135277186789,10,direct_only,0.25,2,mean_radius,341,73,4,3097;3491;4271;2634,0.142857142857,0.221114466831
864691135277186789,10,direct_only,0.25,2,series_resistance,341,73,4,3097;3491;0;4271,0.142857142857,0.230426230977
864691135277186789,10,direct_only,0.25,3,mean_radius,341,73,4,3097;4271;3491;2634,0.142857142857,0.221114466831
864691135277186789,10,direct_only,0.25,3,series_resistance,341,73,4,3097;4271;3491;0,0.142857142857,0.230426230977
864691135277186789,10,direct_only,0.25,4,mean_radius,341,73,4,3097;4271;2634;1533,0.333333333333,0.432822970087
864691135277186789,10,direct_only,0.25,4,series_resistance,341,73,4,3097;4271;2634;0,0.142857142857,0.243174261855
864691135277186789,10,direct_only,0.5,0,mean_radius,341,73,4,3097;4271;2634;3094,0.142857142857,0.218226547723
864691135277186789,10,direct_only,0.5,0,series_resistance,341,73,4,0;3097;4271;2634,0.142857142857,0.243174261855
864691135277186789,10,direct_only,0.5,1,mean_radius,341,73,4,3097;2634;3688;4271,0.142857142857,0.209132286413
864691135277186789,10,direct_only,0.5,1,series_resistance,341,73,4,3097;2634;3688;4271,0.142857142857,0.209132286413
864691135277186789,10,direct_only,0.5,2,mean_radius,341,73,4,3491;3097;1533;4271,0.333333333333,0.419444164872
864691135277186789,10,direct_only,0.5,2,series_resistance,341,73,4,3491;3097;0;1533,0.333333333333,0.411172424617
864691135277186789,10,direct_only,0.5,3,mean_radius,341,73,4,4271;3097;3491;3758,0.142857142857,0.223918715476
864691135277186789,10,direct_only,0.5,3,series_resistance,341,73,4,4271;3097;3491;3758,0.142857142857,0.223918715476
864691135277186789,10,direct_only,0.5,4,mean_radius,341,73,4,3097;4271;1502;1533,0.333333333333,0.404754564223
864691135277186789,10,direct_only,0.5,4,series_resistance,341,73,4,3097;4271;1502;1533,0.333333333333,0.404754564223
864691135324623260,2,hybrid,0,0,mean_radius,1514,38,4,5785;6787;7366;7504,0.333333333333,0.287763022876
864691135324623260,2,hybrid,0,0,series_resistance,1514,38,4,5785;6787;7366;7504,0.333333333333,0.287763022876
864691135324623260,2,hybrid,0.25,0,mean_radius,1514,38,4,5785;6979;6663;6787,0.6,0.292549533817
864691135324623260,2,hybrid,0.25,0,series_resistance,1514,38,4,5785;6663;6979;6787,0.6,0.292549533817
864691135324623260,2,hybrid,0.25,1,mean_radius,1514,38,4,5785;6787;6979;7366,0.333333333333,0.293808611878
864691135324623260,2,hybrid,0.25,1,series_resistance,1514,38,4,5785;6787;7366;6663,0.6,0.301635028612
864691135324623260,2,hybrid,0.25,2,mean_radius,1514,38,4,5785;6787;6871;6663,0.6,0.306739877952
864691135324623260,2,hybrid,0.25,2,series_resistance,1514,38,4,5785;6787;6871;6663,0.6,0.306739877952
864691135324623260,2,hybrid,0.25,3,mean_radius,1514,38,4,5785;7366;6787;7138,0.333333333333,0.288733124481
864691135324623260,2,hybrid,0.25,3,series_resistance,1514,38,4,5785;7366;6787;7138,0.333333333333,0.288733124481
864691135324623260,2,hybrid,0.25,4,mean_radius,1514,38,4,5785;7138;7366;6663,0.333333333333,0.274147168697
864691135324623260,2,hybrid,0.25,4,series_resistance,1514,38,4,5785;7138;7366;6663,0.333333333333,0.274147168697
864691135324623260,2,hybrid,0.5,0,mean_radius,1514,38,4,5785;6979;5652;6663,0.333333333333,0.2299414493
864691135324623260,2,hybrid,0.5,0,series_resistance,1514,38,4,5785;6979;6663;6934,0.333333333333,0.300972023154
864691135324623260,2,hybrid,0.5,1,mean_radius,1514,38,4,5785;6979;6787;6663,0.6,0.292549533817
864691135324623260,2,hybrid,0.5,1,series_resistance,1514,38,4,5785;6979;6787;6663,0.6,0.292549533817
864691135324623260,2,hybrid,0.5,2,mean_radius,1514,38,4,5785;6787;6871;6663,0.6,0.306739877952
864691135324623260,2,hybrid,0.5,2,series_resistance,1514,38,4,5785;6787;6871;6663,0.6,0.306739877952
864691135324623260,2,hybrid,0.5,3,mean_radius,1514,38,4,5785;7366;6880;7138,0.142857142857,0.284835978218
864691135324623260,2,hybrid,0.5,3,series_resistance,1514,38,4,5785;7366;7138;6787,0.333333333333,0.288733124481
864691135324623260,2,hybrid,0.5,4,mean_radius,1514,38,4,5785;7138;6686;7366,0.142857142857,0.249302979924
864691135324623260,2,hybrid,0.5,4,series_resistance,1514,38,4,5785;7138;6686;7366,0.142857142857,0.249302979924
864691135324623260,2,direct_only,0,0,mean_radius,189,33,4,5677;7436;7213;7504,0.142857142857,0.213829237223
864691135324623260,2,direct_only,0,0,series_resistance,189,33,4,7436;7213;7504;5677,0.142857142857,0.213829237223
864691135324623260,2,direct_only,0.25,0,mean_radius,189,33,4,5677;7436;6979;6880,0.142857142857,0.235691991808
864691135324623260,2,direct_only,0.25,0,series_resistance,189,33,4,5677;7436;7213;6979,0.142857142857,0.219874826224
864691135324623260,2,direct_only,0.25,1,mean_radius,189,33,4,7436;6979;7213;6880,0,0.193565190546
864691135324623260,2,direct_only,0.25,1,series_resistance,189,33,4,7436;7213;6979;6880,0,0.193565190546
864691135324623260,2,direct_only,0.25,2,mean_radius,189,33,4,7436;5677;6663;7213,0.333333333333,0.227701242958
864691135324623260,2,direct_only,0.25,2,series_resistance,189,33,4,7436;5677;6663;7213,0.333333333333,0.227701242958
864691135324623260,2,direct_only,0.25,3,mean_radius,189,33,4,6880;5677;7213;7436,0.142857142857,0.23839005248
864691135324623260,2,direct_only,0.25,3,series_resistance,189,33,4,7213;7436;6880;5677,0.142857142857,0.23839005248
864691135324623260,2,direct_only,0.25,4,mean_radius,189,33,4,5677;7436;7213;6880,0.142857142857,0.23839005248
864691135324623260,2,direct_only,0.25,4,series_resistance,189,33,4,7436;5677;7213;6663,0.333333333333,0.227701242958
864691135324623260,2,direct_only,0.5,0,mean_radius,189,33,4,5652;5677;6979;7255,0.142857142857,0.216375256328
864691135324623260,2,direct_only,0.5,0,series_resistance,189,33,4,5652;7255;5677;6979,0.142857142857,0.216375256328
864691135324623260,2,direct_only,0.5,1,mean_radius,189,33,4,6979;7436;6880;7213,0,0.193565190546
864691135324623260,2,direct_only,0.5,1,series_resistance,189,33,4,7436;6979;7213;6880,0,0.193565190546
864691135324623260,2,direct_only,0.5,2,mean_radius,189,33,4,7436;6663;5677;6880,0.333333333333,0.243518408542
864691135324623260,2,direct_only,0.5,2,series_resistance,189,33,4,7436;6663;5677;6880,0.333333333333,0.243518408542
864691135324623260,2,direct_only,0.5,3,mean_radius,189,33,4,6880;7255;6977;7213,0,0.188323934764
864691135324623260,2,direct_only,0.5,3,series_resistance,189,33,4,6880;7213;7255;7436,0,0.165743491235
864691135324623260,2,direct_only,0.5,4,mean_radius,189,33,4,5677;7436;7213;5652,0.142857142857,0.223789259343
864691135324623260,2,direct_only,0.5,4,series_resistance,189,33,4,5677;7436;7213;5652,0.142857142857,0.223789259343
864691135324623260,5,hybrid,0,0,mean_radius,2040,40,4,5785;6787;5677;6663,1,0.252916931484
864691135324623260,5,hybrid,0,0,series_resistance,2040,40,4,5785;6787;6663;7366,0.6,0.301635028612
864691135324623260,5,hybrid,0.25,0,mean_radius,2040,40,4,5785;6979;6787;5677,0.6,0.24509051475
864691135324623260,5,hybrid,0.25,0,series_resistance,2040,40,4,5785;6787;6979;5677,0.6,0.24509051475
864691135324623260,5,hybrid,0.25,1,mean_radius,2040,40,4,5785;6787;6979;6663,0.6,0.292549533817
864691135324623260,5,hybrid,0.25,1,series_resistance,2040,40,4,5785;6787;6663;6979,0.6,0.292549533817
864691135324623260,5,hybrid,0.25,2,mean_radius,2040,40,4,5785;6787;6871;6663,0.6,0.306739877952
864691135324623260,5,hybrid,0.25,2,series_resistance,2040,40,4,5785;6787;6871;6663,0.6,0.306739877952
864691135324623260,5,hybrid,0.25,3,mean_radius,2040,40,4,5785;6787;7366;7138,0.333333333333,0.288733124481
864691135324623260,5,hybrid,0.25,3,series_resistance,2040,40,4,5785;6787;7366;7138,0.333333333333,0.288733124481
864691135324623260,5,hybrid,0.25,4,mean_radius,2040,40,4,5785;5677;6787;7138,0.6,0.240015027353
864691135324623260,5,hybrid,0.25,4,series_resistance,2040,40,4,5785;6787;7138;6663,0.6,0.28747404642
864691135324623260,5,hybrid,0.5,0,mean_radius,2040,40,4,5785;6979;5677;5652,0.333333333333,0.226592575351
864691135324623260,5,hybrid,0.5,0,series_resistance,2040,40,4,5785;6979;5677;6663,0.6,0.230504558967
864691135324623260,5,hybrid,0.5,1,mean_radius,2040,40,4,5785;6979;6787;6663,0.6,0.292549533817
864691135324623260,5,hybrid,0.5,1,series_resistance,2040,40,4,5785;6979;6787;6663,0.6,0.292549533817
864691135324623260,5,hybrid,0.5,2,mean_radius,2040,40,4,5785;6787;6871;6663,0.6,0.306739877952
864691135324623260,5,hybrid,0.5,2,series_resistance,2040,40,4,5785;6787;6871;6663,0.6,0.306739877952
864691135324623260,5,hybrid,0.5,3,mean_radius,2040,40,4,5785;7366;6787;6880,0.333333333333,0.312323838133
864691135324623260,5,hybrid,0.5,3,series_resistance,2040,40,4,5785;7366;6787;7138,0.333333333333,0.288733124481
864691135324623260,5,hybrid,0.5,4,mean_radius,2040,40,4,5785;7138;6686;5677,0.333333333333,0.200584882797
864691135324623260,5,hybrid,0.5,4,series_resistance,2040,40,4,5785;7138;6686;5677,0.333333333333,0.200584882797
864691135324623260,5,direct_only,0,0,mean_radius,245,35,4,5677;6979;7504;7436,0.142857142857,0.211131176551
864691135324623260,5,direct_only,0,0,series_resistance,245,35,4,5677;7504;7436;6979,0.142857142857,0.211131176551
864691135324623260,5,direct_only,0.25,0,mean_radius,245,35,4,5677;6979;7436;6880,0.142857142857,0.235691991808
864691135324623260,5,direct_only,0.25,0,series_resistance,245,35,4,5677;6979;7436;7504,0.142857142857,0.211131176551
864691135324623260,5,direct_only,0.25,1,mean_radius,245,35,4,5677;6979;7436;6880,0.142857142857,0.235691991808
864691135324623260,5,direct_only,0.25,1,series_resistance,245,35,4,5677;7436;6979;6880,0.142857142857,0.235691991808
864691135324623260,5,direct_only,0.25,2,mean_radius,245,35,4,5677;7436;6663;6880,0.333333333333,0.243518408542
864691135324623260,5,direct_only,0.25,2,series_resistance,245,35,4,5677;7436;6663;6880,0.333333333333,0.243518408542
864691135324623260,5,direct_only,0.25,3,mean_radius,245,35,4,5677;6880;7436;7504,0.142857142857,0.229646402807
864691135324623260,5,direct_only,0.25,3,series_resistance,245,35,4,5677;6880;7436;7504,0.142857142857,0.229646402807
864691135324623260,5,direct_only,0.25,4,mean_radius,245,35,4,5677;7436;6979;7504,0.142857142857,0.211131176551
864691135324623260,5,direct_only,0.25,4,series_resistance,245,35,4,5677;7436;7504;7213,0.142857142857,0.213829237223
864691135324623260,5,direct_only,0.5,0,mean_radius,245,35,4,5677;6979;5652;7255,0.142857142857,0.216375256328
864691135324623260,5,direct_only,0.5,0,series_resistance,245,35,4,5677;6979;5652;7255,0.142857142857,0.216375256328
864691135324623260,5,direct_only,0.5,1,mean_radius,245,35,4,6979;7436;5677;6880,0.142857142857,0.235691991808
864691135324623260,5,direct_only,0.5,1,series_resistance,245,35,4,6979;7436;5677;6880,0.142857142857,0.235691991808
864691135324623260,5,direct_only,0.5,2,mean_radius,245,35,4,5677;7436;6663;7583,0.333333333333,0.225432233053
864691135324623260,5,direct_only,0.5,2,series_resistance,245,35,4,5677;7436;6663;7583,0.333333333333,0.225432233053
864691135324623260,5,direct_only,0.5,3,mean_radius,245,35,4,5677;6880;6977;7255,0.142857142857,0.230450736027
864691135324623260,5,direct_only,0.5,3,series_resistance,245,35,4,5677;6880;7255;7213,0.142857142857,0.233674110136
864691135324623260,5,direct_only,0.5,4,mean_radius,245,35,4,5677;7436;5652;7213,0.142857142857,0.223789259343
864691135324623260,5,direct_only,0.5,4,series_resistance,245,35,4,5677;7436;5652;7213,0.142857142857,0.223789259343
864691135324623260,10,hybrid,0,0,mean_radius,2084,40,4,5785;6787;5677;6663,1,0.252916931484
864691135324623260,10,hybrid,0,0,series_resistance,2084,40,4,5785;6787;0;6663,0.6,0.284319001156
864691135324623260,10,hybrid,0.25,0,mean_radius,2084,40,4,5785;6979;6787;5677,0.6,0.24509051475
864691135324623260,10,hybrid,0.25,0,series_resistance,2084,40,4,5785;0;6787;6979,0.333333333333,0.276178171171
864691135324623260,10,hybrid,0.25,1,mean_radius,2084,40,4,5785;6787;6979;0,0.333333333333,0.276178171171
864691135324623260,10,hybrid,0.25,1,series_resistance,2084,40,4,5785;0;6787;6663,0.6,0.284319001156
864691135324623260,10,hybrid,0.25,2,mean_radius,2084,40,4,5785;6787;6871;6663,0.6,0.306739877952
864691135324623260,10,hybrid,0.25,2,series_resistance,2084,40,4,5785;6787;0;6871,0.333333333333,0.290067068448
864691135324623260,10,hybrid,0.25,3,mean_radius,2084,40,4,5785;6787;7366;0,0.333333333333,0.28529678279
864691135324623260,10,hybrid,0.25,3,series_resistance,2084,40,4,5785;0;6787;7366,0.333333333333,0.28529678279
864691135324623260,10,hybrid,0.25,4,mean_radius,2084,40,4,5785;5677;6787;7138,0.6,0.240015027353
864691135324623260,10,hybrid,0.25,4,series_resistance,2084,40,4,5785;0;6787;7138,0.333333333333,0.272287004335
864691135324623260,10,hybrid,0.5,0,mean_radius,2084,40,4,5785;6979;5677;5652,0.333333333333,0.226592575351
864691135324623260,10,hybrid,0.5,0,series_resistance,2084,40,4,5785;0;6979;5677,0.333333333333,0.218858631538
864691135324623260,10,hybrid,0.5,1,mean_radius,2084,40,4,5785;6979;6787;6663,0.6,0.292549533817
864691135324623260,10,hybrid,0.5,1,series_resistance,2084,40,4,5785;0;6979;6787,0.333333333333,0.276178171171
864691135324623260,10,hybrid,0.5,2,mean_radius,2084,40,4,5785;6787;6871;6663,0.6,0.306739877952
864691135324623260,10,hybrid,0.5,2,series_resistance,2084,40,4,5785;6787;6871;0,0.333333333333,0.290067068448
864691135324623260,10,hybrid,0.5,3,mean_radius,2084,40,4,5785;7366;6787;6880,0.333333333333,0.312323838133
864691135324623260,10,hybrid,0.5,3,series_resistance,2084,40,4,5785;0;7366;6787,0.333333333333,0.28529678279
864691135324623260,10,hybrid,0.5,4,mean_radius,2084,40,4,5785;7138;6686;5677,0.333333333333,0.200584882797
864691135324623260,10,hybrid,0.5,4,series_resistance,2084,40,4,5785;0;7138;6686,0.142857142857,0.23623716154
864691135324623260,10,direct_only,0,0,mean_radius,257,35,4,5677;6979;7504;7436,0.142857142857,0.211131176551
864691135324623260,10,direct_only,0,0,series_resistance,257,35,4,5677;7504;7436;0,0.142857142857,0.209443616186
864691135324623260,10,direct_only,0.25,0,mean_radius,257,35,4,5677;6979;7436;6880,0.142857142857,0.235691991808
864691135324623260,10,direct_only,0.25,0,series_resistance,257,35,4,5677;6979;7436;0,0.142857142857,0.214877118035
864691135324623260,10,direct_only,0.25,1,mean_radius,257,35,4,5677;6979;7436;6880,0.142857142857,0.235691991808
864691135324623260,10,direct_only,0.25,1,series_resistance,257,35,4,5677;7436;6979;0,0.142857142857,0.214877118035
864691135324623260,10,direct_only,0.25,2,mean_radius,257,35,4,5677;7436;6663;6880,0.333333333333,0.243518408542
864691135324623260,10,direct_only,0.25,2,series_resistance,257,35,4,5677;7436;0;6663,0.333333333333,0.222695505501
864691135324623260,10,direct_only,0.25,3,mean_radius,257,35,4,5677;6880;7436;7504,0.142857142857,0.229646402807
864691135324623260,10,direct_only,0.25,3,series_resistance,257,35,4,5677;0;6880;7436,0.142857142857,0.232527035695
864691135324623260,10,direct_only,0.25,4,mean_radius,257,35,4,5677;7436;6979;7504,0.142857142857,0.211131176551
864691135324623260,10,direct_only,0.25,4,series_resistance,257,35,4,5677;7436;0;7504,0.142857142857,0.209443616186
864691135324623260,10,direct_only,0.5,0,mean_radius,257,35,4,5677;6979;5652;7255,0.142857142857,0.216375256328
864691135324623260,10,direct_only,0.5,0,series_resistance,257,35,4,5677;6979;5652;7255,0.142857142857,0.216375256328
864691135324623260,10,direct_only,0.5,1,mean_radius,257,35,4,6979;7436;5677;6880,0.142857142857,0.235691991808
864691135324623260,10,direct_only,0.5,1,series_resistance,257,35,4,6979;7436;0;5677,0.142857142857,0.214877118035
864691135324623260,10,direct_only,0.5,2,mean_radius,257,35,4,5677;7436;6663;6977,0.333333333333,0.224477868849
864691135324623260,10,direct_only,0.5,2,series_resistance,257,35,4,5677;7436;0;6663,0.333333333333,0.222695505501
864691135324623260,10,direct_only,0.5,3,mean_radius,257,35,4,5677;6880;6977;7255,0.142857142857,0.230450736027
864691135324623260,10,direct_only,0.5,3,series_resistance,257,35,4,5677;0;6880;6977,0.142857142857,0.252734726491
864691135324623260,10,direct_only,0.5,4,mean_radius,257,35,4,5677;7436;5652;7213,0.142857142857,0.223789259343
864691135324623260,10,direct_only,0.5,4,series_resistance,257,35,4,5677;7436;0;5652,0.142857142857,0.219014536335
864691135196576298,2,hybrid,0,0,mean_radius,1249,21,4,4926;5445;5437;5332,1,0.478456438229
864691135196576298,2,hybrid,0,0,series_resistance,1249,21,4,4926;5445;5437;5332,1,0.478456438229
864691135196576298,2,hybrid,0.25,0,mean_radius,1249,21,4,5445;4926;5795;5437,0.6,0.445189480763
864691135196576298,2,hybrid,0.25,0,series_resistance,1249,21,4,5445;4926;5795;5437,0.6,0.445189480763
864691135196576298,2,hybrid,0.25,1,mean_radius,1249,21,4,4926;5445;5437;5332,1,0.478456438229
864691135196576298,2,hybrid,0.25,1,series_resistance,1249,21,4,4926;5445;5437;5332,1,0.478456438229
864691135196576298,2,hybrid,0.25,2,mean_radius,1249,21,4,4926;5445;4737;5437,0.6,0.449806678989
864691135196576298,2,hybrid,0.25,2,series_resistance,1249,21,4,4926;5445;4737;5437,0.6,0.449806678989
864691135196576298,2,hybrid,0.25,3,mean_radius,1249,21,4,5445;5437;4926;5712,0.6,0.452535769018
864691135196576298,2,hybrid,0.25,3,series_resistance,1249,21,4,5445;5437;4926;5712,0.6,0.452535769018
864691135196576298,2,hybrid,0.25,4,mean_radius,1249,21,4,4926;5445;5437;5332,1,0.478456438229
864691135196576298,2,hybrid,0.25,4,series_resistance,1249,21,4,4926;5445;5437;5332,1,0.478456438229
864691135196576298,2,hybrid,0.5,0,mean_radius,1249,21,4,5445;5795;4926;5437,0.6,0.445189480763
864691135196576298,2,hybrid,0.5,0,series_resistance,1249,21,4,5445;4926;5795;5437,0.6,0.445189480763
864691135196576298,2,hybrid,0.5,1,mean_radius,1249,21,4,5445;4926;5437;5332,1,0.478456438229
864691135196576298,2,hybrid,0.5,1,series_resistance,1249,21,4,5445;4926;5437;5332,1,0.478456438229
864691135196576298,2,hybrid,0.5,2,mean_radius,1249,21,4,5795;4737;4926;5445,0.333333333333,0.442035079598
864691135196576298,2,hybrid,0.5,2,series_resistance,1249,21,4,5795;4737;4926;5445,0.333333333333,0.442035079598
864691135196576298,2,hybrid,0.5,3,mean_radius,1249,21,4,5445;5437;5795;4926,0.6,0.445189480763
864691135196576298,2,hybrid,0.5,3,series_resistance,1249,21,4,5445;5437;5795;4926,0.6,0.445189480763
864691135196576298,2,hybrid,0.5,4,mean_radius,1249,21,4,5445;4926;5647;5625,0.333333333333,0.405665228669
864691135196576298,2,hybrid,0.5,4,series_resistance,1249,21,4,5445;4926;5647;5625,0.333333333333,0.405665228669
864691135196576298,2,direct_only,0,0,mean_radius,153,20,4,5445;5647;5795;5873,0.142857142857,0.348117420673
864691135196576298,2,direct_only,0,0,series_resistance,153,20,4,5445;5647;5795;5873,0.142857142857,0.348117420673
864691135196576298,2,direct_only,0.25,0,mean_radius,153,20,4,5445;5795;5647;5873,0.142857142857,0.348117420673
864691135196576298,2,direct_only,0.25,0,series_resistance,153,20,4,5445;5795;5647;5873,0.142857142857,0.348117420673
864691135196576298,2,direct_only,0.25,1,mean_radius,153,20,4,5445;5647;5873;5795,0.142857142857,0.348117420673
864691135196576298,2,direct_only,0.25,1,series_resistance,153,20,4,5445;5647;5873;5795,0.142857142857,0.348117420673
864691135196576298,2,direct_only,0.25,2,mean_radius,153,20,4,5647;5445;5795;4737,0.142857142857,0.429791295608
864691135196576298,2,direct_only,0.25,2,series_resistance,153,20,4,5647;5445;5795;4737,0.142857142857,0.429791295608
864691135196576298,2,direct_only,0.25,3,mean_radius,153,20,4,5445;5795;5647;5873,0.142857142857,0.348117420673
864691135196576298,2,direct_only,0.25,3,series_resistance,153,20,4,5445;5795;5647;5873,0.142857142857,0.348117420673
864691135196576298,2,direct_only,0.25,4,mean_radius,153,20,4,5445;5647;5795;5873,0.142857142857,0.348117420673
864691135196576298,2,direct_only,0.25,4,series_resistance,153,20,4,5445;5647;5795;5873,0.142857142857,0.348117420673
864691135196576298,2,direct_only,0.5,0,mean_radius,153,20,4,5445;5795;5647;5873,0.142857142857,0.348117420673
864691135196576298,2,direct_only,0.5,0,series_resistance,153,20,4,5445;5795;5647;5873,0.142857142857,0.348117420673
864691135196576298,2,direct_only,0.5,1,mean_radius,153,20,4,5445;5647;5873;5795,0.142857142857,0.348117420673
864691135196576298,2,direct_only,0.5,1,series_resistance,153,20,4,5445;5647;5873;5795,0.142857142857,0.348117420673
864691135196576298,2,direct_only,0.5,2,mean_radius,153,20,4,5795;5647;5445;4737,0.142857142857,0.429791295608
864691135196576298,2,direct_only,0.5,2,series_resistance,153,20,4,5795;5647;5445;4737,0.142857142857,0.429791295608
864691135196576298,2,direct_only,0.5,3,mean_radius,153,20,4,5445;5795;6168;5873,0.142857142857,0.28932696137
864691135196576298,2,direct_only,0.5,3,series_resistance,153,20,4,5445;5795;6168;5873,0.142857142857,0.28932696137
864691135196576298,2,direct_only,0.5,4,mean_radius,153,20,4,5445;5647;5795;5873,0.142857142857,0.348117420673
864691135196576298,2,direct_only,0.5,4,series_resistance,153,20,4,5445;5647;5795;5873,0.142857142857,0.348117420673
864691135196576298,5,hybrid,0,0,mean_radius,1648,22,4,5445;4926;5437;5332,1,0.478456438229
864691135196576298,5,hybrid,0,0,series_resistance,1648,22,4,5445;4926;5437;5332,1,0.478456438229
864691135196576298,5,hybrid,0.25,0,mean_radius,1648,22,4,5445;4926;5795;5437,0.6,0.445189480763
864691135196576298,5,hybrid,0.25,0,series_resistance,1648,22,4,5445;4926;5795;5437,0.6,0.445189480763
864691135196576298,5,hybrid,0.25,1,mean_radius,1648,22,4,5445;4926;5437;5332,1,0.478456438229
864691135196576298,5,hybrid,0.25,1,series_resistance,1648,22,4,5445;4926;5437;5332,1,0.478456438229
864691135196576298,5,hybrid,0.25,2,mean_radius,1648,22,4,5445;4926;5795;5647,0.333333333333,0.432045920021
864691135196576298,5,hybrid,0.25,2,series_resistance,1648,22,4,5445;4926;5795;5647,0.333333333333,0.432045920021
864691135196576298,5,hybrid,0.25,3,mean_radius,1648,22,4,5445;5437;4926;5795,0.6,0.445189480763
864691135196576298,5,hybrid,0.25,3,series_resistance,1648,22,4,5445;5437;4926;5795,0.6,0.445189480763
864691135196576298,5,hybrid,0.25,4,mean_radius,1648,22,4,5445;4926;5437;5332,1,0.478456438229
864691135196576298,5,hybrid,0.25,4,series_resistance,1648,22,4,5445;4926;5437;5332,1,0.478456438229
864691135196576298,5,hybrid,0.5,0,mean_radius,1648,22,4,5445;5795;4926;5437,0.6,0.445189480763
864691135196576298,5,hybrid,0.5,0,series_resistance,1648,22,4,5445;5795;4926;5437,0.6,0.445189480763
864691135196576298,5,hybrid,0.5,1,mean_radius,1648,22,4,5445;4926;5437;5332,1,0.478456438229
864691135196576298,5,hybrid,0.5,1,series_resistance,1648,22,4,5445;4926;5437;5332,1,0.478456438229
864691135196576298,5,hybrid,0.5,2,mean_radius,1648,22,4,5795;5445;4737;5647,0.142857142857,0.429791295608
864691135196576298,5,hybrid,0.5,2,series_resistance,1648,22,4,5795;5445;4737;5647,0.142857142857,0.429791295608
864691135196576298,5,hybrid,0.5,3,mean_radius,1648,22,4,5445;5437;5795;4926,0.6,0.445189480763
864691135196576298,5,hybrid,0.5,3,series_resistance,1648,22,4,5445;5437;5795;4926,0.6,0.445189480763
864691135196576298,5,hybrid,0.5,4,mean_radius,1648,22,4,5445;4926;5647;5625,0.333333333333,0.405665228669
864691135196576298,5,hybrid,0.5,4,series_resistance,1648,22,4,5445;4926;5647;5625,0.333333333333,0.405665228669
864691135196576298,5,direct_only,0,0,mean_radius,202,22,4,5445;5795;5647;6130,0.142857142857,0.370116185747
864691135196576298,5,direct_only,0,0,series_resistance,202,22,4,5445;5795;5647;6130,0.142857142857,0.370116185747
864691135196576298,5,direct_only,0.25,0,mean_radius,202,22,4,5445;5795;5647;6130,0.142857142857,0.370116185747
864691135196576298,5,direct_only,0.25,0,series_resistance,202,22,4,5445;5795;5647;6130,0.142857142857,0.370116185747
864691135196576298,5,direct_only,0.25,1,mean_radius,202,22,4,5445;5647;6130;5795,0.142857142857,0.370116185747
864691135196576298,5,direct_only,0.25,1,series_resistance,202,22,4,5445;5647;6130;5795,0.142857142857,0.370116185747
864691135196576298,5,direct_only,0.25,2,mean_radius,202,22,4,5445;5795;5647;4737,0.142857142857,0.429791295608
864691135196576298,5,direct_only,0.25,2,series_resistance,202,22,4,5445;5795;5647;4737,0.142857142857,0.429791295608
864691135196576298,5,direct_only,0.25,3,mean_radius,202,22,4,5445;5795;6130;5647,0.142857142857,0.370116185747
864691135196576298,5,direct_only,0.25,3,series_resistance,202,22,4,5445;5795;5647;6130,0.142857142857,0.370116185747
864691135196576298,5,direct_only,0.25,4,mean_radius,202,22,4,5445;5647;6130;5795,0.142857142857,0.370116185747
864691135196576298,5,direct_only,0.25,4,series_resistance,202,22,4,5445;5647;6130;5795,0.142857142857,0.370116185747
864691135196576298,5,direct_only,0.5,0,mean_radius,202,22,4,5445;5795;5647;6130,0.142857142857,0.370116185747
864691135196576298,5,direct_only,0.5,0,series_resistance,202,22,4,5445;5795;5647;6130,0.142857142857,0.370116185747
864691135196576298,5,direct_only,0.5,1,mean_radius,202,22,4,5445;6130;5647;5873,0.142857142857,0.3565044524
864691135196576298,5,direct_only,0.5,1,series_resistance,202,22,4,5445;6130;5647;5873,0.142857142857,0.3565044524
864691135196576298,5,direct_only,0.5,2,mean_radius,202,22,4,5795;5445;5647;4737,0.142857142857,0.429791295608
864691135196576298,5,direct_only,0.5,2,series_resistance,202,22,4,5795;5445;5647;4737,0.142857142857,0.429791295608
864691135196576298,5,direct_only,0.5,3,mean_radius,202,22,4,5445;5795;6130;6008,0.142857142857,0.317284116109
864691135196576298,5,direct_only,0.5,3,series_resistance,202,22,4,5445;5795;6130;6008,0.142857142857,0.317284116109
864691135196576298,5,direct_only,0.5,4,mean_radius,202,22,4,5445;5647;6130;5795,0.142857142857,0.370116185747
