source,cohort,run_dir,config_index,seed,regime,architecture,credit,depth,reference_depth,branch_factors,total_parameters,trainable_parameters,active_synapses,candidate_synapse_slots,persistent_state_scalars,config_sha256,final_sha256,fallback_mentions,nonfinite_alert,train_accuracy,valid_accuracy,test_accuracy,train_auc,valid_auc,test_auc,train_categorical_loglikelihood,valid_categorical_loglikelihood,test_categorical_loglikelihood
new_control,rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,21,10201,rewired_tree,all_active_star,full_bp,3,3,2x1x2,66178,66178,14336,21760,2944,8f8266239a0d687232672f319c770e30061aeabaea407c80f0d1be415f1d0cd9,d234c97b2410ae2254217d6e12b3b3456976ca1955a61f36442d57b0009b882e,0,False,0.6230999827,0.6121999621,0.6150999665,0.6747584939,0.6578987241,0.6582770348,-0.644118607,-0.6536530256,-0.6538965702
new_control,rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,22,10202,rewired_tree,all_active_star,full_bp,3,3,2x1x2,66178,66178,14336,21760,2944,15cf10054c18a940b3b8a909e9014d53f3a11cdcf49726da3f69238fa74bb1f2,ba9fb0bee2c05c323aa9a2c7b9d051079f3c6b8da63acf204602333513fe0a71,0,False,0.6166999936,0.613499999,0.6171999574,0.6669052243,0.65755409,0.6588227749,-0.6479488015,-0.6540790796,-0.6542073488
new_control,rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,23,10203,rewired_tree,all_active_star,full_bp,3,3,2x1x2,66178,66178,14336,21760,2944,ef49de4ffadbf35815bf5699f92293e359050fd2bf080f96a883824aaaf3d0e0,0aa761ade588171281b101cda523e3c2783127cf5c3089e54386941322230107,0,False,0.6236999631,0.6200999618,0.6132000089,0.6680093408,0.6627292633,0.6547964215,-0.6485081911,-0.6520336866,-0.6554059386
new_control,rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,24,10204,rewired_tree,all_active_star,full_bp,3,3,2x1x2,66178,66178,14336,21760,2944,510089dda130b601946f68db8b81cbcfd0fda34a548f76673b168f1fc16ea66b,f7f09d4b3e4c4312fcfc10617f237d38cace5f3ce895d54ae409e5ad8ff65678,0,False,0.6265999675,0.611899972,0.6013000011,0.6724241376,0.6570979953,0.6469008327,-0.6470322013,-0.6540779471,-0.6591460705
new_control,rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,25,10205,rewired_tree,all_active_star,full_bp,3,3,2x1x2,66178,66178,14336,21760,2944,6d9ea3769a7b29cc26a490e1361eb68718971c6b2e6932a7b1d2d52ad7fd1f4c,3f6bea5948232dc8c6f2e9506ce485a5a74cdf3e3eb91ed499c88dea907d88ec,0,False,0.6158999801,0.6058999896,0.6122999787,0.6648483872,0.6475100517,0.6583312154,-0.6496307254,-0.6587016582,-0.6535591483
new_control,rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,26,10206,rewired_tree,all_active_star,full_bp,3,3,2x1x2,66178,66178,14336,21760,2944,f333284219021ed16daae970bf0667cc250990124dd678ad7331c80cb11e6435,f670c97bec6f65750f466365a7aacec8bfafbe5ffc57d440c795f95d41207b6c,0,False,0.6125000119,0.6107999682,0.6110000014,0.6591079831,0.6540356278,0.6569488049,-0.652292192,-0.6554374099,-0.6539154053
new_control,rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,27,10207,rewired_tree,all_active_star,full_bp,3,3,2x1x2,66178,66178,14336,21760,2944,7984e1bb46c3bc7106fcd08da7e305b2300dab663e8e7e9ac5132d3ad6efa390,0b4c95efd6d0f3027501e86691a8d85f46fb8da2fd609ae78053ed82522ad7ff,0,False,0.6231999993,0.6171000004,0.6107999682,0.6645100117,0.6627811193,0.6518815756,-0.6498845816,-0.6502941847,-0.6572767496
new_control,rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,28,10208,rewired_tree,all_active_star,full_bp,3,3,2x1x2,66178,66178,14336,21760,2944,e04084e31106bad49aa4feff13ab6217da1089e7aa0b2b9a925a41b5cdfa7a17,47fa436192d6e24a295018a87763b24a23a302fe51f567b4402b4e301615b0d2,0,False,0.6179999709,0.611199975,0.6143000126,0.6672981381,0.6510789394,0.6558690667,-0.6489395499,-0.657502532,-0.6548674107
new_control,rewired_tree_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_all_active_star_bp_20260813003559,29,10209,rewired_tree,all_active_star,full_bp,3,3,2x1x2,66178,66178,14336,21760,2944,774ed54fea6e94bbf76701d17e4c2c9c070bd368ec5ca6fef2dd6037bfea4997,1b9963086b50c27a38bf0bcff7f5adf1def11b7dffb96a8a0de2a183dc21fb86,0,False,0.6202999949,0.6150000095,0.6060000062,0.6596689224,0.6557023525,0.6531842351,-0.6532593369,-0.6546046734,-0.6554532647
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,0,10200,rewired_tree,serial_tree,soma_broadcast_bp,1,1,8,66178,66178,14336,21760,2944,6c3bc8dec349eb344c68efa1278aaff18bb554e2faf670b6c0fc5799b852ab4a,33319435f3adda17e905883f8c74fcb9a8a54d069c0005dd0a8f34d32670b502,0,False,0.613599956,0.6114000082,0.6092999578,0.6629506946,0.6615501046,0.6526008248,-0.6506780982,-0.6510851383,-0.6557582021
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,1,10201,rewired_tree,serial_tree,soma_broadcast_bp,1,1,8,66178,66178,14336,21760,2944,6fd3822bb7bd5c0c3e322e08be11ee5ea18932a194133345438d7437cc94b26b,c6afb6825112d2169b0761371af1f8316860319090492d8fb7e79f4ec56eb5f2,0,False,0.6236000061,0.6116999984,0.6152999997,0.6748024225,0.6577505469,0.6582637429,-0.6440965533,-0.6537486315,-0.6539229751
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,2,10202,rewired_tree,serial_tree,soma_broadcast_bp,1,1,8,66178,66178,14336,21760,2944,cb979ff4e0d705e117ceacd744946476bfc4b8a353b65d49724d23d460c594e6,2f7083646a527c2d4d11d250f92d34560edef3b51386271d2dd77dfa2fbfe8f6,0,False,0.6161999702,0.6128000021,0.6168999672,0.6668484807,0.6575826406,0.6587691307,-0.6479754448,-0.6540702581,-0.6542664766
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,3,10203,rewired_tree,serial_tree,soma_broadcast_bp,1,1,8,66178,66178,14336,21760,2944,3e3222348ff40aba0e4fdd087d651144f0ddb22af96b0646b78e89b3febf2522,41737da4971d0ae258a8b0cf89e337e04e329f0eeab781c562ddebc61deeb010,0,False,0.625,0.6164000034,0.6123999953,0.6679466963,0.662540257,0.6545193791,-0.6485207677,-0.6520962715,-0.6554216146
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,4,10204,rewired_tree,serial_tree,soma_broadcast_bp,1,1,8,66178,66178,14336,21760,2944,17a9c9c7a113eadbf6a35fb76aac9a13ec623e59b75eb78c6c719a9360439797,26f9b036911e33fb8ec766c485ab73163d417e090ef35d9908cc3435df925e27,0,False,0.6268000007,0.6122999787,0.6013000011,0.6725232005,0.6571150422,0.6470733881,-0.6470013261,-0.6540360451,-0.6590636373
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,5,10205,rewired_tree,serial_tree,soma_broadcast_bp,1,1,8,66178,66178,14336,21760,2944,53e7ab8213d05744089f99a1a7780ffa85ee9d9c125350e44f8926a17213c430,c5a157f4ec6871bd16af76268c6bfb9539e2fcbb248bf6a7315bf2da7398cca5,0,False,0.6161999702,0.6054999828,0.6126999855,0.6649128795,0.6474199891,0.6583204865,-0.6496104598,-0.6587029696,-0.6535443068
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,6,10206,rewired_tree,serial_tree,soma_broadcast_bp,1,1,8,66178,66178,14336,21760,2944,9634f2b38339fbd85bb4dcae5a2a8b50aa73fa9beec6c93830dc58dc1c5f0b4b,0df20b03b4c42444ab377a15f135d218d1f151aee59718d3b075b9caaafa45f3,0,False,0.613599956,0.6112999916,0.6110999584,0.6592082977,0.6542220712,0.657096982,-0.6522904038,-0.6554013491,-0.6539264917
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,7,10207,rewired_tree,serial_tree,soma_broadcast_bp,1,1,8,66178,66178,14336,21760,2944,3ed9c0b9a8d1825f6efd2de8561ca019312d9dac1d1942477d49d5613bc6eb83,8a6bd399b1c1675c7c75549ce4f3dd6c4414c3dd58c4602e5ee7ed62894ceae5,0,False,0.6232999563,0.6175000072,0.6107999682,0.6645109653,0.6626634598,0.6516723037,-0.6499115229,-0.6503728628,-0.6573472619
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,8,10208,rewired_tree,serial_tree,soma_broadcast_bp,1,1,8,66178,66178,14336,21760,2944,d23e041ae51aa9563c79d723ef0f44488e07cd53fb09fb64aee24fea131ac150,444bc9a6af16968009015b728b6fd9b7d4b6bbc398c42cf164c5f80b26e26687,0,False,0.6183999777,0.6112999916,0.6143999696,0.6671828628,0.6511039138,0.6558699012,-0.6489719748,-0.6574670076,-0.6548970342
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,9,10209,rewired_tree,serial_tree,soma_broadcast_bp,1,1,8,66178,66178,14336,21760,2944,d96b972d78a7e310aebf2eeef73740a673ad55f82396d8e90e5aa5764b3b006c,5a110d19b7657abc9c1a09f59291968efc2358505996b5af8051d9dd89f0adcd,0,False,0.6205999851,0.6151999831,0.606400013,0.6597493887,0.6557729244,0.6532716155,-0.6532307267,-0.6545835733,-0.6554120183
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,10,10200,rewired_tree,serial_tree,soma_broadcast_bp,2,2,2x3,66178,66178,14336,21760,2944,e8fea8b765f1225fa8b74937c84a0793362b06d6e5f90968e6c3ce758ee25a09,2596a35bb14b7f4d208927653e262e9cbdeea163761ce0dc45fa694b008f24e8,0,False,0.6013999581,0.6104999781,0.6025999784,0.650408566,0.652477622,0.6419757009,-0.6578809619,-0.6575175524,-0.6620006561
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,11,10201,rewired_tree,serial_tree,soma_broadcast_bp,2,2,2x3,66178,66178,14336,21760,2944,56b9ac0dfbf147061cbd1758cc74a0b6a77d0bdd8969d9a609bf198cb9834e59,9e51196afa1f5cb149a39244147c08d6c4c5e22ccede28b9b6f41205c3a7f443,0,False,0.6201999784,0.6078000069,0.6117999554,0.6643644571,0.6464613676,0.6490661502,-0.6520463824,-0.6606577635,-0.6597857475
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,12,10202,rewired_tree,serial_tree,soma_broadcast_bp,2,2,2x3,66178,66178,14336,21760,2944,92da83adb449cbbc877571ca437e71ac020aa1dd6016f42d58a03ed4bb6526ab,fdea894bcb5b980921ce5ef0577fd6e457097b4fadb5cc4be3b1ea48cd4260f9,0,False,0.6092999578,0.6129999757,0.6157000065,0.6523882151,0.6475920081,0.6494499445,-0.6572525501,-0.6595615149,-0.6589809656
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,13,10203,rewired_tree,serial_tree,soma_broadcast_bp,2,2,2x3,66178,66178,14336,21760,2944,eb95e2c57e3eb0263bcc584aaa85877b46bb0a05014ed5a185c06af8d77d220a,0bb2a15a6f898c8f506f0b2717a3af883e8824b634f19a31f846cf2b9afdc1a9,0,False,0.6216999888,0.6177999973,0.6060000062,0.6604359746,0.6556648612,0.645332098,-0.6547874808,-0.6573989987,-0.6614812613
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,14,10204,rewired_tree,serial_tree,soma_broadcast_bp,2,2,2x3,66178,66178,14336,21760,2944,83d609f8ffb20cc656d113437cab5a26e0827117fc875f80b3da31b4eade5dc3,b099c4e0159a4124d504d55c39a276b6315d413e08be3fdfc579c5cef4fc9262,0,False,0.6227999926,0.6046999693,0.5959999561,0.6653796434,0.6478666067,0.6371473074,-0.6528839469,-0.6603229046,-0.6649687886
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,15,10205,rewired_tree,serial_tree,soma_broadcast_bp,2,2,2x3,66178,66178,14336,21760,2944,2cab547cd905cd59ba0d79ad846cce303594358463d92656311d4199a2467258,25e048bb9162bcdf374ad664ffb068304dcd14f2664a1cf4a9a401af62679f04,0,False,0.6053000093,0.5940999985,0.6114999652,0.6536787152,0.6367778182,0.6511393785,-0.6579071283,-0.6646229029,-0.6583764553
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,16,10206,rewired_tree,serial_tree,soma_broadcast_bp,2,2,2x3,66178,66178,14336,21760,2944,79168210fedaeb60dcac7090a282e6aec60ee83595666120221a6a04dac4c31a,55d63de99e9ccbd426f4e2e9944f253dad7c79a2bf8b3ff1e07373113d3dafbc,0,False,0.6062999964,0.6055999994,0.608799994,0.6464936137,0.6439792514,0.6468423605,-0.6600183249,-0.6600080729,-0.659029007
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,17,10207,rewired_tree,serial_tree,soma_broadcast_bp,2,2,2x3,66178,66178,14336,21760,2944,99a3934cb4a01e32936425cf996d83a33b1386aa4cd97e0ba20951294ed03d31,a7ec5eef158c0575531bddfd2a251da29c3fd8697cce9a35cdd86ec844bfc828,0,False,0.6128999591,0.6121999621,0.6089000106,0.6573171616,0.6549515724,0.6413673759,-0.6554080844,-0.6560953259,-0.6639882326
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,18,10208,rewired_tree,serial_tree,soma_broadcast_bp,2,2,2x3,66178,66178,14336,21760,2944,5fdea815192f7c2f4db41f1adc1993c9b992a9895522120578168bf21f0d7a79,d96b43558f33e4e29925943fdbf5ba812f0ac99f5722a4b37ea1ff62a8a1631e,0,False,0.613599956,0.6047999859,0.6094999909,0.6601403356,0.6420493722,0.6457070112,-0.6543084979,-0.6638835073,-0.6618219018
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,19,10209,rewired_tree,serial_tree,soma_broadcast_bp,2,2,2x3,66178,66178,14336,21760,2944,295ea890d60880c0c56f05fe7b0559b0dbd3fac23399b39efb9306a27a8571ce,0a97baa4cb0dc3dc3e49d911837b82fabc66577093c04467789d90fe2bcefe63,0,False,0.6129999757,0.608099997,0.6006000042,0.6491903067,0.645128727,0.6437715292,-0.6604351401,-0.661744535,-0.6618946195
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,20,10200,rewired_tree,serial_tree,soma_broadcast_bp,3,3,2x1x2,66178,66178,14336,21760,2944,25f0ddc7668052992c1d3af638d7e1383b29d47a2fda5bc61a893bddb26af3b6,f519d333e34dd782e7594e73901ff0d78949d18fcbca2ffb1d3355ff9aa5e5d3,0,False,0.6049000025,0.6067999601,0.6028000116,0.6463935375,0.6498930454,0.6437528729,-0.6590141654,-0.6580386758,-0.6614703536
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,21,10201,rewired_tree,serial_tree,soma_broadcast_bp,3,3,2x1x2,66178,66178,14336,21760,2944,f284862b8672f922584e9c215eae14a0252c50c362a72b2078afc9a07471c703,cadc6e0c3daa8f8510118c552d42d7f26ec0f578ea7625c75dd7022c3d5f18ea,0,False,0.6179000139,0.6139000058,0.6128000021,0.6608176231,0.6482154131,0.6521389484,-0.6535477638,-0.6602392793,-0.6579834819
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,22,10202,rewired_tree,serial_tree,soma_broadcast_bp,3,3,2x1x2,66178,66178,14336,21760,2944,9fa71a9bf27b09f361130a6218bec49eb11b914617c9bb2d657adadd1d70d1c0,fa56bea701059bd8e8091f54ae6b801984a9080442cbf1cb25972d4912f3c2b1,0,False,0.6125000119,0.6139000058,0.6232999563,0.6536342502,0.6521559954,0.6568744779,-0.6571496129,-0.6576495767,-0.6563453078
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,23,10203,rewired_tree,serial_tree,soma_broadcast_bp,3,3,2x1x2,66178,66178,14336,21760,2944,b5bb015a3f14d6cfc5ca55688a437d291ba00ff5fbf529368549cc65c88c6acb,c14298130313ae7b62081cf5af4e643a764c939f107d4d8c1ab3b890dc3c60a9,0,False,0.6154999733,0.6168000102,0.6019999981,0.6562483311,0.6574705839,0.6429262161,-0.6557915807,-0.6561186314,-0.6619041562
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,24,10204,rewired_tree,serial_tree,soma_broadcast_bp,3,3,2x1x2,66178,66178,14336,21760,2944,248b059964694309bb2505113522dee80adf8c7a71e8cef698bb8f56e2b4360b,3b1a7804a094ebf9298f451c591db37d721b22b10a46b6c22aeec02bd9cfe522,0,False,0.621999979,0.6038999557,0.5959999561,0.6635317802,0.6460767388,0.6373086572,-0.6530151367,-0.6607397199,-0.6644822955
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,25,10205,rewired_tree,serial_tree,soma_broadcast_bp,3,3,2x1x2,66178,66178,14336,21760,2944,04fc4e4e7b7cb42c2584a4d5b85ca430c35a6e62683c5c465166d867f558b306,92381308758d2803df9fcb046029eb7d7f3e3f3e43aa05b35069690d1d3ff4d8,0,False,0.6046000123,0.5953999758,0.6089999676,0.6498132944,0.637153089,0.6504083872,-0.6588287354,-0.6641095281,-0.6580994725
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,26,10206,rewired_tree,serial_tree,soma_broadcast_bp,3,3,2x1x2,66178,66178,14336,21760,2944,f242dd34c7fef378832f93a0a118a016b26de952d3f9b9e1515d10076ebfab12,f9660e2a677c9c43539bcb095b8fbae56e6609f5841d41b4bb2ba6661e8fc4ee,0,False,0.6060999632,0.6085999608,0.6050999761,0.6454895139,0.6480218172,0.6512745023,-0.6607307196,-0.658845067,-0.6579840183
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,27,10207,rewired_tree,serial_tree,soma_broadcast_bp,3,3,2x1x2,66178,66178,14336,21760,2944,b14fbefa92385d75a81fea631bd8b18b9734787df85ad90b75a2fd3677b0986e,184e02efaf88087545aa751bba916b2c963b38b8c51da41273136f2a1f67446a,0,False,0.6105999947,0.6031000018,0.6035000086,0.6533564925,0.6536226273,0.6417784691,-0.6564159989,-0.656419158,-0.6629089713
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,28,10208,rewired_tree,serial_tree,soma_broadcast_bp,3,3,2x1x2,66178,66178,14336,21760,2944,5f38fb4ed20d7a14cff3ea9ac3b52db8448080170a7f62afcd68353684219388,c07fb54a1fab06f7d98e68adeccc12c4529ff2b317dc5c32ba21067366b399d0,0,False,0.6096999645,0.6049999595,0.6007999778,0.6590992808,0.6446968913,0.6438223124,-0.6541806459,-0.6620482206,-0.6618173122
new_control,rewired_tree_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_rewired_tree_soma_broadcast_bp_20260813003601,29,10209,rewired_tree,serial_tree,soma_broadcast_bp,3,3,2x1x2,66178,66178,14336,21760,2944,2f1a53bb6f24442c73e365496004214b8819a6d36ceb4bcbb946057ab6b8ee9a,1a7ea14eaeede8de0c05e51732bef3e977b1b4e92044b8de1bdc02e74df32ff6,0,False,0.606400013,0.601099968,0.600399971,0.6469054222,0.6416582465,0.6442641616,-0.6607034206,-0.6624612212,-0.6615633368
new_control,aligned_soma_broadcast_matched_optimizer,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_matched_optimizer_20260813010628,0,10200,aligned,serial_tree,soma_broadcast_matched,1,1,8,66178,66178,14336,21760,2944,ba5d62751d71335dfd21c0d3b7997c1fe1d7da5a9c1af1bf2197755e1359a0cd,fe1db0bfc3a52b8477446e46edfb9a4a25d2a70179e5b98126713e5d0b47a17b,0,False,0.6085999608,0.6078000069,0.6035000086,0.6568873525,0.656789124,0.6489545703,-0.6535902619,-0.6536174417,-0.6576970816
new_control,aligned_soma_broadcast_matched_optimizer,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_matched_optimizer_20260813010628,1,10201,aligned,serial_tree,soma_broadcast_matched,1,1,8,66178,66178,14336,21760,2944,190590d7f93070a2bc70e5340f61d6b34d477d4e473b71260aa58b7ea02a8483,cad2e2fdab3d4113a71fa6108402109bbb5ce5a9121110e254efc5eed6a13139,0,False,0.6211000085,0.6103999615,0.6098999977,0.6688420177,0.65279603,0.6540486813,-0.6475730538,-0.6563250422,-0.6557747126
new_control,aligned_soma_broadcast_matched_optimizer,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_matched_optimizer_20260813010628,2,10202,aligned,serial_tree,soma_broadcast_matched,1,1,8,66178,66178,14336,21760,2944,48a4b7a463ca8aa539ca7426e17144524be04d36cdf608fc1735f649303637e0,92a8ed4030371dfcecb36023a5e42d4d8883efd2ddb0a916a9a0ee74844ab02e,0,False,0.6110999584,0.6115999818,0.6146000028,0.6597747207,0.6541921496,0.6558961868,-0.6522192359,-0.6556229591,-0.6553584337
new_control,aligned_soma_broadcast_matched_optimizer,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_matched_optimizer_20260813010628,3,10203,aligned,serial_tree,soma_broadcast_matched,1,1,8,66178,66178,14336,21760,2944,80a8db7025dc0c4d1fe11713ed789db60e8ebdc279df7a90c85b0ef64f7f9c61,ac5f8132182e83873b820231bb59ceada7311d2959f27d0980a48bd457c56c98,0,False,0.6202999949,0.6137999892,0.6074000001,0.6624675393,0.6584221721,0.6492554545,-0.6514001489,-0.6540463567,-0.6578361392
new_control,aligned_soma_broadcast_matched_optimizer,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_matched_optimizer_20260813010628,4,10204,aligned,serial_tree,soma_broadcast_matched,1,1,8,66178,66178,14336,21760,2944,6dbd0dd73d25db88e92f15b383761d877d1a6c67170cfd7be9598cc32c8a11af,d63a393f31028f75f78c1c04c92c63ff757a18575d31bc88bc8e006bf098b736,0,False,0.62439996,0.6105999947,0.5981999636,0.6670229435,0.6512230635,0.6419389844,-0.6497876644,-0.6570124626,-0.6611568928
new_control,aligned_soma_broadcast_matched_optimizer,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_matched_optimizer_20260813010628,5,10205,aligned,serial_tree,soma_broadcast_matched,1,1,8,66178,66178,14336,21760,2944,dda68a271fc5478505985afed9cf60f7e0e242fee86091fad1c7e66abfcb9cd5,d581705a823f3c61ccf86ae4e46bcb159b73021b2d3a68f283d038289258d704,0,False,0.6139999628,0.6008999944,0.6078000069,0.6590794325,0.6433477402,0.654317081,-0.6528635025,-0.6603683233,-0.6555628777
new_control,aligned_soma_broadcast_matched_optimizer,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_matched_optimizer_20260813010628,6,10206,aligned,serial_tree,soma_broadcast_matched,1,1,8,66178,66178,14336,21760,2944,e3cf9057da7720081efc57b0644678639af0cfed66db4573b715a8e21aa711f2,09bc45b596a9406c49a9c3ca7e0a6abbb04d4e8a56c18fcd44660b3379b7b51b,0,False,0.6078999639,0.6089999676,0.6083999872,0.654089272,0.6507665515,0.6531494856,-0.6549530029,-0.6570495963,-0.6557609439
new_control,aligned_soma_broadcast_matched_optimizer,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_matched_optimizer_20260813010628,7,10207,aligned,serial_tree,soma_broadcast_matched,1,1,8,66178,66178,14336,21760,2944,291936800e22b59e312ca5a06e59084a04fee77d0d37a03eca03984f0958e9b5,ec960fe15f185d1276548c6ec57ba2aaca64833765a1c47745fae877fc0b139f,0,False,0.6139000058,0.6094999909,0.6112999916,0.6584579349,0.6574775577,0.6472794414,-0.6531651616,-0.6532534957,-0.6591914892
new_control,aligned_soma_broadcast_matched_optimizer,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_matched_optimizer_20260813010628,8,10208,aligned,serial_tree,soma_broadcast_matched,1,1,8,66178,66178,14336,21760,2944,0694e01aad8b7a6283bcce2617f3f7aae08c92c832a8e5fb7d47f83d816afb5d,06aa65e53e5a04012e3bf302675581a263d0900c1f7b27994fc43af3ea766633,0,False,0.6132999659,0.6103999615,0.6128000021,0.6632668376,0.64790833,0.6523614526,-0.6504495144,-0.6591555476,-0.6563895345
new_control,aligned_soma_broadcast_matched_optimizer,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_matched_optimizer_20260813010628,9,10209,aligned,serial_tree,soma_broadcast_matched,1,1,8,66178,66178,14336,21760,2944,cf1e301a9b3910526847056d7ea62cba8eeb6c574028aac031fb4af9eacbfb0e,76fb0d2d6f9ff1df478e259b2a4a87c2bccd9d2723e1ecfe7eba4df21bfd1fad,0,False,0.6159999967,0.6082000136,0.6054999828,0.6536245346,0.6488524675,0.6496145725,-0.6560330987,-0.6577709317,-0.6572780013
new_control,aligned_soma_broadcast_matched_optimizer,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_matched_optimizer_20260813010628,10,10200,aligned,serial_tree,soma_broadcast_matched,2,2,2x3,66178,66178,14336,21760,2944,4b885131c85fb673f4d999881f418c3f70d5f898e21ccb430d7256fa30c0348e,a962905546e0c10718801bdae16b87db5c4c23e863c18e9077ef418c784b9474,0,False,0.6803999543,0.6757000089,0.6711999774,0.7435666919,0.7388750911,0.7355369329,-0.6012420058,-0.6037690043,-0.606447041
