task_id,candidate_id,shape,restart,normalized_mse,centered_cut_bound
nested_prefix_008,comb_p2,comb,0,0.75,0.5
nested_prefix_008,comb_p2,comb,1,0.75,0.5
nested_prefix_008,comb_p2,comb,2,0.7500854898853601,0.5
nested_prefix_008,comb_p2,comb,3,0.750072293736377,0.5
nested_prefix_008,comb_p3,comb,0,0.7499999999999999,0.5000000000000001
nested_prefix_008,comb_p3,comb,1,0.7500000085407279,0.5000000000000001
nested_prefix_008,comb_p3,comb,2,0.75,0.5000000000000001
nested_prefix_008,comb_p3,comb,3,0.7500018414547583,0.5000000000000001
nested_prefix_008,mixed_p0,mixed,0,0.75,0.5
nested_prefix_008,mixed_p0,mixed,1,0.75,0.5
nested_prefix_008,mixed_p0,mixed,2,0.7500000000000001,0.5
nested_prefix_008,mixed_p0,mixed,3,0.75,0.5
nested_prefix_008,mixed_p1,mixed,0,0.75,0.5000000000000001
nested_prefix_008,mixed_p1,mixed,1,0.75,0.5000000000000001
nested_prefix_008,mixed_p1,mixed,2,0.75,0.5000000000000001
nested_prefix_008,mixed_p1,mixed,3,0.7500000000000001,0.5000000000000001
nested_prefix_008,mixed_p2,mixed,0,0.5000000000215479,0.3454915028125263
nested_prefix_008,mixed_p2,mixed,1,0.5000000000016812,0.3454915028125263
nested_prefix_008,mixed_p2,mixed,2,0.5000000000005715,0.3454915028125263
nested_prefix_008,mixed_p2,mixed,3,0.5000000000127944,0.3454915028125263
nested_prefix_008,mixed_p3,mixed,0,0.750127256971749,0.5
nested_prefix_008,mixed_p3,mixed,1,0.7499999999999998,0.5
nested_prefix_008,mixed_p3,mixed,2,0.75,0.5
nested_prefix_008,mixed_p3,mixed,3,0.7500056501198611,0.5
nested_prefix_009,balanced_p0,balanced,0,0.5000000000195641,0.5000000000000001
nested_prefix_009,balanced_p0,balanced,1,0.5000000000000984,0.5000000000000001
nested_prefix_009,balanced_p0,balanced,2,0.5000000000009419,0.5000000000000001
nested_prefix_009,balanced_p0,balanced,3,0.75,0.5000000000000001
nested_prefix_009,balanced_p1,balanced,0,0.5000000000012956,0.5000000000000001
nested_prefix_009,balanced_p1,balanced,1,0.500000000011593,0.5000000000000001
nested_prefix_009,balanced_p1,balanced,2,0.5000000000056188,0.5000000000000001
nested_prefix_009,balanced_p1,balanced,3,0.75,0.5000000000000001
nested_prefix_009,balanced_p2,balanced,0,0.75,0.5000000000000001
nested_prefix_009,balanced_p2,balanced,1,0.75,0.5000000000000001
nested_prefix_009,balanced_p2,balanced,2,0.75,0.5000000000000001
nested_prefix_009,balanced_p2,balanced,3,0.5000000000000075,0.5000000000000001
nested_prefix_009,balanced_p3,balanced,0,0.5,0.5
nested_prefix_009,balanced_p3,balanced,1,0.5000000000000009,0.5
nested_prefix_009,balanced_p3,balanced,2,0.5000000000005757,0.5
nested_prefix_009,balanced_p3,balanced,3,0.5,0.5
nested_prefix_009,comb_p0,comb,0,0.75,0.5
nested_prefix_009,comb_p0,comb,1,0.75,0.5
nested_prefix_009,comb_p0,comb,2,0.75,0.5
nested_prefix_009,comb_p0,comb,3,0.75,0.5
nested_prefix_009,comb_p1,comb,0,0.75,0.5000000000000001
nested_prefix_009,comb_p1,comb,1,0.75,0.5000000000000001
nested_prefix_009,comb_p1,comb,2,0.7500000000000002,0.5000000000000001
nested_prefix_009,comb_p1,comb,3,0.7500191944549708,0.5000000000000001
nested_prefix_009,comb_p2,comb,0,0.5000000134164649,0.5
nested_prefix_009,comb_p2,comb,1,0.50000000047282,0.5
nested_prefix_009,comb_p2,comb,2,0.75,0.5
nested_prefix_009,comb_p2,comb,3,0.5000000000029406,0.5
nested_prefix_009,comb_p3,comb,0,0.7500000005181582,0.75
nested_prefix_009,comb_p3,comb,1,0.75,0.75
nested_prefix_009,comb_p3,comb,2,0.7500000000000038,0.75
nested_prefix_009,comb_p3,comb,3,0.75,0.75
nested_prefix_009,mixed_p0,mixed,0,0.3454915028125263,0.3454915028125263
nested_prefix_009,mixed_p0,mixed,1,0.3454915028125263,0.3454915028125263
nested_prefix_009,mixed_p0,mixed,2,0.3454915028125263,0.3454915028125263
nested_prefix_009,mixed_p0,mixed,3,0.3454915028125263,0.3454915028125263
nested_prefix_009,mixed_p1,mixed,0,0.5000000000218168,0.5000000000000001
nested_prefix_009,mixed_p1,mixed,1,0.5000000000001206,0.5000000000000001
nested_prefix_009,mixed_p1,mixed,2,0.5000000000009461,0.5000000000000001
nested_prefix_009,mixed_p1,mixed,3,0.5000000000000031,0.5000000000000001
nested_prefix_009,mixed_p2,mixed,0,0.75,0.5
nested_prefix_009,mixed_p2,mixed,1,0.5000000000000215,0.5
nested_prefix_009,mixed_p2,mixed,2,0.7500000000000007,0.5
nested_prefix_009,mixed_p2,mixed,3,0.500000002647031,0.5
nested_prefix_009,mixed_p3,mixed,0,0.7500000000000001,0.75
nested_prefix_009,mixed_p3,mixed,1,0.75,0.75
nested_prefix_009,mixed_p3,mixed,2,0.75,0.75
nested_prefix_009,mixed_p3,mixed,3,0.75,0.75
nested_prefix_010,balanced_p0,balanced,0,0.25,0.25
nested_prefix_010,balanced_p0,balanced,1,0.25,0.25
nested_prefix_010,balanced_p0,balanced,2,0.25,0.25
nested_prefix_010,balanced_p0,balanced,3,0.25,0.25
nested_prefix_010,balanced_p1,balanced,0,0.75,0.5000000000000001
nested_prefix_010,balanced_p1,balanced,1,0.7500000000037192,0.5000000000000001
nested_prefix_010,balanced_p1,balanced,2,0.75,0.5000000000000001
nested_prefix_010,balanced_p1,balanced,3,0.75,0.5000000000000001
nested_prefix_010,balanced_p2,balanced,0,0.75,0.5000000000000001
nested_prefix_010,balanced_p2,balanced,1,0.7500000000000069,0.5000000000000001
nested_prefix_010,balanced_p2,balanced,2,0.75,0.5000000000000001
nested_prefix_010,balanced_p2,balanced,3,0.7500015321252009,0.5000000000000001
nested_prefix_010,balanced_p3,balanced,0,0.7500000000000001,0.75
nested_prefix_010,balanced_p3,balanced,1,0.75,0.75
nested_prefix_010,balanced_p3,balanced,2,0.7500818386590521,0.75
nested_prefix_010,balanced_p3,balanced,3,0.7499999999999999,0.75
nested_prefix_010,comb_p0,comb,0,0.5,0.25
nested_prefix_010,comb_p0,comb,1,0.5,0.25
nested_prefix_010,comb_p0,comb,2,0.5000000000027511,0.25
nested_prefix_010,comb_p0,comb,3,0.5000000000028926,0.25
nested_prefix_010,comb_p1,comb,0,0.5000000002427091,0.5
nested_prefix_010,comb_p1,comb,1,0.5000000006717151,0.5
nested_prefix_010,comb_p1,comb,2,0.5000000000910451,0.5
nested_prefix_010,comb_p1,comb,3,0.5000000005581811,0.5
nested_prefix_010,comb_p2,comb,0,0.7499999999999999,0.5000000000000001
nested_prefix_010,comb_p2,comb,1,0.75,0.5000000000000001
nested_prefix_010,comb_p2,comb,2,0.75,0.5000000000000001
nested_prefix_010,comb_p2,comb,3,0.75,0.5000000000000001
nested_prefix_010,comb_p3,comb,0,0.7500000000483408,0.75
nested_prefix_010,comb_p3,comb,1,0.750000000000012,0.75
nested_prefix_010,comb_p3,comb,2,0.75,0.75
nested_prefix_010,comb_p3,comb,3,0.7500376456780617,0.75
nested_prefix_010,mixed_p0,mixed,0,0.5,0.25
nested_prefix_010,mixed_p0,mixed,1,0.5,0.25
nested_prefix_010,mixed_p0,mixed,2,0.5,0.25
nested_prefix_010,mixed_p0,mixed,3,0.5,0.25
nested_prefix_010,mixed_p1,mixed,0,0.5000000000000225,0.5000000000000001
nested_prefix_010,mixed_p1,mixed,1,0.5000000062385397,0.5000000000000001
nested_prefix_010,mixed_p1,mixed,2,0.5000000000011453,0.5000000000000001
nested_prefix_010,mixed_p1,mixed,3,0.5000000000000817,0.5000000000000001
nested_prefix_010,mixed_p2,mixed,0,0.7500000000000001,0.5000000000000001
nested_prefix_010,mixed_p2,mixed,1,0.7500000000000001,0.5000000000000001
nested_prefix_010,mixed_p2,mixed,2,0.75,0.5000000000000001
nested_prefix_010,mixed_p2,mixed,3,0.75,0.5000000000000001
nested_prefix_010,mixed_p3,mixed,0,0.7500000000367822,0.5000000000000001
nested_prefix_010,mixed_p3,mixed,1,0.7500262876965935,0.5000000000000001
nested_prefix_010,mixed_p3,mixed,2,0.7500000000000011,0.5000000000000001
nested_prefix_010,mixed_p3,mixed,3,0.7500000000072328,0.5000000000000001
nested_prefix_011,balanced_p0,balanced,0,0.7499999999999999,0.5000000000000001
nested_prefix_011,balanced_p0,balanced,1,0.75,0.5000000000000001
nested_prefix_011,balanced_p0,balanced,2,0.7500000278849042,0.5000000000000001
nested_prefix_011,balanced_p0,balanced,3,0.7500000000000062,0.5000000000000001
nested_prefix_011,balanced_p1,balanced,0,0.750000000031396,0.75
nested_prefix_011,balanced_p1,balanced,1,0.75,0.75
nested_prefix_011,balanced_p1,balanced,2,0.75,0.75
nested_prefix_011,balanced_p1,balanced,3,0.75,0.75
nested_prefix_011,balanced_p2,balanced,0,0.5000000000094771,0.5
nested_prefix_011,balanced_p2,balanced,1,0.5000000006259941,0.5
nested_prefix_011,balanced_p2,balanced,2,0.5004636141290875,0.5
nested_prefix_011,balanced_p2,balanced,3,0.5,0.5
nested_prefix_011,balanced_p3,balanced,0,0.745156486555921,0.5000000000000001
nested_prefix_011,balanced_p3,balanced,1,0.5,0.5000000000000001
nested_prefix_011,balanced_p3,balanced,2,0.5,0.5000000000000001
nested_prefix_011,balanced_p3,balanced,3,0.5,0.5000000000000001
nested_prefix_011,comb_p0,comb,0,0.7500252529303539,0.5000000000000001
nested_prefix_011,comb_p0,comb,1,0.750001140171749,0.5000000000000001
nested_prefix_011,comb_p0,comb,2,0.75,0.5000000000000001
nested_prefix_011,comb_p0,comb,3,0.7500000001451698,0.5000000000000001
nested_prefix_011,comb_p1,comb,0,0.7501580130516302,0.75
nested_prefix_011,comb_p1,comb,1,0.7500117754798838,0.75
nested_prefix_011,comb_p1,comb,2,0.75,0.75
nested_prefix_011,comb_p1,comb,3,0.75,0.75
nested_prefix_011,comb_p2,comb,0,0.75,0.75
nested_prefix_011,comb_p2,comb,1,0.7500000000000001,0.75
nested_prefix_011,comb_p2,comb,2,0.7500000593236872,0.75
nested_prefix_011,comb_p2,comb,3,0.7500528816370798,0.75
nested_prefix_011,comb_p3,comb,0,0.5,0.5000000000000001
nested_prefix_011,comb_p3,comb,1,0.5,0.5000000000000001
nested_prefix_011,comb_p3,comb,2,0.5,0.5000000000000001
nested_prefix_011,comb_p3,comb,3,0.5,0.5000000000000001
nested_prefix_011,mixed_p0,mixed,0,0.75,0.5
nested_prefix_011,mixed_p0,mixed,1,0.7500008425239952,0.5
nested_prefix_011,mixed_p0,mixed,2,0.75,0.5
nested_prefix_011,mixed_p0,mixed,3,0.75,0.5
nested_prefix_011,mixed_p1,mixed,0,0.75,0.75
nested_prefix_011,mixed_p1,mixed,1,0.75,0.75
nested_prefix_011,mixed_p1,mixed,2,0.75,0.75
nested_prefix_011,mixed_p1,mixed,3,0.75,0.75
nested_prefix_011,mixed_p2,mixed,0,0.75,0.75
nested_prefix_011,mixed_p2,mixed,1,0.75,0.75
nested_prefix_011,mixed_p2,mixed,2,0.75,0.75
nested_prefix_011,mixed_p2,mixed,3,0.75,0.75
nested_prefix_011,mixed_p3,mixed,0,0.5,0.5000000000000001
nested_prefix_011,mixed_p3,mixed,1,0.5,0.5000000000000001
nested_prefix_011,mixed_p3,mixed,2,0.5,0.5000000000000001
nested_prefix_011,mixed_p3,mixed,3,0.5,0.5000000000000001
nested_prefix_012,balanced_p0,balanced,0,0.75,0.75
nested_prefix_012,balanced_p0,balanced,1,0.75,0.75
nested_prefix_012,balanced_p0,balanced,2,0.75,0.75
nested_prefix_012,balanced_p0,balanced,3,0.75,0.75
nested_prefix_012,balanced_p1,balanced,0,0.5000000000043059,0.5
nested_prefix_012,balanced_p1,balanced,1,0.5000000000001497,0.5
nested_prefix_012,balanced_p1,balanced,2,0.5000000000008022,0.5
nested_prefix_012,balanced_p1,balanced,3,0.5000000000005141,0.5
nested_prefix_012,balanced_p2,balanced,0,0.7497607821680421,0.3454915028125263
nested_prefix_012,balanced_p2,balanced,1,0.3454915028125263,0.3454915028125263
nested_prefix_012,balanced_p2,balanced,2,0.34549150304867693,0.3454915028125263
nested_prefix_012,balanced_p2,balanced,3,0.749076753794089,0.3454915028125263
nested_prefix_012,balanced_p3,balanced,0,0.75,0.75
nested_prefix_012,balanced_p3,balanced,1,0.7499999999999998,0.75
nested_prefix_012,balanced_p3,balanced,2,0.75,0.75
nested_prefix_012,balanced_p3,balanced,3,0.75,0.75
nested_prefix_012,comb_p0,comb,0,0.75,0.75
nested_prefix_012,comb_p0,comb,1,0.75,0.75
nested_prefix_012,comb_p0,comb,2,0.7499999999999999,0.75
nested_prefix_012,comb_p0,comb,3,0.75,0.75
nested_prefix_012,comb_p1,comb,0,0.75,0.5
nested_prefix_012,comb_p1,comb,1,0.75,0.5
nested_prefix_012,comb_p1,comb,2,0.75,0.5
nested_prefix_012,comb_p1,comb,3,0.75,0.5
nested_prefix_012,comb_p2,comb,0,0.7499916418407496,0.3454915028125263
nested_prefix_012,comb_p2,comb,1,0.7499989892694792,0.3454915028125263
nested_prefix_012,comb_p2,comb,2,0.7499999994349269,0.3454915028125263
nested_prefix_012,comb_p2,comb,3,0.5000000000000011,0.3454915028125263
nested_prefix_012,comb_p3,comb,0,0.75,0.75
nested_prefix_012,comb_p3,comb,1,0.7500589787275007,0.75
nested_prefix_012,comb_p3,comb,2,0.75,0.75
nested_prefix_012,comb_p3,comb,3,0.7500000000019669,0.75
nested_prefix_012,mixed_p0,mixed,0,0.75,0.75
nested_prefix_012,mixed_p0,mixed,1,0.7500000004923559,0.75
nested_prefix_012,mixed_p0,mixed,2,0.7500000000000002,0.75
nested_prefix_012,mixed_p0,mixed,3,0.75,0.75
nested_prefix_012,mixed_p1,mixed,0,0.3454915028125263,0.3454915028125263
nested_prefix_012,mixed_p1,mixed,1,0.3454915028125263,0.3454915028125263
nested_prefix_012,mixed_p1,mixed,2,0.3454915028125263,0.3454915028125263
nested_prefix_012,mixed_p1,mixed,3,0.3454915028125263,0.3454915028125263
nested_prefix_012,mixed_p2,mixed,0,0.749884757506005,0.3454915028125263
nested_prefix_012,mixed_p2,mixed,1,0.49999999999999994,0.3454915028125263
nested_prefix_012,mixed_p2,mixed,2,0.5,0.3454915028125263
nested_prefix_012,mixed_p2,mixed,3,0.75,0.3454915028125263
nested_prefix_012,mixed_p3,mixed,0,0.75,0.5000000000000001
nested_prefix_012,mixed_p3,mixed,1,0.7500000000000002,0.5000000000000001
nested_prefix_012,mixed_p3,mixed,2,0.7500000000000002,0.5000000000000001
nested_prefix_012,mixed_p3,mixed,3,0.7500000000000071,0.5000000000000001
nested_prefix_013,balanced_p0,balanced,0,0.5,0.5000000000000001
nested_prefix_013,balanced_p0,balanced,1,0.5,0.5000000000000001
nested_prefix_013,balanced_p0,balanced,2,0.5,0.5000000000000001
nested_prefix_013,balanced_p0,balanced,3,0.5000000000000001,0.5000000000000001
nested_prefix_013,balanced_p1,balanced,0,0.7500000000000263,0.75
nested_prefix_013,balanced_p1,balanced,1,0.7500000000168505,0.75
nested_prefix_013,balanced_p1,balanced,2,0.75,0.75
nested_prefix_013,balanced_p1,balanced,3,0.75,0.75
nested_prefix_013,balanced_p2,balanced,0,0.3454915028125263,0.25
nested_prefix_013,balanced_p2,balanced,1,0.3454915028125263,0.25
nested_prefix_013,balanced_p2,balanced,2,0.3454915028125263,0.25
nested_prefix_013,balanced_p2,balanced,3,0.3454915028125263,0.25
nested_prefix_013,balanced_p3,balanced,0,0.75,0.75
nested_prefix_013,balanced_p3,balanced,1,0.7500161993342183,0.75
nested_prefix_013,balanced_p3,balanced,2,0.75,0.75
nested_prefix_013,balanced_p3,balanced,3,0.75,0.75
nested_prefix_013,comb_p0,comb,0,0.7500045008893705,0.5000000000000001
nested_prefix_013,comb_p0,comb,1,0.75,0.5000000000000001
nested_prefix_013,comb_p0,comb,2,0.7500284089552767,0.5000000000000001
nested_prefix_013,comb_p0,comb,3,0.75,0.5000000000000001
nested_prefix_013,comb_p1,comb,0,0.7500235816497443,0.75
nested_prefix_013,comb_p1,comb,1,0.75,0.75
nested_prefix_013,comb_p1,comb,2,0.7500474923838424,0.75
nested_prefix_013,comb_p1,comb,3,0.75,0.75
nested_prefix_013,comb_p2,comb,0,0.7500000164927247,0.5
nested_prefix_013,comb_p2,comb,1,0.750000000829159,0.5
nested_prefix_013,comb_p2,comb,2,0.7500000000000001,0.5
nested_prefix_013,comb_p2,comb,3,0.75,0.5
nested_prefix_013,comb_p3,comb,0,0.7500000267467536,0.75
nested_prefix_013,comb_p3,comb,1,0.75,0.75
nested_prefix_013,comb_p3,comb,2,0.7500008009645993,0.75
nested_prefix_013,comb_p3,comb,3,0.75,0.75
nested_prefix_013,mixed_p0,mixed,0,0.7500000000005468,0.5000000000000001
nested_prefix_013,mixed_p0,mixed,1,0.75,0.5000000000000001
nested_prefix_013,mixed_p0,mixed,2,0.75,0.5000000000000001
nested_prefix_013,mixed_p0,mixed,3,0.75,0.5000000000000001
nested_prefix_013,mixed_p1,mixed,0,0.75,0.75
nested_prefix_013,mixed_p1,mixed,1,0.75,0.75
nested_prefix_013,mixed_p1,mixed,2,0.75,0.75
nested_prefix_013,mixed_p1,mixed,3,0.7500000000000008,0.75
nested_prefix_013,mixed_p2,mixed,0,0.75,0.4999999999999999
nested_prefix_013,mixed_p2,mixed,1,0.75,0.4999999999999999
nested_prefix_013,mixed_p2,mixed,2,0.75,0.4999999999999999
nested_prefix_013,mixed_p2,mixed,3,0.75,0.4999999999999999
nested_prefix_013,mixed_p3,mixed,0,0.7500005710987948,0.5
nested_prefix_013,mixed_p3,mixed,1,0.75,0.5
nested_prefix_013,mixed_p3,mixed,2,0.75,0.5
nested_prefix_013,mixed_p3,mixed,3,0.75,0.5
nested_prefix_014,balanced_p0,balanced,0,0.7501470407438768,0.75
nested_prefix_014,balanced_p0,balanced,1,0.7500000299852938,0.75
nested_prefix_014,balanced_p0,balanced,2,0.75,0.75
nested_prefix_014,balanced_p0,balanced,3,0.75,0.75
nested_prefix_014,balanced_p1,balanced,0,0.5000000000142724,0.5
nested_prefix_014,balanced_p1,balanced,1,0.5000000000014952,0.5
nested_prefix_014,balanced_p1,balanced,2,0.5000000001094342,0.5
nested_prefix_014,balanced_p1,balanced,3,0.5000000000000042,0.5
nested_prefix_014,balanced_p2,balanced,0,0.5000000004729219,0.5
nested_prefix_014,balanced_p2,balanced,1,0.5000000258259616,0.5
nested_prefix_014,balanced_p2,balanced,2,0.5000000001734204,0.5
nested_prefix_014,balanced_p2,balanced,3,0.50000000004217,0.5
nested_prefix_014,balanced_p3,balanced,0,0.75,0.5000000000000001
nested_prefix_014,balanced_p3,balanced,1,0.75,0.5000000000000001
nested_prefix_014,balanced_p3,balanced,2,0.75,0.5000000000000001
nested_prefix_014,balanced_p3,balanced,3,0.5,0.5000000000000001
nested_prefix_014,comb_p0,comb,0,0.75,0.75
nested_prefix_014,comb_p0,comb,1,0.7500000000000595,0.75
nested_prefix_014,comb_p0,comb,2,0.75,0.75
nested_prefix_014,comb_p0,comb,3,0.7500315514653169,0.75
nested_prefix_014,comb_p1,comb,0,0.5,0.5
nested_prefix_014,comb_p1,comb,1,0.5000000000225862,0.5
nested_prefix_014,comb_p1,comb,2,0.5,0.5
nested_prefix_014,comb_p1,comb,3,0.500000004013605,0.5
nested_prefix_014,comb_p2,comb,0,0.25,0.25
nested_prefix_014,comb_p2,comb,1,0.24999999999999997,0.25
nested_prefix_014,comb_p2,comb,2,0.25,0.25
nested_prefix_014,comb_p2,comb,3,0.25,0.25
nested_prefix_014,comb_p3,comb,0,0.5000000000060602,0.5000000000000001
nested_prefix_014,comb_p3,comb,1,0.5000000001590581,0.5000000000000001
nested_prefix_014,comb_p3,comb,2,0.500000000016033,0.5000000000000001
nested_prefix_014,comb_p3,comb,3,0.7500002248055861,0.5000000000000001
nested_prefix_014,mixed_p0,mixed,0,0.7500000099724261,0.5
nested_prefix_014,mixed_p0,mixed,1,0.7500007447995238,0.5
nested_prefix_014,mixed_p0,mixed,2,0.7500000001129884,0.5
nested_prefix_014,mixed_p0,mixed,3,0.75,0.5
nested_prefix_014,mixed_p1,mixed,0,0.25,0.25
nested_prefix_014,mixed_p1,mixed,1,0.24999999999999997,0.25
nested_prefix_014,mixed_p1,mixed,2,0.25,0.25
nested_prefix_014,mixed_p1,mixed,3,0.25,0.25
nested_prefix_014,mixed_p2,mixed,0,0.25,0.25
nested_prefix_014,mixed_p2,mixed,1,0.25,0.25
nested_prefix_014,mixed_p2,mixed,2,0.25,0.25
nested_prefix_014,mixed_p2,mixed,3,0.24999999999999997,0.25
nested_prefix_014,mixed_p3,mixed,0,0.75,0.5
nested_prefix_014,mixed_p3,mixed,1,0.5000000000373664,0.5
nested_prefix_014,mixed_p3,mixed,2,0.5000000000230305,0.5
nested_prefix_014,mixed_p3,mixed,3,0.5000058791381763,0.5
nested_prefix_015,balanced_p0,balanced,0,0.5000000020600179,0.3454915028125263
nested_prefix_015,balanced_p0,balanced,1,0.5000000000000004,0.3454915028125263
nested_prefix_015,balanced_p0,balanced,2,0.5,0.3454915028125263
nested_prefix_015,balanced_p0,balanced,3,0.7493502371270668,0.3454915028125263
nested_prefix_015,balanced_p1,balanced,0,0.75,0.75
nested_prefix_015,balanced_p1,balanced,1,0.75,0.75
nested_prefix_015,balanced_p1,balanced,2,0.75,0.75
nested_prefix_015,balanced_p1,balanced,3,0.7499999999999999,0.75
nested_prefix_015,balanced_p2,balanced,0,0.5,0.5000000000000001
nested_prefix_015,balanced_p2,balanced,1,0.5,0.5000000000000001
nested_prefix_015,balanced_p2,balanced,2,0.5,0.5000000000000001
nested_prefix_015,balanced_p2,balanced,3,0.5,0.5000000000000001
nested_prefix_015,balanced_p3,balanced,0,0.75,0.5000000000000001
nested_prefix_015,balanced_p3,balanced,1,0.75,0.5000000000000001
nested_prefix_015,balanced_p3,balanced,2,0.75,0.5000000000000001
nested_prefix_015,balanced_p3,balanced,3,0.75,0.5000000000000001
nested_prefix_015,comb_p0,comb,0,0.7500062360342294,0.5
nested_prefix_015,comb_p0,comb,1,0.75,0.5
nested_prefix_015,comb_p0,comb,2,0.7500000000053411,0.5
nested_prefix_015,comb_p0,comb,3,0.7500163740534593,0.5
nested_prefix_015,comb_p1,comb,0,0.7500000000002982,0.75
nested_prefix_015,comb_p1,comb,1,0.7500023936635667,0.75
nested_prefix_015,comb_p1,comb,2,0.75,0.75
nested_prefix_015,comb_p1,comb,3,0.7500612192040617,0.75
nested_prefix_015,comb_p2,comb,0,0.7500000000673026,0.5000000000000001
nested_prefix_015,comb_p2,comb,1,0.5000000000000004,0.5000000000000001
nested_prefix_015,comb_p2,comb,2,0.75,0.5000000000000001
nested_prefix_015,comb_p2,comb,3,0.5,0.5000000000000001
nested_prefix_015,comb_p3,comb,0,0.7500000000000029,0.5000000000000001
nested_prefix_015,comb_p3,comb,1,0.75,0.5000000000000001
nested_prefix_015,comb_p3,comb,2,0.7500000000001766,0.5000000000000001
nested_prefix_015,comb_p3,comb,3,0.7500602760851709,0.5000000000000001
nested_prefix_015,mixed_p0,mixed,0,0.7500000000000001,0.5
nested_prefix_015,mixed_p0,mixed,1,0.750006772452406,0.5
nested_prefix_015,mixed_p0,mixed,2,0.75,0.5
nested_prefix_015,mixed_p0,mixed,3,0.75,0.5
nested_prefix_015,mixed_p1,mixed,0,0.5,0.5000000000000001
nested_prefix_015,mixed_p1,mixed,1,0.5,0.5000000000000001
nested_prefix_015,mixed_p1,mixed,2,0.5,0.5000000000000001
nested_prefix_015,mixed_p1,mixed,3,0.5,0.5000000000000001
nested_prefix_015,mixed_p2,mixed,0,0.3454915028125264,0.3454915028125263
nested_prefix_015,mixed_p2,mixed,1,0.34549150281252666,0.3454915028125263
nested_prefix_015,mixed_p2,mixed,2,0.3454915028125285,0.3454915028125263
nested_prefix_015,mixed_p2,mixed,3,0.3454915028125265,0.3454915028125263
nested_prefix_015,mixed_p3,mixed,0,0.75,0.5000000000000001
nested_prefix_015,mixed_p3,mixed,1,0.75,0.5000000000000001
nested_prefix_015,mixed_p3,mixed,2,0.75,0.5000000000000001
nested_prefix_015,mixed_p3,mixed,3,0.75,0.5000000000000001
nested_prefix_016,balanced_p0,balanced,0,0.75,0.75
nested_prefix_016,balanced_p0,balanced,1,0.7500000000038329,0.75
nested_prefix_016,balanced_p0,balanced,2,0.7500000047004909,0.75
nested_prefix_016,balanced_p0,balanced,3,0.75,0.75
nested_prefix_016,balanced_p1,balanced,0,0.5000000000000127,0.5
nested_prefix_016,balanced_p1,balanced,1,0.5000000000000172,0.5
nested_prefix_016,balanced_p1,balanced,2,0.5,0.5
nested_prefix_016,balanced_p1,balanced,3,0.5,0.5
nested_prefix_016,balanced_p2,balanced,0,0.5,0.5000000000000001
nested_prefix_016,balanced_p2,balanced,1,0.75,0.5000000000000001
nested_prefix_016,balanced_p2,balanced,2,0.5,0.5000000000000001
nested_prefix_016,balanced_p2,balanced,3,0.5,0.5000000000000001
nested_prefix_016,balanced_p3,balanced,0,0.7500000000152813,0.5000000000000001
nested_prefix_016,balanced_p3,balanced,1,0.5,0.5000000000000001
nested_prefix_016,balanced_p3,balanced,2,0.5,0.5000000000000001
nested_prefix_016,balanced_p3,balanced,3,0.5,0.5000000000000001
nested_prefix_016,comb_p0,comb,0,0.7500105223112801,0.75
nested_prefix_016,comb_p0,comb,1,0.7500251475348605,0.75
nested_prefix_016,comb_p0,comb,2,0.75,0.75
nested_prefix_016,comb_p0,comb,3,0.7500008900001931,0.75
nested_prefix_016,comb_p1,comb,0,0.75,0.5000000000000001
nested_prefix_016,comb_p1,comb,1,0.7500787431264384,0.5000000000000001
nested_prefix_016,comb_p1,comb,2,0.75,0.5000000000000001
nested_prefix_016,comb_p1,comb,3,0.75,0.5000000000000001
nested_prefix_016,comb_p2,comb,0,0.5,0.5
nested_prefix_016,comb_p2,comb,1,0.5,0.5
nested_prefix_016,comb_p2,comb,2,0.5,0.5
nested_prefix_016,comb_p2,comb,3,0.75,0.5
nested_prefix_016,comb_p3,comb,0,0.7500001766651863,0.5000000000000001
nested_prefix_016,comb_p3,comb,1,0.5,0.5000000000000001
nested_prefix_016,comb_p3,comb,2,0.75,0.5000000000000001
nested_prefix_016,comb_p3,comb,3,0.7500286147211574,0.5000000000000001
nested_prefix_016,mixed_p0,mixed,0,0.75,0.75
nested_prefix_016,mixed_p0,mixed,1,0.75,0.75
nested_prefix_016,mixed_p0,mixed,2,0.75,0.75
nested_prefix_016,mixed_p0,mixed,3,0.7500000000000001,0.75
nested_prefix_016,mixed_p1,mixed,0,0.5,0.3454915028125263
nested_prefix_016,mixed_p1,mixed,1,0.7499999999993555,0.3454915028125263
nested_prefix_016,mixed_p1,mixed,2,0.7499983277597148,0.3454915028125263
nested_prefix_016,mixed_p1,mixed,3,0.7481966970055951,0.3454915028125263
nested_prefix_016,mixed_p2,mixed,0,0.3454915028125263,0.3454915028125263
nested_prefix_016,mixed_p2,mixed,1,0.3454915028125263,0.3454915028125263
nested_prefix_016,mixed_p2,mixed,2,0.3454915028125263,0.3454915028125263
nested_prefix_016,mixed_p2,mixed,3,0.3454915028125263,0.3454915028125263
nested_prefix_016,mixed_p3,mixed,0,0.75,0.5000000000000001
nested_prefix_016,mixed_p3,mixed,1,0.5,0.5000000000000001
nested_prefix_016,mixed_p3,mixed,2,0.5,0.5000000000000001
nested_prefix_016,mixed_p3,mixed,3,0.75,0.5000000000000001
nested_prefix_017,balanced_p0,balanced,0,0.14644660940672624,0.1464466094067262
nested_prefix_017,balanced_p0,balanced,1,0.1464466094067262,0.1464466094067262
