seed,depth,config_index,record_index_distal_to_soma,is_soma_stage,module_name,component,mean,std,min,q05,q50,q95,max,n
10204,3,24,2,False,core_network.layers.0.populations.e.branch_layers.2,input_resistance,0.03639570496,0.005757730578,0.02154083923,0.02785595488,0.03514636867,0.04421406817,0.04790119827,16384
10204,3,24,2,False,core_network.layers.0.populations.e.branch_layers.2,activation_derivative,1,0,1,1,1,1,1,16384
10204,3,24,2,False,core_network.layers.0.populations.e.branch_layers.2,path_gain,0.4852564505,0.1371765071,0.07984611392,0.1729224771,0.4874568135,0.7836325169,0.8731171489,16384
10204,3,24,3,True,core_network.layers.0.populations.e.branch_layers.3,branch_voltage,0.4622743183,0.309065069,0.1521633416,0.185814549,0.2088325769,0.8435008913,0.8627218008,8192
10204,3,24,3,True,core_network.layers.0.populations.e.branch_layers.3,total_conductance,35.32879302,6.120854759,20.78094292,21.25999451,39.20825195,39.86231232,40.29569244,8192
10204,3,24,3,True,core_network.layers.0.populations.e.branch_layers.3,input_resistance,0.02948709682,0.006902004903,0.02481654845,0.0250863526,0.02550483495,0.04703669995,0.04812101275,8192
10204,3,24,3,True,core_network.layers.0.populations.e.branch_layers.3,activation_derivative,1,0,1,1,1,1,1,8192
10204,3,24,3,True,core_network.layers.0.populations.e.branch_layers.3,path_gain,1,0,1,1,1,1,1,8192
10205,3,25,0,False,core_network.layers.0.populations.e.branch_layers.0,branch_voltage,0.7661004636,0.2043644318,0.349691242,0.4813557506,0.6951969862,0.9942324042,0.997136116,32768
10205,3,25,0,False,core_network.layers.0.populations.e.branch_layers.0,total_conductance,166.557271,130.8956819,32.48376465,50.31360664,92.59563065,424.6739731,756.576355,32768
10205,3,25,0,False,core_network.layers.0.populations.e.branch_layers.0,input_resistance,0.01011360826,0.006111748521,0.001321743708,0.002354747523,0.01079964591,0.01987533886,0.0307846088,32768
10205,3,25,0,False,core_network.layers.0.populations.e.branch_layers.0,activation_derivative,1,0,1,1,1,1,1,32768
10205,3,25,0,False,core_network.layers.0.populations.e.branch_layers.0,path_gain,0.1203432869,0.06989643696,0.01683955453,0.05107903723,0.08835717663,0.2870092541,0.3578166962,32768
10205,3,25,1,False,core_network.layers.0.populations.e.branch_layers.1,branch_voltage,0.6134312413,0.2854798296,0.2294334024,0.3142540723,0.4185625017,0.9537936151,0.9622748494,16384
10205,3,25,1,False,core_network.layers.0.populations.e.branch_layers.1,total_conductance,49.2141708,5.829478414,40.98841095,42.30423985,49.47312546,58.37290821,71.6242981,16384
10205,3,25,1,False,core_network.layers.0.populations.e.branch_layers.1,input_resistance,0.02060109591,0.002388143159,0.01396174263,0.01713123452,0.02021299489,0.02363829324,0.02439714037,16384
10205,3,25,1,False,core_network.layers.0.populations.e.branch_layers.1,activation_derivative,1,0,1,1,1,1,1,16384
10205,3,25,1,False,core_network.layers.0.populations.e.branch_layers.1,path_gain,0.3176191415,0.1321613629,0.03757577389,0.1161210056,0.2850887477,0.6376448065,0.7861610055,16384
10205,3,25,2,False,core_network.layers.0.populations.e.branch_layers.2,branch_voltage,0.4771984424,0.3172890435,0.1571188122,0.1927904814,0.2177593336,0.8728702724,0.8947098851,16384
10205,3,25,2,False,core_network.layers.0.populations.e.branch_layers.2,total_conductance,28.16588225,4.781297709,21.37796211,22.63900604,27.91111088,37.00745144,54.01353455,16384
10205,3,25,2,False,core_network.layers.0.populations.e.branch_layers.2,input_resistance,0.03646453052,0.005741507379,0.01851387881,0.02702158578,0.03582802601,0.04417154919,0.04677714407,16384
10205,3,25,2,False,core_network.layers.0.populations.e.branch_layers.2,activation_derivative,1,0,1,1,1,1,1,16384
10205,3,25,2,False,core_network.layers.0.populations.e.branch_layers.2,path_gain,0.4850124952,0.1455556044,0.05420002341,0.1499472409,0.4873338193,0.8057221174,0.8970180154,16384
10205,3,25,3,True,core_network.layers.0.populations.e.branch_layers.3,branch_voltage,0.4639672164,0.3077179265,0.1557879895,0.1886665046,0.2117041871,0.842719692,0.8588130474,8192
10205,3,25,3,True,core_network.layers.0.populations.e.branch_layers.3,total_conductance,34.84756857,6.376545061,20.49940109,22.37526321,39.19622231,39.82119751,40.08356476,8192
10205,3,25,3,True,core_network.layers.0.populations.e.branch_layers.3,input_resistance,0.02997500368,0.007064673738,0.0249478817,0.02511225268,0.02551266365,0.04469221085,0.04878191277,8192
10205,3,25,3,True,core_network.layers.0.populations.e.branch_layers.3,activation_derivative,1,0,1,1,1,1,1,8192
10205,3,25,3,True,core_network.layers.0.populations.e.branch_layers.3,path_gain,1,0,1,1,1,1,1,8192
10206,3,26,0,False,core_network.layers.0.populations.e.branch_layers.0,branch_voltage,0.7969812211,0.1972946458,0.3157338202,0.4925767899,0.7638397813,0.994584161,0.9973481894,32768
10206,3,26,0,False,core_network.layers.0.populations.e.branch_layers.0,total_conductance,182.9173582,137.1505213,35.60464478,51.23180561,110.2787285,453.2942429,733.0801392,32768
10206,3,26,0,False,core_network.layers.0.populations.e.branch_layers.0,input_resistance,0.009333282336,0.006011258002,0.00136410736,0.002206072514,0.009067931678,0.01951912502,0.02808622271,32768
10206,3,26,0,False,core_network.layers.0.populations.e.branch_layers.0,activation_derivative,1,0,1,1,1,1,1,32768
10206,3,26,0,False,core_network.layers.0.populations.e.branch_layers.0,path_gain,0.1250337458,0.0601356344,0.02278057113,0.06299982369,0.09755624831,0.2356656767,0.3536033332,32768
10206,3,26,1,False,core_network.layers.0.populations.e.branch_layers.1,branch_voltage,0.6535457619,0.2815177636,0.2404105514,0.3220134228,0.4605524689,0.9519132078,0.9617119431,16384
10206,3,26,1,False,core_network.layers.0.populations.e.branch_layers.1,total_conductance,48.38228959,5.787943796,40.84537888,42.01193848,47.60110474,58.644837,68.08989716,16384
10206,3,26,1,False,core_network.layers.0.populations.e.branch_layers.1,input_resistance,0.02095206068,0.002379919055,0.01468646619,0.01705179866,0.02100791503,0.02380275708,0.02448257431,16384
10206,3,26,1,False,core_network.layers.0.populations.e.branch_layers.1,activation_derivative,1,0,1,1,1,1,1,16384
10206,3,26,1,False,core_network.layers.0.populations.e.branch_layers.1,path_gain,0.3235415684,0.1084569324,0.05131187662,0.2034215808,0.2960398346,0.5227615029,0.7797340155,16384
10206,3,26,2,False,core_network.layers.0.populations.e.branch_layers.2,branch_voltage,0.517090931,0.3124008041,0.1682593971,0.2019349106,0.2329721153,0.865849492,0.8929108381,16384
10206,3,26,2,False,core_network.layers.0.populations.e.branch_layers.2,total_conductance,27.62451732,4.429964097,20.88302612,22.70821753,26.02335644,35.92701511,42.90743256,16384
10206,3,26,2,False,core_network.layers.0.populations.e.branch_layers.2,input_resistance,0.03706880184,0.005475599542,0.02330598608,0.02783420812,0.03842701949,0.04403692242,0.04788577929,16384
10206,3,26,2,False,core_network.layers.0.populations.e.branch_layers.2,activation_derivative,1,0,1,1,1,1,1,16384
10206,3,26,2,False,core_network.layers.0.populations.e.branch_layers.2,path_gain,0.4852920096,0.1149820546,0.0738216117,0.3208048642,0.4869089276,0.6429985166,0.8788990378,16384
10206,3,26,3,True,core_network.layers.0.populations.e.branch_layers.3,branch_voltage,0.5023020548,0.3025975171,0.1693238169,0.1975967452,0.2255873233,0.8355199814,0.8552603722,8192
10206,3,26,3,True,core_network.layers.0.populations.e.branch_layers.3,total_conductance,35.05802697,5.489178177,21.15089607,22.44179726,38.97761536,39.94551849,40.2702713,8192
10206,3,26,3,True,core_network.layers.0.populations.e.branch_layers.3,input_resistance,0.02941597611,0.005803948458,0.0248322133,0.02503409795,0.02565616835,0.04455970973,0.04727932066,8192
10206,3,26,3,True,core_network.layers.0.populations.e.branch_layers.3,activation_derivative,1,0,1,1,1,1,1,8192
10206,3,26,3,True,core_network.layers.0.populations.e.branch_layers.3,path_gain,1,0,1,1,1,1,1,8192
10207,3,27,0,False,core_network.layers.0.populations.e.branch_layers.0,branch_voltage,0.7671088715,0.2091262342,0.3308423758,0.4693260625,0.6925280988,0.9925700754,0.9972674251,32768
10207,3,27,0,False,core_network.layers.0.populations.e.branch_layers.0,total_conductance,157.7090558,117.0791644,32.61250305,49.64228249,89.90288162,371.6519608,920.0766602,32768
10207,3,27,0,False,core_network.layers.0.populations.e.branch_layers.0,input_resistance,0.01032567047,0.0062075513,0.001086865901,0.00269068944,0.0111231138,0.02014411828,0.0306630861,32768
10207,3,27,0,False,core_network.layers.0.populations.e.branch_layers.0,activation_derivative,1,0,1,1,1,1,1,32768
10207,3,27,0,False,core_network.layers.0.populations.e.branch_layers.0,path_gain,0.1212257114,0.06206340646,0.02091862261,0.0589747889,0.09107844159,0.2682388008,0.3448729217,32768
10207,3,27,1,False,core_network.layers.0.populations.e.branch_layers.1,branch_voltage,0.6174422429,0.2865172956,0.2437833697,0.3052416384,0.4187376201,0.9491397828,0.9593730569,16384
10207,3,27,1,False,core_network.layers.0.populations.e.branch_layers.1,total_conductance,48.98939534,5.796253549,40.70431519,42.16239357,49.70336533,58.28383217,69.48530579,16384
10207,3,27,1,False,core_network.layers.0.populations.e.branch_layers.1,input_resistance,0.02069400375,0.002389462438,0.01439153217,0.01715741623,0.02011936251,0.02371781934,0.02456741966,16384
10207,3,27,1,False,core_network.layers.0.populations.e.branch_layers.1,activation_derivative,1,0,1,1,1,1,1,16384
10207,3,27,1,False,core_network.layers.0.populations.e.branch_layers.1,path_gain,0.3183407894,0.1122269471,0.04779911786,0.1517726116,0.2905944139,0.6003386497,0.7616466284,16384
10207,3,27,2,False,core_network.layers.0.populations.e.branch_layers.2,branch_voltage,0.4823650035,0.3181363544,0.1559985876,0.188009169,0.2137231454,0.8660073221,0.8909375072,16384
10207,3,27,2,False,core_network.layers.0.populations.e.branch_layers.2,total_conductance,28.07157718,4.851334349,21.4087677,22.50525074,27.50814629,36.84411182,52.18730545,16384
10207,3,27,2,False,core_network.layers.0.populations.e.branch_layers.2,input_resistance,0.03662613826,0.0058804082,0.01916174777,0.02714137891,0.03635286726,0.04443407413,0.04670983553,16384
10207,3,27,2,False,core_network.layers.0.populations.e.branch_layers.2,activation_derivative,1,0,1,1,1,1,1,16384
10207,3,27,2,False,core_network.layers.0.populations.e.branch_layers.2,path_gain,0.4854078789,0.1156776151,0.06710106879,0.1950494498,0.4872165471,0.763204813,0.8843763471,16384
10207,3,27,3,True,core_network.layers.0.populations.e.branch_layers.3,branch_voltage,0.4686395029,0.3082711237,0.1562204212,0.1842860013,0.2074899971,0.8376847744,0.8603996634,8192
10207,3,27,3,True,core_network.layers.0.populations.e.branch_layers.3,total_conductance,35.37026167,5.482535831,20.60895729,22.3132267,38.94822693,39.83768082,40.41229248,8192
10207,3,27,3,True,core_network.layers.0.populations.e.branch_layers.3,input_resistance,0.02918424338,0.0059798625,0.02474494651,0.02510186285,0.02567510959,0.04481646791,0.04852259159,8192
10207,3,27,3,True,core_network.layers.0.populations.e.branch_layers.3,activation_derivative,1,0,1,1,1,1,1,8192
10207,3,27,3,True,core_network.layers.0.populations.e.branch_layers.3,path_gain,1,0,1,1,1,1,1,8192
10208,3,28,0,False,core_network.layers.0.populations.e.branch_layers.0,branch_voltage,0.7905629174,0.2000583225,0.3924816847,0.4963944182,0.7366940677,0.9941120565,0.997423768,32768
10208,3,28,0,False,core_network.layers.0.populations.e.branch_layers.0,total_conductance,179.7920239,131.8341045,41.99678802,52.9964119,108.3683701,425.5581207,874.4095459,32768
10208,3,28,0,False,core_network.layers.0.populations.e.branch_layers.0,input_resistance,0.009310304042,0.005858774635,0.001143628848,0.002349855308,0.009227785282,0.01886920156,0.02381134406,32768
10208,3,28,0,False,core_network.layers.0.populations.e.branch_layers.0,activation_derivative,1,0,1,1,1,1,1,32768
10208,3,28,0,False,core_network.layers.0.populations.e.branch_layers.0,path_gain,0.1235868445,0.07067092723,0.01275737956,0.03994927853,0.09185241908,0.2965137079,0.36127159,32768
10208,3,28,1,False,core_network.layers.0.populations.e.branch_layers.1,branch_voltage,0.6385033647,0.2816259673,0.2639476359,0.3250571862,0.4364289939,0.9529341429,0.9621096253,16384
10208,3,28,1,False,core_network.layers.0.populations.e.branch_layers.1,total_conductance,48.87938687,5.679821274,40.48220444,42.16499786,49.09772873,58.25838394,72.31452179,16384
10208,3,28,1,False,core_network.layers.0.populations.e.branch_layers.1,input_resistance,0.02072965033,0.002343441754,0.01382848155,0.01716491105,0.02036754042,0.02371635353,0.02470221184,16384
10208,3,28,1,False,core_network.layers.0.populations.e.branch_layers.1,activation_derivative,1,0,1,1,1,1,1,16384
10208,3,28,1,False,core_network.layers.0.populations.e.branch_layers.1,path_gain,0.3223083381,0.1346428233,0.02935161255,0.08997296356,0.2887298465,0.6625381738,0.800057292,16384
10208,3,28,2,False,core_network.layers.0.populations.e.branch_layers.2,branch_voltage,0.5012359321,0.3148666979,0.1476724297,0.2008626223,0.2280011997,0.8704126656,0.8959252834,16384
10208,3,28,2,False,core_network.layers.0.populations.e.branch_layers.2,total_conductance,27.85556003,4.68658238,21.10890198,22.58559284,27.67639828,36.07233906,52.82936096,16384
10208,3,28,2,False,core_network.layers.0.populations.e.branch_layers.2,input_resistance,0.03685386356,0.005750073365,0.0189288687,0.02772207204,0.03613186814,0.04427601285,0.04737337679,16384
10208,3,28,2,False,core_network.layers.0.populations.e.branch_layers.2,activation_derivative,1,0,1,1,1,1,1,16384
10208,3,28,2,False,core_network.layers.0.populations.e.branch_layers.2,path_gain,0.4849937836,0.1475208621,0.03917274997,0.1154789478,0.4866150916,0.8385608196,0.9114528894,16384
10208,3,28,3,True,core_network.layers.0.populations.e.branch_layers.3,branch_voltage,0.4872631303,0.3053092287,0.1452014744,0.1966150641,0.2215017155,0.8400239348,0.8598370552,8192
10208,3,28,3,True,core_network.layers.0.populations.e.branch_layers.3,total_conductance,34.86901921,6.457125682,20.25345993,21.30429459,39.39146996,40.34000778,40.52640533,8192
10208,3,28,3,True,core_network.layers.0.populations.e.branch_layers.3,input_resistance,0.03001243208,0.007313446306,0.02467527054,0.02478928678,0.02538620681,0.04693889245,0.04937427863,8192
10208,3,28,3,True,core_network.layers.0.populations.e.branch_layers.3,activation_derivative,1,0,1,1,1,1,1,8192
10208,3,28,3,True,core_network.layers.0.populations.e.branch_layers.3,path_gain,1,0,1,1,1,1,1,8192
10209,3,29,0,False,core_network.layers.0.populations.e.branch_layers.0,branch_voltage,0.7456149528,0.2188664096,0.2508381307,0.4435446158,0.6609520614,0.993749994,0.997077167,32768
10209,3,29,0,False,core_network.layers.0.populations.e.branch_layers.0,total_conductance,157.9693216,120.7697996,35.50830841,49.94528675,88.66559219,400.9054504,673.6190186,32768
10209,3,29,0,False,core_network.layers.0.populations.e.branch_layers.0,input_resistance,0.01038509068,0.006040353822,0.001484518638,0.002494353696,0.01127833221,0.0200219092,0.02816242352,32768
10209,3,29,0,False,core_network.layers.0.populations.e.branch_layers.0,activation_derivative,1,0,1,1,1,1,1,32768
10209,3,29,0,False,core_network.layers.0.populations.e.branch_layers.0,path_gain,0.1162053688,0.05526608425,0.01360095758,0.05867840424,0.09166812897,0.2063736856,0.3609574735,32768
10209,3,29,1,False,core_network.layers.0.populations.e.branch_layers.1,branch_voltage,0.5826451439,0.2880876399,0.1834790856,0.2889404163,0.3980204314,0.9543959707,0.9638238549,16384
10209,3,29,1,False,core_network.layers.0.populations.e.branch_layers.1,total_conductance,50.10513257,5.712269436,41.05067825,42.78276844,50.71642685,59.39434853,70.38049316,16384
10209,3,29,1,False,core_network.layers.0.populations.e.branch_layers.1,input_resistance,0.02021580893,0.002273035159,0.01420848258,0.01683661854,0.01971747726,0.02337389579,0.02436013333,16384
10209,3,29,1,False,core_network.layers.0.populations.e.branch_layers.1,activation_derivative,1,0,1,1,1,1,1,16384
10209,3,29,1,False,core_network.layers.0.populations.e.branch_layers.1,path_gain,0.3149833889,0.09580936406,0.03174089268,0.2037302405,0.2922685146,0.461087966,0.7918723822,16384
10209,3,29,2,False,core_network.layers.0.populations.e.branch_layers.2,branch_voltage,0.4481086809,0.3190652549,0.1306155175,0.1829031907,0.2094299272,0.8757647395,0.8983849287,16384
10209,3,29,2,False,core_network.layers.0.populations.e.branch_layers.2,total_conductance,28.44524163,4.973150569,21.25169373,22.68291788,28.22867393,37.35416279,59.60770798,16384
10209,3,29,2,False,core_network.layers.0.populations.e.branch_layers.2,input_resistance,0.03614818877,0.00579895948,0.01677635312,0.02677077893,0.03542497195,0.04408603776,0.04705507308,16384
10209,3,29,2,False,core_network.layers.0.populations.e.branch_layers.2,activation_derivative,1,0,1,1,1,1,1,16384
10209,3,29,2,False,core_network.layers.0.populations.e.branch_layers.2,path_gain,0.486052375,0.08849573182,0.04335411265,0.4148469865,0.4873865247,0.5543932915,0.9076327682,16384
10209,3,29,3,True,core_network.layers.0.populations.e.branch_layers.3,branch_voltage,0.4355075704,0.3092996822,0.1378555,0.1795765504,0.2035342827,0.8476879358,0.862598002,8192
10209,3,29,3,True,core_network.layers.0.populations.e.branch_layers.3,total_conductance,36.57570595,4.463751777,20.40269852,27.7428093,39.2264576,39.96392822,40.18295288,8192
10209,3,29,3,True,core_network.layers.0.populations.e.branch_layers.3,input_resistance,0.02789524617,0.004649927167,0.02488617599,0.02502256446,0.02549299877,0.03604537621,0.04901312292,8192
10209,3,29,3,True,core_network.layers.0.populations.e.branch_layers.3,activation_derivative,1,0,1,1,1,1,1,8192
10209,3,29,3,True,core_network.layers.0.populations.e.branch_layers.3,path_gain,1,0,1,1,1,1,1,8192
