cohort,run_dir,config_index,seed,regime,mechanism,method,transport,depth,branch_factors,signal_delta,train_gain_sigma,test_gain_sigma,total_parameters,trainable_parameters,active_synapses,candidate_synapse_slots,persistent_state_scalars,config_sha256,final_sha256,fallback_mentions,nonfinite_alert,train_accuracy,valid_accuracy,test_accuracy,train_auc,valid_auc,test_auc,train_categorical_loglikelihood,valid_categorical_loglikelihood,test_categorical_loglikelihood
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,41,10201,aligned,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,b4fd334945a252fc2f4d37bda839f184999fcdf059554f2ade8be272fc787bf1,f9acdb165cee8276e9f7136d36747d0c17136636d644a152d97663ea843f5054,0,False,0.7882999778,0.7791000009,0.7851999998,0.8706923723,0.8623922467,0.8647291064,-0.5533336997,-0.5584751368,-0.5578694344
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,42,10202,aligned,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,db4262ae253b9c84b7a43765ea26ce63ac80caffb720902c6f63940c91cd9a1d,61be63740739c609f0a80348d4ac1572d6b47afc6c7b167e60cf4b3c75020c52,0,False,0.7881000042,0.7845000029,0.7881999612,0.8677938581,0.8649680018,0.862262249,-0.5494261384,-0.5523152947,-0.5522886515
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,43,10203,aligned,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,38580ed91915efeb75a5f58c48c4f925be189d7ef2a2d8ed5f351f7dfcfbdbf7,ef05b18be520facadce44ac78eb36bb6421ae7154ea359568bf2ed0599541020,0,False,0.7781999707,0.7749999762,0.7712000012,0.8852313757,0.8781106472,0.8747798204,-0.5494730473,-0.5511731505,-0.5553173423
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,44,10204,aligned,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,34d7bf76e3727597dd02c2411720f443392ff44c8b556efe30e2a2df641e938a,6dd69d4ba5b8667ef287c6b95d512cfd462b4ab7ab2dc6f88e7542f95900275a,0,False,0.7838999629,0.7731999755,0.7637999654,0.8647210598,0.8570172787,0.8496650457,-0.5537517667,-0.5601008534,-0.5638625026
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,45,10205,aligned,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,d7777d353fd342ec962a2c65c733354b57cd938e4ae243295f4d8111efd9988e,4bbca6d43ea51b43a68769a2cd865ad5f4b76c2cac268dd60e1ad4f931a57440,0,False,0.790899992,0.7766000032,0.7820999622,0.876465857,0.8650152087,0.8706796169,-0.5540907383,-0.5605816841,-0.5569777489
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,46,10206,aligned,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,8befdff0560a4c2fbc9d41efe8a3716d8e2639bdc3bd9812fdb04a70c582b597,230e2de7210b7a7d472488a0a12327c45545ee35df4a2f26b1144aac84ef3adb,0,False,0.78549999,0.7842999697,0.7892999649,0.8660370111,0.8633239865,0.8673384786,-0.5620313287,-0.5637216568,-0.5625018477
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,47,10207,aligned,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,1edd47466817031985e68d7b154bcdbb4780dbdec1925bb64b030dfd9616e272,586f3e01484a1534fcac03832255e2c7c0a28b2a7abf13c79312622a32d2cd91,0,False,0.7951999903,0.796399951,0.7892999649,0.8808251023,0.8841520548,0.8773314357,-0.5501012802,-0.5506050587,-0.552745223
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,48,10208,aligned,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,47a7a5a82e03ce01d05710c7496e04e0f71019d1b06ed716f52de04f4e27138c,f2fdb8796cd5fcdecff6e4151cb108c09bb743372a4855ba7449c7b9507c4144,0,False,0.7708999515,0.763199985,0.7605999708,0.8602516055,0.8503274918,0.8512584567,-0.5606774092,-0.5647004843,-0.5644813776
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,49,10209,aligned,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,4e090429d78cc0f63e72e12fdb6e5848eb1b79d854cf39ba8481e7c6f622c6b9,601be5fd01c7ea7161d092ac7768582fb66968e1a97dda5a4c7dbc3b3f54e02f,0,False,0.7792999744,0.7738999724,0.7761999965,0.8658083081,0.8636249304,0.8640879989,-0.563028276,-0.5646528602,-0.5644024014
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,50,10200,aligned,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,64dfa096829d49605ce0e4022bc4a2f979a344ddec3a658ddba4422fd5d65bfe,fbc3f7e3933025b1e7cbf23ad008e33eea1b6256c2ae2a39b648b5136353b3c7,0,False,0.8975999951,0.8914999962,0.8894999623,0.9489119053,0.9428016543,0.9443694353,-0.472039938,-0.4764862061,-0.4752697051
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,51,10201,aligned,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,44fc5d1e6ea74579d52d5329c28617ba2d16600c4f49cc8b915c22b68949471c,12c57872f11c8e6ea32b6fc4ffa3a815304a65056cc0f02f15d9249048c8a4d5,0,False,0.8955000043,0.8896999955,0.8921999931,0.9393806458,0.9381079078,0.9381434917,-0.4901232421,-0.4924616218,-0.4928523898
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,52,10202,aligned,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,6547d35b925d3347fb5e4a3fcc5d01b18097ccb65ac6707e6c3a6a5e434d2d4c,cebbb980cd3d7dc604c9990d233ea667b44698b131925cdf0d06f162814dd560,0,False,0.8934999704,0.8930999637,0.8914999962,0.9470753074,0.9430405498,0.9418510199,-0.4633755386,-0.4677975476,-0.4687933624
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,53,10203,aligned,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,92aee027a78ccd66ec76c6214fe7b84ad8ddeeff463c962ce509da37e05aa356,e9b1a08e8866e816fd737ac9556ec1b721ddd48bf3285d7863d77d887415720c,0,False,0.8768999577,0.8718000054,0.8698999882,0.9465246201,0.9438945651,0.9461083412,-0.4756342769,-0.4783819318,-0.4800527692
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,54,10204,aligned,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,ece2147669d9e49318f6b287fb03d96c20f62576cfd8de09a9cd19f8caa7e32e,bb41e5fdd29e002fe6e1018afa1238c251041b6d9d3feb636a471b1a70e5c71c,0,False,0.8994999528,0.8930000067,0.8884999752,0.9429460168,0.9426318407,0.9353478551,-0.4774583876,-0.4820562303,-0.4871346951
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,55,10205,aligned,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,c0a01e40eefb0d87631dcaf02e5b0bca21ce3efc36648277fd3eab794166eb10,aa8121df414eb3c7c7061321fc085eb40f0b3ebfdd4a313f027977c123d05289,0,False,0.9030999541,0.8919999599,0.8960999846,0.9489038587,0.9389600158,0.9390079975,-0.4805112183,-0.4889318347,-0.4888564348
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,56,10206,aligned,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,2c938df76cd9789f968015a1bfc088dea11a2e066515fe72374d60c540efe1d8,cc9bdf258ae13a3b0029e1f878026912b5a585c37569627825fba1e0e76fdc05,0,False,0.8883000016,0.8809999824,0.8851000071,0.9371950626,0.9305436611,0.9359880686,-0.5050780177,-0.5106564164,-0.508292079
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,57,10207,aligned,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,49f407d8c0734b752a736ca625446da4c19f42592b165657b763998e67aea9fb,d1e84b25080cd54f7da23e1178d4977fa3a14a6eb7e8b87e8ea234c48396e642,0,False,0.8880999684,0.8870999813,0.8873999715,0.9339874983,0.937656641,0.9358690977,-0.492333889,-0.492315948,-0.4911080003
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,58,10208,aligned,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,7b75245635afb1237c9472a1081ec8c9dac8f68dadf52f27183e88cf99fd1adb,38eea9bb3cbfe57e6c33be87f443bfe4cf622ce71a9d96a2d686e22f1efb2c63,0,False,0.8784999847,0.8722999692,0.8738999963,0.9442377687,0.9407740831,0.9448142648,-0.4920807481,-0.4934283495,-0.492970556
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,59,10209,aligned,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,a3148409518c66464c087d16e102a4dfbb542c5559a979688fcada5c161c0b8d,e97e827fc82d8aa7e2648cc03f3bf0aa262eb74741d095bef047b1c2b30a74a9,0,False,0.902799964,0.9001999497,0.8991999626,0.9460041523,0.9473966956,0.9457401633,-0.4792597592,-0.4814585745,-0.4813835919
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,0,10200,rewired_tree,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,8dbfb60f242d24271b13e64ca0e75967982e4a657eaf323a3c9cdfd4410e33eb,567731443cd88aaf1934be885677861eafac6c38376961d37dad1ae4f43c0785,0,False,0.6133999825,0.6116999984,0.6093999743,0.6629136205,0.6615050435,0.6525199413,-0.6507008672,-0.6511266232,-0.6557730436
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,1,10201,rewired_tree,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,4a909554bef3470525e3a643c0832402621c1b02048db38e9d2fde74e1ff7e6c,e23264143e7fee5cfce1ba08291f732e9f092351cdcec01e28b7387c8013aa06,0,False,0.6232999563,0.6117999554,0.6143999696,0.674798429,0.6578931212,0.6583052874,-0.6440884471,-0.6536729336,-0.6539024115
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,2,10202,rewired_tree,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,c587645994bde86597a29593da440337fee78af777a0f865f7ded87577c0a818,ec085f518895ef99ba4962f9bcd53b956b4bd890e76969137601f405bc72dd5f,0,False,0.6166999936,0.6132999659,0.6168000102,0.6668493152,0.6575655341,0.6587824821,-0.6479704976,-0.6540608406,-0.6542432904
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,3,10203,rewired_tree,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,65e451ef89479f179df0a43f2f60f56a188352a484b414edd672335f81dc83a2,aa305d66f3601ff1e1d2763da5a1b2073e7b764a3e377cc49a47439cb66cf346,0,False,0.625,0.6205999851,0.6132999659,0.6679458618,0.6625877023,0.6545112729,-0.6485242844,-0.6520949602,-0.655525744
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,4,10204,rewired_tree,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,c79796cfef53af2f06e33ac097216dae4bb020e51133a59710de33771c71f34d,1f33debf969753e78ef3764083855c9e48ebe00e441e5bd4404350cb0c3182ff,0,False,0.6268999577,0.6125000119,0.6014999747,0.6725210547,0.6571134329,0.6470709443,-0.6470072269,-0.6540394425,-0.6590500474
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,5,10205,rewired_tree,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,b3aa0977505f791d883ac64c74f938c47ca179829008719993046a993872b89f,07401d2ebe4a14ce4ad8651b5faa7471eab89bd037432244f4e4e83017adeb25,0,False,0.6154999733,0.6046999693,0.6128000021,0.6649491787,0.6473445296,0.6582759619,-0.6495980024,-0.6587498784,-0.6535643935
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,6,10206,rewired_tree,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,def4c960258b53c739aec170488defd158dbbef7811765a2a5ba942c191a2a44,5f65898f1a16415be934660103cfa84e9ddc6fac484abf4c2329afdc81f9a980,0,False,0.6132000089,0.6114999652,0.6110000014,0.6591398716,0.6540203094,0.6568519473,-0.6522949338,-0.655436337,-0.6539498568
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,7,10207,rewired_tree,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,b75b026dde1910ad15fd1881da2affffeaabdcf3ca424376da3e44bf1ed57fa1,dad51889f972e643b547dcfe0503125e68c5fce9c9c2ba4bba03a0f56917256b,0,False,0.6225999594,0.6179000139,0.6107999682,0.6645527482,0.6626244783,0.6517604589,-0.6498929858,-0.6503674388,-0.6573423743
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,8,10208,rewired_tree,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,b132ea1b6802e6fb0e70a5e0d408aa495cf87470969ce2069a9b18bd885024db,019a3a6f130096d01ed54f6421467207cba37816ad40aed0718e26e373791297,0,False,0.619599998,0.6121999621,0.6139000058,0.6673029065,0.651145637,0.6559790969,-0.6489495635,-0.6574623585,-0.6548507214
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,9,10209,rewired_tree,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,20b750c79d46d46ec80fb006d1804a58d0086fb3db5c21992343546bd8417228,0170cce3fe0713c2cc98760c8f8a7fc71b0df2fcc41709c806025d130889ad28,0,False,0.6202999949,0.6157000065,0.6055999994,0.6597377062,0.6557936072,0.6532636285,-0.6532344818,-0.6545788646,-0.6554161906
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,10,10200,rewired_tree,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,5a3b791dca1a4488464e9f87cbaf1862ceaa277bd921f63a36e6188ad7be431b,501239cef82ab7f2d30e8b59cde6348c94cac8300084dde743a47b00f137bec9,0,False,0.6049000025,0.6079999804,0.5997999907,0.651647985,0.651479423,0.640547514,-0.6571269631,-0.6575656533,-0.6623530984
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,11,10201,rewired_tree,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,6265cb997cf96f6db185421ba84a26eda8a355a6c12ea31a3db5f802317032dc,d060ee82c763568f3d7d92797670bbb6b5a62cb9543c61715f6fcac94420c075,0,False,0.6194999814,0.6078999639,0.6108999848,0.6644668579,0.6459035873,0.6485547423,-0.6522412896,-0.661023438,-0.6600504518
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,12,10202,rewired_tree,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,e14f8f322ea86b671e157231830fccda278b7a7595c48e20aa2c017d364bd736,a6b7f9e213199625a03d5f8c8bf8b82e128460dccc17816786877495edc851d8,0,False,0.6093999743,0.6132000089,0.6147999763,0.652256906,0.6469283104,0.6493541598,-0.6576467752,-0.6600325108,-0.6591884494
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,13,10203,rewired_tree,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,e5072b654dd5884e1bff918d9fe63b1fb8253a6bdc624d86b644cd2c424ad1f6,3e1f6ec82bdc248cbda29feefa5f3b95d427dcef65de084f4130e9bd6690441e,0,False,0.6214999557,0.6153999567,0.6062999964,0.6601358652,0.6547407508,0.6439013481,-0.6550712585,-0.6577805281,-0.6619897485
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,14,10204,rewired_tree,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,69fb2140a2f5b359c295b5f29d044d23b666c5c52767bf004f32475cb2fb5893,6f6cc6fa3b20f347e1323a3046e143579a2727a8b3a60f19eecce4df2d0ce1bf,0,False,0.6225000024,0.6046999693,0.5961999893,0.6653665304,0.647238791,0.6365122199,-0.652926743,-0.6607245803,-0.6652194262
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,15,10205,rewired_tree,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,f98028e2955d0662d81d087be2a33d799c185e1c44c23b87b6d5aa09e4d64d0e,5a5899cdaa2e6ce448e0f7d8d533c3ba975ab40229a354f508aec79068aee3c5,0,False,0.6054999828,0.5934000015,0.6110000014,0.6533210278,0.6358177066,0.6505000591,-0.6582807302,-0.665030539,-0.6587634087
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,16,10206,rewired_tree,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,529cf7b9d73e52a81c8cb6458d5fb4f04bc8aeb973928f05d7367ff27c08302f,864439d00bbc18c5ffb8118ef2f875ba8ba8d0ff4f779ea8f823e798ac02a262,0,False,0.6054999828,0.6056999564,0.6053999662,0.6477068663,0.6415690184,0.6446409822,-0.658946991,-0.6601317525,-0.6591524482
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,17,10207,rewired_tree,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,138ddd28f51475ed336c8ed670f44c9f1d3c284743f3b91db33314a1c0b44c54,e43ea0381ac98b2753e0374dabad4756130a70c3d1ae704f306dd069e6bc090f,0,False,0.6133999825,0.6114000082,0.6071000099,0.6569681764,0.6540950537,0.6406108737,-0.655621767,-0.656550467,-0.6643208861
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,18,10208,rewired_tree,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,908b754f61fd7247fcd21bf00dc1171fa36c8845b8541b903f69b82585e004e5,2f717c385b48cb3b4cf5177339b3ae1b754133b3e4a13f3fa3542a7eda13297f,0,False,0.6140999794,0.6035000086,0.6047999859,0.6593684554,0.6412687898,0.6438896656,-0.6546709538,-0.6639894247,-0.6624640822
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,19,10209,rewired_tree,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,81a5e4ae2e06aead8441058bc9443505cd2e82d62ea8c81ebd4e58470bc8f309,ba18c843eaa27219262bc819ee9ff8206c7bc031f2d9174966072e5126d93b9c,0,False,0.6096999645,0.6078999639,0.6018999815,0.6490541101,0.6428340673,0.6430207491,-0.6605055928,-0.6625600457,-0.6622303128
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,20,10200,rewired_tree,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,42e7474ece5078bacbf0269ab8b8b54da8811491b9eaea7470b82096c53cb8ce,561c7859b660522075a57638bea0b7c6f7052e84246a085b67fba2f976e988ed,0,False,0.6051999927,0.6092999578,0.6038999557,0.6477012038,0.6516304612,0.6455494165,-0.6584521532,-0.6573368311,-0.6607736349
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,21,10201,rewired_tree,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,2acfcfd10bb46251a49cfb5fbf0c2b8753cec5869f5e972fe0ac606ebe630781,98c6bc65105df1f9d481dc7055cd799ffecf6724629483c2da7dc368f2a5a878,0,False,0.6157999635,0.6115999818,0.6143999696,0.6626310945,0.6499676108,0.6534156799,-0.6526239514,-0.6594635844,-0.6574367285
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,22,10202,rewired_tree,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,3068214dd1c6015a28b9a0f207225f5e0cc48a4b9a1ea214d1a5d7d54d268638,a6d508b9bdb1442306112514d74c77e8979bd0daea6cf7a22052c4e75391e3ee,0,False,0.6171000004,0.6147999763,0.6218999624,0.6553323865,0.6528200507,0.6577516794,-0.6564795971,-0.6573035121,-0.6559610963
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,23,10203,rewired_tree,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,44bbcfe700a16e87ce83a429af21f4d9e22effbba9ed99d2cb8b465c1109e17e,58a8502e56cc1db9fc42ffe9728b24cd623f8d8b067605a6212d784e9ea10736,0,False,0.6162999868,0.6186999679,0.6036999822,0.6581090689,0.6589742899,0.6441851258,-0.6550053954,-0.6555397511,-0.661354959
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,24,10204,rewired_tree,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,4d47db482187be217d457ef6141e5fd67c92c8684e9dcce808699c2037f69cac,d97ed38e96afde2c5801e2a909f7f959f89a18cdfb8789144172d02af68db7ba,0,False,0.6258000135,0.6058999896,0.5950999856,0.6652981639,0.6475753784,0.6386381984,-0.65226686,-0.6600930691,-0.6639416814
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,25,10205,rewired_tree,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,59076a21c547cbeedf42f3c02164a969c8d0c58a9095279b8208cf9ebe83c70e,c03ecab0d93542c9a1b2954d862d379a254d44b46ba6cb1d071f3f8ab55325d2,0,False,0.6067000031,0.595699966,0.6105999947,0.6517313719,0.638804853,0.6511538625,-0.6579525471,-0.6635084748,-0.6577199101
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,26,10206,rewired_tree,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,070bea7df675501445a485fabe9cfdf5c5f4563caf856af2cc02a6e98ade3cf2,d5238b8b0bf1796bfc2b0c4f69de0847193bcb1652d8bc67f1ba145a182c6340,0,False,0.6092999578,0.6092999578,0.6061999798,0.6475634575,0.6487517357,0.6523752809,-0.6597258449,-0.6583349109,-0.6571491957
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,27,10207,rewired_tree,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,ebe22c518917dbdf1fb3a262edfb48387fea2715325e84ddbf378f63df736bba,0aca495300b3b58eefdeb81554b405699f0d97d7863fb531fc7fa540ab6d772b,0,False,0.6115999818,0.605799973,0.6036999822,0.6544584632,0.654509604,0.6431683302,-0.6559436321,-0.6560091376,-0.6624295115
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,28,10208,rewired_tree,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,1a427e091e1b36f30cebc9cf317cc537efb7dc941d6479729e75344be3f57a9b,a2303ff8f337797db7f68e22c6fe4ca869241ea0087d392885e5704dcc6c057b,0,False,0.6115999818,0.6078999639,0.6044999957,0.6610124111,0.6465398669,0.6458949447,-0.6532794833,-0.6614425778,-0.660964489
rewired_tree_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_bp_20260812121000,29,10209,rewired_tree,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,6ce9fb90747e4b2eda8b1a8ee41efdfba0271eca228c2b4408054bb62150732c,557e9f81f570517c8d7bb8efb42c85331dddb2508e8fb98ee127c15e8a41aa47,0,False,0.608799994,0.6040999889,0.6028000116,0.649879396,0.6426458359,0.6461495757,-0.6595779657,-0.6619223356,-0.6606270075
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,0,10200,rewired_tree,shunting,local3f,per_soma_shared,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,2250f3e106228b5913f614ddcf4435b3bf7fb9ac3ee76196f0efec4721b10353,4446df44d34a0d88d276d7c2d40127a4244b7eb4d9f5d2e2d4f2441e32020275,0,False,0.6114000082,0.6089000106,0.6074000001,0.6616472006,0.6595813036,0.6509030461,-0.6513666511,-0.6521990895,-0.6564832926
