cohort,regime,root_id,focal_segment_id,dose,perturbation,category,n_sites,median_abs_log_gradient_change,mean_abs_log_gradient_change,synapse_weighted_median_abs_log_gradient_change,median_signed_log_gradient_change,gradient_sign_flip_fraction
v661_disjoint,Ra150_Rm300,864691135867632406,41,1.0,matched additive,descendant,4,0.002124348689922373,0.0022250455025841333,0.0019979911918287575,0.002124348689922373,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,41,1.0,matched additive,depth-matched unrelated,4,5.551115123125783e-17,0.00011691087659237259,1.1102230246251565e-16,0.0,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,41,1.0,focal shunt,descendant,4,0.031214825758561007,0.031117320066225116,0.03133715789485469,-0.031214825758561007,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,41,1.0,focal shunt,depth-matched unrelated,4,0.0008282834373017126,0.0019578063233025183,0.000828283437301657,-0.0008282834373017126,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,472,1.0,matched additive,descendant,3,0.019271825221044436,0.01719867522588037,0.019271825221044436,0.019271825221044436,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,472,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,472,1.0,focal shunt,descendant,3,0.10526035729773492,0.1071017672136451,0.10526035729773492,-0.10526035729773492,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,472,1.0,focal shunt,depth-matched unrelated,3,0.003951015214460507,0.003951015214460285,0.003951015214460507,-0.003951015214460507,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,861,1.0,matched additive,descendant,3,0.010208878015268734,0.016499145530471795,0.007252815538935581,0.010208878015268734,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,861,1.0,matched additive,depth-matched unrelated,3,1.1102230246251565e-16,1.8503717077085938e-16,4.440892098500625e-16,0.0,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,861,1.0,focal shunt,descendant,3,0.1100342219305923,0.1044133433271422,0.11267166056026962,-0.1100342219305923,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,861,1.0,focal shunt,depth-matched unrelated,3,0.004144532646663906,0.004144532646665244,0.004144532646663906,-0.004144532646663906,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,1267,1.0,matched additive,descendant,4,0.027501157738027165,0.03257494883426636,0.019605292323526532,0.027501157738027165,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,1267,1.0,matched additive,depth-matched unrelated,4,5.551115123125783e-17,2.5584730631587547e-05,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,1267,1.0,focal shunt,descendant,4,0.15043930482479734,0.14613107686309812,0.15711819403216226,-0.15043930482479734,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,1267,1.0,focal shunt,depth-matched unrelated,4,0.0026118945584323195,0.002796424677230125,0.00261189455843026,-0.0026118945584323195,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,1643,1.0,matched additive,descendant,3,0.0016672892728929632,0.0017636894234809696,0.0019930604232416987,0.0016672892728929632,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,1643,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,1643,1.0,focal shunt,descendant,3,0.03816824163835586,0.03807513125060514,0.037853588038480664,-0.03816824163835586,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,1643,1.0,focal shunt,depth-matched unrelated,3,0.00499327222218058,0.004993272222179836,0.004993272222178349,-0.00499327222218058,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,1649,1.0,matched additive,descendant,3,0.0030858370773205576,0.003264100937194722,0.003688267181873078,0.0030858370773205576,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,1649,1.0,matched additive,depth-matched unrelated,3,0.0,2.5654889805195236e-05,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,1649,1.0,focal shunt,descendant,3,0.05061501508729441,0.050445539704366375,0.05004228621553732,-0.05061501508729441,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,1649,1.0,focal shunt,depth-matched unrelated,3,0.0028219698384765977,0.003094516283147881,0.0028219698384765977,-0.0028219698384765977,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,1851,1.0,matched additive,descendant,3,0.0044070363699957385,0.004736373807004922,0.0044070363699957385,0.0044070363699957385,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,1851,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,1851,1.0,focal shunt,descendant,3,0.047875346328687556,0.047560377073917755,0.047875346328687556,-0.047875346328687556,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,1851,1.0,focal shunt,depth-matched unrelated,3,0.007095878403082274,0.007095878403080523,0.007095878403076571,-0.007095878403082274,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,2288,1.0,matched additive,descendant,3,0.07002616357089111,0.07477679451556608,0.07002616357089111,0.07002616357089111,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,2288,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,2288,1.0,focal shunt,descendant,3,0.1852374889359226,0.18138432145073977,0.1852374889359226,-0.1852374889359226,0.0
v661_disjoint,Ra150_Rm300,864691135867632406,2288,1.0,focal shunt,depth-matched unrelated,3,0.00312456834880955,0.003124568348809142,0.003124568348807768,-0.00312456834880955,0.0
v661_disjoint,Ra150_Rm300,864691135919106224,13,1.0,matched additive,descendant,4,0.0003678866513590995,0.00032867347104404066,0.00026114818379716374,0.0003678866513590995,0.0
v661_disjoint,Ra150_Rm300,864691135919106224,13,1.0,matched additive,depth-matched unrelated,4,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691135919106224,13,1.0,focal shunt,descendant,4,0.044841137063984224,0.04487885404356359,0.0449438040062276,-0.044841137063984224,0.0
v661_disjoint,Ra150_Rm300,864691135919106224,13,1.0,focal shunt,depth-matched unrelated,4,0.006289518502811039,0.006289518502811039,0.006289518502811039,-0.006289518502811039,0.0
v661_disjoint,Ra150_Rm300,864691135919106224,46,1.0,matched additive,descendant,3,0.004874113168244125,0.005219934772218847,0.004874113168244125,0.004874113168244125,0.0
v661_disjoint,Ra150_Rm300,864691135919106224,46,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691135919106224,46,1.0,focal shunt,descendant,3,0.2419558448255269,0.2416835586839461,0.2419558448255269,-0.2419558448255269,0.0
v661_disjoint,Ra150_Rm300,864691135919106224,46,1.0,focal shunt,depth-matched unrelated,3,0.0019442469600524305,0.0019442469600524307,0.0019442469600524305,-0.0019442469600524305,0.0
v661_disjoint,Ra150_Rm300,864691135938349828,1486,1.0,matched additive,descendant,4,0.0049355937060490155,0.004337265453007043,0.004587071752853541,0.0049355937060490155,0.0
v661_disjoint,Ra150_Rm300,864691135938349828,1486,1.0,matched additive,depth-matched unrelated,4,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691135938349828,1486,1.0,focal shunt,descendant,4,0.07803251872244482,0.07858621130161171,0.0783551650858647,-0.07803251872244482,0.0
v661_disjoint,Ra150_Rm300,864691135938349828,1486,1.0,focal shunt,depth-matched unrelated,4,0.005089218743577178,0.005089218743571989,0.0050892187435775125,-0.005089218743577178,0.0
v661_disjoint,Ra150_Rm300,864691135938349828,1487,1.0,matched additive,descendant,3,0.0007992849207656679,0.0006436955011467769,0.0010704126388154317,0.0007992849207656679,0.0
v661_disjoint,Ra150_Rm300,864691135938349828,1487,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691135938349828,1487,1.0,focal shunt,descendant,3,0.011854558768718045,0.012008309912219031,0.011586631878646232,-0.011854558768718045,0.0
v661_disjoint,Ra150_Rm300,864691135938349828,1487,1.0,focal shunt,depth-matched unrelated,3,0.0007575120154775791,0.0007575120154779494,0.0007575120154772457,-0.0007575120154775791,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1342,1.0,matched additive,descendant,12,0.000168047977621465,0.00021227684845017544,0.00020788566850005438,0.000168047977621465,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1342,1.0,matched additive,depth-matched unrelated,12,2.220446049250313e-16,1.295260195396016e-16,2.220446049250313e-16,-2.220446049250313e-16,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1342,1.0,focal shunt,descendant,12,0.011651615088325292,0.011607682999293859,0.011612044779342369,-0.011651615088325292,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1342,1.0,focal shunt,depth-matched unrelated,12,0.0050829997054625065,0.005082999705473432,0.0050829997054625065,-0.0050829997054625065,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1344,1.0,matched additive,descendant,11,0.0002004827180113916,0.00030797240908686177,0.00032506399506733116,0.0002004827180113916,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1344,1.0,matched additive,depth-matched unrelated,11,2.220446049250313e-16,5.116727926917812e-06,2.220446049250313e-16,-2.220446049250313e-16,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1344,1.0,focal shunt,descendant,11,0.014203929058235087,0.014097485461586106,0.014080560482519208,-0.014203929058235087,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1344,1.0,focal shunt,depth-matched unrelated,11,0.004617996160328308,0.004707824876318589,0.004617996160328308,-0.004617996160328308,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1355,1.0,matched additive,descendant,9,0.0013802420528521858,0.0018770694914667949,0.0026010705559016746,0.0013802420528521858,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1355,1.0,matched additive,depth-matched unrelated,9,2.220446049250313e-16,8.93085189599975e-06,2.220446049250313e-16,-2.220446049250313e-16,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1355,1.0,focal shunt,descendant,9,0.053142734731458946,0.052670197370040514,0.05198168890447296,-0.053142734731458946,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1355,1.0,focal shunt,depth-matched unrelated,9,0.004149179094514426,0.004244865353494496,0.004149179094514426,-0.004149179094514426,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1391,1.0,matched additive,descendant,4,0.005422088488134273,0.013245083845642668,0.0060452629802163135,0.005422088488134273,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1391,1.0,matched additive,depth-matched unrelated,4,0.0008351831028782697,0.0006263873271587577,0.0008351831028782697,0.0008351831028782697,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1391,1.0,focal shunt,descendant,4,0.16493419580908938,0.15830021686782933,0.16440728530768892,-0.16493419580908938,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1391,1.0,focal shunt,depth-matched unrelated,4,0.010636327619607365,0.008197615006246902,0.010636327619607365,-0.010636327619607365,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1428,1.0,matched additive,descendant,3,0.021367256453507868,0.019381620118242862,0.026859288703350855,0.021367256453507868,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1428,1.0,matched additive,depth-matched unrelated,3,0.00037760550038069997,0.00037760550038069997,0.00037760550038069997,0.00037760550038069997,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1428,1.0,focal shunt,descendant,3,0.2654279872653697,0.26692940060791187,0.2612588685906828,-0.2654279872653697,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,1428,1.0,focal shunt,depth-matched unrelated,3,0.0015129139165061423,0.0015129139165061423,0.0015129139165061423,-0.0015129139165061423,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,2342,1.0,matched additive,descendant,3,0.0014938363391309674,0.0015737797777107762,0.0014905290908552432,0.0014938363391309674,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,2342,1.0,matched additive,depth-matched unrelated,3,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,-2.220446049250313e-16,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,2342,1.0,focal shunt,descendant,3,0.04395656161370368,0.04388005410744416,0.04395972670097655,-0.04395656161370368,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,2342,1.0,focal shunt,depth-matched unrelated,3,0.0013860744592747443,0.0013860744592747443,0.0013860744592747443,-0.0013860744592747443,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,2698,1.0,matched additive,descendant,6,0.004938453623187136,0.007551026026475012,0.003284437164390352,0.004938453623187136,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,2698,1.0,matched additive,depth-matched unrelated,6,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,2698,1.0,focal shunt,descendant,6,0.07562836364957208,0.07321144631034264,0.07715755468539304,-0.07562836364957208,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,2698,1.0,focal shunt,depth-matched unrelated,6,0.0013532817961043617,0.00135328179610464,0.0013532817961029165,-0.0013532817961043617,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,2713,1.0,matched additive,descendant,3,0.00926459368667386,0.00881899942112975,0.00926459368667386,0.00926459368667386,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,2713,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,2713,1.0,focal shunt,descendant,3,0.10194718973120016,0.10234679284337987,0.10194718973120016,-0.10194718973120016,0.0
v661_disjoint,Ra150_Rm300,864691135947212897,2713,1.0,focal shunt,depth-matched unrelated,3,0.00042900590817136167,0.0004290059081713617,0.00042900590817136167,-0.00042900590817136167,0.0
v661_disjoint,Ra150_Rm300,864691135952698659,15,1.0,matched additive,descendant,6,0.0011594925406148188,0.001164803035816375,0.0007073788607788456,0.0011594925406148188,0.0
v661_disjoint,Ra150_Rm300,864691135952698659,15,1.0,matched additive,depth-matched unrelated,6,0.0,3.700743415417188e-17,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691135952698659,15,1.0,focal shunt,descendant,6,0.04254289870476021,0.04253777942738977,0.04297821855029792,-0.04254289870476021,0.0
v661_disjoint,Ra150_Rm300,864691135952698659,15,1.0,focal shunt,depth-matched unrelated,6,0.00576359484808019,0.0057635948480812315,0.00576359484808019,-0.00576359484808019,0.0
v661_disjoint,Ra150_Rm300,864691135952698659,26,1.0,matched additive,descendant,4,0.0038267993320585504,0.0037559283385180573,0.005653382703113656,0.0038267993320585504,0.0
v661_disjoint,Ra150_Rm300,864691135952698659,26,1.0,matched additive,depth-matched unrelated,4,2.2204460492503128e-16,1.6653345369377346e-16,2.2204460492503128e-16,2.2204460492503128e-16,0.0
v661_disjoint,Ra150_Rm300,864691135952698659,26,1.0,focal shunt,descendant,4,0.08667006523343634,0.08673494216634094,0.08499428266368166,-0.08667006523343634,0.0
v661_disjoint,Ra150_Rm300,864691135952698659,26,1.0,focal shunt,depth-matched unrelated,4,0.0036970966377193595,0.003697096637719861,0.0036970966377193595,-0.0036970966377193595,0.0
v661_disjoint,Ra150_Rm300,864691135952698659,76,1.0,matched additive,descendant,3,0.03834748456765319,0.058037700972378876,0.007554965514910286,0.03834748456765319,0.0
v661_disjoint,Ra150_Rm300,864691135952698659,76,1.0,matched additive,depth-matched unrelated,3,0.0007596560834155726,0.000506437388943715,0.0007596560834155726,0.0007596560834155726,0.0
v661_disjoint,Ra150_Rm300,864691135952698659,76,1.0,focal shunt,descendant,3,0.3366876495510892,0.3225196074355628,0.3582599936864321,-0.3366876495510892,0.0
v661_disjoint,Ra150_Rm300,864691135952698659,76,1.0,focal shunt,depth-matched unrelated,3,0.004983801828436343,0.0035691351586121015,0.004983801828436343,-0.004983801828436343,0.0
v661_disjoint,Ra150_Rm300,864691135992368833,339,1.0,matched additive,descendant,4,0.0005127831792909889,0.0005047233490394262,0.0006342339087726439,0.0005127831792909889,0.0
v661_disjoint,Ra150_Rm300,864691135992368833,339,1.0,matched additive,depth-matched unrelated,4,0.0,2.7755575615628914e-17,1.1102230246251565e-16,0.0,0.0
v661_disjoint,Ra150_Rm300,864691135992368833,339,1.0,focal shunt,descendant,4,0.018196590223153623,0.018204547477938704,0.01807668313979751,-0.018196590223153623,0.0
v661_disjoint,Ra150_Rm300,864691135992368833,339,1.0,focal shunt,depth-matched unrelated,4,0.005904810821835082,0.0059048108218341605,0.005904810821833462,-0.005904810821835082,0.0
v661_disjoint,Ra150_Rm300,864691136024229689,10,1.0,matched additive,descendant,9,0.00023555864693390393,0.00020539085114576626,0.00023555864693390393,0.00023555864693390393,0.0
v661_disjoint,Ra150_Rm300,864691136024229689,10,1.0,matched additive,depth-matched unrelated,9,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691136024229689,10,1.0,focal shunt,descendant,9,0.016704563608689188,0.016734426882262197,0.016704563608689188,-0.016704563608689188,0.0
v661_disjoint,Ra150_Rm300,864691136024229689,10,1.0,focal shunt,depth-matched unrelated,9,0.006794548998067789,0.006794548998069367,0.006794548998067789,-0.006794548998067789,0.0
v661_disjoint,Ra150_Rm300,864691136024229689,37,1.0,matched additive,descendant,4,0.0025909808009519156,0.0025796382952777436,0.0012097842656521329,0.0025909808009519156,0.0
v661_disjoint,Ra150_Rm300,864691136024229689,37,1.0,matched additive,depth-matched unrelated,4,2.9669330382442494e-05,3.4625278616278054e-05,0.0,2.9669330382442494e-05,0.0
v661_disjoint,Ra150_Rm300,864691136024229689,37,1.0,focal shunt,descendant,4,0.0978834439403661,0.09789369945561499,0.09913886760999732,-0.0978834439403661,0.0
v661_disjoint,Ra150_Rm300,864691136024229689,37,1.0,focal shunt,depth-matched unrelated,4,0.010458574762517894,0.01046307838274698,0.004525020986576106,-0.010458574762517894,0.0
v661_disjoint,Ra150_Rm300,864691136024229689,247,1.0,matched additive,descendant,3,0.0012825725608325129,0.003801643636484383,0.0012825725608325129,0.0012825725608325129,0.0
v661_disjoint,Ra150_Rm300,864691136024229689,247,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691136024229689,247,1.0,focal shunt,descendant,3,0.18693682296957687,0.1848342571813382,0.18693682296957687,-0.18693682296957687,0.0
v661_disjoint,Ra150_Rm300,864691136024229689,247,1.0,focal shunt,depth-matched unrelated,3,0.006380773787757798,0.006380773787757798,0.006380773787757798,-0.006380773787757798,0.0
v661_disjoint,Ra150_Rm300,864691136024229689,316,1.0,matched additive,descendant,3,0.01781608427546442,0.05081452220704153,0.01781608427546442,0.01781608427546442,0.0
v661_disjoint,Ra150_Rm300,864691136024229689,316,1.0,matched additive,depth-matched unrelated,3,7.358484271313624e-05,9.175912649390038e-05,7.358484271313624e-05,7.358484271313624e-05,0.0
v661_disjoint,Ra150_Rm300,864691136024229689,316,1.0,focal shunt,descendant,3,0.42786336510137024,0.4060450467276841,0.42786336510137024,-0.42786336510137024,0.0
v661_disjoint,Ra150_Rm300,864691136024229689,316,1.0,focal shunt,depth-matched unrelated,3,0.002641522791956994,0.0020437359759698536,0.002641522791956994,-0.002641522791956994,0.0
v661_disjoint,Ra150_Rm300,864691136066506392,407,1.0,matched additive,descendant,3,0.000714766330548984,0.0013279091854730858,0.0026438635534153272,0.000714766330548984,0.0
v661_disjoint,Ra150_Rm300,864691136066506392,407,1.0,matched additive,depth-matched unrelated,3,0.0,7.401486830834377e-17,2.2204460492503128e-16,0.0,0.0
v661_disjoint,Ra150_Rm300,864691136066506392,407,1.0,focal shunt,descendant,3,0.023630816870368623,0.023029649367024035,0.0217393988477809,-0.023630816870368623,0.0
v661_disjoint,Ra150_Rm300,864691136066506392,407,1.0,focal shunt,depth-matched unrelated,3,0.004573470660528118,0.004573470660529271,0.004573470660527449,-0.004573470660528118,0.0
v661_disjoint,Ra150_Rm300,864691136066506392,666,1.0,matched additive,descendant,3,0.0006809812062458679,0.0007763858988063242,0.0006809812062458679,0.0006809812062458679,0.0
v661_disjoint,Ra150_Rm300,864691136066506392,666,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691136066506392,666,1.0,focal shunt,descendant,3,0.032717007535371136,0.032623405022218915,0.032717007535371136,-0.032717007535371136,0.0
v661_disjoint,Ra150_Rm300,864691136066506392,666,1.0,focal shunt,depth-matched unrelated,3,0.014298873295095283,0.014298873295091679,0.014298873295080191,-0.014298873295095283,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,2009,1.0,matched additive,descendant,7,6.952361753612944e-05,7.908095583559462e-05,6.775750165246444e-05,6.952361753612944e-05,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,2009,1.0,matched additive,depth-matched unrelated,7,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,2009,1.0,focal shunt,descendant,7,0.002926225287108116,0.002916680557206261,0.0029279890728872325,-0.002926225287108116,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,2009,1.0,focal shunt,depth-matched unrelated,7,0.0016753584050654916,0.0016753584050651581,0.0016753584050654916,-0.0016753584050654916,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,2014,1.0,matched additive,descendant,6,0.0008950223753710026,0.0009867980832197962,0.0008773229208986149,0.0008950223753710026,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,2014,1.0,matched additive,depth-matched unrelated,6,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,2014,1.0,focal shunt,descendant,6,0.018249849520649702,0.018159406879125133,0.018267291524513323,-0.018249849520649702,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,2014,1.0,focal shunt,depth-matched unrelated,6,0.004466435102921543,0.0044664351029209855,0.004466435102916302,-0.004466435102921543,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,2024,1.0,matched additive,descendant,6,0.0049755166970197285,0.005481390409297751,0.004877320523297411,0.0049755166970197285,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,2024,1.0,matched additive,depth-matched unrelated,6,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,2024,1.0,focal shunt,descendant,6,0.059207683553383655,0.058730221075819655,0.05930032313088172,-0.059207683553383655,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,2024,1.0,focal shunt,depth-matched unrelated,6,0.00537054978253234,0.005370549782531931,0.005370549782526257,-0.00537054978253234,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,3326,1.0,matched additive,descendant,3,0.03527062563908095,0.04190195266237053,0.015045684203636146,0.03527062563908095,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,3326,1.0,matched additive,depth-matched unrelated,3,2.2204460492503128e-16,1.4802973661668753e-16,2.2204460492503128e-16,0.0,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,3326,1.0,focal shunt,descendant,3,0.19607246752740085,0.1906459118634741,0.21243479355635414,-0.19607246752740085,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,3326,1.0,focal shunt,depth-matched unrelated,3,0.0077788624316371515,0.007778862431636928,0.0077788624316371515,-0.0077788624316371515,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,3568,1.0,matched additive,descendant,3,0.04069240293764285,0.04650126784445163,0.0248958213829129,0.04069240293764285,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,3568,1.0,matched additive,depth-matched unrelated,3,2.2204460492503128e-16,1.4802973661668753e-16,2.2204460492503128e-16,2.2204460492503128e-16,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,3568,1.0,focal shunt,descendant,3,0.2422813230046981,0.23776288761317313,0.25443881865379603,-0.2422813230046981,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,3568,1.0,focal shunt,depth-matched unrelated,3,0.004011942243218627,0.0040119422432188115,0.004011942243218627,-0.004011942243218627,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,3980,1.0,matched additive,descendant,4,0.005805244667648326,0.006911907872844674,0.006078266858549389,0.005805244667648326,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,3980,1.0,matched additive,depth-matched unrelated,4,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,3980,1.0,focal shunt,descendant,4,0.07270704627740313,0.07167669887012823,0.0724528957542403,-0.07270704627740313,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,3980,1.0,focal shunt,depth-matched unrelated,4,0.006081214258570286,0.006081214258569979,0.006081214258570231,-0.006081214258570286,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,4097,1.0,matched additive,descendant,4,0.003248139462400686,0.0031297545807070525,0.0019062035798042673,0.003248139462400686,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,4097,1.0,matched additive,depth-matched unrelated,4,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,4097,1.0,focal shunt,descendant,4,0.031678676875901604,0.03179354980904322,0.03298083319101616,-0.031678676875901604,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,4097,1.0,focal shunt,depth-matched unrelated,4,0.00465426153881129,0.004654261538811233,0.00465426153881129,-0.00465426153881129,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,4334,1.0,matched additive,descendant,3,0.0555654671391283,0.0669271519761323,0.0555654671391283,0.0555654671391283,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,4334,1.0,matched additive,depth-matched unrelated,3,0.0,4.94725355919953e-05,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,4334,1.0,focal shunt,descendant,3,0.21081999593630674,0.2018381910121092,0.21081999593630674,-0.21081999593630674,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,4334,1.0,focal shunt,depth-matched unrelated,3,0.002342258041812458,0.002519326615011188,0.0023422580418116785,-0.002342258041812458,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,4484,1.0,matched additive,descendant,4,0.0013931065883139846,0.0014012293874760267,0.001428116282641828,0.0013931065883139846,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,4484,1.0,matched additive,depth-matched unrelated,4,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,4484,1.0,focal shunt,descendant,4,0.023369767453118605,0.023361808639364923,0.023335466407995088,-0.023369767453118605,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,4484,1.0,focal shunt,depth-matched unrelated,4,0.004257258248944299,0.004257258248946976,0.004257258248944299,-0.004257258248944299,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,4531,1.0,matched additive,descendant,3,0.1311404616814644,0.1257487510583907,0.13746160118435038,0.1311404616814644,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,4531,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,4531,1.0,focal shunt,descendant,3,0.30447512307703034,0.30824658412626754,0.30002702906497614,-0.30447512307703034,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,4531,1.0,focal shunt,depth-matched unrelated,3,0.0017109332346998188,0.0017109332347021542,0.0017109332346997076,-0.0017109332346998188,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,4776,1.0,matched additive,descendant,3,0.10565275383793331,0.09161085229433429,0.1060871865477265,0.10565275383793331,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,4776,1.0,matched additive,depth-matched unrelated,3,0.0,7.401486830834377e-17,0.0,0.0,0.0
v661_disjoint,Ra150_Rm300,864691136066697624,4776,1.0,focal shunt,descendant,3,0.21344857249093294,0.22417096608372641,0.21311514325414013,-0.21344857249093294,0.0
