cohort,regime,root_id,perturbation,category,signed_log_change,absolute_log_change,sign_flip_fraction,n_focal_sites
v661_disjoint,Ra150_Rm15000,864691136389026167,matched additive,descendant,0.000278722600221,0.000278722600221,0.0,4
v661_disjoint,Ra150_Rm15000,864691136486753554,focal shunt,depth-matched unrelated,-0.0025667616602750064,0.0025667616602750064,0.0,5
v661_disjoint,Ra150_Rm15000,864691136486753554,focal shunt,descendant,-0.003154588102542071,0.003154588102542071,0.0,5
v661_disjoint,Ra150_Rm15000,864691136486753554,matched additive,depth-matched unrelated,0.0,0.0,0.0,5
v661_disjoint,Ra150_Rm15000,864691136486753554,matched additive,descendant,0.00018209067718468123,0.00018209067718468123,0.0,5
v661_disjoint,Ra150_Rm15000,864691136663284190,focal shunt,depth-matched unrelated,-0.004931969724566863,0.004931969724566863,0.0,1
v661_disjoint,Ra150_Rm15000,864691136663284190,focal shunt,descendant,-0.005346146165528065,0.005346146165528065,0.0,1
v661_disjoint,Ra150_Rm15000,864691136663284190,matched additive,depth-matched unrelated,0.0,0.0,0.0,1
v661_disjoint,Ra150_Rm15000,864691136663284190,matched additive,descendant,0.00011507216369415231,0.00011507216369415231,0.0,1
v661_disjoint,Ra150_Rm15000,864691136673975943,focal shunt,depth-matched unrelated,-0.014679466186288693,0.014679466186288693,0.0,6
v661_disjoint,Ra150_Rm15000,864691136673975943,focal shunt,descendant,-0.01808402682390393,0.01808402682390393,0.0,6
v661_disjoint,Ra150_Rm15000,864691136673975943,matched additive,depth-matched unrelated,0.0,0.0,0.0,6
v661_disjoint,Ra150_Rm15000,864691136673975943,matched additive,descendant,0.0016812091676638458,0.0016812091676638458,0.0,6
v661_disjoint,Ra150_Rm15000,864691136953057759,focal shunt,depth-matched unrelated,-0.005094141298360678,0.005094141298360678,0.0,10
v661_disjoint,Ra150_Rm15000,864691136953057759,focal shunt,descendant,-0.011459962569296123,0.011459962569296123,0.0,10
v661_disjoint,Ra150_Rm15000,864691136953057759,matched additive,depth-matched unrelated,0.0005096690555563448,0.0005096690555563448,0.0,10
v661_disjoint,Ra150_Rm15000,864691136953057759,matched additive,descendant,0.0026119927677879544,0.0026119927677879544,0.0,10
v661_disjoint,Ra150_Rm15000,864691137197373249,focal shunt,depth-matched unrelated,-0.008238389021916525,0.008238389021916525,0.0,3
v661_disjoint,Ra150_Rm15000,864691137197373249,focal shunt,descendant,-0.01303560899004907,0.01303560899004907,0.0,3
v661_disjoint,Ra150_Rm15000,864691137197373249,matched additive,depth-matched unrelated,2.9011764880937315e-05,2.9011764880937315e-05,0.0,3
v661_disjoint,Ra150_Rm15000,864691137197373249,matched additive,descendant,0.0015311155862140346,0.0015311155862140346,0.0,3
v661_disjoint,Ra150_Rm300,864691134941194851,focal shunt,depth-matched unrelated,-0.004164943726678996,0.004164943726678996,0.0,14
v661_disjoint,Ra150_Rm300,864691134941194851,focal shunt,descendant,-0.08877205838495081,0.08877205838495081,0.0,14
v661_disjoint,Ra150_Rm300,864691134941194851,matched additive,depth-matched unrelated,3.88003846928201e-05,3.88003846928201e-05,0.0,14
v661_disjoint,Ra150_Rm300,864691134941194851,matched additive,descendant,0.012794570747102635,0.012794570747102635,0.0,14
v661_disjoint,Ra150_Rm300,864691135082534135,focal shunt,depth-matched unrelated,-0.0016205631275624224,0.0016205631275624224,0.0,1
v661_disjoint,Ra150_Rm300,864691135082534135,focal shunt,descendant,-0.24618272929405235,0.24618272929405235,0.0,1
v661_disjoint,Ra150_Rm300,864691135082534135,matched additive,depth-matched unrelated,0.0,0.0,0.0,1
v661_disjoint,Ra150_Rm300,864691135082534135,matched additive,descendant,0.05549465257901691,0.05549465257901691,0.0,1
v661_disjoint,Ra150_Rm300,864691135334986985,focal shunt,depth-matched unrelated,-0.0035106923271895807,0.0035106923271895807,0.0,14
v661_disjoint,Ra150_Rm300,864691135334986985,focal shunt,descendant,-0.1003925376248783,0.1003925376248783,0.0,14
v661_disjoint,Ra150_Rm300,864691135334986985,matched additive,depth-matched unrelated,2.1741356741466944e-05,2.1741356741466944e-05,0.0,14
v661_disjoint,Ra150_Rm300,864691135334986985,matched additive,descendant,0.011761611929303806,0.011761611929303806,0.0,14
v661_disjoint,Ra150_Rm300,864691135342193329,focal shunt,depth-matched unrelated,-0.013320033177658931,0.013320033177658931,0.0,3
v661_disjoint,Ra150_Rm300,864691135342193329,focal shunt,descendant,-0.18148319141532218,0.18148319141532218,0.0,3
v661_disjoint,Ra150_Rm300,864691135342193329,matched additive,depth-matched unrelated,0.0,0.0,0.0,3
v661_disjoint,Ra150_Rm300,864691135342193329,matched additive,descendant,0.019481905230006855,0.019481905230006855,0.0,3
v661_disjoint,Ra150_Rm300,864691135367232761,focal shunt,depth-matched unrelated,-0.007192926126172526,0.007192926126172526,0.0,3
v661_disjoint,Ra150_Rm300,864691135367232761,focal shunt,descendant,-0.17805703052586971,0.17805703052586971,0.0,3
v661_disjoint,Ra150_Rm300,864691135367232761,matched additive,depth-matched unrelated,0.0,0.0,0.0,3
v661_disjoint,Ra150_Rm300,864691135367232761,matched additive,descendant,0.03511885010484226,0.03511885010484226,0.0,3
v661_disjoint,Ra150_Rm300,864691135404231406,focal shunt,depth-matched unrelated,-0.004489152761488895,0.004489152761488895,0.0,8
v661_disjoint,Ra150_Rm300,864691135404231406,focal shunt,descendant,-0.07576848581549334,0.07576848581549334,0.0,8
v661_disjoint,Ra150_Rm300,864691135404231406,matched additive,depth-matched unrelated,8.113766842701482e-06,8.113766842743115e-06,0.0,8
v661_disjoint,Ra150_Rm300,864691135404231406,matched additive,descendant,0.011251551424813235,0.011251551424813235,0.0,8
v661_disjoint,Ra150_Rm300,864691135404277230,focal shunt,depth-matched unrelated,-0.004944848632909948,0.004944848632909948,0.0,5
v661_disjoint,Ra150_Rm300,864691135404277230,focal shunt,descendant,-0.08424135800321622,0.08424135800321622,0.0,5
v661_disjoint,Ra150_Rm300,864691135404277230,matched additive,depth-matched unrelated,9.901359430328303e-06,9.901359430372712e-06,0.0,5
v661_disjoint,Ra150_Rm300,864691135404277230,matched additive,descendant,0.010078230843527011,0.010078230843527011,0.0,5
v661_disjoint,Ra150_Rm300,864691135416557754,focal shunt,depth-matched unrelated,-0.0060965849903416225,0.0060965849903416225,0.0,3
v661_disjoint,Ra150_Rm300,864691135416557754,focal shunt,descendant,-0.06774745648108864,0.06774745648108864,0.0,3
v661_disjoint,Ra150_Rm300,864691135416557754,matched additive,depth-matched unrelated,0.0,0.0,0.0,3
v661_disjoint,Ra150_Rm300,864691135416557754,matched additive,descendant,0.0027328051287261487,0.0027328051287261487,0.0,3
v661_disjoint,Ra150_Rm300,864691135455195242,focal shunt,depth-matched unrelated,-0.003929398728889314,0.003929398728889314,0.0,3
v661_disjoint,Ra150_Rm300,864691135455195242,focal shunt,descendant,-0.07712389137186144,0.07712389137186144,0.0,3
v661_disjoint,Ra150_Rm300,864691135455195242,matched additive,depth-matched unrelated,0.0,0.0,0.0,3
v661_disjoint,Ra150_Rm300,864691135455195242,matched additive,descendant,0.009033309347779196,0.009033309347779196,0.0,3
v661_disjoint,Ra150_Rm300,864691135468547212,focal shunt,depth-matched unrelated,-0.004060140600105884,0.004060140600105884,0.0,3
v661_disjoint,Ra150_Rm300,864691135468547212,focal shunt,descendant,-0.10487312458004044,0.10487312458004044,0.0,3
v661_disjoint,Ra150_Rm300,864691135468547212,matched additive,depth-matched unrelated,6.55633020162267e-05,6.55633020162637e-05,0.0,3
v661_disjoint,Ra150_Rm300,864691135468547212,matched additive,descendant,0.01056941702671132,0.01056941702671132,0.0,3
v661_disjoint,Ra150_Rm300,864691135495249040,focal shunt,depth-matched unrelated,-0.0031803599708032514,0.0031803599708032514,0.0,3
v661_disjoint,Ra150_Rm300,864691135495249040,focal shunt,descendant,-0.14723022898586413,0.14723022898586413,0.0,3
v661_disjoint,Ra150_Rm300,864691135495249040,matched additive,depth-matched unrelated,0.0,7.401486830834377e-17,0.0,3
v661_disjoint,Ra150_Rm300,864691135495249040,matched additive,descendant,0.0206410590514618,0.0206410590514618,0.0,3
v661_disjoint,Ra150_Rm300,864691135502788957,focal shunt,depth-matched unrelated,-0.002739489027969839,0.002739489027969839,0.0,2
v661_disjoint,Ra150_Rm300,864691135502788957,focal shunt,descendant,-0.09465037663603246,0.09465037663603246,0.0,2
v661_disjoint,Ra150_Rm300,864691135502788957,matched additive,depth-matched unrelated,1.1102230246251564e-16,1.1102230246251564e-16,0.0,2
v661_disjoint,Ra150_Rm300,864691135502788957,matched additive,descendant,0.05437053865996432,0.05437053865996432,0.0,2
v661_disjoint,Ra150_Rm300,864691135516884435,focal shunt,depth-matched unrelated,-0.005659774808602815,0.005659774808602815,0.0,1
v661_disjoint,Ra150_Rm300,864691135516884435,focal shunt,descendant,-0.0168762578435696,0.0168762578435696,0.0,1
v661_disjoint,Ra150_Rm300,864691135516884435,matched additive,depth-matched unrelated,0.00015083897698278304,0.00015083897698278304,0.0,1
v661_disjoint,Ra150_Rm300,864691135516884435,matched additive,descendant,0.0006899396515329039,0.0006899396515329039,0.0,1
v661_disjoint,Ra150_Rm300,864691135572379429,focal shunt,depth-matched unrelated,-0.004715363347772682,0.004715363347772682,0.0,4
v661_disjoint,Ra150_Rm300,864691135572379429,focal shunt,descendant,-0.07639832620526676,0.07639832620526676,0.0,4
v661_disjoint,Ra150_Rm300,864691135572379429,matched additive,depth-matched unrelated,-1.3877787807814457e-17,1.3877787807814457e-17,0.0,4
v661_disjoint,Ra150_Rm300,864691135572379429,matched additive,descendant,0.00911677563498245,0.00911677563498245,0.0,4
v661_disjoint,Ra150_Rm300,864691135573814980,focal shunt,depth-matched unrelated,-0.003623627703785916,0.003623627703785916,0.0,13
v661_disjoint,Ra150_Rm300,864691135573814980,focal shunt,descendant,-0.08468543535583418,0.08468543535583418,0.0,13
v661_disjoint,Ra150_Rm300,864691135573814980,matched additive,depth-matched unrelated,7.845153495720955e-05,7.845153495720955e-05,0.0,13
v661_disjoint,Ra150_Rm300,864691135573814980,matched additive,descendant,0.013098638489213495,0.013098638489213495,0.0,13
v661_disjoint,Ra150_Rm300,864691135658994050,focal shunt,depth-matched unrelated,-0.0047410466683761665,0.0047410466683761665,0.0,11
v661_disjoint,Ra150_Rm300,864691135658994050,focal shunt,descendant,-0.07668608700469513,0.07668608700469513,0.0,11
v661_disjoint,Ra150_Rm300,864691135658994050,matched additive,depth-matched unrelated,2.0185873175002844e-17,4.037174635000569e-17,0.0,11
v661_disjoint,Ra150_Rm300,864691135658994050,matched additive,descendant,0.010147932036203226,0.010147932036203226,0.0,11
v661_disjoint,Ra150_Rm300,864691135687601120,focal shunt,depth-matched unrelated,-0.0028240222903815272,0.0028240222903815272,0.0,3
v661_disjoint,Ra150_Rm300,864691135687601120,focal shunt,descendant,-0.11686072866173663,0.11686072866173663,0.0,3
v661_disjoint,Ra150_Rm300,864691135687601120,matched additive,depth-matched unrelated,1.8503717077085943e-16,1.8503717077085943e-16,0.0,3
v661_disjoint,Ra150_Rm300,864691135687601120,matched additive,descendant,0.019195994420827502,0.019195994420827502,0.0,3
v661_disjoint,Ra150_Rm300,864691135716106266,focal shunt,depth-matched unrelated,-0.008874756159269673,0.008874756159269673,0.0,5
v661_disjoint,Ra150_Rm300,864691135716106266,focal shunt,descendant,-0.06768584074554321,0.06768584074554321,0.0,5
v661_disjoint,Ra150_Rm300,864691135716106266,matched additive,depth-matched unrelated,0.0,0.0,0.0,5
v661_disjoint,Ra150_Rm300,864691135716106266,matched additive,descendant,0.007370884602655408,0.007370884602655408,0.0,5
v661_disjoint,Ra150_Rm300,864691135716174106,focal shunt,depth-matched unrelated,-0.003676330722834189,0.003676330722834189,0.0,5
v661_disjoint,Ra150_Rm300,864691135716174106,focal shunt,descendant,-0.09639013467054632,0.09639013467054632,0.0,5
v661_disjoint,Ra150_Rm300,864691135716174106,matched additive,depth-matched unrelated,-4.4408920985006264e-17,4.4408920985006264e-17,0.0,5
v661_disjoint,Ra150_Rm300,864691135716174106,matched additive,descendant,0.012071597667025504,0.012071597667025504,0.0,5
v661_disjoint,Ra150_Rm300,864691135740320660,focal shunt,depth-matched unrelated,-0.00265473386688141,0.00265473386688141,0.0,2
v661_disjoint,Ra150_Rm300,864691135740320660,focal shunt,descendant,-0.047141252110098036,0.047141252110098036,0.0,2
v661_disjoint,Ra150_Rm300,864691135740320660,matched additive,depth-matched unrelated,0.0,0.0,0.0,2
v661_disjoint,Ra150_Rm300,864691135740320660,matched additive,descendant,0.0027410653554489177,0.0027410653554489177,0.0,2
v661_disjoint,Ra150_Rm300,864691135762339894,focal shunt,depth-matched unrelated,-0.0038913038234103603,0.0038913038234103603,0.0,5
v661_disjoint,Ra150_Rm300,864691135762339894,focal shunt,descendant,-0.1835872257725917,0.1835872257725917,0.0,5
v661_disjoint,Ra150_Rm300,864691135762339894,matched additive,depth-matched unrelated,8.881784197001252e-17,8.881784197001252e-17,0.0,5
v661_disjoint,Ra150_Rm300,864691135762339894,matched additive,descendant,0.025368663046124583,0.025368663046124583,0.0,5
v661_disjoint,Ra150_Rm300,864691135856802606,focal shunt,depth-matched unrelated,-0.007908181437640395,0.007908181437640395,0.0,6
v661_disjoint,Ra150_Rm300,864691135856802606,focal shunt,descendant,-0.12246111034536761,0.12246111034536761,0.0,6
v661_disjoint,Ra150_Rm300,864691135856802606,matched additive,depth-matched unrelated,8.341157818836461e-05,8.341157818836461e-05,0.0,6
v661_disjoint,Ra150_Rm300,864691135856802606,matched additive,descendant,0.004044753811075111,0.004044753811075111,0.0,6
v661_disjoint,Ra150_Rm300,864691135856845358,focal shunt,depth-matched unrelated,-0.005996520550095491,0.005996520550095491,0.0,7
v661_disjoint,Ra150_Rm300,864691135856845358,focal shunt,descendant,-0.09626453437544612,0.09626453437544612,0.0,7
v661_disjoint,Ra150_Rm300,864691135856845358,matched additive,depth-matched unrelated,3.600681191137713e-06,3.600681191153573e-06,0.0,7
v661_disjoint,Ra150_Rm300,864691135856845358,matched additive,descendant,0.007376174848981178,0.007376174848981178,0.0,7
v661_disjoint,Ra150_Rm300,864691135867632406,focal shunt,depth-matched unrelated,-0.003673441724208976,0.003673441724208976,0.0,10
v661_disjoint,Ra150_Rm300,864691135867632406,focal shunt,descendant,-0.0802406574686487,0.0802406574686487,0.0,10
v661_disjoint,Ra150_Rm300,864691135867632406,matched additive,depth-matched unrelated,0.0,2.2204460492503132e-17,0.0,10
v661_disjoint,Ra150_Rm300,864691135867632406,matched additive,descendant,0.014283726151670676,0.014283726151670676,0.0,10
v661_disjoint,Ra150_Rm300,864691135919106224,focal shunt,depth-matched unrelated,-0.004116882731431735,0.004116882731431735,0.0,2
v661_disjoint,Ra150_Rm300,864691135919106224,focal shunt,descendant,-0.14339849094475557,0.14339849094475557,0.0,2
v661_disjoint,Ra150_Rm300,864691135919106224,matched additive,depth-matched unrelated,0.0,0.0,0.0,2
v661_disjoint,Ra150_Rm300,864691135919106224,matched additive,descendant,0.0026209999098016122,0.0026209999098016122,0.0,2
v661_disjoint,Ra150_Rm300,864691135938349828,focal shunt,depth-matched unrelated,-0.0029233653795273785,0.0029233653795273785,0.0,2
v661_disjoint,Ra150_Rm300,864691135938349828,focal shunt,descendant,-0.044943538745581435,0.044943538745581435,0.0,2
v661_disjoint,Ra150_Rm300,864691135938349828,matched additive,depth-matched unrelated,0.0,0.0,0.0,2
v661_disjoint,Ra150_Rm300,864691135938349828,matched additive,descendant,0.0028674393134073416,0.0028674393134073416,0.0,2
v661_disjoint,Ra150_Rm300,864691135947212897,focal shunt,depth-matched unrelated,-0.0036459723324961516,0.0036459723324961516,0.0,8
v661_disjoint,Ra150_Rm300,864691135947212897,focal shunt,descendant,-0.09136157211836929,0.09136157211836929,0.0,8
v661_disjoint,Ra150_Rm300,864691135947212897,matched additive,depth-matched unrelated,0.0001515985754072602,0.00015159857540748224,0.0,8
v661_disjoint,Ra150_Rm300,864691135947212897,matched additive,descendant,0.005529375167389893,0.005529375167389893,0.0,8
v661_disjoint,Ra150_Rm300,864691135952698659,focal shunt,depth-matched unrelated,-0.004814831104745298,0.004814831104745298,0.0,3
v661_disjoint,Ra150_Rm300,864691135952698659,focal shunt,descendant,-0.1553002044964286,0.1553002044964286,0.0,3
v661_disjoint,Ra150_Rm300,864691135952698659,matched additive,depth-matched unrelated,0.00025321869447193155,0.00025321869447193155,0.0,3
v661_disjoint,Ra150_Rm300,864691135952698659,matched additive,descendant,0.01444459214677552,0.01444459214677552,0.0,3
v661_disjoint,Ra150_Rm300,864691135992368833,focal shunt,depth-matched unrelated,-0.005904810821835082,0.005904810821835082,0.0,1
v661_disjoint,Ra150_Rm300,864691135992368833,focal shunt,descendant,-0.018196590223153623,0.018196590223153623,0.0,1
v661_disjoint,Ra150_Rm300,864691135992368833,matched additive,depth-matched unrelated,0.0,0.0,0.0,1
v661_disjoint,Ra150_Rm300,864691135992368833,matched additive,descendant,0.0005127831792909889,0.0005127831792909889,0.0,1
v661_disjoint,Ra150_Rm300,864691136024229689,focal shunt,depth-matched unrelated,-0.006568855085075119,0.006568855085075119,0.0,4
v661_disjoint,Ra150_Rm300,864691136024229689,focal shunt,descendant,-0.18234704890500059,0.18234704890500059,0.0,4
v661_disjoint,Ra150_Rm300,864691136024229689,matched additive,depth-matched unrelated,2.5813543273894684e-05,2.5813543273894684e-05,0.0,4
v661_disjoint,Ra150_Rm300,864691136024229689,matched additive,descendant,0.005481299071045689,0.005481299071045689,0.0,4
v661_disjoint,Ra150_Rm300,864691136066506392,focal shunt,depth-matched unrelated,-0.0094361719778117,0.0094361719778117,0.0,2
v661_disjoint,Ra150_Rm300,864691136066506392,focal shunt,descendant,-0.02817391220286988,0.02817391220286988,0.0,2
v661_disjoint,Ra150_Rm300,864691136066506392,matched additive,depth-matched unrelated,0.0,0.0,0.0,2
v661_disjoint,Ra150_Rm300,864691136066506392,matched additive,descendant,0.000697873768397426,0.000697873768397426,0.0,2
v661_disjoint,Ra150_Rm300,864691136066697624,focal shunt,depth-matched unrelated,-0.004147668228278915,0.004147668228278915,0.0,11
v661_disjoint,Ra150_Rm300,864691136066697624,focal shunt,descendant,-0.1250215210003576,0.1250215210003576,0.0,11
v661_disjoint,Ra150_Rm300,864691136066697624,matched additive,depth-matched unrelated,2.0185873175002844e-17,4.037174635000569e-17,0.0,11
v661_disjoint,Ra150_Rm300,864691136066697624,matched additive,descendant,0.03497347860395815,0.03497347860395815,0.0,11
v661_disjoint,Ra150_Rm300,864691136066733720,focal shunt,depth-matched unrelated,-0.004306467478575075,0.004306467478575075,0.0,2
v661_disjoint,Ra150_Rm300,864691136066733720,focal shunt,descendant,-0.07598747928133628,0.07598747928133628,0.0,2
v661_disjoint,Ra150_Rm300,864691136066733720,matched additive,depth-matched unrelated,0.0,0.0,0.0,2
v661_disjoint,Ra150_Rm300,864691136066733720,matched additive,descendant,0.004760987072356184,0.004760987072356184,0.0,2
v661_disjoint,Ra150_Rm300,864691136100511093,focal shunt,depth-matched unrelated,-0.00315623131520209,0.00315623131520209,0.0,4
v661_disjoint,Ra150_Rm300,864691136100511093,focal shunt,descendant,-0.0798942886408148,0.0798942886408148,0.0,4
v661_disjoint,Ra150_Rm300,864691136100511093,matched additive,depth-matched unrelated,0.0,0.0,0.0,4
v661_disjoint,Ra150_Rm300,864691136100511093,matched additive,descendant,0.019861581376003537,0.019861581376003537,0.0,4
v661_disjoint,Ra150_Rm300,864691136109892792,focal shunt,depth-matched unrelated,-0.008287800479621533,0.008287800479621533,0.0,2
v661_disjoint,Ra150_Rm300,864691136109892792,focal shunt,descendant,-0.14269306571771484,0.14269306571771484,0.0,2
v661_disjoint,Ra150_Rm300,864691136109892792,matched additive,depth-matched unrelated,0.0,0.0,0.0,2
v661_disjoint,Ra150_Rm300,864691136109892792,matched additive,descendant,0.008326943506687438,0.008326943506687438,0.0,2
v661_disjoint,Ra150_Rm300,864691136137737085,focal shunt,depth-matched unrelated,-0.006539498136823895,0.006539498136823895,0.0,1
v661_disjoint,Ra150_Rm300,864691136137737085,focal shunt,descendant,-0.0771224927529009,0.0771224927529009,0.0,1
v661_disjoint,Ra150_Rm300,864691136137737085,matched additive,depth-matched unrelated,0.0,0.0,0.0,1
v661_disjoint,Ra150_Rm300,864691136137737085,matched additive,descendant,0.005890464758108621,0.005890464758108621,0.0,1
v661_disjoint,Ra150_Rm300,864691136195348812,focal shunt,depth-matched unrelated,-0.001514697403674545,0.001514697403674545,0.0,16
v661_disjoint,Ra150_Rm300,864691136195348812,focal shunt,descendant,-0.13316367450701963,0.13316367450701963,0.0,16
v661_disjoint,Ra150_Rm300,864691136195348812,matched additive,depth-matched unrelated,0.000488486671282958,0.000488486671282958,0.0,16
v661_disjoint,Ra150_Rm300,864691136195348812,matched additive,descendant,0.043901936269198374,0.043901936269198374,0.0,16
v661_disjoint,Ra150_Rm300,864691136275165965,focal shunt,depth-matched unrelated,-0.009771510187977384,0.009771510187977384,0.0,6
v661_disjoint,Ra150_Rm300,864691136275165965,focal shunt,descendant,-0.05571233018083451,0.05571233018083451,0.0,6
v661_disjoint,Ra150_Rm300,864691136275165965,matched additive,depth-matched unrelated,3.700743415417188e-17,3.700743415417188e-17,0.0,6
v661_disjoint,Ra150_Rm300,864691136275165965,matched additive,descendant,0.007020419015288974,0.007020419015288974,0.0,6
v661_disjoint,Ra150_Rm300,864691136371808392,focal shunt,depth-matched unrelated,-0.007294103959614327,0.007294103959614327,0.0,8
v661_disjoint,Ra150_Rm300,864691136371808392,focal shunt,descendant,-0.08708824767994659,0.08708824767994659,0.0,8
v661_disjoint,Ra150_Rm300,864691136371808392,matched additive,depth-matched unrelated,2.775557561562891e-17,3.469446951953614e-17,0.0,8
v661_disjoint,Ra150_Rm300,864691136371808392,matched additive,descendant,0.012446696759245637,0.012446696759245637,0.0,8
v661_disjoint,Ra150_Rm300,864691136389026167,focal shunt,depth-matched unrelated,-0.0037590371913200173,0.0037590371913200173,0.0,4
v661_disjoint,Ra150_Rm300,864691136389026167,focal shunt,descendant,-0.04385648171891464,0.04385648171891464,0.0,4
v661_disjoint,Ra150_Rm300,864691136389026167,matched additive,depth-matched unrelated,1.4180282037598837e-05,1.4180282037598837e-05,0.0,4
v661_disjoint,Ra150_Rm300,864691136389026167,matched additive,descendant,0.0025320939938063072,0.0025320939938063072,0.0,4
v661_disjoint,Ra150_Rm300,864691136486753554,focal shunt,depth-matched unrelated,-0.0034451918340602113,0.0034451918340602113,0.0,5
v661_disjoint,Ra150_Rm300,864691136486753554,focal shunt,descendant,-0.030115974385733064,0.030115974385733064,0.0,5
v661_disjoint,Ra150_Rm300,864691136486753554,matched additive,depth-matched unrelated,0.0,0.0,0.0,5
v661_disjoint,Ra150_Rm300,864691136486753554,matched additive,descendant,0.0010239618193402138,0.0010239618193402138,0.0,5
v661_disjoint,Ra150_Rm300,864691136663284190,focal shunt,depth-matched unrelated,-0.007982598839173932,0.007982598839173932,0.0,1
v661_disjoint,Ra150_Rm300,864691136663284190,focal shunt,descendant,-0.028259179664415015,0.028259179664415015,0.0,1
v661_disjoint,Ra150_Rm300,864691136663284190,matched additive,depth-matched unrelated,0.0,0.0,0.0,1
v661_disjoint,Ra150_Rm300,864691136663284190,matched additive,descendant,0.00035883240822356076,0.00035883240822356076,0.0,1
v661_disjoint,Ra150_Rm300,864691136673975943,focal shunt,depth-matched unrelated,-0.013534672674101989,0.013534672674101989,0.0,6
v661_disjoint,Ra150_Rm300,864691136673975943,focal shunt,descendant,-0.1382075731351102,0.1382075731351102,0.0,6
v661_disjoint,Ra150_Rm300,864691136673975943,matched additive,depth-matched unrelated,-9.25185853854297e-18,9.25185853854297e-18,0.0,6
v661_disjoint,Ra150_Rm300,864691136673975943,matched additive,descendant,0.014633931344578818,0.014633931344578818,0.0,6
v661_disjoint,Ra150_Rm300,864691136953057759,focal shunt,depth-matched unrelated,-0.0043370018609909895,0.0043370018609909895,0.0,10
v661_disjoint,Ra150_Rm300,864691136953057759,focal shunt,descendant,-0.13443922405471176,0.13443922405471176,0.0,10
v661_disjoint,Ra150_Rm300,864691136953057759,matched additive,depth-matched unrelated,0.00017711506833757742,0.00017711506833757742,0.0,10
v661_disjoint,Ra150_Rm300,864691136953057759,matched additive,descendant,0.010247673903715494,0.010247673903715494,0.0,10
v661_disjoint,Ra150_Rm300,864691137197373249,focal shunt,depth-matched unrelated,-0.00324977257498541,0.00324977257498541,0.0,3
v661_disjoint,Ra150_Rm300,864691137197373249,focal shunt,descendant,-0.1225660524145993,0.1225660524145993,0.0,3
v661_disjoint,Ra150_Rm300,864691137197373249,matched additive,depth-matched unrelated,1.684306321471204e-05,1.684306321471204e-05,0.0,3
v661_disjoint,Ra150_Rm300,864691137197373249,matched additive,descendant,0.0036194261028304653,0.0036194261028304653,0.0,3
