cohort,regime,root_id,focal_segment_id,dose,perturbation,delta_conductance,soma_clamp_current,localization_index,descendant_change,matched_unrelated_change
original_eight,Ra150_Rm15000,864691135409937097,4285,1.0,focal shunt,0.18660411451072906,0.06314260082238748,0.017378704140750177,0.0303214489193859,0.012942744778635723
original_eight,Ra150_Rm15000,864691135409937097,4298,1.0,matched additive,0.0539185643332633,0.018506322703555053,0.007144117071589137,0.008185185487427762,0.001041068415838626
original_eight,Ra150_Rm15000,864691135409937097,4298,1.0,focal shunt,0.0539185643332633,0.01823864199673608,0.005603136647263558,0.010177181070509087,0.004574044423245529
original_eight,Ra150_Rm15000,864691135409937097,4396,1.0,matched additive,0.10473624363023135,0.039627419078585024,0.0064285414348691314,0.0064285414348693535,2.220446049250313e-16
original_eight,Ra150_Rm15000,864691135409937097,4396,1.0,focal shunt,0.10473624363023135,0.03916466980868768,0.00539250952166922,0.014029595960344105,0.008637086438674885
original_eight,Ra150_Rm15000,864691135409937097,4465,1.0,matched additive,0.050305137490410684,0.01866178516459322,0.003543253819239697,0.003543253819239919,2.220446049250313e-16
original_eight,Ra150_Rm15000,864691135409937097,4465,1.0,focal shunt,0.050305137490410684,0.018543904698992315,0.0028157998411611623,0.0068750027704575795,0.004059202929296417
original_eight,Ra150_Rm15000,864691135409937097,4637,1.0,matched additive,0.07421594055227955,0.027275634726819518,0.009119538745975531,0.009165707921579695,4.616917560416354e-05
original_eight,Ra150_Rm15000,864691135409937097,4637,1.0,focal shunt,0.07421594055227955,0.02683930091254539,0.00708032537279224,0.012819313074226924,0.005738987701434684
original_eight,Ra150_Rm15000,864691135409937097,4828,1.0,matched additive,0.2167467400766972,0.08498350295919338,0.02415314203686304,0.02415314203686326,2.220446049250313e-16
original_eight,Ra150_Rm15000,864691135409937097,4828,1.0,focal shunt,0.2167467400766972,0.08149469959001895,0.01874618384245733,0.03734218912054844,0.018596005278091108
original_eight,Ra150_Rm15000,864691135409937097,4996,1.0,matched additive,0.07392401086820041,0.029898022756401105,0.004433673279972648,0.004433673279972648,0.0
original_eight,Ra150_Rm15000,864691135409937097,4996,1.0,focal shunt,0.07392401086820041,0.02965703982646504,0.0036948058706977246,0.01085273201263652,0.007157926141938796
original_eight,Ra150_Rm15000,864691135409937097,5448,1.0,matched additive,0.037603054386398965,0.015849980610702138,0.0018516221123018124,0.0018516221123018124,0.0
original_eight,Ra150_Rm15000,864691135409937097,5448,1.0,focal shunt,0.037603054386398965,0.015797098941011074,0.0014965150948162038,0.005466218360350822,0.003969703265534618
original_eight,Ra150_Rm15000,864691135409937097,5571,1.0,matched additive,0.010128774184188926,0.00429547677061037,0.00019953711316042435,0.0001995371131606464,2.220446049250313e-16
original_eight,Ra150_Rm15000,864691135409937097,5571,1.0,focal shunt,0.010128774184188926,0.004293889379161952,0.00017015445488969562,0.0012630277843124799,0.0010928733294227843
original_eight,Ra150_Rm15000,864691135409937097,5963,1.0,matched additive,0.02253073384073971,0.009659977432563329,0.00014427494281824696,0.000144274942818469,2.220446049250313e-16
original_eight,Ra150_Rm15000,864691135409937097,5963,1.0,focal shunt,0.02253073384073971,0.009657410228292496,0.00012155547200834059,0.0026185432453018835,0.002496987773293543
original_eight,Ra150_Rm15000,864691135739661169,15,1.0,matched additive,0.03396295454844421,0.015530127177751266,0.0004720500635193171,0.0004720500635193171,0.0
original_eight,Ra150_Rm15000,864691135739661169,15,1.0,focal shunt,0.03396295454844421,0.01551598516059278,0.0004394128018612676,0.006058389152182778,0.00561897635032151
original_eight,Ra150_Rm15000,864691135739661169,18,1.0,matched additive,0.023858987329447454,0.010805156577242422,0.0005257288709118741,0.0005257288709120962,2.220446049250313e-16
original_eight,Ra150_Rm15000,864691135739661169,18,1.0,focal shunt,0.023858987329447454,0.010795121377057782,0.00040393257945718413,0.0042646982698095574,0.0038607656903523733
original_eight,Ra150_Rm15000,864691135739661169,31,1.0,matched additive,0.07645107575170286,0.03352367816704824,0.0012237592968192246,0.0021635806300780544,0.0009398213332588298
original_eight,Ra150_Rm15000,864691135739661169,31,1.0,focal shunt,0.07645107575170286,0.033310425296920264,0.0033094635287777858,0.015641259782445627,0.012331796253667841
original_eight,Ra150_Rm15000,864691135739661169,199,1.0,matched additive,0.8025123898357814,0.18148537512288315,0.2562030777382644,0.26128041915959155,0.005077341421327168
original_eight,Ra150_Rm15000,864691135739661169,199,1.0,focal shunt,0.8025123898357814,0.12487190606387642,0.186975811460273,0.20876393495775292,0.021788123497479918
original_eight,Ra150_Rm15000,864691135739661169,433,1.0,matched additive,0.02325014106950868,0.010819600831311109,0.0002567498035013409,0.0002567498035013409,0.0
original_eight,Ra150_Rm15000,864691135739661169,433,1.0,focal shunt,0.02325014106950868,0.010814478019514904,0.00021695898979375017,0.0042323628118225275,0.004015403822028777
original_eight,Ra150_Rm15000,864691135739661169,729,1.0,matched additive,0.0808282666169755,0.03663873595701128,0.0034785416407236915,0.0034785416407236915,0.0
original_eight,Ra150_Rm15000,864691135739661169,729,1.0,focal shunt,0.0808282666169755,0.03643205456047759,0.002198080435116139,0.015090835470163644,0.012892755035047505
original_eight,Ra150_Rm15000,864691135739661169,878,1.0,matched additive,0.1941751389861762,0.08368346721902734,0.02833055602806127,0.02833055602806149,2.2204460492503128e-16
original_eight,Ra150_Rm15000,864691135739661169,878,1.0,focal shunt,0.1941751389861762,0.08019880596441133,0.015366085903047094,0.04155036079918033,0.026184274896133234
original_eight,Ra150_Rm15000,864691135739661169,920,1.0,matched additive,0.04181787728653653,0.019376219349664606,0.0010423013135874757,0.0010423013135874757,0.0
original_eight,Ra150_Rm15000,864691135739661169,920,1.0,focal shunt,0.04181787728653653,0.019343102153729478,0.0006701085834857909,0.007721450445047404,0.007051341861561613
original_eight,Ra150_Rm15000,864691135810666525,7777,1.0,matched additive,0.038165938369248045,0.014236619575943205,0.0012848545353668212,0.0012848545353668212,0.0
original_eight,Ra150_Rm15000,864691135810666525,7777,1.0,focal shunt,0.038165938369248045,0.014201381245373849,0.0011965814806106346,0.0032851356220828993,0.0020885541414722647
original_eight,Ra150_Rm15000,864691135810666525,7784,1.0,matched additive,0.0608708989952022,0.022255254689709552,0.002468842094938586,0.002468842094938919,3.33066907387547e-16
original_eight,Ra150_Rm15000,864691135810666525,7784,1.0,focal shunt,0.0608708989952022,0.022150647619044003,0.0022541606502606854,0.005453511428029042,0.0031993507777683568
original_eight,Ra150_Rm15000,864691135810666525,7806,1.0,matched additive,0.0939492221561389,0.03090931432497968,0.008800276411651846,0.008800276411651846,0.0
original_eight,Ra150_Rm15000,864691135810666525,7806,1.0,focal shunt,0.0939492221561389,0.030398405931789864,0.00801196040246831,0.012051935404935732,0.004039975002467421
original_eight,Ra150_Rm15000,864691135810666525,7831,1.0,matched additive,0.11515910409857585,0.035571378646982094,0.02001623443895607,0.020065176338368025,4.894189941195368e-05
original_eight,Ra150_Rm15000,864691135810666525,7831,1.0,focal shunt,0.11515910409857585,0.03430071278692312,0.016990525194982828,0.02140111214845616,0.004410586953473334
original_eight,Ra150_Rm15000,864691135810666525,8108,1.0,matched additive,0.022309580419888782,0.009158995414991771,0.000526207950593792,0.000526207950593792,0.0
original_eight,Ra150_Rm15000,864691135810666525,8108,1.0,focal shunt,0.022309580419888782,0.009149863854124246,0.00047181851766136987,0.0019510102809809974,0.0014791917633196275
original_eight,Ra150_Rm15000,864691135810666525,8269,1.0,matched additive,0.03464969643681849,0.014845772380247927,0.00023314609345833243,0.00023314609345855447,2.220446049250313e-16
original_eight,Ra150_Rm15000,864691135810666525,8269,1.0,focal shunt,0.03464969643681849,0.014839286263123072,0.00020395116370301074,0.0027094175517711847,0.002505466388068174
original_eight,Ra150_Rm15000,864691135810666525,8471,1.0,matched additive,0.05628701621994729,0.02065874753585139,0.0032671116780501916,0.0032671116780503026,1.1102230246251565e-16
original_eight,Ra150_Rm15000,864691135810666525,8471,1.0,focal shunt,0.05628701621994729,0.02053654818114061,0.002684884706491831,0.005645377344873195,0.002960492638381364
original_eight,Ra150_Rm15000,864691135810666525,8788,1.0,matched additive,0.04162967078834486,0.017322736965683143,0.0019422185834126146,0.0019422185834128366,2.2204460492503128e-16
original_eight,Ra150_Rm15000,864691135810666525,8788,1.0,focal shunt,0.04162967078834486,0.017262172093480913,0.0015669561860459412,0.004395084208793347,0.0028281280227474056
original_eight,Ra150_Rm15000,864691135810666525,8971,1.0,matched additive,0.10484625066568712,0.04283966309797445,0.00458596228058121,0.005356942464362217,0.0007709801837810074
original_eight,Ra150_Rm15000,864691135810666525,8971,1.0,focal shunt,0.10484625066568712,0.042429480980980545,0.0037162849286483945,0.011079691919513435,0.0073634069908650405
original_eight,Ra150_Rm15000,864691135810666525,9682,1.0,matched additive,0.07022259412589464,0.029965140938711568,0.002939230441473137,0.0029392304414731923,5.551115123125783e-17
original_eight,Ra150_Rm15000,864691135810666525,9682,1.0,focal shunt,0.07022259412589464,0.029811595178905984,0.0022131281490582484,0.007200185968208497,0.004987057819150249
original_eight,Ra150_Rm15000,864691135810666525,9723,1.0,matched additive,0.11785923858405183,0.046555264185493855,0.0092996299281541,0.009299629928154323,2.220446049250313e-16
original_eight,Ra150_Rm15000,864691135810666525,9723,1.0,focal shunt,0.11785923858405183,0.04580956063428539,0.00699591553526995,0.014018171563592611,0.007022256028322661
original_eight,Ra150_Rm15000,864691135810666525,9800,1.0,matched additive,0.009336181835303088,0.0036848162979126846,0.0007801554429033718,0.0007801554429035938,2.220446049250313e-16
original_eight,Ra150_Rm15000,864691135810666525,9800,1.0,focal shunt,0.009336181835303088,0.0036798176533750383,0.0005783753129738592,0.001143704946823101,0.0005653296338492418
original_eight,Ra150_Rm15000,864691135810666525,9803,1.0,matched additive,0.013996349727027438,0.005516758702002354,0.0013303794539599092,0.0013303794539600202,1.1102230246251565e-16
original_eight,Ra150_Rm15000,864691135810666525,9803,1.0,focal shunt,0.013996349727027438,0.005504027543623991,0.0009830799064264022,0.001827021150335533,0.0008439412439091307
original_eight,Ra150_Rm15000,864691135810666525,9818,1.0,matched additive,0.008503238718616983,0.003690808388364772,1.6368974024685502e-05,1.6368974024685502e-05,0.0
original_eight,Ra150_Rm15000,864691135810666525,9818,1.0,focal shunt,0.008503238718616983,0.003690697742688973,1.3610666367492056e-05,0.0006461285858855224,0.0006325179195180304
original_eight,Ra150_Rm15000,864691135810666525,9820,1.0,matched additive,0.01539514953937698,0.00666885658963828,6.162417546293165e-05,6.162417546298716e-05,5.551115123125783e-17
original_eight,Ra150_Rm15000,864691135810666525,9820,1.0,focal shunt,0.01539514953937698,0.006668110630581789,5.02460925944435e-05,0.0011894001186291817,0.0011391540260347382
original_eight,Ra150_Rm15000,864691135810666525,9822,1.0,matched additive,0.012125565933592994,0.005231490606131568,0.00011646302521799577,0.00011646302521810679,1.1102230246251565e-16
original_eight,Ra150_Rm15000,864691135810666525,9822,1.0,focal shunt,0.012125565933592994,0.005230379835332234,9.590820270897267e-05,0.0009844165097559335,0.0008885083070469609
original_eight,Ra150_Rm15000,864691136043380566,2245,1.0,matched additive,0.013845516721759803,0.006082959540991271,8.565260967248701e-05,8.565260967270906e-05,2.2204460492503128e-16
original_eight,Ra150_Rm15000,864691136043380566,2245,1.0,focal shunt,0.013845516721759803,0.006081927372105291,8.405834514865589e-05,0.001957485969731371,0.001873427624582715
original_eight,Ra150_Rm15000,864691136043380566,2254,1.0,matched additive,0.03657060761673099,0.015453870757587126,0.0007612326869633167,0.0007612326869633167,0.0
original_eight,Ra150_Rm15000,864691136043380566,2254,1.0,focal shunt,0.03657060761673099,0.015431381562292902,0.000696181330249979,0.00525416090012014,0.004557979569870161
original_eight,Ra150_Rm15000,864691136043380566,2266,1.0,matched additive,0.07033932311934449,0.028158594581562953,0.003084143651824657,0.003084143651824768,1.1102230246251565e-16
original_eight,Ra150_Rm15000,864691136043380566,2266,1.0,focal shunt,0.07033932311934449,0.028001545046622788,0.002525964087884143,0.01033338977866188,0.007807425690777737
original_eight,Ra150_Rm15000,864691136043380566,2267,1.0,matched additive,0.0077097989627049265,0.0030705723891906764,0.0003589694434458082,0.0003589694434459192,1.1102230246251564e-16
original_eight,Ra150_Rm15000,864691136043380566,2267,1.0,focal shunt,0.0077097989627049265,0.0030685812620197604,0.0002899283524790148,0.0011439681279089653,0.0008540397754299505
original_eight,Ra150_Rm15000,864691136043380566,2281,1.0,matched additive,0.08073255152619047,0.03117961320714338,0.00800679526776569,0.00800679526776569,0.0
original_eight,Ra150_Rm15000,864691136043380566,2281,1.0,focal shunt,0.08073255152619047,0.030765780167043705,0.005460476238276713,0.01367035396923349,0.008209877730956777
original_eight,Ra150_Rm15000,864691136043380566,2382,1.0,matched additive,0.0819818898674261,0.03107404286000742,0.007059015959420422,0.007059015959420644,2.2204460492503128e-16
original_eight,Ra150_Rm15000,864691136043380566,2382,1.0,focal shunt,0.0819818898674261,0.03069857165666316,0.0051826904937846766,0.01331473691761495,0.008132046423830273
original_eight,Ra150_Rm15000,864691136043380566,2390,1.0,matched additive,0.048713471782806474,0.017905818149746715,0.0056924521642567685,0.005692452164256991,2.2204460492503128e-16
original_eight,Ra150_Rm15000,864691136043380566,2390,1.0,focal shunt,0.048713471782806474,0.017728920407618726,0.00429209615662633,0.008864417992490005,0.004572321835863674
original_eight,Ra150_Rm15000,864691136043380566,2398,1.0,matched additive,0.0624840848156832,0.022013221409017587,0.009748968686710373,0.011966120134691347,0.002217151447980975
original_eight,Ra150_Rm15000,864691136043380566,2398,1.0,focal shunt,0.0624840848156832,0.021556280637473745,0.007358960434488879,0.014593089526750364,0.007234129092261485
original_eight,Ra150_Rm15000,864691136043380566,2488,1.0,matched additive,0.013802592861442177,0.006120298435987286,0.0001382372555645308,0.0001382372555645308,0.0
original_eight,Ra150_Rm15000,864691136043380566,2488,1.0,focal shunt,0.013802592861442177,0.006118816565617768,0.00010394940262522514,0.0020071385717314286,0.0019031891691062034
original_eight,Ra150_Rm15000,864691136043380566,2622,1.0,matched additive,0.0764402995763163,0.03284073496747069,0.004764580959039562,0.004764580959039673,1.1102230246251565e-16
original_eight,Ra150_Rm15000,864691136043380566,2622,1.0,focal shunt,0.0764402995763163,0.03257788299702304,0.0033095061299224914,0.013043170148646926,0.009733664018724435
original_eight,Ra150_Rm15000,864691136043380566,2958,1.0,matched additive,0.021571902614488367,0.009432878650340409,0.0010043854065338196,0.0010043854065339307,1.1102230246251565e-16
original_eight,Ra150_Rm15000,864691136043380566,2958,1.0,focal shunt,0.021571902614488367,0.009416534991622497,0.0007314835196027499,0.003574857777023335,0.002843374257420585
original_eight,Ra150_Rm15000,864691136043380566,3165,1.0,matched additive,0.011056900340698925,0.0049089155107438,0.00017741252072883505,0.00017741252072883505,0.0
original_eight,Ra150_Rm15000,864691136043380566,3165,1.0,focal shunt,0.011056900340698925,0.004907353758595004,0.00014084060054946708,0.0016635937971696405,0.0015227531966201734
original_eight,Ra150_Rm15000,864691136043380566,3235,1.0,matched additive,0.020016043389371258,0.008848291222775294,0.0004107591068265301,0.0004107591068265301,0.0
original_eight,Ra150_Rm15000,864691136043380566,3235,1.0,focal shunt,0.020016043389371258,0.008841876529938333,0.0003147655563208239,0.0030356845761846493,0.0027209190198638255
original_eight,Ra150_Rm15000,864691136043380566,3589,1.0,matched additive,0.008478829363782851,0.003727937297174176,0.00028669468945206585,0.00028669468945206585,0.0
original_eight,Ra150_Rm15000,864691136043380566,3589,1.0,focal shunt,0.008478829363782851,0.003726067743231663,0.00021507308642157398,0.001352219196823959,0.001137146110402385
original_eight,Ra150_Rm15000,864691136043380566,3638,1.0,matched additive,0.021746285403166775,0.009586299356049228,0.0008962750381957781,0.0008962750381960002,2.2204460492503128e-16
original_eight,Ra150_Rm15000,864691136043380566,3638,1.0,focal shunt,0.021746285403166775,0.009571112636286442,0.0006906112855883792,0.003624305369405976,0.0029336940838175967
original_eight,Ra150_Rm15000,864691136043380566,3914,1.0,matched additive,0.020201305343900765,0.008938017777096139,0.0006788103470266274,0.0006788103470268495,2.2204460492503128e-16
original_eight,Ra150_Rm15000,864691136043380566,3914,1.0,focal shunt,0.020201305343900765,0.008927374240383682,0.0005135235420266507,0.0032696107866495155,0.002756087244622865
v661_disjoint,Ra150_Rm300,864691134941194851,8217,1.0,matched additive,1.9555869053797044,0.33668427613892715,0.0006021190369396906,0.0006021190369396906,0.0
v661_disjoint,Ra150_Rm300,864691134941194851,8217,1.0,focal shunt,1.9555869053797044,0.3318759038470492,0.013790987316641336,0.0200030703078986,0.006212082991257264
v661_disjoint,Ra150_Rm300,864691134941194851,8237,1.0,matched additive,5.749413596374465,0.5752649536881974,0.006211477188674851,0.006321742658981602,0.0001102654703067509
v661_disjoint,Ra150_Rm300,864691134941194851,8237,1.0,focal shunt,5.749413596374465,0.5090294938425484,0.11503095542194819,0.12210299496595077,0.007072039544002578
v661_disjoint,Ra150_Rm300,864691134941194851,8254,1.0,matched additive,4.27321576576288,0.2868536901429618,0.009498469168351103,0.009553454147249316,5.4984978898214096e-05
v661_disjoint,Ra150_Rm300,864691134941194851,8254,1.0,focal shunt,4.27321576576288,0.25416253206462236,0.1119926636287277,0.11428457469746842,0.0022919110687407112
v661_disjoint,Ra150_Rm300,864691134941194851,8277,1.0,matched additive,5.437457800935612,0.21973918516685026,0.025873728127168292,0.026177114598957225,0.0003033864717889352
v661_disjoint,Ra150_Rm300,864691134941194851,8277,1.0,focal shunt,5.437457800935612,0.18529167768900817,0.14712402170976252,0.14905562052948362,0.001931598819721106
v661_disjoint,Ra150_Rm300,864691134941194851,8770,1.0,matched additive,1.522387334249973,0.23414528151911404,0.001119687710309715,0.001119687710309715,0.0
v661_disjoint,Ra150_Rm300,864691134941194851,8770,1.0,focal shunt,1.522387334249973,0.22728323338607073,0.02865792893099924,0.03268504663111115,0.004027117700111914
v661_disjoint,Ra150_Rm300,864691134941194851,8862,1.0,matched additive,1.5910110982126628,0.2547041815057829,0.0012864843053520393,0.0012864843053520393,0.0
v661_disjoint,Ra150_Rm300,864691134941194851,8862,1.0,focal shunt,1.5910110982126628,0.24984144103437902,0.018014379224505196,0.02229478277532928,0.004280403550824085
v661_disjoint,Ra150_Rm300,864691134941194851,8878,1.0,matched additive,3.233360980784727,0.38902349602786557,0.018666378445952713,0.018740946910658182,7.45684647054702e-05
v661_disjoint,Ra150_Rm300,864691134941194851,8878,1.0,focal shunt,3.233360980784727,0.3426085389197245,0.10948040008759459,0.11386443582674766,0.004384035739153068
v661_disjoint,Ra150_Rm300,864691134941194851,9206,1.0,matched additive,1.8210526399511449,0.2679528083307777,0.0024459111057624047,0.0024459111057624047,0.0
v661_disjoint,Ra150_Rm300,864691134941194851,9206,1.0,focal shunt,1.8210526399511449,0.25514134098463837,0.04666410441231197,0.05118677152696729,0.00452266711465532
v661_disjoint,Ra150_Rm300,864691134941194851,9393,1.0,matched additive,5.492222160183985,0.7720819403054338,0.007300907816663791,0.007300907816663791,0.0
v661_disjoint,Ra150_Rm300,864691134941194851,9393,1.0,focal shunt,5.492222160183985,0.6809947488800181,0.1190937337527384,0.1291511076510335,0.010057373898295079
v661_disjoint,Ra150_Rm300,864691134941194851,9855,1.0,matched additive,1.5286222363831623,0.25812771553235303,0.0018415394531907995,0.0018415394531907995,0.0
v661_disjoint,Ra150_Rm300,864691134941194851,9855,1.0,focal shunt,1.5286222363831623,0.250573428297869,0.027914785709570608,0.0320287716282384,0.0041139859186677934
v661_disjoint,Ra150_Rm300,864691134941194851,9870,1.0,matched additive,2.88804089481453,0.30485956047122575,0.011026863693302712,0.011026863693302712,0.0
v661_disjoint,Ra150_Rm300,864691134941194851,9870,1.0,focal shunt,2.88804089481453,0.266319757992311,0.125513965629646,0.1283288866841307,0.0028149210544846804
v661_disjoint,Ra150_Rm300,864691134941194851,10789,1.0,matched additive,1.3871174203591923,0.2586662929870535,0.0037324762725178926,0.0037324762725178926,0.0
v661_disjoint,Ra150_Rm300,864691134941194851,10789,1.0,focal shunt,1.3871174203591923,0.25067356514102157,0.02776987948956485,0.031158381048346465,0.0033885015587816125
v661_disjoint,Ra150_Rm300,864691134941194851,10866,1.0,matched additive,5.537546598287725,0.5412993778917454,0.04418555334494935,0.04418555334494946,1.1102230246251564e-16
v661_disjoint,Ra150_Rm300,864691134941194851,10866,1.0,focal shunt,5.537546598287725,0.43730605255902766,0.17749150970664604,0.17999719965752387,0.002505689950877825
v661_disjoint,Ra150_Rm300,864691134941194851,10882,1.0,matched additive,2.8741672883032585,0.2250004468404979,0.04478918940460207,0.04478918940460207,0.0
v661_disjoint,Ra150_Rm300,864691134941194851,10882,1.0,focal shunt,2.8741672883032585,0.19279772133528156,0.11596029019514867,0.11666717345908156,0.0007068832639328994
v661_disjoint,Ra150_Rm300,864691135082534135,1494,1.0,matched additive,5.356507852314954,0.5200736119884191,0.05549465257901691,0.05549465257901691,0.0
v661_disjoint,Ra150_Rm300,864691135082534135,1494,1.0,focal shunt,5.356507852314954,0.39050990259868007,0.24456216616648993,0.24618272929405235,0.0016205631275624224
v661_disjoint,Ra150_Rm300,864691135334986985,1681,1.0,matched additive,2.6514408030808525,0.4240407682908826,0.0005757974190213202,0.0005757974190213202,0.0
v661_disjoint,Ra150_Rm300,864691135334986985,1681,1.0,focal shunt,2.6514408030808525,0.41578245766383637,0.0191028302949748,0.025593076550049648,0.006490246255074848
v661_disjoint,Ra150_Rm300,864691135334986985,1686,1.0,matched additive,1.0090243153902152,0.13600518353690635,0.00037272167949994504,0.000384022834408899,1.1301154908953963e-05
v661_disjoint,Ra150_Rm300,864691135334986985,1686,1.0,focal shunt,1.0090243153902152,0.13437558937420715,0.01063763584519041,0.013451222202666887,0.0028135863574764762
v661_disjoint,Ra150_Rm300,864691135334986985,1699,1.0,matched additive,4.438309559255352,0.46888464398499985,0.004297319839692414,0.004336280595269831,3.896075557741737e-05
v661_disjoint,Ra150_Rm300,864691135334986985,1699,1.0,focal shunt,4.438309559255352,0.4234712378555432,0.09562492006430676,0.10195925530393157,0.006334335239624823
v661_disjoint,Ra150_Rm300,864691135334986985,1741,1.0,matched additive,8.988193682545441,0.36176816777509035,0.026297617458570746,0.026370647785978616,7.303032740787108e-05
v661_disjoint,Ra150_Rm300,864691135334986985,1741,1.0,focal shunt,8.988193682545441,0.27714573326446246,0.24571350057212357,0.247091069540698,0.0013775689685744323
v661_disjoint,Ra150_Rm300,864691135334986985,2860,1.0,matched additive,12.223547383226757,0.7161632097773779,0.04847536668783519,0.04860730161752258,0.00013193492968738854
v661_disjoint,Ra150_Rm300,864691135334986985,2860,1.0,focal shunt,12.223547383226757,0.5143539820289178,0.2950116470127637,0.2974422031625581,0.002430556149794356
v661_disjoint,Ra150_Rm300,864691135334986985,2866,1.0,matched additive,1.6070916799479469,0.08355093957894089,0.007481168767212598,0.0075004506237642396,1.9281856551641536e-05
v661_disjoint,Ra150_Rm300,864691135334986985,2866,1.0,focal shunt,1.6070916799479469,0.07869935212980822,0.05264318380403462,0.05297158235480489,0.0003283985507702732
v661_disjoint,Ra150_Rm300,864691135334986985,3174,1.0,matched additive,4.4401131374264615,0.3594772867363434,0.006865391609712913,0.006895261579960178,2.9869970247264735e-05
v661_disjoint,Ra150_Rm300,864691135334986985,3174,1.0,focal shunt,4.4401131374264615,0.31716847765022516,0.11754810665982973,0.12190473064993311,0.004356623990103379
v661_disjoint,Ra150_Rm300,864691135334986985,4272,1.0,matched additive,0.7017135040786904,0.1443634434979257,0.0004884207794693819,0.0004884207794693819,0.0
v661_disjoint,Ra150_Rm300,864691135334986985,4272,1.0,focal shunt,0.7017135040786904,0.1430937823152233,0.008349671120202202,0.010814103521083817,0.002464432400881615
v661_disjoint,Ra150_Rm300,864691135334986985,4294,1.0,matched additive,4.352208274868202,0.6605797523963366,0.026950638520897022,0.026950638520897022,0.0
v661_disjoint,Ra150_Rm300,864691135334986985,4294,1.0,focal shunt,4.352208274868202,0.5380440907457505,0.18317141978115983,0.18689369855324628,0.003722278772086452
v661_disjoint,Ra150_Rm300,864691135334986985,4359,1.0,matched additive,1.4449973058700296,0.24133492913301846,0.001107312169532843,0.001107312169532843,0.0
v661_disjoint,Ra150_Rm300,864691135334986985,4359,1.0,focal shunt,1.4449973058700296,0.2355953653610512,0.02298894383124554,0.026924481223634167,0.003935537392388629
v661_disjoint,Ra150_Rm300,864691135334986985,4501,1.0,matched additive,1.2803698296920667,0.23895168501631292,0.0007461276604885768,0.0007461276604885768,0.0
v661_disjoint,Ra150_Rm300,864691135334986985,4501,1.0,focal shunt,1.2803698296920667,0.2354762903287653,0.013915866659086302,0.01769454941793485,0.0037786827588485476
v661_disjoint,Ra150_Rm300,864691135334986985,4512,1.0,matched additive,2.9523859378283834,0.3840162377747821,0.007124950319082686,0.007124950319082686,0.0
v661_disjoint,Ra150_Rm300,864691135334986985,4512,1.0,focal shunt,2.9523859378283834,0.35121355236506624,0.08277207202322387,0.08611112423144711,0.003339052208223239
v661_disjoint,Ra150_Rm300,864691135334986985,4522,1.0,matched additive,2.100508912688863,0.17350489910335132,0.009634229003875935,0.009634229003875935,0.0
v661_disjoint,Ra150_Rm300,864691135334986985,4522,1.0,focal shunt,2.100508912688863,0.15919464047491932,0.07723510437846816,0.07831224368352327,0.0010771393050551126
v661_disjoint,Ra150_Rm300,864691135334986985,5146,1.0,matched additive,4.3473279588049065,0.8674025528330391,0.023941126100981185,0.023941126100981185,0.0
v661_disjoint,Ra150_Rm300,864691135334986985,5146,1.0,focal shunt,4.3473279588049065,0.7449202662087724,0.13163093212103258,0.13833218635278452,0.006701254231751947
v661_disjoint,Ra150_Rm300,864691135342193329,230,1.0,matched additive,4.282611079087568,0.8723360438613992,0.017646229235083428,0.017646229235083428,0.0
v661_disjoint,Ra150_Rm300,864691135342193329,230,1.0,focal shunt,4.282611079087568,0.7471703813546612,0.13974813048072754,0.157983744780275,0.018235614299547464
v661_disjoint,Ra150_Rm300,864691135342193329,659,1.0,matched additive,4.973905862082443,0.7212913133212259,0.02352480546165285,0.02352480546165285,0.0
v661_disjoint,Ra150_Rm300,864691135342193329,659,1.0,focal shunt,4.973905862082443,0.5540650955222346,0.2456410954725656,0.25592187192330595,0.010280776450740362
v661_disjoint,Ra150_Rm300,864691135342193329,1108,1.0,matched additive,3.012939656864174,0.545152317962034,0.01727468099328429,0.01727468099328429,0.0
v661_disjoint,Ra150_Rm300,864691135342193329,1108,1.0,focal shunt,3.012939656864174,0.4766792125755332,0.11910024875969663,0.1305439575423856,0.011443708782688966
v661_disjoint,Ra150_Rm300,864691135367232761,273,1.0,matched additive,1.52609863718703,0.29720035094985836,0.0006941595200629429,0.0006941595200629429,0.0
v661_disjoint,Ra150_Rm300,864691135367232761,273,1.0,focal shunt,1.52609863718703,0.2930711392179348,0.013306599777507717,0.02361255091507291,0.010305951137565193
v661_disjoint,Ra150_Rm300,864691135367232761,300,1.0,matched additive,3.974557746629918,0.48665197947398897,0.02045501427231117,0.02045501427231117,0.0
v661_disjoint,Ra150_Rm300,864691135367232761,300,1.0,focal shunt,3.974557746629918,0.3974996803720491,0.18561619323049813,0.19240238433022025,0.006786191099722111
v661_disjoint,Ra150_Rm300,864691135367232761,1172,1.0,matched additive,8.175663780083605,0.6732560735697598,0.08420737652215265,0.08420737652215265,0.0
v661_disjoint,Ra150_Rm300,864691135367232761,1172,1.0,focal shunt,8.175663780083605,0.46390594237100896,0.3136695201910857,0.318156156332316,0.004486636141230274
v661_disjoint,Ra150_Rm300,864691135404231406,2128,1.0,matched additive,3.056805868601441,0.3931649797402204,0.010567690817898842,0.0105818842192446,1.4193401345757375e-05
v661_disjoint,Ra150_Rm300,864691135404231406,2128,1.0,focal shunt,3.056805868601441,0.3597097990009825,0.07904409307822186,0.0821444303543617,0.003100337276139835
