overlap,leakage,step_size,exact_forgetting,numerical_forgetting,absolute_verification_error
0.7000000000000001,0.12,0.2,0.056086400000000015,0.05608640000000003,1.3877787807814457e-17
0.71,0.12,0.2,0.056883520000000014,0.05688352000000003,1.3877787807814457e-17
0.72,0.12,0.2,0.05768064000000001,0.057680640000000026,1.3877787807814457e-17
0.73,0.12,0.2,0.05847776000000001,0.05847776000000003,2.0816681711721685e-17
0.74,0.12,0.2,0.059274880000000016,0.05927488000000003,1.3877787807814457e-17
0.75,0.12,0.2,0.060072000000000014,0.06007200000000003,1.3877787807814457e-17
0.76,0.12,0.2,0.06086912000000001,0.06086912000000004,2.7755575615628914e-17
0.77,0.12,0.2,0.06166624000000002,0.06166624000000003,1.3877787807814457e-17
0.78,0.12,0.2,0.062463360000000016,0.06246336000000004,2.0816681711721685e-17
0.79,0.12,0.2,0.06326048000000001,0.06326048000000004,2.7755575615628914e-17
0.8,0.12,0.2,0.06405760000000002,0.06405760000000003,1.3877787807814457e-17
0.81,0.12,0.2,0.06485472000000002,0.06485472000000003,1.3877787807814457e-17
0.8200000000000001,0.12,0.2,0.06565184000000002,0.06565184000000003,1.3877787807814457e-17
0.8300000000000001,0.12,0.2,0.06644896000000002,0.06644896000000003,1.3877787807814457e-17
0.84,0.12,0.2,0.06724608000000001,0.06724608000000004,2.7755575615628914e-17
0.85,0.12,0.2,0.06804320000000001,0.06804320000000004,2.7755575615628914e-17
0.86,0.12,0.2,0.06884032000000001,0.06884032000000004,2.7755575615628914e-17
0.87,0.12,0.2,0.06963744000000001,0.06963744000000004,2.7755575615628914e-17
0.88,0.12,0.2,0.07043456000000001,0.07043456000000003,2.7755575615628914e-17
0.89,0.12,0.2,0.07123168,0.07123168000000003,2.7755575615628914e-17
0.9,0.12,0.2,0.07202880000000002,0.07202880000000005,2.7755575615628914e-17
0.91,0.12,0.2,0.07282592000000002,0.07282592000000004,2.7755575615628914e-17
0.92,0.12,0.2,0.07362304000000001,0.07362304000000003,1.3877787807814457e-17
0.93,0.12,0.2,0.07442016000000003,0.07442016000000004,1.3877787807814457e-17
0.9400000000000001,0.12,0.2,0.07521728000000003,0.07521728000000004,1.3877787807814457e-17
0.9500000000000001,0.12,0.2,0.07601440000000002,0.07601440000000004,1.3877787807814457e-17
0.96,0.12,0.2,0.07681152000000001,0.07681152000000004,2.7755575615628914e-17
0.97,0.12,0.2,0.07760864,0.07760864000000003,2.7755575615628914e-17
0.98,0.12,0.2,0.07840576,0.07840576000000005,4.163336342344337e-17
0.99,0.12,0.2,0.07920288000000002,0.07920288000000004,2.7755575615628914e-17
1.0,0.12,0.2,0.08000000000000002,0.08000000000000004,2.7755575615628914e-17
0.0,0.13,0.2,0.0003380000000000001,0.0003380000000000006,5.421010862427522e-19
0.01,0.13,0.2,0.0011346200000000002,0.0011346200000000013,1.0842021724855044e-18
0.02,0.13,0.2,0.0019312400000000005,0.0019312400000000014,8.673617379884035e-19
0.03,0.13,0.2,0.0027278600000000004,0.0027278600000000017,1.3010426069826053e-18
0.04,0.13,0.2,0.0035244800000000004,0.0035244800000000017,1.3010426069826053e-18
0.05,0.13,0.2,0.0043211000000000005,0.0043211000000000005,0.0
0.06,0.13,0.2,0.005117720000000001,0.0051177199999999975,3.469446951953614e-18
0.07,0.13,0.2,0.0059143400000000014,0.005914339999999999,2.6020852139652106e-18
0.08,0.13,0.2,0.006710960000000002,0.00671096,1.734723475976807e-18
0.09,0.13,0.2,0.007507580000000001,0.007507580000000001,0.0
0.1,0.13,0.2,0.008304200000000003,0.008304200000000005,1.734723475976807e-18
0.11,0.13,0.2,0.009100820000000003,0.009100820000000006,3.469446951953614e-18
0.12,0.13,0.2,0.009897440000000002,0.009897440000000007,5.204170427930421e-18
0.13,0.13,0.2,0.010694060000000003,0.010694060000000007,3.469446951953614e-18
0.14,0.13,0.2,0.011490680000000005,0.011490680000000007,1.734723475976807e-18
0.15,0.13,0.2,0.012287300000000001,0.012287300000000008,6.938893903907228e-18
0.16,0.13,0.2,0.013083920000000002,0.013083920000000006,3.469446951953614e-18
0.17,0.13,0.2,0.013880540000000004,0.013880540000000007,3.469446951953614e-18
0.18,0.13,0.2,0.014677160000000003,0.014677160000000005,1.734723475976807e-18
0.19,0.13,0.2,0.015473780000000003,0.015473780000000005,1.734723475976807e-18
0.2,0.13,0.2,0.016270400000000004,0.016270400000000004,0.0
0.21,0.13,0.2,0.017067020000000002,0.017067020000000006,3.469446951953614e-18
0.22,0.13,0.2,0.017863640000000004,0.017863640000000007,3.469446951953614e-18
0.23,0.13,0.2,0.018660260000000005,0.01866026000000001,3.469446951953614e-18
0.24,0.13,0.2,0.019456880000000003,0.019456880000000013,1.0408340855860843e-17
0.25,0.13,0.2,0.020253500000000004,0.020253500000000015,1.0408340855860843e-17
0.26,0.13,0.2,0.021050120000000002,0.021050120000000012,1.0408340855860843e-17
0.27,0.13,0.2,0.021846740000000007,0.02184674000000001,3.469446951953614e-18
0.28,0.13,0.2,0.022643360000000005,0.02264336000000001,6.938893903907228e-18
0.29,0.13,0.2,0.023439980000000006,0.023439980000000013,6.938893903907228e-18
0.3,0.13,0.2,0.024236600000000004,0.02423660000000001,6.938893903907228e-18
0.31,0.13,0.2,0.025033220000000002,0.025033220000000012,1.0408340855860843e-17
0.32,0.13,0.2,0.025829840000000007,0.02582984000000001,3.469446951953614e-18
0.33,0.13,0.2,0.026626460000000005,0.02662646000000001,6.938893903907228e-18
0.34,0.13,0.2,0.02742308000000001,0.027423080000000013,3.469446951953614e-18
0.35000000000000003,0.13,0.2,0.028219700000000007,0.028219700000000018,1.0408340855860843e-17
0.36,0.13,0.2,0.02901632,0.029016320000000016,1.3877787807814457e-17
0.37,0.13,0.2,0.029812940000000007,0.02981294000000002,1.3877787807814457e-17
0.38,0.13,0.2,0.030609560000000004,0.030609560000000015,1.0408340855860843e-17
0.39,0.13,0.2,0.031406180000000006,0.03140618000000002,1.3877787807814457e-17
0.4,0.13,0.2,0.03220280000000001,0.03220280000000002,6.938893903907228e-18
0.41000000000000003,0.13,0.2,0.03299942000000001,0.03299942000000002,1.3877787807814457e-17
0.42,0.13,0.2,0.033796040000000006,0.03379604000000001,6.938893903907228e-18
0.43,0.13,0.2,0.034592660000000004,0.03459266000000002,1.3877787807814457e-17
0.44,0.13,0.2,0.03538928,0.035389280000000016,1.3877787807814457e-17
0.45,0.13,0.2,0.03618590000000001,0.03618590000000002,1.3877787807814457e-17
0.46,0.13,0.2,0.036982520000000005,0.03698252000000001,6.938893903907228e-18
0.47000000000000003,0.13,0.2,0.03777914000000001,0.03777914000000002,6.938893903907228e-18
0.48,0.13,0.2,0.03857576000000001,0.03857576000000002,1.3877787807814457e-17
0.49,0.13,0.2,0.039372380000000005,0.03937238000000002,1.3877787807814457e-17
0.5,0.13,0.2,0.040169,0.04016900000000002,1.3877787807814457e-17
0.51,0.13,0.2,0.040965620000000015,0.04096562000000002,6.938893903907228e-18
0.52,0.13,0.2,0.04176224000000001,0.04176224000000002,6.938893903907228e-18
0.53,0.13,0.2,0.04255886000000001,0.042558860000000025,1.3877787807814457e-17
0.54,0.13,0.2,0.04335548000000001,0.04335548000000002,1.3877787807814457e-17
0.55,0.13,0.2,0.04415210000000001,0.04415210000000002,1.3877787807814457e-17
0.56,0.13,0.2,0.04494872000000002,0.044948720000000025,6.938893903907228e-18
0.5700000000000001,0.13,0.2,0.045745340000000016,0.04574534000000002,6.938893903907228e-18
0.58,0.13,0.2,0.04654196000000001,0.04654196000000002,1.3877787807814457e-17
0.59,0.13,0.2,0.047338580000000005,0.04733858000000002,1.3877787807814457e-17
0.6,0.13,0.2,0.0481352,0.048135200000000024,2.0816681711721685e-17
0.61,0.13,0.2,0.04893182,0.04893182000000002,2.0816681711721685e-17
0.62,0.13,0.2,0.04972844000000001,0.049728440000000027,1.3877787807814457e-17
0.63,0.13,0.2,0.05052506000000001,0.050525060000000024,1.3877787807814457e-17
0.64,0.13,0.2,0.05132168000000001,0.05132168000000003,2.0816681711721685e-17
0.65,0.13,0.2,0.052118300000000006,0.05211830000000003,2.0816681711721685e-17
0.66,0.13,0.2,0.05291492000000001,0.052914920000000025,1.3877787807814457e-17
0.67,0.13,0.2,0.053711540000000016,0.05371154000000002,6.938893903907228e-18
0.68,0.13,0.2,0.054508160000000014,0.05450816000000003,1.3877787807814457e-17
0.6900000000000001,0.13,0.2,0.05530478000000002,0.055304780000000026,6.938893903907228e-18
0.7000000000000001,0.13,0.2,0.05610140000000002,0.056101400000000023,6.938893903907228e-18
0.71,0.13,0.2,0.05689802000000001,0.05689802000000003,2.0816681711721685e-17
0.72,0.13,0.2,0.05769464000000001,0.057694640000000026,1.3877787807814457e-17
0.73,0.13,0.2,0.05849126000000001,0.05849126000000003,2.0816681711721685e-17
0.74,0.13,0.2,0.05928788000000001,0.05928788000000003,2.0816681711721685e-17
0.75,0.13,0.2,0.06008450000000001,0.060084500000000034,2.0816681711721685e-17
0.76,0.13,0.2,0.06088112000000001,0.06088112000000003,2.0816681711721685e-17
0.77,0.13,0.2,0.061677740000000016,0.06167774000000003,1.3877787807814457e-17
0.78,0.13,0.2,0.062474360000000013,0.062474360000000034,2.0816681711721685e-17
0.79,0.13,0.2,0.06327098000000002,0.06327098000000003,1.3877787807814457e-17
0.8,0.13,0.2,0.06406760000000002,0.06406760000000003,1.3877787807814457e-17
0.81,0.13,0.2,0.06486422000000001,0.06486422000000003,1.3877787807814457e-17
0.8200000000000001,0.13,0.2,0.06566084000000003,0.06566084000000004,1.3877787807814457e-17
0.8300000000000001,0.13,0.2,0.06645746000000002,0.06645746000000002,0.0
0.84,0.13,0.2,0.06725408000000001,0.06725408000000004,2.7755575615628914e-17
0.85,0.13,0.2,0.0680507,0.06805070000000003,2.7755575615628914e-17
0.86,0.13,0.2,0.06884732,0.06884732000000005,4.163336342344337e-17
0.87,0.13,0.2,0.06964394000000002,0.06964394000000004,2.7755575615628914e-17
0.88,0.13,0.2,0.07044056000000001,0.07044056000000003,1.3877787807814457e-17
0.89,0.13,0.2,0.07123718000000001,0.07123718000000004,2.7755575615628914e-17
0.9,0.13,0.2,0.07203380000000001,0.07203380000000004,2.7755575615628914e-17
0.91,0.13,0.2,0.07283042000000002,0.07283042000000003,1.3877787807814457e-17
0.92,0.13,0.2,0.07362704000000002,0.07362704000000003,1.3877787807814457e-17
0.93,0.13,0.2,0.07442366000000002,0.07442366000000004,2.7755575615628914e-17
0.9400000000000001,0.13,0.2,0.07522028000000001,0.07522028000000003,1.3877787807814457e-17
0.9500000000000001,0.13,0.2,0.07601690000000003,0.07601690000000004,1.3877787807814457e-17
0.96,0.13,0.2,0.07681352000000001,0.07681352000000004,2.7755575615628914e-17
0.97,0.13,0.2,0.07761014000000001,0.07761014000000004,2.7755575615628914e-17
0.98,0.13,0.2,0.07840676000000002,0.07840676000000005,2.7755575615628914e-17
0.99,0.13,0.2,0.07920338000000002,0.07920338000000003,1.3877787807814457e-17
1.0,0.13,0.2,0.08000000000000002,0.08000000000000004,2.7755575615628914e-17
0.0,0.14,0.2,0.00039200000000000015,0.0003920000000000008,6.505213034913027e-19
0.01,0.14,0.2,0.0011880800000000002,0.001188080000000001,8.673617379884035e-19
0.02,0.14,0.2,0.0019841600000000004,0.0019841600000000013,8.673617379884035e-19
0.03,0.14,0.2,0.0027802400000000007,0.002780240000000001,4.336808689942018e-19
0.04,0.14,0.2,0.003576320000000001,0.0035763200000000018,8.673617379884035e-19
0.05,0.14,0.2,0.004372400000000001,0.004372400000000002,8.673617379884035e-19
0.06,0.14,0.2,0.0051684800000000005,0.005168479999999999,1.734723475976807e-18
0.07,0.14,0.2,0.005964560000000002,0.00596456,2.6020852139652106e-18
0.08,0.14,0.2,0.006760640000000001,0.006760640000000001,0.0
0.09,0.14,0.2,0.007556720000000001,0.007556720000000003,1.734723475976807e-18
0.1,0.14,0.2,0.008352800000000002,0.008352800000000002,0.0
0.11,0.14,0.2,0.009148880000000002,0.009148880000000005,3.469446951953614e-18
0.12,0.14,0.2,0.009944960000000001,0.009944960000000006,5.204170427930421e-18
0.13,0.14,0.2,0.010741040000000002,0.010741040000000006,3.469446951953614e-18
0.14,0.14,0.2,0.011537120000000003,0.011537120000000005,1.734723475976807e-18
0.15,0.14,0.2,0.012333200000000002,0.012333200000000004,1.734723475976807e-18
0.16,0.14,0.2,0.013129280000000004,0.013129280000000005,1.734723475976807e-18
0.17,0.14,0.2,0.013925360000000003,0.013925360000000005,1.734723475976807e-18
0.18,0.14,0.2,0.014721440000000002,0.01472144,1.734723475976807e-18
0.19,0.14,0.2,0.015517520000000003,0.015517520000000003,0.0
0.2,0.14,0.2,0.016313600000000004,0.016313600000000004,0.0
0.21,0.14,0.2,0.017109680000000002,0.017109680000000006,3.469446951953614e-18
0.22,0.14,0.2,0.017905760000000003,0.017905760000000007,3.469446951953614e-18
0.23,0.14,0.2,0.018701840000000004,0.018701840000000008,3.469446951953614e-18
0.24,0.14,0.2,0.019497920000000002,0.01949792000000001,6.938893903907228e-18
0.25,0.14,0.2,0.020294000000000003,0.02029400000000001,6.938893903907228e-18
0.26,0.14,0.2,0.021090080000000008,0.02109008000000001,3.469446951953614e-18
0.27,0.14,0.2,0.021886160000000005,0.021886160000000012,6.938893903907228e-18
0.28,0.14,0.2,0.022682240000000006,0.02268224000000001,3.469446951953614e-18
0.29,0.14,0.2,0.023478320000000004,0.02347832000000001,6.938893903907228e-18
0.3,0.14,0.2,0.0242744,0.024274400000000012,1.0408340855860843e-17
0.31,0.14,0.2,0.025070480000000006,0.025070480000000006,0.0
0.32,0.14,0.2,0.025866560000000007,0.02586656000000001,3.469446951953614e-18
0.33,0.14,0.2,0.026662640000000005,0.026662640000000015,1.0408340855860843e-17
0.34,0.14,0.2,0.02745872000000001,0.027458720000000013,3.469446951953614e-18
0.35000000000000003,0.14,0.2,0.028254800000000007,0.028254800000000014,6.938893903907228e-18
0.36,0.14,0.2,0.029050880000000008,0.02905088000000002,1.0408340855860843e-17
0.37,0.14,0.2,0.029846960000000006,0.029846960000000013,6.938893903907228e-18
0.38,0.14,0.2,0.030643040000000007,0.030643040000000017,1.0408340855860843e-17
0.39,0.14,0.2,0.03143912000000001,0.031439120000000015,6.938893903907228e-18
0.4,0.14,0.2,0.032235200000000006,0.03223520000000002,1.3877787807814457e-17
0.41000000000000003,0.14,0.2,0.03303128000000001,0.033031280000000024,1.3877787807814457e-17
0.42,0.14,0.2,0.03382736000000001,0.033827360000000015,6.938893903907228e-18
0.43,0.14,0.2,0.034623440000000005,0.03462344000000002,1.3877787807814457e-17
0.44,0.14,0.2,0.03541952000000001,0.03541952000000002,6.938893903907228e-18
0.45,0.14,0.2,0.03621560000000001,0.03621560000000002,1.3877787807814457e-17
0.46,0.14,0.2,0.037011680000000005,0.03701168000000001,6.938893903907228e-18
0.47000000000000003,0.14,0.2,0.03780776000000001,0.03780776000000002,6.938893903907228e-18
0.48,0.14,0.2,0.03860384000000001,0.03860384000000002,1.3877787807814457e-17
0.49,0.14,0.2,0.039399920000000005,0.039399920000000026,2.0816681711721685e-17
0.5,0.14,0.2,0.040196,0.040196000000000016,1.3877787807814457e-17
0.51,0.14,0.2,0.04099208000000001,0.04099208000000002,1.3877787807814457e-17
0.52,0.14,0.2,0.04178816000000001,0.04178816000000002,6.938893903907228e-18
0.53,0.14,0.2,0.042584240000000016,0.04258424000000002,6.938893903907228e-18
0.54,0.14,0.2,0.04338032000000001,0.04338032000000002,1.3877787807814457e-17
0.55,0.14,0.2,0.04417640000000001,0.044176400000000025,1.3877787807814457e-17
0.56,0.14,0.2,0.044972480000000016,0.044972480000000016,0.0
0.5700000000000001,0.14,0.2,0.045768560000000014,0.04576856000000002,6.938893903907228e-18
0.58,0.14,0.2,0.046564640000000004,0.046564640000000025,2.0816681711721685e-17
0.59,0.14,0.2,0.04736072000000001,0.04736072000000002,1.3877787807814457e-17
0.6,0.14,0.2,0.04815680000000001,0.04815680000000003,2.0816681711721685e-17
0.61,0.14,0.2,0.04895288000000001,0.048952880000000025,1.3877787807814457e-17
0.62,0.14,0.2,0.04974896000000001,0.04974896000000002,1.3877787807814457e-17
0.63,0.14,0.2,0.050545040000000006,0.05054504000000003,2.0816681711721685e-17
0.64,0.14,0.2,0.05134112000000001,0.05134112000000003,2.0816681711721685e-17
0.65,0.14,0.2,0.052137200000000015,0.05213720000000003,1.3877787807814457e-17
0.66,0.14,0.2,0.052933280000000006,0.05293328000000003,2.0816681711721685e-17
0.67,0.14,0.2,0.05372936000000001,0.05372936000000003,2.0816681711721685e-17
0.68,0.14,0.2,0.054525440000000015,0.05452544000000002,6.938893903907228e-18
0.6900000000000001,0.14,0.2,0.05532152000000002,0.05532152000000003,6.938893903907228e-18
0.7000000000000001,0.14,0.2,0.05611760000000001,0.056117600000000024,1.3877787807814457e-17
0.71,0.14,0.2,0.05691368000000001,0.05691368000000003,2.0816681711721685e-17
0.72,0.14,0.2,0.05770976000000001,0.057709760000000034,2.0816681711721685e-17
0.73,0.14,0.2,0.05850584000000001,0.05850584000000004,2.7755575615628914e-17
0.74,0.14,0.2,0.05930192000000001,0.05930192000000003,2.0816681711721685e-17
0.75,0.14,0.2,0.06009800000000001,0.060098000000000026,1.3877787807814457e-17
0.76,0.14,0.2,0.06089408000000001,0.06089408000000003,2.0816681711721685e-17
0.77,0.14,0.2,0.061690160000000015,0.061690160000000036,2.0816681711721685e-17
0.78,0.14,0.2,0.06248624000000002,0.06248624000000003,1.3877787807814457e-17
0.79,0.14,0.2,0.06328232000000002,0.06328232000000003,1.3877787807814457e-17
0.8,0.14,0.2,0.06407840000000001,0.06407840000000004,2.7755575615628914e-17
0.81,0.14,0.2,0.06487448000000001,0.06487448000000004,2.7755575615628914e-17
0.8200000000000001,0.14,0.2,0.06567056000000002,0.06567056000000002,0.0
0.8300000000000001,0.14,0.2,0.06646664000000002,0.06646664000000004,1.3877787807814457e-17
0.84,0.14,0.2,0.06726272000000001,0.06726272000000003,1.3877787807814457e-17
0.85,0.14,0.2,0.06805880000000002,0.06805880000000003,1.3877787807814457e-17
0.86,0.14,0.2,0.06885488000000001,0.06885488000000003,2.7755575615628914e-17
0.87,0.14,0.2,0.06965096000000001,0.06965096000000004,2.7755575615628914e-17
0.88,0.14,0.2,0.07044704000000002,0.07044704000000004,2.7755575615628914e-17
0.89,0.14,0.2,0.07124312000000001,0.07124312000000003,2.7755575615628914e-17
0.9,0.14,0.2,0.07203920000000001,0.07203920000000004,2.7755575615628914e-17
0.91,0.14,0.2,0.07283528000000002,0.07283528000000004,2.7755575615628914e-17
0.92,0.14,0.2,0.07363136,0.07363136000000003,2.7755575615628914e-17
0.93,0.14,0.2,0.07442744000000001,0.07442744000000004,2.7755575615628914e-17
0.9400000000000001,0.14,0.2,0.07522352000000002,0.07522352000000003,1.3877787807814457e-17
0.9500000000000001,0.14,0.2,0.07601960000000002,0.07601960000000003,1.3877787807814457e-17
0.96,0.14,0.2,0.07681568000000001,0.07681568000000004,2.7755575615628914e-17
0.97,0.14,0.2,0.07761176000000002,0.07761176000000003,1.3877787807814457e-17
0.98,0.14,0.2,0.07840784000000002,0.07840784000000003,1.3877787807814457e-17
0.99,0.14,0.2,0.07920392000000001,0.07920392000000004,2.7755575615628914e-17
1.0,0.14,0.2,0.08000000000000002,0.08000000000000004,2.7755575615628914e-17
0.0,0.15,0.2,0.0004500000000000001,0.0004500000000000008,7.047314121155779e-19
0.01,0.15,0.2,0.0012455,0.0012455000000000014,1.3010426069826053e-18
0.02,0.15,0.2,0.0020410000000000003,0.0020410000000000016,1.3010426069826053e-18
0.03,0.15,0.2,0.0028365,0.0028365000000000018,1.734723475976807e-18
0.04,0.15,0.2,0.003632000000000001,0.003632000000000002,8.673617379884035e-19
0.05,0.15,0.2,0.004427500000000001,0.004427500000000001,0.0
0.06,0.15,0.2,0.005223000000000001,0.005222999999999999,1.734723475976807e-18
0.07,0.15,0.2,0.006018500000000001,0.0060184999999999995,1.734723475976807e-18
0.08,0.15,0.2,0.0068140000000000015,0.006814000000000001,8.673617379884035e-19
0.09,0.15,0.2,0.007609500000000002,0.0076095000000000025,8.673617379884035e-19
0.1,0.15,0.2,0.008405000000000003,0.008405000000000006,3.469446951953614e-18
0.11,0.15,0.2,0.009200500000000002,0.009200500000000007,5.204170427930421e-18
0.12,0.15,0.2,0.009996000000000001,0.009996000000000008,6.938893903907228e-18
0.13,0.15,0.2,0.010791500000000002,0.010791500000000008,5.204170427930421e-18
0.14,0.15,0.2,0.011587000000000004,0.011587000000000009,5.204170427930421e-18
0.15,0.15,0.2,0.012382500000000001,0.012382500000000008,6.938893903907228e-18
0.16,0.15,0.2,0.013178000000000004,0.013178000000000007,3.469446951953614e-18
0.17,0.15,0.2,0.013973500000000003,0.013973500000000007,3.469446951953614e-18
0.18,0.15,0.2,0.014769000000000001,0.014769000000000004,3.469446951953614e-18
0.19,0.15,0.2,0.015564500000000004,0.015564500000000005,1.734723475976807e-18
0.2,0.15,0.2,0.016360000000000003,0.016360000000000006,3.469446951953614e-18
0.21,0.15,0.2,0.017155500000000004,0.017155500000000004,0.0
0.22,0.15,0.2,0.017951,0.01795100000000001,6.938893903907228e-18
0.23,0.15,0.2,0.018746500000000006,0.018746500000000013,6.938893903907228e-18
0.24,0.15,0.2,0.019542000000000004,0.019542000000000007,3.469446951953614e-18
0.25,0.15,0.2,0.020337500000000005,0.020337500000000012,6.938893903907228e-18
0.26,0.15,0.2,0.021133000000000006,0.021133000000000013,6.938893903907228e-18
0.27,0.15,0.2,0.021928500000000004,0.021928500000000014,1.0408340855860843e-17
0.28,0.15,0.2,0.022724000000000008,0.022724000000000015,6.938893903907228e-18
0.29,0.15,0.2,0.023519500000000006,0.023519500000000013,6.938893903907228e-18
0.3,0.15,0.2,0.024315000000000003,0.024315000000000007,3.469446951953614e-18
0.31,0.15,0.2,0.025110500000000004,0.025110500000000008,3.469446951953614e-18
0.32,0.15,0.2,0.02590600000000001,0.02590600000000001,0.0
0.33,0.15,0.2,0.026701500000000006,0.02670150000000001,3.469446951953614e-18
0.34,0.15,0.2,0.027497000000000008,0.027497000000000014,6.938893903907228e-18
0.35000000000000003,0.15,0.2,0.028292500000000005,0.028292500000000016,1.0408340855860843e-17
0.36,0.15,0.2,0.029088000000000003,0.02908800000000002,1.734723475976807e-17
0.37,0.15,0.2,0.029883500000000007,0.029883500000000014,6.938893903907228e-18
0.38,0.15,0.2,0.030679000000000005,0.030679000000000015,1.0408340855860843e-17
0.39,0.15,0.2,0.03147450000000001,0.031474500000000016,6.938893903907228e-18
0.4,0.15,0.2,0.03227000000000001,0.03227000000000001,0.0
0.41000000000000003,0.15,0.2,0.033065500000000005,0.03306550000000001,6.938893903907228e-18
0.42,0.15,0.2,0.033861,0.03386100000000001,6.938893903907228e-18
0.43,0.15,0.2,0.03465650000000001,0.03465650000000001,0.0
0.44,0.15,0.2,0.035452000000000004,0.03545200000000001,6.938893903907228e-18
0.45,0.15,0.2,0.03624750000000001,0.036247500000000016,6.938893903907228e-18
0.46,0.15,0.2,0.03704300000000001,0.03704300000000001,0.0
0.47000000000000003,0.15,0.2,0.03783850000000001,0.03783850000000002,6.938893903907228e-18
0.48,0.15,0.2,0.03863400000000001,0.038634000000000016,6.938893903907228e-18
0.49,0.15,0.2,0.039429500000000006,0.03942950000000002,1.3877787807814457e-17
0.5,0.15,0.2,0.04022500000000001,0.040225000000000025,1.3877787807814457e-17
0.51,0.15,0.2,0.04102050000000001,0.04102050000000002,1.3877787807814457e-17
0.52,0.15,0.2,0.04181600000000001,0.04181600000000003,1.3877787807814457e-17
0.53,0.15,0.2,0.042611500000000004,0.04261150000000002,1.3877787807814457e-17
0.54,0.15,0.2,0.04340700000000001,0.04340700000000002,1.3877787807814457e-17
0.55,0.15,0.2,0.04420250000000001,0.04420250000000002,6.938893903907228e-18
0.56,0.15,0.2,0.04499800000000001,0.04499800000000002,6.938893903907228e-18
0.5700000000000001,0.15,0.2,0.045793500000000015,0.04579350000000002,6.938893903907228e-18
0.58,0.15,0.2,0.04658900000000001,0.04658900000000002,6.938893903907228e-18
0.59,0.15,0.2,0.0473845,0.047384500000000024,2.0816681711721685e-17
0.6,0.15,0.2,0.04818000000000001,0.04818000000000003,2.0816681711721685e-17
0.61,0.15,0.2,0.048975500000000005,0.048975500000000026,2.0816681711721685e-17
0.62,0.15,0.2,0.04977100000000001,0.04977100000000003,2.0816681711721685e-17
0.63,0.15,0.2,0.050566500000000014,0.05056650000000003,1.3877787807814457e-17
0.64,0.15,0.2,0.05136200000000002,0.051362000000000026,6.938893903907228e-18
0.65,0.15,0.2,0.05215750000000001,0.05215750000000003,2.0816681711721685e-17
0.66,0.15,0.2,0.052953000000000014,0.05295300000000002,6.938893903907228e-18
0.67,0.15,0.2,0.05374850000000001,0.05374850000000002,6.938893903907228e-18
0.68,0.15,0.2,0.054544000000000016,0.05454400000000002,6.938893903907228e-18
0.6900000000000001,0.15,0.2,0.05533950000000002,0.05533950000000002,0.0
0.7000000000000001,0.15,0.2,0.05613500000000001,0.056135000000000025,1.3877787807814457e-17
0.71,0.15,0.2,0.05693050000000001,0.05693050000000003,2.0816681711721685e-17
0.72,0.15,0.2,0.057726000000000006,0.057726000000000034,2.7755575615628914e-17
0.73,0.15,0.2,0.05852150000000001,0.05852150000000003,2.0816681711721685e-17
0.74,0.15,0.2,0.059317000000000016,0.059317000000000036,2.0816681711721685e-17
0.75,0.15,0.2,0.06011250000000001,0.060112500000000034,2.0816681711721685e-17
0.76,0.15,0.2,0.06090800000000001,0.06090800000000003,2.0816681711721685e-17
0.77,0.15,0.2,0.061703500000000015,0.061703500000000036,2.0816681711721685e-17
0.78,0.15,0.2,0.06249900000000001,0.06249900000000004,2.7755575615628914e-17
0.79,0.15,0.2,0.06329450000000002,0.06329450000000003,1.3877787807814457e-17
0.8,0.15,0.2,0.06409000000000002,0.06409000000000004,1.3877787807814457e-17
0.81,0.15,0.2,0.06488550000000001,0.06488550000000004,2.7755575615628914e-17
0.8200000000000001,0.15,0.2,0.06568100000000002,0.06568100000000003,1.3877787807814457e-17
0.8300000000000001,0.15,0.2,0.06647650000000002,0.06647650000000004,1.3877787807814457e-17
0.84,0.15,0.2,0.06727200000000001,0.06727200000000004,2.7755575615628914e-17
0.85,0.15,0.2,0.06806750000000002,0.06806750000000004,2.7755575615628914e-17
0.86,0.15,0.2,0.06886300000000002,0.06886300000000004,1.3877787807814457e-17
0.87,0.15,0.2,0.06965850000000001,0.06965850000000003,1.3877787807814457e-17
0.88,0.15,0.2,0.07045400000000002,0.07045400000000003,1.3877787807814457e-17
0.89,0.15,0.2,0.07124950000000002,0.07124950000000004,1.3877787807814457e-17
0.9,0.15,0.2,0.07204500000000001,0.07204500000000004,2.7755575615628914e-17
0.91,0.15,0.2,0.07284050000000002,0.07284050000000003,1.3877787807814457e-17
0.92,0.15,0.2,0.07363600000000001,0.07363600000000003,2.7755575615628914e-17
0.93,0.15,0.2,0.07443150000000001,0.07443150000000003,1.3877787807814457e-17
0.9400000000000001,0.15,0.2,0.07522700000000002,0.07522700000000003,1.3877787807814457e-17
0.9500000000000001,0.15,0.2,0.07602250000000002,0.07602250000000003,1.3877787807814457e-17
0.96,0.15,0.2,0.07681800000000001,0.07681800000000004,2.7755575615628914e-17
0.97,0.15,0.2,0.07761350000000002,0.07761350000000004,2.7755575615628914e-17
0.98,0.15,0.2,0.078409,0.07840900000000005,4.163336342344337e-17
0.99,0.15,0.2,0.07920450000000001,0.07920450000000004,2.7755575615628914e-17
1.0,0.15,0.2,0.08000000000000002,0.08000000000000004,2.7755575615628914e-17
0.0,0.16,0.2,0.0005120000000000001,0.0005120000000000011,9.75781955236954e-19
