panel,task,series,x_name,x_label,unit,mean,signed_mean,n_seeds,interval,endpoint,drop_radius_pt,record,x,ci95_low,ci95_high,seed,value,noise,common_rate,ci_low,ci_high,positive_seeds
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1792.0,,,211214.0,0.5565502771782066,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2048.0,,,211214.0,0.5566229982310789,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2304.0,,,211214.0,0.04494815354944264,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2560.0,,,211214.0,0.04501554096660152,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2816.0,,,211214.0,0.044893669326852556,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3072.0,,,211214.0,0.04491003629181286,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3328.0,,,211214.0,0.045829057683726776,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3584.0,,,211214.0,0.045219940183392704,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3840.0,,,211214.0,0.0449848836857556,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4096.0,,,211214.0,0.04570066909985987,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4352.0,,,211214.0,0.0449089020844702,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4608.0,,,211214.0,0.04478808640700664,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4864.0,,,211214.0,0.04491505662975062,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5120.0,,,211214.0,0.04459638165545426,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5376.0,,,211214.0,0.044972635165105905,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5632.0,,,211214.0,0.04616604877545687,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5888.0,,,211214.0,0.04556325951865034,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6144.0,,,211214.0,0.046023738443915566,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6400.0,,,211214.0,0.045194105414877395,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6656.0,,,211214.0,0.045348021460476784,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6912.0,,,211214.0,0.04517546294222402,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7168.0,,,211214.0,0.04494673889959307,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7424.0,,,211214.0,0.045290191915118405,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7680.0,,,211214.0,0.04539108019278296,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7936.0,,,211214.0,0.044973002278880625,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8192.0,,,211214.0,0.04666978772742296,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8448.0,,,211214.0,0.04541884244512111,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8704.0,,,211214.0,0.0457520701528461,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8960.0,,,211214.0,0.04522811564739297,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9216.0,,,211214.0,0.04600734637049389,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9472.0,,,211214.0,0.04497016563869176,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9728.0,,,211214.0,0.04473845968912945,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9984.0,,,211214.0,0.045141781082354296,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10240.0,,,211214.0,0.04544056408357579,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10496.0,,,211214.0,0.04569599932061352,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10752.0,,,211214.0,0.04482612444482698,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11008.0,,,211214.0,0.0450860945565907,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11264.0,,,211214.0,0.04502601282307984,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11520.0,,,211214.0,0.044998902544784475,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11776.0,,,211214.0,0.044784099778943,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12032.0,,,211214.0,0.045127729654977834,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12288.0,,,211214.0,0.04513327904437418,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12544.0,,,211214.0,0.04509180478127345,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12800.0,,,211214.0,0.04523601635766759,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13056.0,,,211214.0,0.044929965209616424,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13312.0,,,211214.0,0.04558257677072285,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13568.0,,,211214.0,0.04517182574016735,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13824.0,,,211214.0,0.046099013035306176,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14080.0,,,211214.0,0.044763491464893466,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14336.0,,,211214.0,0.04439382624470817,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14592.0,,,211214.0,0.044995081039760645,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14848.0,,,211214.0,0.045801925470595035,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15104.0,,,211214.0,0.04492251529330725,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15360.0,,,211214.0,0.044873577454716554,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15616.0,,,211214.0,0.04482319340381585,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15872.0,,,211214.0,0.04472272826227454,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,16128.0,,,211214.0,0.045382522254589615,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,16384.0,,,211214.0,0.045315895395301564,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,64.0,,,211215.0,1.0678816780532763,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,256.0,,,211215.0,0.9949397452930686,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,512.0,,,211215.0,0.5536272116535941,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1024.0,,,211215.0,0.05941324836276153,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1280.0,,,211215.0,0.04678241197791262,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1536.0,,,211215.0,0.04579268055225298,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1792.0,,,211215.0,0.04661714495864293,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2048.0,,,211215.0,0.04600699146750328,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2304.0,,,211215.0,0.04574092055165725,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2560.0,,,211215.0,0.04665689102232586,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2816.0,,,211215.0,0.046555345134251816,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3072.0,,,211215.0,0.04666891879687389,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3328.0,,,211215.0,0.046615779081575624,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3584.0,,,211215.0,0.0464067670846159,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3840.0,,,211215.0,0.04615442140983485,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4096.0,,,211215.0,0.045804622890836845,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4352.0,,,211215.0,0.04657970136136714,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4608.0,,,211215.0,0.046332565311237084,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4864.0,,,211215.0,0.0469801981001383,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5120.0,,,211215.0,0.04572462583303159,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5376.0,,,211215.0,0.04585456357661288,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5632.0,,,211215.0,0.0459155498132095,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5888.0,,,211215.0,0.04712243196175323,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6144.0,,,211215.0,0.046187488682658734,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6400.0,,,211215.0,0.04749273073123855,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6656.0,,,211215.0,0.04662810516257001,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6912.0,,,211215.0,0.045556689163783665,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7168.0,,,211215.0,0.0466501874554866,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7424.0,,,211215.0,0.046161103177208465,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7680.0,,,211215.0,0.04699477502925292,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7936.0,,,211215.0,0.046977478777372725,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8192.0,,,211215.0,0.046363204197422944,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8448.0,,,211215.0,0.04547321757120701,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8704.0,,,211215.0,0.04612351289063087,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8960.0,,,211215.0,0.0457701466822666,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9216.0,,,211215.0,0.04717783185295467,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9472.0,,,211215.0,0.045813497526151006,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9728.0,,,211215.0,0.04608242878867541,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9984.0,,,211215.0,0.04630921240665956,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10240.0,,,211215.0,0.046267485271309,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10496.0,,,211215.0,0.047308420694974714,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10752.0,,,211215.0,0.0462934839215653,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11008.0,,,211215.0,0.046459618974689004,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11264.0,,,211215.0,0.04602725182682199,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11520.0,,,211215.0,0.04704635207707144,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11776.0,,,211215.0,0.045610954293249156,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12032.0,,,211215.0,0.046341862836581635,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12288.0,,,211215.0,0.046096180378820406,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12544.0,,,211215.0,0.045864916884289564,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12800.0,,,211215.0,0.0474018396727513,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13056.0,,,211215.0,0.04556327292237934,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13312.0,,,211215.0,0.04565874199722399,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13568.0,,,211215.0,0.04885546492133841,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13824.0,,,211215.0,0.047852113982669836,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14080.0,,,211215.0,0.04650596736795935,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14336.0,,,211215.0,0.04732456453230878,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14592.0,,,211215.0,0.04622262476164037,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14848.0,,,211215.0,0.045876333353590065,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15104.0,,,211215.0,0.04621781410462615,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15360.0,,,211215.0,0.04644421995039795,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15616.0,,,211215.0,0.0458135223284448,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15872.0,,,211215.0,0.04628609242826933,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,16128.0,,,211215.0,0.04840117591227311,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,16384.0,,,211215.0,0.04600404666649601,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,64.0,,,211216.0,1.0745919073958663,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,256.0,,,211216.0,0.8877400586803914,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,512.0,,,211216.0,0.276302880058237,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1024.0,,,211216.0,0.04691713661015341,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1280.0,,,211216.0,0.046983921058138395,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1536.0,,,211216.0,0.04709398263096991,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1792.0,,,211216.0,0.0468445363823063,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2048.0,,,211216.0,0.04760338531418064,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2304.0,,,211216.0,0.046517834860350965,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2560.0,,,211216.0,0.04654729420190143,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2816.0,,,211216.0,0.04665434007809846,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3072.0,,,211216.0,0.04830102293174925,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3328.0,,,211216.0,0.046668214492850385,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3584.0,,,211216.0,0.046881808798045835,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3840.0,,,211216.0,0.04679749689448906,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4096.0,,,211216.0,0.04720448956762152,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4352.0,,,211216.0,0.046832012570581394,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4608.0,,,211216.0,0.04671808460577673,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4864.0,,,211216.0,0.046825148396983096,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5120.0,,,211216.0,0.046801161783531456,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5376.0,,,211216.0,0.04691873002747353,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5632.0,,,211216.0,0.04717178776234611,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5888.0,,,211216.0,0.04825810441227957,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6144.0,,,211216.0,0.046780186065871615,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6400.0,,,211216.0,0.04698944552326055,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6656.0,,,211216.0,0.047463300444970144,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6912.0,,,211216.0,0.04787672410139336,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7168.0,,,211216.0,0.04642812167198525,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7424.0,,,211216.0,0.04757406181226727,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7680.0,,,211216.0,0.04681966416746575,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7936.0,,,211216.0,0.04827900162095185,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8192.0,,,211216.0,0.04804286490869934,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8448.0,,,211216.0,0.04737729368844821,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8704.0,,,211216.0,0.04673372607823745,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8960.0,,,211216.0,0.047015178887848605,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9216.0,,,211216.0,0.04660729364824788,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9472.0,,,211216.0,0.04791290442472321,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9728.0,,,211216.0,0.046484002581607786,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9984.0,,,211216.0,0.04646845432622283,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10240.0,,,211216.0,0.047113795912543596,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10496.0,,,211216.0,0.047028083678038984,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10752.0,,,211216.0,0.04689350271593517,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11008.0,,,211216.0,0.04711514856616682,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11264.0,,,211216.0,0.047445799000336734,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11520.0,,,211216.0,0.047665189562619545,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11776.0,,,211216.0,0.04715657910288493,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12032.0,,,211216.0,0.047029614916357224,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12288.0,,,211216.0,0.04691834020092745,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12544.0,,,211216.0,0.04852487453220809,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12800.0,,,211216.0,0.04733938758421359,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13056.0,,,211216.0,0.04862059208338536,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13312.0,,,211216.0,0.04701831494774747,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13568.0,,,211216.0,0.047345625048887056,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13824.0,,,211216.0,0.047276573055815355,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14080.0,,,211216.0,0.04896861341558542,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14336.0,,,211216.0,0.04706120531542226,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14592.0,,,211216.0,0.04698915072950934,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14848.0,,,211216.0,0.046593531742278545,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15104.0,,,211216.0,0.04711520576333103,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15360.0,,,211216.0,0.04787241824969706,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15616.0,,,211216.0,0.04791551965194879,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15872.0,,,211216.0,0.046696789826510585,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,16128.0,,,211216.0,0.04739992716511688,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,16384.0,,,211216.0,0.04688604406231868,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,64.0,,,211217.0,0.8425948063169458,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,256.0,,,211217.0,0.5524240099535757,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,512.0,,,211217.0,0.5547397089070787,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1024.0,,,211217.0,0.046084993628605936,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1280.0,,,211217.0,0.04579406702183666,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1536.0,,,211217.0,0.04642147331927962,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1792.0,,,211217.0,0.04594090731099414,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2048.0,,,211217.0,0.045617979713021194,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2304.0,,,211217.0,0.045156101315862535,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2560.0,,,211217.0,0.04539223015290121,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2816.0,,,211217.0,0.045686170979669,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3072.0,,,211217.0,0.04584037062836822,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3328.0,,,211217.0,0.04582522417078219,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3584.0,,,211217.0,0.045906800405550896,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3840.0,,,211217.0,0.0461181477108508,,,,,
