panel,noise_variance,rank,captured_energy,twice_L_times_bound,rate_policy,architecture,arm,metric,mean,ci_low,ci_high,n,positive,contrast,record_type,checkpoint,coordinate,basis,cohort,seed,checkpoint_sha256,forward_max_difference,n_fields,mean_capture,ensemble_energy_capture,task,source,label,mean_pp,low_pp,high_pp,n_seeds,source_table,source_contrast
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50306.0,168f255cea6b151586eef1a3c2886c18697a8a3fa04adf634239b3a3e335b992,0.0,262144.0,0.8640853387086753,0.9406417495622372,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50307.0,39b6947af30f3fff76e2a6e971e9288647d767c2fe9ee276beed23ca4c9b32f2,0.0,262144.0,0.8502632698881064,0.8877583288423104,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50307.0,39b6947af30f3fff76e2a6e971e9288647d767c2fe9ee276beed23ca4c9b32f2,0.0,262144.0,0.8918046278985436,0.9212293901395258,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50307.0,41ec388afe48cf27b69dd97f80fd6af214b8b12aef5c1d51133eaf7753eaa812,0.0,262144.0,0.7624254108587237,0.8479375735137562,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50307.0,41ec388afe48cf27b69dd97f80fd6af214b8b12aef5c1d51133eaf7753eaa812,0.0,262144.0,0.855890299756358,0.9408560654030468,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50308.0,745c01ede27a010fa68977a5343580c6a5a55c62eb002c6e0c17127179de5120,0.0,262144.0,0.8518775054861735,0.8860428588860044,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50308.0,745c01ede27a010fa68977a5343580c6a5a55c62eb002c6e0c17127179de5120,0.0,262144.0,0.8935670363771258,0.9204130685123344,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50308.0,8cd223f7853d4cabcc4b51eda972a76a3328d67760820cbb97b048e6d8dd472e,0.0,262134.0,0.7577064488754551,0.8279693462303919,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50308.0,8cd223f7853d4cabcc4b51eda972a76a3328d67760820cbb97b048e6d8dd472e,0.0,262134.0,0.8585452105575384,0.9360969850252356,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50309.0,ac2661ffeb28b74beeccbe4a090f952c6391624c7b4d8c232d407b91ed7d3e89,0.0,262144.0,0.84903358766288,0.8827771316036889,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50309.0,ac2661ffeb28b74beeccbe4a090f952c6391624c7b4d8c232d407b91ed7d3e89,0.0,262144.0,0.8914016671318752,0.9181835392413052,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50309.0,7ae4129ac11cd4ef247d5435da764f59f0611935a7647eadd8669e2d221fa523,0.0,262144.0,0.7634087282433771,0.8373196015233416,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50309.0,7ae4129ac11cd4ef247d5435da764f59f0611935a7647eadd8669e2d221fa523,0.0,262144.0,0.8595213897348649,0.9360309012409858,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50300.0,9e2a4c5f2d430eddeb231d2f1bd4ae29145f379aac56321d4ba2e3791b815372,0.0,262144.0,0.5320837236893263,0.532271045127799,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50300.0,9e2a4c5f2d430eddeb231d2f1bd4ae29145f379aac56321d4ba2e3791b815372,0.0,262144.0,0.5321723338574043,0.5323593572645541,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50300.0,d17602db06825344f7ba35564243ace2a8ebcc313e3e8ecde5a94f5483d91e67,0.0,262144.0,0.6257940740169892,0.7524662684715314,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50300.0,d17602db06825344f7ba35564243ace2a8ebcc313e3e8ecde5a94f5483d91e67,0.0,262144.0,0.6608565035222905,0.8124494189665535,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50301.0,778b5a0d4b978ae393987acb344cd4e36878f76cb45e520a89ea864105c2aeaa,0.0,262144.0,0.5315524168769317,0.5313608505164165,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50301.0,778b5a0d4b978ae393987acb344cd4e36878f76cb45e520a89ea864105c2aeaa,0.0,262144.0,0.5316414022759223,0.5314507694593229,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50301.0,748773e0b1465dbc8b89f6b6c1ebcacb8d4590b40280b14354c1480c012b50dd,0.0,262144.0,0.628727507393542,0.753892878599703,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50301.0,748773e0b1465dbc8b89f6b6c1ebcacb8d4590b40280b14354c1480c012b50dd,0.0,262144.0,0.6573405067019331,0.8026354333545401,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50302.0,ce659099b5fb1d124f83aed7a7755d4742269c1e34b6b7dbc079b5b5da7e63eb,0.0,262144.0,0.5322902716219271,0.5322336844304939,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50302.0,ce659099b5fb1d124f83aed7a7755d4742269c1e34b6b7dbc079b5b5da7e63eb,0.0,262144.0,0.5323820372371653,0.5323273450333765,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50302.0,01ea5ce4a8ec412fdbb07981efb1b6341eb4f9c9dc3152e95b36a04acb489fe1,0.0,262144.0,0.6236052664869145,0.7366872186804816,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50302.0,01ea5ce4a8ec412fdbb07981efb1b6341eb4f9c9dc3152e95b36a04acb489fe1,0.0,262144.0,0.6590123271289583,0.7965053760250782,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50303.0,a4cd9015f1260765c6676da104ab40aad65dc187c8cc18f6098ba24b45e075d6,0.0,262144.0,0.5319834043613242,0.5318088341937393,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50303.0,a4cd9015f1260765c6676da104ab40aad65dc187c8cc18f6098ba24b45e075d6,0.0,262144.0,0.5320750205251109,0.5318990493447873,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50303.0,18f2bfe88efc3d819075e4b6fd3894258421a4d359c0fdaf43f4fe89fcbb3107,0.0,262144.0,0.622356995072868,0.751230251686323,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50303.0,18f2bfe88efc3d819075e4b6fd3894258421a4d359c0fdaf43f4fe89fcbb3107,0.0,262144.0,0.6534374962213176,0.8041789723227357,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50304.0,b5767469df215148599e93d7b8e60b61de0cfd2fd5405fbc4e6ddfd6c27924c2,0.0,262144.0,0.5330594931482603,0.5334313301046164,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50304.0,b5767469df215148599e93d7b8e60b61de0cfd2fd5405fbc4e6ddfd6c27924c2,0.0,262144.0,0.5331505372744659,0.5335229615309631,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50304.0,449bd334866ab281f7ef29bdf2725c58666e87db26bf29159a448b627cce8a4a,0.0,262144.0,0.610581084430429,0.7363575156078026,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50304.0,449bd334866ab281f7ef29bdf2725c58666e87db26bf29159a448b627cce8a4a,0.0,262144.0,0.6438419957686466,0.804587429137354,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50305.0,bcb11b5eb17898731293a73c334434726fb938525377f3f71f32977d5ce4ea0d,0.0,262144.0,0.5319832100184461,0.531687887612096,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50305.0,bcb11b5eb17898731293a73c334434726fb938525377f3f71f32977d5ce4ea0d,0.0,262144.0,0.5320778828837532,0.5317837144301685,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50305.0,ded68c3503d3411ef2d078a10c14f65deddb250b32cfe627b6c68133b0918e01,0.0,262144.0,0.624800362599965,0.7363591573355203,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50305.0,ded68c3503d3411ef2d078a10c14f65deddb250b32cfe627b6c68133b0918e01,0.0,262144.0,0.65669358832473,0.7939889270565531,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50306.0,da98c345e228a534d2254ab97a2caedf839eafcc9192c86afe3e557f9cbc60be,0.0,262144.0,0.5326806347503168,0.532931627902384,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50306.0,da98c345e228a534d2254ab97a2caedf839eafcc9192c86afe3e557f9cbc60be,0.0,262144.0,0.5327725552956998,0.5330224232293523,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50306.0,00831e4e49b30cb8ef2327b19c02462e65ceef8b5513ca6646182a7a785272bb,0.0,262144.0,0.6246349142806531,0.7599048971812465,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50306.0,00831e4e49b30cb8ef2327b19c02462e65ceef8b5513ca6646182a7a785272bb,0.0,262144.0,0.6586440548982856,0.8197826542370235,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50307.0,060af9a142fa502700e03aee079ef95a7d286c4964c025ca7c76a632a9068dd6,0.0,262144.0,0.532442737419132,0.532633392084844,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50307.0,060af9a142fa502700e03aee079ef95a7d286c4964c025ca7c76a632a9068dd6,0.0,262144.0,0.5325349997136883,0.5327263361772299,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50307.0,34521444c6dbe3bf59dbacfa4cfffdde781ce3d04314aff8f20a03024390a400,0.0,262144.0,0.6231867688833694,0.7548500150718305,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50307.0,34521444c6dbe3bf59dbacfa4cfffdde781ce3d04314aff8f20a03024390a400,0.0,262144.0,0.6571584754189873,0.8136396180005515,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50308.0,823fb5b27c0ddf819c90f595ab9a9bc9bd57cb51e211d9548854c79f1d46917a,0.0,262144.0,0.5319661282738122,0.5321171565375474,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50308.0,823fb5b27c0ddf819c90f595ab9a9bc9bd57cb51e211d9548854c79f1d46917a,0.0,262144.0,0.5320554000972502,0.5322075581184065,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50308.0,e208333e459f570ed95afe9d3958b204ec668b5192fd4a8266a74750bb6269b2,0.0,262144.0,0.6112641753411395,0.7358277131650058,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50308.0,e208333e459f570ed95afe9d3958b204ec668b5192fd4a8266a74750bb6269b2,0.0,262144.0,0.6463452258419267,0.8017932507481743,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50309.0,43175c7e33291931374e9b6e1709b75be2e7bb3ddac4f2f4ecde9594a9fe8fa0,0.0,262144.0,0.5319007621550398,0.5317901174393567,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50309.0,43175c7e33291931374e9b6e1709b75be2e7bb3ddac4f2f4ecde9594a9fe8fa0,0.0,262144.0,0.5320000888602642,0.5318896355820378,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50309.0,d48c3d9443dc328ddd3174abf0355730f9179118155dcbe4f4d003e3768a583c,0.0,262144.0,0.6215746476338506,0.7193084367443331,,,,,,,,,
F,,,,,,shunting,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50309.0,d48c3d9443dc328ddd3174abf0355730f9179118155dcbe4f4d003e3768a583c,0.0,262144.0,0.6556725571563911,0.7960500295808935,,,,,,,,,
G,,,,,,shunting,,,,,,,,,,,,,,,,,,,,MNIST,DFA,DFA: shunt,0.028000275293979998,-0.05666693051656001,0.10533254345258,15.0,source_data/mnist_between_within_factorial/paired_contrasts.csv,dfa within: exact path - neuron
G,,,,,,additive,,,,,,,,,,,,,,,,,,,,MNIST,DFA,DFA: additive,0.08666555086771001,0.008665323257446289,0.16866564750670998,15.0,source_data/mnist_between_within_factorial/paired_contrasts.csv,dfa within: exact path - neuron
G,,,,,,additive,,,,,,,,,,,,,,,,,,,,CIFAR-10,Readout,CIFAR: additive,-0.85899904370307,-1.17075984110492,-0.54723824630123,20.0,source_data/cifar10_additive_feedback_ladder_confirmatory/paired_contrasts.csv,exact path minus neuron specific
