hierarchy,cohort,run_dir,config_index,seed,regime,architecture,mechanism,credit,depth,branch_factors,total_parameters,trainable_parameters,active_synapses,candidate_synapse_slots,persistent_state_scalars,config_sha256,final_sha256,fallback_mentions,nonfinite_alert,train_accuracy,valid_accuracy,test_accuracy,train_auc,valid_auc,test_auc,train_categorical_loglikelihood,valid_categorical_loglikelihood,test_categorical_loglikelihood
2,journal_remaining_h2_rewired_tree_serial_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260819214642,2,10302,rewired_tree,serial_tree,shunting,full_bp,1,8,66178,66178,14336,32768,2944,3ae3c305fd9a4401567c8fff83b4c132bf9e4d1c6cead08921b89d8f8dc8a63c,974fcc54bedd087f43584c0942ed9b7ab3d8a953f76b4a6a916143c2ac01feba,0,False,0.6680999994277954,0.6653000116348267,0.6643999814987183,0.730247437953949,0.7280516624450684,0.7196784019470215,-0.6075970530509949,-0.6093049645423889,-0.6151934266090393
2,journal_remaining_h2_rewired_tree_serial_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260819214642,3,10303,rewired_tree,serial_tree,shunting,full_bp,1,8,66178,66178,14336,32768,2944,b80217491132f17b47aac0928957affafb5f06486211d46c12a14a2aef613119,7ec7df6066ac0eb1643e025fda9869bee2646917c594bd4df128e55f29a5d5df,0,False,0.6688999533653259,0.6620999574661255,0.6595999598503113,0.7320451736450195,0.7200953364372253,0.7176918983459473,-0.6060765385627747,-0.6151710152626038,-0.6173590421676636
2,journal_remaining_h2_rewired_tree_serial_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260819214642,4,10304,rewired_tree,serial_tree,shunting,full_bp,1,8,66178,66178,14336,32768,2944,04e19bdec773f06a36db0243d439f1b9cf5e7c99355897af4ebdf2d5a8d7be6b,62526af2de9c826d5b3e29b29e7d9973a0ffb625db8c64c40023b2aa2443ffd1,0,False,0.6647999882698059,0.6542999744415283,0.65829998254776,0.724337100982666,0.7155210971832275,0.7189653515815735,-0.6114453077316284,-0.6190265417098999,-0.6151767373085022
2,journal_remaining_h2_rewired_tree_serial_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260819214642,5,10305,rewired_tree,serial_tree,shunting,full_bp,1,8,66178,66178,14336,32768,2944,d1739457b3110de30dbf72562cae74fc388e0523608f4ff58390715f30b6f2ee,0de293ef0618f98bcbdf0d1093b1b6d828bc470617e2b68efc7669277f54ce45,0,False,0.664900004863739,0.6570000052452087,0.6509000062942505,0.7236760258674622,0.7169228792190552,0.7111800909042358,-0.6130709052085876,-0.6163151264190674,-0.6214404702186584
2,journal_remaining_h2_rewired_tree_serial_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260819214642,6,10306,rewired_tree,serial_tree,shunting,full_bp,1,8,66178,66178,14336,32768,2944,7867b8e5e07005925b905a4c17925a52b2228617fab42ca2dee08a0e5d677d14,ee41e178d56af5dd383a81c904504cf32ba01dee1d8ade30fc2b054126d14767,0,False,0.6635000109672546,0.6509999632835388,0.6645999550819397,0.7241687774658203,0.7100961804389954,0.7206849455833435,-0.6118854880332947,-0.6224572062492371,-0.6152195930480957
2,journal_remaining_h2_rewired_tree_serial_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260819214642,7,10307,rewired_tree,serial_tree,shunting,full_bp,1,8,66178,66178,14336,32768,2944,f9c964c788eac9c21e8f86e165355b2bd4d6394d4c35d47d8e103baa38b848ef,e932c46f5732e1d77c9a484b4536b79c8ef88d15b377da13f44d3d929d918a78,0,False,0.6592999696731567,0.661899983882904,0.6574000120162964,0.7159304618835449,0.7213249802589417,0.7166972756385803,-0.6182476282119751,-0.6149047017097473,-0.6176360249519348
2,journal_remaining_h2_rewired_tree_serial_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260819214642,8,10308,rewired_tree,serial_tree,shunting,full_bp,1,8,66178,66178,14336,32768,2944,9f7de54625e19fa8352d0046c8bdd9cc0269246f7884aa9d48bdaeb8230766cc,630ae59c8b9ccdd3852f890267c0a5051414c4a883e6fa315b082109edf06535,0,False,0.6650999784469604,0.6550999879837036,0.6487999558448792,0.7280148863792419,0.7140438556671143,0.7062227725982666,-0.6097145080566406,-0.6195279359817505,-0.6249182224273682
2,journal_remaining_h2_rewired_tree_serial_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260819214642,9,10309,rewired_tree,serial_tree,shunting,full_bp,1,8,66178,66178,14336,32768,2944,9940681c278be047fc6ab86243e2d3347d9fcc264b21a85901315d779413a958,db1ca221b08e8448c5bcf23dae9fffb2e95b97cdec0f6ba121ce8983f9c932a6,0,False,0.6599000096321106,0.6480000019073486,0.6629999876022339,0.7208854556083679,0.7031224966049194,0.7207959890365601,-0.6144258379936218,-0.6270782351493835,-0.6151013374328613
2,journal_remaining_h2_rewired_tree_serial_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260819214642,10,10300,rewired_tree,serial_tree,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,ac4a1ce806815dc402ecc5365ba4cc93212d4b3cd8a6c200232e6e7b1004494d,2cdcee6358ffce84c2c3a9520a9f0b2c0da2d1838e02fdbc3f2f2a5393d56edf,0,False,0.6589999794960022,0.6450999975204468,0.6473999619483948,0.7111737728118896,0.69297856092453,0.6994255185127258,-0.6233625411987305,-0.6355936527252197,-0.6298134326934814
2,journal_remaining_h2_rewired_tree_serial_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260819214642,11,10301,rewired_tree,serial_tree,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,525a1386d448ab46a026fc431ed4e0480ba88e5b1d7699a46355666cc6cb9b5c,a5b8d81f369f88a8f89c17e4b471e48e0081ad5f22fd2055d43ee6264f67ba03,0,False,0.6531999707221985,0.6477000117301941,0.6466999650001526,0.7009519934654236,0.7001184225082397,0.7039499878883362,-0.6311971545219421,-0.6298679113388062,-0.6277238130569458
2,journal_remaining_h2_rewired_tree_serial_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260819214642,12,10302,rewired_tree,serial_tree,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,fa99e61153c92a64b2a8aea7051f65835938f2695e741d0f3ada213d8015d687,ba0cdeae3e0a6ed3494503950a181f6d21a0865ca7f90d0a370fd371e8295a4e,0,False,0.6509999632835388,0.6474999785423279,0.6434000134468079,0.7091895937919617,0.7044334411621094,0.696423351764679,-0.624614953994751,-0.6268957853317261,-0.632509708404541
2,journal_remaining_h2_rewired_tree_serial_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260819214642,13,10303,rewired_tree,serial_tree,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,de8afb50dec6e65a8cffe72d0480e52b346f32c92404152b0205ecaa3bdfd163,85a557b00c601d1900b67b8c7357773d652a63e3dcbb616c0ceb8594f1fec68d,0,False,0.6538000106811523,0.645799994468689,0.6424999833106995,0.7110285758972168,0.7000225782394409,0.6950812935829163,-0.6226739287376404,-0.630820095539093,-0.6349405646324158
2,journal_remaining_h2_rewired_tree_serial_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260819214642,14,10304,rewired_tree,serial_tree,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,8ee4aa299bb4e7305ff8e6fed516914a26e9c52d6479e5f39f450d1f0837127f,6e39dd83a9a092cf2da2e6525d5a038fc22252b6c900bee560f796bad7f47df9,0,False,0.6496999859809875,0.6406999826431274,0.6413999795913696,0.7051824927330017,0.6945948600769043,0.6967753767967224,-0.6277932524681091,-0.6350238919258118,-0.6324689984321594
2,journal_remaining_h2_rewired_tree_serial_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260819214642,15,10305,rewired_tree,serial_tree,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,89b11e4b6221c1ddf7a7317efb730eb17bd77652261511b2e711d8c04060326e,d53f330cc7b17ae20da3e51c97260e2fb667ab2a725d4153297b6c281e9ebf0d,0,False,0.6491999626159668,0.6434999704360962,0.6388999819755554,0.7014273405075073,0.6957448720932007,0.6882779002189636,-0.6312190294265747,-0.6323888897895813,-0.6379311084747314
2,journal_remaining_h2_rewired_tree_serial_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260819214642,16,10306,rewired_tree,serial_tree,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,2d1abf78b5c6bd988e1b00905ed5bb6f9313537a7fdfd18fa9f66bad65becf2f,af04fe444db2497d84127fdea41d497a8db3c67971fff59b908ea4a89727efaf,0,False,0.6524999737739563,0.6385999917984009,0.6456999778747559,0.7047878503799438,0.687104344367981,0.6963768005371094,-0.6277272701263428,-0.6392595767974854,-0.6329042911529541
2,journal_remaining_h2_rewired_tree_serial_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260819214642,17,10307,rewired_tree,serial_tree,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,3d7eeee3641df77542b810700050364a9195434c8fd29f7852c604fcd7a2a148,cec83136d60a4a55058635f6f2b5216ae24d97c11426a5c4c15e26b03c8274b2,0,False,0.644599974155426,0.6466000080108643,0.6413999795913696,0.6942958235740662,0.6979072093963623,0.694564163684845,-0.6348159909248352,-0.6324029564857483,-0.6338185667991638
2,journal_remaining_h2_rewired_tree_serial_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260819214642,18,10308,rewired_tree,serial_tree,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,d818d91977e3b056087b7648b0b3c457388b0421775504f551b22ffc0c63e1d9,7ef8f7de3000fc2107f64d49c193c10fb04e51965a45c19ee9e2b198fc14745c,0,False,0.6520999670028687,0.637499988079071,0.6323999762535095,0.7077575922012329,0.6921527981758118,0.6834812164306641,-0.625614583492279,-0.6350265741348267,-0.6404346227645874
2,journal_remaining_h2_rewired_tree_serial_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260819214642,19,10309,rewired_tree,serial_tree,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,76016225b0ca2b6111d2714043086a50a673d4910bb859d7f45b46394788b188,922face32228783d4e46d598267fb9a4c4c2d0fe4428bba38d033ee9863d0e7f,0,False,0.6449999809265137,0.6362999677658081,0.6484000086784363,0.7022213339805603,0.6824390292167664,0.700722873210907,-0.6289064288139343,-0.6407316327095032,-0.6299035549163818
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,0,10300,aligned,grouped_point,shunting,full_bp,1,8,66178,66178,14336,32768,2944,2e4efce1a0f76d6d7a23fca85a6ac569019ee1ff6d7acdd0231287b95d2a6273,559caa00a8b1eda6b8380ebfc8509757b435c3f6bdbb7e40b4cdfb0c024c902d,0,False,0.6676999926567078,0.6563000082969666,0.65829998254776,0.7309165000915527,0.7146889567375183,0.7213001847267151,-0.6071451902389526,-0.6199615001678467,-0.6138298511505127
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,1,10301,aligned,grouped_point,shunting,full_bp,1,8,66178,66178,14336,32768,2944,38f4c6c260a7cb68a4cdd05de17a32c9647493e901bc5c4d0d87e7a5ec35d887,d71912734d946bd3fb920627d953b0ba320d549fc791de56ad8fad99bc065fb3,0,False,0.6642999649047852,0.665399968624115,0.6645999550819397,0.7225180268287659,0.7247807383537292,0.7272568941116333,-0.6143401861190796,-0.6117018461227417,-0.6102024912834167
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,2,10302,aligned,grouped_point,shunting,full_bp,1,8,66178,66178,14336,32768,2944,a817984695fe74294315d7caeb595cb93adf6e1c1a7578f3972e200c44755662,d702d691e4bf1779839e1b6ac4e696ab9084a343e46756d232c344131dc4e4e7,0,False,0.6678000092506409,0.6646999716758728,0.6631999611854553,0.7302039861679077,0.7279857397079468,0.7194307446479797,-0.6076229214668274,-0.609355092048645,-0.6153584718704224
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,3,10303,aligned,grouped_point,shunting,full_bp,1,8,66178,66178,14336,32768,2944,2039d25470714e98b02dce09229a3b4d3f340de745614a7693f39fe4aacd286f,bd43a81c430c91be635420b67120d25413c7db4441681fd630781fcd3f48c832,0,False,0.6692999601364136,0.6614999771118164,0.6601999998092651,0.7322553396224976,0.7205179333686829,0.7182206511497498,-0.6059195399284363,-0.6148542761802673,-0.6169872879981995
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,4,10304,aligned,grouped_point,shunting,full_bp,1,8,66178,66178,14336,32768,2944,31daf8e13e456c2076d2ab8a3dd087d79784ab4da6bc0fef8c1f2dad10edcbf5,cda0b5f47196a2cf3039ba27f62e8b38fe1f0970a0cdbc0d8a131d18459b010f,0,False,0.6638999581336975,0.6531999707221985,0.6570999622344971,0.7240899205207825,0.7151455879211426,0.7186829447746277,-0.6116399168968201,-0.619362473487854,-0.615408718585968
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,5,10305,aligned,grouped_point,shunting,full_bp,1,8,66178,66178,14336,32768,2944,857e92be4738c1ffe2e2572d082739272ebe6116e990fc2b3048597aa9529173,b90fd511a673c33c5cb5c712319b13191e6cae752f045385564fdde45ee11556,0,False,0.663599967956543,0.6557999849319458,0.6503999829292297,0.7236230373382568,0.7165723443031311,0.7109395265579224,-0.6130978465080261,-0.6165335774421692,-0.6216212511062622
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,6,10306,aligned,grouped_point,shunting,full_bp,1,8,66178,66178,14336,32768,2944,7dae105aef76cfcee280cd1fa4c016c80dbbf2d91325f56f05a83aba7074368d,dab069f07e79c4ebba4c25181490c9815fabe34f50b3db84c54c751c7574fa48,0,False,0.6638999581336975,0.6523000001907349,0.6638000011444092,0.7241966128349304,0.7101046442985535,0.7205851078033447,-0.6118489503860474,-0.6223511695861816,-0.6151276230812073
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,7,10307,aligned,grouped_point,shunting,full_bp,1,8,66178,66178,14336,32768,2944,6b60dfb006b1ee200b3fec4303e9c54f567d606213b27dbec0079622303c1ca4,b4bf807a7e88439258c9773c1b28b05d710cb11482d53c8716455bb6b3c5dbc0,0,False,0.6581000089645386,0.661799967288971,0.6581000089645386,0.71585613489151,0.7209510207176208,0.7163278460502625,-0.618346631526947,-0.6151794195175171,-0.6178764700889587
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,8,10308,aligned,grouped_point,shunting,full_bp,1,8,66178,66178,14336,32768,2944,4b924189c0d82137600c90ec5689f67ee751eccff2a15d3196fe5f1752e091b7,ce191c80f21a01f84a41c4728014687d928b044d8128d50e3c33e36a59dc4f0e,0,False,0.6646999716758728,0.6545999646186829,0.649899959564209,0.7279207706451416,0.7139222621917725,0.7060311436653137,-0.6098389029502869,-0.6196790933609009,-0.6251012682914734
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,9,10309,aligned,grouped_point,shunting,full_bp,1,8,66178,66178,14336,32768,2944,9af78df661ce4b8866d1c270318328b4834bdcb99c5ad936b514966b77b5ed5e,202b7f703a1da495175c704f3e0552675e9c06955340f4b39bbaa5c1d252bd22,0,False,0.6602999567985535,0.6481999754905701,0.663100004196167,0.7206711769104004,0.7027953863143921,0.7204177379608154,-0.6145886182785034,-0.627288281917572,-0.6153249740600586
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,10,10300,aligned,grouped_point,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,b2448b6168f243223baf2ef4780a5eddbe4f761ecd2c97ff4015a303c95c71e0,15b203ef1ea32f6766df0bbc1e14a22daba9f5c0f5dd89a94f43d837750dfed5,0,False,0.6675999760627747,0.6563000082969666,0.6583999991416931,0.7309505343437195,0.7149710655212402,0.7217611074447632,-0.607161283493042,-0.6198486685752869,-0.6136268973350525
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,11,10301,aligned,grouped_point,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,251b99e5e185b876966006a47836544e184818db926598f106b29f36706764fa,0fd997f7fce3c014ac3fe7a2e58f6f1ae11169ce58c2efd07d9c5629366dc42f,0,False,0.6651999950408936,0.6644999980926514,0.6645999550819397,0.7224641442298889,0.7244945764541626,0.7270492911338806,-0.6144394278526306,-0.6119601130485535,-0.6104172468185425
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,12,10302,aligned,grouped_point,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,76acddfa281b98ad68b1efd02c6f5c362f54dd81e5a166fbe60625d000c31c69,6594310518dfd5e2e883b27103ee31f7677a9c27a0ef6162fea82e8cab9c5f26,0,False,0.6678999662399292,0.6646999716758728,0.6640999913215637,0.7301494479179382,0.7275243401527405,0.7193670272827148,-0.6077055335044861,-0.6096963882446289,-0.6154837012290955
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,13,10303,aligned,grouped_point,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,1e9c5fb0b64c3cfd6efa81101534053f1def1603b26bae5a7efaaeb932956412,2a808e2aa41fbfa58971cfcac5287a2a352d4f64bc123aac9b1762d33af42229,0,False,0.6693999767303467,0.6620000004768372,0.6606999635696411,0.7321636080741882,0.7203051447868347,0.7180721759796143,-0.6059724688529968,-0.614995539188385,-0.6171508431434631
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,14,10304,aligned,grouped_point,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,50eaa011ca2117c0bb3daf7469f59c155baeecc47ba646bcfb4e8527c819f929,8f3e28b3ad8f586d2de1ca73806d020c2d19dbe6c631f412201431a64563790d,0,False,0.6645999550819397,0.6538999676704407,0.6578999757766724,0.7242156863212585,0.7152526378631592,0.7188142538070679,-0.6114954948425293,-0.6191643476486206,-0.615296483039856
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,15,10305,aligned,grouped_point,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,6d0005256cf47148f605df9b45cbb5c9eeaec6b191022998e7b1303a13ebcdfe,51f77fbc1a8e1a3c2566486c924103a79b12851bd2fe116be4088ac2541722d2,0,False,0.6649999618530273,0.6574999690055847,0.651199996471405,0.7237416505813599,0.7167056202888489,0.7109403014183044,-0.6130179762840271,-0.6163498759269714,-0.6215280890464783
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,16,10306,aligned,grouped_point,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,16962d1a785e3839a50c3632ca6fe63567fc9b7913f383512065208fbcc9781a,cde67396425e6c1966bbc9cbd01a374ea7a5594b5bbc7d69136baaf8b9644510,0,False,0.6642000079154968,0.6520999670028687,0.6650999784469604,0.7240369319915771,0.7097548842430115,0.7201443314552307,-0.6120489239692688,-0.6227566599845886,-0.615620493888855
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,17,10307,aligned,grouped_point,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,23a5538197398d2a1b87476dca88e2414b2b1ec97ac2ae663396082ff763dd2e,888991a77872c032d280640b0c7b03abca58a95982d4df610ad9d824cddd0cb3,0,False,0.6590999960899353,0.6606999635696411,0.6578999757766724,0.7155142426490784,0.7205126285552979,0.7159372568130493,-0.6185034513473511,-0.6154288649559021,-0.6180800795555115
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,18,10308,aligned,grouped_point,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,df961677245a99e346708cf88ffc3e333a03a72494ae9ba7feca2fdea91bae89,b9857ebc9491856cdee7d5b855f0bfc6850ea20bcaa4a2f96e3aa1f1b656ec64,0,False,0.6645999550819397,0.6547999978065491,0.6491000056266785,0.7277504801750183,0.7136312127113342,0.7057011127471924,-0.6099003553390503,-0.6198552250862122,-0.6251949071884155
2,journal_remaining_h2_aligned_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260819214632,19,10309,aligned,grouped_point,shunting,full_bp,2,4x1,66178,66178,14336,32768,2944,8d69f7f0282404aaf85add879e37d2de46bee310f8daa2b887c597348a086bfa,e86d00e22a2b4d416712e45e02accb0003bb36904ffa62aba65055f6279941e1,0,False,0.6620000004768372,0.6478999853134155,0.6636999845504761,0.7208757400512695,0.7032404541969299,0.7207368016242981,-0.6144533753395081,-0.6270381808280945,-0.6151238083839417
2,journal_remaining_h2_rewired_tree_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260819214639,0,10300,rewired_tree,grouped_point,shunting,full_bp,1,8,66178,66178,14336,32768,2944,4698ef7a876e1532ef621d4d82983babb04816021d4e8757aff6242d9205d0c2,ca8ec51cc69b979aab5c9ab6efd9a19be34e48912e860dfb9d87d01cb4cc9c0b,0,False,0.6679999828338623,0.6557999849319458,0.6585999727249146,0.7309429049491882,0.7146300673484802,0.7213351726531982,-0.6071764230728149,-0.6200267672538757,-0.6139048933982849
2,journal_remaining_h2_rewired_tree_grouped_point_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260819214639,1,10301,rewired_tree,grouped_point,shunting,full_bp,1,8,66178,66178,14336,32768,2944,f8c16a5b63cfbe0713d4e466c5db5d279bf763fb620b2bf434d19350d76d3f99,b28e8a039cc608d8828791142e8ba44da916225ba957081fad654addf8f842c7,0,False,0.6658999919891357,0.6647999882698059,0.6650999784469604,0.7224297523498535,0.7245694398880005,0.7270740866661072,-0.6144679188728333,-0.611896276473999,-0.6103596687316895
