hierarchy,regime,architecture,mechanism,credit,depth,seed,train_accuracy_clean,valid_accuracy_clean,test_accuracy_clean,train_accuracy_historical,valid_accuracy_historical,test_accuracy_historical,_merge,train_accuracy_difference,train_accuracy_absolute_difference,valid_accuracy_difference,valid_accuracy_absolute_difference,test_accuracy_difference,test_accuracy_absolute_difference
2,rewired_tree,serial_tree,shunting,local_path,2,10303,0.6444000005722046,0.6383999586105347,0.6352999806404114,0.6431999802589417,0.6394000053405762,0.6352999806404114,both,0.0012000203132629395,0.0012000203132629395,-0.001000046730041504,0.001000046730041504,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_path,2,10304,0.6413999795913696,0.6323999762535095,0.6365000009536743,0.6412999629974365,0.6311999559402466,0.6380999684333801,both,0.00010001659393310547,0.00010001659393310547,0.0012000203132629395,0.0012000203132629395,-0.0015999674797058105,0.0015999674797058105
2,rewired_tree,serial_tree,shunting,local_path,2,10305,0.640500009059906,0.6383000016212463,0.6298999786376953,0.6401000022888184,0.6381999850273132,0.6283999681472778,both,0.0004000067710876465,0.0004000067710876465,0.00010001659393310547,0.00010001659393310547,0.0015000104904174805,0.0015000104904174805
2,rewired_tree,serial_tree,shunting,local_path,2,10306,0.6484000086784363,0.6269999742507935,0.642300009727478,0.6474999785423279,0.6258999705314636,0.642300009727478,both,0.0009000301361083984,0.0009000301361083984,0.001100003719329834,0.001100003719329834,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_path,2,10307,0.6373999714851379,0.6413999795913696,0.6301999688148499,0.6376999616622925,0.6407999992370605,0.632099986076355,both,-0.000299990177154541,0.000299990177154541,0.000599980354309082,0.000599980354309082,-0.001900017261505127,0.001900017261505127
2,rewired_tree,serial_tree,shunting,local_path,2,10308,0.6473999619483948,0.6306999921798706,0.626800000667572,0.6473999619483948,0.6306999921798706,0.626800000667572,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_path,2,10309,0.635699987411499,0.6280999779701233,0.6358999609947205,0.635699987411499,0.6280999779701233,0.6358999609947205,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_shared,1,10300,0.6667999625205994,0.653499960899353,0.6574000120162964,0.6667999625205994,0.653499960899353,0.6574000120162964,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_shared,1,10301,0.6625999808311462,0.6601999998092651,0.6602999567985535,0.6625999808311462,0.6601999998092651,0.6602999567985535,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_shared,1,10302,0.6665999889373779,0.6596999764442444,0.6606000065803528,0.6667999625205994,0.6588999629020691,0.6603999733924866,both,-0.00019997358322143555,0.00019997358322143555,0.000800013542175293,0.000800013542175293,0.00020003318786621094,0.00020003318786621094
2,rewired_tree,serial_tree,shunting,local_shared,1,10303,0.6657999753952026,0.6613999605178833,0.6568999886512756,0.6660999655723572,0.6615999937057495,0.6563000082969666,both,-0.000299990177154541,0.000299990177154541,-0.00020003318786621094,0.00020003318786621094,0.000599980354309082,0.000599980354309082
2,rewired_tree,serial_tree,shunting,local_shared,1,10304,0.6611999869346619,0.6502000093460083,0.6532999873161316,0.661300003528595,0.6502999663352966,0.6536999940872192,both,-0.00010001659393310547,0.00010001659393310547,-9.995698928833008e-05,9.995698928833008e-05,-0.0004000067710876465,0.0004000067710876465
2,rewired_tree,serial_tree,shunting,local_shared,1,10305,0.6615999937057495,0.6543999910354614,0.647599995136261,0.6615999937057495,0.6556999683380127,0.645799994468689,both,0.0,0.0,-0.0012999773025512695,0.0012999773025512695,0.0018000006675720215,0.0018000006675720215
2,rewired_tree,serial_tree,shunting,local_shared,1,10306,0.6611999869346619,0.6481999754905701,0.6607999801635742,0.661799967288971,0.648099958896637,0.6603999733924866,both,-0.000599980354309082,0.000599980354309082,0.00010001659393310547,0.00010001659393310547,0.0004000067710876465,0.0004000067710876465
2,rewired_tree,serial_tree,shunting,local_shared,1,10307,0.6567999720573425,0.6602999567985535,0.6541000008583069,0.6567999720573425,0.6602999567985535,0.6541000008583069,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_shared,1,10308,0.6642999649047852,0.6502000093460083,0.6451999545097351,0.6639999747276306,0.6502999663352966,0.6462000012397766,both,0.000299990177154541,0.000299990177154541,-9.995698928833008e-05,9.995698928833008e-05,-0.001000046730041504,0.001000046730041504
2,rewired_tree,serial_tree,shunting,local_shared,1,10309,0.6559999585151672,0.6450999975204468,0.65829998254776,0.6559999585151672,0.6450999975204468,0.6571999788284302,both,0.0,0.0,0.0,0.0,0.001100003719329834,0.001100003719329834
2,rewired_tree,serial_tree,shunting,local_shared,2,10300,0.6513000130653381,0.6432999968528748,0.6426999568939209,0.6477999687194824,0.6437999606132507,0.640999972820282,both,0.003500044345855713,0.003500044345855713,-0.0004999637603759766,0.0004999637603759766,0.001699984073638916,0.001699984073638916
2,rewired_tree,serial_tree,shunting,local_shared,2,10301,0.6444999575614929,0.6423999667167664,0.6412999629974365,0.6455000042915344,0.6406999826431274,0.6416000127792358,both,-0.001000046730041504,0.001000046730041504,0.001699984073638916,0.001699984073638916,-0.0003000497817993164,0.0003000497817993164
2,rewired_tree,serial_tree,shunting,local_shared,2,10302,0.6455999612808228,0.6425999999046326,0.6405999660491943,0.6473999619483948,0.6414999961853027,0.640500009059906,both,-0.0018000006675720215,0.0018000006675720215,0.001100003719329834,0.001100003719329834,9.995698928833008e-05,9.995698928833008e-05
2,rewired_tree,serial_tree,shunting,local_shared,2,10303,0.6470999717712402,0.6405999660491943,0.6373999714851379,0.6470999717712402,0.6405999660491943,0.6373999714851379,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_shared,2,10304,0.6435999870300293,0.6345999836921692,0.6398999691009521,0.6435999870300293,0.6345999836921692,0.6398999691009521,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_shared,2,10305,0.6412999629974365,0.6408999562263489,0.6341999769210815,0.6412999629974365,0.6408999562263489,0.6341999769210815,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_shared,2,10306,0.6480000019073486,0.6297999620437622,0.6434000134468079,0.6480000019073486,0.6297999620437622,0.6434000134468079,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_shared,2,10307,0.6390999555587769,0.6416999697685242,0.6328999996185303,0.6390999555587769,0.6416999697685242,0.6328999996185303,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_shared,2,10308,0.6470999717712402,0.6312999725341797,0.6277999877929688,0.6470999717712402,0.6312999725341797,0.6277999877929688,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_shared,2,10309,0.6362000107765198,0.6291999816894531,0.6402999758720398,0.6362000107765198,0.6291999816894531,0.6402999758720398,both,0.0,0.0,0.0,0.0,0.0,0.0
3,aligned,grouped_point,shunting,full_bp,1,10200,0.6098999977111816,0.6100000143051147,0.6062999963760376,0.6101999878883362,0.6097999811172485,0.6062999963760376,both,-0.000299990177154541,0.000299990177154541,0.00020003318786621094,0.00020003318786621094,0.0,0.0
3,aligned,grouped_point,shunting,full_bp,1,10201,0.6216999888420105,0.6114999651908875,0.6128999590873718,0.6212999820709229,0.6108999848365784,0.6133999824523926,both,0.0004000067710876465,0.0004000067710876465,0.000599980354309082,0.000599980354309082,-0.000500023365020752,0.000500023365020752
3,aligned,grouped_point,shunting,full_bp,1,10202,0.6129999756813049,0.6119999885559082,0.6150000095367432,0.6129999756813049,0.6119999885559082,0.6150000095367432,both,0.0,0.0,0.0,0.0,0.0,0.0
3,aligned,grouped_point,shunting,full_bp,1,10203,0.6215999722480774,0.6139000058174133,0.6105999946594238,0.6215999722480774,0.6139000058174133,0.6105999946594238,both,0.0,0.0,0.0,0.0,0.0,0.0
3,aligned,grouped_point,shunting,full_bp,1,10204,0.6256999969482422,0.6114999651908875,0.6008999943733215,0.6256999969482422,0.6114999651908875,0.6008999943733215,both,0.0,0.0,0.0,0.0,0.0,0.0
3,aligned,grouped_point,shunting,full_bp,1,10205,0.6123999953269958,0.5989999771118164,0.6089999675750732,0.6123999953269958,0.5989999771118164,0.6089999675750732,both,0.0,0.0,0.0,0.0,0.0,0.0
3,aligned,grouped_point,shunting,full_bp,1,10206,0.6103000044822693,0.6100999712944031,0.609499990940094,0.6103000044822693,0.6100999712944031,0.609499990940094,both,0.0,0.0,0.0,0.0,0.0,0.0
3,aligned,grouped_point,shunting,full_bp,1,10207,0.6193000078201294,0.6154999732971191,0.6083999872207642,0.6193000078201294,0.6154999732971191,0.6083999872207642,both,0.0,0.0,0.0,0.0,0.0,0.0
3,aligned,grouped_point,shunting,full_bp,1,10208,0.6168000102043152,0.6114000082015991,0.6157000064849854,0.6171999573707581,0.6103999614715576,0.6154999732971191,both,-0.0003999471664428711,0.0003999471664428711,0.001000046730041504,0.001000046730041504,0.00020003318786621094,0.00020003318786621094
3,aligned,grouped_point,shunting,full_bp,1,10209,0.616599977016449,0.6114999651908875,0.6067000031471252,0.6168999671936035,0.6110000014305115,0.6068999767303467,both,-0.000299990177154541,0.000299990177154541,0.0004999637603759766,0.0004999637603759766,-0.00019997358322143555,0.00019997358322143555
3,aligned,grouped_point,shunting,full_bp,2,10200,0.6101999878883362,0.6096999645233154,0.6062999963760376,0.6083999872207642,0.6114000082015991,0.6069999933242798,both,0.0018000006675720215,0.0018000006675720215,-0.0017000436782836914,0.0017000436782836914,-0.0006999969482421875,0.0006999969482421875
3,aligned,grouped_point,shunting,full_bp,2,10201,0.6211999654769897,0.6104999780654907,0.6126999855041504,0.6218000054359436,0.6114999651908875,0.6128000020980835,both,-0.0006000399589538574,0.0006000399589538574,-0.0009999871253967285,0.0009999871253967285,-0.00010001659393310547,0.00010001659393310547
3,aligned,grouped_point,shunting,full_bp,2,10202,0.611299991607666,0.6107000112533569,0.6172999739646912,0.613599956035614,0.611299991607666,0.6154999732971191,both,-0.002299964427947998,0.002299964427947998,-0.000599980354309082,0.000599980354309082,0.0018000006675720215,0.0018000006675720215
3,aligned,grouped_point,shunting,full_bp,2,10203,0.6223999857902527,0.6137999892234802,0.6108999848365784,0.6214999556541443,0.6137999892234802,0.6111999750137329,both,0.0009000301361083984,0.0009000301361083984,0.0,0.0,-0.000299990177154541,0.000299990177154541
3,aligned,grouped_point,shunting,full_bp,2,10204,0.6244999766349792,0.6118999719619751,0.6010000109672546,0.6244999766349792,0.6121999621391296,0.6008999943733215,both,0.0,0.0,-0.000299990177154541,0.000299990177154541,0.00010001659393310547,0.00010001659393310547
3,aligned,grouped_point,shunting,full_bp,2,10205,0.6132000088691711,0.6024999618530273,0.6104999780654907,0.613599956035614,0.6022999882698059,0.6100999712944031,both,-0.0003999471664428711,0.0003999471664428711,0.00019997358322143555,0.00019997358322143555,0.0004000067710876465,0.0004000067710876465
3,aligned,grouped_point,shunting,full_bp,2,10206,0.6092000007629395,0.6104999780654907,0.6098999977111816,0.6093999743461609,0.6100999712944031,0.6100000143051147,both,-0.00019997358322143555,0.00019997358322143555,0.0004000067710876465,0.0004000067710876465,-0.00010001659393310547,0.00010001659393310547
3,aligned,grouped_point,shunting,full_bp,2,10207,0.6202999949455261,0.6168999671936035,0.6090999841690063,0.6195999979972839,0.6162999868392944,0.608299970626831,both,0.0006999969482421875,0.0006999969482421875,0.000599980354309082,0.000599980354309082,0.000800013542175293,0.000800013542175293
3,aligned,grouped_point,shunting,full_bp,2,10208,0.6175000071525574,0.6110999584197998,0.6168000102043152,0.6172999739646912,0.611299991607666,0.6166999936103821,both,0.00020003318786621094,0.00020003318786621094,-0.00020003318786621094,0.00020003318786621094,0.00010001659393310547,0.00010001659393310547
3,aligned,grouped_point,shunting,full_bp,2,10209,0.6169999837875366,0.611799955368042,0.6071000099182129,0.6169999837875366,0.611799955368042,0.6071000099182129,both,0.0,0.0,0.0,0.0,0.0,0.0
3,aligned,grouped_point,shunting,full_bp,3,10200,0.6110999584197998,0.6093999743461609,0.6071000099182129,0.6108999848365784,0.6100000143051147,0.6065999865531921,both,0.00019997358322143555,0.00019997358322143555,-0.0006000399589538574,0.0006000399589538574,0.000500023365020752,0.000500023365020752
3,aligned,grouped_point,shunting,full_bp,3,10201,0.621999979019165,0.6108999848365784,0.6129999756813049,0.621999979019165,0.6108999848365784,0.6129999756813049,both,0.0,0.0,0.0,0.0,0.0,0.0
3,aligned,grouped_point,shunting,full_bp,3,10202,0.6152999997138977,0.6119999885559082,0.6157999634742737,0.6152999997138977,0.6119999885559082,0.6157999634742737,both,0.0,0.0,0.0,0.0,0.0,0.0
3,aligned,grouped_point,shunting,full_bp,3,10203,0.6205999851226807,0.6137999892234802,0.6115999817848206,0.6207999587059021,0.6141999959945679,0.6111999750137329,both,-0.00019997358322143555,0.00019997358322143555,-0.0004000067710876465,0.0004000067710876465,0.0004000067710876465,0.0004000067710876465
3,aligned,grouped_point,shunting,full_bp,3,10204,0.6240999698638916,0.6121000051498413,0.6006999611854553,0.6252999901771545,0.6118999719619751,0.600600004196167,both,-0.0012000203132629395,0.0012000203132629395,0.00020003318786621094,0.00020003318786621094,9.995698928833008e-05,9.995698928833008e-05
3,aligned,grouped_point,shunting,full_bp,3,10205,0.611299991607666,0.5999999642372131,0.6074999570846558,0.611299991607666,0.5999999642372131,0.6074999570846558,both,0.0,0.0,0.0,0.0,0.0,0.0
3,aligned,grouped_point,shunting,full_bp,3,10206,0.6103000044822693,0.6096000075340271,0.6100999712944031,0.6103000044822693,0.6096000075340271,0.6100999712944031,both,0.0,0.0,0.0,0.0,0.0,0.0
3,aligned,grouped_point,shunting,full_bp,3,10207,0.6197999715805054,0.6164999604225159,0.6086999773979187,0.6197999715805054,0.6164999604225159,0.6086999773979187,both,0.0,0.0,0.0,0.0,0.0,0.0
3,aligned,grouped_point,shunting,full_bp,3,10208,0.6140999794006348,0.6101999878883362,0.614799976348877,0.6133999824523926,0.6101999878883362,0.6140999794006348,both,0.0006999969482421875,0.0006999969482421875,0.0,0.0,0.0006999969482421875,0.0006999969482421875
3,aligned,grouped_point,shunting,full_bp,3,10209,0.6171000003814697,0.6116999983787537,0.6069999933242798,0.6171000003814697,0.6114999651908875,0.6071000099182129,both,0.0,0.0,0.00020003318786621094,0.00020003318786621094,-0.00010001659393310547,0.00010001659393310547
3,aligned,serial_tree,raw_additive,full_bp,1,10200,0.6272000074386597,0.6371999979019165,0.6297000050544739,0.6164000034,0.6220999956,0.6151999831,both,0.01080000403865966,0.01080000403865966,0.015100002301916549,0.015100002301916549,0.014500021954473863,0.014500021954473863
3,aligned,serial_tree,raw_additive,full_bp,1,10201,0.5740000009536743,0.5633999705314636,0.5684999823570251,0.5853999853,0.5845000148,0.5879999995,both,-0.01139998434632572,0.01139998434632572,-0.0211000442685364,0.0211000442685364,-0.01950001714297489,0.01950001714297489
3,aligned,serial_tree,raw_additive,full_bp,1,10202,0.5899999737739563,0.5885999798774719,0.5963000059127808,0.4505999982,0.4445999861,0.4461999834,both,0.13939997557395628,0.13939997557395628,0.1439999937774719,0.1439999937774719,0.15010002251278076,0.15010002251278076
3,aligned,serial_tree,raw_additive,full_bp,1,10203,0.6105999946594238,0.6162999868392944,0.6069999933242798,0.6105999947,0.6162999868,0.6069999933,both,-4.0576209059395296e-11,4.0576209059395296e-11,3.929445657746555e-11,3.929445657746555e-11,2.4279800392434936e-11,2.4279800392434936e-11
3,aligned,serial_tree,raw_additive,full_bp,1,10204,0.6283000111579895,0.6198999881744385,0.614300012588501,0.6261000037,0.6128000021,0.6110999584,both,0.002200007457989539,0.002200007457989539,0.0070999860744385135,0.0070999860744385135,0.0032000541885010003,0.0032000541885010003
3,aligned,serial_tree,raw_additive,full_bp,1,10205,0.5922999978065491,0.5870999693870544,0.5982999801635742,0.5893999934,0.5910999775,0.5960999727,both,0.0029000044065490282,0.0029000044065490282,-0.004000008112945541,0.004000008112945541,0.002200007463574183,0.002200007463574183
3,aligned,serial_tree,raw_additive,full_bp,1,10206,0.5710999965667725,0.5699999928474426,0.5618999600410461,0.5848999619,0.5917999744,0.5873000026,both,-0.013799965333227582,0.013799965333227582,-0.021799981552557357,0.021799981552557357,-0.025400042558953895,0.025400042558953895
3,aligned,serial_tree,raw_additive,full_bp,1,10207,0.5728999972343445,0.564300000667572,0.5687999725341797,0.5618000031,0.5555999875,0.5546000004,both,0.011099994134344482,0.011099994134344482,0.008700013167572074,0.008700013167572074,0.014199972134179673,0.014199972134179673
3,aligned,serial_tree,raw_additive,full_bp,1,10208,0.5823000073432922,0.574400007724762,0.5809000134468079,0.5713999867,0.5629000068,0.5658999681,both,0.010900020643292208,0.010900020643292208,0.011500000924762,0.011500000924762,0.015000045346807878,0.015000045346807878
3,aligned,serial_tree,raw_additive,full_bp,1,10209,0.5622000098228455,0.5586000084877014,0.561199963092804,0.5622000098,0.5586000085,0.5611999631,both,2.2845503266921696e-11,2.2845503266921696e-11,-1.2298606577587634e-11,1.2298606577587634e-11,-7.196021556410415e-12,7.196021556410415e-12
3,aligned,serial_tree,raw_additive,full_bp,2,10200,0.564300000667572,0.5640000104904175,0.5651999711990356,0.5643000007,0.5640000105,0.5651999712,both,-3.2427949214763885e-11,3.2427949214763885e-11,-9.582556970144651e-12,9.582556970144651e-12,-9.64339719189411e-13,9.64339719189411e-13
3,aligned,serial_tree,raw_additive,full_bp,2,10201,0.5036999583244324,0.5048999786376953,0.5038999915122986,0.5036999583,0.5048999786,0.5038999915,both,2.4432345036018432e-11,2.4432345036018432e-11,3.769529133279548e-11,3.769529133279548e-11,1.2298606577587634e-11,1.2298606577587634e-11
3,aligned,serial_tree,raw_additive,full_bp,2,10202,0.46609997749328613,0.46799999475479126,0.47039997577667236,0.5819000006,0.584100008,0.584100008,both,-0.11580002310671389,0.11580002310671389,-0.11610001324520869,0.11610001324520869,-0.11370003222332759,0.11370003222332759
3,aligned,serial_tree,raw_additive,full_bp,2,10203,0.5557999610900879,0.5590999722480774,0.5519999861717224,0.5558999777,0.5591999888,0.5521000028,both,-0.00010001660991210137,0.00010001660991210137,-0.00010001655192259928,0.00010001655192259928,-0.00010001662827763269,0.00010001662827763269
3,aligned,serial_tree,raw_additive,full_bp,2,10204,0.545199990272522,0.538599967956543,0.539900004863739,0.5522999763,0.5519999862,0.5529999733,both,-0.007099986027478078,0.007099986027478078,-0.013400018243457046,0.013400018243457046,-0.013099968436260934,0.013099968436260934
3,aligned,serial_tree,raw_additive,full_bp,2,10205,0.558899998664856,0.5575000047683716,0.5555999875068665,0.5428999662,0.5446000099,0.5446999669,both,0.01600003246485593,0.01600003246485593,0.012899994868371567,0.012899994868371567,0.010900020606866456,0.010900020606866456
3,aligned,serial_tree,raw_additive,full_bp,2,10206,0.5,0.5,0.5,0.5,0.5,0.5,both,0.0,0.0,0.0,0.0,0.0,0.0
3,aligned,serial_tree,raw_additive,full_bp,2,10207,0.5115000009536743,0.5123999714851379,0.5134999752044678,0.511500001,0.5123999715,0.5134999752,both,-4.6325721037021594e-11,4.6325721037021594e-11,-1.486211154144712e-11,1.486211154144712e-11,4.467759495696555e-12,4.467759495696555e-12
3,aligned,serial_tree,raw_additive,full_bp,2,10208,0.5024999976158142,0.5020999908447266,0.5011000037193298,0.5024999976,0.5020999908,0.5011000037,both,1.5814238807365655e-11,1.5814238807365655e-11,4.472655579235152e-11,4.472655579235152e-11,1.9329871037143675e-11,1.9329871037143675e-11
3,aligned,serial_tree,raw_additive,full_bp,2,10209,0.5436999797821045,0.5471999645233154,0.5468999743461609,0.5744999647,0.5730999708,0.5654000044,both,-0.030799984917895484,0.030799984917895484,-0.02590000627668454,0.02590000627668454,-0.018500030053839156,0.018500030053839156
3,aligned,serial_tree,raw_additive,full_bp,3,10200,0.5493000149726868,0.5461999773979187,0.5490999817848206,0.549300015,0.5461999774,0.5490999818,both,-2.731326276261825e-11,2.731326276261825e-11,-2.081335104264781e-12,2.081335104264781e-12,-1.517941328188499e-11,1.517941328188499e-11
3,aligned,serial_tree,raw_additive,full_bp,3,10201,0.5,0.4998999834060669,0.5002999901771545,0.5,0.4998999834,0.5002999902,both,0.0,0.0,6.066869229215399e-12,6.066869229215399e-12,-2.2845503266921696e-11,2.2845503266921696e-11
3,aligned,serial_tree,raw_additive,full_bp,3,10202,0.5374999642372131,0.5449999570846558,0.5442999601364136,0.5374999642,0.5450999737,0.5442999601,both,3.721312147320077e-11,3.721312147320077e-11,-0.00010001661534420059,0.00010001661534420059,3.6413538850865734e-11,3.6413538850865734e-11
3,aligned,serial_tree,raw_additive,full_bp,3,10203,0.5,0.5001000165939331,0.5001999735832214,0.5,0.5001000166,0.5001999736,both,0.0,0.0,-6.0669247403666304e-12,6.0669247403666304e-12,-1.6778578526555066e-11,1.6778578526555066e-11
3,aligned,serial_tree,raw_additive,full_bp,3,10204,0.5045999884605408,0.5033000111579895,0.5051999688148499,0.5045999885,0.5033000112,0.5051999688,both,-3.9459213674319926e-11,3.9459213674319926e-11,-4.2010506184908536e-11,4.2010506184908536e-11,1.4849899088176244e-11,1.4849899088176244e-11
3,aligned,serial_tree,raw_additive,full_bp,3,10205,0.49959999322891235,0.5002999901771545,0.5002999901771545,0.4995999932,0.5002999902,0.5002999902,both,2.8912372496137095e-11,2.8912372496137095e-11,-2.2845503266921696e-11,2.2845503266921696e-11,-2.2845503266921696e-11,2.2845503266921696e-11
3,aligned,serial_tree,raw_additive,full_bp,3,10206,0.5,0.5001999735832214,0.5001000165939331,0.5,0.5001999736,0.5001000166,both,0.0,0.0,-1.6778578526555066e-11,1.6778578526555066e-11,-6.0669247403666304e-12,6.0669247403666304e-12
3,aligned,serial_tree,raw_additive,full_bp,3,10207,0.5015000104904175,0.5008999705314636,0.5012999773025513,0.5015000105,0.5008999705,0.5012999773,both,-9.582556970144651e-12,9.582556970144651e-12,3.1463609495574474e-11,3.1463609495574474e-11,2.5512925105886097e-12,2.5512925105886097e-12
3,aligned,serial_tree,raw_additive,full_bp,3,10208,0.5259000062942505,0.5281999707221985,0.524899959564209,0.5259000063,0.5281999707,0.5248999596,both,-5.749511977626298e-12,5.749511977626298e-12,2.2198465288170155e-11,2.2198465288170155e-11,-3.579103680095841e-11,3.579103680095841e-11
3,aligned,serial_tree,raw_additive,full_bp,3,10209,0.5773999691009521,0.5726999640464783,0.5805999636650085,0.5658999681,0.56189996,0.5643000007,both,0.011500001000952165,0.011500001000952165,0.010800004046478295,0.010800004046478295,0.016299962965008574,0.016299962965008574
3,aligned,serial_tree,shunting,full_bp,1,10200,0.6098999977111816,0.6100000143051147,0.6062999963760376,0.6108999848,0.6096999645,0.606400013,both,-0.0009999870888183215,0.0009999870888183215,0.0003000498051147771,0.0003000498051147771,-0.00010001662396241784,0.00010001662396241784
3,aligned,serial_tree,shunting,full_bp,1,10201,0.6212999820709229,0.6108999848365784,0.6133999824523926,0.6215999722,0.6114000082,0.6128999591,both,-0.0002999901290771101,0.0002999901290771101,-0.0005000233634215867,0.0005000233634215867,0.0005000233523926312,0.0005000233523926312
3,aligned,serial_tree,shunting,full_bp,1,10202,0.6129999756813049,0.6119999885559082,0.6150000095367432,0.6152999997,0.611899972,0.6169999838,both,-0.0023000240186951126,0.0023000240186951126,0.00010001655590818892,0.00010001655590818892,-0.0019999742632568207,0.0019999742632568207
3,aligned,serial_tree,shunting,full_bp,1,10203,0.6215999722480774,0.6139000058174133,0.6105999946594238,0.6216999888,0.6132999659,0.6112999916,both,-0.00010001655192259928,0.00010001655192259928,0.0006000399174133086,0.0006000399174133086,-0.0006999969405762085,0.0006999969405762085
3,aligned,serial_tree,shunting,full_bp,1,10204,0.6256999969482422,0.6114999651908875,0.6008999943733215,0.6252999902,0.6114000082,0.6006999612,both,0.0004000067482421432,0.0004000067482421432,9.995699088749532e-05,9.995699088749532e-05,0.00020003317332151216,0.00020003317332151216
3,aligned,serial_tree,shunting,full_bp,1,10205,0.6123999953269958,0.5989999771118164,0.6089999675750732,0.6117999554,0.5997999907,0.6085999608,both,0.0006000399269958656,0.0006000399269958656,-0.0008000135881836012,0.0008000135881836012,0.0004000067750732361,0.0004000067750732361
3,aligned,serial_tree,shunting,full_bp,1,10206,0.6103000044822693,0.6100999712944031,0.609499990940094,0.6100999713,0.6097999811,0.6100999713,both,0.0002000331822692436,0.0002000331822692436,0.00029999019440307695,0.00029999019440307695,-0.0005999803599060494,0.0005999803599060494
3,aligned,serial_tree,shunting,full_bp,1,10207,0.6193000078201294,0.6154999732971191,0.6083999872207642,0.6204000115,0.6157000065,0.6089999676,both,-0.0011000036798706203,0.0011000036798706203,-0.00020003320288086712,0.00020003320288086712,-0.0005999803792358094,0.0005999803792358094
3,aligned,serial_tree,shunting,full_bp,1,10208,0.6173999905586243,0.6116999983787537,0.6172999739646912,0.6143999696,0.6103000045,0.6132999659,both,0.003000020958624283,0.003000020958624283,0.0013999938787536692,0.0013999938787536692,0.004000008064691141,0.004000008064691141
3,aligned,serial_tree,shunting,full_bp,1,10209,0.616599977016449,0.6114999651908875,0.6067000031471252,0.6169999838,0.6114000082,0.6069999933,both,-0.00040000678355101016,0.00040000678355101016,9.995699088749532e-05,9.995699088749532e-05,-0.0002999901528747406,0.0002999901528747406
3,aligned,serial_tree,shunting,full_bp,2,10200,0.6861000061035156,0.6805999875068665,0.680899977684021,0.6863999963,0.6802999973,0.6811000109,both,-0.00029999019648441205,0.00029999019648441205,0.0002999902068664406,0.0002999902068664406,-0.00020003321597905632,0.00020003321597905632
3,aligned,serial_tree,shunting,full_bp,2,10201,0.6852999925613403,0.6825000047683716,0.6743999719619751,0.6861999631,0.682099998,0.674399972,both,-0.0008999705386596446,0.0008999705386596446,0.0004000067683715969,0.0004000067683715969,-3.8024916548806686e-11,3.8024916548806686e-11
3,aligned,serial_tree,shunting,full_bp,2,10202,0.6904000043869019,0.6748999953269958,0.6761999726295471,0.6906999946,0.6746000051,0.6761999726,both,-0.00029999021309812246,0.00029999021309812246,0.0002999902269958943,0.0002999902269958943,2.954714251046653e-11,2.954714251046653e-11
3,aligned,serial_tree,shunting,full_bp,2,10203,0.6809999942779541,0.6791999936103821,0.6678000092506409,0.6805999875,0.679099977,0.6674999595,both,0.00040000677795415385,0.00040000677795415385,0.00010001661038205878,0.00010001661038205878,0.0003000497506409072,0.0003000497506409072
3,aligned,serial_tree,shunting,full_bp,2,10204,0.6869999766349792,0.6705999970436096,0.6694999933242798,0.6865999699,0.670699954,0.6696000099,both,0.0004000067349791969,0.0004000067349791969,-9.995695639042346e-05,9.995695639042346e-05,-0.00010001657572022982,0.00010001657572022982
3,aligned,serial_tree,shunting,full_bp,2,10205,0.6751999855041504,0.6753000020980835,0.682699978351593,0.6746999621,0.6742999554,0.6825000048,both,0.0005000234041503404,0.0005000234041503404,0.001000046698083512,0.001000046698083512,0.00019997355159306895,0.00019997355159306895
3,aligned,serial_tree,shunting,full_bp,2,10206,0.6785999536514282,0.6775000095367432,0.677899956703186,0.6780999899,0.6782999635,0.6779999733,both,0.0004999637514282451,0.0004999637514282451,-0.0007999539632568275,0.0007999539632568275,-0.00010001659681391217,0.00010001659681391217
3,aligned,serial_tree,shunting,full_bp,2,10207,0.6832000017166138,0.6793999671936035,0.6741999983787537,0.6830999851,0.6784999967,0.6724999547,both,0.00010001661661374062,0.00010001661661374062,0.0008999704936034636,0.0008999704936034636,0.0017000436787536488,0.0017000436787536488
