cohort,seed,family,step,structure,common_rate,model,optimizer,rate,rule,selected_rate,field,dimensions,total_energy,effective_rank,rank95,rank99,leading_fraction
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,loss_credit,6,0.7384596075710604,1.0649493054700772,1,2,0.96861311921142
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,parameter_jacobian_nonroot,24,7.731499627430819,4.2479607857674715,7,12,0.33223586501420144
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,parameter_gradient_nonroot,24,4.10348456296628,4.737405521291729,7,12,0.28069639552183806
matched_fresh_algebraic,211213,matching,64,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,path_q,6,0.8987925953541867,1.0778367762937497,1,2,0.9625602834786825
matched_fresh_algebraic,211213,matching,64,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,loss_credit,6,0.6402004575632021,1.0718921409237907,1,2,0.9653182889029704
matched_fresh_algebraic,211213,matching,64,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,parameter_jacobian_nonroot,24,5.569525563873736,3.93868245251983,5,11,0.36411196215107916
matched_fresh_algebraic,211213,matching,64,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,parameter_gradient_nonroot,24,3.4039814865428952,4.229591252094416,6,11,0.34212671381894594
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,path_q,6,1.304252881750309,1.1136525836564768,2,2,0.946410133823032
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,loss_credit,6,0.6530555826337766,1.1206319190399148,2,2,0.9433070498907637
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,parameter_jacobian_nonroot,24,6.259279267794832,4.7480088540085035,10,14,0.37495758466254686
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,parameter_gradient_nonroot,24,2.7402719177086357,4.959241714290916,10,14,0.34907288129122155
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,adam,0.003,exact,True,path_q,6,0.8014599517786433,1.151182869168572,2,2,0.9297920355154329
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,adam,0.003,exact,True,loss_credit,6,0.7036860901690799,1.1386367588209758,2,2,0.9352747241245601
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,adam,0.003,exact,True,parameter_jacobian_nonroot,24,5.156848365723103,4.547470300393436,7,12,0.3184185814119466
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,adam,0.003,exact,True,parameter_gradient_nonroot,24,4.196421868632844,4.6987581924315975,7,12,0.3116579990644073
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,adam,0.003,unit_broadcast,True,path_q,6,0.7207232826912825,1.094913251111148,1,3,0.9550410195940515
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,adam,0.003,unit_broadcast,True,loss_credit,6,0.7348266506253804,1.0909801147051816,1,3,0.9568099017050622
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,adam,0.003,unit_broadcast,True,parameter_jacobian_nonroot,24,7.474180654852504,3.3858283108243503,5,11,0.4644116922439624
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,adam,0.003,unit_broadcast,True,parameter_gradient_nonroot,24,7.385500818722627,3.3783315497649764,5,10,0.46484072747973204
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,path_q,6,0.7880039792637429,1.101362514656469,1,2,0.9519006672140397
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,loss_credit,6,0.70167772209301,1.0949313610395297,1,2,0.9548114357577048
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,parameter_jacobian_nonroot,24,5.007110709745836,4.368863681208018,7,12,0.3174618903029708
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,parameter_gradient_nonroot,24,4.112250993453713,4.530195362638338,7,12,0.30955033858725645
matched_fresh_algebraic,211213,matching,64,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,path_q,6,1.0125838162137815,1.0928332612361973,1,2,0.9557459367984392
matched_fresh_algebraic,211213,matching,64,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,loss_credit,6,0.5226393218689304,1.0932391386518892,1,2,0.9555460183219813
matched_fresh_algebraic,211213,matching,64,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,parameter_jacobian_nonroot,24,4.353596847898812,5.365010286839085,9,13,0.3047352681730459
matched_fresh_algebraic,211213,matching,64,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,parameter_gradient_nonroot,24,2.1046298612104,5.52359725817861,9,13,0.2798460451566679
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,adam,0.003,sign_broadcast,False,path_q,6,0.7880039886914059,1.1013625026615075,1,2,0.9519006726222866
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,adam,0.003,sign_broadcast,False,loss_credit,6,0.7016777080819889,1.0949313523582638,1,2,0.9548114396866307
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,adam,0.003,sign_broadcast,False,parameter_jacobian_nonroot,24,5.007110629116793,4.368863735406801,7,12,0.31746188343825055
matched_fresh_algebraic,211213,matching,64,compatible,True,algebraic,adam,0.003,sign_broadcast,False,parameter_gradient_nonroot,24,4.112250789963373,4.530195430805065,7,12,0.3095503315156443
matched_fresh_algebraic,211213,matching,64,compatible,False,algebraic,adam,0.01,sign_broadcast,True,path_q,6,1.0125837971092457,1.092833168909214,1,2,0.9557459790424921
matched_fresh_algebraic,211213,matching,64,compatible,False,algebraic,adam,0.01,sign_broadcast,True,loss_credit,6,0.5226392651997597,1.0932390447260638,1,2,0.9555460612964558
matched_fresh_algebraic,211213,matching,64,compatible,False,algebraic,adam,0.01,sign_broadcast,True,parameter_jacobian_nonroot,24,4.353596743342238,5.36501004813632,9,13,0.30473527978175347
matched_fresh_algebraic,211213,matching,64,compatible,False,algebraic,adam,0.01,sign_broadcast,True,parameter_gradient_nonroot,24,2.1046296636803987,5.523596938800707,9,13,0.27984606635391185
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,sgd,0.03,exact,True,path_q,6,1.4531426203367779,1.10924774821721,2,2,0.9481048269739365
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,sgd,0.03,exact,True,loss_credit,6,0.5849831476238598,1.1069895000165102,2,2,0.9491284581569862
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,sgd,0.03,exact,True,parameter_jacobian_nonroot,24,10.706051000549468,4.413874965656464,8,12,0.3650887629582332
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,sgd,0.03,exact,True,parameter_gradient_nonroot,24,3.509374642734399,5.14497157535784,9,13,0.3078607227844485
matched_fresh_algebraic,211213,matching,256,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,path_q,6,1.2023227705121482,1.0046559589123845,1,1,0.9976790165529537
matched_fresh_algebraic,211213,matching,256,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,loss_credit,6,0.3521479022630016,1.0045461924954397,1,1,0.9977335819791867
matched_fresh_algebraic,211213,matching,256,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,parameter_jacobian_nonroot,24,15.103444972415339,3.7318608809034024,7,11,0.4565666738172529
matched_fresh_algebraic,211213,matching,256,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,parameter_gradient_nonroot,24,4.179443797530923,3.907126091630395,7,11,0.44078454542933576
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,path_q,6,1.366724647865806,1.000394744070447,1,1,0.999802680086495
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,loss_credit,6,0.05689578954787421,1.0003151365127765,1,1,0.9998424650235811
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,parameter_jacobian_nonroot,24,18.108581669306034,3.6459076004595095,7,13,0.4673081638201385
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,parameter_gradient_nonroot,24,0.5116553083863516,5.158124038804715,8,13,0.34309300854217034
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,path_q,6,1.3297395683227735,1.1227690666651466,2,2,0.942050786666066
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,loss_credit,6,0.8437204314659951,1.1146506185805352,2,2,0.945697331367235
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,parameter_jacobian_nonroot,24,8.354339458636955,4.783400118181734,9,13,0.30814518297297067
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,parameter_gradient_nonroot,24,4.090587373593573,5.457807530772973,9,13,0.277917712072346
matched_fresh_algebraic,211213,matching,256,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,path_q,6,1.3215768270061587,1.074033156132993,1,2,0.9644991300931053
matched_fresh_algebraic,211213,matching,256,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,loss_credit,6,0.6455907105969788,1.0776005780012599,1,2,0.9628534150789929
matched_fresh_algebraic,211213,matching,256,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,parameter_jacobian_nonroot,24,6.73117524849358,5.113333084185707,10,14,0.35187328380409794
matched_fresh_algebraic,211213,matching,256,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,parameter_gradient_nonroot,24,3.1331138763634465,5.410727458345628,10,13,0.32600994855717397
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,path_q,6,1.6776398364521161,1.000106334656909,1,1,0.9999468361231008
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,loss_credit,6,0.01975203970894906,1.0001014215948183,1,1,0.999949292316149
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,parameter_jacobian_nonroot,24,13.661208595563334,5.1057936605184375,9,14,0.3442282390000859
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,parameter_gradient_nonroot,24,0.1529758291701307,4.788857735399419,9,13,0.377406945469197
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,adam,0.003,exact,True,path_q,6,1.4145390249804195,1.2402040976533297,2,3,0.8937078488962191
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,adam,0.003,exact,True,loss_credit,6,0.397069604600908,1.2469501577248123,2,3,0.8911596695123194
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,adam,0.003,exact,True,parameter_jacobian_nonroot,24,8.264808295212417,5.7472476250531335,10,14,0.2680636803124229
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,adam,0.003,exact,True,parameter_gradient_nonroot,24,2.063943656709111,6.048549173177708,10,13,0.2592528782770256
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,adam,0.003,unit_broadcast,True,path_q,6,1.2407662710614407,1.001951437984814,1,1,0.9990254947992311
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,adam,0.003,unit_broadcast,True,loss_credit,6,0.44589109802420357,1.0018823447875291,1,1,0.9990599562591641
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,adam,0.003,unit_broadcast,True,parameter_jacobian_nonroot,24,15.90358211984381,3.4741337341448415,7,10,0.4867304139923461
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,adam,0.003,unit_broadcast,True,parameter_gradient_nonroot,24,5.458882957038642,3.6052218719407563,7,10,0.4732436728556489
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,path_q,6,1.1711122530426208,1.0598187986442105,1,2,0.9710226090724164
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,loss_credit,6,0.5334694389913939,1.060430902800346,1,2,0.9707319272200974
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,parameter_jacobian_nonroot,24,4.992832599612102,5.162037680101505,10,13,0.322998342519635
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,parameter_gradient_nonroot,24,2.1143042039381506,5.2199233944920564,9,13,0.30704578059869786
matched_fresh_algebraic,211213,matching,256,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,path_q,6,1.6340657646444767,1.0005461156358566,1,1,0.9997270264257796
matched_fresh_algebraic,211213,matching,256,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,loss_credit,6,0.17581587809794,1.0004935841008296,1,1,0.9997532739996483
matched_fresh_algebraic,211213,matching,256,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,parameter_jacobian_nonroot,24,9.908682394277466,7.267030705159007,10,14,0.25137615175081773
matched_fresh_algebraic,211213,matching,256,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,parameter_gradient_nonroot,24,0.7511110368484892,6.823492443150405,10,13,0.24864094094234995
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,adam,0.003,sign_broadcast,False,path_q,6,1.171112295836947,1.059818712268679,1,2,0.97102264972072
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,adam,0.003,sign_broadcast,False,loss_credit,6,0.5334693665518234,1.060430815317717,1,2,0.9707319683713668
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,adam,0.003,sign_broadcast,False,parameter_jacobian_nonroot,24,4.992832685204155,5.162037771475069,10,13,0.3229983315920784
matched_fresh_algebraic,211213,matching,256,compatible,True,algebraic,adam,0.003,sign_broadcast,False,parameter_gradient_nonroot,24,2.114303922504066,5.219923350735456,9,13,0.3070457799836058
matched_fresh_algebraic,211213,matching,256,compatible,False,algebraic,adam,0.01,sign_broadcast,True,path_q,6,1.634065720871397,1.0005461159674354,1,1,0.9997270262600783
matched_fresh_algebraic,211213,matching,256,compatible,False,algebraic,adam,0.01,sign_broadcast,True,loss_credit,6,0.1758158412292166,1.0004935844797136,1,1,0.999753273810301
matched_fresh_algebraic,211213,matching,256,compatible,False,algebraic,adam,0.01,sign_broadcast,True,parameter_jacobian_nonroot,24,9.908682274987434,7.267030578785947,10,14,0.25137615885457615
matched_fresh_algebraic,211213,matching,256,compatible,False,algebraic,adam,0.01,sign_broadcast,True,parameter_gradient_nonroot,24,0.7511108566125471,6.823492788235295,10,13,0.2486409405068882
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,sgd,0.03,exact,True,path_q,6,1.5896617125167107,1.119518658781964,2,2,0.9435745253392536
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,sgd,0.03,exact,True,loss_credit,6,0.4383100693687081,1.114360565506723,2,2,0.9458895311501981
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,sgd,0.03,exact,True,parameter_jacobian_nonroot,24,11.422658645607278,4.6216931702960515,9,13,0.35394986576906295
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,sgd,0.03,exact,True,parameter_gradient_nonroot,24,2.9372352814169127,4.809233330180819,9,13,0.33990610809969113
matched_fresh_algebraic,211213,matching,512,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,path_q,6,1.337403301820253,1.0009887774093913,1,1,0.9995058556072897
matched_fresh_algebraic,211213,matching,512,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,loss_credit,6,0.16788639412266618,1.000850353209132,1,1,0.9995750041073257
matched_fresh_algebraic,211213,matching,512,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,parameter_jacobian_nonroot,24,17.448965860961245,3.688140026130493,7,12,0.46306904942008037
matched_fresh_algebraic,211213,matching,512,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,parameter_gradient_nonroot,24,0.9106618172821868,5.491862836095701,10,13,0.32915244659847154
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,path_q,6,1.3854769641883955,1.0001944103079112,1,1,0.9999028059747955
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,loss_credit,6,0.0021975656155586495,1.0002044655074485,1,1,0.9998977794609923
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,parameter_jacobian_nonroot,24,18.56511908613973,3.5782996863162855,7,13,0.47290196397090273
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,parameter_gradient_nonroot,24,0.030232820829065622,3.436709846574536,7,12,0.4859434118157044
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,path_q,6,1.2680718233948152,1.1425987201461325,2,2,0.9333881845640698
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,loss_credit,6,0.7129614449736769,1.1406713720960286,2,2,0.934227836386651
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,parameter_jacobian_nonroot,24,8.609777332887806,4.694543005174047,8,12,0.3405322122024343
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,parameter_gradient_nonroot,24,4.211451252561903,5.108929608330852,8,12,0.3066195056305808
matched_fresh_algebraic,211213,matching,512,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,path_q,6,1.5993927753629085,1.0018918766924931,1,1,0.9990550858065123
matched_fresh_algebraic,211213,matching,512,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,loss_credit,6,0.12078069583238633,1.0016467299097713,1,1,0.9991774184262194
matched_fresh_algebraic,211213,matching,512,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,parameter_jacobian_nonroot,24,12.4904850457736,5.312512995717562,9,14,0.3265004805898854
matched_fresh_algebraic,211213,matching,512,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,parameter_gradient_nonroot,24,0.6831141055880787,6.265536590090844,10,13,0.28152870623944043
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,path_q,6,1.6997109203202234,1.000106357503003,1,1,0.9999468243642936
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,loss_credit,6,0.0005311240927209419,1.0001200931227137,1,1,0.9999399573243081
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,parameter_jacobian_nonroot,24,13.899537216947099,5.089317167044403,10,14,0.3458833616434748
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,parameter_gradient_nonroot,24,0.004351713195904923,4.287511177332669,9,13,0.40444078529277067
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,adam,0.003,exact,True,path_q,6,2.2488954454500836,1.0000988956344499,1,1,0.9999505551065959
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,adam,0.003,exact,True,loss_credit,6,0.003892509054920834,1.0000973322766602,1,1,0.9999513367057083
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,adam,0.003,exact,True,parameter_jacobian_nonroot,24,15.496652188869914,5.195835661476035,10,14,0.32592531924471235
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,adam,0.003,exact,True,parameter_gradient_nonroot,24,0.027667770961505713,4.9109345140456515,9,13,0.3315405085728013
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,adam,0.003,unit_broadcast,True,path_q,6,1.663241348583726,1.002834508130071,1,1,0.9985851819973207
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,adam,0.003,unit_broadcast,True,loss_credit,6,0.33280824159124783,1.0023892844150921,1,1,0.9988070294859218
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,adam,0.003,unit_broadcast,True,parameter_jacobian_nonroot,24,17.14284162145386,4.33189162736652,7,12,0.41587326697663696
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,adam,0.003,unit_broadcast,True,parameter_gradient_nonroot,24,2.2382227479990155,6.335967767055736,9,12,0.24507549110788468
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,path_q,6,1.9529147010771453,1.0055926033589049,1,1,0.9972121566485209
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,loss_credit,6,0.572109898652485,1.005487877632817,1,1,0.9972642152887055
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,parameter_jacobian_nonroot,24,10.502638670135413,7.467461756309549,10,12,0.21972559708856615
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,parameter_gradient_nonroot,24,3.2697006260565944,6.296559337624306,9,12,0.2908512070272773
matched_fresh_algebraic,211213,matching,512,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,path_q,6,1.8909203317915868,1.0004102266890096,1,1,0.9997949367164777
matched_fresh_algebraic,211213,matching,512,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,loss_credit,6,0.0034032959846114234,1.0002949510784542,1,1,0.9998525519298536
matched_fresh_algebraic,211213,matching,512,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,parameter_jacobian_nonroot,24,11.600957206284516,6.78963137762776,11,14,0.26233440202221486
matched_fresh_algebraic,211213,matching,512,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,parameter_gradient_nonroot,24,0.020856063063074883,5.957085789487785,10,14,0.2894825473719125
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,adam,0.003,sign_broadcast,False,path_q,6,1.9529147159973994,1.005592601794906,1,1,0.9972121574261318
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,adam,0.003,sign_broadcast,False,loss_credit,6,0.5721098562607461,1.0054878762004782,1,1,0.99726421600094
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,adam,0.003,sign_broadcast,False,parameter_jacobian_nonroot,24,10.50263937196309,7.467461484439012,10,12,0.21972563112838298
matched_fresh_algebraic,211213,matching,512,compatible,True,algebraic,adam,0.003,sign_broadcast,False,parameter_gradient_nonroot,24,3.269700591082879,6.296559360291889,9,12,0.2908512136812506
matched_fresh_algebraic,211213,matching,512,compatible,False,algebraic,adam,0.01,sign_broadcast,True,path_q,6,1.8909202219966204,1.0004102270033075,1,1,0.9997949365594111
matched_fresh_algebraic,211213,matching,512,compatible,False,algebraic,adam,0.01,sign_broadcast,True,loss_credit,6,0.0034032972412506436,1.0002949513766812,1,1,0.9998525517807977
matched_fresh_algebraic,211213,matching,512,compatible,False,algebraic,adam,0.01,sign_broadcast,True,parameter_jacobian_nonroot,24,11.600956733716432,6.789631242749373,11,14,0.2623344099996778
matched_fresh_algebraic,211213,matching,512,compatible,False,algebraic,adam,0.01,sign_broadcast,True,parameter_gradient_nonroot,24,0.020856071255475908,5.957085691336745,10,14,0.289482553868275
matched_fresh_algebraic,211213,matching,1024,compatible,True,algebraic,sgd,0.03,exact,True,path_q,6,2.3788735829934597,1.0013047600715805,1,1,0.9993481416776041
matched_fresh_algebraic,211213,matching,1024,compatible,True,algebraic,sgd,0.03,exact,True,loss_credit,6,0.012906588264158681,1.0013055222215874,1,1,0.9993477611135302
matched_fresh_algebraic,211213,matching,1024,compatible,True,algebraic,sgd,0.03,exact,True,parameter_jacobian_nonroot,24,14.773456425627021,6.174710194516841,10,14,0.27976080481253823
matched_fresh_algebraic,211213,matching,1024,compatible,True,algebraic,sgd,0.03,exact,True,parameter_gradient_nonroot,24,0.07803712697378776,6.303899439036369,10,13,0.27305411152772524
matched_fresh_algebraic,211213,matching,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,path_q,6,1.4105641192689808,1.0000713815573323,1,1,0.999964310602273
matched_fresh_algebraic,211213,matching,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,loss_credit,6,0.01580998787332018,1.0000683317114214,1,1,0.999965835408898
matched_fresh_algebraic,211213,matching,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,parameter_jacobian_nonroot,24,18.6944667803396,3.6150797112082267,7,13,0.46963290475844455
matched_fresh_algebraic,211213,matching,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,parameter_gradient_nonroot,24,0.1901982617201017,3.918204838454491,7,13,0.4429521861922313
matched_fresh_algebraic,211213,matching,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,path_q,6,1.3837508950607487,1.0000250333877234,1,1,0.999987483512254
matched_fresh_algebraic,211213,matching,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,loss_credit,6,0.00030222892692569726,1.000025147035595,1,1,0.9999874266886586
matched_fresh_algebraic,211213,matching,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,parameter_jacobian_nonroot,24,18.54298458728434,3.580985194269145,7,13,0.4728180375093502
matched_fresh_algebraic,211213,matching,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,parameter_gradient_nonroot,24,0.004102280998007051,3.3973365210783446,7,12,0.48921070795507754
matched_fresh_algebraic,211213,matching,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,path_q,6,2.1539405635685367,1.0371949014573687,1,2,0.9817993315374757
matched_fresh_algebraic,211213,matching,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,loss_credit,6,0.20960526104099667,1.0357757422055123,1,2,0.9824795479465629
matched_fresh_algebraic,211213,matching,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,parameter_jacobian_nonroot,24,13.743481029145556,6.035801896388725,10,14,0.2911942704151883
matched_fresh_algebraic,211213,matching,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,parameter_gradient_nonroot,24,1.2568986471976142,6.062671306160651,10,13,0.26998881147441683
matched_fresh_algebraic,211213,matching,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,path_q,6,1.728428461613222,1.0000400932879812,1,1,0.9999799538782744
matched_fresh_algebraic,211213,matching,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,loss_credit,6,0.003071563367505436,1.0000397210107688,1,1,0.9999801400056548
matched_fresh_algebraic,211213,matching,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,parameter_jacobian_nonroot,24,13.960015982143448,5.1450739304120745,10,14,0.34196589018536433
matched_fresh_algebraic,211213,matching,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,parameter_gradient_nonroot,24,0.024829654439609994,4.814570677626776,9,13,0.37324369364880405
matched_fresh_algebraic,211213,matching,1024,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,path_q,6,1.7003613400692374,1.0000240898531076,1,1,0.9999879552472609
matched_fresh_algebraic,211213,matching,1024,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,loss_credit,6,0.0003021327175586656,1.0000232713197639,1,1,0.9999883645040633
matched_fresh_algebraic,211213,matching,1024,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,parameter_jacobian_nonroot,24,13.904584144278036,5.0984770341777095,10,14,0.34582780235493155
matched_fresh_algebraic,211213,matching,1024,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,parameter_gradient_nonroot,24,0.0024944096179182313,4.728165839044495,9,13,0.37192363714655763
