cohort,seed,task_group,optimizer,step,field,total_energy,effective_rank,rank95,rank99,leading_fraction
saved_conductance,15410,1,adam,1000,loss_credit,7.660556035781994e-07,1.0159628757450596,1,1,0.9920964509383107
saved_conductance,15410,2,sgd,0,path_q,0.520973494812672,1.0243003520307647,1,2,0.9880272323536157
saved_conductance,15410,2,sgd,0,loss_credit,0.0018779162868712979,1.024357154221052,1,2,0.987993896796259
saved_conductance,15410,2,sgd,1000,path_q,0.487674598582408,1.0189860978604788,1,1,0.9906175847731398
saved_conductance,15410,2,sgd,1000,loss_credit,1.4071185927271352e-06,1.0161510218054213,1,1,0.9920039987785935
saved_conductance,15410,2,adam,0,path_q,0.520973494812672,1.0243003520307647,1,2,0.9880272323536157
saved_conductance,15410,2,adam,0,loss_credit,0.0018779162868712979,1.024357154221052,1,2,0.987993896796259
saved_conductance,15410,2,adam,1000,path_q,0.4929598741670745,1.0185765610156057,1,1,0.9908176782665151
saved_conductance,15410,2,adam,1000,loss_credit,9.312368940467071e-07,1.0157124182902146,1,1,0.9922191634467485
saved_conductance,15411,0,sgd,0,path_q,0.47974666673198124,1.0235433712401854,1,2,0.9883980509651716
saved_conductance,15411,0,sgd,0,loss_credit,0.00034705931385942287,1.0219329413161582,1,2,0.9891797641302097
saved_conductance,15411,0,sgd,1000,path_q,0.4883527322681818,1.0162969525879828,1,1,0.9919332632543588
saved_conductance,15411,0,sgd,1000,loss_credit,2.7370737138984024e-06,1.0143482061509612,1,1,0.9928892988977069
saved_conductance,15411,0,adam,0,path_q,0.47974666673198124,1.0235433712401854,1,2,0.9883980509651716
saved_conductance,15411,0,adam,0,loss_credit,0.00034705931385942287,1.0219329413161582,1,2,0.9891797641302097
saved_conductance,15411,0,adam,1000,path_q,0.49256822183291066,1.0166889182743721,1,1,0.9917412711382563
saved_conductance,15411,0,adam,1000,loss_credit,2.947671700668139e-09,1.0153385593173343,1,1,0.9924029749685528
saved_conductance,15411,1,sgd,0,path_q,0.4797466667319813,1.0235433712401854,1,2,0.9883980509651716
saved_conductance,15411,1,sgd,0,loss_credit,0.00039480924788096335,1.0384286539056458,1,2,0.9812245827480204
saved_conductance,15411,1,sgd,1000,path_q,0.48718307183703785,1.0162327074226967,1,1,0.9919646838776521
saved_conductance,15411,1,sgd,1000,loss_credit,1.9978389140358563e-06,1.0164694566993717,1,1,0.9918484761298698
saved_conductance,15411,1,adam,0,path_q,0.4797466667319813,1.0235433712401854,1,2,0.9883980509651716
saved_conductance,15411,1,adam,0,loss_credit,0.00039480924788096335,1.0384286539056458,1,2,0.9812245827480204
saved_conductance,15411,1,adam,1000,path_q,0.496387259758859,1.0165589971634135,1,1,0.9918049124308614
saved_conductance,15411,1,adam,1000,loss_credit,3.664206518066073e-09,1.0162155683875582,1,1,0.9919728100089586
saved_conductance,15411,2,sgd,0,path_q,0.4797466667319813,1.0235433712401854,1,2,0.9883980509651716
saved_conductance,15411,2,sgd,0,loss_credit,0.00025075677158065205,1.0281764499493005,1,2,0.9861493975389015
saved_conductance,15411,2,sgd,1000,path_q,0.49514495021314187,1.0165867232845929,1,1,0.9917913460958011
saved_conductance,15411,2,sgd,1000,loss_credit,1.4925638806536847e-06,1.012728397211549,1,1,0.9936856945743343
saved_conductance,15411,2,adam,0,path_q,0.4797466667319813,1.0235433712401854,1,2,0.9883980509651716
saved_conductance,15411,2,adam,0,loss_credit,0.00025075677158065205,1.0281764499493005,1,2,0.9861493975389015
saved_conductance,15411,2,adam,1000,path_q,0.4948979675692616,1.0166728320107499,1,1,0.9917491527506075
saved_conductance,15411,2,adam,1000,loss_credit,2.560629968241103e-13,1.0157725246685525,1,1,0.992189896893334
saved_conductance,15412,0,sgd,0,path_q,0.5305532280075614,1.0158802008773764,1,1,0.9921354292294423
saved_conductance,15412,0,sgd,0,loss_credit,0.0004974472201336853,1.0251641750592912,1,2,0.9876018343806842
saved_conductance,15412,0,sgd,1000,path_q,0.5372906308547509,1.015020340450515,1,1,0.9925573987218115
saved_conductance,15412,0,sgd,1000,loss_credit,5.367486701168809e-07,1.0120637962053254,1,1,0.9940107104067126
saved_conductance,15412,0,adam,0,path_q,0.5305532280075614,1.0158802008773764,1,1,0.9921354292294423
saved_conductance,15412,0,adam,0,loss_credit,0.0004974472201336853,1.0251641750592912,1,2,0.9876018343806842
saved_conductance,15412,0,adam,1000,path_q,0.5297375040103578,1.0151391139274295,1,1,0.9924990562145357
saved_conductance,15412,0,adam,1000,loss_credit,1.1901892788271142e-14,1.0115541629874933,1,1,0.9942624749825346
saved_conductance,15412,1,sgd,0,path_q,0.5305532280075611,1.0158802008773764,1,1,0.9921354292294423
saved_conductance,15412,1,sgd,0,loss_credit,0.000459880122360275,1.0208289239538926,1,2,0.9897097790848544
saved_conductance,15412,1,sgd,1000,path_q,0.5367089423910658,1.0150063537265002,1,1,0.9925644600341625
saved_conductance,15412,1,sgd,1000,loss_credit,8.171079030916772e-07,1.0143490952113103,1,1,0.9928848672124952
saved_conductance,15412,1,adam,0,path_q,0.5305532280075611,1.0158802008773764,1,1,0.9921354292294423
saved_conductance,15412,1,adam,0,loss_credit,0.000459880122360275,1.0208289239538926,1,2,0.9897097790848544
saved_conductance,15412,1,adam,1000,path_q,0.5311472036823863,1.0151102210973868,1,1,0.9925132436387694
saved_conductance,15412,1,adam,1000,loss_credit,3.506851479402884e-10,1.012232422983432,1,1,0.9939266994340221
saved_conductance,15412,2,sgd,0,path_q,0.5305532280075611,1.0158802008773764,1,1,0.9921354292294423
saved_conductance,15412,2,sgd,0,loss_credit,0.000492040485217064,1.0248319689702738,1,2,0.98776140598739
saved_conductance,15412,2,sgd,1000,path_q,0.5373912548324368,1.015035710920855,1,1,0.9925499264021233
saved_conductance,15412,2,sgd,1000,loss_credit,6.341291464887311e-07,1.0129425808625674,1,1,0.9935768134892549
saved_conductance,15412,2,adam,0,path_q,0.5305532280075611,1.0158802008773764,1,1,0.9921354292294423
saved_conductance,15412,2,adam,0,loss_credit,0.000492040485217064,1.0248319689702738,1,2,0.98776140598739
saved_conductance,15412,2,adam,1000,path_q,0.5310648301709425,1.015105849910064,1,1,0.9925153885315858
saved_conductance,15412,2,adam,1000,loss_credit,4.081106415214592e-13,1.013293628570266,1,1,0.9934047055733554
saved_conductance,15413,0,sgd,0,path_q,0.5789291266010577,1.0193371717368158,1,1,0.9904349934171582
saved_conductance,15413,0,sgd,0,loss_credit,0.0014435346203972921,1.0314446301115088,1,2,0.9845458566043342
saved_conductance,15413,0,sgd,1000,path_q,0.5765785953433432,1.0171435691764628,1,1,0.9915144938801725
saved_conductance,15413,0,sgd,1000,loss_credit,1.5271607773362391e-06,1.0145783934736503,1,1,0.9927709874611078
saved_conductance,15413,0,adam,0,path_q,0.5789291266010577,1.0193371717368158,1,1,0.9904349934171582
saved_conductance,15413,0,adam,0,loss_credit,0.0014435346203972921,1.0314446301115088,1,2,0.9845458566043342
saved_conductance,15413,0,adam,1000,path_q,0.5778196883419756,1.0173661935472063,1,1,0.9914055932162456
saved_conductance,15413,0,adam,1000,loss_credit,1.6906007927487016e-07,1.0155362007733197,1,1,0.9922992195219815
saved_conductance,15413,1,sgd,0,path_q,0.5789291266010581,1.0193371717368163,1,1,0.990434993417158
saved_conductance,15413,1,sgd,0,loss_credit,0.0012164070333948046,1.021666139564987,1,2,0.9892976880427986
saved_conductance,15413,1,sgd,1000,path_q,0.5786738230759396,1.0171491064580267,1,1,0.9915126388055154
saved_conductance,15413,1,sgd,1000,loss_credit,1.1737062355060674e-06,1.0235307408541434,1,2,0.9883960975220698
saved_conductance,15413,1,adam,0,path_q,0.5789291266010581,1.0193371717368163,1,1,0.990434993417158
saved_conductance,15413,1,adam,0,loss_credit,0.0012164070333948046,1.021666139564987,1,2,0.9892976880427986
saved_conductance,15413,1,adam,1000,path_q,0.5775419851625806,1.017390562803076,1,1,0.9913938297496449
saved_conductance,15413,1,adam,1000,loss_credit,4.239035043942365e-08,1.0182757919785073,1,1,0.9909565081978933
saved_conductance,15413,2,sgd,0,path_q,0.5789291266010581,1.0193371717368163,1,1,0.990434993417158
saved_conductance,15413,2,sgd,0,loss_credit,0.0016345073545372684,1.0197493426695927,1,1,0.9902363860681467
saved_conductance,15413,2,sgd,1000,path_q,0.5781510726146325,1.0171662308327962,1,1,0.991503759052505
saved_conductance,15413,2,sgd,1000,loss_credit,4.6089467197652316e-07,1.0147390505442806,1,1,0.9926935741417048
saved_conductance,15413,2,adam,0,path_q,0.5789291266010581,1.0193371717368163,1,1,0.990434993417158
saved_conductance,15413,2,adam,0,loss_credit,0.0016345073545372684,1.0197493426695927,1,1,0.9902363860681467
saved_conductance,15413,2,adam,1000,path_q,0.5780431810446878,1.017289370864128,1,1,0.99144329455487
saved_conductance,15413,2,adam,1000,loss_credit,1.0006195064607645e-07,1.0143315849492083,1,1,0.9928921572695393
saved_conductance,15414,0,sgd,0,path_q,0.5210067780669412,1.029618138046488,1,2,0.9854462329960316
saved_conductance,15414,0,sgd,0,loss_credit,0.0018278730685938225,1.0298633560344785,1,2,0.9853144841672055
saved_conductance,15414,0,sgd,1000,path_q,0.5119417692093212,1.0197898025714018,1,1,0.990222566192297
saved_conductance,15414,0,sgd,1000,loss_credit,1.0542975707613866e-06,1.016346208849443,1,1,0.9919041144855814
saved_conductance,15414,0,adam,0,path_q,0.5210067780669412,1.029618138046488,1,2,0.9854462329960316
saved_conductance,15414,0,adam,0,loss_credit,0.0018278730685938225,1.0298633560344785,1,2,0.9853144841672055
saved_conductance,15414,0,adam,1000,path_q,0.5045737289970866,1.0202600247901705,1,2,0.9899932681350071
saved_conductance,15414,0,adam,1000,loss_credit,1.463254408132837e-07,1.0168329691726519,1,1,0.9916687686276098
saved_conductance,15414,1,sgd,0,path_q,0.5210067780669413,1.029618138046488,1,2,0.9854462329960316
saved_conductance,15414,1,sgd,0,loss_credit,0.0018413620485341763,1.0296943693666853,1,2,0.985396168437873
saved_conductance,15414,1,sgd,1000,path_q,0.5117603406490059,1.0197841695251753,1,1,0.990225352021588
saved_conductance,15414,1,sgd,1000,loss_credit,9.705102990600439e-07,1.0163067939649646,1,1,0.9919232774030107
saved_conductance,15414,1,adam,0,path_q,0.5210067780669413,1.029618138046488,1,2,0.9854462329960316
saved_conductance,15414,1,adam,0,loss_credit,0.0018413620485341763,1.0296943693666853,1,2,0.985396168437873
saved_conductance,15414,1,adam,1000,path_q,0.5045293910328689,1.0202685185547247,1,2,0.9899891397521405
saved_conductance,15414,1,adam,1000,loss_credit,1.1744277929225217e-07,1.0165042162238034,1,1,0.9918305734118072
saved_conductance,15414,2,sgd,0,path_q,0.5210067780669413,1.029618138046488,1,2,0.9854462329960316
saved_conductance,15414,2,sgd,0,loss_credit,0.0018304038667946844,1.0298052252211483,1,2,0.9853425203965008
saved_conductance,15414,2,sgd,1000,path_q,0.5111865101830099,1.019767515347933,1,1,0.9902335076456983
saved_conductance,15414,2,sgd,1000,loss_credit,9.714502752267593e-07,1.0163477383722535,1,1,0.9919031792867605
saved_conductance,15414,2,adam,0,path_q,0.5210067780669413,1.029618138046488,1,2,0.9854462329960316
saved_conductance,15414,2,adam,0,loss_credit,0.0018304038667946844,1.0298052252211483,1,2,0.9853425203965008
saved_conductance,15414,2,adam,1000,path_q,0.5043648168732563,1.0202419414648467,1,1,0.9900021466048713
saved_conductance,15414,2,adam,1000,loss_credit,6.15648165446585e-08,1.0171927825922267,1,1,0.9914928797621566
saved_conductance,15415,0,sgd,0,path_q,0.5612859129224742,1.020392755654651,1,2,0.989922373407412
saved_conductance,15415,0,sgd,0,loss_credit,0.0009880654229762217,1.017550061658597,1,1,0.9913136955532899
saved_conductance,15415,0,sgd,1000,path_q,0.5256495112671791,1.017615980259761,1,1,0.9912840719905358
saved_conductance,15415,0,sgd,1000,loss_credit,8.194627664543316e-07,1.0159941575421292,1,1,0.992079527535867
saved_conductance,15415,0,adam,0,path_q,0.5612859129224742,1.020392755654651,1,2,0.989922373407412
saved_conductance,15415,0,adam,0,loss_credit,0.0009880654229762217,1.017550061658597,1,1,0.9913136955532899
saved_conductance,15415,0,adam,1000,path_q,0.5210034034297892,1.0177750793621319,1,1,0.9912064475495522
saved_conductance,15415,0,adam,1000,loss_credit,2.1346981392578795e-07,1.0168584870559565,1,1,0.9916557021114912
saved_conductance,15415,1,sgd,0,path_q,0.561285912922474,1.020392755654651,1,2,0.989922373407412
saved_conductance,15415,1,sgd,0,loss_credit,0.0006156641655172886,1.0219593200698813,1,2,0.9891521298839908
saved_conductance,15415,1,sgd,1000,path_q,0.5257048687515693,1.0176428221168154,1,1,0.9912715644565983
saved_conductance,15415,1,sgd,1000,loss_credit,5.150976828768977e-07,1.0144975192577002,1,1,0.9928119851480717
saved_conductance,15415,1,adam,0,path_q,0.561285912922474,1.020392755654651,1,2,0.989922373407412
saved_conductance,15415,1,adam,0,loss_credit,0.0006156641655172886,1.0219593200698813,1,2,0.9891521298839908
saved_conductance,15415,1,adam,1000,path_q,0.5282682581537758,1.017669430362848,1,1,0.9912584085387913
saved_conductance,15415,1,adam,1000,loss_credit,1.1695936680191009e-08,1.015834665229274,1,1,0.9921546362219329
saved_conductance,15415,2,sgd,0,path_q,0.561285912922474,1.020392755654651,1,2,0.989922373407412
saved_conductance,15415,2,sgd,0,loss_credit,0.0008447993353533235,1.0197584669796234,1,1,0.9902300860469005
saved_conductance,15415,2,sgd,1000,path_q,0.5268156479099905,1.017670432791025,1,1,0.9912576210877051
saved_conductance,15415,2,sgd,1000,loss_credit,2.2868892384208043e-07,1.0161769089210613,1,1,0.9919889611657617
saved_conductance,15415,2,adam,0,path_q,0.561285912922474,1.020392755654651,1,2,0.989922373407412
saved_conductance,15415,2,adam,0,loss_credit,0.0008447993353533235,1.0197584669796234,1,1,0.9902300860469005
saved_conductance,15415,2,adam,1000,path_q,0.5267785687809073,1.0177349070678978,1,1,0.9912262189527351
saved_conductance,15415,2,adam,1000,loss_credit,3.193028439161887e-08,1.0142426963751545,1,1,0.992940687676803
saved_conductance,15416,0,sgd,0,path_q,0.5835566597981987,1.0182214028550691,1,1,0.9909789543412364
saved_conductance,15416,0,sgd,0,loss_credit,0.0019838388798731487,1.0100820215701523,1,1,0.9949887883717994
saved_conductance,15416,0,sgd,1000,path_q,0.47064817943627824,1.0183977870799914,1,1,0.9909049229183763
saved_conductance,15416,0,sgd,1000,loss_credit,6.352048800702883e-07,1.0159845550131124,1,1,0.9920846210950471
saved_conductance,15416,0,adam,0,path_q,0.5835566597981987,1.0182214028550691,1,1,0.9909789543412364
saved_conductance,15416,0,adam,0,loss_credit,0.0019838388798731487,1.0100820215701523,1,1,0.9949887883717994
saved_conductance,15416,0,adam,1000,path_q,0.47195066625726195,1.0187773270453295,1,1,0.9907194927071145
saved_conductance,15416,0,adam,1000,loss_credit,1.3251182536170558e-07,1.0165731274187997,1,1,0.9917969970355202
saved_conductance,15416,1,sgd,0,path_q,0.5835566597981987,1.0182214028550696,1,1,0.9909789543412362
saved_conductance,15416,1,sgd,0,loss_credit,0.003511064654854672,1.0089437571136861,1,1,0.9955519874838735
saved_conductance,15416,1,sgd,1000,path_q,0.4693759916741767,1.0183217181086608,1,1,0.9909422077133154
saved_conductance,15416,1,sgd,1000,loss_credit,8.831297918172809e-07,1.014098441390254,1,1,0.9930118022541039
saved_conductance,15416,1,adam,0,path_q,0.5835566597981987,1.0182214028550696,1,1,0.9909789543412362
saved_conductance,15416,1,adam,0,loss_credit,0.003511064654854672,1.0089437571136861,1,1,0.9955519874838735
saved_conductance,15416,1,adam,1000,path_q,0.4794345455552043,1.0186225528870194,1,1,0.9907952137318667
saved_conductance,15416,1,adam,1000,loss_credit,1.2995653714502593e-06,1.0165152642483595,1,1,0.9918253480910105
saved_conductance,15416,2,sgd,0,path_q,0.5835566597981986,1.0182214028550696,1,1,0.9909789543412362
saved_conductance,15416,2,sgd,0,loss_credit,0.0024072651600681276,1.0099028004709651,1,1,0.9950775128318529
saved_conductance,15416,2,sgd,1000,path_q,0.47061040488637895,1.0183485536807795,1,1,0.9909290807831648
saved_conductance,15416,2,sgd,1000,loss_credit,9.700896709098994e-07,1.0139662401984202,1,1,0.9930767780925838
saved_conductance,15416,2,adam,0,path_q,0.5835566597981986,1.0182214028550696,1,1,0.9909789543412362
saved_conductance,15416,2,adam,0,loss_credit,0.0024072651600681276,1.0099028004709651,1,1,0.9950775128318529
saved_conductance,15416,2,adam,1000,path_q,0.47846660360167154,1.0184810924947896,1,1,0.9908643330799116
saved_conductance,15416,2,adam,1000,loss_credit,6.121057719982403e-07,1.0144037244850759,1,1,0.9928610063304532
saved_conductance,15417,0,sgd,0,path_q,0.5498403674219595,1.0216282663964342,1,2,0.9893134290841733
saved_conductance,15417,0,sgd,0,loss_credit,0.007321058280755128,1.0224875805762141,1,2,0.9888903368273111
saved_conductance,15417,0,sgd,1000,path_q,0.5398626388447911,1.0104541946392385,1,1,0.9948063434384912
saved_conductance,15417,0,sgd,1000,loss_credit,4.364613197600902e-07,1.0084603257373441,1,1,0.9957919214212727
saved_conductance,15417,0,adam,0,path_q,0.5498403674219595,1.0216282663964342,1,2,0.9893134290841733
saved_conductance,15417,0,adam,0,loss_credit,0.007321058280755128,1.0224875805762141,1,2,0.9888903368273111
saved_conductance,15417,0,adam,1000,path_q,0.5281365593340799,1.0104751591559091,1,1,0.994796077583309
saved_conductance,15417,0,adam,1000,loss_credit,1.0706923876867874e-06,1.0113376352621535,1,1,0.994370165880527
saved_conductance,15417,1,sgd,0,path_q,0.5498403674219595,1.0216282663964342,1,2,0.9893134290841733
saved_conductance,15417,1,sgd,0,loss_credit,0.007417393668570174,1.0224510624832643,1,2,0.9889082642817736
saved_conductance,15417,1,sgd,1000,path_q,0.5403769847304519,1.0103469255438886,1,1,0.994859342618473
saved_conductance,15417,1,sgd,1000,loss_credit,1.4987235984486867e-06,1.0075965066180017,1,1,0.9962196052421068
saved_conductance,15417,1,adam,0,path_q,0.5498403674219595,1.0216282663964342,1,2,0.9893134290841733
saved_conductance,15417,1,adam,0,loss_credit,0.007417393668570174,1.0224510624832643,1,2,0.9889082642817736
saved_conductance,15417,1,adam,1000,path_q,0.5289713623371993,1.010332785579452,1,1,0.9948664116560906
saved_conductance,15417,1,adam,1000,loss_credit,2.3424727375279837e-06,1.0107713447145399,1,1,0.9946500067599885
saved_conductance,15417,2,sgd,0,path_q,0.5498403674219595,1.0216282663964342,1,2,0.9893134290841733
saved_conductance,15417,2,sgd,0,loss_credit,0.005872820993055329,1.022328077434981,1,2,0.9889677115853618
saved_conductance,15417,2,sgd,1000,path_q,0.5410964633802263,1.0103850202385194,1,1,0.9948405175280274
saved_conductance,15417,2,sgd,1000,loss_credit,1.2035460997898248e-06,1.0075086480966329,1,1,0.9962631363055104
saved_conductance,15417,2,adam,0,path_q,0.5498403674219595,1.0216282663964342,1,2,0.9893134290841733
saved_conductance,15417,2,adam,0,loss_credit,0.005872820993055329,1.022328077434981,1,2,0.9889677115853618
saved_conductance,15417,2,adam,1000,path_q,0.5336218884979745,1.0104712415386639,1,1,0.994797988864548
saved_conductance,15417,2,adam,1000,loss_credit,1.4214487442498638e-06,1.0100567232536422,1,1,0.9950023072817699
saved_conductance,15418,0,sgd,0,path_q,0.4976424195381253,1.0143184267816552,1,1,0.9929039482735147
saved_conductance,15418,0,sgd,0,loss_credit,0.00025187398388762025,1.012913945802127,1,1,0.9935943295401379
saved_conductance,15418,0,sgd,1000,path_q,0.5132929691253324,1.0177923289047486,1,1,0.991200993462028
saved_conductance,15418,0,sgd,1000,loss_credit,3.403309915811254e-07,1.0148131565693645,1,1,0.9926609251759005
saved_conductance,15418,0,adam,0,path_q,0.4976424195381253,1.0143184267816552,1,1,0.9929039482735147
saved_conductance,15418,0,adam,0,loss_credit,0.00025187398388762025,1.012913945802127,1,1,0.9935943295401379
saved_conductance,15418,0,adam,1000,path_q,0.5227223504525391,1.017975719956397,1,1,0.9911112483699807
saved_conductance,15418,0,adam,1000,loss_credit,2.3168902163511867e-13,1.017908712002334,1,1,0.9911439352179872
saved_conductance,15418,1,sgd,0,path_q,0.4976424195381253,1.0143184267816552,1,1,0.9929039482735147
saved_conductance,15418,1,sgd,0,loss_credit,0.000273085430349212,1.0128286725180908,1,1,0.99363624970921
saved_conductance,15418,1,sgd,1000,path_q,0.5130764051809401,1.0177966641093814,1,1,0.9911988865185257
saved_conductance,15418,1,sgd,1000,loss_credit,4.111780107799335e-07,1.014480007802321,1,1,0.9928245500323909
saved_conductance,15418,1,adam,0,path_q,0.4976424195381253,1.0143184267816552,1,1,0.9929039482735147
saved_conductance,15418,1,adam,0,loss_credit,0.000273085430349212,1.0128286725180908,1,1,0.99363624970921
saved_conductance,15418,1,adam,1000,path_q,0.5226849488098869,1.0179765521505981,1,1,0.9911108413791194
saved_conductance,15418,1,adam,1000,loss_credit,6.611767080955775e-13,1.0170911803997356,1,1,0.9915440264571123
saved_conductance,15418,2,sgd,0,path_q,0.4976424195381255,1.0143184267816554,1,1,0.9929039482735146
saved_conductance,15418,2,sgd,0,loss_credit,0.00026528812249690316,1.0124758738648147,1,1,0.9938101456572397
saved_conductance,15418,2,sgd,1000,path_q,0.5112806443366371,1.0177576843005134,1,1,0.9912180199573158
saved_conductance,15418,2,sgd,1000,loss_credit,1.814530455363619e-06,1.014737896141206,1,1,0.9926977164408927
saved_conductance,15418,2,adam,0,path_q,0.4976424195381255,1.0143184267816554,1,1,0.9929039482735146
saved_conductance,15418,2,adam,0,loss_credit,0.00026528812249690316,1.0124758738648147,1,1,0.9938101456572397
saved_conductance,15418,2,adam,1000,path_q,0.5227682029563768,1.0179742186324685,1,1,0.9911119826465951
saved_conductance,15418,2,adam,1000,loss_credit,3.3128532402998666e-13,1.0178121503472688,1,1,0.9911910292864384
saved_conductance,15419,0,sgd,0,path_q,0.49039845946202665,1.020834255683515,1,2,0.9897097756728779
saved_conductance,15419,0,sgd,0,loss_credit,0.0021312927377060854,1.0116369174211273,1,1,0.9942233647807432
saved_conductance,15419,0,sgd,1000,path_q,0.47550814515129813,1.0190409835610632,1,1,0.9905908217930692
saved_conductance,15419,0,sgd,1000,loss_credit,1.4043213718833744e-06,1.0146190298072055,1,1,0.9927562724810799
saved_conductance,15419,0,adam,0,path_q,0.49039845946202665,1.020834255683515,1,2,0.9897097756728779
saved_conductance,15419,0,adam,0,loss_credit,0.0021312927377060854,1.0116369174211273,1,1,0.9942233647807432
saved_conductance,15419,0,adam,1000,path_q,0.46551169985184926,1.0191851049250131,1,1,0.9905204572512827
saved_conductance,15419,0,adam,1000,loss_credit,1.7668428844310105e-06,1.0142881857841008,1,1,0.9929184070991148
saved_conductance,15419,1,sgd,0,path_q,0.49039845946202676,1.020834255683515,1,2,0.9897097756728779
saved_conductance,15419,1,sgd,0,loss_credit,0.0019151908685202748,1.012629601810549,1,1,0.9937339423969302
saved_conductance,15419,1,sgd,1000,path_q,0.47697087787892667,1.0190862615426808,1,1,0.9905686777463225
saved_conductance,15419,1,sgd,1000,loss_credit,1.3654249910551298e-06,1.0153194433289456,1,1,0.9924116360088033
saved_conductance,15419,1,adam,0,path_q,0.49039845946202676,1.020834255683515,1,2,0.9897097756728779
saved_conductance,15419,1,adam,0,loss_credit,0.0019151908685202748,1.012629601810549,1,1,0.9937339423969302
saved_conductance,15419,1,adam,1000,path_q,0.4683149708371264,1.0192225687496637,1,1,0.9905021313327099
saved_conductance,15419,1,adam,1000,loss_credit,1.0393943025398112e-06,1.014856882225451,1,1,0.9926394332520851
saved_conductance,15419,2,sgd,0,path_q,0.49039845946202676,1.020834255683515,1,2,0.9897097756728779
saved_conductance,15419,2,sgd,0,loss_credit,0.00208711017268429,1.012050403164792,1,1,0.9940194681424271
saved_conductance,15419,2,sgd,1000,path_q,0.47645223864232505,1.0190635285409406,1,1,0.9905797861186453
saved_conductance,15419,2,sgd,1000,loss_credit,1.3568704056410136e-06,1.015212541300896,1,1,0.9924640890646708
saved_conductance,15419,2,adam,0,path_q,0.49039845946202676,1.020834255683515,1,2,0.9897097756728779
saved_conductance,15419,2,adam,0,loss_credit,0.00208711017268429,1.012050403164792,1,1,0.9940194681424271
saved_conductance,15419,2,adam,1000,path_q,0.46393573863977333,1.0192883539245998,1,1,0.9904700175532809
saved_conductance,15419,2,adam,1000,loss_credit,1.367417815403745e-06,1.0147249892361114,1,1,0.9927042046818917
