optimizer,rule,step,dictionary,metric,contrast,mean,ci95_low,ci95_high,n_seeds,status
adam,subtree_projection,16,best_fixed_rank1_error,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.0022869542294257916,-0.09789932523240705,0.09421324197165923,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,best_fixed_rank1_error,population_gradient_cosine_nonroot,quartet_minus_matching,-0.1889730618973057,-0.28112528062709935,-0.09591895196490335,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,best_fixed_rank1_error,population_gradient_cosine_full,quartet_minus_matching,-0.08533287576510898,-0.15213363071325148,-0.02641437703099147,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,best_fixed_rank1_error,population_nmse,quartet_minus_matching,0.06131114682269405,0.012421846486262931,0.10949262201856917,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,best_fixed_rank1_q,field_energy_fidelity,quartet_minus_matching,0.01803937873237115,-0.07286421359248306,0.10548654444191716,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,best_fixed_rank1_q,mean_per_example_fidelity,quartet_minus_matching,-0.005525916770385516,-0.11010032330073898,0.08864509472969442,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,best_fixed_rank1_q,error_weighted_energy_fidelity,quartet_minus_matching,0.03404013743382002,-0.06332158610184309,0.12947298606281243,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,best_fixed_rank1_q,eligibility_weighted_update_fidelity,quartet_minus_matching,0.0013152931270408285,-0.09704487329834245,0.09667281695039782,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,best_fixed_rank1_q,population_gradient_cosine_nonroot,quartet_minus_matching,-0.19487457200155706,-0.2994537732882724,-0.08938624654272176,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,best_fixed_rank1_q,population_gradient_cosine_full,quartet_minus_matching,-0.09263826881640938,-0.16592880636959806,-0.026405130650983155,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,best_fixed_rank1_q,population_nmse,quartet_minus_matching,0.06131114682269405,0.013229475319572474,0.109831746049619,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,initial_mean_fixed,field_energy_fidelity,quartet_minus_matching,-1.7528701618003097,-3.4719772424919944,-0.2804878924965651,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,initial_mean_fixed,mean_per_example_fidelity,quartet_minus_matching,-22.254978197386897,-49.13564350100739,-3.260295478583104,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,initial_mean_fixed,error_weighted_energy_fidelity,quartet_minus_matching,-1.7787850761103658,-3.4764460983552126,-0.31688514846971816,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,initial_mean_fixed,eligibility_weighted_update_fidelity,quartet_minus_matching,-2.0621702789306324,-3.755870741959589,-0.5855816435932687,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,initial_mean_fixed,population_gradient_cosine_nonroot,quartet_minus_matching,-0.08935278622137983,-0.3823621004144273,0.198322189248151,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,initial_mean_fixed,population_gradient_cosine_full,quartet_minus_matching,0.03238953657349467,-0.14405914350502558,0.19279206547332114,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,initial_mean_fixed,population_nmse,quartet_minus_matching,0.06131114682269405,0.01409193536779881,0.1093489893899096,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,initial_mean_projection,field_energy_fidelity,quartet_minus_matching,0.1581701092874626,-0.02235772184334977,0.3311857685910473,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,initial_mean_projection,mean_per_example_fidelity,quartet_minus_matching,0.1499742546512603,-0.013773225074224895,0.3030475223085087,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,initial_mean_projection,error_weighted_energy_fidelity,quartet_minus_matching,0.14772473723762952,-0.024566887893052673,0.31614257488280106,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,initial_mean_projection,eligibility_weighted_update_fidelity,quartet_minus_matching,0.0931258344518317,-0.08342115393148901,0.2624498198689239,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,initial_mean_projection,population_gradient_cosine_nonroot,quartet_minus_matching,0.011352052647251098,-0.17845286667629717,0.2054406595450737,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,initial_mean_projection,population_gradient_cosine_full,quartet_minus_matching,0.003964838071948776,-0.13426259659926368,0.12502612574067615,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,initial_mean_projection,population_nmse,quartet_minus_matching,0.06131114682269405,0.012961192517535641,0.10931111032254805,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,uniform_projection,field_energy_fidelity,quartet_minus_matching,0.0015140322026472516,-0.05219019298059385,0.06153124790380183,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,uniform_projection,mean_per_example_fidelity,quartet_minus_matching,-0.011682025483794607,-0.07103410420653976,0.04927809773495339,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,uniform_projection,error_weighted_energy_fidelity,quartet_minus_matching,0.008629508075688038,-0.04513931515405555,0.06573359468469481,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,uniform_projection,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.061736639202650434,-0.11757287003461499,-0.002948653433281519,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,uniform_projection,population_gradient_cosine_nonroot,quartet_minus_matching,0.20258883344037795,0.023312860689872993,0.3734168273074441,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,uniform_projection,population_gradient_cosine_full,quartet_minus_matching,0.16983560649699053,0.05048235964432392,0.28416640401932997,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,uniform_projection,population_nmse,quartet_minus_matching,0.06131114682269405,0.013527629660276794,0.10926325299490389,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,unit_broadcast_fixed,field_energy_fidelity,quartet_minus_matching,-18.942292620223334,-55.855687739324104,7.252081944595176,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,unit_broadcast_fixed,mean_per_example_fidelity,quartet_minus_matching,-159.11202000802513,-344.3805619965212,-24.171936823334764,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,unit_broadcast_fixed,error_weighted_energy_fidelity,quartet_minus_matching,-18.869347319929567,-56.29753663324846,7.230337961233306,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,unit_broadcast_fixed,eligibility_weighted_update_fidelity,quartet_minus_matching,-30.570202386496295,-75.40326170479348,1.9581523298072607,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,unit_broadcast_fixed,population_gradient_cosine_nonroot,quartet_minus_matching,-0.05716954670425041,-0.2876198483936452,0.17190654278701492,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,unit_broadcast_fixed,population_gradient_cosine_full,quartet_minus_matching,0.10441373734023666,-0.08380206327989616,0.2917002047296572,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,16,unit_broadcast_fixed,population_nmse,quartet_minus_matching,0.06131114682269405,0.012829305558932708,0.10882727804404865,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K2,field_energy_fidelity,quartet_minus_matching,-0.34086558792854194,-0.43033932006812653,-0.23845541923380986,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K2,mean_per_example_fidelity,quartet_minus_matching,-0.35198527548560377,-0.44245134391818713,-0.25206967664659985,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K2,error_weighted_energy_fidelity,quartet_minus_matching,-0.3583754832352089,-0.45249152410216714,-0.2581978188842352,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K2,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.3637292138951439,-0.5039722317501394,-0.19317484969359572,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K2,population_gradient_cosine_nonroot,quartet_minus_matching,-0.1339569456286327,-0.26337054546769145,0.0008130220763841017,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K2,population_gradient_cosine_full,quartet_minus_matching,-0.16061074421017002,-0.26322645599340255,-0.06110211813564258,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K2,population_nmse,quartet_minus_matching,0.09020980602026227,-0.07480253312794888,0.2585640170031846,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K3,field_energy_fidelity,quartet_minus_matching,-0.2757615194563725,-0.380133409858245,-0.16167307652125523,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K3,mean_per_example_fidelity,quartet_minus_matching,-0.28468175640456017,-0.38687872200957285,-0.17333648144271263,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K3,error_weighted_energy_fidelity,quartet_minus_matching,-0.2952145128852447,-0.3872198590217465,-0.19131070611946874,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K3,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.26640527184311114,-0.4276999385940504,-0.04944675601676497,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K3,population_gradient_cosine_nonroot,quartet_minus_matching,-0.11311879282222856,-0.2188817385259469,-0.012490826108151812,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K3,population_gradient_cosine_full,quartet_minus_matching,-0.13639137830499254,-0.22270216534576723,-0.05768257559391352,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K3,population_nmse,quartet_minus_matching,0.09020980602026227,-0.06929219232105004,0.2578468694025073,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K4,field_energy_fidelity,quartet_minus_matching,-0.20684483503295326,-0.31949102695306425,-0.09287599096556948,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K4,mean_per_example_fidelity,quartet_minus_matching,-0.20978272741048679,-0.3255223617059825,-0.09220185194408051,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K4,error_weighted_energy_fidelity,quartet_minus_matching,-0.21051774282440133,-0.32535659661252575,-0.09310288216612325,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K4,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.23195486091036135,-0.3493124609539243,-0.11788214878812266,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K4,population_gradient_cosine_nonroot,quartet_minus_matching,-0.09165271726149009,-0.19997361287227763,0.0068224643498011675,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K4,population_gradient_cosine_full,quartet_minus_matching,-0.10170318805871989,-0.17870548728831673,-0.03319043611299792,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K4,population_nmse,quartet_minus_matching,0.09020980602026227,-0.07437705513997316,0.2560901051977379,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K5,field_energy_fidelity,quartet_minus_matching,-0.10462195374422327,-0.17440692450166015,-0.03538496453895984,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K5,mean_per_example_fidelity,quartet_minus_matching,-0.11162051166823037,-0.18618164654548613,-0.03710182528480945,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K5,error_weighted_energy_fidelity,quartet_minus_matching,-0.11635159482919091,-0.19472274952385477,-0.04239524636615406,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K5,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.12433525435524992,-0.20141537226255854,-0.05022866830362719,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K5,population_gradient_cosine_nonroot,quartet_minus_matching,-0.03845141582591337,-0.10452706343362454,0.02813176926211181,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K5,population_gradient_cosine_full,quartet_minus_matching,-0.04724217307710614,-0.08767984962896101,-0.008128416828994255,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K5,population_nmse,quartet_minus_matching,0.09020980602026227,-0.07719101601266513,0.25351517603989815,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K6,field_energy_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K6,mean_per_example_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K6,error_weighted_energy_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K6,eligibility_weighted_update_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K6,population_gradient_cosine_nonroot,quartet_minus_matching,6.661338147750939e-17,-1.1102230246251566e-17,1.554312234475219e-16,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K6,population_gradient_cosine_full,quartet_minus_matching,4.4408920985006264e-17,-2.2204460492503132e-17,1.1102230246251565e-16,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,ancestry_K6,population_nmse,quartet_minus_matching,0.09020980602026227,-0.07169516668461834,0.2575181977705582,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,best_fixed_rank1_error,field_energy_fidelity,quartet_minus_matching,-0.31385874333940983,-0.40544280024382656,-0.22081267163798945,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,best_fixed_rank1_error,mean_per_example_fidelity,quartet_minus_matching,-0.30583917551523276,-0.40217767438784996,-0.20091754812446433,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,best_fixed_rank1_error,error_weighted_energy_fidelity,quartet_minus_matching,-0.26080581488516846,-0.335437738446889,-0.1775479832327635,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,best_fixed_rank1_error,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.2937045067787006,-0.36897372716815924,-0.2126123591593246,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,best_fixed_rank1_error,population_gradient_cosine_nonroot,quartet_minus_matching,-0.1549780218915331,-0.2306970399620576,-0.06469822621552389,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,best_fixed_rank1_error,population_gradient_cosine_full,quartet_minus_matching,-0.14659978395361511,-0.18883964469248862,-0.10743930671884486,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,best_fixed_rank1_error,population_nmse,quartet_minus_matching,0.09020980602026227,-0.07370895223348208,0.2548125092171183,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,best_fixed_rank1_q,field_energy_fidelity,quartet_minus_matching,-0.29994258537066854,-0.3819416065121961,-0.2125022177476842,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,best_fixed_rank1_q,mean_per_example_fidelity,quartet_minus_matching,-0.2990623884673166,-0.3968428192368406,-0.19361634656885024,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,best_fixed_rank1_q,error_weighted_energy_fidelity,quartet_minus_matching,-0.30154783015285075,-0.39826204272815596,-0.2033357353415915,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,best_fixed_rank1_q,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.3339654450863615,-0.4276393927953648,-0.2402597046316959,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,best_fixed_rank1_q,population_gradient_cosine_nonroot,quartet_minus_matching,-0.20338439188039215,-0.28669899292132434,-0.09892175396798482,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,best_fixed_rank1_q,population_gradient_cosine_full,quartet_minus_matching,-0.18728847935261367,-0.23460547153730124,-0.14309256899860445,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,best_fixed_rank1_q,population_nmse,quartet_minus_matching,0.09020980602026227,-0.0745995458366983,0.2558783909897021,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,initial_mean_fixed,field_energy_fidelity,quartet_minus_matching,-0.4322103926205365,-1.5892756843388853,0.4598242755681596,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,initial_mean_fixed,mean_per_example_fidelity,quartet_minus_matching,-2.86886108678003,-7.70323118670469,0.5159506849059761,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,initial_mean_fixed,error_weighted_energy_fidelity,quartet_minus_matching,-0.5108735970975414,-1.7296894248763512,0.43261964043666595,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,initial_mean_fixed,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.676142049886079,-1.90239990646131,0.42274252729617456,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,initial_mean_fixed,population_gradient_cosine_nonroot,quartet_minus_matching,-0.03947666097918278,-0.274279391400312,0.18077862418866752,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,initial_mean_fixed,population_gradient_cosine_full,quartet_minus_matching,-0.24418398943836883,-0.38919073974641444,-0.0952514980293034,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,initial_mean_fixed,population_nmse,quartet_minus_matching,0.09020980602026227,-0.0720165590176256,0.25631341956671605,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,initial_mean_projection,field_energy_fidelity,quartet_minus_matching,0.023923669868944196,-0.11908850077178706,0.17370469175941233,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,initial_mean_projection,mean_per_example_fidelity,quartet_minus_matching,0.0118738345035065,-0.13429518361389525,0.16465144041958968,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,initial_mean_projection,error_weighted_energy_fidelity,quartet_minus_matching,0.011481849478060588,-0.13449066117421202,0.16338849798112742,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,initial_mean_projection,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.03769331696186457,-0.21113921609343764,0.1321818047189493,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,initial_mean_projection,population_gradient_cosine_nonroot,quartet_minus_matching,-0.00960048313826084,-0.22859214415374735,0.19318350122498104,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,initial_mean_projection,population_gradient_cosine_full,quartet_minus_matching,-0.21532182677161466,-0.33239124187965585,-0.1010606390255896,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,initial_mean_projection,population_nmse,quartet_minus_matching,0.09020980602026227,-0.06990462068166066,0.2565247041389197,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,uniform_projection,field_energy_fidelity,quartet_minus_matching,-0.2264575161681331,-0.3661410949105038,-0.09611594628647772,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,uniform_projection,mean_per_example_fidelity,quartet_minus_matching,-0.23623075777398653,-0.37288256676804266,-0.11093077055670181,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,uniform_projection,error_weighted_energy_fidelity,quartet_minus_matching,-0.23792900756365945,-0.372951766817479,-0.11063066429639586,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,uniform_projection,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.2659608035951444,-0.40960116724680096,-0.1294710845351406,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,uniform_projection,population_gradient_cosine_nonroot,quartet_minus_matching,0.04576149905279917,-0.12711416985425428,0.22238689383871285,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,uniform_projection,population_gradient_cosine_full,quartet_minus_matching,-0.16904126282671625,-0.3013537450008089,-0.03089125734622695,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,uniform_projection,population_nmse,quartet_minus_matching,0.09020980602026227,-0.07066875198113386,0.25831422131175774,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,unit_broadcast_fixed,field_energy_fidelity,quartet_minus_matching,1.3865236365545406,-17.053345014931313,16.652053624044967,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,unit_broadcast_fixed,mean_per_example_fidelity,quartet_minus_matching,-5.081894709082721,-36.66625315001711,24.961803973652927,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,unit_broadcast_fixed,error_weighted_energy_fidelity,quartet_minus_matching,1.9036671963657592,-16.36354444381653,18.249528431051107,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,unit_broadcast_fixed,eligibility_weighted_update_fidelity,quartet_minus_matching,-6.168524490024231,-40.314443458378,17.534917040034788,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,unit_broadcast_fixed,population_gradient_cosine_nonroot,quartet_minus_matching,-0.041482367788700625,-0.3314831611577917,0.23538643584549332,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,unit_broadcast_fixed,population_gradient_cosine_full,quartet_minus_matching,-0.17433516995418824,-0.42614702140519173,0.07479524443640838,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,64,unit_broadcast_fixed,population_nmse,quartet_minus_matching,0.09020980602026227,-0.07435063593909291,0.25784906095399934,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K2,field_energy_fidelity,quartet_minus_matching,-0.4817288719259438,-0.5616660844320488,-0.39037450749820973,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K2,mean_per_example_fidelity,quartet_minus_matching,-0.47453383311853425,-0.5541031468692543,-0.38322625836437424,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K2,error_weighted_energy_fidelity,quartet_minus_matching,-0.44029914405071935,-0.5324685499134567,-0.33479541546066305,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K2,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.44571873858022304,-0.529503121473949,-0.35609775117469206,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K2,population_gradient_cosine_nonroot,quartet_minus_matching,-0.06897532377051203,-0.18133263273668898,0.05113630962761852,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K2,population_gradient_cosine_full,quartet_minus_matching,-0.03699893968703963,-0.08869008888043674,0.01796416999415911,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K2,population_nmse,quartet_minus_matching,0.15142660675213576,0.019607894172663565,0.2773051812999981,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K3,field_energy_fidelity,quartet_minus_matching,-0.3991329609704413,-0.48479508266248583,-0.30313337130750934,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K3,mean_per_example_fidelity,quartet_minus_matching,-0.3937983849668049,-0.48031564047475855,-0.29718115516980714,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K3,error_weighted_energy_fidelity,quartet_minus_matching,-0.3638017414201563,-0.46397240055669736,-0.25906097465709765,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K3,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.3688282851920739,-0.4612753598894862,-0.2774011236178524,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K3,population_gradient_cosine_nonroot,quartet_minus_matching,-0.016738592740880916,-0.1164468645196412,0.09959460677650232,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K3,population_gradient_cosine_full,quartet_minus_matching,-0.011848055877445168,-0.05229959553751375,0.03498980415552377,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K3,population_nmse,quartet_minus_matching,0.15142660675213576,0.02219103116685909,0.27796435756114146,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K4,field_energy_fidelity,quartet_minus_matching,-0.3085587327263133,-0.4280857029206322,-0.18401817206383975,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K4,mean_per_example_fidelity,quartet_minus_matching,-0.3057914275253374,-0.42276838420871854,-0.17886665271574195,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K4,error_weighted_energy_fidelity,quartet_minus_matching,-0.2918109663963943,-0.41089955212528584,-0.1639606704412854,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K4,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.27500952065271717,-0.37291766833470813,-0.17776413658630164,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K4,population_gradient_cosine_nonroot,quartet_minus_matching,-0.04318354682692612,-0.1364041656990569,0.07526699269357907,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K4,population_gradient_cosine_full,quartet_minus_matching,-0.02261287843311651,-0.05393464965424333,0.014411421106296412,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K4,population_nmse,quartet_minus_matching,0.15142660675213576,0.02028338854597249,0.27964896590451804,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K5,field_energy_fidelity,quartet_minus_matching,-0.14943334348177145,-0.2460499251463648,-0.04556619305447972,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K5,mean_per_example_fidelity,quartet_minus_matching,-0.14681537028767608,-0.24065018759000817,-0.0464338341582133,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K5,error_weighted_energy_fidelity,quartet_minus_matching,-0.1376258750734832,-0.23280004533966106,-0.037756684994298254,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K5,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.13700132431498185,-0.2085628935016611,-0.06012981945065601,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K5,population_gradient_cosine_nonroot,quartet_minus_matching,0.01670532110220767,-0.07405739431164256,0.16717045061265118,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K5,population_gradient_cosine_full,quartet_minus_matching,-0.013889194995366838,-0.02755816692848288,-8.497596674040351e-05,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K5,population_nmse,quartet_minus_matching,0.15142660675213576,0.02230771809063689,0.27535611587475883,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K6,field_energy_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K6,mean_per_example_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K6,error_weighted_energy_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K6,eligibility_weighted_update_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
adam,subtree_projection,256,ancestry_K6,population_gradient_cosine_nonroot,quartet_minus_matching,-3.3306690738754695e-17,-1.2212453270876723e-16,5.551115123125783e-17,20,posthoc descriptive; no multiplicity adjustment
