seed,family,step,optimizer,rate,rule,structure,field,total_energy,effective_rank,rank95,rank99,leading_fraction,interpretation
127200,matching,1024,sgd,0.03,broadcast,compatible,path_q_unit_rms,5.999999999999999,1.0003315916529822,1,1,0.9998342410341987,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,1024,sgd,0.03,global_projection,compatible,path_q_unit_rms,5.999999999999998,1.003460386205004,1,1,0.9982733250177778,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,1024,sgd,0.03,subtree_projection,compatible,path_q_unit_rms,5.999999999999998,2.0393046825472614,3,4,0.6674062863280181,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,1024,sgd,0.03,shuffled_projection,compatible,path_q_unit_rms,5.999999999999998,1.0007518654577048,1,1,0.9996242458018703,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,1024,adam,0.003,broadcast,compatible,path_q_unit_rms,6.0,1.0005295330430313,1,1,0.999735321931825,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,1024,adam,0.01,exact,compatible,path_q_unit_rms,5.999999999999994,1.0017781597361193,1,1,0.9991118433983158,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,1024,adam,0.01,global_projection,compatible,path_q_unit_rms,6.000000000000008,1.0006402725810624,1,1,0.9996799988176247,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,1024,adam,0.01,shuffled_projection,compatible,path_q_unit_rms,5.999999999999997,1.0006309124718793,1,1,0.9996846659805052,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,1024,adam,0.03,subtree_projection,compatible,path_q_unit_rms,5.999999999999999,1.0005201781620645,1,1,0.9997399990553775,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,0,sgd,0.03,exact,compatible,path_q_unit_rms,6.000000000000002,2.1388830344103136,4,5,0.6445970054949068,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,0,sgd,0.03,broadcast,compatible,path_q_unit_rms,6.000000000000002,2.1388830344103136,4,5,0.6445970054949068,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,0,sgd,0.03,global_projection,compatible,path_q_unit_rms,6.000000000000002,2.1388830344103136,4,5,0.6445970054949068,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,0,sgd,0.03,subtree_projection,compatible,path_q_unit_rms,6.000000000000002,2.1388830344103136,4,5,0.6445970054949068,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,0,sgd,0.03,shuffled_projection,compatible,path_q_unit_rms,6.000000000000002,2.1388830344103136,4,5,0.6445970054949068,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,0,adam,0.003,broadcast,compatible,path_q_unit_rms,6.000000000000002,2.1388830344103136,4,5,0.6445970054949068,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,0,adam,0.01,exact,compatible,path_q_unit_rms,6.000000000000002,2.1388830344103136,4,5,0.6445970054949068,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,0,adam,0.01,global_projection,compatible,path_q_unit_rms,6.000000000000002,2.1388830344103136,4,5,0.6445970054949068,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,0,adam,0.01,shuffled_projection,compatible,path_q_unit_rms,6.000000000000002,2.1388830344103136,4,5,0.6445970054949068,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,0,adam,0.03,subtree_projection,compatible,path_q_unit_rms,6.000000000000002,2.1388830344103136,4,5,0.6445970054949068,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1,sgd,0.03,exact,compatible,path_q_unit_rms,6.000000000000003,2.14730347359086,4,5,0.6419407465545063,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1,sgd,0.03,broadcast,compatible,path_q_unit_rms,6.000000000000003,2.0949809947096947,4,5,0.6523650813245974,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1,sgd,0.03,global_projection,compatible,path_q_unit_rms,5.9999999999999964,2.118789015060435,4,5,0.6493157730337858,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1,sgd,0.03,subtree_projection,compatible,path_q_unit_rms,6.000000000000005,2.1184714173501216,4,5,0.6493649011083531,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1,sgd,0.03,shuffled_projection,compatible,path_q_unit_rms,6.0,2.125160904090787,4,5,0.6480514149631865,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1,adam,0.003,broadcast,compatible,path_q_unit_rms,5.999999999999999,2.0927315679387095,4,5,0.6552005318547398,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1,adam,0.01,exact,compatible,path_q_unit_rms,6.000000000000003,2.062232274083133,4,5,0.6647106568984605,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1,adam,0.01,global_projection,compatible,path_q_unit_rms,6.0000000000000036,1.9512484229441884,4,5,0.686263748572046,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1,adam,0.01,shuffled_projection,compatible,path_q_unit_rms,5.999999999999999,2.0704724253332247,4,5,0.6620235824062171,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1,adam,0.03,subtree_projection,compatible,path_q_unit_rms,6.000000000000001,1.767641576124536,4,5,0.7351766421528856,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,16,sgd,0.03,exact,compatible,path_q_unit_rms,6.000000000000002,2.019595830343565,4,5,0.673326512389342,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,16,sgd,0.03,broadcast,compatible,path_q_unit_rms,6.0,1.9204737997420323,3,4,0.6917892861820177,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,16,sgd,0.03,global_projection,compatible,path_q_unit_rms,6.0,2.123441905038687,4,5,0.6470505255720871,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,16,sgd,0.03,subtree_projection,compatible,path_q_unit_rms,5.999999999999998,2.1121929965057853,4,5,0.6509393308517925,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,16,sgd,0.03,shuffled_projection,compatible,path_q_unit_rms,6.0,2.1377375186874836,4,5,0.6472651967056032,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,16,adam,0.003,broadcast,compatible,path_q_unit_rms,5.999999999999998,2.081789270889188,3,5,0.6533043462745398,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,16,adam,0.01,exact,compatible,path_q_unit_rms,6.000000000000001,2.7057350304046013,4,6,0.4727749324831156,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,16,adam,0.01,global_projection,compatible,path_q_unit_rms,5.999999999999999,1.6786676264737583,3,4,0.7522819198343587,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,16,adam,0.01,shuffled_projection,compatible,path_q_unit_rms,6.0000000000000036,2.7726508838483777,4,5,0.5158394710768542,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,16,adam,0.03,subtree_projection,compatible,path_q_unit_rms,5.999999999999999,3.5875401727848413,4,6,0.3903405599441028,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,64,sgd,0.03,exact,compatible,path_q_unit_rms,5.999999999999999,2.140483162140675,4,5,0.6421804669658956,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,64,sgd,0.03,broadcast,compatible,path_q_unit_rms,5.999999999999997,3.5587137291296367,5,6,0.4552407851492186,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,64,sgd,0.03,global_projection,compatible,path_q_unit_rms,5.999999999999999,2.5632462267299596,4,5,0.48703850071512794,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,64,sgd,0.03,subtree_projection,compatible,path_q_unit_rms,6.0,2.6151060706999463,4,5,0.48231524405867576,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,64,sgd,0.03,shuffled_projection,compatible,path_q_unit_rms,6.0,2.7224635999345597,4,5,0.48097013302389113,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,64,adam,0.003,broadcast,compatible,path_q_unit_rms,6.000000000000001,2.461596036584491,3,4,0.5471344735428626,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,64,adam,0.01,exact,compatible,path_q_unit_rms,5.999999999999999,3.5231354673312554,5,6,0.456685079720496,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,64,adam,0.01,global_projection,compatible,path_q_unit_rms,6.000000000000002,3.183170983169257,5,6,0.4988855223584516,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,64,adam,0.01,shuffled_projection,compatible,path_q_unit_rms,5.999999999999997,3.729598295429545,5,5,0.42339417476458163,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,64,adam,0.03,subtree_projection,compatible,path_q_unit_rms,5.999999999999997,3.0725922370638883,4,5,0.4976611626019349,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,256,sgd,0.03,exact,compatible,path_q_unit_rms,6.000000000000002,3.2782745575614056,5,6,0.4854551735740133,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,256,sgd,0.03,broadcast,compatible,path_q_unit_rms,5.9999999999999964,4.633013359297688,5,6,0.3241810159476276,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,256,sgd,0.03,global_projection,compatible,path_q_unit_rms,6.0000000000000036,2.3002146994681576,4,5,0.5919493724280456,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,256,sgd,0.03,subtree_projection,compatible,path_q_unit_rms,5.999999999999996,2.1551836142151464,4,5,0.6457305270565342,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,256,sgd,0.03,shuffled_projection,compatible,path_q_unit_rms,6.000000000000002,2.282613712509326,4,5,0.6311203375365145,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,256,adam,0.003,broadcast,compatible,path_q_unit_rms,6.0,3.996452829604428,5,6,0.4029830380769188,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,256,adam,0.01,exact,compatible,path_q_unit_rms,5.999999999999999,4.497996649083735,5,5,0.3336366344625854,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,256,adam,0.01,global_projection,compatible,path_q_unit_rms,5.999999999999994,4.498981685272898,5,5,0.3334854322136756,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,256,adam,0.01,shuffled_projection,compatible,path_q_unit_rms,6.000000000000006,4.497799570969135,5,5,0.3336688349333997,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,256,adam,0.03,subtree_projection,compatible,path_q_unit_rms,5.999999999999999,4.501248319897116,5,5,0.33354542981272517,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1024,sgd,0.03,exact,compatible,path_q_unit_rms,5.9999999999999964,4.499138088480273,5,5,0.3334630209726766,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1024,sgd,0.03,broadcast,compatible,path_q_unit_rms,6.000000000000001,4.485761372657732,5,5,0.3355765519937423,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1024,sgd,0.03,global_projection,compatible,path_q_unit_rms,5.9999999999999964,3.1823731340735883,5,5,0.4924054070226129,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1024,sgd,0.03,subtree_projection,compatible,path_q_unit_rms,6.000000000000003,4.31706330849677,5,5,0.35864337947121366,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1024,sgd,0.03,shuffled_projection,compatible,path_q_unit_rms,6.0,3.297140529404024,5,5,0.4805283434200674,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1024,adam,0.003,broadcast,compatible,path_q_unit_rms,5.999999999999998,4.47511756573151,5,5,0.3372987420290555,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1024,adam,0.01,exact,compatible,path_q_unit_rms,5.999999999999999,4.495247672095653,5,5,0.33407215518837696,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1024,adam,0.01,global_projection,compatible,path_q_unit_rms,6.0,4.4984540493431595,5,5,0.33357182977334815,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1024,adam,0.01,shuffled_projection,compatible,path_q_unit_rms,5.999999999999999,4.49552947776852,5,5,0.3339965856411252,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,quartet,1024,adam,0.03,subtree_projection,compatible,path_q_unit_rms,6.000000000000002,4.493450758654851,5,5,0.33433393532330624,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,0,sgd,0.03,exact,compatible,path_q_unit_rms,6.000000000000004,2.3966557728631055,4,5,0.5911360318568414,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,0,sgd,0.03,broadcast,compatible,path_q_unit_rms,6.000000000000004,2.3966557728631055,4,5,0.5911360318568414,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,0,sgd,0.03,global_projection,compatible,path_q_unit_rms,6.000000000000004,2.3966557728631055,4,5,0.5911360318568414,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,0,sgd,0.03,subtree_projection,compatible,path_q_unit_rms,6.000000000000004,2.3966557728631055,4,5,0.5911360318568414,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,0,sgd,0.03,shuffled_projection,compatible,path_q_unit_rms,6.000000000000004,2.3966557728631055,4,5,0.5911360318568414,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,0,adam,0.003,broadcast,compatible,path_q_unit_rms,6.000000000000004,2.3966557728631055,4,5,0.5911360318568414,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,0,adam,0.01,exact,compatible,path_q_unit_rms,6.000000000000004,2.3966557728631055,4,5,0.5911360318568414,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,0,adam,0.01,global_projection,compatible,path_q_unit_rms,6.000000000000004,2.3966557728631055,4,5,0.5911360318568414,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,0,adam,0.01,shuffled_projection,compatible,path_q_unit_rms,6.000000000000004,2.3966557728631055,4,5,0.5911360318568414,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,0,adam,0.03,subtree_projection,compatible,path_q_unit_rms,6.000000000000004,2.3966557728631055,4,5,0.5911360318568414,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
