family,optimizer,rule,step,dictionary,field_energy_fidelity_mean,field_energy_fidelity_std,field_energy_fidelity_count,mean_per_example_fidelity_mean,mean_per_example_fidelity_std,mean_per_example_fidelity_count,error_weighted_energy_fidelity_mean,error_weighted_energy_fidelity_std,error_weighted_energy_fidelity_count,eligibility_weighted_update_fidelity_mean,eligibility_weighted_update_fidelity_std,eligibility_weighted_update_fidelity_count,population_gradient_cosine_nonroot_mean,population_gradient_cosine_nonroot_std,population_gradient_cosine_nonroot_count,population_gradient_cosine_full_mean,population_gradient_cosine_full_std,population_gradient_cosine_full_count,population_nmse_mean,population_nmse_std,population_nmse_count
matching,sgd,global_projection,64,best_fixed_rank1_error,0.766062691882915,0.11993116515933241,20,0.7389238427575944,0.1325795108376862,20,0.7666133523567773,0.11879172191149236,20,0.7299994163171513,0.1354554786754167,20,0.8706272177398077,0.12709732457826725,20,0.9293587235556358,0.06951787704604534,20,0.9558517813292058,0.08032681482315691,20
matching,sgd,global_projection,64,best_fixed_rank1_q,0.7692532138603864,0.11735758321174167,20,0.7403319037454967,0.1304637689005905,20,0.7634401681481011,0.12087116168407969,20,0.7253811566608365,0.1375818834817874,20,0.8642812064114477,0.12754993973054968,20,0.9245009831989162,0.0746060720028652,20,0.9558517813292058,0.08032681482315691,20
matching,sgd,global_projection,64,initial_mean_fixed,-2.22118721790934,4.080680581037638,20,-4.3014066539363185,7.591594715910853,20,-2.3662637857262983,4.457547560684354,20,-2.624323612106702,4.809690865870041,20,0.3906518839048298,0.5137713675976283,20,0.6067306345542833,0.264063011585101,20,0.9558517813292058,0.08032681482315691,20
matching,sgd,global_projection,64,initial_mean_projection,0.39027529239837905,0.26058567379748343,20,0.40766345079369504,0.25140628168481804,20,0.39100334532169956,0.26057150664678297,20,0.3820038356638219,0.2521732516441291,20,0.587569533947883,0.2605763554197263,20,0.8088714293258379,0.1459493927279525,20,0.9558517813292058,0.08032681482315691,20
matching,sgd,global_projection,64,uniform_projection,0.14091478486960335,0.10661851659516297,20,0.13822520468533026,0.1016204282449257,20,0.13692716366890448,0.1100359876773,20,0.11110931896526244,0.09543447123842441,20,0.19033000270739536,0.25614445336823854,20,0.6072987111463268,0.25363336633200595,20,0.9558517813292058,0.08032681482315691,20
matching,sgd,global_projection,64,unit_broadcast_fixed,-42.983744227350556,42.601653301081264,20,-84.74499783328626,121.17815129051166,20,-45.177154234816655,45.10184040967269,20,-48.410103213812,48.4907627373676,20,-0.0879089917759541,0.31922460041552336,20,0.019715529835571045,0.2468048635383792,20,0.9558517813292058,0.08032681482315691,20
matching,sgd,global_projection,256,ancestry_K2,0.3082498994997501,0.232013470172887,20,0.3154471723881232,0.2254489759556247,20,0.2977034720074415,0.2272261560131602,20,0.2621009714081852,0.2469342633918424,20,0.2898741152908206,0.3043088195177327,20,0.4158563210776761,0.26061851205141734,20,0.8309232996266231,0.12933081863798687,20
matching,sgd,global_projection,256,ancestry_K3,0.4817616493208874,0.26345593427391023,20,0.4813475714567722,0.2548678667279619,20,0.476672070335704,0.26506569519651557,20,0.4475589483139494,0.28323129971273814,20,0.5241722854992517,0.27980228107099364,20,0.5883054529264944,0.24344428457529865,20,0.8309232996266231,0.12933081863798687,20
matching,sgd,global_projection,256,ancestry_K4,0.6574150504181214,0.2897834199116426,20,0.6528361228975446,0.27568793900377553,20,0.6503335081855125,0.29161282807336736,20,0.64278915391819,0.29254621875392695,20,0.736396850174099,0.20856495310387,20,0.7691416198087765,0.18223569016863828,20,0.8309232996266231,0.12933081863798687,20
matching,sgd,global_projection,256,ancestry_K5,0.7637201433645172,0.2525719331703785,20,0.7576921123457079,0.24754462042145559,20,0.755528070824873,0.25833719403428546,20,0.7528791944423374,0.2592982934709074,20,0.8190909486156548,0.18460068906747726,20,0.8392799657724529,0.1668434379264168,20,0.8309232996266231,0.12933081863798687,20
matching,sgd,global_projection,256,ancestry_K6,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,2.5470262995437504e-16,20,1.0,1.5282157797262503e-16,20,0.8309232996266231,0.12933081863798687,20
matching,sgd,global_projection,256,best_fixed_rank1_error,0.8613136955734477,0.104023102750032,20,0.8457851238407794,0.11720263557658078,20,0.8657110354879876,0.10661506909144138,20,0.8432891484055396,0.12098933605537868,20,0.9414141459721351,0.06842655153195976,20,0.9484775126758203,0.0627397152098188,20,0.8309232996266231,0.12933081863798687,20
matching,sgd,global_projection,256,best_fixed_rank1_q,0.8631469312716268,0.10274300722478479,20,0.8465645693857897,0.1159850753868305,20,0.8639367469283881,0.10769685593115585,20,0.8410398768015434,0.12197048581692321,20,0.9372177180882225,0.07536167314287871,20,0.9446519935329171,0.06964373863151307,20,0.8309232996266231,0.12933081863798687,20
matching,sgd,global_projection,256,initial_mean_fixed,-1.384310404764964,2.1604891758749214,20,-2.052485862154597,2.7316223277883065,20,-1.4244165458993001,2.224777329781748,20,-1.6398428730475356,2.365107302408703,20,0.02893085045611484,0.6427245042830496,20,0.1348987685133261,0.5251350447988603,20,0.8309232996266231,0.12933081863798687,20
matching,sgd,global_projection,256,initial_mean_projection,0.4135725846820254,0.2822020928307446,20,0.41798801024631543,0.2771801333668175,20,0.4125658588428653,0.28733258011939217,20,0.39708408391305083,0.2852677269406098,20,0.566248770067402,0.25526744735865947,20,0.6368981869642206,0.20805635833386,20,0.8309232996266231,0.12933081863798687,20
matching,sgd,global_projection,256,uniform_projection,0.17917453111621331,0.14524302870242423,20,0.18477362670933256,0.1430927331499496,20,0.17261669111868433,0.14216413616541745,20,0.14128118522010236,0.1463683998178613,20,0.18590451998604127,0.26059600704579183,20,0.3455114925383797,0.21807408518813975,20,0.8309232996266231,0.12933081863798687,20
matching,sgd,global_projection,256,unit_broadcast_fixed,-21.328361316158688,20.93585847804829,20,-39.82156476802707,67.22133127326498,20,-21.45237810303265,20.839862632779834,20,-23.9836519217216,23.074430328170504,20,-0.08965858848220425,0.3649521006314458,20,-0.0683431620636881,0.354973155149689,20,0.8309232996266231,0.12933081863798687,20
matching,sgd,global_projection,1024,ancestry_K2,0.610305110389628,0.36036543597549653,20,0.6110076607828796,0.35911711185362455,20,0.6028176461236588,0.36694843980903985,20,0.5910248237010601,0.4007727862968227,20,0.5266770895589035,0.5411284748440739,20,0.6362539466489516,0.44204910461306085,20,0.4040910638822545,0.438277848142379,20
matching,sgd,global_projection,1024,ancestry_K3,0.7243362733346144,0.27267812541838726,20,0.7254066894273108,0.2662852160878274,20,0.7180985221217444,0.2809056028574748,20,0.70799853851626,0.30788300332016727,20,0.7292060677739649,0.32718779048573,20,0.7847339915543573,0.24782518140651189,20,0.4040910638822545,0.438277848142379,20
matching,sgd,global_projection,1024,ancestry_K4,0.8557001496939145,0.19115193378071232,20,0.8580605911458079,0.18431916286755626,20,0.8502326653929139,0.2009060763104961,20,0.852306331199135,0.1905671372219219,20,0.8720432027581678,0.17395800150873036,20,0.8897597484897333,0.16154389672713407,20,0.4040910638822545,0.438277848142379,20
matching,sgd,global_projection,1024,ancestry_K5,0.9235676511733388,0.1075321253971472,20,0.9239297911674053,0.10548586994030008,20,0.9225897024348455,0.110017176300096,20,0.9175394963517863,0.11412708457627338,20,0.9255507611852531,0.11521341942152385,20,0.9376699847157675,0.10727804751412087,20,0.4040910638822545,0.438277848142379,20
matching,sgd,global_projection,1024,ancestry_K6,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,1.854263135156602e-16,20,1.0,1.347759634266774e-16,20,0.4040910638822545,0.438277848142379,20
matching,sgd,global_projection,1024,best_fixed_rank1_error,0.9216014958255572,0.14157579604370665,20,0.9213255412120638,0.1407655693508966,20,0.9241976207846079,0.13982899754456884,20,0.9184399798684654,0.14054946888791178,20,0.9524705056974136,0.10611422851296456,20,0.9767141123658039,0.0399641531934151,20,0.4040910638822545,0.438277848142379,20
matching,sgd,global_projection,1024,best_fixed_rank1_q,0.9225532418275311,0.14016277004354372,20,0.9214280050161205,0.142394082517596,20,0.9232419798641185,0.14109428255928216,20,0.9177411592082176,0.14136023983330684,20,0.9505210592074823,0.1100447347421722,20,0.9757397336171605,0.041826954678730904,20,0.4040910638822545,0.438277848142379,20
matching,sgd,global_projection,1024,initial_mean_fixed,-0.4588059215613506,0.722938204771922,20,-0.49063118318868276,0.755482068969538,20,-0.4639445108946159,0.7300169271716409,20,-0.6186753731124278,0.96758340438828,20,-0.016228674516916276,0.5683787168317735,20,0.24008933396601143,0.5024039046840879,20,0.4040910638822545,0.438277848142379,20
matching,sgd,global_projection,1024,initial_mean_projection,0.32447698716580037,0.2911631925834361,20,0.32837083314822363,0.29440131836390226,20,0.32523298245097065,0.29112522980980743,20,0.3405003197894156,0.353803897356398,20,0.40114509591916947,0.41435793327951215,20,0.5927458706285383,0.27231293347350016,20,0.4040910638822545,0.438277848142379,20
matching,sgd,global_projection,1024,uniform_projection,0.5345835819739138,0.3727967848692682,20,0.5347306178662048,0.37219361014260516,20,0.5290340692201809,0.3767147556790439,20,0.5199166649948403,0.3965267656733769,20,0.4610717714783229,0.5689716808738512,20,0.6358418031199045,0.39847408170286186,20,0.4040910638822545,0.438277848142379,20
matching,sgd,global_projection,1024,unit_broadcast_fixed,-14.217738996831713,18.340439097284253,20,-15.65508894975601,21.632747551363327,20,-14.40320263787975,18.75851582789073,20,-15.48437755699791,19.473436278525664,20,-0.2771966912326831,0.6990896770198992,20,-0.12888918420495996,0.6324740801261516,20,0.4040910638822545,0.438277848142379,20
matching,sgd,shuffled_projection,0,ancestry_K2,0.26287523830894194,0.18219775547803874,20,0.26681302317499156,0.1875900923819576,20,0.26696164789730337,0.19891620221539236,20,0.20008468118518655,0.23482014355174244,20,0.3867829289059314,0.3483163546627749,20,0.6991024973700821,0.22689302689516197,20,1.4186700506404941,0.4662106803515907,20
matching,sgd,shuffled_projection,0,ancestry_K3,0.4570417166977362,0.21976783391004504,20,0.44749852928888867,0.21638072860676547,20,0.462489824519473,0.2365524657849239,20,0.42081275682240155,0.23649705145329986,20,0.6199644600366799,0.2751929965113446,20,0.8121418139477544,0.1653426448636865,20,1.4186700506404941,0.4662106803515907,20
matching,sgd,shuffled_projection,0,ancestry_K4,0.6567939530240962,0.24545459549941076,20,0.6579259433939345,0.2384616684370489,20,0.6648942501108112,0.2523003497051538,20,0.6523673381192366,0.263596784351441,20,0.788990334646767,0.21927616215538595,20,0.8889294932285401,0.146885697676686,20,1.4186700506404941,0.4662106803515907,20
matching,sgd,shuffled_projection,0,ancestry_K5,0.7981319502110875,0.2183949377442907,20,0.7963267737149031,0.21670449345513837,20,0.8075950553518624,0.20888806859344092,20,0.8039319941393455,0.21006345139614105,20,0.868215767565547,0.19506644506965626,20,0.9203279406915531,0.14093284457116872,20,1.4186700506404941,0.4662106803515907,20
matching,sgd,shuffled_projection,0,ancestry_K6,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,1.7646315836095689e-16,20,1.0,1.4408156546142918e-16,20,1.4186700506404941,0.4662106803515907,20
matching,sgd,shuffled_projection,0,best_fixed_rank1_error,0.6554177544222758,0.20953406275418024,20,0.6249254381259953,0.2246882277424405,20,0.7110026542504578,0.1827931614505562,20,0.6986868140173667,0.2011985373014892,20,0.8719202798964941,0.1281126448963722,20,0.936136224301306,0.05943113296531437,20,1.4186700506404941,0.4662106803515907,20
matching,sgd,shuffled_projection,0,best_fixed_rank1_q,0.6869847779302319,0.18736247765499223,20,0.6507614274220596,0.2137504352189483,20,0.6775147889821078,0.207235627268864,20,0.6543975416796975,0.24211802739901564,20,0.8213860737551315,0.2272399083719081,20,0.9041331418999778,0.13774460079128872,20,1.4186700506404941,0.4662106803515907,20
matching,sgd,shuffled_projection,0,initial_mean_fixed,0.5612899616653318,0.2886608698772128,20,0.004014058230899192,1.783023362312155,20,0.5457824983874034,0.2955378633350105,20,0.5677608071600097,0.2918908985573395,20,0.7830424551146711,0.25216354587924134,20,0.9101771761469303,0.08292551112471304,20,1.4186700506404941,0.4662106803515907,20
matching,sgd,shuffled_projection,0,initial_mean_projection,0.6713824296166333,0.20347896455463457,20,0.6641022486466,0.20151770011080514,20,0.6626859245606659,0.2175228845955033,20,0.6644616811344415,0.2150814332814641,20,0.8542158139026501,0.15313145412366924,20,0.9218569936019172,0.08967348919064515,20,1.4186700506404941,0.4662106803515907,20
matching,sgd,shuffled_projection,0,uniform_projection,0.1497505242731211,0.12361781048998144,20,0.15148429598670599,0.12526527222208073,20,0.1501166726312881,0.13230259670423572,20,0.12298372941759421,0.13595173641163008,20,0.3085341361900166,0.32690232294769195,20,0.6747759628302625,0.22499837115752805,20,1.4186700506404941,0.4662106803515907,20
matching,sgd,shuffled_projection,0,unit_broadcast_fixed,-10.045478180452614,9.604402835754891,20,-54.40925237059027,113.83961792738369,20,-9.408216912656423,9.365713959268524,20,-9.7283679125838,11.01218603141585,20,0.10457695182087709,0.38977562819978545,20,0.2758688418579904,0.3185312731954011,20,1.4186700506404941,0.4662106803515907,20
matching,sgd,shuffled_projection,1,ancestry_K2,0.2635940583182926,0.1811573035174866,20,0.26761802334297197,0.1864853083445539,20,0.2673782077680972,0.19773071318801475,20,0.20218792712572325,0.23059563102377154,20,0.3860070958334086,0.34435520514031315,20,0.701671874025566,0.22631362776440772,20,1.3818821704311928,0.4281701096422289,20
matching,sgd,shuffled_projection,1,ancestry_K3,0.4574708789771823,0.21815846065336578,20,0.4478178239203877,0.2147974886731651,20,0.4631361150560772,0.23481739581651692,20,0.4218635573561441,0.23449886359961764,20,0.618847894608765,0.2748863524651119,20,0.8141374150916185,0.16440655008749194,20,1.3818821704311928,0.4281701096422289,20
matching,sgd,shuffled_projection,1,ancestry_K4,0.6570275337175329,0.24285114101779465,20,0.6575721707497053,0.23581932132721992,20,0.6654753592482852,0.2496902335998676,20,0.6527923627277054,0.26064897701035117,20,0.7877340537196229,0.21808854143129983,20,0.8899261785919682,0.14531769512580386,20,1.3818821704311928,0.4281701096422289,20
matching,sgd,shuffled_projection,1,ancestry_K5,0.7981597161602337,0.21672067404143763,20,0.7961016235926761,0.21564500997544447,20,0.8081243540505996,0.206767707449614,20,0.8044826709087793,0.207855056173798,20,0.8679638082339703,0.19431353122531736,20,0.9211001214285108,0.13976893398094956,20,1.3818821704311928,0.4281701096422289,20
matching,sgd,shuffled_projection,1,ancestry_K6,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,1.347759634266774e-16,20,1.0,1.2477829590662821e-16,20,1.3818821704311928,0.4281701096422289,20
matching,sgd,shuffled_projection,1,best_fixed_rank1_error,0.6569949969430152,0.2061119086795783,20,0.626353318502314,0.22279385367900478,20,0.7082278632300976,0.1823914720448692,20,0.6932952547653501,0.20355429432811215,20,0.8695603070439226,0.1324265504198291,20,0.9359499173578392,0.0599224495118024,20,1.3818821704311928,0.4281701096422289,20
matching,sgd,shuffled_projection,1,best_fixed_rank1_q,0.6857169901017638,0.1872256198839923,20,0.6501544299169245,0.2126130572317878,20,0.6766578408795435,0.20496131366719464,20,0.6534760659862295,0.2389860185009637,20,0.8194638638990599,0.229365748297872,20,0.9048840225105728,0.13423429368679943,20,1.3818821704311928,0.4281701096422289,20
matching,sgd,shuffled_projection,1,initial_mean_fixed,0.5589881398667911,0.28768471714357824,20,0.23378522148705366,0.9462703912876561,20,0.5463657529311327,0.2936508838525148,20,0.5673580598973988,0.2899738516798821,20,0.7856014883230739,0.24507252865527335,20,0.9123752532463435,0.08048034099382077,20,1.3818821704311928,0.4281701096422289,20
matching,sgd,shuffled_projection,1,initial_mean_projection,0.6701591857220712,0.2029944249683774,20,0.6630700636303866,0.20095090321299433,20,0.6626278586526866,0.21597912628844448,20,0.6636213552015933,0.21362830416888962,20,0.8543334546425507,0.15313877589692793,20,0.9231108838313778,0.08787814680370998,20,1.3818821704311928,0.4281701096422289,20
matching,sgd,shuffled_projection,1,uniform_projection,0.15061981641065814,0.12389380799193901,20,0.15222388589197672,0.12509571327287813,20,0.15034531361608122,0.1319434316616195,20,0.12387139827179608,0.13461144962636323,20,0.30591999166404904,0.32308689794941087,20,0.676494187268542,0.22665262193141372,20,1.3818821704311928,0.4281701096422289,20
matching,sgd,shuffled_projection,1,unit_broadcast_fixed,-10.471151148469737,9.826537256350191,20,-42.23768039833006,83.67126348211134,20,-9.853621093136383,9.609312714353509,20,-10.166195204409785,11.202233051668816,20,0.10185166607650212,0.38708672775782177,20,0.27146620389104537,0.3131428231130983,20,1.3818821704311928,0.4281701096422289,20
matching,sgd,shuffled_projection,16,ancestry_K2,0.27704151348119793,0.1674657508867596,20,0.27751857201151003,0.17261417306719223,20,0.2791323596651059,0.1837129160617284,20,0.23289233593889316,0.1894727655155451,20,0.3653693295144151,0.3075469175948566,20,0.7233131047182725,0.23553738285622922,20,1.0994821665701675,0.16940037335327024,20
matching,sgd,shuffled_projection,16,ancestry_K3,0.4525016601511941,0.19314772754534854,20,0.4367259218032354,0.1979066705630026,20,0.4584012836941193,0.20964155273358281,20,0.4208080799939308,0.21468634499393932,20,0.5771637852908695,0.28463812310907627,20,0.8300337862377513,0.15364543951017973,20,1.0994821665701675,0.16940037335327024,20
matching,sgd,shuffled_projection,16,ancestry_K4,0.6437615096374254,0.20735666036722206,20,0.6335108442435164,0.2079437610050816,20,0.6512394071947575,0.21217258197283298,20,0.6343283393326262,0.22124303405438048,20,0.7465261553541612,0.21324293813496187,20,0.8929749523004571,0.13272714852273956,20,1.0994821665701675,0.16940037335327024,20
matching,sgd,shuffled_projection,16,ancestry_K5,0.7876773506669223,0.1919961836521839,20,0.7762835787057626,0.2082853935806102,20,0.8012332556434199,0.17792642265606984,20,0.7968611932280503,0.17870523337656224,20,0.8537311465916376,0.18780060747009206,20,0.9275018619598493,0.12990533021349798,20,1.0994821665701675,0.16940037335327024,20
matching,sgd,shuffled_projection,16,ancestry_K6,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,1.347759634266774e-16,20,1.0,1.347759634266774e-16,20,1.0994821665701675,0.16940037335327024,20
matching,sgd,shuffled_projection,16,best_fixed_rank1_error,0.6740188381194318,0.1884840638754953,20,0.6503449983166176,0.19281340759998145,20,0.6939187328501221,0.16975025544297265,20,0.6612478682896116,0.19890309168396186,20,0.8274061050227879,0.19344969214122476,20,0.9288297221928079,0.07985169064915619,20,1.0994821665701675,0.16940037335327024,20
matching,sgd,shuffled_projection,16,best_fixed_rank1_q,0.6864488211265276,0.17505321621494385,20,0.6654503488524529,0.1754971638422928,20,0.6819614717836098,0.18076453419754962,20,0.6447016096633906,0.21400033837948326,20,0.7657510543350827,0.2749747418577255,20,0.9090925658534262,0.11141826563523229,20,1.0994821665701675,0.16940037335327024,20
matching,sgd,shuffled_projection,16,initial_mean_fixed,0.3033466970969957,0.41245696327982406,20,-0.27210887900927827,1.1852624121287356,20,0.3253856675545119,0.3955481546513153,20,0.31712455854129007,0.43902091504317475,20,0.7883982397504109,0.19495002548189183,20,0.908182295781577,0.05391342754775324,20,1.0994821665701675,0.16940037335327024,20
matching,sgd,shuffled_projection,16,initial_mean_projection,0.6213650929843528,0.20489629367392773,20,0.6351757444129358,0.19178467076078526,20,0.6255550843787975,0.20546558728727926,20,0.6164498664253174,0.20596224464620302,20,0.8355816218411514,0.13773333438466132,20,0.9309218785350695,0.0728820429465839,20,1.0994821665701675,0.16940037335327024,20
matching,sgd,shuffled_projection,16,uniform_projection,0.16231052529221657,0.12186312863121974,20,0.16194062903816595,0.11873419298128432,20,0.16279072364019614,0.1278469729415761,20,0.13795334662683842,0.12572904262842674,20,0.2753349506338855,0.2957339899323639,20,0.690573243299484,0.2639322503845437,20,1.0994821665701675,0.16940037335327024,20
matching,sgd,shuffled_projection,16,unit_broadcast_fixed,-19.097072662379137,15.88000323673609,20,-57.66772613711362,79.21591055554005,20,-19.106488034371203,16.338027511722768,20,-19.23886303561134,16.450166201833497,20,0.06892440186010466,0.3824746120380125,20,0.2001435008857778,0.2599596716271262,20,1.0994821665701675,0.16940037335327024,20
matching,sgd,shuffled_projection,64,ancestry_K2,0.27289840976055346,0.17530611997473505,20,0.2742998073606962,0.16574727525923566,20,0.2665259988900607,0.17707532448670174,20,0.22177700906928083,0.1844431742132401,20,0.27568503984283166,0.2781981821329263,20,0.5995418181687506,0.24810381389747466,20,0.9286917867734401,0.07574276450777781,20
matching,sgd,shuffled_projection,64,ancestry_K3,0.4592617728322458,0.2109743036251135,20,0.44551831095465283,0.20109529925326813,20,0.4562322898921393,0.21699842263275076,20,0.41751931091170613,0.22766441783092234,20,0.5399100454375864,0.243757003993999,20,0.7603740255750087,0.1448563371822512,20,0.9286917867734401,0.07574276450777781,20
matching,sgd,shuffled_projection,64,ancestry_K4,0.644258976472882,0.20360303090112308,20,0.6266197212022914,0.18020529689150336,20,0.6397103486878556,0.21037669499327838,20,0.6221011413524298,0.21536988464120507,20,0.7339897504805408,0.15858513435302968,20,0.8501381666589236,0.12374354440755542,20,0.9286917867734401,0.07574276450777781,20
matching,sgd,shuffled_projection,64,ancestry_K5,0.7709524418857502,0.17597786013832897,20,0.7559649294509934,0.17408955618514627,20,0.7710142482252849,0.17610326418003522,20,0.7692780679978342,0.16861673756919762,20,0.8318517465894828,0.1570367586886561,20,0.9022385034587265,0.1207823297051037,20,0.9286917867734401,0.07574276450777781,20
matching,sgd,shuffled_projection,64,ancestry_K6,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,1.0501658464244971e-16,20,1.0,1.347759634266774e-16,20,0.9286917867734401,0.07574276450777781,20
matching,sgd,shuffled_projection,64,best_fixed_rank1_error,0.7760314544523346,0.12439078433696038,20,0.7432860594498237,0.14886423109087307,20,0.7776730148425173,0.1266848575789041,20,0.7405740784777438,0.14759339790693293,20,0.872680460357196,0.13732270426166102,20,0.9268873516844993,0.07960011939009794,20,0.9286917867734401,0.07574276450777781,20
matching,sgd,shuffled_projection,64,best_fixed_rank1_q,0.7785645339139409,0.12279916600438416,20,0.743577914612573,0.1481445478667266,20,0.7751747089855067,0.12806097624820223,20,0.7375343381479029,0.1483614124522342,20,0.8679635024522326,0.13622832925856893,20,0.9234313120010189,0.08216109503917718,20,0.9286917867734401,0.07574276450777781,20
matching,sgd,shuffled_projection,64,initial_mean_fixed,-2.001273285073838,4.3321463034503385,20,-4.092668984136537,8.12447466324941,20,-2.154108958624545,4.721225277123136,20,-2.3513890566982445,5.109092641457356,20,0.4285322161619522,0.5104117050085611,20,0.6416801778771457,0.26263216976071985,20,0.9286917867734401,0.07574276450777781,20
matching,sgd,shuffled_projection,64,initial_mean_projection,0.4284551361822543,0.287326177928422,20,0.44613955757786006,0.2734657121485585,20,0.4289604571124303,0.28839272793753384,20,0.41635993050963843,0.27839990067430076,20,0.6028277764287782,0.2749944102303922,20,0.8167111357794352,0.1356212473764256,20,0.9286917867734401,0.07574276450777781,20
matching,sgd,shuffled_projection,64,uniform_projection,0.150556602326327,0.11364387010126174,20,0.1490015457898805,0.11059395500856249,20,0.14755006793683353,0.11758866510733726,20,0.12155196719131382,0.10272160674502831,20,0.18695270022619895,0.24911564283749457,20,0.5565373161100378,0.2859516861367123,20,0.9286917867734401,0.07574276450777781,20
matching,sgd,shuffled_projection,64,unit_broadcast_fixed,-42.52594269466606,45.31137767046509,20,-98.22345922913803,174.22602880855004,20,-45.45631395968629,49.11294860227684,20,-48.75300734719535,52.89204059326592,20,-0.07722164211240326,0.3143402385192705,20,0.02009517655571594,0.2410579532356405,20,0.9286917867734401,0.07574276450777781,20
matching,sgd,shuffled_projection,256,ancestry_K2,0.34302331586219725,0.2809313665628587,20,0.3461008149595496,0.2756924786165342,20,0.33178635218224206,0.2790238286175384,20,0.3026809333810657,0.3017472406409814,20,0.29849084725561886,0.36199993950878523,20,0.4317493729971841,0.3292525452498488,20,0.7308527135558924,0.23144839465548173,20
matching,sgd,shuffled_projection,256,ancestry_K3,0.5330864555064847,0.27891925525866385,20,0.5244365561704747,0.279508497028858,20,0.5305256716001066,0.28228781620873405,20,0.5049080419103043,0.3051354895848434,20,0.5642930748196131,0.294096342094712,20,0.6326753850332819,0.2544581124405522,20,0.7308527135558924,0.23144839465548173,20
matching,sgd,shuffled_projection,256,ancestry_K4,0.6902331144667015,0.2726146154297675,20,0.6701197261529291,0.27177761406970613,20,0.6860114375654937,0.27512216280702256,20,0.6750649739096548,0.2735918590895002,20,0.7508609551486719,0.19724149737668017,20,0.7882940412171517,0.17114693878457649,20,0.7308527135558924,0.23144839465548173,20
matching,sgd,shuffled_projection,256,ancestry_K5,0.7980411609725891,0.23514957902207267,20,0.7867568785883379,0.2320834938132402,20,0.7929209243204148,0.23942139704297238,20,0.7911389132898484,0.23156464566827586,20,0.8283498954285511,0.16506734195272418,20,0.850776652067251,0.14972651283971805,20,0.7308527135558924,0.23144839465548173,20
matching,sgd,shuffled_projection,256,ancestry_K6,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,1.6108808733817073e-16,20,1.0,1.5282157797262503e-16,20,0.7308527135558924,0.23144839465548173,20
matching,sgd,shuffled_projection,256,best_fixed_rank1_error,0.8699458053199441,0.10344491732783219,20,0.847870217820088,0.13566401488972493,20,0.8781408015162988,0.09906877345835619,20,0.8559419967050437,0.11879881206704786,20,0.9273463913263328,0.06881900832018764,20,0.9397811623209357,0.05958992536265394,20,0.7308527135558924,0.23144839465548173,20
matching,sgd,shuffled_projection,256,best_fixed_rank1_q,0.872732202001586,0.10204714996761295,20,0.848242448747283,0.1361964549822727,20,0.8752723513175941,0.10017308439239186,20,0.852298710238102,0.12065221467568948,20,0.9164754601741596,0.08102665261704109,20,0.9306805912795759,0.07072687884799385,20,0.7308527135558924,0.23144839465548173,20
matching,sgd,shuffled_projection,256,initial_mean_fixed,-0.8378409394262094,2.0740940515587436,20,-3.2596548731584916,9.439361701440395,20,-0.8624509709170354,2.1325406074546014,20,-0.9019470419519754,2.1191136010807075,20,0.1293850500550832,0.6265607773320676,20,0.2608907883058732,0.5010123441053868,20,0.7308527135558924,0.23144839465548173,20
matching,sgd,shuffled_projection,256,initial_mean_projection,0.4362373616412783,0.26614148083675665,20,0.45101202894836634,0.26343180998638177,20,0.44425660137541245,0.2699376497640774,20,0.4355607294015991,0.2778020913777671,20,0.5746497454818112,0.24537985951468552,20,0.6454213901594781,0.2114541457191343,20,0.7308527135558924,0.23144839465548173,20
matching,sgd,shuffled_projection,256,uniform_projection,0.20010260844577163,0.2051579803076347,20,0.2026108997602872,0.20363127490815225,20,0.19481681095373085,0.20430779789624,20,0.16583645927613078,0.211773311462429,20,0.16128595442580954,0.32573158577119465,20,0.33295809926051223,0.31303028302530383,20,0.7308527135558924,0.23144839465548173,20
matching,sgd,shuffled_projection,256,unit_broadcast_fixed,-20.48366276378577,30.178969271125986,20,-67.67013062563612,160.54064543315286,20,-20.161006321200983,27.55823587495209,20,-22.937587048172627,32.42770763836128,20,-0.03095074186433507,0.3831459234167249,20,-0.012943610637568066,0.37245476488619506,20,0.7308527135558924,0.23144839465548173,20
matching,sgd,shuffled_projection,1024,ancestry_K2,0.5198604607288015,0.38966157889113406,20,0.5126488850741718,0.38867091167832557,20,0.5143211882684993,0.3898987329769152,20,0.5251352995901317,0.3945091675836986,20,0.5992389994714283,0.389242355550878,20,0.7261954856949296,0.3172544992981318,20,0.27004764532776837,0.34004913656345087,20
matching,sgd,shuffled_projection,1024,ancestry_K3,0.647492818540483,0.2867639468812046,20,0.6425165228413184,0.2867477080763823,20,0.645180377979644,0.28703556925352136,20,0.6333315566224342,0.31415622306889845,20,0.7828672120505704,0.20260439183781706,20,0.8667277649307822,0.11945230620749435,20,0.27004764532776837,0.34004913656345087,20
