cohort,seed,task_group,optimizer,step,dictionary,sites,field_energy_capture,mean_per_example_capture,error_weighted_capture,test_nmse,source_sha256
saved_conductance,15410,0,sgd,1000,best_fixed_rank1_q,6,0.9906370241378025,0.9902171703000955,0.9908060610013054,0.00039535097300128077,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,0,sgd,1000,best_fixed_rank1_error,6,0.9903001377651713,0.9897972532369077,0.991143560338568,0.00039535097300128077,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,0,adam,0,unit_projection,6,0.6788301662827265,0.6751603431615678,0.6656770946774806,0.42950666566192774,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,0,adam,0,initial_profile_projection,6,0.9880257737838535,0.9874652959509731,0.982133722873862,0.42950666566192774,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,0,adam,0,best_fixed_rank1_q,6,0.988027232353615,0.987467140637295,0.9821989641547603,0.42950666566192774,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,0,adam,0,best_fixed_rank1_error,6,0.9857144331113272,0.9856139082859992,0.9844934068046491,0.42950666566192774,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,0,adam,1000,unit_projection,6,0.7473672183916282,0.7443070921237607,0.7580901419156103,3.669377743632359e-05,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,0,adam,1000,initial_profile_projection,6,0.9129982280733485,0.9130052981813689,0.9096386157905461,3.669377743632359e-05,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,0,adam,1000,best_fixed_rank1_q,6,0.9908431647377289,0.9904444968017729,0.9917854112523927,3.669377743632359e-05,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,0,adam,1000,best_fixed_rank1_error,6,0.9905087730282975,0.990020116492777,0.9921207569983624,3.669377743632359e-05,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,1,sgd,0,unit_projection,6,0.6788301662827265,0.6751603431615678,0.6782010090742168,0.6961038901417211,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,1,sgd,0,initial_profile_projection,6,0.9880257737838535,0.9874652959509731,0.9870128472995069,0.6961038901417211,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,1,sgd,0,best_fixed_rank1_q,6,0.988027232353615,0.987467140637295,0.9870559876087929,0.6961038901417211,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,1,sgd,0,best_fixed_rank1_error,6,0.9874762323024207,0.9871005305472329,0.9876062627722461,0.6961038901417211,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,1,sgd,1000,unit_projection,6,0.7522586526161189,0.7490904819565867,0.7655514336739628,0.0004825969800895507,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,1,sgd,1000,initial_profile_projection,6,0.9147691589268987,0.9147966114635605,0.9131245075503356,0.0004825969800895507,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,1,sgd,1000,best_fixed_rank1_q,6,0.990600865655104,0.9901809662026347,0.9918064866591316,0.0004825969800895507,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,1,sgd,1000,best_fixed_rank1_error,6,0.9903361730966804,0.9898032689713598,0.9920718313421494,0.0004825969800895507,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,1,adam,0,unit_projection,6,0.6788301662827265,0.6751603431615678,0.6782010090742168,0.6961038901417211,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,1,adam,0,initial_profile_projection,6,0.9880257737838535,0.9874652959509731,0.9870128472995069,0.6961038901417211,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,1,adam,0,best_fixed_rank1_q,6,0.988027232353615,0.987467140637295,0.9870559876087929,0.6961038901417211,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,1,adam,0,best_fixed_rank1_error,6,0.9874762323024207,0.9871005305472329,0.9876062627722461,0.6961038901417211,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,1,adam,1000,unit_projection,6,0.7479550853835495,0.7448751543920522,0.7611938678145744,0.0003232635633955114,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,1,adam,1000,initial_profile_projection,6,0.918692811771674,0.9186791575796912,0.920091443889692,0.0003232635633955114,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,1,adam,1000,best_fixed_rank1_q,6,0.9908105014948572,0.990411057821868,0.9917765103302505,0.0003232635633955114,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,1,adam,1000,best_fixed_rank1_error,6,0.9904913957337194,0.9899853865943085,0.9920964509383108,0.0003232635633955114,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,2,sgd,0,unit_projection,6,0.6788301662827265,0.6751603431615678,0.6797718229188692,0.769525809312398,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,2,sgd,0,initial_profile_projection,6,0.9880257737838535,0.9874652959509731,0.9876345086831118,0.769525809312398,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,2,sgd,0,best_fixed_rank1_q,6,0.988027232353615,0.987467140637295,0.9876702050532651,0.769525809312398,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,2,sgd,0,best_fixed_rank1_error,6,0.98770340718909,0.9872725405388583,0.987993896796259,0.769525809312398,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,2,sgd,1000,unit_projection,6,0.7525759745521862,0.7494105312537561,0.7648084295602875,0.0006032528635103232,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,2,sgd,1000,initial_profile_projection,6,0.9119765889584226,0.9120138218358587,0.9094525342011237,0.0006032528635103232,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,2,sgd,1000,best_fixed_rank1_q,6,0.9906175847731439,0.9901988076869466,0.9917191432329003,0.0006032528635103232,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,2,sgd,1000,best_fixed_rank1_error,6,0.9903334983276828,0.9898081797380461,0.9920039987785935,0.0006032528635103232,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,2,adam,0,unit_projection,6,0.6788301662827265,0.6751603431615678,0.6797718229188692,0.769525809312398,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,2,adam,0,initial_profile_projection,6,0.9880257737838535,0.9874652959509731,0.9876345086831118,0.769525809312398,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,2,adam,0,best_fixed_rank1_q,6,0.988027232353615,0.987467140637295,0.9876702050532651,0.769525809312398,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,2,adam,0,best_fixed_rank1_error,6,0.98770340718909,0.9872725405388583,0.987993896796259,0.769525809312398,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,2,adam,1000,unit_projection,6,0.7482608225560246,0.7451834270283839,0.7609515949885388,0.00039490653224184884,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,2,adam,1000,initial_profile_projection,6,0.9161963432416117,0.9162068413751016,0.9141271333362051,0.00039490653224184884,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,2,adam,1000,best_fixed_rank1_q,6,0.9908176782665162,0.9904175755424116,0.9919462454965857,0.00039490653224184884,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15410,2,adam,1000,best_fixed_rank1_error,6,0.9905454756990724,0.9900398623445005,0.9922191634467488,0.00039490653224184884,86cfe2d75e234e21415a544415687a712a92fed31ca77e06ba9ba1af9aa86770
saved_conductance,15411,0,sgd,0,unit_projection,6,0.7087196271227938,0.7049636729202247,0.7358198510669731,0.15880446212362845,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,0,sgd,0,initial_profile_projection,6,0.9883680537346791,0.9880271360739519,0.9878288961976546,0.15880446212362845,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,0,sgd,0,best_fixed_rank1_q,6,0.9883980509651719,0.9880129233993225,0.988193421765451,0.15880446212362845,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,0,sgd,0,best_fixed_rank1_error,6,0.9874115026268906,0.9867664850844271,0.9891797641302098,0.15880446212362845,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,0,sgd,1000,unit_projection,6,0.7510405553267461,0.7481883360012576,0.7603624174353714,0.0012521544863125793,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,0,sgd,1000,initial_profile_projection,6,0.974004524540744,0.9739921169774797,0.9735169379018934,0.0012521544863125793,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,0,sgd,1000,best_fixed_rank1_q,6,0.9919332632543592,0.9915556441206563,0.9927721259519985,0.0012521544863125793,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,0,sgd,1000,best_fixed_rank1_error,6,0.9918162863751171,0.9913708881300403,0.9928892988977069,0.0012521544863125793,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,0,adam,0,unit_projection,6,0.7087196271227938,0.7049636729202247,0.7358198510669731,0.15880446212362845,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,0,adam,0,initial_profile_projection,6,0.9883680537346791,0.9880271360739519,0.9878288961976546,0.15880446212362845,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,0,adam,0,best_fixed_rank1_q,6,0.9883980509651719,0.9880129233993225,0.988193421765451,0.15880446212362845,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,0,adam,0,best_fixed_rank1_error,6,0.9874115026268906,0.9867664850844271,0.9891797641302098,0.15880446212362845,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,0,adam,1000,unit_projection,6,0.754621806677537,0.7516895355209318,0.7646133605015887,1.3370903458222218e-06,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,0,adam,1000,initial_profile_projection,6,0.9744838433116314,0.974486008433096,0.9747948641764577,1.3370903458222218e-06,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,0,adam,1000,best_fixed_rank1_q,6,0.9917412711382563,0.9913491967817265,0.9921869794719419,1.3370903458222218e-06,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,0,adam,1000,best_fixed_rank1_error,6,0.9915255744917343,0.9910708723962146,0.9924029749685528,1.3370903458222218e-06,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,1,sgd,0,unit_projection,6,0.7087196271227938,0.7049636729202247,0.688731580138635,0.18715272869662766,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,1,sgd,0,initial_profile_projection,6,0.9883680537346791,0.9880271360739519,0.981062410661195,0.18715272869662766,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,1,sgd,0,best_fixed_rank1_q,6,0.9883980509651719,0.9880129233993225,0.980898984041337,0.18715272869662766,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,1,sgd,0,best_fixed_rank1_error,6,0.9880691566062131,0.9878345314710273,0.9812245827480206,0.18715272869662766,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,1,sgd,1000,unit_projection,6,0.750040159844015,0.7471984143287427,0.7549332614027756,0.0009198890428884454,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,1,sgd,1000,initial_profile_projection,6,0.972732585159349,0.9727260391737769,0.9722997982290011,0.0009198890428884454,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,1,sgd,1000,best_fixed_rank1_q,6,0.9919646838776517,0.9915866460172368,0.9918087332692033,0.0009198890428884454,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,1,sgd,1000,best_fixed_rank1_error,6,0.9919249416541082,0.9915137946415269,0.9918484761298696,0.0009198890428884454,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,1,adam,0,unit_projection,6,0.7087196271227938,0.7049636729202247,0.688731580138635,0.18715272869662766,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,1,adam,0,initial_profile_projection,6,0.9883680537346791,0.9880271360739519,0.981062410661195,0.18715272869662766,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,1,adam,0,best_fixed_rank1_q,6,0.9883980509651719,0.9880129233993225,0.980898984041337,0.18715272869662766,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,1,adam,0,best_fixed_rank1_error,6,0.9880691566062131,0.9878345314710273,0.9812245827480206,0.18715272869662766,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,1,adam,1000,unit_projection,6,0.7529269733469475,0.7500250410282179,0.7598507987661408,1.6545557907142594e-06,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,1,adam,1000,initial_profile_projection,6,0.9746548171207032,0.9746461560466221,0.9751897222994734,1.6545557907142594e-06,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,1,adam,1000,best_fixed_rank1_q,6,0.9918049124308618,0.9914195326865745,0.991755493721457,1.6545557907142594e-06,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,1,adam,1000,best_fixed_rank1_error,6,0.9915877713610133,0.9911646362539234,0.9919728100089589,1.6545557907142594e-06,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,2,sgd,0,unit_projection,6,0.7087196271227938,0.7049636729202247,0.7154724343578521,0.11684680319447471,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,2,sgd,0,initial_profile_projection,6,0.9883680537346791,0.9880271360739519,0.9859538846700117,0.11684680319447471,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,2,sgd,0,best_fixed_rank1_q,6,0.9883980509651719,0.9880129233993225,0.9860589292093309,0.11684680319447471,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,2,sgd,0,best_fixed_rank1_error,6,0.9883072324545755,0.987853685180479,0.9861493975389014,0.11684680319447471,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,2,sgd,1000,unit_projection,6,0.7527952279722631,0.749892290196193,0.7658032873655175,0.0006715183330176357,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,2,sgd,1000,initial_profile_projection,6,0.9753584650816299,0.9753421458257537,0.9752605673797223,0.0006715183330176357,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,2,sgd,1000,best_fixed_rank1_q,6,0.9917913460958018,0.9914086725940363,0.9934751598127147,0.0006715183330176357,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,2,sgd,1000,best_fixed_rank1_error,6,0.991581463198201,0.9911071250491721,0.9936856945743344,0.0006715183330176357,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,2,adam,0,unit_projection,6,0.7087196271227938,0.7049636729202247,0.7154724343578521,0.11684680319447471,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,2,adam,0,initial_profile_projection,6,0.9883680537346791,0.9880271360739519,0.9859538846700117,0.11684680319447471,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,2,adam,0,best_fixed_rank1_q,6,0.9883980509651719,0.9880129233993225,0.9860589292093309,0.11684680319447471,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,2,adam,0,best_fixed_rank1_error,6,0.9883072324545755,0.987853685180479,0.9861493975389014,0.11684680319447471,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,2,adam,1000,unit_projection,6,0.7546110803807846,0.751683316982391,0.7623703746292461,1.1588948063259547e-10,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,2,adam,1000,initial_profile_projection,6,0.9755152844719635,0.9755155593291727,0.976078262874221,1.1588948063259547e-10,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,2,adam,1000,best_fixed_rank1_q,6,0.9917491527506099,0.9913584904757279,0.9919898508039582,1.1588948063259547e-10,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15411,2,adam,1000,best_fixed_rank1_error,6,0.9915493608669961,0.9911138043807375,0.9921898968933341,1.1588948063259547e-10,d7c6480a957d72b34fdfc313863aeb86794d024a2cd30f755e239019f023880b
saved_conductance,15412,0,sgd,0,unit_projection,6,0.7176913678353593,0.7150718049229449,0.704268217898006,0.1835882784936442,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,0,sgd,0,initial_profile_projection,6,0.9921047176116439,0.9917167408139559,0.9875453680895978,0.1835882784936442,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,0,sgd,0,best_fixed_rank1_q,6,0.992135429229442,0.9917154302393509,0.9874389987545256,0.1835882784936442,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,0,sgd,0,best_fixed_rank1_error,6,0.9919717149862364,0.9916366914451552,0.987601834380684,0.1835882784936442,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,0,sgd,1000,unit_projection,6,0.7224335755087894,0.7198835002327151,0.7345826699797185,0.00019209772001931288,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,0,sgd,1000,initial_profile_projection,6,0.8390792206350614,0.8391449595879816,0.8414799747878752,0.00019209772001931288,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,0,sgd,1000,best_fixed_rank1_q,6,0.9925573987218117,0.9921747811210762,0.9938360073587301,0.00019209772001931288,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,0,sgd,1000,best_fixed_rank1_error,6,0.9923831018928255,0.9919335779404974,0.9940107104067126,0.00019209772001931288,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,0,adam,0,unit_projection,6,0.7176913678353593,0.7150718049229449,0.704268217898006,0.1835882784936442,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,0,adam,0,initial_profile_projection,6,0.9921047176116439,0.9917167408139559,0.9875453680895978,0.1835882784936442,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,0,adam,0,best_fixed_rank1_q,6,0.992135429229442,0.9917154302393509,0.9874389987545256,0.1835882784936442,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,0,adam,0,best_fixed_rank1_error,6,0.9919717149862364,0.9916366914451552,0.987601834380684,0.1835882784936442,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,0,adam,1000,unit_projection,6,0.7266087484445716,0.7240306394611437,0.7415166775294153,4.303082603985497e-12,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,0,adam,1000,initial_profile_projection,6,0.8479422865787927,0.8480321300937299,0.8493242718859777,4.303082603985497e-12,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,0,adam,1000,best_fixed_rank1_q,6,0.9924990562145353,0.9921094394778907,0.9939860452811006,4.303082603985497e-12,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,0,adam,1000,best_fixed_rank1_error,6,0.992223357105735,0.9917299289964647,0.9942624749825345,4.303082603985497e-12,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,1,sgd,0,unit_projection,6,0.7176913678353593,0.7150718049229449,0.7122562502176635,0.16971426775608334,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,1,sgd,0,initial_profile_projection,6,0.9921047176116439,0.9917167408139559,0.9891519603453549,0.16971426775608334,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,1,sgd,0,best_fixed_rank1_q,6,0.992135429229442,0.9917154302393509,0.9891350801692783,0.16971426775608334,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,1,sgd,0,best_fixed_rank1_error,6,0.9915577834615912,0.9912639491469732,0.9897097790848545,0.16971426775608334,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,1,sgd,1000,unit_projection,6,0.7241889459018989,0.7216440159098252,0.733150541794312,0.0002940403094773541,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,1,sgd,1000,initial_profile_projection,6,0.8427478261593464,0.8427997370768192,0.8466636579397314,0.0002940403094773541,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,1,sgd,1000,best_fixed_rank1_q,6,0.9925644600341664,0.9921844565733176,0.992665914877797,0.0002940403094773541,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,1,sgd,1000,best_fixed_rank1_error,6,0.9923457583546776,0.99195347756794,0.9928848672124954,0.0002940403094773541,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,1,adam,0,unit_projection,6,0.7176913678353593,0.7150718049229449,0.7122562502176635,0.16971426775608334,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,1,adam,0,initial_profile_projection,6,0.9921047176116439,0.9917167408139559,0.9891519603453549,0.16971426775608334,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,1,adam,0,best_fixed_rank1_q,6,0.992135429229442,0.9917154302393509,0.9891350801692783,0.16971426775608334,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,1,adam,0,best_fixed_rank1_error,6,0.9915577834615912,0.9912639491469732,0.9897097790848545,0.16971426775608334,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,1,adam,1000,unit_projection,6,0.7247242792565515,0.7221535591286035,0.7360475585824897,1.2731927954252369e-07,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,1,adam,1000,initial_profile_projection,6,0.8431784006547393,0.8432584272444906,0.8473903460897275,1.2731927954252369e-07,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,1,adam,1000,best_fixed_rank1_q,6,0.9925132436387687,0.9921254408370744,0.9937158561587436,1.2731927954252369e-07,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,1,adam,1000,best_fixed_rank1_error,6,0.9923029334391763,0.9918819840958744,0.9939266994340221,1.2731927954252369e-07,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,2,sgd,0,unit_projection,6,0.7176913678353593,0.7150718049229449,0.7044190565285252,0.18236263115399487,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,2,sgd,0,initial_profile_projection,6,0.9921047176116439,0.9917167408139559,0.9873300491384139,0.18236263115399487,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,2,sgd,0,best_fixed_rank1_q,6,0.9921354292294419,0.9917154302393509,0.9872255252160632,0.18236263115399487,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,2,sgd,0,best_fixed_rank1_error,6,0.9915950653109631,0.9913304878527958,0.98776140598739,0.18236263115399487,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,2,sgd,1000,unit_projection,6,0.7234118606866173,0.7208596896309035,0.7350768379730566,0.0002272556449529503,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,2,sgd,1000,initial_profile_projection,6,0.8410905752153534,0.8411494106630402,0.8447425094968621,0.0002272556449529503,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
saved_conductance,15412,2,sgd,1000,best_fixed_rank1_q,6,0.9925499264021241,0.9921679374256462,0.9933628703494641,0.0002272556449529503,729baf5fafca7041c3ee0db68e3fd7215ecc801176c67330a74b89e3f6cc5c0f
