cohort,seed,family,optimizer,rule,rate,step,source_state,field,dimensions,total_energy,effective_rank,rank95,rank99,leading_fraction
counterfactual_same_state,127210,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,0.0005634676728417897,1.0000724540740304,1,1,0.9999637745245105
counterfactual_same_state,127210,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,9.699507191000201,8.051526737309823,13,15,0.27936732472635567
counterfactual_same_state,127210,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.002054575393885541,6.900674937936821,12,15,0.3057267413099797
counterfactual_same_state,127210,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,2.664932419380115,1.0000696157903453,1,1,0.9999651935624803
counterfactual_same_state,127210,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,15.981787814218555,1.0000509377950142,1,1,0.9999745318898944
counterfactual_same_state,127210,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,9.699507191000201,8.051526737309823,13,15,0.27936732472635567
counterfactual_same_state,127210,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,58.48434442052901,5.906943750231646,13,15,0.3619316114078653
counterfactual_same_state,127210,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,0.45454375543276787,2.387327806353901,3,4,0.48218183864341485
counterfactual_same_state,127210,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,0.5977698995219907,2.2627241782005187,3,4,0.5539125779996562
counterfactual_same_state,127210,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,1.4708217532288308,6.3915514434250555,12,15,0.3150985696739225
counterfactual_same_state,127210,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,1.9157191677279135,5.844563042060717,11,14,0.323477922406908
counterfactual_same_state,127210,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,0.45454375543276787,2.387327806353901,3,4,0.48218183864341485
counterfactual_same_state,127210,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,1.4216081699534056,2.32457030305516,3,4,0.5281199042201058
counterfactual_same_state,127210,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,1.4708217532288308,6.3915514434250555,12,15,0.3150985696739225
counterfactual_same_state,127210,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,4.953285644612402,4.507976763467317,11,14,0.4169507520829606
counterfactual_same_state,127210,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,1.9690259787182656,1.0008253314834494,1,1,0.9995875124436241
counterfactual_same_state,127210,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,0.0033709749816858304,1.001053741171022,1,1,0.99947341462133
counterfactual_same_state,127210,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,7.769876381908584,8.525692028402425,13,15,0.2634142641513679
counterfactual_same_state,127210,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.013713495508400557,5.959571527052279,12,15,0.3496470063430897
counterfactual_same_state,127210,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,1.9690259787182656,1.0008253314834494,1,1,0.9995875124436241
counterfactual_same_state,127210,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,11.367885395006741,1.0006044742373061,1,1,0.9996978588457787
counterfactual_same_state,127210,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,7.769876381908584,8.525692028402425,13,15,0.2634142641513679
counterfactual_same_state,127210,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,46.05022086563484,5.98295374477533,13,15,0.3596390263578493
counterfactual_same_state,127211,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,0.2621293079610642,1.916986049518222,2,3,0.6381612562399958
counterfactual_same_state,127211,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,0.2895657707865384,1.5414546313375226,2,3,0.7795590666228915
counterfactual_same_state,127211,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,1.0021853353159123,8.700953533879408,12,15,0.2089702575789975
counterfactual_same_state,127211,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,1.1191269306095206,6.0369113977119016,10,13,0.3174147396072601
counterfactual_same_state,127211,quartet,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,0.2621293079610642,1.916986049518222,2,3,0.6381612562399958
counterfactual_same_state,127211,quartet,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,0.5834017490551595,1.6630702557895995,2,3,0.7359601516393506
counterfactual_same_state,127211,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,1.0021853353159123,8.700953533879408,12,15,0.2089702575789975
counterfactual_same_state,127211,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,2.1772402279575,6.411939356855595,11,14,0.3227786301711476
counterfactual_same_state,127211,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,2.4437102932348673,1.0019787146901311,1,1,0.9990118187721571
counterfactual_same_state,127211,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,0.002653710768660353,1.0018014194358944,1,1,0.9991002569171188
counterfactual_same_state,127211,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,9.520472102132935,8.171807919109666,13,15,0.26510725827020626
counterfactual_same_state,127211,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.01016753332120987,7.430183527602717,12,14,0.2863280287816598
counterfactual_same_state,127211,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,2.4437102932348673,1.0019787146901311,1,1,0.9990118187721571
counterfactual_same_state,127211,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,15.00201068922837,1.001590070687308,1,1,0.9992057308926671
counterfactual_same_state,127211,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,9.520472102132935,8.171807919109666,13,15,0.26510725827020626
counterfactual_same_state,127211,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,59.23768045768044,5.834054359192681,12,14,0.35727368574681034
counterfactual_same_state,127211,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,0.2621293079610642,1.916986049518222,2,3,0.6381612562399958
counterfactual_same_state,127211,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,0.2895657707865384,1.5414546313375226,2,3,0.7795590666228915
counterfactual_same_state,127211,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,1.0021853353159123,8.700953533879408,12,15,0.2089702575789975
counterfactual_same_state,127211,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,1.1191269306095206,6.0369113977119016,10,13,0.3174147396072601
counterfactual_same_state,127211,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,0.2621293079610642,1.916986049518222,2,3,0.6381612562399958
counterfactual_same_state,127211,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,0.5834017490551595,1.6630702557895995,2,3,0.7359601516393506
counterfactual_same_state,127211,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,1.0021853353159123,8.700953533879408,12,15,0.2089702575789975
counterfactual_same_state,127211,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,2.1772402279575,6.411939356855595,11,14,0.3227786301711476
counterfactual_same_state,127211,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,1.6065280375651831,1.0003472313011352,1,1,0.9998264215383326
counterfactual_same_state,127211,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,0.0023752947079522285,1.000303254105833,1,1,0.9998484000140561
counterfactual_same_state,127211,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,7.012833610180278,8.568864565089644,13,15,0.25134808917789914
counterfactual_same_state,127211,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.011130903770604437,5.163358554387913,12,14,0.38664463355062006
counterfactual_same_state,127211,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,1.6065280375651831,1.0003472313011352,1,1,0.9998264215383326
counterfactual_same_state,127211,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,9.426349794276058,1.0002725098802316,1,1,0.9998637679484353
counterfactual_same_state,127211,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,7.012833610180278,8.568864565089644,13,15,0.25134808917789914
counterfactual_same_state,127211,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,40.750678821096415,6.431511933544292,12,15,0.3343188020821903
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,1.017296771268361,2.1701925420438566,3,3,0.6263542770495888
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,1.4068681109595447,2.3785233925657336,3,3,0.5693636068878285
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,5.806030858685126,4.89488383162271,7,8,0.33547650281123154
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,8.46563097290177,4.441119174714011,7,8,0.3535289847225356
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,1.017296771268361,2.1701925420438566,3,3,0.6263542770495888
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,5.065075778848061,2.3763975894734375,3,3,0.5760306443220556
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,5.806030858685126,4.89488383162271,7,8,0.33547650281123154
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,35.20096296086983,3.582826751582665,7,8,0.44661994076730765
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,2.065114882613007,1.0000516443027265,1,1,0.9999741785798401
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,0.0015324142304829814,1.0000450092456152,1,1,0.9999774959370434
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,10.104702374525253,8.508605446443214,12,15,0.20602631738233565
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.00749868458941297,6.952878238227694,11,14,0.27660921702153113
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,2.065114882613007,1.0000516443027265,1,1,0.9999741785798401
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,12.49356831868339,1.0000157560005636,1,1,0.9999921220775407
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,10.104702374525253,8.508605446443214,12,15,0.20602631738233565
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,61.20031309187413,5.432218485481382,10,13,0.3315943301749651
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,1.017296771268361,2.1701925420438566,3,3,0.6263542770495888
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,1.4068681109595447,2.3785233925657336,3,3,0.5693636068878285
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,5.806030858685126,4.89488383162271,7,8,0.33547650281123154
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,8.46563097290177,4.441119174714011,7,8,0.3535289847225356
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,1.017296771268361,2.1701925420438566,3,3,0.6263542770495888
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,5.065075778848061,2.3763975894734375,3,3,0.5760306443220556
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,5.806030858685126,4.89488383162271,7,8,0.33547650281123154
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,35.20096296086983,3.582826751582665,7,8,0.44661994076730765
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,1.5685937760941486,1.000145443092972,1,1,0.9999272841443713
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,0.0022146351575391444,1.0001727336456692,1,1,0.9999136409810712
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,7.886995260742313,8.345527666296363,13,15,0.22187906506906202
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.012098512395209999,5.141107531802048,11,14,0.3464402733243358
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,1.5685937760941486,1.000145443092972,1,1,0.9999272841443713
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,9.561574425154474,1.0000465691956364,1,1,0.9999767160429164
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,7.886995260742313,8.345527666296363,13,15,0.22187906506906202
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,50.72241471988575,4.71989404634288,11,14,0.3977032287452839
counterfactual_same_state,127213,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,2.3493892882358636,1.892248565019894,3,5,0.7003074788403617
counterfactual_same_state,127213,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,8.622195007394547,1.3529660380989805,3,4,0.8544352830542575
counterfactual_same_state,127213,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,9.514893914026871,7.376106564335709,9,13,0.22494126317328053
counterfactual_same_state,127213,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,39.187158349394686,1.9601241932370908,7,11,0.7014678928707659
counterfactual_same_state,127213,quartet,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,2.3493892882358636,1.892248565019894,3,5,0.7003074788403617
counterfactual_same_state,127213,quartet,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,31.836903577914228,1.2717082795087888,2,4,0.8833925849248117
counterfactual_same_state,127213,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,9.514893914026871,7.376106564335709,9,13,0.22494126317328053
counterfactual_same_state,127213,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,149.87210145625545,1.4806860410880471,7,11,0.8192380409294638
counterfactual_same_state,127213,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,2.4062434111324027,1.000113206035859,1,1,0.9999434009964999
counterfactual_same_state,127213,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,0.0008525349374892067,1.0001095650994207,1,1,0.999945221245322
counterfactual_same_state,127213,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,8.996817443109077,8.238425689647942,13,15,0.26858561224000405
counterfactual_same_state,127213,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.003176164585924212,7.5484872130393885,12,15,0.27842004587318414
counterfactual_same_state,127213,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,2.4062434111324027,1.000113206035859,1,1,0.9999434009964999
counterfactual_same_state,127213,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,14.178425311197822,1.0000969795853798,1,1,0.9999515132079739
counterfactual_same_state,127213,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,8.996817443109077,8.238425689647942,13,15,0.26858561224000405
counterfactual_same_state,127213,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,53.7124710643571,5.847926309771657,13,15,0.3632729438163759
counterfactual_same_state,127213,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,2.3493892882358636,1.892248565019894,3,5,0.7003074788403617
counterfactual_same_state,127213,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,8.622195007394547,1.3529660380989805,3,4,0.8544352830542575
counterfactual_same_state,127213,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,9.514893914026871,7.376106564335709,9,13,0.22494126317328053
counterfactual_same_state,127213,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,39.187158349394686,1.9601241932370908,7,11,0.7014678928707659
counterfactual_same_state,127213,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,2.3493892882358636,1.892248565019894,3,5,0.7003074788403617
counterfactual_same_state,127213,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,31.836903577914228,1.2717082795087888,2,4,0.8833925849248117
counterfactual_same_state,127213,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,9.514893914026871,7.376106564335709,9,13,0.22494126317328053
counterfactual_same_state,127213,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,149.87210145625545,1.4806860410880471,7,11,0.8192380409294638
counterfactual_same_state,127213,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,2.2404478862181665,1.0000995766122445,1,1,0.9999502149356853
counterfactual_same_state,127213,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,0.0016858308340939989,1.0000970250955796,1,1,0.9999514904653347
counterfactual_same_state,127213,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,9.321278796218936,8.609543076831846,13,15,0.24355804997145836
counterfactual_same_state,127213,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.007149917400934231,6.771034922210749,12,15,0.27751256826013065
counterfactual_same_state,127213,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,2.2404478862181665,1.0000995766122445,1,1,0.9999502149356853
counterfactual_same_state,127213,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,13.785097767857566,1.0000876207306968,1,1,0.9999561920973975
counterfactual_same_state,127213,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,9.321278796218936,8.609543076831846,13,15,0.24355804997145836
counterfactual_same_state,127213,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,57.61079980825856,5.869598979900051,12,14,0.35919402258699734
counterfactual_same_state,127214,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,0.4544191777738062,2.6678389769343887,3,3,0.4956715402802388
counterfactual_same_state,127214,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,0.541838877305855,2.6031323804312927,3,3,0.5152003678581961
counterfactual_same_state,127214,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,2.154576370618064,5.778878839168122,8,8,0.2930775528589428
counterfactual_same_state,127214,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,2.8872430517748584,3.9029799147983906,7,8,0.4339088826795584
counterfactual_same_state,127214,quartet,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,0.4544191777738062,2.6678389769343887,3,3,0.4956715402802388
counterfactual_same_state,127214,quartet,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,1.7148455487101806,1.992380854933443,3,3,0.6517734205989901
counterfactual_same_state,127214,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,2.154576370618064,5.778878839168122,8,8,0.2930775528589428
counterfactual_same_state,127214,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,8.77311812481641,2.9993233510051516,6,8,0.5109110424561192
counterfactual_same_state,127214,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,2.218856776397039,1.000078812851383,1,1,0.9999605955232724
counterfactual_same_state,127214,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,0.004510857746053561,1.0000754010530395,1,1,0.9999623012488233
counterfactual_same_state,127214,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,8.568174969155246,8.189800832288045,13,15,0.2705227124766291
counterfactual_same_state,127214,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.016396746876475396,6.399768616160743,12,14,0.32592943075087577
counterfactual_same_state,127214,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,2.218856776397039,1.000078812851383,1,1,0.9999605955232724
counterfactual_same_state,127214,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,13.417059173608283,1.0000650552521972,1,1,0.9999674737167844
counterfactual_same_state,127214,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,8.568174969155246,8.189800832288045,13,15,0.2705227124766291
counterfactual_same_state,127214,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,49.39486800599044,6.510390510464253,12,14,0.30256994973152623
counterfactual_same_state,127214,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,0.4544191777738062,2.6678389769343887,3,3,0.4956715402802388
counterfactual_same_state,127214,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,0.541838877305855,2.6031323804312927,3,3,0.5152003678581961
counterfactual_same_state,127214,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,2.154576370618064,5.778878839168122,8,8,0.2930775528589428
counterfactual_same_state,127214,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,2.8872430517748584,3.9029799147983906,7,8,0.4339088826795584
counterfactual_same_state,127214,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,0.4544191777738062,2.6678389769343887,3,3,0.4956715402802388
counterfactual_same_state,127214,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,1.7148455487101806,1.992380854933443,3,3,0.6517734205989901
counterfactual_same_state,127214,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,2.154576370618064,5.778878839168122,8,8,0.2930775528589428
counterfactual_same_state,127214,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,8.77311812481641,2.9993233510051516,6,8,0.5109110424561192
counterfactual_same_state,127214,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,1.5859867158008327,1.0003753958419845,1,1,0.9998123479398857
counterfactual_same_state,127214,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,0.0025716761405863158,1.0003187989364164,1,1,0.9998406339362256
counterfactual_same_state,127214,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,6.753387972982941,8.157882452173185,14,15,0.27476984331743126
counterfactual_same_state,127214,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.010459683264059078,7.12224762298318,13,15,0.29411874850234654
counterfactual_same_state,127214,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,1.5859867158008327,1.0003753958419845,1,1,0.9998123479398857
counterfactual_same_state,127214,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,9.579875463958947,1.0002400669819458,1,1,0.9998799852475101
counterfactual_same_state,127214,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,6.753387972982941,8.157882452173185,14,15,0.27476984331743126
counterfactual_same_state,127214,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,37.42951203918766,7.2206928471568395,12,14,0.2844374948891015
counterfactual_same_state,127215,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,0.3240422094294646,2.8130523243466206,4,5,0.5166270592251706
counterfactual_same_state,127215,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,0.3172059437364899,2.6331414872382966,4,5,0.5273346058443391
counterfactual_same_state,127215,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,1.1405702549560008,8.200434914198244,13,14,0.2480782616827688
counterfactual_same_state,127215,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,1.0945854462825886,6.759903930438942,12,14,0.27629002965780447
counterfactual_same_state,127215,quartet,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,0.3240422094294646,2.8130523243466206,4,5,0.5166270592251706
counterfactual_same_state,127215,quartet,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,0.8508697381473194,2.521506755009381,4,5,0.5693819123031162
counterfactual_same_state,127215,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,1.1405702549560008,8.200434914198244,13,14,0.2480782616827688
counterfactual_same_state,127215,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,2.9594085257023903,6.906478751196449,12,14,0.2909417166226553
counterfactual_same_state,127215,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,3.0021878599647804,1.0040683088128393,1,1,0.9979708726485872
counterfactual_same_state,127215,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,0.005870429851636355,1.0035720879923529,1,1,0.998217952150041
counterfactual_same_state,127215,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,10.76999878196829,7.702931237427933,12,14,0.2932979291949057
counterfactual_same_state,127215,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.020975277231156084,7.256760999131735,12,14,0.29538069880577117
counterfactual_same_state,127215,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,3.0021878599647804,1.0040683088128393,1,1,0.9979708726485872
counterfactual_same_state,127215,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,16.8113916781395,1.00360591332204,1,1,0.9982011144413864
counterfactual_same_state,127215,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,10.76999878196829,7.702931237427933,12,14,0.2932979291949057
