cohort,seed,family,optimizer,rule,rate,step,source_state,field,index,eigenvalue,fraction
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,1,2.0818346184679806,0.20602631738233565
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,2,1.6316744855990386,0.1614767486583888
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,3,1.1859653924346358,0.1173676718499446
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,4,1.052025090740361,0.10411242723908412
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,5,1.0392941142149121,0.10285252110295243
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,6,0.7706743508217365,0.07626888177970159
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,7,0.4766383763988049,0.04716995698957424
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,8,0.4766383763988047,0.04716995698957422
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,9,0.46818680795246503,0.04633355744675872
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,10,0.17079959496800057,0.016902981269255365
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,11,0.1707995949680004,0.016902981269255348
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,12,0.155095210014976,0.01534881526109895
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,13,0.15509521001497578,0.015348815261098929
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,14,0.1349905757652802,0.013359183750488487
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,15,0.1349905757652798,0.01335918375048845
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,16,3.751141048303984e-16,3.712272671940249e-17
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,17,1.768740375878553e-16,1.750413134718036e-17
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,18,8.770968491260563e-17,8.68008593046032e-18
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,19,4.0844601301174355e-17,4.042137985592411e-18
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,20,0.0,0.0
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,21,0.0,0.0
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,22,0.0,0.0
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,23,0.0,0.0
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,0.0,0.0
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,1,0.0020742052729689434,0.27660921702153113
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,2,0.001263655257834083,0.1685169235705922
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,3,0.0008782974796372966,0.11712687327552386
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,4,0.0007266462942484222,0.09690316822690996
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,5,0.0005674589725117959,0.07567446873455162
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,6,0.00037229484622703095,0.049648020501176435
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,7,0.0003645773804144852,0.04861884455431215
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,8,0.00035732266851228137,0.04765137995226096
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,9,0.0003222281995579608,0.04297129659419189
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,10,0.00015918899999516916,0.021228923299417127
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,11,0.0001282879978241998,0.01710806692754132
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,12,9.129913829085675e-05,0.012175353850695039
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,13,8.963949015384282e-05,0.011954028614618686
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,14,6.151336247819571e-05,0.008203220410822913
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,15,4.2069228758405596e-05,0.0056102144658545985
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,16,2.3797350758672776e-19,3.173536701659796e-17
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,17,1.4445388065254816e-19,1.926389607805289e-17
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,18,1.088502392353933e-19,1.451591114914657e-17
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,19,9.88015854390998e-20,1.3175855613208879e-17
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,20,6.483021046714084e-20,8.645544387701208e-18
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,21,0.0,0.0
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,22,0.0,0.0
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,23,0.0,0.0
counterfactual_same_state,127212,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.0,0.0
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,1,2.0650615584139445,0.9999741785798401
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,2,4.77740779956726e-05,2.313385971787858e-05
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,3,2.589925343511292e-06,1.2541313634979175e-06
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,4,1.8613085356924774e-06,9.013099229314295e-07
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,5,1.0988826230000567e-06,5.321169452856934e-07
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,4.564474233457116e-12,2.2102761797356518e-12
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,1,12.493469895320937,0.9999921220775407
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,2,6.60551413727348e-05,5.287131721523726e-06
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,3,1.6783748408356276e-05,1.343391093740383e-06
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,4,8.378863210790531e-06,6.706541315550689e-07
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,5,7.205585096880713e-06,5.767435622139423e-07
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,2.4363978382944014e-11,1.9501216755271692e-12
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,1,2.0818346184679806,0.20602631738233565
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,2,1.6316744855990386,0.1614767486583888
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,3,1.1859653924346358,0.1173676718499446
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,4,1.052025090740361,0.10411242723908412
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,5,1.0392941142149121,0.10285252110295243
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,6,0.7706743508217365,0.07626888177970159
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,7,0.4766383763988049,0.04716995698957424
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,8,0.4766383763988047,0.04716995698957422
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,9,0.46818680795246503,0.04633355744675872
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,10,0.17079959496800057,0.016902981269255365
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,11,0.1707995949680004,0.016902981269255348
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,12,0.155095210014976,0.01534881526109895
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,13,0.15509521001497578,0.015348815261098929
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,14,0.1349905757652802,0.013359183750488487
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,15,0.1349905757652798,0.01335918375048845
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,16,3.751141048303984e-16,3.712272671940249e-17
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,17,1.768740375878553e-16,1.750413134718036e-17
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,18,8.770968491260563e-17,8.68008593046032e-18
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,19,4.0844601301174355e-17,4.042137985592411e-18
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,20,0.0,0.0
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,21,0.0,0.0
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,22,0.0,0.0
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,23,0.0,0.0
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,0.0,0.0
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,1,20.293676826198148,0.3315943301749651
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,2,13.640793186800902,0.22288763729563432
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,3,5.263314569488265,0.08600143207743004
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,4,4.391048739182884,0.0717487953467007
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,5,3.829986379900712,0.0625811566380571
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,6,3.734622152966051,0.061022925607580186
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,7,2.5125995787966007,0.04105533863894907
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,8,1.9738948225195376,0.032253018371921065
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,9,1.3762891040634055,0.022488269006031316
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,10,1.2442541491426626,0.020330846139214744
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,11,1.0920011381480639,0.017843064569110095
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,12,0.6720619174992302,0.010981347701446043
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,13,0.644567928715132,0.010532101816987511
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,14,0.5266767499828475,0.008605785221918693
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,15,0.004525848469673628,7.395139405380833e-05
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,16,4.547182770584155e-15,7.429999195850367e-17
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,17,2.855416270697182e-15,4.6656889915099303e-17
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,18,2.4776344938839294e-15,4.048401664489029e-17
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,19,1.0827215891808615e-15,1.7691438727698598e-17
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,20,2.830251866105024e-16,4.624570893708076e-18
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,21,0.0,0.0
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,22,0.0,0.0
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,23,0.0,0.0
counterfactual_same_state,127212,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.0,0.0
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,1,0.637188183712675,0.6263542770495888
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,2,0.2027944302554589,0.19934638149162287
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,3,0.17238801075220014,0.1694569526031893
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,4,0.0036486061852552326,0.0035865701025534244
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,5,0.0012127761577178057,0.0011921557130332007
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,6.476420505374499e-05,6.366304001240196e-05
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,1,0.801019502071392,0.5693636068878285
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,2,0.37369646302538395,0.2656229536473798
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,3,0.22546392949523553,0.1602594640811493
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,4,0.005375272645102809,0.003820736715282175
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,5,0.0012116407604022515,0.0008612326563972371
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,0.00010130296202800813,7.20060119629232e-05
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,1,1.9477869276857778,0.33547650281123154
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,2,1.1827085392039096,0.20370345387240224
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,3,1.0558749435794645,0.18185830721171628
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,4,0.5525666970794576,0.09517116090640201
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,5,0.30713524361853023,0.05289934743613922
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,6,0.3071352436185301,0.0528993474361392
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,7,0.20582046468846502,0.0354494265872842
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,8,0.20582046468846468,0.03544942658728414
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,9,0.020707449773562654,0.003566541459659449
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,10,0.005731907318964584,0.0009872333541580025
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,11,0.004829745885573821,0.0008318498477060451
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,12,0.004829745885573809,0.000831849847706043
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,13,0.0020730309442740804,0.0003570478687988843
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,14,0.0020730309442740453,0.0003570478687988782
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,15,0.0009374237703031135,0.00016145690457377432
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,16,1.7452303525787342e-16,3.005892312763166e-17
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,17,1.430542736717967e-16,2.4638910325081142e-17
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,18,4.8396563368714815e-17,8.335567713409473e-18
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,19,1.2709610007218467e-17,2.1890359036253507e-18
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,20,5.5680665411985564e-18,9.590142864758282e-19
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,21,4.3323204306499594e-18,7.461759222600974e-19
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,22,0.0,0.0
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,23,0.0,0.0
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,0.0,0.0
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,1,2.992845922885614,0.3535289847225356
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,2,1.9853501183296332,0.23451885921848933
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,3,1.4589429849952997,0.17233718191418126
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,4,0.8890899027217939,0.10502346553585241
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,5,0.3676781619001385,0.043431867403276286
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,6,0.31932075176483693,0.037719663517931865
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,7,0.21117108835802847,0.024944518492948813
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,8,0.1922234845353397,0.02270633874198406
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,9,0.022381771403711413,0.002643839717955435
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,10,0.011632026728835423,0.0013740295042471364
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,11,0.005611697590850662,0.0006628800155373577
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,12,0.0037949103137192887,0.000448272588997404
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,13,0.0028940149314533466,0.00034185460489796933
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,14,0.0017360284988098952,0.00020506782121342993
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,15,0.0009581079437052066,0.00011317619995155484
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,16,4.908364451085271e-16,5.797990092878839e-17
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,17,1.8260872223389859e-16,2.157059796469083e-17
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,18,7.447326224679902e-17,8.797130714200239e-18
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,19,5.522142952572185e-18,6.523014020157975e-19
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,20,1.2037656445957941e-19,1.4219443871921792e-20
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,21,0.0,0.0
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,22,0.0,0.0
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,23,0.0,0.0
counterfactual_same_state,127212,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,0.0,0.0
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,1,0.637188183712675,0.6263542770495888
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,2,0.2027944302554589,0.19934638149162287
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,3,0.17238801075220014,0.1694569526031893
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,4,0.0036486061852552326,0.0035865701025534244
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,5,0.0012127761577178057,0.0011921557130332007
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,6.476420505374499e-05,6.366304001240196e-05
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,1,2.9176388644298865,0.5760306443220556
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,2,1.186863324607582,0.23432291567363434
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,3,0.9349284665422177,0.1845833127406529
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,4,0.018798428890835703,0.003711381568927087
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,5,0.006598406989322087,0.0013027262132735058
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,0.0002482873882175144,4.9019481456599624e-05
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,1,1.9477869276857778,0.33547650281123154
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,2,1.1827085392039096,0.20370345387240224
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,3,1.0558749435794645,0.18185830721171628
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,4,0.5525666970794576,0.09517116090640201
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,5,0.30713524361853023,0.05289934743613922
counterfactual_same_state,127212,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,6,0.3071352436185301,0.0528993474361392
