cohort,seed,family,step,structure,common_rate,model,optimizer,rate,rule,selected_rate,dictionary,channels,is_projection,population_nmse,sites,field_energy_fidelity,mean_per_example_fidelity,error_weighted_energy_fidelity,nonzero_field_examples,eligibility_weighted_update_fidelity,population_gradient_cosine_nonroot,population_gradient_cosine_full,population_gradient_relative_error_nonroot,population_gradient_norm_nonroot
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,unit_broadcast,True,ancestry_K3,3,True,0.7364585354334241,6,0.956244560887479,0.967388624849363,0.9579461048857687,256,0.9665137114530917,0.9232670339645127,0.9430240118515432,0.4984871761055373,0.037646638925868454
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,unit_broadcast,True,ancestry_K4,4,True,0.7364585354334241,6,0.9591642084533303,0.9711127310809408,0.961069992879997,256,0.9697993525128956,0.9247452361134112,0.9526426281723112,0.38614202026335154,0.037646638925868454
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,unit_broadcast,True,ancestry_K5,5,True,0.7364585354334241,6,0.960501120543017,0.971997089914582,0.9620600103103817,256,0.9726353680152761,0.9338020750616697,0.9584242326767078,0.36120941363407294,0.037646638925868454
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,unit_broadcast,True,ancestry_K6,6,True,0.7364585354334241,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0,1.0601529723397683e-15,0.037646638925868454
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,unit_broadcast_fixed,1,False,0.743770823756565,6,-5.83553078762424,-9.100792200139265,-5.888350837546201,256,-5.897857587960187,0.46946890777016137,0.5114091449648243,0.9408256208015835,0.08738538492795635
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,initial_mean_fixed,1,False,0.743770823756565,6,0.39263267929374623,-0.4145741124555375,0.3878063528240283,256,0.4221456960136557,-0.49913821048608437,-0.20108101530555844,1.185582953678885,0.08738538492795635
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,initial_mean_projection,1,True,0.743770823756565,6,0.7924097809936314,0.480218354703789,0.7915850178055529,256,0.7546517434361755,0.9826683036322214,0.9828736071022677,0.23667889739176257,0.08738538492795635
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,best_fixed_rank1_q,1,True,0.743770823756565,6,0.8283756482631708,0.5153617524180331,0.8269836310994481,256,0.7972010259176728,0.9793890218629712,0.9772335465509587,0.32244424813551503,0.08738538492795635
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,best_fixed_rank1_error,1,True,0.743770823756565,6,0.8283487088526345,0.5149430193789014,0.827010500941722,256,0.7970820433100864,0.9798021527211155,0.9775946635048587,0.3218145637524709,0.08738538492795635
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,uniform_projection,1,True,0.743770823756565,6,0.0652474111373238,0.13879360327048568,0.06666595671878961,256,0.04966785034740462,0.0908545452528419,0.18417046310542126,1.1161330461026073,0.08738538492795635
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,ancestry_K2,2,True,0.743770823756565,6,0.42463715461160845,0.6230220846515606,0.4256859195479261,256,0.4718121038355112,0.12342185143335686,0.19824345330798482,1.1695086141476865,0.08738538492795635
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,ancestry_K3,3,True,0.743770823756565,6,0.6217512922617604,0.7518493085858221,0.6248145413742343,256,0.5986360049929706,0.12773454239232765,0.1586501135066365,1.9774463829371682,0.08738538492795635
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,ancestry_K4,4,True,0.743770823756565,6,0.9945198795269038,0.9965590572757586,0.994301465521042,256,0.9941762781401394,0.9939104289113119,0.99430962882925,0.11022057749714206,0.08738538492795635
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,ancestry_K5,5,True,0.743770823756565,6,0.9949590900254358,0.9968381823435296,0.9948112356893861,256,0.9954560302486442,0.9950593824580789,0.9953831886273886,0.09929177141421197,0.08738538492795635
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,ancestry_K6,6,True,0.743770823756565,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0000000000000002,1.4801237873331772e-15,0.08738538492795635
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,unit_broadcast_fixed,1,False,0.7692984207217015,6,-7.698765360716914,-8.475597468274286,-8.476112649096239,256,-6.699535461074274,0.033088849244622465,0.1680747869865313,1.2079234537212182,0.20933018043985085
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,initial_mean_fixed,1,False,0.7692984207217015,6,-0.23608808259093417,-0.6338793031838323,-0.2877857152344441,256,-0.4133261445998646,0.2726749391349473,0.41220107032998793,0.9630470335398824,0.20933018043985085
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,initial_mean_projection,1,True,0.7692984207217015,6,0.5748485208257825,0.5143464390582951,0.6025004156946796,256,0.7214026465944317,0.9560214202666047,0.960680516160796,0.29416706927426545,0.20933018043985085
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,best_fixed_rank1_q,1,True,0.7692984207217015,6,0.579910062080625,0.5002573767036163,0.5907636009830788,256,0.7071625527899223,0.9516496150418305,0.9560971882874674,0.32451024644656884,0.20933018043985085
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,best_fixed_rank1_error,1,True,0.7692984207217015,6,0.5579496250837308,0.5076773547761289,0.6158733698095511,256,0.7271416618368838,0.9640607495364685,0.9677733786507493,0.26974913190068395,0.20933018043985085
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,uniform_projection,1,True,0.7692984207217015,6,0.10378172281884224,0.13467481810112658,0.10792253758414205,256,0.17432008932352028,0.5056796899056658,0.5369005639164774,0.9046206238521047,0.20933018043985085
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,ancestry_K2,2,True,0.7692984207217015,6,0.4663015021395568,0.4784390822007394,0.4031678841310634,256,0.40562381948113324,0.5016655277924993,0.5562368328974958,0.8881423444351839,0.20933018043985085
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,ancestry_K3,3,True,0.7692984207217015,6,0.6399395607197069,0.6460154117697783,0.6201974824992953,256,0.6952979089800726,0.6113434402841824,0.6569257750297762,0.8298628143154889,0.20933018043985085
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,ancestry_K4,4,True,0.7692984207217015,6,0.941520854503656,0.9503392106854871,0.8811290881838749,256,0.9192901738266522,0.9489759620270178,0.9544297606880576,0.3154280034136439,0.20933018043985085
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,ancestry_K5,5,True,0.7692984207217015,6,0.9541293476228022,0.9615035170681583,0.9126576077947036,256,0.944447885577043,0.963588082648815,0.9674542999431344,0.2674163110116031,0.20933018043985085
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,ancestry_K6,6,True,0.7692984207217015,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0,5.309567195236772e-16,0.20933018043985085
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,sign_broadcast,False,unit_broadcast_fixed,1,False,0.7437708118853286,6,-5.835526585067061,-9.100786240529182,-5.888346746266193,256,-5.897853771517779,0.46946877448863844,0.511408919486282,0.9408250121339714,0.08738562384617592
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,sign_broadcast,False,initial_mean_fixed,1,False,0.7437708118853286,6,0.392632419706484,-0.4145748943625078,0.38780608823734586,256,0.4221454277441712,-0.49913868206806244,-0.20108169826284722,1.1855825069673187,0.08738562384617592
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,sign_broadcast,False,initial_mean_projection,1,True,0.7437708118853286,6,0.7924098654850782,0.48021836629337955,0.7915851091117736,256,0.7546518535810585,0.9826683773871662,0.982873676923258,0.23667850461862,0.08738562384617592
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,sign_broadcast,False,best_fixed_rank1_q,1,True,0.7437708118853286,6,0.8283756119629878,0.5153615250727908,0.8269835985091429,256,0.7972009678455947,0.9793891153800889,0.9772336570344835,0.322443654439817,0.08738562384617592
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,sign_broadcast,False,best_fixed_rank1_error,1,True,0.7437708118853286,6,0.8283486723368597,0.514942791854224,0.8270104685664875,256,0.7970819846208337,0.9798022455929432,0.9775947744578818,0.32181395294971527,0.08738562384617592
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,sign_broadcast,False,uniform_projection,1,True,0.7437708118853286,6,0.0652474546227535,0.13879371173967842,0.06666600379974974,256,0.04966789253159165,0.09085543712628326,0.18417100403908804,1.1161320508642834,0.08738562384617592
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,sign_broadcast,False,ancestry_K2,2,True,0.7437708118853286,6,0.4246369378156427,0.6230218064175074,0.4256856976009621,256,0.4718118408251082,0.12342249831120196,0.1982438491980725,1.169507413293323,0.08738562384617592
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,sign_broadcast,False,ancestry_K3,3,True,0.7437708118853286,6,0.6217511754945295,0.7518491420581737,0.624814431296588,256,0.5986358683174593,0.12773542958936634,0.15865088336371014,1.9774426679731911,0.08738562384617592
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,sign_broadcast,False,ancestry_K4,4,True,0.7437708118853286,6,0.9945198670670624,0.9965590486459964,0.9943014522181021,256,0.9941762649336807,0.9939104239083152,0.9943096223996176,0.11022062261790426,0.08738562384617592
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,sign_broadcast,False,ancestry_K5,5,True,0.7437708118853286,6,0.9949590780285767,0.9968381740830954,0.9948112231878529,256,0.995456019329058,0.995059377716507,0.9953831827732394,0.09929181893370453,0.08738562384617592
matched_fresh_algebraic,211211,nested,512,compatible,True,algebraic,adam,0.003,sign_broadcast,False,ancestry_K6,6,True,0.7437708118853286,6,1.0,1.0,1.0,256,1.0,1.0,1.0000000000000002,1.5728812297956783e-15,0.08738562384617592
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,sign_broadcast,True,unit_broadcast_fixed,1,False,0.7692985355085401,6,-7.698749400125424,-8.475577456320366,-8.476094693117515,256,-6.699514321280317,0.03308833838434391,0.1680740381846084,1.2079220492410825,0.20933105744185532
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,sign_broadcast,True,initial_mean_fixed,1,False,0.7692985355085401,6,-0.2360884250152211,-0.6338782293153309,-0.2877861119614582,256,-0.41332685251595813,0.27267472340990434,0.4122001830077885,0.9630471303926567,0.20933105744185532
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,sign_broadcast,True,initial_mean_projection,1,True,0.7692985355085401,6,0.5748487397558731,0.5143470689022329,0.6025006131994128,256,0.7214032838513494,0.956021472349015,0.9606805345794343,0.29416689969392557,0.20933105744185532
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,sign_broadcast,True,best_fixed_rank1_q,1,True,0.7692985355085401,6,0.5799100725646682,0.5002582834728198,0.5907640123862907,256,0.7071635724384888,0.9516497426546182,0.9560973157935397,0.3245090009324134,0.20933105744185532
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,sign_broadcast,True,best_fixed_rank1_error,1,True,0.7692985355085401,6,0.5579496615683239,0.5076781818248807,0.61587376151488,256,0.7271423576995801,0.96406081236007,0.9677734067712658,0.26974913383267163,0.20933105744185532
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,sign_broadcast,True,uniform_projection,1,True,0.7692985355085401,6,0.10378178177504738,0.13467479090771323,0.10792262092931804,256,0.17432044856799112,0.5056811727445447,0.5369008557064052,0.9046203297320413,0.20933105744185532
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,sign_broadcast,True,ancestry_K2,2,True,0.7692985355085401,6,0.46630084806546135,0.478438255295151,0.40316709778976845,256,0.4056232038933667,0.5016668227085764,0.5562371290312116,0.8881420324104862,0.20933105744185532
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,sign_broadcast,True,ancestry_K3,3,True,0.7692985355085401,6,0.6399391302289292,0.6460148618375011,0.6201969398648457,256,0.6952977823655221,0.6113445208863832,0.6569264964672563,0.8298613362488649,0.20933105744185532
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,sign_broadcast,True,ancestry_K4,4,True,0.7692985355085401,6,0.9415207572045903,0.9503391447025489,0.8811287564765564,256,0.9192900918477687,0.9489760340003499,0.9544297920494503,0.3154277861643485,0.20933105744185532
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,sign_broadcast,True,ancestry_K5,5,True,0.7692985355085401,6,0.9541292846808798,0.961503476420559,0.9126573927677455,256,0.9444478357936835,0.9635881364386072,0.9674543246888222,0.267416117100821,0.20933105744185532
matched_fresh_algebraic,211211,nested,512,compatible,False,algebraic,adam,0.01,sign_broadcast,True,ancestry_K6,6,True,0.7692985355085401,6,1.0,1.0,1.0,256,1.0,1.0,1.0,5.839957438009569e-16,0.20933105744185532
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,exact,True,unit_broadcast_fixed,1,False,0.410247669196782,6,-2.6439375861918375,-2.9231109004924836,-2.6170491822429924,256,-2.622137258913469,0.01632882491836139,0.07682053496044035,1.0197286083940456,0.16930989464194918
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,exact,True,initial_mean_fixed,1,False,0.410247669196782,6,-0.15806299047906291,-0.23588242857221658,-0.15448557360201942,256,-0.11248778652730462,0.1497167540928637,0.1888055155582864,0.99034411707371,0.16930989464194918
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,exact,True,initial_mean_projection,1,True,0.410247669196782,6,0.4473100547663985,0.44443789185185445,0.44823780224860643,256,0.40936654184590193,0.5285937351496375,0.53859199848215,0.8534697895489716,0.16930989464194918
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,exact,True,best_fixed_rank1_q,1,True,0.410247669196782,6,0.5720482047528392,0.6061116447840883,0.5770054261483165,256,0.5529158490009619,0.5263440501294482,0.5369470898384897,0.8504349305249287,0.16930989464194918
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,exact,True,best_fixed_rank1_error,1,True,0.410247669196782,6,0.5718426923256876,0.6039213613766214,0.5772150339234875,256,0.5530936839365135,0.5267063348481779,0.5372985416976079,0.8501905968063744,0.16930989464194918
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,exact,True,uniform_projection,1,True,0.410247669196782,6,0.07613424182008299,0.07861883822476823,0.07552103297368828,256,0.06479643226281118,0.08358724711178188,0.13526557592249594,1.0046087009118683,0.16930989464194918
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,exact,True,ancestry_K2,2,True,0.410247669196782,6,0.2802165041316823,0.24626760457593233,0.28335455926561126,256,0.30334397226004806,0.09490789684760342,0.13950694198991312,1.0086589837090036,0.16930989464194918
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,exact,True,ancestry_K3,3,True,0.410247669196782,6,0.334533069172145,0.29987700839171916,0.33535647430387705,256,0.3163803645815161,0.10951678692661375,0.13918176695349072,1.0456075270943275,0.16930989464194918
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,exact,True,ancestry_K4,4,True,0.410247669196782,6,0.8440240473589522,0.8354569731942174,0.854237338496556,256,0.8576158915380289,0.4427139638508404,0.4549263335867965,0.9217034178515574,0.16930989464194918
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,exact,True,ancestry_K5,5,True,0.410247669196782,6,0.861374964952458,0.854795830900046,0.8697455020893943,256,0.8896626733673543,0.6190692306058097,0.6265225278647752,0.7930631932533839,0.16930989464194918
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,exact,True,ancestry_K6,6,True,0.410247669196782,6,1.0,1.0,1.0,256,1.0,1.0,0.9999999999999999,6.020684261656632e-16,0.16930989464194918
matched_fresh_algebraic,211211,nested,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,unit_broadcast_fixed,1,False,0.7397806114158212,6,-20.28743137571373,-22.533030953710885,-20.67831452443563,256,-19.08704588543201,0.33634289266884226,0.84360316222446,1.664736890155806,0.023650402822405103
matched_fresh_algebraic,211211,nested,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,initial_mean_fixed,1,False,0.7397806114158212,6,-1.34413192253243,-1.5261726804237448,-1.3742954163032173,256,-1.7299489112536732,0.3380480746778212,0.9385637079573154,0.952281220484485,0.023650402822405103
matched_fresh_algebraic,211211,nested,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,initial_mean_projection,1,True,0.7397806114158212,6,0.10568285438943725,0.10532665252286752,0.10582049232195179,256,0.08350039298087031,0.2258315854175712,0.9351664354944943,0.9770489981469063,0.023650402822405103
matched_fresh_algebraic,211211,nested,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,best_fixed_rank1_q,1,True,0.7397806114158212,6,0.9661627336758322,0.968060636757711,0.9684650019355123,256,0.9729483554421549,0.5465511722626629,0.9527985610108775,0.8374257088710114,0.023650402822405103
matched_fresh_algebraic,211211,nested,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,best_fixed_rank1_error,1,True,0.7397806114158212,6,0.9661626922686851,0.968060539828898,0.9684650434319293,256,0.9729483202067386,0.5465593646395301,0.9527991787087983,0.8374203618368012,0.023650402822405103
matched_fresh_algebraic,211211,nested,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,uniform_projection,1,True,0.7397806114158212,6,0.16663147987970883,0.1689006160054956,0.16663193878406257,256,0.17519741090125862,0.6922584025796674,0.9551906654971364,0.8177079498918873,0.023650402822405103
matched_fresh_algebraic,211211,nested,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,ancestry_K2,2,True,0.7397806114158212,6,0.9726298347974693,0.9767889406718487,0.9745566494526282,256,0.978257708444531,0.7793769367047342,0.9728623326966747,0.6389742289801766,0.023650402822405103
matched_fresh_algebraic,211211,nested,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,ancestry_K3,3,True,0.7397806114158212,6,0.9867824848553858,0.98920446867411,0.9873552548599974,256,0.9897311810603798,0.9653163039918528,0.9953774037614619,0.2654978882024462,0.023650402822405103
matched_fresh_algebraic,211211,nested,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,ancestry_K4,4,True,0.7397806114158212,6,0.987049817619554,0.9894993953181952,0.9875553598180353,256,0.9900150335631619,0.9656647196982625,0.9955270929040639,0.2607117290337662,0.023650402822405103
matched_fresh_algebraic,211211,nested,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,ancestry_K5,5,True,0.7397806114158212,6,0.9887397874792254,0.9908053681543352,0.9885864973792499,256,0.9918318674316826,0.9729081779994339,0.9964724330341213,0.23151970617218598,0.023650402822405103
matched_fresh_algebraic,211211,nested,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,ancestry_K6,6,True,0.7397806114158212,6,1.0,1.0,1.0,256,1.0,1.0,1.0000000000000002,1.2561890725643243e-15,0.023650402822405103
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,unit_broadcast_fixed,1,False,0.7275273572994894,6,-20.49732840280866,-26.123681904590466,-20.709010578371647,256,-29.055563461700746,0.33527034071610057,0.8543007194997553,1.3490864208956523,0.034264704074947375
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,initial_mean_fixed,1,False,0.7275273572994894,6,-1.3594744235956968,-1.8210012010450862,-1.3774606556333895,256,-5.515996441707771,0.2084625297281313,0.911598727804339,0.994146495664052,0.034264704074947375
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,initial_mean_projection,1,True,0.7275273572994894,6,0.10999996857726169,0.11103196460934962,0.10978600103646763,256,-0.11654561937956354,0.20797006453063957,0.9144479466761544,0.9782525233018515,0.034264704074947375
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,best_fixed_rank1_q,1,True,0.7275273572994894,6,0.9694556926002824,0.9635933148899385,0.9681290072391827,256,0.9463171925541363,0.43611632638062653,0.928118260440285,0.899890298862306,0.034264704074947375
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,best_fixed_rank1_error,1,True,0.7275273572994894,6,0.9694556705933663,0.9635933877098005,0.9681290292092798,256,0.9463172719904273,0.436115771368788,0.9281182158045032,0.8998905678448305,0.034264704074947375
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,uniform_projection,1,True,0.7275273572994894,6,0.1665145400393273,0.16840614319785585,0.1668927267160869,256,0.09254724009456816,0.9222129130785268,0.9493383913239829,0.7636500368998903,0.034264704074947375
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,ancestry_K2,2,True,0.7275273572994894,6,0.9773660910067513,0.97522810741487,0.9768345529549868,256,0.9682081494044545,0.8435519988424249,0.9663465021757817,0.6262304809146746,0.034264704074947375
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,ancestry_K3,3,True,0.7275273572994894,6,0.9980810019347092,0.9984703854313575,0.9979826854574668,256,0.9966643640511106,0.9953621115940938,0.9989545008002271,0.11289937011819061,0.034264704074947375
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,ancestry_K4,4,True,0.7275273572994894,6,0.9986005118113224,0.9990997334858929,0.9986677568717742,256,0.9986623098166573,0.9979688820019775,0.9996525503333251,0.06371652357336864,0.034264704074947375
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,ancestry_K5,5,True,0.7275273572994894,6,0.9990507565380067,0.9993891808997863,0.9990589701603014,256,0.9989926149750809,0.9983220403700769,0.999713015865515,0.057906429937889935,0.034264704074947375
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,ancestry_K6,6,True,0.7275273572994894,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0,6.344618840930822e-16,0.034264704074947375
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,unit_broadcast_fixed,1,False,0.7495323318489602,6,-7.534374075419603,-9.477810829249629,-7.542785253186739,256,-7.157825326362461,0.4363395890573172,0.570903591242156,1.582461535348046,0.02938025978242654
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,initial_mean_fixed,1,False,0.7495323318489602,6,0.6579931342829801,0.47501999405597406,0.6570296805304523,256,0.6568845014320359,0.04767950980900647,0.510079736755803,1.1639718600589204,0.02938025978242654
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,initial_mean_projection,1,True,0.7495323318489602,6,0.7863033819547429,0.6625483272769053,0.7855558102864267,256,0.7618117216930628,0.9352412173577389,0.9554314059328448,0.3983530910067764,0.02938025978242654
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,best_fixed_rank1_q,1,True,0.7495323318489602,6,0.9311163051240179,0.8826354732097565,0.9308690049140042,256,0.9273429714746351,0.8722524511846151,0.9229398480842324,0.49705886647558306,0.02938025978242654
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,best_fixed_rank1_error,1,True,0.7495323318489602,6,0.9311130755007955,0.8829162035050803,0.9308722336850132,256,0.9273705111754833,0.8712533778251084,0.9223746259983503,0.4987428990500203,0.02938025978242654
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,uniform_projection,1,True,0.7495323318489602,6,0.022860050182353264,0.03322455299036005,0.022963798657302914,256,0.018374664785395733,-0.03905062898444237,0.3807798014712685,1.4026435724434998,0.02938025978242654
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,ancestry_K2,2,True,0.7495323318489602,6,0.5366768020627599,0.6525445459618935,0.5377296874495667,256,0.589353328688221,0.22133319347635305,0.47992351686200907,1.430203011871598,0.02938025978242654
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,ancestry_K3,3,True,0.7495323318489602,6,0.6996306503554575,0.7747757484637787,0.7012825147756456,256,0.6949537892244098,0.06741673666578629,0.21817239921097856,2.9839491899466393,0.02938025978242654
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,ancestry_K4,4,True,0.7495323318489602,6,0.9996492425702685,0.9997338587760265,0.9996922944004434,256,0.9996957482942277,0.9997469418308754,0.9998458215743002,0.022496091709532793,0.02938025978242654
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,ancestry_K5,5,True,0.7495323318489602,6,0.9997059092508809,0.9997769192409733,0.9997347147137688,256,0.9997844711587021,0.9998025821899629,0.999879721021843,0.019869651776993322,0.02938025978242654
matched_fresh_algebraic,211211,nested,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,ancestry_K6,6,True,0.7495323318489602,6,1.0,1.0,1.0,256,1.0,0.9999999999999999,0.9999999999999999,2.0028371301161923e-15,0.02938025978242654
matched_fresh_algebraic,211211,nested,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,unit_broadcast_fixed,1,False,0.7493497552353316,6,-7.590355905026955,-11.546088813798079,-7.659670111127696,256,-7.843454101159654,0.6195431557182469,0.6994089673895261,1.1784114908410772,0.03786630656860772
matched_fresh_algebraic,211211,nested,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,initial_mean_fixed,1,False,0.7493497552353316,6,0.715650035195537,0.4833334588258761,0.7145771509588066,256,0.7174697032736916,-0.5618224198743424,0.09375206759512986,1.4595497893838338,0.03786630656860772
matched_fresh_algebraic,211211,nested,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,initial_mean_projection,1,True,0.7493497552353316,6,0.877212484040639,0.7403750488651784,0.8770137108352672,256,0.8513950986699779,0.9614590046323161,0.9689696992136118,0.32850145947170895,0.03786630656860772
