family,optimizer,rule,rate,selected_rate,common_rate,step,dictionary,field_energy_fidelity,error_weighted_energy_fidelity,eligibility_weighted_update_fidelity,population_gradient_cosine_nonroot,population_nmse
nested,sgd,sign_broadcast,0.01,True,False,0,initial_mean_fixed,0.5127664032155566,0.5225759498389602,0.5270834317793431,0.7676638026455392,1.307783531315707
nested,sgd,sign_broadcast,0.01,True,False,0,initial_mean_projection,0.7605079623969304,0.7566512692076433,0.7327346443690644,0.8887850098275543,1.307783531315707
nested,sgd,sign_broadcast,0.01,True,False,0,uniform_projection,0.1773675148231703,0.17988750296132167,0.11306972744321406,0.40102267294451377,1.307783531315707
nested,sgd,sign_broadcast,0.01,True,False,0,unit_broadcast_fixed,-6.316144136571908,-5.595663461001064,-7.511476433425644,-0.08404068533863832,1.307783531315707
nested,sgd,sign_broadcast,0.01,True,False,1,ancestry_K2,0.386232610683176,0.394878397155742,0.3410866947715933,0.6909367021068433,1.2946736136519679
nested,sgd,sign_broadcast,0.01,True,False,1,ancestry_K3,0.5112761276233045,0.5231256474845327,0.44665150095717543,0.779240140984164,1.2946736136519679
nested,sgd,sign_broadcast,0.01,True,False,1,ancestry_K4,0.8506831038929954,0.8514197245321666,0.8330919889473911,0.9590912530269454,1.2946736136519679
nested,sgd,sign_broadcast,0.01,True,False,1,ancestry_K5,0.9250266148482389,0.9226085497832294,0.9099725226202654,0.9755106482557274,1.2946736136519679
nested,sgd,sign_broadcast,0.01,True,False,1,ancestry_K6,1.0,1.0,1.0,1.0,1.2946736136519679
nested,sgd,sign_broadcast,0.01,True,False,1,best_fixed_rank1_error,0.776373776915846,0.8033836509550089,0.7883067083966421,0.9227518892068962,1.2946736136519679
nested,sgd,sign_broadcast,0.01,True,False,1,best_fixed_rank1_q,0.786176516775783,0.7912320045397105,0.7722894797934888,0.9098385977314685,1.2946736136519679
nested,sgd,sign_broadcast,0.01,True,False,1,initial_mean_fixed,0.5135061659549078,0.5236224651325971,0.5279606951346697,0.7680298567100132,1.2946736136519679
nested,sgd,sign_broadcast,0.01,True,False,1,initial_mean_projection,0.7612916849699437,0.7575438706908068,0.7335759019567596,0.8890998780904473,1.2946736136519679
nested,sgd,sign_broadcast,0.01,True,False,1,uniform_projection,0.1771677498772188,0.1796454860669882,0.11288469996564239,0.39728010952912257,1.2946736136519679
nested,sgd,sign_broadcast,0.01,True,False,1,unit_broadcast_fixed,-6.37400128511184,-5.653838029470571,-7.580323397699776,-0.08404626674050891,1.2946736136519679
nested,sgd,sign_broadcast,0.01,True,False,16,ancestry_K2,0.39010984343033284,0.4017559745275829,0.35213606095600203,0.7056592598324397,1.1582276133734821
nested,sgd,sign_broadcast,0.01,True,False,16,ancestry_K3,0.5110135952681002,0.5247422103035417,0.4530702326257309,0.7861632082190975,1.1582276133734821
nested,sgd,sign_broadcast,0.01,True,False,16,ancestry_K4,0.8592323759939446,0.8630538780067525,0.842420703838861,0.9617673261986205,1.1582276133734821
nested,sgd,sign_broadcast,0.01,True,False,16,ancestry_K5,0.9294539689352834,0.9286311825381937,0.9155089981654461,0.977489615046115,1.1582276133734821
nested,sgd,sign_broadcast,0.01,True,False,16,ancestry_K6,1.0,1.0,1.0,1.0,1.1582276133734821
nested,sgd,sign_broadcast,0.01,True,False,16,best_fixed_rank1_error,0.7916696120444934,0.8115816530244586,0.7950030729438216,0.9219384906973309,1.1582276133734821
nested,sgd,sign_broadcast,0.01,True,False,16,best_fixed_rank1_q,0.8002169946988635,0.8016301870757733,0.7811808140553848,0.9113024620844064,1.1582276133734821
nested,sgd,sign_broadcast,0.01,True,False,16,initial_mean_fixed,0.5215767478637571,0.5364224662236494,0.5374771730349812,0.7765652579501355,1.1582276133734821
nested,sgd,sign_broadcast,0.01,True,False,16,initial_mean_projection,0.775469922259475,0.7728189919598978,0.7468256838543736,0.8913601592221598,1.1582276133734821
nested,sgd,sign_broadcast,0.01,True,False,16,uniform_projection,0.17615978817556516,0.18025341809345813,0.11456360335465923,0.36820713563512514,1.1582276133734821
nested,sgd,sign_broadcast,0.01,True,False,16,unit_broadcast_fixed,-7.36011058340422,-6.645228757107456,-8.716491680294116,-0.07547552818353857,1.1582276133734821
nested,sgd,sign_broadcast,0.01,True,False,64,ancestry_K2,0.4059631755831944,0.41997999173420586,0.38102628875818256,0.7377345407840563,0.9938506782002756
nested,sgd,sign_broadcast,0.01,True,False,64,ancestry_K3,0.5171402329622188,0.5320258287009432,0.4696972968108358,0.7956802119514153,0.9938506782002756
nested,sgd,sign_broadcast,0.01,True,False,64,ancestry_K4,0.8776513320775312,0.8861758342919416,0.8626089302479688,0.9680301415735519,0.9938506782002756
nested,sgd,sign_broadcast,0.01,True,False,64,ancestry_K5,0.9384743298417881,0.9403283274942826,0.9274562177437126,0.9803126470223787,0.9938506782002756
nested,sgd,sign_broadcast,0.01,True,False,64,ancestry_K6,1.0,1.0,1.0,1.0,0.9938506782002756
nested,sgd,sign_broadcast,0.01,True,False,64,best_fixed_rank1_error,0.8165764731121834,0.830516594466153,0.808819814241222,0.9260977149313492,0.9938506782002756
nested,sgd,sign_broadcast,0.01,True,False,64,best_fixed_rank1_q,0.8240726569254345,0.8225755668925926,0.798291696618222,0.9134079000958284,0.9938506782002756
nested,sgd,sign_broadcast,0.01,True,False,64,initial_mean_fixed,0.4837727073642677,0.49686026184928406,0.48302814121672144,0.7429853309321365,0.9938506782002756
nested,sgd,sign_broadcast,0.01,True,False,64,initial_mean_projection,0.7953594759301105,0.794475508762895,0.7603088195858134,0.8697468711741083,0.9938506782002756
nested,sgd,sign_broadcast,0.01,True,False,64,uniform_projection,0.17437298665392345,0.18113315552296247,0.11528653165433396,0.32747709610367576,0.9938506782002756
nested,sgd,sign_broadcast,0.01,True,False,64,unit_broadcast_fixed,-10.411192365494488,-9.70849011387347,-12.167898544311562,-0.063931991286227,0.9938506782002756
nested,sgd,sign_broadcast,0.01,True,False,256,ancestry_K2,0.5258762664916025,0.5309355655310741,0.5430695747480977,0.8070961794610243,0.8131659173915885
nested,sgd,sign_broadcast,0.01,True,False,256,ancestry_K3,0.6123529534721331,0.6192069499123858,0.593082932543351,0.8073441621690751,0.8131659173915885
nested,sgd,sign_broadcast,0.01,True,False,256,ancestry_K4,0.9287515637364896,0.9362242244661811,0.9220094939015059,0.9836923050123817,0.8131659173915885
nested,sgd,sign_broadcast,0.01,True,False,256,ancestry_K5,0.9596700009277006,0.9635785877152836,0.9563910825545708,0.9884364840989474,0.8131659173915885
nested,sgd,sign_broadcast,0.01,True,False,256,ancestry_K6,1.0,1.0,1.0,1.0,0.8131659173915885
nested,sgd,sign_broadcast,0.01,True,False,256,best_fixed_rank1_error,0.8684490423941336,0.8775317246383176,0.8572017415649205,0.9320377380057507,0.8131659173915885
nested,sgd,sign_broadcast,0.01,True,False,256,best_fixed_rank1_q,0.8711476208660756,0.8744362334552356,0.8533930223549996,0.9285661023753937,0.8131659173915885
nested,sgd,sign_broadcast,0.01,True,False,256,initial_mean_fixed,0.2960431424582982,0.2862441302434116,0.2622678011025793,0.7135807008021737,0.8131659173915885
nested,sgd,sign_broadcast,0.01,True,False,256,initial_mean_projection,0.7388721169902644,0.738555695469781,0.6861341683986194,0.840370550017653,0.8131659173915885
nested,sgd,sign_broadcast,0.01,True,False,256,uniform_projection,0.15925613788960752,0.1568003545988005,0.10673811950384768,0.32331882329434447,0.8131659173915885
nested,sgd,sign_broadcast,0.01,True,False,256,unit_broadcast_fixed,-17.033210942269896,-17.090418637172476,-19.238778130062368,-0.22969974278022504,0.8131659173915885
nested,sgd,sign_broadcast,0.01,True,False,512,ancestry_K2,0.5737966514228179,0.5757370860683746,0.6175003739063492,0.670217497771234,0.7520149038444802
nested,sgd,sign_broadcast,0.01,True,False,512,ancestry_K3,0.6500419512069996,0.6552131854905745,0.6560964645982963,0.6365472728427499,0.7520149038444802
nested,sgd,sign_broadcast,0.01,True,False,512,ancestry_K4,0.9446477642018216,0.9507945874198487,0.9450315364731416,0.9723630911938852,0.7520149038444802
nested,sgd,sign_broadcast,0.01,True,False,512,ancestry_K5,0.9671533506668257,0.971553660499592,0.9676719494921515,0.9811326050154946,0.7520149038444802
nested,sgd,sign_broadcast,0.01,True,False,512,ancestry_K6,1.0,1.0,1.0,1.0,0.7520149038444802
nested,sgd,sign_broadcast,0.01,True,False,512,best_fixed_rank1_error,0.8567779275129983,0.8637757770606106,0.8393161901571415,0.8588135254501292,0.7520149038444802
nested,sgd,sign_broadcast,0.01,True,False,512,best_fixed_rank1_q,0.8582897578501825,0.8619307159119405,0.8372116719045266,0.858136194642652,0.7520149038444802
nested,sgd,sign_broadcast,0.01,True,False,512,initial_mean_fixed,0.3155496996408632,0.31278058059569175,0.306825140326475,0.5068943241800486,0.7520149038444802
nested,sgd,sign_broadcast,0.01,True,False,512,initial_mean_projection,0.6855908056684841,0.6849006097747738,0.6143540274366966,0.7607133191422755,0.7520149038444802
nested,sgd,sign_broadcast,0.01,True,False,512,uniform_projection,0.15271795532856955,0.15149677555961136,0.1134178066011368,0.33036696882475325,0.7520149038444802
nested,sgd,sign_broadcast,0.01,True,False,512,unit_broadcast_fixed,-12.686378154159964,-12.731437785739397,-14.56193780899035,-0.2084422393789,0.7520149038444802
nested,sgd,sign_broadcast,0.01,True,False,1024,ancestry_K2,0.5993258426349796,0.6006694004105301,0.6489231693498687,0.6243871517489862,0.7432775592664147
nested,sgd,sign_broadcast,0.01,True,False,1024,ancestry_K3,0.6719229596109267,0.6772054687557205,0.6847091577445494,0.6379024203898431,0.7432775592664147
nested,sgd,sign_broadcast,0.01,True,False,1024,ancestry_K4,0.9567109000769423,0.9626448276791816,0.9595395823613808,0.9672739611426652,0.7432775592664147
nested,sgd,sign_broadcast,0.01,True,False,1024,ancestry_K5,0.9742573584201658,0.9780256125810783,0.9753594410199019,0.981205910743333,0.7432775592664147
nested,sgd,sign_broadcast,0.01,True,False,1024,ancestry_K6,1.0,1.0,1.0,1.0,0.7432775592664147
nested,sgd,sign_broadcast,0.01,True,False,1024,best_fixed_rank1_error,0.8717233522570383,0.877435104092837,0.8535156143428653,0.8676108480841886,0.7432775592664147
nested,sgd,sign_broadcast,0.01,True,False,1024,best_fixed_rank1_q,0.8730646286351498,0.8758930960848573,0.8519050757164752,0.8668256670056292,0.7432775592664147
nested,sgd,sign_broadcast,0.01,True,False,1024,initial_mean_fixed,0.2821160644961097,0.2831828732533471,0.2786004452931322,0.3773178190940997,0.7432775592664147
nested,sgd,sign_broadcast,0.01,True,False,1024,initial_mean_projection,0.6586893562015864,0.6568970528765228,0.5814918326850742,0.7653415771883179,0.7432775592664147
nested,sgd,sign_broadcast,0.01,True,False,1024,uniform_projection,0.14907911847965333,0.14817242573455416,0.1120724363248801,0.37549056379601176,0.7432775592664147
nested,sgd,sign_broadcast,0.01,True,False,1024,unit_broadcast_fixed,-13.800107212655607,-13.673339909203204,-15.403371450124897,-0.08451176723914022,0.7432775592664147
nested,sgd,sign_broadcast,0.03,False,True,0,ancestry_K2,0.386248504386954,0.3946163222151488,0.34048012344037465,0.6908763429027414,1.307783531315707
nested,sgd,sign_broadcast,0.03,False,True,0,ancestry_K3,0.5116765429676067,0.523329365544106,0.4465357922043801,0.7797339114639749,1.307783531315707
nested,sgd,sign_broadcast,0.03,False,True,0,ancestry_K4,0.8503486980231191,0.8509324657864814,0.8326927579153764,0.9591452187521053,1.307783531315707
nested,sgd,sign_broadcast,0.03,False,True,0,ancestry_K5,0.9248462413929657,0.9223872714764866,0.9097197086893167,0.9755434651942236,1.307783531315707
nested,sgd,sign_broadcast,0.03,False,True,0,ancestry_K6,1.0,1.0,1.0,1.0,1.307783531315707
nested,sgd,sign_broadcast,0.03,False,True,0,best_fixed_rank1_error,0.7756433368391696,0.8029026401900499,0.7879387422874606,0.9227001860333282,1.307783531315707
nested,sgd,sign_broadcast,0.03,False,True,0,best_fixed_rank1_q,0.7854806548930005,0.7906872161263979,0.7718724715390028,0.9097494958865339,1.307783531315707
nested,sgd,sign_broadcast,0.03,False,True,0,initial_mean_fixed,0.5127664032155566,0.5225759498389602,0.5270834317793431,0.7676638026455392,1.307783531315707
nested,sgd,sign_broadcast,0.03,False,True,0,initial_mean_projection,0.7605079623969304,0.7566512692076433,0.7327346443690644,0.8887850098275543,1.307783531315707
nested,sgd,sign_broadcast,0.03,False,True,0,uniform_projection,0.1773675148231703,0.17988750296132167,0.11306972744321406,0.40102267294451377,1.307783531315707
nested,sgd,sign_broadcast,0.03,False,True,0,unit_broadcast_fixed,-6.316144136571908,-5.595663461001064,-7.511476433425644,-0.08404068533863832,1.307783531315707
nested,sgd,sign_broadcast,0.03,False,True,1,ancestry_K2,0.3861946145432115,0.3954073329037999,0.3422942499808517,0.6909632430273117,1.2698893976549097
nested,sgd,sign_broadcast,0.03,False,True,1,ancestry_K3,0.5104633944314736,0.5227095486898241,0.44685579301629763,0.778112679226649,1.2698893976549097
nested,sgd,sign_broadcast,0.03,False,True,1,ancestry_K4,0.8513508676077238,0.8524127245859056,0.8339112507825377,0.9589770547806168,1.2698893976549097
nested,sgd,sign_broadcast,0.03,False,True,1,ancestry_K5,0.9253856283383965,0.9230547770859513,0.9104803659011329,0.975439120949092,1.2698893976549097
nested,sgd,sign_broadcast,0.03,False,True,1,ancestry_K6,1.0,1.0,1.0,1.0,1.2698893976549097
nested,sgd,sign_broadcast,0.03,False,True,1,best_fixed_rank1_error,0.7778217830635722,0.8043400000187138,0.7890367004337123,0.9228451651242748,1.2698893976549097
nested,sgd,sign_broadcast,0.03,False,True,1,best_fixed_rank1_q,0.7875604669418398,0.7923125691261699,0.7731135565740075,0.9100028854641684,1.2698893976549097
nested,sgd,sign_broadcast,0.03,False,True,1,initial_mean_fixed,0.5147420107061972,0.5254333121472681,0.529402297096629,0.7687065932804051,1.2698893976549097
nested,sgd,sign_broadcast,0.03,False,True,1,initial_mean_projection,0.7628058937222464,0.7592617349007706,0.7351674663030897,0.8896474042969593,1.2698893976549097
nested,sgd,sign_broadcast,0.03,False,True,1,uniform_projection,0.1767605620272329,0.17916846902416414,0.11251654132005487,0.3897078202747839,1.2698893976549097
nested,sgd,sign_broadcast,0.03,False,True,1,unit_broadcast_fixed,-6.493851358387357,-5.774322224424907,-7.722336315437113,-0.0836957339205657,1.2698893976549097
nested,sgd,sign_broadcast,0.03,False,True,16,ancestry_K2,0.3983264842474699,0.41280458563523864,0.3706708546678254,0.7335075316219198,1.0280313479357586
nested,sgd,sign_broadcast,0.03,False,True,16,ancestry_K3,0.5120807573854445,0.5274269900473663,0.4621183912772904,0.7967575884508961,1.0280313479357586
nested,sgd,sign_broadcast,0.03,False,True,16,ancestry_K4,0.8725502995674861,0.8803568705067647,0.8570833959808644,0.9669725277275637,1.0280313479357586
nested,sgd,sign_broadcast,0.03,False,True,16,ancestry_K5,0.936507509409086,0.9377511233877305,0.9240751474743322,0.9803764049554614,1.0280313479357586
nested,sgd,sign_broadcast,0.03,False,True,16,ancestry_K6,1.0,1.0,1.0,1.0,1.0280313479357586
nested,sgd,sign_broadcast,0.03,False,True,16,best_fixed_rank1_error,0.8132951421357595,0.8259707908771521,0.805750917402649,0.9216126485268884,1.0280313479357586
nested,sgd,sign_broadcast,0.03,False,True,16,best_fixed_rank1_q,0.8201673494601787,0.8187736114696168,0.7955210546598332,0.9111095524331464,1.0280313479357586
nested,sgd,sign_broadcast,0.03,False,True,16,initial_mean_fixed,0.4987836636543063,0.5153241263977822,0.5073823427214703,0.7643410271570154,1.0280313479357586
nested,sgd,sign_broadcast,0.03,False,True,16,initial_mean_projection,0.7918721157237559,0.7908350709533405,0.7594976051242929,0.8783751438852117,1.0280313479357586
nested,sgd,sign_broadcast,0.03,False,True,16,uniform_projection,0.17362182834602244,0.17995746448040867,0.11460846646277259,0.32813341788700795,1.0280313479357586
nested,sgd,sign_broadcast,0.03,False,True,16,unit_broadcast_fixed,-9.706580905263554,-8.957861195635314,-11.302391667870962,-0.06588761588132816,1.0280313479357586
nested,sgd,sign_broadcast,0.03,False,True,64,ancestry_K2,0.47308957900962173,0.47951340828915,0.47190236256979573,0.7879249750239321,0.8576881358813981
nested,sgd,sign_broadcast,0.03,False,True,64,ancestry_K3,0.5673751161729749,0.5752460674165004,0.5324853428281686,0.8019348265101417,0.8576881358813981
nested,sgd,sign_broadcast,0.03,False,True,64,ancestry_K4,0.9125540822653015,0.9206775137803653,0.9020144925714695,0.9795190370978842,0.8576881358813981
nested,sgd,sign_broadcast,0.03,False,True,64,ancestry_K5,0.9538209545629002,0.9574687235464381,0.9480076825012477,0.9866635978227141,0.8576881358813981
nested,sgd,sign_broadcast,0.03,False,True,64,ancestry_K6,1.0,1.0,1.0,1.0,0.8576881358813981
nested,sgd,sign_broadcast,0.03,False,True,64,best_fixed_rank1_error,0.846626264582292,0.8555032589924856,0.8344410748481351,0.9252788190523737,0.8576881358813981
nested,sgd,sign_broadcast,0.03,False,True,64,best_fixed_rank1_q,0.8503482344854287,0.8515132057100951,0.8297140069344806,0.9214993006473648,0.8576881358813981
nested,sgd,sign_broadcast,0.03,False,True,64,initial_mean_fixed,0.2897059034550612,0.2720593437577073,0.23607839660969315,0.72521817783007,0.8576881358813981
nested,sgd,sign_broadcast,0.03,False,True,64,initial_mean_projection,0.778354828795971,0.7795564714358285,0.7328883481651328,0.8500459664869819,0.8576881358813981
nested,sgd,sign_broadcast,0.03,False,True,64,uniform_projection,0.16363259776667052,0.1645777286750155,0.10530094020334242,0.2864666984381312,0.8576881358813981
nested,sgd,sign_broadcast,0.03,False,True,64,unit_broadcast_fixed,-16.689481411388222,-16.605145200864122,-19.15454472723658,-0.20249595245843954,0.8576881358813981
nested,sgd,sign_broadcast,0.03,False,True,256,ancestry_K2,0.5940582830532748,0.5963989061798659,0.640609764526896,0.6416492634042155,0.7459323529340507
nested,sgd,sign_broadcast,0.03,False,True,256,ancestry_K3,0.667558004110539,0.6734720837546658,0.6767687661162208,0.6355556178885942,0.7459323529340507
nested,sgd,sign_broadcast,0.03,False,True,256,ancestry_K4,0.9512490479586914,0.9579630994399236,0.9540815257322656,0.9734283966010514,0.7459323529340507
nested,sgd,sign_broadcast,0.03,False,True,256,ancestry_K5,0.9703707852485571,0.975115681911961,0.9718708845279048,0.9844090522963252,0.7459323529340507
nested,sgd,sign_broadcast,0.03,False,True,256,ancestry_K6,1.0,1.0,1.0,1.0,0.7459323529340507
nested,sgd,sign_broadcast,0.03,False,True,256,best_fixed_rank1_error,0.8655198581623212,0.8720943892923604,0.8532481819585838,0.8753291229779098,0.7459323529340507
nested,sgd,sign_broadcast,0.03,False,True,256,best_fixed_rank1_q,0.8667996593879849,0.8705854370114146,0.8514881053517301,0.8741500955342193,0.7459323529340507
nested,sgd,sign_broadcast,0.03,False,True,256,initial_mean_fixed,0.27736590176999143,0.278679522531654,0.2730386040079631,0.4734189977729087,0.7459323529340507
nested,sgd,sign_broadcast,0.03,False,True,256,initial_mean_projection,0.6598635923982306,0.6592523054931615,0.5889494854636547,0.787081271244309,0.7459323529340507
nested,sgd,sign_broadcast,0.03,False,True,256,uniform_projection,0.15041399829718602,0.14991822354653878,0.11255920405069202,0.3761286607499654,0.7459323529340507
nested,sgd,sign_broadcast,0.03,False,True,256,unit_broadcast_fixed,-13.91634610133948,-13.84182846360994,-15.580168711407776,-0.1451373911219976,0.7459323529340507
nested,sgd,sign_broadcast,0.03,False,True,512,ancestry_K2,0.615014467153778,0.6164440810317937,0.657538282966913,0.5958863854275143,0.7466672093082515
nested,sgd,sign_broadcast,0.03,False,True,512,ancestry_K3,0.6833219272649982,0.6889762749213783,0.6908705463496279,0.6578569938944173,0.7466672093082515
nested,sgd,sign_broadcast,0.03,False,True,512,ancestry_K4,0.9609641395284332,0.9663803663271191,0.9636075935498185,0.977462154183962,0.7466672093082515
nested,sgd,sign_broadcast,0.03,False,True,512,ancestry_K5,0.9781283484128809,0.9808741772036736,0.9779082617443311,0.9862223422101867,0.7466672093082515
nested,sgd,sign_broadcast,0.03,False,True,512,ancestry_K6,1.0,1.0,1.0,1.0,0.7466672093082515
nested,sgd,sign_broadcast,0.03,False,True,512,best_fixed_rank1_error,0.8915523710461123,0.8966013533301813,0.8758253066450304,0.8941972166062838,0.7466672093082515
nested,sgd,sign_broadcast,0.03,False,True,512,best_fixed_rank1_q,0.8930194591740971,0.895168463498301,0.8742875324189836,0.8913407684539199,0.7466672093082515
nested,sgd,sign_broadcast,0.03,False,True,512,initial_mean_fixed,0.28991561801742577,0.29271466596617907,0.2826430908018123,0.45427667805059635,0.7466672093082515
nested,sgd,sign_broadcast,0.03,False,True,512,initial_mean_projection,0.6523661204090946,0.650734202534639,0.574647283910565,0.765041304822183,0.7466672093082515
nested,sgd,sign_broadcast,0.03,False,True,512,uniform_projection,0.14581842157558184,0.1438724387055153,0.10607782475353755,0.3221603499969068,0.7466672093082515
nested,sgd,sign_broadcast,0.03,False,True,512,unit_broadcast_fixed,-15.093266577923718,-14.776863874195328,-16.609495423917085,-0.10457687994658793,0.7466672093082515
nested,sgd,sign_broadcast,0.03,False,True,1024,ancestry_K2,0.6230912911775522,0.6205860925527156,0.6476176045592211,0.5916504319455581,0.7469785123304897
nested,sgd,sign_broadcast,0.03,False,True,1024,ancestry_K3,0.6897844110898735,0.6921051145151058,0.6932892889085265,0.6551326127099975,0.7469785123304897
nested,sgd,sign_broadcast,0.03,False,True,1024,ancestry_K4,0.9650241755546978,0.9659936201711181,0.9623842606834057,0.9781381212991678,0.7469785123304897
nested,sgd,sign_broadcast,0.03,False,True,1024,ancestry_K5,0.9795386838592617,0.9799635014501105,0.9764762377899713,0.9856497260882671,0.7469785123304897
nested,sgd,sign_broadcast,0.03,False,True,1024,ancestry_K6,1.0,1.0,1.0,1.0,0.7469785123304897
nested,sgd,sign_broadcast,0.03,False,True,1024,best_fixed_rank1_error,0.8829664340136498,0.8831581291185504,0.8640761599729568,0.8721452212688424,0.7469785123304897
nested,sgd,sign_broadcast,0.03,False,True,1024,best_fixed_rank1_q,0.8843448169312568,0.8817793244534388,0.8619758832886818,0.8676121740578733,0.7469785123304897
nested,sgd,sign_broadcast,0.03,False,True,1024,initial_mean_fixed,0.28012530213568954,0.2728699142016411,0.23196693253119177,0.4718962580989043,0.7469785123304897
nested,sgd,sign_broadcast,0.03,False,True,1024,initial_mean_projection,0.6552061628156621,0.6525853105826906,0.5779050788119207,0.7568603506162856,0.7469785123304897
nested,sgd,sign_broadcast,0.03,False,True,1024,uniform_projection,0.14775323459026035,0.14630253713709068,0.1034073381583345,0.32460696292189906,0.7469785123304897
nested,sgd,sign_broadcast,0.03,False,True,1024,unit_broadcast_fixed,-15.253860629668344,-15.219525396134637,-18.00354079576095,0.00023980002015545622,0.7469785123304897
nested,sgd,unit_broadcast,0.01,True,False,0,ancestry_K2,0.386248504386954,0.3946163222151488,0.34048012344037465,0.6908763429027414,1.307783531315707
nested,sgd,unit_broadcast,0.01,True,False,0,ancestry_K3,0.5116765429676067,0.523329365544106,0.4465357922043801,0.7797339114639749,1.307783531315707
nested,sgd,unit_broadcast,0.01,True,False,0,ancestry_K4,0.8503486980231191,0.8509324657864814,0.8326927579153764,0.9591452187521053,1.307783531315707
nested,sgd,unit_broadcast,0.01,True,False,0,ancestry_K5,0.9248462413929657,0.9223872714764866,0.9097197086893167,0.9755434651942236,1.307783531315707
nested,sgd,unit_broadcast,0.01,True,False,0,ancestry_K6,1.0,1.0,1.0,1.0,1.307783531315707
nested,sgd,unit_broadcast,0.01,True,False,0,best_fixed_rank1_error,0.7756433368391696,0.8029026401900499,0.7879387422874606,0.9227001860333282,1.307783531315707
nested,sgd,unit_broadcast,0.01,True,False,0,best_fixed_rank1_q,0.7854806548930005,0.7906872161263979,0.7718724715390028,0.9097494958865339,1.307783531315707
nested,sgd,unit_broadcast,0.01,True,False,0,initial_mean_fixed,0.5127664032155566,0.5225759498389602,0.5270834317793431,0.7676638026455392,1.307783531315707
nested,sgd,unit_broadcast,0.01,True,False,0,initial_mean_projection,0.7605079623969304,0.7566512692076433,0.7327346443690644,0.8887850098275543,1.307783531315707
nested,sgd,unit_broadcast,0.01,True,False,0,uniform_projection,0.1773675148231703,0.17988750296132167,0.11306972744321406,0.40102267294451377,1.307783531315707
nested,sgd,unit_broadcast,0.01,True,False,0,unit_broadcast_fixed,-6.316144136571908,-5.595663461001064,-7.511476433425644,-0.08404068533863832,1.307783531315707
nested,sgd,unit_broadcast,0.01,True,False,1,ancestry_K2,0.3860286676235537,0.394411881492175,0.3402798146671614,0.690313344552482,1.3037193639289297
nested,sgd,unit_broadcast,0.01,True,False,1,ancestry_K3,0.5115837715120125,0.5232003221673827,0.4465263313471892,0.7791316751985201,1.3037193639289297
nested,sgd,unit_broadcast,0.01,True,False,1,ancestry_K4,0.8503022029368654,0.8508198454686688,0.8326872019235767,0.9590419179075796,1.3037193639289297
nested,sgd,unit_broadcast,0.01,True,False,1,ancestry_K5,0.9248049617254116,0.922237290760404,0.9096629647791884,0.9753838993601673,1.3037193639289297
nested,sgd,unit_broadcast,0.01,True,False,1,ancestry_K6,1.0,1.0,1.0,1.0,1.3037193639289297
nested,sgd,unit_broadcast,0.01,True,False,1,best_fixed_rank1_error,0.7756896530712821,0.8025410328493251,0.7876842066612272,0.9227874056464712,1.3037193639289297
nested,sgd,unit_broadcast,0.01,True,False,1,best_fixed_rank1_q,0.7854751151540531,0.790463435863667,0.7717646112314129,0.9096043993018185,1.3037193639289297
nested,sgd,unit_broadcast,0.01,True,False,1,initial_mean_fixed,0.512031440285811,0.5219485901002938,0.5264733346838012,0.7678728343717747,1.3037193639289297
nested,sgd,unit_broadcast,0.01,True,False,1,initial_mean_projection,0.7602833130325661,0.7562845261928215,0.7323809259468879,0.8886150424519567,1.3037193639289297
nested,sgd,unit_broadcast,0.01,True,False,1,uniform_projection,0.1772261761144427,0.17956217228630578,0.11294299359268456,0.4006568939456681,1.3037193639289297
nested,sgd,unit_broadcast,0.01,True,False,1,unit_broadcast_fixed,-6.329535953048069,-5.6036515706232555,-7.520406006545326,-0.08690311521211362,1.3037193639289297
nested,sgd,unit_broadcast,0.01,True,False,16,ancestry_K2,0.3859381651102912,0.3933553908960518,0.34399022660737605,0.6919378195083523,1.2448705007423289
nested,sgd,unit_broadcast,0.01,True,False,16,ancestry_K3,0.5123688370292194,0.5227226397020048,0.4517604863618706,0.7782275250123507,1.2448705007423289
nested,sgd,unit_broadcast,0.01,True,False,16,ancestry_K4,0.8523724068193866,0.8526141044205232,0.833758176885454,0.9585251397426277,1.2448705007423289
nested,sgd,unit_broadcast,0.01,True,False,16,ancestry_K5,0.9262682986423885,0.9240675677706836,0.9113579471364794,0.9752945512018771,1.2448705007423289
nested,sgd,unit_broadcast,0.01,True,False,16,ancestry_K6,1.0,1.0,1.0,1.0,1.2448705007423289
nested,sgd,unit_broadcast,0.01,True,False,16,best_fixed_rank1_error,0.7808821310116416,0.799312777223755,0.7843651253170025,0.9192073790661333,1.2448705007423289
nested,sgd,unit_broadcast,0.01,True,False,16,best_fixed_rank1_q,0.7889445069035717,0.7898914670655942,0.7710787943615092,0.9068904122407119,1.2448705007423289
nested,sgd,unit_broadcast,0.01,True,False,16,initial_mean_fixed,0.49722184140382525,0.5100277074966357,0.5130024725533735,0.761225782080047,1.2448705007423289
nested,sgd,unit_broadcast,0.01,True,False,16,initial_mean_projection,0.7598638058793774,0.7535467399951162,0.7276719002849703,0.8843613488002677,1.2448705007423289
nested,sgd,unit_broadcast,0.01,True,False,16,uniform_projection,0.17649372039246297,0.17748712050176282,0.11475438877689162,0.40683255090436593,1.2448705007423289
nested,sgd,unit_broadcast,0.01,True,False,16,unit_broadcast_fixed,-6.755824013626373,-5.960529537588694,-7.840563318373848,-0.09656233900043691,1.2448705007423289
