cohort,seed,family,step,structure,common_rate,model,optimizer,rate,rule,selected_rate,total_energy,effective_rank,rank95,rank99,leading_fraction
matched_fresh_algebraic,211209,matching,1,compatible,True,algebraic,adam,0.003,unit_broadcast,True,5.9999999999999964,2.114882229273065,2,4,0.5538031706130075
matched_fresh_algebraic,211209,matching,1,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,6.000000000000004,2.1117590232921524,2,4,0.5562952206638107
matched_fresh_algebraic,211209,matching,1,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,6.0000000000000036,2.1069659446926057,2,4,0.5594553782847702
matched_fresh_algebraic,211209,matching,1,compatible,True,algebraic,adam,0.003,sign_broadcast,False,6.0000000000000036,2.111759023838595,2,4,0.5562952205048528
matched_fresh_algebraic,211209,matching,1,compatible,False,algebraic,adam,0.01,sign_broadcast,True,5.9999999999999964,2.1069659466524304,2,4,0.5594553777326221
matched_fresh_algebraic,211209,matching,16,compatible,True,algebraic,sgd,0.03,exact,True,5.999999999999998,1.8955714811265425,2,4,0.6567521340999594
matched_fresh_algebraic,211209,matching,16,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,6.0,2.1251283997949737,2,4,0.5548902677681569
matched_fresh_algebraic,211209,matching,16,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,5.9999999999999964,2.1085063169095144,3,4,0.578999821995366
matched_fresh_algebraic,211209,matching,16,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,6.000000000000004,1.92246525125473,2,4,0.6472391615201777
matched_fresh_algebraic,211209,matching,16,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,5.999999999999999,2.026497579334831,2,4,0.5993025618996238
matched_fresh_algebraic,211209,matching,16,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,5.999999999999997,1.8199468401694145,2,4,0.6821518397975166
matched_fresh_algebraic,211209,matching,16,compatible,True,algebraic,adam,0.003,exact,True,6.000000000000003,2.039855319015501,2,4,0.5879677570299852
matched_fresh_algebraic,211209,matching,16,compatible,True,algebraic,adam,0.003,unit_broadcast,True,5.999999999999997,2.165961587780159,2,4,0.5370826722078854
matched_fresh_algebraic,211209,matching,16,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,6.0000000000000036,2.022694483907771,2,3,0.5930976856276169
matched_fresh_algebraic,211209,matching,16,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,5.999999999999999,1.8100547668918,2,3,0.6751763040657212
matched_fresh_algebraic,211209,matching,16,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999999,2.02269447343526,2,3,0.5930976889793008
matched_fresh_algebraic,211209,matching,16,compatible,False,algebraic,adam,0.01,sign_broadcast,True,5.9999999999999964,1.8100547391847126,2,3,0.6751763133623464
matched_fresh_algebraic,211209,matching,64,compatible,True,algebraic,sgd,0.03,exact,True,5.999999999999997,1.5028981325245439,2,4,0.7969747888507943
matched_fresh_algebraic,211209,matching,64,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,5.999999999999996,1.9041616196708564,2,4,0.6652400519507025
matched_fresh_algebraic,211209,matching,64,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,6.000000000000001,1.5132925075395158,3,4,0.8028552617893302
matched_fresh_algebraic,211209,matching,64,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,6.0,1.3522806998657158,2,3,0.8511594999461781
matched_fresh_algebraic,211209,matching,64,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,5.999999999999998,1.7407522796120127,2,3,0.7098536554718782
matched_fresh_algebraic,211209,matching,64,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,6.000000000000006,1.113825460250256,2,2,0.9463947960999295
matched_fresh_algebraic,211209,matching,64,compatible,True,algebraic,adam,0.003,exact,True,5.999999999999997,1.882499913471487,2,3,0.6535098417893374
matched_fresh_algebraic,211209,matching,64,compatible,True,algebraic,adam,0.003,unit_broadcast,True,6.000000000000002,2.228063957195574,3,4,0.5218499672632378
matched_fresh_algebraic,211209,matching,64,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,6.000000000000001,1.8367147315323367,2,3,0.6655197264852907
matched_fresh_algebraic,211209,matching,64,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,5.999999999999999,1.113712803086418,2,2,0.9460563801472017
matched_fresh_algebraic,211209,matching,64,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999992,1.8367146952673887,2,3,0.6655197392065816
matched_fresh_algebraic,211209,matching,64,compatible,False,algebraic,adam,0.01,sign_broadcast,True,6.0,1.1137127937517712,2,2,0.9460563843947036
matched_fresh_algebraic,211209,matching,256,compatible,True,algebraic,sgd,0.03,exact,True,6.0,1.02144679489707,1,2,0.9894148600217738
matched_fresh_algebraic,211209,matching,256,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,5.999999999999998,1.6533659690024252,3,4,0.757687875244055
matched_fresh_algebraic,211209,matching,256,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,5.999999999999999,1.0040762338011158,1,1,0.9979663102086332
matched_fresh_algebraic,211209,matching,256,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,6.000000000000003,1.0225505885106696,1,2,0.9888853589329291
matched_fresh_algebraic,211209,matching,256,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,6.000000000000003,1.0318709332024518,1,2,0.9843703281204497
matched_fresh_algebraic,211209,matching,256,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,6.0,1.000105859812292,1,1,0.9999470738799962
matched_fresh_algebraic,211209,matching,256,compatible,True,algebraic,adam,0.003,exact,True,5.999999999999997,1.1622936441075942,2,2,0.9251394611445349
matched_fresh_algebraic,211209,matching,256,compatible,True,algebraic,adam,0.003,unit_broadcast,True,5.999999999999999,2.1272868919390797,3,4,0.6384294058204946
matched_fresh_algebraic,211209,matching,256,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,6.0,1.0461293250804116,1,2,0.977454666575383
matched_fresh_algebraic,211209,matching,256,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,6.000000000000002,1.000063698816036,1,1,0.9999681519552909
matched_fresh_algebraic,211209,matching,256,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999996,1.0461293092406652,1,2,0.977454674140891
matched_fresh_algebraic,211209,matching,256,compatible,False,algebraic,adam,0.01,sign_broadcast,True,6.000000000000002,1.0000636988024845,1,1,0.9999681519620661
matched_fresh_algebraic,211209,matching,512,compatible,True,algebraic,sgd,0.03,exact,True,5.999999999999995,1.0001041437353972,1,1,0.9999479317676031
matched_fresh_algebraic,211209,matching,512,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,5.999999999999998,1.0036390422491208,1,1,0.9981838606410182
matched_fresh_algebraic,211209,matching,512,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,6.0000000000000036,1.0002047208919584,1,1,0.9998976501621374
matched_fresh_algebraic,211209,matching,512,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,5.999999999999998,1.0029023660571312,1,1,0.9985514286578634
matched_fresh_algebraic,211209,matching,512,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,6.000000000000004,1.000792368597018,1,1,0.999604013254119
matched_fresh_algebraic,211209,matching,512,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,6.000000000000004,1.0000204998711002,1,1,0.9999897501951747
matched_fresh_algebraic,211209,matching,512,compatible,True,algebraic,adam,0.003,exact,True,6.0,1.0004624432031253,1,1,0.9997688383478217
matched_fresh_algebraic,211209,matching,512,compatible,True,algebraic,adam,0.003,unit_broadcast,True,5.999999999999995,1.021836835740264,1,2,0.9892343213699474
matched_fresh_algebraic,211209,matching,512,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,6.000000000000002,1.0000870739618835,1,1,0.9999564655804513
matched_fresh_algebraic,211209,matching,512,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,5.999999999999995,1.0002206757252416,1,1,0.9998896760725392
matched_fresh_algebraic,211209,matching,512,compatible,True,algebraic,adam,0.003,sign_broadcast,False,6.000000000000001,1.000087073933473,1,1,0.9999564655946549
matched_fresh_algebraic,211209,matching,512,compatible,False,algebraic,adam,0.01,sign_broadcast,True,6.000000000000002,1.0002206759270087,1,1,0.9998896759716834
matched_fresh_algebraic,211209,matching,1024,compatible,True,algebraic,sgd,0.03,exact,True,6.000000000000005,1.0000592445610303,1,1,0.9999703788181894
matched_fresh_algebraic,211209,matching,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,6.000000000000001,1.000151900408228,1,1,0.9999240573530793
matched_fresh_algebraic,211209,matching,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,5.999999999999996,1.0006897809679907,1,1,0.9996552291713666
matched_fresh_algebraic,211209,matching,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,6.000000000000006,1.0000416884121657,1,1,0.9999791563760206
matched_fresh_algebraic,211209,matching,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,5.999999999999998,1.0000562350216056,1,1,0.9999718834742762
matched_fresh_algebraic,211209,matching,1024,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,6.000000000000002,1.0000474698642579,1,1,0.9999762657705576
matched_fresh_algebraic,211209,matching,1024,compatible,True,algebraic,adam,0.003,exact,True,6.000000000000001,1.0000915982608427,1,1,0.9999542035172394
matched_fresh_algebraic,211209,matching,1024,compatible,True,algebraic,adam,0.003,unit_broadcast,True,5.999999999999998,1.000092522405044,1,1,0.9999537415694343
matched_fresh_algebraic,211209,matching,1024,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,5.999999999999995,1.000069490231765,1,1,0.9999652563968636
matched_fresh_algebraic,211209,matching,1024,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,6.000000000000001,1.0001240794855675,1,1,0.9999379650751159
matched_fresh_algebraic,211209,matching,1024,compatible,True,algebraic,adam,0.003,sign_broadcast,False,6.000000000000002,1.0000694902350613,1,1,0.9999652563952157
matched_fresh_algebraic,211209,matching,1024,compatible,False,algebraic,adam,0.01,sign_broadcast,True,5.999999999999997,1.0001240795653707,1,1,0.9999379650352189
matched_fresh_algebraic,211209,quartet,0,compatible,True,algebraic,sgd,0.03,exact,True,6.000000000000001,2.113896549866091,2,4,0.5549175213937494
matched_fresh_algebraic,211209,quartet,0,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,6.000000000000001,2.113896549866091,2,4,0.5549175213937494
matched_fresh_algebraic,211209,quartet,0,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,6.000000000000001,2.113896549866091,2,4,0.5549175213937494
matched_fresh_algebraic,211209,quartet,0,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,6.000000000000001,2.113896549866091,2,4,0.5549175213937494
matched_fresh_algebraic,211209,quartet,0,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,6.000000000000001,2.113896549866091,2,4,0.5549175213937494
matched_fresh_algebraic,211209,quartet,0,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,6.000000000000001,2.113896549866091,2,4,0.5549175213937494
matched_fresh_algebraic,211209,quartet,0,compatible,True,algebraic,adam,0.003,exact,True,6.000000000000001,2.113896549866091,2,4,0.5549175213937494
matched_fresh_algebraic,211209,quartet,0,compatible,True,algebraic,adam,0.003,unit_broadcast,True,6.000000000000001,2.113896549866091,2,4,0.5549175213937494
matched_fresh_algebraic,211209,quartet,0,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,6.000000000000001,2.113896549866091,2,4,0.5549175213937494
matched_fresh_algebraic,211209,quartet,0,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,6.000000000000001,2.113896549866091,2,4,0.5549175213937494
matched_fresh_algebraic,211209,quartet,0,compatible,True,algebraic,adam,0.003,sign_broadcast,False,6.000000000000001,2.113896549866091,2,4,0.5549175213937494
matched_fresh_algebraic,211209,quartet,0,compatible,False,algebraic,adam,0.01,sign_broadcast,True,6.000000000000001,2.113896549866091,2,4,0.5549175213937494
matched_fresh_algebraic,211209,quartet,1,compatible,True,algebraic,sgd,0.03,exact,True,5.999999999999999,2.093393128869791,2,4,0.5645065124338039
matched_fresh_algebraic,211209,quartet,1,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,6.000000000000001,2.1127134044484173,2,4,0.5549005694548022
matched_fresh_algebraic,211209,quartet,1,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,6.000000000000003,2.1103097919140668,2,4,0.5549252566625723
matched_fresh_algebraic,211209,quartet,1,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,5.999999999999999,2.1052775811320066,2,4,0.5598389974552239
matched_fresh_algebraic,211209,quartet,1,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,5.999999999999999,2.111220666563223,2,4,0.5565216963866916
matched_fresh_algebraic,211209,quartet,1,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,6.000000000000003,2.105449023131601,2,4,0.5599621302697323
matched_fresh_algebraic,211209,quartet,1,compatible,True,algebraic,adam,0.003,exact,True,6.0,2.1096068333801927,2,4,0.5555113897877202
matched_fresh_algebraic,211209,quartet,1,compatible,True,algebraic,adam,0.003,unit_broadcast,True,6.000000000000001,2.1127182112532505,2,4,0.5545935984073632
matched_fresh_algebraic,211209,quartet,1,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,6.000000000000002,2.114948777147998,2,4,0.5539950634379774
matched_fresh_algebraic,211209,quartet,1,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,5.999999999999999,2.1175061292277166,2,4,0.5517548325101397
matched_fresh_algebraic,211209,quartet,1,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999997,2.114948775543961,2,4,0.5539950639378199
matched_fresh_algebraic,211209,quartet,1,compatible,False,algebraic,adam,0.01,sign_broadcast,True,5.999999999999996,2.1175061239079263,2,4,0.5517548341426203
matched_fresh_algebraic,211209,quartet,16,compatible,True,algebraic,sgd,0.03,exact,True,6.000000000000006,2.023509177590537,2,3,0.5879652824741335
matched_fresh_algebraic,211209,quartet,16,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,6.000000000000004,2.1703014242279615,2,4,0.5281816982161276
matched_fresh_algebraic,211209,quartet,16,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,6.000000000000001,1.2875586624239237,2,4,0.8767985804221077
matched_fresh_algebraic,211209,quartet,16,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,5.999999999999998,1.987602033890733,2,3,0.6091639127622164
matched_fresh_algebraic,211209,quartet,16,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,5.999999999999997,1.991937419621505,2,3,0.6096291579765849
matched_fresh_algebraic,211209,quartet,16,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,6.000000000000001,1.8948097509101802,2,3,0.6471287940563937
matched_fresh_algebraic,211209,quartet,16,compatible,True,algebraic,adam,0.003,exact,True,6.000000000000002,2.072749259898523,2,3,0.5636617546418023
matched_fresh_algebraic,211209,quartet,16,compatible,True,algebraic,adam,0.003,unit_broadcast,True,6.0,2.1569370754540778,2,4,0.529319767502337
matched_fresh_algebraic,211209,quartet,16,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,5.999999999999999,2.0598018894451005,2,3,0.5744733938378997
matched_fresh_algebraic,211209,quartet,16,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,6.000000000000001,1.9719488167254158,2,3,0.6114604156805784
matched_fresh_algebraic,211209,quartet,16,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999998,2.059801886355079,2,3,0.5744733950046678
matched_fresh_algebraic,211209,quartet,16,compatible,False,algebraic,adam,0.01,sign_broadcast,True,5.9999999999999964,1.9719488095832738,2,3,0.611460419108497
matched_fresh_algebraic,211209,quartet,64,compatible,True,algebraic,sgd,0.03,exact,True,5.999999999999997,2.0898491673479986,2,3,0.507178769346471
matched_fresh_algebraic,211209,quartet,64,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,6.000000000000004,1.8501265082133087,3,4,0.6980188994095105
matched_fresh_algebraic,211209,quartet,64,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,6.000000000000004,2.206575970791671,3,3,0.5675819251880563
matched_fresh_algebraic,211209,quartet,64,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,5.999999999999998,2.0742691719979227,2,3,0.5587590951647362
matched_fresh_algebraic,211209,quartet,64,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,6.000000000000002,1.8808105151076027,2,3,0.655799489684197
matched_fresh_algebraic,211209,quartet,64,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,5.999999999999998,1.799161068279147,2,3,0.6925772858387632
matched_fresh_algebraic,211209,quartet,64,compatible,True,algebraic,adam,0.003,exact,True,6.000000000000001,2.0448446393284314,2,3,0.551294167847839
matched_fresh_algebraic,211209,quartet,64,compatible,True,algebraic,adam,0.003,unit_broadcast,True,6.0,2.2130230162945517,3,4,0.49849890967183863
matched_fresh_algebraic,211209,quartet,64,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,5.9999999999999964,1.9656055853163386,2,3,0.6149655941004583
matched_fresh_algebraic,211209,quartet,64,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,6.000000000000005,2.007605548269728,3,4,0.6305187253709613
matched_fresh_algebraic,211209,quartet,64,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999996,1.965605575249944,2,3,0.6149655989262394
matched_fresh_algebraic,211209,quartet,64,compatible,False,algebraic,adam,0.01,sign_broadcast,True,5.999999999999996,2.007605523118895,3,4,0.6305187365916447
matched_fresh_algebraic,211209,quartet,256,compatible,True,algebraic,sgd,0.03,exact,True,6.0000000000000036,2.0790646382203155,2,3,0.5148212840630498
matched_fresh_algebraic,211209,quartet,256,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,5.999999999999999,2.0662348246292748,2,4,0.5963571829297908
matched_fresh_algebraic,211209,quartet,256,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,6.0,2.271356687094312,4,4,0.6150113963989717
matched_fresh_algebraic,211209,quartet,256,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,5.999999999999994,2.1936013563358396,4,5,0.6183563155720413
matched_fresh_algebraic,211209,quartet,256,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,5.999999999999998,1.9594399477326445,2,4,0.6338190967009063
matched_fresh_algebraic,211209,quartet,256,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,6.000000000000001,1.8175085297454554,3,4,0.7057135589881658
matched_fresh_algebraic,211209,quartet,256,compatible,True,algebraic,adam,0.003,exact,True,6.0,2.048356718797582,2,3,0.5052103513644848
matched_fresh_algebraic,211209,quartet,256,compatible,True,algebraic,adam,0.003,unit_broadcast,True,6.000000000000002,2.033436297478935,3,3,0.6143511254219416
matched_fresh_algebraic,211209,quartet,256,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,6.0,2.03191821916373,2,4,0.6119257553049717
matched_fresh_algebraic,211209,quartet,256,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,6.000000000000006,2.303228162714765,3,4,0.5632072275430126
matched_fresh_algebraic,211209,quartet,256,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999999,2.0319181913655937,2,4,0.6119257697693566
matched_fresh_algebraic,211209,quartet,256,compatible,False,algebraic,adam,0.01,sign_broadcast,True,6.0,2.3032282891842573,3,4,0.5632071885688511
matched_fresh_algebraic,211209,quartet,512,compatible,True,algebraic,sgd,0.03,exact,True,6.000000000000003,2.4049365769004383,3,4,0.5657979675571452
matched_fresh_algebraic,211209,quartet,512,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,5.999999999999999,2.1512115758444934,3,4,0.6067821141375082
matched_fresh_algebraic,211209,quartet,512,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,5.999999999999999,2.5743993183142746,4,5,0.5792628348111729
matched_fresh_algebraic,211209,quartet,512,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,6.000000000000005,2.0652043264212425,4,5,0.6641352031110616
matched_fresh_algebraic,211209,quartet,512,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,6.000000000000007,1.6185630938841569,2,4,0.7624263815822617
matched_fresh_algebraic,211209,quartet,512,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,6.000000000000001,1.5723247920241072,2,3,0.7735064742591494
matched_fresh_algebraic,211209,quartet,512,compatible,True,algebraic,adam,0.003,exact,True,6.000000000000002,2.0507998754864882,2,3,0.4985785600681279
matched_fresh_algebraic,211209,quartet,512,compatible,True,algebraic,adam,0.003,unit_broadcast,True,6.0,1.9452435129768286,2,4,0.6482208347258657
matched_fresh_algebraic,211209,quartet,512,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,6.000000000000005,1.748212433082215,3,5,0.7265680170511317
matched_fresh_algebraic,211209,quartet,512,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,5.999999999999999,2.458472946965417,4,4,0.5732713685968626
matched_fresh_algebraic,211209,quartet,512,compatible,True,algebraic,adam,0.003,sign_broadcast,False,6.000000000000002,1.7482123741387117,3,5,0.7265680342909492
matched_fresh_algebraic,211209,quartet,512,compatible,False,algebraic,adam,0.01,sign_broadcast,True,6.000000000000006,2.4584719657310368,4,4,0.5732715487208043
matched_fresh_algebraic,211209,quartet,1024,compatible,True,algebraic,sgd,0.03,exact,True,5.999999999999994,2.2652630719862086,4,5,0.6213769917733869
matched_fresh_algebraic,211209,quartet,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,5.999999999999999,2.111224424359146,3,5,0.6520376676245441
matched_fresh_algebraic,211209,quartet,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,5.999999999999999,2.354606516790826,4,5,0.613076346424409
matched_fresh_algebraic,211209,quartet,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,5.999999999999998,2.3786099181518647,4,5,0.5939379424394546
matched_fresh_algebraic,211209,quartet,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,5.999999999999998,1.5420078597082445,2,3,0.7859736681008018
matched_fresh_algebraic,211209,quartet,1024,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,6.000000000000001,2.1206363066692475,3,5,0.6027988627297779
matched_fresh_algebraic,211209,quartet,1024,compatible,True,algebraic,adam,0.003,exact,True,6.000000000000002,2.058688085351408,2,3,0.49963249290870476
matched_fresh_algebraic,211209,quartet,1024,compatible,True,algebraic,adam,0.003,unit_broadcast,True,6.000000000000002,2.2336564261334404,4,5,0.629634663563774
matched_fresh_algebraic,211209,quartet,1024,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,6.000000000000003,1.5608648261743097,2,3,0.7766760486865755
matched_fresh_algebraic,211209,quartet,1024,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,5.999999999999997,2.4159887430992617,4,5,0.6052345069732598
matched_fresh_algebraic,211209,quartet,1024,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999999,1.5608648848449833,2,3,0.7766760323305736
matched_fresh_algebraic,211209,quartet,1024,compatible,False,algebraic,adam,0.01,sign_broadcast,True,5.999999999999995,2.4159888946821315,4,5,0.6052344853442791
matched_fresh_algebraic,211209,nested,0,compatible,True,algebraic,sgd,0.03,exact,True,5.999999999999999,2.636921545371254,4,5,0.5302725787633729
matched_fresh_algebraic,211209,nested,0,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,5.999999999999999,2.636921545371254,4,5,0.5302725787633729
matched_fresh_algebraic,211209,nested,0,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,5.999999999999999,2.636921545371254,4,5,0.5302725787633729
matched_fresh_algebraic,211209,nested,0,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,5.999999999999999,2.636921545371254,4,5,0.5302725787633729
matched_fresh_algebraic,211209,nested,0,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,5.999999999999999,2.636921545371254,4,5,0.5302725787633729
matched_fresh_algebraic,211209,nested,0,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,5.999999999999999,2.636921545371254,4,5,0.5302725787633729
matched_fresh_algebraic,211209,nested,0,compatible,True,algebraic,adam,0.003,exact,True,5.999999999999999,2.636921545371254,4,5,0.5302725787633729
matched_fresh_algebraic,211209,nested,0,compatible,True,algebraic,adam,0.003,unit_broadcast,True,5.999999999999999,2.636921545371254,4,5,0.5302725787633729
matched_fresh_algebraic,211209,nested,0,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,5.999999999999999,2.636921545371254,4,5,0.5302725787633729
matched_fresh_algebraic,211209,nested,0,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,5.999999999999999,2.636921545371254,4,5,0.5302725787633729
matched_fresh_algebraic,211209,nested,0,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999999,2.636921545371254,4,5,0.5302725787633729
matched_fresh_algebraic,211209,nested,0,compatible,False,algebraic,adam,0.01,sign_broadcast,True,5.999999999999999,2.636921545371254,4,5,0.5302725787633729
matched_fresh_algebraic,211209,nested,1,compatible,True,algebraic,sgd,0.03,exact,True,6.0,2.648973307397391,4,5,0.5280392272595477
matched_fresh_algebraic,211209,nested,1,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,6.000000000000006,2.6381047038564893,4,5,0.5296340183273314
matched_fresh_algebraic,211209,nested,1,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,6.000000000000003,2.640602692548398,4,5,0.5283364827545595
matched_fresh_algebraic,211209,nested,1,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,6.0,2.6339636076605784,4,5,0.5310753106188582
matched_fresh_algebraic,211209,nested,1,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,6.0,2.636625337149822,4,5,0.5306846646971363
matched_fresh_algebraic,211209,nested,1,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,5.999999999999999,2.636224072639848,4,5,0.5314769423341009
matched_fresh_algebraic,211209,nested,1,compatible,True,algebraic,adam,0.003,exact,True,6.0000000000000036,2.642183580612943,4,5,0.5300173982610171
matched_fresh_algebraic,211209,nested,1,compatible,True,algebraic,adam,0.003,unit_broadcast,True,6.000000000000003,2.632939901087047,4,5,0.5308782354821606
matched_fresh_algebraic,211209,nested,1,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,5.999999999999997,2.6468985889745715,4,5,0.5286775329014222
matched_fresh_algebraic,211209,nested,1,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,5.999999999999998,2.67126644878086,4,5,0.524817907860545
matched_fresh_algebraic,211209,nested,1,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999997,2.646898618788922,4,5,0.5286775289328692
matched_fresh_algebraic,211209,nested,1,compatible,False,algebraic,adam,0.01,sign_broadcast,True,5.999999999999999,2.671266549226771,4,5,0.5248178945903855
matched_fresh_algebraic,211209,nested,16,compatible,True,algebraic,sgd,0.03,exact,True,5.999999999999998,2.7351013124651846,4,6,0.5119380496081485
matched_fresh_algebraic,211209,nested,16,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,5.9999999999999964,2.6795777987619265,4,5,0.5162339668892119
matched_fresh_algebraic,211209,nested,16,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,6.000000000000003,2.7107775002892973,3,5,0.5002314580582928
matched_fresh_algebraic,211209,nested,16,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,6.000000000000001,2.647691520855891,4,5,0.5320225091770512
matched_fresh_algebraic,211209,nested,16,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,5.999999999999996,2.6161938987013245,4,5,0.5392238161755879
