architecture,core,seed,between,within,broadcast_mode,test_accuracy,run_dir,config_index,config_sha256,result_sha256,checkpoint_sha256,cohort
additive,dendritic_additive,44,dfa,scalar broadcast,scalar,0.8570999503135681,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,2,62b51ca270d623361387c49662f1149df8e9c313abd3955459daa157c144097d,830b637fda75d03c052e5759d6c9e6d29d1b1482f63a3b7a103537af2c39dcaa,76079deb2f21a25d7faab76a2f8e5934535b0cb9d04e62247a91fa278baace1e,between_within_factorial_2026-09-04
additive,dendritic_additive,45,dfa,scalar broadcast,scalar,0.8840000033378601,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,3,85d1a60ce76e1622f3f675837007d1e8c1a3a08820de36fae75a05cd0ee0bb06,86724d13193e5fa9ddf64ca44d43df1ad1cecd226c4ade69ffca25c0770b0e1c,64923ed54618ba7241207bff7b7e0a4e87fa8959691a1462d43901416c63a52c,between_within_factorial_2026-09-04
additive,dendritic_additive,46,dfa,scalar broadcast,scalar,0.8791999816894531,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,4,b5fe31e11c9fec2ebdd831c743897bba09fc5a514b16ad27c5dd74228c1f6ab2,ac9ee3d533d21b101a58603e249e8bff34a72457ca6cc3c07ce0ae75a34d7a24,d12782a83e6137c59cac6e163153efaf2ffcb636f20b3b7341f111922a46391d,between_within_factorial_2026-09-04
additive,dendritic_additive,47,dfa,scalar broadcast,scalar,0.8432999849319458,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,5,3a9dd52e08de4e2bd6a849ac472e173063aefff36f07a02d78860b50fc98e969,f282ffc5ad39de44cdf3ff45e40938d179028e068e041c92f2dc068b6ea28e0e,43fafe98650261d216886bee863899b4df8ec09bf688b76db58574908d1a8ff7,between_within_factorial_2026-09-04
additive,dendritic_additive,48,dfa,scalar broadcast,scalar,0.8883999586105347,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,6,b955763b6f88fe9ab9fba5c4eaff559ff80189b1f8e0cc60b269b5463a03d6aa,cbc87eac09aa034160784463eef2d8fcf7f4fdd0fc351ed895827bcc572f454a,ea066fc1bb56aef73b86ead40d3a0ac375984dd900a621bde2345cb8d7b5f067,between_within_factorial_2026-09-04
additive,dendritic_additive,49,dfa,scalar broadcast,scalar,0.8774999976158142,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,7,32960d95a82c0bbd752c1fff7d94f4b19ad98ad493aa27f864dcf6dc14128050,39b712c57fa1604a810c2bbd6d4b0e522ed74884ea72c9c21739d8dba1c21783,a7dae664ce1130c5122d2c14ea962f869ecca5cf959eee3a7f2cf42bdf19509b,between_within_factorial_2026-09-04
additive,dendritic_additive,50,dfa,scalar broadcast,scalar,0.8775999546051025,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,8,f94b393b9d29e91b844f5ada7c9c4056ee66db80ef6305f37c966628d2f45431,6b17ca314568ab6aef9b1d9d32707eb2a4f2547301c162a45e54d20dab01ad73,4f2ef8e12bb39d622cac63c5b548549e0d8ed6c935ffd679daab10839a6d58a3,between_within_factorial_2026-09-04
additive,dendritic_additive,51,dfa,scalar broadcast,scalar,0.8526999950408936,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,9,f35b70c3d59b4e160085d353c42e4aac013bb3e04f34f5daaaa0415b24694431,a08d282238d3cb5e602be8c16ce8de59328eab7d5137e89ea19b0b45d9c04bb7,265e8222412cf31999c5b040b91e7fa2f0575182479bad3647d0d7c6d3598855,between_within_factorial_2026-09-04
additive,dendritic_additive,52,dfa,scalar broadcast,scalar,0.8495999574661255,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,10,04ff8978d605a35b39613aa4bed6a8814804f774ef4ba160c836db9dfc1c1094,ff1c9ece68ded31ebc2bbd56b64b648a75aa7ee22b2cb66a92338bd138da44bd,c60c9fa901e5dadd48c66c0ed284ce8a88c8961f659fc30a567d622a8f28ae70,between_within_factorial_2026-09-04
additive,dendritic_additive,53,dfa,scalar broadcast,scalar,0.8964999914169312,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,11,e5b98250764a577ba0553f5d134249f793e199f0f8dd2cfc07da30b78bc65b32,2c543f91b5e37a98bd3d014c87bf161ca6a75368fa16fa50912ef244d85e0f2e,19eabcdd4a194563b2dd4cba9b39c6980a7475ed1034be969e232d1f3f3759c2,between_within_factorial_2026-09-04
additive,dendritic_additive,54,dfa,scalar broadcast,scalar,0.861299991607666,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,12,54bd5867eda1cc6d398ec0fc6d2aa845211e977606099bdcead4543f814cb1ba,dfc5fe4a44a66b30af75a70be2045c0dd5141eb3f8a8b0dad0c0f3df629da5ef,6abd3442435a362ba677f3583c105c25d04e5509c4c2600e0b4d317f5f662050,between_within_factorial_2026-09-04
additive,dendritic_additive,55,dfa,scalar broadcast,scalar,0.8220999836921692,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,13,5faaa692101b6ee88cf1a5ae2cf06da07b7fcc57aef44477081073de6affae63,4841388a7df5f390c7ba23d49b5f7f07357abf33f64db0c8ec9589e2ee98d42d,77f509e287bfb6986f48b2d76e90df694333ea59dc63529745bb6169788bb213,between_within_factorial_2026-09-04
additive,dendritic_additive,56,dfa,scalar broadcast,scalar,0.8499999642372131,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,14,d705ca3cccec191b91b449c4f5505beac461a230a7920c97c7c2473dee23de55,0b9d29c9995c1868a3d77523d969189ea81d3359ae42fb42f583fec7a9e6ca3b,bd40f4eca5949f5590d119c0247ca5b1cc3d7b264d6a2b7506e09da98e2a3076,between_within_factorial_2026-09-04
additive,dendritic_additive,42,dfa,neuron specific,per_soma_shared,0.9696999788284302,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,15,b24bf552bd2517906b6782ea5f92c55eba19549e550ef7bca30552a826c6538f,1460337ab505568ef41b9476e15c268908daea7a9d15a41b4d2eb7304eb7ea69,0950f7863249658f05d4384e4a87bcf9f7fba63de2026e3d8a2430ed0e053cf4,between_within_factorial_2026-09-04
additive,dendritic_additive,43,dfa,neuron specific,per_soma_shared,0.9682999849319458,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,16,a8c0e290cd686b9a155769a7930105ad393fee2998c104868183f43618183347,4f0ea6f8e7c2cedfc03cecf74ff9fdd8f7d1a46387fd406c9958e38cbaf3d6e0,f64010d633d7f5ae7e6311cf6604000939724a6e50e72790851c0ab3c9f774ac,between_within_factorial_2026-09-04
additive,dendritic_additive,44,dfa,neuron specific,per_soma_shared,0.9711999893188477,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,17,e89f3e551d4444950913773883dc760f87e1e306e77506ebb195825f7aee3327,3a60dc1c5a9dab4d651a503e593179af9ec85f9cb709f23155440ce5e8bf79c9,241f1135d056a42a08340c419768157157ed059a84cf6205a386f2c584cb473d,between_within_factorial_2026-09-04
additive,dendritic_additive,45,dfa,neuron specific,per_soma_shared,0.9684000015258789,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,18,5df9b8a27cc543b7d3da0864d8c09c17adfe3b4290f7c5dc0401eea3e7143592,a2ddb90042b2c0a12d55e29d04f2eeeffdbb0493b66857f5ee6dfe8ffefbe31e,21b3cc6f5a623791ce21a548bdb1697ba47d1edce67fc4bf5e26ff0a037a5779,between_within_factorial_2026-09-04
additive,dendritic_additive,46,dfa,neuron specific,per_soma_shared,0.9696999788284302,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,19,5b63c0b99d35966da49fd4b759d04e4af023524689faf0cc77245b648bdb9051,4dd2b92997d1b85376caba1b1d2b35c38cb01a9f921716f896279e1be5d44084,3963c54b6b8e5ff9b0616aa941f16ed57e81e2334bf3e4a453d029443035d3d9,between_within_factorial_2026-09-04
additive,dendritic_additive,47,dfa,neuron specific,per_soma_shared,0.9727999567985535,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,20,8eac10ab955ea3429a5196b25292907fc57c3bb4f184c6c9c570eb3806440547,76e592accc367f88fbc1bc91be5ddd882de018bfffc941fea4be37aed7ba3d34,64172198398cc9a3847f259072f76a382333a470c8fb3a2e94974e360a6ad9b8,between_within_factorial_2026-09-04
additive,dendritic_additive,48,dfa,neuron specific,per_soma_shared,0.9697999954223633,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,21,7a490c15246980abcadf9468a122c4e32a9ef68cba72f606982873c5504584ee,cff21029c069c39fd64892bc3be2ef33996dc9f85c9b804003b5e1c679e6a72d,03996c2e7e2f2eb3a4dd6403d15d8886be02f48d455111b1453118c3e1133901,between_within_factorial_2026-09-04
additive,dendritic_additive,49,dfa,neuron specific,per_soma_shared,0.97079998254776,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,22,b1d3da9d602900d20671686ed373c162e6769245a52e0b887d25e338f7995235,6eeb20bfd0a00ea7feb58f726d2bcac2e3d62fe6ce55101e433b1c9fd17acb93,c79ffb7b7d53e5345bc5ece4be20061bcf88aed1cd11ef3caaeaf6a12d9444ed,between_within_factorial_2026-09-04
additive,dendritic_additive,50,dfa,neuron specific,per_soma_shared,0.9693999886512756,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,23,d64165782e6ac572978ff9b56250eee117ccee53d042d888d1d00604df4ef608,b1774b9ba73d50a4d499e8c7ebebe18e17677d1f66ea61418e6e7d80fc383da9,b73ac20016035f0a3ea45fba88d5b8ae232e8c9a611014149a77b6eaa423819f,between_within_factorial_2026-09-04
additive,dendritic_additive,51,dfa,neuron specific,per_soma_shared,0.9702000021934509,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,24,3252a6d81d2a64f125422101879c0c2ad31b973d15e1236506b459bf9ae612a5,48387e3eb5a9c30156d915082e3ca8c87efd108c5979595dbb87a116e077b0a0,309acf7adf0d55faed0a52ebefd7d660c28a87b59e0cb41c4050cb89bb436642,between_within_factorial_2026-09-04
additive,dendritic_additive,52,dfa,neuron specific,per_soma_shared,0.9695000052452087,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,25,a50a67f7fa57934ff06d1cde056d45ffe30a6d7fcc8ac0267fa47e7f0a007279,f00a9ec18ca00d0f0a40ed1a6ffa5bd705419e34c9d0f2dc9582a86b7c9c07a8,21b1e2850416ac06fd62f19ce303366c06bac20d0892b0135e23f710964109fc,between_within_factorial_2026-09-04
additive,dendritic_additive,53,dfa,neuron specific,per_soma_shared,0.971299946308136,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,26,e31a89df19b88db29447fede6e2c8f1d84f026ab1bb3a30cea1c715442bb87ad,b1dbf1a58cab0aa2c5a7e57e29642303fb0961589b7593cca140ea9734789fc0,ae121b5b5cc91d84404b241a79bfdd1b6e155b2d31d27396bfe09c8ee152be3a,between_within_factorial_2026-09-04
additive,dendritic_additive,54,dfa,neuron specific,per_soma_shared,0.9715999960899353,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,27,d494d1b47391b3fe8d12ae5fa258e149ea3e8a4cd862c16e4580f3917ef1ee6a,babe3f01a67601c8c40a577d108eba06b4c5645b336352a1acfcc40524c31f79,6118bca926830cf7c92daa8bded5fd232feef01bcc88bdf1c80e98bd1bacd351,between_within_factorial_2026-09-04
additive,dendritic_additive,55,dfa,neuron specific,per_soma_shared,0.9705999493598938,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,28,65a3c0723d3e89ded3cb22d8cf4ebd14b730a2847e58ace4c6538620ffa7aef9,6a6640ed04fd01e7a9c7b815f16bd833a0593648c45bcc275a6ad25b07718692,0170fc471f4d311467dda0257488aac6ff580fcdb9cff8f0f7d2d953aefbcde0,between_within_factorial_2026-09-04
additive,dendritic_additive,56,dfa,neuron specific,per_soma_shared,0.9702000021934509,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,29,58b929ce96a9daf83aef6fa98f06f1258c8c4faef45c88ef3796c7212cf72a50,4041419976c998a9c93e2855233a826bec4e62ca76a18205bc74dd4cf8fbd965,6ae1872947b6f473ecf01f2c239bc5c94d95b86badbfe5594d82b02ac5a53061,between_within_factorial_2026-09-04
additive,dendritic_additive,42,dfa,exact path,path_transport,0.9695999622344971,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,30,0059542a87766f1305ea5be9c7dbd4cf035e35102fc8856230253f9d777fead7,f5de8366f24a945b295dda4017a77ab9d78418e520a7023dffcf200c2521ada1,2660ba96bc4829e631090caa3969d3f6ab416cb18fe9c2585ed2f942d6cf12aa,between_within_factorial_2026-09-04
additive,dendritic_additive,43,dfa,exact path,path_transport,0.9722999930381775,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,31,d659dfc684ca27ba4bcaf59e070cd5566337efc6fb9781322fa9d04f9d0a793e,82915e42c7106842af86481d1f245ff808a9b45d43b03a7b49fc2c2a4f9d637d,04ed0a87b513670d11a6788986f5568f80db85ca36a46dfb5fd51d7b4c5294b5,between_within_factorial_2026-09-04
additive,dendritic_additive,44,dfa,exact path,path_transport,0.9709999561309814,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,32,d45db03bcf32c947d0c987772b3e073c66efd2f9fa40c0a65f4e2ea71f1d03d3,60b0de4034e0bb91521644c9226b9cc6825063e947390b9012178d9f2f1f6995,aaeec5197772bd9ce7b05158d4ea1f2308ae995262a8205902ecdbff99530052,between_within_factorial_2026-09-04
additive,dendritic_additive,45,dfa,exact path,path_transport,0.9697999954223633,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,33,e150486d4161c3a6f90cfc94dd0872b1aac6b923161791054ec680bc6d8d2afd,f6dca0b1f158b7a725c33ee3823158a592c3797d5c86e7f8897414197bb7aab7,deeeb0266a193663c6b20c86335f345584307db155fbb5b2058232b6d19d0c4e,between_within_factorial_2026-09-04
additive,dendritic_additive,46,dfa,exact path,path_transport,0.9711999893188477,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,34,6feb60a14828c247d7e928df8920c37afb9dd80e4cb6493df3d2148e3453208b,f701cbfd5c7cb74d8862e7851686f8954144ba6f24703b0612b90a7c69b7eb38,1d82634c263f0f5f86a7fd733a78bee634e499aa8f57781bd6783c7985ef7984,between_within_factorial_2026-09-04
additive,dendritic_additive,47,dfa,exact path,path_transport,0.9723999500274658,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,35,05bfbf4236eaa863cb20fc5a84658530252262ba0c20649912a7151fdc970e00,452a45f3fe5e92c8ab7fae6151565d91087556c5a5b8e8d705a32a8d12b5883d,360539ad7d39b790afdc9d9b00cb8a3b6551f4d12229118685c7f90042c3a29f,between_within_factorial_2026-09-04
additive,dendritic_additive,48,dfa,exact path,path_transport,0.9698999524116516,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,36,833b98147fdbeaa49877c59fa34dd8094fcc58c8c324f0f17001100f6ecdb8cd,c0a3cf00faa94fd25d22ac5378a2fa0724f67ccf6ebb96aad63ff386a72fc728,6fb2ac8fec866738d03d12328ed4f20c5168deb9842b763f7081a23e7b3a7d58,between_within_factorial_2026-09-04
additive,dendritic_additive,49,dfa,exact path,path_transport,0.9706999659538269,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,37,e9041b46f2a92fa7ae34de501c31602d9913f3c2804a7ddad326ec450889171b,b4d817afad8f8d233d260b4e7bc0d27f34020f64d1b655ab9ce1986ba6086dcb,7850ddf06073d6c9163d9f4d6b451430855859490adfe4fd4a2ec8117163c4a0,between_within_factorial_2026-09-04
additive,dendritic_additive,50,dfa,exact path,path_transport,0.9731999635696411,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,38,aae901b33acdd32e4362aba87092e4890aca67c5450c14079cb76c12fe87f928,50033547d1a977f9d5be65f04c7d2bade153a444eb800ec9e806d0e205359b4b,6573150a368ba6848d355248f18d66f4c4d0f2c73c5d1fe9ea4760827902167d,between_within_factorial_2026-09-04
additive,dendritic_additive,51,dfa,exact path,path_transport,0.9718999862670898,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,39,0411c92e149bd56457d86555d7b28cc5b6dae843029509ba77090fa25cf283c7,84b25cd12e885f8d6c4fa2ad7ed4db00b037804902d14d2e45f40b94ece2aeca,9d974866a3facd2a4884c2f4b82749e1d09195b27f4079398dd1c5aec5938e81,between_within_factorial_2026-09-04
additive,dendritic_additive,52,dfa,exact path,path_transport,0.9714999794960022,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,40,ce5051cb26bec1550d6b0b341827ab6ab56e6fae869fd6e3c15fc8f2d97e32b6,9fbafcd0c7af41da4d7be7bb3d6da9259f2bf828b1450aac86055aed4b2958d8,33dcae360c9b396cd42456c66e0160c1d6acf25bb3ec5def5686828e3d61c25b,between_within_factorial_2026-09-04
additive,dendritic_additive,53,dfa,exact path,path_transport,0.9690999984741211,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,41,bb1128fdde9857d0fd2893b9deb70f33faae976531ff02a0ae418eb98ed2c9d4,1e4c80d4b94e29112d7743e7a13f84b63f023ffd398e6b02397865de63161945,602809021c856f81608fce77d59e2a3f92e36404b64c7dc1b5fb2876c3ac2453,between_within_factorial_2026-09-04
additive,dendritic_additive,54,dfa,exact path,path_transport,0.9710999727249146,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,42,94db535d83fb98e8ae4a498abb7194af5db6043a5d94ead21be0e81bd499a660,c5f2054f809fd51cdfe5fa40f8afcfacd50e7c1268567844a3f28f40240459a0,557f37a2eec1d756a85ab14496b509d6ed2b4683a3305aebcba7290c94eef632,between_within_factorial_2026-09-04
additive,dendritic_additive,55,dfa,exact path,path_transport,0.9717999696731567,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,43,64e5d30155d8702676ebdb17e7f52d75962b7f5269cb4e60bbe78f2d3c3327c1,29ad09bc94bc50677250e013a3b2977c94b45e7b949c80fb32a231701a85ec28,2cba3d7e2ed2c89428acb5b8f26cc7d362a4bea313899056f40ff6899eca11ef,between_within_factorial_2026-09-04
additive,dendritic_additive,56,dfa,exact path,path_transport,0.9709999561309814,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_additive_15seed_20260904103914,44,5084f1dc0bdb42b1cba068b742d1b81a39b3a9fad460e0bfa115956f09b7f2a7,3a6fdf8de1988d095f1250c33926eb3cb871ce980e927c4dd22f828cb775694d,282df70c4a051aa3efce8ddaad2de9df405420fd8c36344408590c0e91b7c1a3,between_within_factorial_2026-09-04
shunting,dendritic_shunting,42,dfa,scalar broadcast,scalar,0.882599949836731,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,0,535a90b31fd13108664b3ced6bf4d3f89fc673915ef9c6f754daea0d6b41fa6b,ec23ca2c2c08b449d6637fc9567b9573e82cbaef92ac80a91e860f7ee0959548,a7a584759c53429094435b3cdfa52f8b12da77018efb4f8d58158ec7a6b1db97,between_within_factorial_2026-09-04
shunting,dendritic_shunting,43,dfa,scalar broadcast,scalar,0.8287000060081482,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,1,05bce25bcec860d1accf1db7a81bee2da62db0552d8322c7d91d68c0ceeccec6,ecaa80d14b65b7efbdb2200e01652c9963cfdc05d27cde96c9291d7255133762,ef4133092cf4bd46e35f8cd63380e81855fe0a0e177b9a9f8ca49c8208c4d51e,between_within_factorial_2026-09-04
shunting,dendritic_shunting,44,dfa,scalar broadcast,scalar,0.8606999516487122,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,2,1d530fa118e40a9c14c802888fe516bf1db480c899680a6b20df4f72c547e7b2,44c415a4d15cf2e8f31880d6824b684883ac489ae12822a87b35de3d18991aba,62f01275b438aca30a77363d09c8d664b92875a0ce7f9ffc9e2ed19af47dfcf6,between_within_factorial_2026-09-04
shunting,dendritic_shunting,45,dfa,scalar broadcast,scalar,0.8606999516487122,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,3,51cc18d211f0f3aff4b6cae775de127896fcf97363f7a4f3d35f7a05e11ffe9d,e2ecc0dd38dd215da7b36a7dbdcb41ad2765c5edd4ca21d12bfe9009e8e2910e,e5dacd451155650c155d5ff504f1eeeeb30d44b4a3691b063f1c80ba86469713,between_within_factorial_2026-09-04
shunting,dendritic_shunting,46,dfa,scalar broadcast,scalar,0.8831999897956848,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,4,5be22783084fd099997721a5d47ffaf77ef38ab3b9691f00a928d931115023d3,95c259cef56b67d445139c44b5dfe3cb14c288f6565e55727e7872256888d077,b0d8a9b2d92430f3b30c83ec59bc7c755e8af64021f7fe1e6cc73634d0cfe42e,between_within_factorial_2026-09-04
