family,architecture,credit,alignment_alpha,seed,config_index,test_accuracy,train_accuracy,test_auc,fallback_mentions,nonfinite_alert,config_sha256,final_sha256,trainable_parameters,active_synapses,candidate_synapse_slots,persistent_state_scalars
flat_factor,grouped_point,bp,0.0,10502,2,0.6548999547958374,0.6642999649047852,0.7112382650375366,0,False,62b576b55d18dba2bbfed0cdaf61d9283796e69d873d94412e53afac91c1f5b8,f1e4752d93d6b1f78a8d460f3756c9468b3d820bef28aefba07ec9529ca08d65,66178,14336,21760,2944
flat_factor,grouped_point,bp,0.0,10503,3,0.6485999822616577,0.6607999801635742,0.7072855830192566,0,False,4fd86739b244df7225c6d978b5c5e36a1b9d0fb126465cbe2f98ccc40eb4bc6a,1077baa567bc0c027da36f7232431df8bc2b74f48e4d232d61e126d1e4b5bb88,66178,14336,21760,2944
flat_factor,grouped_point,bp,0.0,10504,4,0.6557999849319458,0.6572999954223633,0.7133563756942749,0,False,d27350f3f082d50c0656613cd680a3b88ac1db9f212fa026db9240198f982977,4d53bc84cf42faae31ac7fc7ad08043b52df6c3a0732b9d23876d100076268c8,66178,14336,21760,2944
flat_factor,grouped_point,bp,0.0,10505,5,0.6520000100135803,0.656499981880188,0.7117661833763123,0,False,61eae7a912570d31317e28d1da0ed19e0933acc26a54e7f82a5cae37bd6ea963,4a52bd984fc4d37264c8932fe5a9fd1be2037efa58ad4843e7c87d2e9af434ac,66178,14336,21760,2944
flat_factor,grouped_point,bp,0.0,10506,6,0.6606999635696411,0.6592999696731567,0.7217654585838318,0,False,224ef7a5351bba3b04dc671c001b85907ad274dad3ef8c2a6d8c0e187af03406,03f7626136f6933f044fef9aa9477d6b53acd36d11c262ba356d390561e78780,66178,14336,21760,2944
flat_factor,grouped_point,bp,0.0,10507,7,0.6574999690055847,0.6570999622344971,0.7173045873641968,0,False,0edf1b0fbd9163bf008a44410254285678cd5f57190536cfec44d0c2ed28f193,887e63ae48ba23319f05c3ffbeff939e739d34d752046968789cd32a30958dd6,66178,14336,21760,2944
flat_factor,grouped_point,bp,0.0,10508,8,0.6503999829292297,0.6649999618530273,0.7099893093109131,0,False,8e7bbf0e175e640ae1473492c7a45076340525f08eb370d4a8d7e1613067a8d8,8ee651fd21495aa0ae44dab3fefa906c0f85ce3ca8374553bc937554d069e98e,66178,14336,21760,2944
flat_factor,grouped_point,bp,0.0,10509,9,0.655299961566925,0.661300003528595,0.7083955407142639,0,False,96f1954c14733156e267836c670d36b9591b18b277971f39b82a3396694eb14e,cc049fa462ae8fdd3b35a3f47893dac0e56ef11fc17640e97168e4405926c8d9,66178,14336,21760,2944
flat_factor,grouped_point,bp,0.5,10500,10,0.6809999942779541,0.6936999559402466,0.7457534670829773,0,False,64848bc28595222b4deef0e6e569ef499c7057c0bbdcf78348ba3210dccfb590,2cc39ddf12ca9085e5b31663691329a5d3e8c64591333a387867afda2aca0820,66178,14336,21760,2944
flat_factor,grouped_point,bp,0.5,10501,11,0.6812999844551086,0.69159996509552,0.7466665506362915,0,False,df0b5c46514619629c1d1a675ba28f09464580018598e9bc7850e4b91b039c6f,88c3279da0c7e4c753333c365bfe1411e22d547a60f3af07d105d253a5d4bc3f,66178,14336,21760,2944
flat_factor,grouped_point,bp,0.5,10502,12,0.6704999804496765,0.6843000054359436,0.7370172739028931,0,False,2ee5485d651d0860e5e9406801a3ab110c93e956bd427010a93ff44a7b67294e,0929a45630cb96991c8c2863ddbe0e5f3c9302452c39843ce8c9c7194c007122,66178,14336,21760,2944
flat_factor,grouped_point,bp,0.5,10503,13,0.6694999933242798,0.6843000054359436,0.7329043745994568,0,False,ed3e3eca1f1e474f7f18ba3f692c771f890656cfc346543fc40946bd2a9ae79b,fc192efcf6252b67923003de06206e79af2c927ade456c4e28e85513e03a6cbb,66178,14336,21760,2944
flat_factor,grouped_point,bp,0.5,10504,14,0.6746999621391296,0.6764000058174133,0.7404542565345764,0,False,232f5f89d9249f546211aee74e28dda82d3bb854f29d5f73b6166df3e33f878c,2909434933cd1788c71979983708932c8529745e358082d72e8501e2193e1d22,66178,14336,21760,2944
flat_factor,grouped_point,bp,0.5,10505,15,0.6757999658584595,0.6732999682426453,0.740567684173584,0,False,73ce59a77ebd3790ae7bec564372514bbee3477d32942ffa1d0342e158adb67e,8d8dba7d46582f6134c99583013a01932d0b615ec3a41d88813134a4a5487754,66178,14336,21760,2944
flat_factor,grouped_point,bp,0.5,10506,16,0.6843999624252319,0.6841999888420105,0.7497715353965759,0,False,95f9458027bcaf2671c900af0e1134b260acdaf27f0e4478cb1e945f1d3c64b8,a30318c35219ed7bfd77d3653dd1d7d39b131f97920935e7be2c12e9f2915f25,66178,14336,21760,2944
flat_factor,grouped_point,bp,0.5,10507,17,0.6777999997138977,0.6802999973297119,0.7438334226608276,0,False,6e3525aae9beaa187a2155d8d23ad27daa2725f4f5adf19c601353be05d520d2,8fc117ae98524a1d5177e266bacf98a7ccee7b0cc7674110add87f9bfff2f7c5,66178,14336,21760,2944
flat_factor,grouped_point,bp,0.5,10508,18,0.6746000051498413,0.6898999810218811,0.7404192090034485,0,False,53ce9387c252104e64c14b88ea122dc6ac7e68d71527d67abf93955613250276,085dc8242f6803558f18af382f4c99728d3d27f5b7930079cd55adca52e4ab63,66178,14336,21760,2944
flat_factor,grouped_point,bp,0.5,10509,19,0.677899956703186,0.6829000115394592,0.73795086145401,0,False,a6df614e7afa2abcca4e5c74bcb47e20c4e46497426a8f8e586ec2c9b7821cc9,d90a1b755499079c0a72ae22729078bb145eff179d743972406ee3fc5a817839,66178,14336,21760,2944
flat_factor,grouped_point,bp,1.0,10500,20,0.7235999703407288,0.7328000068664551,0.7949051260948181,0,False,b908ca777d7af6e3ad79b00d7ae9506bfb512017e727661ebb1fc40718eaf764,f7c70b80835df054d29de1ef0ef350b487f1c7504deccd3418fb204132288ec3,66178,14336,21760,2944
flat_factor,grouped_point,bp,1.0,10501,21,0.722000002861023,0.7373999953269958,0.7997025847434998,0,False,8582b9112f71ad910b0e3f15bd5c04dc65ffe54cfc4fad5684efb79836ac1c30,0e23533f6f7193b31a1ca34474470dd87145dad4f96d5fc82fa4be31af2ba657,66178,14336,21760,2944
flat_factor,grouped_point,bp,1.0,10502,22,0.7146999835968018,0.7295999526977539,0.7904326915740967,0,False,a340f051fcc21482367625bd9457954e386f6a7c6c0dcf43e31168e2e4c84e57,de53064abd1490bba6ee956be787d7755ef824bcec556c2bb9ccb4d52f287cb2,66178,14336,21760,2944
flat_factor,grouped_point,bp,1.0,10503,23,0.7148999571800232,0.7277999520301819,0.784675657749176,0,False,381be624adebeb7c8b0139cad6e8602ac7289cda1672c65c3084e25ef7f5857c,99ee5de906eba40d0d3aaab000a8e6dc9d6d0b88a7748938ee18ba0db1c94470,66178,14336,21760,2944
flat_factor,grouped_point,bp,1.0,10504,24,0.7239999771118164,0.7193999886512756,0.7936132550239563,0,False,4b05a7e2ac2437357024d6faee76896f4a109e8f72bad1f324ac019c33b4ff9d,dde31b7226ed3e275583101d3ca7d6c0071d535ffe8699e8c31274488d55719e,66178,14336,21760,2944
flat_factor,grouped_point,bp,1.0,10505,25,0.7222999930381775,0.7222999930381775,0.7923951745033264,0,False,4ec04ec4981a27b1b6aea954ee12a3184472a5d4e5586c9c50008b0a5c5257fa,3b9dd0eda2a4cbe776ef5cdc5d23dee3ea3ffd3859d20958459f063b8215129a,66178,14336,21760,2944
flat_factor,grouped_point,bp,1.0,10506,26,0.7196999788284302,0.7245000004768372,0.7971012592315674,0,False,111f6afd78d72471044e97f37befcfdd57dfc785ec7dcda42fc1322248b32eed,dc0e695561639357aaf6492ad1b4d2fe4ca69b35e0aa4e6d795edc50f1cb3e77,66178,14336,21760,2944
flat_factor,grouped_point,bp,1.0,10507,27,0.7208999991416931,0.7245999574661255,0.792438268661499,0,False,6e2c548180f1e7ef3d899ab41a0eed72236741c4a3ded6451f1a00f13086578c,089407ef70aad295fb587cf1c244c02eb01de6824e85cbdc6356edce83c37da9,66178,14336,21760,2944
flat_factor,grouped_point,bp,1.0,10508,28,0.7214999794960022,0.7290999889373779,0.7946742177009583,0,False,a2077465d3ce3197963a53fda28f1145914201a09f4727d6bc7f607f346a2489,c06ccb64f8481f5f070a36735bbb2ba02c7eef7b390d78e1d83e6bf4d61406b6,66178,14336,21760,2944
flat_factor,grouped_point,bp,1.0,10509,29,0.7181000113487244,0.7227999567985535,0.7927314639091492,0,False,d570b7115b4babbb89ed1d13b5e665680eb986dd4d98c7e2e6375800203cd852,4c8bbc779568776bc2d2d7a78d36016a7be0d58e4984c131ddc73e914023bd57,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.0,10500,0,0.6606999635696411,0.668999969959259,0.7194389700889587,0,False,c0d19686371d76dcc705e326c8dc5bc0faea40efb14c8f0f3cd9204e68216047,b74d850016389367237a9e76f508463e7cd22324ddb9129307039fcacc012e00,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.0,10501,1,0.6575999855995178,0.6685999631881714,0.718194305896759,0,False,1033ec4c68af4fd7b0e70f4a5ccb96e1355368498d3f6d6c545937df2e9a2ced,0f9989b77fa6ebdab5ae3ec5ca04e588b31b2b6aa12f2540fd3829979460802a,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.0,10502,2,0.6542999744415283,0.6620999574661255,0.7117393016815186,0,False,18bd5c8849030caec18ca8badf1813b928c1b43b9343612b2b4a3ce741da105a,641cd5b7ead67dae77e74ae94aff808de414916f380e095718d93ca923997f95,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.0,10503,3,0.6503999829292297,0.6593999862670898,0.7083861827850342,0,False,ff308203e3e7445779aa0b9631b8e708952e18eccf3868d7b0dac3ffa4fcf98f,471bcfc81a7934cbc2e0989b990173c3fdfbfd4137246af1b8ee1be91491bd00,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.0,10504,4,0.6590999960899353,0.6543999910354614,0.7144349813461304,0,False,3b1ce331b92f487583329cdbaf97432befb0134366eaa8897267116626010d1c,3401e06aa618aef56728d9062e57b06f8e098e5bb72ef69887d0a71994f5de64,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.0,10505,5,0.6514999866485596,0.6539999842643738,0.7119848728179932,0,False,005d6dec67995dacda9085daefa15c1e27958bbb8205dfeb3106ee3092c677c4,dee91968451e24272af57d5c96e1ab8e430f20e2379fec5c6edfda91a7f90df4,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.0,10506,6,0.6645999550819397,0.6586999893188477,0.7230794429779053,0,False,961c4b8b1fb525b53d8145ddf927e127a7e52672ed00c3880f0934a1fa568e41,f2b79918bfb1d57bbeb6a7aa228369c82e0aeef03d04b540afa21d3ea919ef2e,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.0,10507,7,0.6559999585151672,0.6548999547958374,0.7161138653755188,0,False,80debba895986f58fae1bfc9f817abad6eb48907dc79871c60c78c6921d009b7,0e08cfa047fbddde74f0ba86507d22d05730817ab7903fad97b9fa9aea1ae8e1,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.0,10508,8,0.6500999927520752,0.6631999611854553,0.7100526690483093,0,False,3ecd566db91486f51c9c27e1886b0514a1bd31e9a4f43cf530b73a9ed04ce023,1f5aaeb22c63bd8713fb72cc79220ae23d7b2d67259fd0813f8b10ed9b34b896,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.0,10509,9,0.6559999585151672,0.6579999923706055,0.7091995477676392,0,False,c0b39e51bd958420c650311eed8387d81f83432d3f79404a43bc2bb37530f865,7a2e01535874cd7c4135fb0c9c6d8e6ccdd3e38eec0b34a5ec86f784bff6276a,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.5,10500,10,0.6807000041007996,0.6922000050544739,0.7465675473213196,0,False,1d7ac0c75877884f2c9d4e64a9ed9a9bf9a0c82d7a5dc13a51be34d5f4437d55,2fa3d8583ae71c872ecfbb0a4b2e110c52602740f44b96d690670cec62fc5e27,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.5,10501,11,0.682699978351593,0.6886000037193298,0.7468657493591309,0,False,af2debad909ac87bf35a8288631e43b835fb078c4e1eee4e0542c44b4b55c664,6424c3b8aee6fdf60f37e3cb64ef1bb2eaf1481256908c281de5c19685e639eb,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.5,10502,12,0.6685999631881714,0.6832000017166138,0.7371363043785095,0,False,5d183b08916e68785727afc2306d71beae7356595e0661eda11353a971d89424,16d8177d1e17267b93c6ea1926ea7265e5522dbe5cf0c5199a3a54dfc40799af,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.5,10503,13,0.6732999682426453,0.683899998664856,0.7346476912498474,0,False,320201ad55d9065f5d753817aeb11bb50362281fc62e00e30e61addeed0e01e2,444b02be4f35cdc5bbef9e98baee0a6c8d5cc5b9cb89da3afbf9e7d557f8960d,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.5,10504,14,0.6786999702453613,0.6694999933242798,0.7412790656089783,0,False,08b3fda50bf3d1cc5c1318c4d1c7f8e1448461583a4e8d9ef2226d4981d58f3e,6a5adcc2f591170a32a2739639df6b8e8ef0eca480d9322384555874344718c2,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.5,10505,15,0.6780999898910522,0.6735999584197998,0.7409371137619019,0,False,8acc48ad1a38abf3f5fd6c8fd2476a24e2a4a163916f30f667e36a81b6044d43,e29b07bd58ed31c7c09f1de90acd205039d0144423bee6614f2b3db40064186c,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.5,10506,16,0.6847000122070312,0.6783999800682068,0.7506537437438965,0,False,654ef35cb4b8a68b2c22df96b0e5c99074213b9bcdad2d6d854377c437efc745,c4371575481ddd18221e0bfff7f7ae2bbb283c524935ec34aa795b3eb2aab28e,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.5,10507,17,0.6761999726295471,0.6764999628067017,0.7416743040084839,0,False,5d84d5bb00ee4da7dda2245d66a3f676725c159a60506eaa7554118976298db1,0a25820b4e460c51d45e72741fd608af39ae26245c631bc282176dd7beafd6ea,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.5,10508,18,0.670199990272522,0.6843999624252319,0.7401716709136963,0,False,6346a558658bb554a1e88380c77acf18720994d9a77e0f506fb8aa1947f24707,59968048b9d073d9a350d9f6cbdbed17c4bc70a7751822a8c5e86d54d7e4c476,66178,14336,21760,2944
flat_factor,grouped_point,local3f,0.5,10509,19,0.6787999868392944,0.679099977016449,0.7386000156402588,0,False,873d8c27a61ee5d99c0f5f5df46f54874c754522c005186d30396a5bee5e8f8e,fbb362787b382334cc77e359f2445d7bd370ed4b2a68c38af65b5b8b6000aa72,66178,14336,21760,2944
flat_factor,grouped_point,local3f,1.0,10500,20,0.7172999978065491,0.7227999567985535,0.7883174419403076,0,False,e07322c4bda467bffbe689f1e5574eb5cfa65b541af9bda8577ce775d54b5986,3fd55b604555b4e5d8a9c0ebc92aa2c2650fdee1e7397893dbfaa857602343a0,66178,14336,21760,2944
flat_factor,grouped_point,local3f,1.0,10501,21,0.7155999541282654,0.7299999594688416,0.7923803925514221,0,False,72b2404bed641208b2fe25667fdcd983c5d55b584b7f4b5c585b00caca57051a,3f991b353e4f8cb9dc83f6ae4bb9397c7ebfbb71fe54a1883bb6e620f17d67db,66178,14336,21760,2944
flat_factor,grouped_point,local3f,1.0,10502,22,0.70660001039505,0.7185999751091003,0.7832964062690735,0,False,c01ffbb5735cb329086ea03d057be7cd7ca95b0a448e26cded4121a14ca4f01c,442b367e774f5cbc83ea3eb530ca89c4eed0f5b725ecdf11bdf67c04881ec069,66178,14336,21760,2944
flat_factor,grouped_point,local3f,1.0,10503,23,0.7099999785423279,0.7202999591827393,0.7802485823631287,0,False,0034be6ccdb7fb5c51541a231d518e81b1e906cb34836ee3f6b4c7a9ffd2402b,e38d4dd2cb8d1704593ab5437405169df8ca12e40833363ed3f2da220d6e9d4f,66178,14336,21760,2944
flat_factor,grouped_point,local3f,1.0,10504,24,0.7184000015258789,0.7081999778747559,0.7887083888053894,0,False,ae8cb3c26391f4ad5473abf3b98c67b9a604f998b27cefed526c14e28fc4acfc,46c3e0c6907473460fe97388238a62f44036c78aef3bd58011252ac0ec8897dd,66178,14336,21760,2944
flat_factor,grouped_point,local3f,1.0,10505,25,0.7152999639511108,0.7116999626159668,0.7853584289550781,0,False,63d2ccc40aac7f6edbd97fc493977d34627b345edbd305d0a9dfbe4c0c2e2524,072f997d490b2228ea4f084b79a65dded9f8d17b5f0bb4d2e6bb121d61a995ee,66178,14336,21760,2944
flat_factor,grouped_point,local3f,1.0,10506,26,0.7152999639511108,0.715399980545044,0.7914111018180847,0,False,60acf945d747a24bf086853ba94dbabe41920b4826324135a5afad4dc233150c,bba9c848697d68be3ce33f4130db2025c2b9d65bdec845b14eb12921959220e9,66178,14336,21760,2944
flat_factor,grouped_point,local3f,1.0,10507,27,0.7148000001907349,0.7127000093460083,0.7844986319541931,0,False,7e31f84e51f59a59cedd0ecc2e7c1508fc31b25e3381f30f4c6368e5efc99bf3,707b8d73dcb81701add512466610cbe3093159867706d474ce324a76783dd704,66178,14336,21760,2944
flat_factor,grouped_point,local3f,1.0,10508,28,0.7107999920845032,0.7161999940872192,0.7879274487495422,0,False,736dfd3422833ab384db84e12813480f8b187d42c8e8eb539ce4ce3b68246775,b45c03dff3b6f879906f4c377242ab145d47956f9b31461f8aa529c7efed88e6,66178,14336,21760,2944
flat_factor,grouped_point,local3f,1.0,10509,29,0.7080000042915344,0.7146999835968018,0.7846861481666565,0,False,1f5ad920a25d4b39c5aba791a8652664a131dc0c16a8cf7f58050fa4e4bd6fca,d48d50ac17ce18db824f925b6da66ca1c1f930fb7e8aa28a77944e99d5ea709f,66178,14336,21760,2944
local_ratio,serial,bp,0.0,10500,0,0.6434000134468079,0.642799973487854,0.6936458349227905,0,False,4717f87b4c454038f26fef19dedc95baa619578efb02684b059a0f94c5ffd148,405a5f12f0cdb19dbc0d76ff686ce33d35f52d3403f1a41406ea53e5bed04153,66178,14336,21760,2944
local_ratio,serial,bp,0.0,10501,1,0.6468999981880188,0.6430000066757202,0.7046199440956116,0,False,06a71ebd5594adb0ea19581bfeab7e7c63a2104bd11a583bb9d4e0f79b41b5ee,d085cedefb11a8562956a62ec1b74d869f687f61fbbda3043a05b3dc31b23d1a,66178,14336,21760,2944
local_ratio,serial,bp,0.0,10502,2,0.6316999793052673,0.6384999752044678,0.6829105615615845,0,False,aac33bcbd3e7fdd5c4326541d3ffec7702d4a5150019669a0ca72540842d8f96,a751b4b4c728a2c4089552bf67dc427e43b40534e79df5e6b2909b101738c195,66178,14336,21760,2944
local_ratio,serial,bp,0.0,10503,3,0.648099958896637,0.6484999656677246,0.7011260986328125,0,False,dee8d5f17eb841f6348713087b4a1cd840d4545975af11c79a0a616800bef251,f6aeef09ae9cd6119a035560b95d2cfcd2631b8976998dcf95b169b08a9d31e0,66178,14336,21760,2944
local_ratio,serial,bp,0.0,10504,4,0.6480000019073486,0.6442999839782715,0.7032625079154968,0,False,3f9353f15428de6227a0fb0a437f4e32d2e953df0597d5748b9156c3caa7b5a3,355c883f532c2be5b9186436a765ea8cf952f5897170e8fd246d03f0b25b52db,66178,14336,21760,2944
local_ratio,serial,bp,0.0,10505,5,0.6446999907493591,0.6430999636650085,0.700090229511261,0,False,789034316fd1911395e626437798825d295da91610918213fa40e15d2aea9ca9,e3fa7e6ecf0c8af34c1a9f6227a7761ef29e49b0f89db7c4e92ac7a2ecd4344b,66178,14336,21760,2944
local_ratio,serial,bp,0.0,10506,6,0.6481999754905701,0.6509999632835388,0.7047233581542969,0,False,a53debcb7eb7dc7cb5433a4bf99176f0c2d9d6ffb5cb2ec58fe36edf756409f6,34a31251401c72d23a51c007e1648b598a64c83a19eb216cb8511cf305a90d8d,66178,14336,21760,2944
local_ratio,serial,bp,0.0,10507,7,0.6421999931335449,0.6521999835968018,0.7012624144554138,0,False,7c145c91616cb300d0515450aa6540d01a0a2e90a3e8ea9c523daabf0ab834ee,e053d5630c33061e1ea8d07b28ed262ed1a58071b7a959d710857196dc271a19,66178,14336,21760,2944
local_ratio,serial,bp,0.0,10508,8,0.6424999833106995,0.6523000001907349,0.6986768245697021,0,False,5fffd82d8fde2299d41a96c5f7c34b43e4086926f31ffdd8a08c2062d05099e3,c6fee8d8edc32b89b2936161d4803dc8ddb8ff02ce8da8a5d7b634cbbeceb975,66178,14336,21760,2944
local_ratio,serial,bp,0.0,10509,9,0.6363999843597412,0.6437999606132507,0.6893698573112488,0,False,56757da23d6f24042a8614fa4654da02fac04d66816e0f33fd12705dd65f59e1,6c0c201f437150dbe1cf36d7d9e8a5aea296b1ced620daf069258add9da86873,66178,14336,21760,2944
local_ratio,serial,bp,0.5,10500,10,0.6796999573707581,0.6809999942779541,0.7433908581733704,0,False,42da9d8ba6f95fcd261c16f6d24cabb969a213bebd0a4f9db9429a4325b21539,848cfe59bebe4f197442c89d52c419423a7183b28cf2ffa58176547c59f77af7,66178,14336,21760,2944
local_ratio,serial,bp,0.5,10501,11,0.6801999807357788,0.6746999621391296,0.752310574054718,0,False,4a6aaa40caadea08c1b4ba7933e7c5c1be8f7c6a3a3faad482bc0602140f1dc2,e095b96dba87bed410cf7fcdc0724e9c1ea52427af8e3f6a9e6690548d85f274,66178,14336,21760,2944
local_ratio,serial,bp,0.5,10502,12,0.6649999618530273,0.6765999794006348,0.7306486368179321,0,False,afdecdfa4dfdd2c4e0f2da5d4c8bf5654c9bcca9b0d885dd6e3e2345856eeb48,c8b33d7933a3c1273ba5d68decb63ac1ce71f6a69eb1ae4ed5b33b3bc3e538ea,66178,14336,21760,2944
local_ratio,serial,bp,0.5,10503,13,0.684499979019165,0.6832000017166138,0.7523375749588013,0,False,0e6d1e628eca53b0f4c7a4ad7b5a8b2a8aa6e224ccbdc8fb8f6da6e172f17799,fa5bf4662f5b11ddd4babc696bfe98a456a247dfa4b51d49153e9c151f0cc8c2,66178,14336,21760,2944
local_ratio,serial,bp,0.5,10504,14,0.685699999332428,0.6759999990463257,0.750200629234314,0,False,27699286677a8ee04ddee9c0cd7d83770d8f10d2216cd66e77a87f55aa371718,499b303691758882ca8b4df129b6829f3f89214bcbe022d163a812c20bf7e044,66178,14336,21760,2944
local_ratio,serial,bp,0.5,10505,15,0.6833999752998352,0.680899977684021,0.7480147480964661,0,False,bbafcbc3f655f6dcc47f589753e50791e0bcb37266e8c087c9f6c002b2614f4b,c889d1e5d60444f543bf720d53359924f53f98b0759b5e70c126a2e27e0acd0b,66178,14336,21760,2944
local_ratio,serial,bp,0.5,10506,16,0.6890000104904175,0.6890999674797058,0.7574095726013184,0,False,61cec3f9455c76c3dd7558cf053b16e42151e06e46d7f8639c637d48c611995f,5c6cc618753b4b550f9e0f1acdbb38081ac4cca5b9a7b7953bd269278465dc4f,66178,14336,21760,2944
local_ratio,serial,bp,0.5,10507,17,0.6793000102043152,0.6876999735832214,0.749622106552124,0,False,50971309f70b0591e4714bbed6dc51c3975cc69d68630bc7a5ad922dc8e3c274,cbe8ca256441fe49224982799ce4656976c395511a5b576f82e328f34b1dc098,66178,14336,21760,2944
local_ratio,serial,bp,0.5,10508,18,0.6741999983787537,0.6870999932289124,0.7448649406433105,0,False,9f17445a79f2eb02d55cb7da2f7e6fc94babc2a5b7a0646898abef9e7fa2859f,66784aad50bdaef784156c27ef682b42463cf410bff06dae04c94c533d050da0,66178,14336,21760,2944
local_ratio,serial,bp,0.5,10509,19,0.671999990940094,0.680899977684021,0.7368550300598145,0,False,1dcfd85c12cf1b1613cf4a5b742269d6afa130d99221e8982c2faccef12bcec4,801b16a79e6f4762cbd765661a94f67276113249409d11a341e4a6042d16fa7b,66178,14336,21760,2944
local_ratio,serial,bp,1.0,10500,20,1.0,1.0,1.0,0,False,a87529033eb4bda691a44ebf5551b15678a474f5207d6d57db5164704bf6a8f1,564dcf75870a352b59e07510d3e127c03a3c7f1b2c912b66d69f1a23a8b715f9,66178,14336,21760,2944
local_ratio,serial,bp,1.0,10501,21,1.0,1.0,1.0,0,False,98d648a363f9d4cb4cc572c9efe68d6c0271624d45db9a97e274d772165f363e,acc3602ed27b72c480273129782bb3844972e8678d2fa859217285f2c694cafb,66178,14336,21760,2944
local_ratio,serial,bp,1.0,10502,22,1.0,1.0,1.0,0,False,63175bccac96d68ca2eff6dd01dc8ab2a416292a2091d28dcd238639571dde18,31b9b66cd253fe27758026bd001e8ac11b7811992f7961489defc8cab1de9228,66178,14336,21760,2944
local_ratio,serial,bp,1.0,10503,23,1.0,1.0,1.0,0,False,c4dc08762e3276511b2065a21f9519d2f92bda6521a51cd32ed1404834cba657,540a28ce7287ff32e0b41f592637906bc855f307c268b4a9481c089564b29141,66178,14336,21760,2944
local_ratio,serial,bp,1.0,10504,24,1.0,1.0,1.0,0,False,3a8b3fabe9f6082298d6aa029a42e8975c80e5de7c069e02f340407ed8641762,77e88d3f5fb32e1005c44aa6aeaed3594a36090c3b757cff5147eb2f54991607,66178,14336,21760,2944
local_ratio,serial,bp,1.0,10505,25,1.0,1.0,1.0,0,False,20d9c0dadf935d0ac938a8d4128093fb22855e41f0276c7634b710d3ea25e372,e3a0b1ffd712666a20c1aa5379b05e7e39903526b298e3731800c1193b396ceb,66178,14336,21760,2944
local_ratio,serial,bp,1.0,10506,26,1.0,1.0,1.0,0,False,e26463a7762637a1a25126c37d1b13a6bb94b232ca15e3a1607fd0dfe8439f7c,1b206eabdd97b886a3842802d8e8d6f43ed8f844724591ced392d5af0ba91464,66178,14336,21760,2944
local_ratio,serial,bp,1.0,10507,27,1.0,1.0,1.0,0,False,e3ea2d866380e4c988a36e043331e7573458b0aecd6d4e8ce1e8bca3a679210f,aac7d4e2d6596c683add25b02d4e899a3cfcf120539aa1012ecf3bde08560a59,66178,14336,21760,2944
local_ratio,serial,bp,1.0,10508,28,1.0,1.0,1.0,0,False,1e074a05442709f7dce390507d53730a457e0c8ba30226067062cf2a5bbfc11c,284d2669152fd0fadf3a31f96ae67e367fa33bd4370b08f675bb47ffa88cd64c,66178,14336,21760,2944
local_ratio,serial,bp,1.0,10509,29,0.9998999834060669,1.0,1.0,0,False,d2648072e1fe7598a3e632cd26f12d9bf3608ae9873ef1a433bfa08ee26c4005,7e8023be07362d542dbf5feac08d50e32125665dd04fd0d8b57880b4a411085a,66178,14336,21760,2944
local_ratio,serial,local3f,0.0,10500,0,0.6000999808311462,0.6035999655723572,0.6284658908843994,0,False,8bb3e0271f567fda3b6622e233052cc83e1404d70f7e643060eb220a3e3016e8,7d97fa99d52002d80968098784a0929b1f3f0dae165a33811fe27a6bfbd23cd5,66178,14336,21760,2944
local_ratio,serial,local3f,0.0,10501,1,0.5938000082969666,0.5945999622344971,0.6522421836853027,0,False,503630c75c21dcf6367547a46e49f8675873bc009445c125623b3d542066dc1f,ae94ae952f44e81a0c382536a2f47f431d76826976899f056591be0163234bf3,66178,14336,21760,2944
local_ratio,serial,local3f,0.0,10502,2,0.5989999771118164,0.5945999622344971,0.634516716003418,0,False,3af167b27d628a4cadd1e7bc224331b34f7133e5f9703ae0a2beca6cdc6ec259,f67c65d8ebb3be44a86948c48805acf1eade5ad2a932a3a2a584a0b0057ee44d,66178,14336,21760,2944
local_ratio,serial,local3f,0.0,10503,3,0.6067000031471252,0.6040999889373779,0.6434831619262695,0,False,23f4e4c1e11650f718f7bb10c99cd7c6d91081109c929b99d972f24894da327d,1e2ba86dfd21f0bcc3eb97a6c3c05089595a745437be75cfac7a7f484a72593b,66178,14336,21760,2944
