seed,bound,optimizer,rule,contrast,value
2120,20.0,adam,unit_broadcast,target_gap,0.0007953534155187001
2101,20.0,adam,unit_broadcast,control_gap,0.00024665727093530317
2102,20.0,adam,unit_broadcast,control_gap,0.0013884708813444665
2103,20.0,adam,unit_broadcast,control_gap,0.0002903048816576973
2104,20.0,adam,unit_broadcast,control_gap,0.00034076589454659
2105,20.0,adam,unit_broadcast,control_gap,0.0006374625875521698
2106,20.0,adam,unit_broadcast,control_gap,0.00011640543444032012
2107,20.0,adam,unit_broadcast,control_gap,3.889691739942729e-06
2108,20.0,adam,unit_broadcast,control_gap,0.0003687670679629462
2109,20.0,adam,unit_broadcast,control_gap,5.959544984570876e-06
2110,20.0,adam,unit_broadcast,control_gap,5.697580106783988e-05
2111,20.0,adam,unit_broadcast,control_gap,0.00021317162275875291
2112,20.0,adam,unit_broadcast,control_gap,1.086370295433176e-05
2113,20.0,adam,unit_broadcast,control_gap,0.0006156381592065532
2114,20.0,adam,unit_broadcast,control_gap,6.908974519395212e-05
2115,20.0,adam,unit_broadcast,control_gap,0.0002501056833529396
2116,20.0,adam,unit_broadcast,control_gap,0.0025474460110740736
2117,20.0,adam,unit_broadcast,control_gap,0.00011044433008814292
2118,20.0,adam,unit_broadcast,control_gap,0.0013128195457197476
2119,20.0,adam,unit_broadcast,control_gap,1.3929872611461772e-06
2120,20.0,adam,unit_broadcast,control_gap,0.00040980204280217144
2101,20.0,adam,unit_broadcast,task_difference_in_gap,0.7836514611397607
2102,20.0,adam,unit_broadcast,task_difference_in_gap,0.4427131063072794
2103,20.0,adam,unit_broadcast,task_difference_in_gap,0.9951276084503274
2104,20.0,adam,unit_broadcast,task_difference_in_gap,0.7871027770401905
2105,20.0,adam,unit_broadcast,task_difference_in_gap,0.749023666071719
2106,20.0,adam,unit_broadcast,task_difference_in_gap,0.009075288368596748
2107,20.0,adam,unit_broadcast,task_difference_in_gap,0.6862844108298415
2108,20.0,adam,unit_broadcast,task_difference_in_gap,0.5557502759364551
2109,20.0,adam,unit_broadcast,task_difference_in_gap,0.9948636041541542
2110,20.0,adam,unit_broadcast,task_difference_in_gap,0.6855127110201269
2111,20.0,adam,unit_broadcast,task_difference_in_gap,0.5925824167625899
2112,20.0,adam,unit_broadcast,task_difference_in_gap,1.0014945619096671
2113,20.0,adam,unit_broadcast,task_difference_in_gap,1.0016764852907591
2114,20.0,adam,unit_broadcast,task_difference_in_gap,0.860007120693066
2115,20.0,adam,unit_broadcast,task_difference_in_gap,0.0002821595805100445
2116,20.0,adam,unit_broadcast,task_difference_in_gap,0.7813984717082494
2117,20.0,adam,unit_broadcast,task_difference_in_gap,0.9938269578413091
2118,20.0,adam,unit_broadcast,task_difference_in_gap,0.602629593713211
2119,20.0,adam,unit_broadcast,task_difference_in_gap,0.00021430111574790623
2120,20.0,adam,unit_broadcast,task_difference_in_gap,0.0003855513727165287
2101,20.0,adam,calibrated_broadcast,target_gap,0.7838979488281562
2102,20.0,adam,calibrated_broadcast,target_gap,0.44410173183391505
2103,20.0,adam,calibrated_broadcast,target_gap,0.9954179220988915
2104,20.0,adam,calibrated_broadcast,target_gap,0.7874430998627683
2105,20.0,adam,calibrated_broadcast,target_gap,0.7496610459321639
2106,20.0,adam,calibrated_broadcast,target_gap,0.009191667766219769
2107,20.0,adam,calibrated_broadcast,target_gap,0.6862878312434971
2108,20.0,adam,calibrated_broadcast,target_gap,0.5561190757201468
2109,20.0,adam,calibrated_broadcast,target_gap,0.9948695808514838
2110,20.0,adam,calibrated_broadcast,target_gap,0.6855699179303116
2111,20.0,adam,calibrated_broadcast,target_gap,0.5927955025544616
2112,20.0,adam,calibrated_broadcast,target_gap,1.0015053745986513
2113,20.0,adam,calibrated_broadcast,target_gap,1.002292116891601
2114,20.0,adam,calibrated_broadcast,target_gap,0.8600739108006915
2115,20.0,adam,calibrated_broadcast,target_gap,0.000531645592354384
2116,20.0,adam,calibrated_broadcast,target_gap,0.7839457949038506
2117,20.0,adam,calibrated_broadcast,target_gap,0.9939373403374551
2118,20.0,adam,calibrated_broadcast,target_gap,0.6039424847050433
2119,20.0,adam,calibrated_broadcast,target_gap,0.0002156059650116524
2120,20.0,adam,calibrated_broadcast,target_gap,0.0007948628991885
2101,20.0,adam,calibrated_broadcast,control_gap,0.00024665376793890317
2102,20.0,adam,calibrated_broadcast,control_gap,0.0013884727428680665
2103,20.0,adam,calibrated_broadcast,control_gap,0.00029032492195889725
2104,20.0,adam,calibrated_broadcast,control_gap,0.00034077084126669
2105,20.0,adam,calibrated_broadcast,control_gap,0.0006374052591518697
2106,20.0,adam,calibrated_broadcast,control_gap,0.00011638341095762012
2107,20.0,adam,calibrated_broadcast,control_gap,4.655675396281527e-06
2108,20.0,adam,calibrated_broadcast,control_gap,0.0003693407766479462
2109,20.0,adam,calibrated_broadcast,control_gap,5.95531295017774e-06
2110,20.0,adam,calibrated_broadcast,control_gap,5.697655891194058e-05
2111,20.0,adam,calibrated_broadcast,control_gap,0.0002126395070687529
2112,20.0,adam,calibrated_broadcast,control_gap,1.0783247443097708e-05
2113,20.0,adam,calibrated_broadcast,control_gap,0.0006156377994305532
2114,20.0,adam,calibrated_broadcast,control_gap,6.908810740854182e-05
2115,20.0,adam,calibrated_broadcast,control_gap,0.0002500314995377396
2116,20.0,adam,calibrated_broadcast,control_gap,0.0025474521073856737
2117,20.0,adam,calibrated_broadcast,control_gap,0.0001104371610160429
2118,20.0,adam,calibrated_broadcast,control_gap,0.0013128426245930477
2119,20.0,adam,calibrated_broadcast,control_gap,8.480806947167928e-07
2120,20.0,adam,calibrated_broadcast,control_gap,0.00041011673473927146
2101,20.0,adam,calibrated_broadcast,task_difference_in_gap,0.7836512950602174
2102,20.0,adam,calibrated_broadcast,task_difference_in_gap,0.442713259091047
2103,20.0,adam,calibrated_broadcast,task_difference_in_gap,0.9951275971769326
2104,20.0,adam,calibrated_broadcast,task_difference_in_gap,0.7871023290215016
2105,20.0,adam,calibrated_broadcast,task_difference_in_gap,0.749023640673012
2106,20.0,adam,calibrated_broadcast,task_difference_in_gap,0.009075284355262149
2107,20.0,adam,calibrated_broadcast,task_difference_in_gap,0.6862831755681008
2108,20.0,adam,calibrated_broadcast,task_difference_in_gap,0.5557497349434989
2109,20.0,adam,calibrated_broadcast,task_difference_in_gap,0.9948636255385336
2110,20.0,adam,calibrated_broadcast,task_difference_in_gap,0.6855129413713997
2111,20.0,adam,calibrated_broadcast,task_difference_in_gap,0.5925828630473928
2112,20.0,adam,calibrated_broadcast,task_difference_in_gap,1.001494591351208
2113,20.0,adam,calibrated_broadcast,task_difference_in_gap,1.0016764790921704
2114,20.0,adam,calibrated_broadcast,task_difference_in_gap,0.8600048226932829
2115,20.0,adam,calibrated_broadcast,task_difference_in_gap,0.00028161409281664447
2116,20.0,adam,calibrated_broadcast,task_difference_in_gap,0.7813983427964649
2117,20.0,adam,calibrated_broadcast,task_difference_in_gap,0.9938269031764391
2118,20.0,adam,calibrated_broadcast,task_difference_in_gap,0.6026296420804502
2119,20.0,adam,calibrated_broadcast,task_difference_in_gap,0.00021475788431693561
2120,20.0,adam,calibrated_broadcast,task_difference_in_gap,0.0003847461644492286
2101,20.0,adam,ancestry_three_oracle,target_gap,-1.068806868040058e-09
2102,20.0,adam,ancestry_three_oracle,target_gap,-1.7606217398116419e-07
2103,20.0,adam,ancestry_three_oracle,target_gap,1.260793242683361e-07
2104,20.0,adam,ancestry_three_oracle,target_gap,7.213977277796191e-09
2105,20.0,adam,ancestry_three_oracle,target_gap,-3.785828527426804e-09
2106,20.0,adam,ancestry_three_oracle,target_gap,-1.3014206717640184e-07
2107,20.0,adam,ancestry_three_oracle,target_gap,-1.675662334825595e-07
2108,20.0,adam,ancestry_three_oracle,target_gap,-5.825516404183689e-09
2109,20.0,adam,ancestry_three_oracle,target_gap,-7.343940315609441e-08
2110,20.0,adam,ancestry_three_oracle,target_gap,-1.820532179150221e-08
2111,20.0,adam,ancestry_three_oracle,target_gap,-4.452594403859705e-07
2112,20.0,adam,ancestry_three_oracle,target_gap,2.050888792378806e-07
2113,20.0,adam,ancestry_three_oracle,target_gap,-9.322881681119743e-08
2114,20.0,adam,ancestry_three_oracle,target_gap,-9.772443011532784e-08
2115,20.0,adam,ancestry_three_oracle,target_gap,-4.927272115440928e-09
2116,20.0,adam,ancestry_three_oracle,target_gap,-8.85069412249172e-08
2117,20.0,adam,ancestry_three_oracle,target_gap,1.646673037644814e-05
2118,20.0,adam,ancestry_three_oracle,target_gap,-7.005361959792279e-07
2119,20.0,adam,ancestry_three_oracle,target_gap,-4.894360595709441e-07
2120,20.0,adam,ancestry_three_oracle,target_gap,-1.2094131500584646e-06
2101,20.0,adam,ancestry_three_oracle,control_gap,-2.205714020909399e-08
2102,20.0,adam,ancestry_three_oracle,control_gap,7.84016227694611e-08
2103,20.0,adam,ancestry_three_oracle,control_gap,-1.161860948090059e-07
2104,20.0,adam,ancestry_three_oracle,control_gap,-6.718590862011242e-07
2105,20.0,adam,ancestry_three_oracle,control_gap,5.912753573189907e-09
2106,20.0,adam,ancestry_three_oracle,control_gap,2.3426510489884415e-07
2107,20.0,adam,ancestry_three_oracle,control_gap,-8.473509364171616e-08
2108,20.0,adam,ancestry_three_oracle,control_gap,2.1170956107228583e-06
2109,20.0,adam,ancestry_three_oracle,control_gap,-9.996807109176578e-07
2110,20.0,adam,ancestry_three_oracle,control_gap,-4.2088893755524566e-08
2111,20.0,adam,ancestry_three_oracle,control_gap,-7.411031989212521e-08
2112,20.0,adam,ancestry_three_oracle,control_gap,-1.1088883145272966e-07
2113,20.0,adam,ancestry_three_oracle,control_gap,-3.1779846359232006e-07
2114,20.0,adam,ancestry_three_oracle,control_gap,-4.2770685258655075e-07
2115,20.0,adam,ancestry_three_oracle,control_gap,-3.051466071819483e-08
2116,20.0,adam,ancestry_three_oracle,control_gap,2.5746750917856154e-07
2117,20.0,adam,ancestry_three_oracle,control_gap,-5.398930168769513e-07
2118,20.0,adam,ancestry_three_oracle,control_gap,-1.1164925035042792e-08
2119,20.0,adam,ancestry_three_oracle,control_gap,-2.4968158289273473e-07
2120,20.0,adam,ancestry_three_oracle,control_gap,1.017642385145809e-06
2101,20.0,adam,ancestry_three_oracle,task_difference_in_gap,2.098833334105393e-08
2102,20.0,adam,ancestry_three_oracle,task_difference_in_gap,-2.5446379675062527e-07
2103,20.0,adam,ancestry_three_oracle,task_difference_in_gap,2.42265419077342e-07
2104,20.0,adam,ancestry_three_oracle,task_difference_in_gap,6.790730634789204e-07
2105,20.0,adam,ancestry_three_oracle,task_difference_in_gap,-9.698582100616712e-09
2106,20.0,adam,ancestry_three_oracle,task_difference_in_gap,-3.64407172075246e-07
2107,20.0,adam,ancestry_three_oracle,task_difference_in_gap,-8.283113984084333e-08
2108,20.0,adam,ancestry_three_oracle,task_difference_in_gap,-2.122921127127042e-06
2109,20.0,adam,ancestry_three_oracle,task_difference_in_gap,9.262413077615633e-07
2110,20.0,adam,ancestry_three_oracle,task_difference_in_gap,2.3883571964022355e-08
2111,20.0,adam,ancestry_three_oracle,task_difference_in_gap,-3.711491204938453e-07
2112,20.0,adam,ancestry_three_oracle,task_difference_in_gap,3.1597771069061027e-07
2113,20.0,adam,ancestry_three_oracle,task_difference_in_gap,2.2456964678112263e-07
2114,20.0,adam,ancestry_three_oracle,task_difference_in_gap,3.299824224712229e-07
2115,20.0,adam,ancestry_three_oracle,task_difference_in_gap,2.5587388602753904e-08
2116,20.0,adam,ancestry_three_oracle,task_difference_in_gap,-3.4597445040347876e-07
2117,20.0,adam,ancestry_three_oracle,task_difference_in_gap,1.700662339332509e-05
2118,20.0,adam,ancestry_three_oracle,task_difference_in_gap,-6.893712709441851e-07
2119,20.0,adam,ancestry_three_oracle,task_difference_in_gap,-2.397544766782094e-07
2120,20.0,adam,ancestry_three_oracle,task_difference_in_gap,-2.2270555352042734e-06
2101,20.0,sgd,unit_broadcast,target_gap,0.7912716958228593
2102,20.0,sgd,unit_broadcast,target_gap,0.4562582601018481
2103,20.0,sgd,unit_broadcast,target_gap,0.993308355146456
2104,20.0,sgd,unit_broadcast,target_gap,0.983537897229251
2105,20.0,sgd,unit_broadcast,target_gap,0.7301930239497154
2106,20.0,sgd,unit_broadcast,target_gap,0.0460797932135293
2107,20.0,sgd,unit_broadcast,target_gap,0.32098414363399125
2108,20.0,sgd,unit_broadcast,target_gap,0.5445657288771012
2109,20.0,sgd,unit_broadcast,target_gap,1.004112806380593
2110,20.0,sgd,unit_broadcast,target_gap,0.6767656634681701
2111,20.0,sgd,unit_broadcast,target_gap,0.5383425966559506
2112,20.0,sgd,unit_broadcast,target_gap,0.9990148751583171
2113,20.0,sgd,unit_broadcast,target_gap,1.0019410725960376
2114,20.0,sgd,unit_broadcast,target_gap,0.9974991526111188
2115,20.0,sgd,unit_broadcast,target_gap,0.05906717293713959
2116,20.0,sgd,unit_broadcast,target_gap,0.9112926797878318
2117,20.0,sgd,unit_broadcast,target_gap,0.9928293070835146
2118,20.0,sgd,unit_broadcast,target_gap,0.36631395648112136
2119,20.0,sgd,unit_broadcast,target_gap,0.0397616670803035
2120,20.0,sgd,unit_broadcast,target_gap,0.0561727696351385
2101,20.0,sgd,unit_broadcast,control_gap,0.00011202942424829999
2102,20.0,sgd,unit_broadcast,control_gap,0.0019368277048755146
2103,20.0,sgd,unit_broadcast,control_gap,0.0001762186514321
2104,20.0,sgd,unit_broadcast,control_gap,0.0002421527467068
2105,20.0,sgd,unit_broadcast,control_gap,0.0009658922774011
2106,20.0,sgd,unit_broadcast,control_gap,0.00046523077928899994
2107,20.0,sgd,unit_broadcast,control_gap,-3.784753843920947e-05
2108,20.0,sgd,unit_broadcast,control_gap,0.0015318281020273543
2109,20.0,sgd,unit_broadcast,control_gap,0.00066029058836052
2110,20.0,sgd,unit_broadcast,control_gap,-8.545157981369999e-05
2111,20.0,sgd,unit_broadcast,control_gap,0.0017838581557824
2112,20.0,sgd,unit_broadcast,control_gap,-9.550378295957686e-05
2113,20.0,sgd,unit_broadcast,control_gap,0.0005519647986716
2114,20.0,sgd,unit_broadcast,control_gap,-7.189674012274855e-05
2115,20.0,sgd,unit_broadcast,control_gap,0.0003906399033769795
2116,20.0,sgd,unit_broadcast,control_gap,0.0027651277193676
2117,20.0,sgd,unit_broadcast,control_gap,5.256543218429998e-05
2118,20.0,sgd,unit_broadcast,control_gap,0.0013779137480038
2119,20.0,sgd,unit_broadcast,control_gap,0.0014453527886871
2120,20.0,sgd,unit_broadcast,control_gap,0.0006824643256898
2101,20.0,sgd,unit_broadcast,task_difference_in_gap,0.791159666398611
2102,20.0,sgd,unit_broadcast,task_difference_in_gap,0.4543214323969726
2103,20.0,sgd,unit_broadcast,task_difference_in_gap,0.9931321364950239
2104,20.0,sgd,unit_broadcast,task_difference_in_gap,0.9832957444825442
2105,20.0,sgd,unit_broadcast,task_difference_in_gap,0.7292271316723143
2106,20.0,sgd,unit_broadcast,task_difference_in_gap,0.0456145624342403
2107,20.0,sgd,unit_broadcast,task_difference_in_gap,0.32102199117243047
2108,20.0,sgd,unit_broadcast,task_difference_in_gap,0.5430339007750739
2109,20.0,sgd,unit_broadcast,task_difference_in_gap,1.0034525157922325
2110,20.0,sgd,unit_broadcast,task_difference_in_gap,0.6768511150479838
2111,20.0,sgd,unit_broadcast,task_difference_in_gap,0.5365587385001682
2112,20.0,sgd,unit_broadcast,task_difference_in_gap,0.9991103789412766
2113,20.0,sgd,unit_broadcast,task_difference_in_gap,1.001389107797366
2114,20.0,sgd,unit_broadcast,task_difference_in_gap,0.9975710493512415
2115,20.0,sgd,unit_broadcast,task_difference_in_gap,0.05867653303376261
2116,20.0,sgd,unit_broadcast,task_difference_in_gap,0.9085275520684641
2117,20.0,sgd,unit_broadcast,task_difference_in_gap,0.9927767416513302
2118,20.0,sgd,unit_broadcast,task_difference_in_gap,0.3649360427331176
2119,20.0,sgd,unit_broadcast,task_difference_in_gap,0.0383163142916164
2120,20.0,sgd,unit_broadcast,task_difference_in_gap,0.0554903053094487
2101,20.0,sgd,calibrated_broadcast,target_gap,0.8192463942081292
2102,20.0,sgd,calibrated_broadcast,target_gap,0.469781145816393
2103,20.0,sgd,calibrated_broadcast,target_gap,0.8563937168166529
2104,20.0,sgd,calibrated_broadcast,target_gap,0.9922257020796236
2105,20.0,sgd,calibrated_broadcast,target_gap,0.78033040033783
2106,20.0,sgd,calibrated_broadcast,target_gap,0.11103449258540231
2107,20.0,sgd,calibrated_broadcast,target_gap,0.39495105307254497
2108,20.0,sgd,calibrated_broadcast,target_gap,0.6691312226888876
2109,20.0,sgd,calibrated_broadcast,target_gap,0.9975308752851462
2110,20.0,sgd,calibrated_broadcast,target_gap,0.9356081160528389
2111,20.0,sgd,calibrated_broadcast,target_gap,0.5047410261639842
2112,20.0,sgd,calibrated_broadcast,target_gap,1.0026413084912134
2113,20.0,sgd,calibrated_broadcast,target_gap,0.9998573448818412
2114,20.0,sgd,calibrated_broadcast,target_gap,0.9987921758203487
2115,20.0,sgd,calibrated_broadcast,target_gap,0.26473101607134525
2116,20.0,sgd,calibrated_broadcast,target_gap,0.988233247919624
2117,20.0,sgd,calibrated_broadcast,target_gap,0.9925390707887309
2118,20.0,sgd,calibrated_broadcast,target_gap,0.8260317215673053
2119,20.0,sgd,calibrated_broadcast,target_gap,0.3789395033071052
2120,20.0,sgd,calibrated_broadcast,target_gap,0.33863888296808636
2101,20.0,sgd,calibrated_broadcast,control_gap,0.00028297647593030005
2102,20.0,sgd,calibrated_broadcast,control_gap,0.0021645997080137146
2103,20.0,sgd,calibrated_broadcast,control_gap,0.0001940198431799
2104,20.0,sgd,calibrated_broadcast,control_gap,0.0003656375690261
2105,20.0,sgd,calibrated_broadcast,control_gap,0.0017394256663663
2106,20.0,sgd,calibrated_broadcast,control_gap,0.0005781673167596999
2107,20.0,sgd,calibrated_broadcast,control_gap,3.276693477209377e-05
2108,20.0,sgd,calibrated_broadcast,control_gap,0.0010732811061825544
2109,20.0,sgd,calibrated_broadcast,control_gap,0.00140976896596632
2110,20.0,sgd,calibrated_broadcast,control_gap,0.00011172058795990003
2111,20.0,sgd,calibrated_broadcast,control_gap,0.0038588241921051
2112,20.0,sgd,calibrated_broadcast,control_gap,0.00014962915586099997
2113,20.0,sgd,calibrated_broadcast,control_gap,0.0008882812922708
2114,20.0,sgd,calibrated_broadcast,control_gap,0.00011062933687719999
2115,20.0,sgd,calibrated_broadcast,control_gap,0.0005483773977333795
2116,20.0,sgd,calibrated_broadcast,control_gap,0.004046119592629601
2117,20.0,sgd,calibrated_broadcast,control_gap,1.4491881432e-05
2118,20.0,sgd,calibrated_broadcast,control_gap,0.0028770402119165
2119,20.0,sgd,calibrated_broadcast,control_gap,0.0007342794133056
2120,20.0,sgd,calibrated_broadcast,control_gap,0.0009340477321423
2101,20.0,sgd,calibrated_broadcast,task_difference_in_gap,0.8189634177321988
2102,20.0,sgd,calibrated_broadcast,task_difference_in_gap,0.4676165461083793
2103,20.0,sgd,calibrated_broadcast,task_difference_in_gap,0.856199696973473
2104,20.0,sgd,calibrated_broadcast,task_difference_in_gap,0.9918600645105975
2105,20.0,sgd,calibrated_broadcast,task_difference_in_gap,0.7785909746714637
2106,20.0,sgd,calibrated_broadcast,task_difference_in_gap,0.1104563252686426
2107,20.0,sgd,calibrated_broadcast,task_difference_in_gap,0.39491828613777286
2108,20.0,sgd,calibrated_broadcast,task_difference_in_gap,0.668057941582705
2109,20.0,sgd,calibrated_broadcast,task_difference_in_gap,0.9961211063191798
2110,20.0,sgd,calibrated_broadcast,task_difference_in_gap,0.935496395464879
2111,20.0,sgd,calibrated_broadcast,task_difference_in_gap,0.500882201971879
2112,20.0,sgd,calibrated_broadcast,task_difference_in_gap,1.0024916793353524
2113,20.0,sgd,calibrated_broadcast,task_difference_in_gap,0.9989690635895704
2114,20.0,sgd,calibrated_broadcast,task_difference_in_gap,0.9986815464834715
2115,20.0,sgd,calibrated_broadcast,task_difference_in_gap,0.26418263867361186
2116,20.0,sgd,calibrated_broadcast,task_difference_in_gap,0.9841871283269944
2117,20.0,sgd,calibrated_broadcast,task_difference_in_gap,0.992524578907299
2118,20.0,sgd,calibrated_broadcast,task_difference_in_gap,0.8231546813553888
2119,20.0,sgd,calibrated_broadcast,task_difference_in_gap,0.37820522389379957
2120,20.0,sgd,calibrated_broadcast,task_difference_in_gap,0.3377048352359441
2101,20.0,sgd,ancestry_three_oracle,target_gap,-5.85487756849998e-06
2102,20.0,sgd,ancestry_three_oracle,target_gap,-2.410507677099997e-06
2103,20.0,sgd,ancestry_three_oracle,target_gap,3.3156881530000017e-06
2104,20.0,sgd,ancestry_three_oracle,target_gap,-2.2598597936000114e-06
2105,20.0,sgd,ancestry_three_oracle,target_gap,3.5409044776000046e-06
2106,20.0,sgd,ancestry_three_oracle,target_gap,-3.4096876710000123e-06
2107,20.0,sgd,ancestry_three_oracle,target_gap,1.1109841274742908e-06
2108,20.0,sgd,ancestry_three_oracle,target_gap,-1.3813529580699997e-05
2109,20.0,sgd,ancestry_three_oracle,target_gap,-8.729318554832012e-06
2110,20.0,sgd,ancestry_three_oracle,target_gap,1.6529662492999902e-06
2111,20.0,sgd,ancestry_three_oracle,target_gap,-7.207295646900015e-06
2112,20.0,sgd,ancestry_three_oracle,target_gap,1.9730698926778435e-06
2113,20.0,sgd,ancestry_three_oracle,target_gap,-1.801284964100011e-06
2114,20.0,sgd,ancestry_three_oracle,target_gap,1.2351984778999928e-06
2115,20.0,sgd,ancestry_three_oracle,target_gap,-6.702528376248277e-06
2116,20.0,sgd,ancestry_three_oracle,target_gap,1.0886373354999956e-06
2117,20.0,sgd,ancestry_three_oracle,target_gap,-2.3094838782000216e-06
2118,20.0,sgd,ancestry_three_oracle,target_gap,-1.8597885320999913e-06
2119,20.0,sgd,ancestry_three_oracle,target_gap,-5.207365013700004e-06
2120,20.0,sgd,ancestry_three_oracle,target_gap,6.86451072800002e-07
2101,20.0,sgd,ancestry_three_oracle,control_gap,-6.542456342800007e-06
2102,20.0,sgd,ancestry_three_oracle,control_gap,-1.2142476215410415e-06
2103,20.0,sgd,ancestry_three_oracle,control_gap,-7.7981934902e-06
2104,20.0,sgd,ancestry_three_oracle,control_gap,-6.4529350631e-06
2105,20.0,sgd,ancestry_three_oracle,control_gap,-4.0435698810001525e-07
2106,20.0,sgd,ancestry_three_oracle,control_gap,-2.8548654886000014e-06
2107,20.0,sgd,ancestry_three_oracle,control_gap,-5.111736842851504e-07
2108,20.0,sgd,ancestry_three_oracle,control_gap,-1.6122161494010187e-05
2109,20.0,sgd,ancestry_three_oracle,control_gap,-1.3647567698869e-05
2110,20.0,sgd,ancestry_three_oracle,control_gap,-2.469982089799979e-06
2111,20.0,sgd,ancestry_three_oracle,control_gap,-5.913389118500004e-06
2112,20.0,sgd,ancestry_three_oracle,control_gap,-5.75332729529999e-06
2113,20.0,sgd,ancestry_three_oracle,control_gap,-4.5092895397999934e-06
2114,20.0,sgd,ancestry_three_oracle,control_gap,-1.2147444543999868e-06
2115,20.0,sgd,ancestry_three_oracle,control_gap,-1.1541591790749438e-05
2116,20.0,sgd,ancestry_three_oracle,control_gap,-1.554041546200012e-06
2117,20.0,sgd,ancestry_three_oracle,control_gap,-2.3759234631000054e-06
2118,20.0,sgd,ancestry_three_oracle,control_gap,-7.886094405800016e-06
2119,20.0,sgd,ancestry_three_oracle,control_gap,-9.404497851099993e-06
2120,20.0,sgd,ancestry_three_oracle,control_gap,-1.1667730582000098e-06
2101,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,6.87578774300027e-07
2102,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,-1.1962600555589557e-06
2103,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,1.1113881643200001e-05
2104,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,4.193075269499989e-06
2105,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,3.94526146570002e-06
2106,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,-5.548221824000108e-07
2107,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,1.6221578117594411e-06
2108,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,2.3086319133101905e-06
2109,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,4.9182491440369875e-06
2110,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,4.1229483390999694e-06
2111,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,-1.2939065284000109e-06
2112,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,7.726397187977834e-06
2113,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,2.7080045756999824e-06
2114,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,2.4499429322999796e-06
2115,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,4.839063414501161e-06
2116,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,2.6426788817000076e-06
2117,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,6.643958489998387e-08
2118,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,6.026305873700025e-06
2119,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,4.197132837399989e-06
2120,20.0,sgd,ancestry_three_oracle,task_difference_in_gap,1.8532241310000117e-06
