channels,method,residual,wiring_nonzeros,root_id,residual_sd,actual_channels
4,morphology-aware paths,0.6570265490268953,7.0,864691136100511093,,
4,random paths,0.9180997543113674,5.21875,864691136100511093,0.0822436754858979,
4,shuffled ancestry,0.8978139426289973,7.0,864691136100511093,0.08468734773480663,
4,depth-only bins,0.8420266271342994,28.0,864691136100511093,,4.0
8,dense PCA oracle,0.3550328723745307,224.0,864691136100511093,,
8,morphology-aware paths,0.4278463535352427,18.0,864691136100511093,,
8,random paths,0.860143574058716,8.65625,864691136100511093,0.10991661535044761,
8,shuffled ancestry,0.7610882559670935,18.0,864691136100511093,0.0911720057555176,
8,depth-only bins,0.6985645652437997,28.0,864691136100511093,,8.0
16,dense PCA oracle,0.11062556204777273,448.0,864691136100511093,,
16,morphology-aware paths,0.23670900657342753,31.0,864691136100511093,,
16,random paths,0.7369402672760518,20.28125,864691136100511093,0.11936478624568969,
16,shuffled ancestry,0.615894881901548,31.0,864691136100511093,0.11993789072297167,
16,depth-only bins,0.4028626564595782,28.0,864691136100511093,,16.0
1,dense PCA oracle,0.90090163914343,50.0,864691134941194851,,
1,morphology-aware paths,0.9090161766775161,2.0,864691134941194851,,
1,random paths,0.9819491044615927,2.546875,864691134941194851,0.02270201388027911,
1,shuffled ancestry,0.9885078780678949,2.0,864691134941194851,0.014480506273250855,
1,depth-only bins,0.9720205561057661,50.0,864691134941194851,,1.0
2,dense PCA oracle,0.8299455899451853,100.0,864691134941194851,,
2,morphology-aware paths,0.856125321704572,6.0,864691134941194851,,
2,random paths,0.9661704824004033,4.03125,864691134941194851,0.03169269599375076,
2,shuffled ancestry,0.9729905014033216,6.0,864691134941194851,0.020101936249783323,
2,depth-only bins,0.9510358986480679,50.0,864691134941194851,,2.0
4,dense PCA oracle,0.6882396964491285,200.0,864691134941194851,,
4,morphology-aware paths,0.7186354703525426,13.0,864691134941194851,,
4,random paths,0.9263909403673798,9.515625,864691134941194851,0.039868019954718496,
4,shuffled ancestry,0.9394666926436921,13.0,864691134941194851,0.03150932475976137,
4,depth-only bins,0.9119952423164965,50.0,864691134941194851,,4.0
8,dense PCA oracle,0.4864204968783802,400.0,864691134941194851,,
8,morphology-aware paths,0.5592581601498444,29.0,864691134941194851,,
8,random paths,0.8612226919793167,18.828125,864691134941194851,0.06376579533519743,
8,shuffled ancestry,0.879778287453335,29.0,864691134941194851,0.04174363162493846,
8,depth-only bins,0.8463185502518367,50.0,864691134941194851,,8.0
16,dense PCA oracle,0.2732509242251921,800.0,864691134941194851,,
16,morphology-aware paths,0.3390763159780403,62.0,864691134941194851,,
16,random paths,0.6883933005063081,36.84375,864691134941194851,0.07583760531957434,
16,shuffled ancestry,0.7711971330948189,62.0,864691134941194851,0.05182105242029103,
16,depth-only bins,0.7293719194800713,50.0,864691134941194851,,16.0
1,dense PCA oracle,0.909617762222377,35.0,864691135856845358,,
1,morphology-aware paths,0.967249086066388,1.0,864691135856845358,,
1,random paths,0.9854947543598753,2.59375,864691135856845358,0.017881721635311116,
1,shuffled ancestry,0.9847872852942245,1.0,864691135856845358,0.015518872499465092,
1,depth-only bins,0.9749002454537194,35.0,864691135856845358,,1.0
2,dense PCA oracle,0.8482182048299104,70.0,864691135856845358,,
2,morphology-aware paths,0.9267186083459553,2.0,864691135856845358,,
2,random paths,0.9730043874721949,3.453125,864691135856845358,0.02827563270905718,
2,shuffled ancestry,0.9735466616012268,2.0,864691135856845358,0.025175241440075925,
2,depth-only bins,0.9556280490562784,35.0,864691135856845358,,2.0
4,dense PCA oracle,0.747156930395885,140.0,864691135856845358,,
4,morphology-aware paths,0.7969920412910332,4.0,864691135856845358,,
4,random paths,0.9245746350645339,8.125,864691135856845358,0.04404446495391654,
4,shuffled ancestry,0.9423227652168544,4.0,864691135856845358,0.03170978935444537,
4,depth-only bins,0.9229138560436302,35.0,864691135856845358,,4.0
8,dense PCA oracle,0.5493818824414907,280.0,864691135856845358,,
8,morphology-aware paths,0.6227069033090032,12.0,864691135856845358,,
8,random paths,0.881560325041624,18.515625,864691135856845358,0.05268081610349114,
8,shuffled ancestry,0.8747034127984696,12.0,864691135856845358,0.05475905089044868,
8,depth-only bins,0.836591643341231,35.0,864691135856845358,,8.0
16,dense PCA oracle,0.2606174135922896,560.0,864691135856845358,,
16,morphology-aware paths,0.41520728493983183,22.0,864691135856845358,,
16,random paths,0.7309466065265267,34.3125,864691135856845358,0.06611682436243504,
16,shuffled ancestry,0.7711103502731227,22.0,864691135856845358,0.06602774126019774,
16,depth-only bins,0.6266680197320287,35.0,864691135856845358,,16.0
1,dense PCA oracle,0.8965021705575006,28.0,864691135762339894,,
1,morphology-aware paths,0.8985714734579223,3.0,864691135762339894,,
1,random paths,0.9774551578100406,2.3125,864691135762339894,0.02417590444847933,
1,shuffled ancestry,0.9781763908734333,3.0,864691135762339894,0.015025658513866714,
1,depth-only bins,0.9677707507381915,28.0,864691135762339894,,1.0
2,dense PCA oracle,0.804244247226333,56.0,864691135762339894,,
2,morphology-aware paths,0.8380341145539048,4.0,864691135762339894,,
2,random paths,0.9608773095166117,4.21875,864691135762339894,0.03254421327568334,
2,shuffled ancestry,0.9603091555211644,4.0,864691135762339894,0.022792080538694342,
2,depth-only bins,0.9395795767570561,28.0,864691135762339894,,2.0
4,dense PCA oracle,0.6734321041690777,112.0,864691135762339894,,
4,morphology-aware paths,0.6831106610646409,6.0,864691135762339894,,
4,random paths,0.9157231159395657,9.03125,864691135762339894,0.04150927600223855,
4,shuffled ancestry,0.9140393030352986,6.0,864691135762339894,0.03915138842018538,
4,depth-only bins,0.8978781015386441,28.0,864691135762339894,,4.0
8,dense PCA oracle,0.47358727006553586,224.0,864691135762339894,,
8,morphology-aware paths,0.5488333589989183,16.0,864691135762339894,,
8,random paths,0.8268971433702006,17.15625,864691135762339894,0.06466617263936925,
8,shuffled ancestry,0.8538693197628502,16.0,864691135762339894,0.04903515744021092,
8,depth-only bins,0.7851895188672752,28.0,864691135762339894,,8.0
16,dense PCA oracle,0.17751319757126016,448.0,864691135762339894,,
16,morphology-aware paths,0.28973966486634767,28.0,864691135762339894,,
16,random paths,0.616304903881681,34.03125,864691135762339894,0.09618394972455448,
16,shuffled ancestry,0.6841419892660495,28.0,864691135762339894,0.07269537720024882,
16,depth-only bins,0.4978868102440618,28.0,864691135762339894,,16.0
1,dense PCA oracle,0.9309871972650464,42.0,864691135658994050,,
1,morphology-aware paths,0.9440661381578908,1.0,864691135658994050,,
1,random paths,0.9854657678802488,1.421875,864691135658994050,0.019795549959982554,
1,shuffled ancestry,0.9888674231263122,1.0,864691135658994050,0.017590268595406147,
1,depth-only bins,0.9787307927865125,42.0,864691135658994050,,1.0
2,dense PCA oracle,0.86242379553078,84.0,864691135658994050,,
2,morphology-aware paths,0.9239462502429954,6.0,864691135658994050,,
2,random paths,0.9705902045403304,3.140625,864691135658994050,0.026331715073379367,
2,shuffled ancestry,0.9719835517089095,6.0,864691135658994050,0.01673085983383334,
2,depth-only bins,0.963930666881822,42.0,864691135658994050,,2.0
4,dense PCA oracle,0.7417987528188542,168.0,864691135658994050,,
4,morphology-aware paths,0.7890814922277226,10.0,864691135658994050,,
4,random paths,0.9445134713911947,8.09375,864691135658994050,0.03957987400214514,
4,shuffled ancestry,0.9425725109088068,10.0,864691135658994050,0.025951115476294976,
4,depth-only bins,0.9193883546203571,42.0,864691135658994050,,4.0
8,dense PCA oracle,0.5238373048532138,336.0,864691135658994050,,
8,morphology-aware paths,0.6173158712258476,14.0,864691135658994050,,
8,random paths,0.8952798677519941,14.640625,864691135658994050,0.047310594832246165,
8,shuffled ancestry,0.9059622240531544,14.0,864691135658994050,0.04509037741890274,
8,depth-only bins,0.8306111601991464,42.0,864691135658994050,,8.0
16,dense PCA oracle,0.2593185059302116,672.0,864691135658994050,,
16,morphology-aware paths,0.37582942928885005,44.0,864691135658994050,,
16,random paths,0.7750534737692496,26.3125,864691135658994050,0.0663889995437636,
16,shuffled ancestry,0.7654742216198578,44.0,864691135658994050,0.05246622053910094,
16,depth-only bins,0.6766872651471292,42.0,864691135658994050,,16.0
1,dense PCA oracle,0.8828191211816145,28.0,864691136109892792,,
1,morphology-aware paths,0.9425977354065891,4.0,864691136109892792,,
1,random paths,0.9755801175887624,2.21875,864691136109892792,0.027857134945392423,
1,shuffled ancestry,0.9761859876398168,4.0,864691136109892792,0.013797131243992799,
1,depth-only bins,0.969970967801058,28.0,864691136109892792,,1.0
2,dense PCA oracle,0.8076988375598788,56.0,864691136109892792,,
2,morphology-aware paths,0.8818494012871214,6.0,864691136109892792,,
2,random paths,0.9539160065717984,5.484375,864691136109892792,0.03859833742523389,
2,shuffled ancestry,0.9561642584783423,6.0,864691136109892792,0.02396890126642809,
2,depth-only bins,0.9515315206325377,28.0,864691136109892792,,2.0
4,dense PCA oracle,0.6661586817538269,112.0,864691136109892792,,
4,morphology-aware paths,0.7368495433541532,10.0,864691136109892792,,
4,random paths,0.9060074658684157,8.046875,864691136109892792,0.050782370255228325,
4,shuffled ancestry,0.9199082586802807,10.0,864691136109892792,0.03677754299555312,
4,depth-only bins,0.9193930670575804,28.0,864691136109892792,,4.0
8,dense PCA oracle,0.4053657851394295,224.0,864691136109892792,,
8,morphology-aware paths,0.6123830825602091,42.0,864691136109892792,,
8,random paths,0.8167456475142962,18.015625,864691136109892792,0.0789741141431145,
8,shuffled ancestry,0.8225904636510325,42.0,864691136109892792,0.05400547281246215,
8,depth-only bins,0.83605707498033,28.0,864691136109892792,,8.0
16,dense PCA oracle,0.14819734196704984,448.0,864691136109892792,,
16,morphology-aware paths,0.22697356408185407,50.0,864691136109892792,,
16,random paths,0.6207267879968985,30.796875,864691136109892792,0.09610865860185194,
16,shuffled ancestry,0.6808271141870942,50.0,864691136109892792,0.07928172830153192,
16,depth-only bins,0.5646812466845401,28.0,864691136109892792,,16.0
1,dense PCA oracle,0.907825288873621,32.0,864691136371808392,,
1,morphology-aware paths,0.9092183560661069,2.0,864691136371808392,,
1,random paths,0.9740040464801921,2.953125,864691136371808392,0.023225307850173352,
1,shuffled ancestry,0.9811942571145805,2.0,864691136371808392,0.018300699067182808,
1,depth-only bins,0.9645764957170188,32.0,864691136371808392,,1.0
2,dense PCA oracle,0.8313496570091876,64.0,864691136371808392,,
2,morphology-aware paths,0.8453253624643826,4.0,864691136371808392,,
2,random paths,0.9514083198347402,5.625,864691136371808392,0.03294824714787009,
2,shuffled ancestry,0.9606353340143468,4.0,864691136371808392,0.022325720008366617,
2,depth-only bins,0.941266931719482,32.0,864691136371808392,,2.0
4,dense PCA oracle,0.6848990726239567,128.0,864691136371808392,,
4,morphology-aware paths,0.7142667950666871,6.0,864691136371808392,,
4,random paths,0.9044531590700353,11.75,864691136371808392,0.03695738032002887,
4,shuffled ancestry,0.9238111953832153,6.0,864691136371808392,0.04059691950113685,
4,depth-only bins,0.8965408699292964,32.0,864691136371808392,,4.0
8,dense PCA oracle,0.46523727602535025,256.0,864691136371808392,,
8,morphology-aware paths,0.5034296819783669,12.0,864691136371808392,,
8,random paths,0.8129475178193267,22.28125,864691136371808392,0.05859330472990815,
8,shuffled ancestry,0.8629666946936922,12.0,864691136371808392,0.057172178215806085,
8,depth-only bins,0.7955021417879333,32.0,864691136371808392,,8.0
16,dense PCA oracle,0.20484432527845906,512.0,864691136371808392,,
16,morphology-aware paths,0.2683872300212503,61.0,864691136371808392,,
16,random paths,0.5898585177198343,44.84375,864691136371808392,0.08541111353918594,
16,shuffled ancestry,0.66719476827978,61.0,864691136371808392,0.06937092815855411,
16,depth-only bins,0.600357760141894,32.0,864691136371808392,,16.0
1,dense PCA oracle,0.8814833242093885,22.0,864691136066506392,,
1,morphology-aware paths,0.8942314167451484,1.0,864691136066506392,,
1,random paths,0.9688080789837267,1.234375,864691136066506392,0.034466316676075893,
1,shuffled ancestry,0.9790707214108738,1.0,864691136066506392,0.026836987086177714,
1,depth-only bins,0.9685547386215244,22.0,864691136066506392,,1.0
2,dense PCA oracle,0.7578664475747503,44.0,864691136066506392,,
2,morphology-aware paths,0.8519631826684759,2.0,864691136066506392,,
2,random paths,0.9416998296775412,3.046875,864691136066506392,0.04496054732696611,
2,shuffled ancestry,0.9506404557665542,2.0,864691136066506392,0.04988584774362226,
2,depth-only bins,0.939072682096605,22.0,864691136066506392,,2.0
4,dense PCA oracle,0.6398236454106992,88.0,864691136066506392,,
4,morphology-aware paths,0.6484219263620323,4.0,864691136066506392,,
4,random paths,0.8735366979866535,7.625,864691136066506392,0.06404185381635015,
4,shuffled ancestry,0.9054225304123708,4.0,864691136066506392,0.05742781726659867,
4,depth-only bins,0.8776718031498313,22.0,864691136066506392,,4.0
8,dense PCA oracle,0.4619255985540836,176.0,864691136066506392,,
8,morphology-aware paths,0.5156142890523772,10.0,864691136066506392,,
8,random paths,0.7528917934878689,14.9375,864691136066506392,0.07409247575967993,
8,shuffled ancestry,0.8016724235458009,10.0,864691136066506392,0.0898587594034675,
8,depth-only bins,0.7561932820875243,22.0,864691136066506392,,8.0
16,dense PCA oracle,0.16029407510010957,352.0,864691136066506392,,
16,morphology-aware paths,0.27452993655219177,21.0,864691136066506392,,
16,random paths,0.4999313073145865,29.640625,864691136066506392,0.09636315910954182,
16,shuffled ancestry,0.6530837354371977,21.0,864691136066506392,0.10766495710063663,
16,depth-only bins,0.48516644630507116,22.0,864691136066506392,,16.0
1,dense PCA oracle,0.7539089109643816,26.0,864691135367232761,,
1,morphology-aware paths,0.7549176495666777,2.0,864691135367232761,,
1,random paths,0.9507995955337112,2.140625,864691135367232761,0.07505654771348552,
1,shuffled ancestry,0.9727710158403278,2.0,864691135367232761,0.037232288116444544,
1,depth-only bins,0.9577964804295793,26.0,864691135367232761,,1.0
2,dense PCA oracle,0.6622710778050444,52.0,864691135367232761,,
2,morphology-aware paths,0.6651886475194742,3.0,864691135367232761,,
2,random paths,0.9428060931085066,4.390625,864691135367232761,0.06765783497342152,
2,shuffled ancestry,0.947635624434314,3.0,864691135367232761,0.059189766313991254,
2,depth-only bins,0.9383648181017966,26.0,864691135367232761,,2.0
4,dense PCA oracle,0.5257969181789063,104.0,864691135367232761,,
4,morphology-aware paths,0.5885135940763022,7.0,864691135367232761,,
4,random paths,0.8652307208665814,9.3125,864691135367232761,0.09449733721956867,
4,shuffled ancestry,0.9083858636208861,7.0,864691135367232761,0.07422626440418252,
4,depth-only bins,0.8950057488200617,26.0,864691135367232761,,4.0
8,dense PCA oracle,0.28616038864062965,208.0,864691135367232761,,
8,morphology-aware paths,0.3582853685194218,23.0,864691135367232761,,
8,random paths,0.7120853552103767,21.375,864691135367232761,0.12086493571871512,
8,shuffled ancestry,0.7842448756365233,23.0,864691135367232761,0.09486550851302541,
8,depth-only bins,0.8143396587051255,26.0,864691135367232761,,8.0
16,dense PCA oracle,0.08372603709089038,416.0,864691135367232761,,
16,morphology-aware paths,0.17614066234693052,40.0,864691135367232761,,
16,random paths,0.41564801482761404,42.890625,864691135367232761,0.1087145900215528,
16,shuffled ancestry,0.6274561164751915,40.0,864691135367232761,0.11351201852849487,
16,depth-only bins,0.636641234886003,26.0,864691135367232761,,16.0
1,dense PCA oracle,0.9111436588623053,20.0,864691135342193329,,
1,morphology-aware paths,0.930289749359709,1.0,864691135342193329,,
1,random paths,0.968179093014738,1.875,864691135342193329,0.02267373280300896,
1,shuffled ancestry,0.9732434463639894,1.0,864691135342193329,0.023697618323086936,
1,depth-only bins,0.9460821822722543,20.0,864691135342193329,,1.0
2,dense PCA oracle,0.8412329812905459,40.0,864691135342193329,,
2,morphology-aware paths,0.8504378633029412,5.0,864691135342193329,,
2,random paths,0.9383460734319538,3.40625,864691135342193329,0.029242980391764956,
2,shuffled ancestry,0.9331303153021187,5.0,864691135342193329,0.029241868150591502,
2,depth-only bins,0.9127556406707084,20.0,864691135342193329,,2.0
4,dense PCA oracle,0.707428510577049,80.0,864691135342193329,,
4,morphology-aware paths,0.8354879224509567,9.0,864691135342193329,,
4,random paths,0.8653576956117812,6.65625,864691135342193329,0.048275068242336065,
4,shuffled ancestry,0.8818054984448761,9.0,864691135342193329,0.038252146732925776,
4,depth-only bins,0.830153815739106,20.0,864691135342193329,,4.0
8,dense PCA oracle,0.47328082806809896,160.0,864691135342193329,,
8,morphology-aware paths,0.6032110642385169,13.0,864691135342193329,,
8,random paths,0.7274886618822212,14.71875,864691135342193329,0.05343986338933329,
8,shuffled ancestry,0.7740719663840437,13.0,864691135342193329,0.06775163006147529,
8,depth-only bins,0.6627905725318641,20.0,864691135342193329,,8.0
16,dense PCA oracle,0.13210851221992112,320.0,864691135342193329,,
16,morphology-aware paths,0.301375759641214,27.0,864691135342193329,,
16,random paths,0.4289193677677724,28.359375,864691135342193329,0.0877172315164647,
16,shuffled ancestry,0.5906734912946172,27.0,864691135342193329,0.08156066066049289,
16,depth-only bins,0.37564181716991546,20.0,864691135342193329,,16.0
1,dense PCA oracle,0.7337152172718634,22.0,864691136275165965,,
1,morphology-aware paths,0.7363519426205638,2.0,864691136275165965,,
1,random paths,0.9635251411587293,2.546875,864691136275165965,0.05022775021583936,
1,shuffled ancestry,0.9744617770490602,2.0,864691136275165965,0.03559311855796775,
1,depth-only bins,0.9521951668947337,22.0,864691136275165965,,1.0
2,dense PCA oracle,0.6521954574978128,44.0,864691136275165965,,
2,morphology-aware paths,0.6623836000435092,5.0,864691136275165965,,
2,random paths,0.9107340407804756,7.109375,864691136275165965,0.08993664363267784,
2,shuffled ancestry,0.946387591773024,5.0,864691136275165965,0.04905761611829609,
2,depth-only bins,0.9306676761590709,22.0,864691136275165965,,2.0
4,dense PCA oracle,0.5127012951815119,88.0,864691136275165965,,
4,morphology-aware paths,0.5189132107317534,7.0,864691136275165965,,
4,random paths,0.8393452666301084,10.28125,864691136275165965,0.10544669270107454,
4,shuffled ancestry,0.8831442524001685,7.0,864691136275165965,0.07547808811951248,
4,depth-only bins,0.8652451278323006,22.0,864691136275165965,,4.0
8,dense PCA oracle,0.348836876504053,176.0,864691136275165965,,
8,morphology-aware paths,0.42070473216108417,11.0,864691136275165965,,
8,random paths,0.6781136709592621,20.78125,864691136275165965,0.1252825330564812,
8,shuffled ancestry,0.8090786183205418,11.0,864691136275165965,0.10465970960427051,
8,depth-only bins,0.7334849603071422,22.0,864691136275165965,,8.0
16,dense PCA oracle,0.08092973807851055,352.0,864691136275165965,,
16,morphology-aware paths,0.16877659298659325,27.0,864691136275165965,,
16,random paths,0.37880845315599176,43.265625,864691136275165965,0.11171283601857661,
16,shuffled ancestry,0.5840304881371654,27.0,864691136275165965,0.14741016051355585,
16,depth-only bins,0.5042829027784924,22.0,864691136275165965,,16.0
1,dense PCA oracle,0.8761249592275007,38.0,864691136066697624,,
1,morphology-aware paths,0.8790052431402802,2.0,864691136066697624,,
1,random paths,0.9720513317813713,2.375,864691136066697624,0.031397715061963004,
1,shuffled ancestry,0.9838096173394042,2.0,864691136066697624,0.015278294575980839,
1,depth-only bins,0.9613632006779452,38.0,864691136066697624,,1.0
2,dense PCA oracle,0.79818271052015,76.0,864691136066697624,,
2,morphology-aware paths,0.8246222419851696,4.0,864691136066697624,,
2,random paths,0.9477571552433603,6.734375,864691136066697624,0.045235911019761654,
2,shuffled ancestry,0.96403439284023,4.0,864691136066697624,0.025867849789615323,
2,depth-only bins,0.9493425002511691,38.0,864691136066697624,,2.0
4,dense PCA oracle,0.6397069781309064,152.0,864691136066697624,,
4,morphology-aware paths,0.6703835995500846,10.0,864691136066697624,,
4,random paths,0.9021163761587199,11.34375,864691136066697624,0.04772400137092609,
4,shuffled ancestry,0.9304421617775361,10.0,864691136066697624,0.034327972856998436,
4,depth-only bins,0.9144217753890113,38.0,864691136066697624,,4.0
8,dense PCA oracle,0.41705033957285065,304.0,864691136066697624,,
8,morphology-aware paths,0.4429781606154517,20.0,864691136066697624,,
8,random paths,0.8033826840834468,21.8125,864691136066697624,0.06658088990327983,
8,shuffled ancestry,0.8570824957227732,20.0,864691136066697624,0.04289118769124394,
8,depth-only bins,0.8578272995096368,38.0,864691136066697624,,8.0
16,dense PCA oracle,0.2344646347985688,608.0,864691136066697624,,
16,morphology-aware paths,0.32193925478641705,38.0,864691136066697624,,
16,random paths,0.6354643323995047,41.3125,864691136066697624,0.08920992847220711,
16,shuffled ancestry,0.7121301083185081,38.0,864691136066697624,0.06126000324653622,
16,depth-only bins,0.71283070777424,38.0,864691136066697624,,16.0
1,dense PCA oracle,0.9100534720608737,27.0,864691135856802606,,
1,morphology-aware paths,0.9551003235865614,2.0,864691135856802606,,
1,random paths,0.9726059563254684,4.015625,864691135856802606,0.02510465057887689,
1,shuffled ancestry,0.9757067415768699,2.0,864691135856802606,0.017598034826900966,
1,depth-only bins,0.9691112367877451,27.0,864691135856802606,,1.0
2,dense PCA oracle,0.8142831406471441,54.0,864691135856802606,,
2,morphology-aware paths,0.866523895051292,5.0,864691135856802606,,
2,random paths,0.9568120948928418,3.609375,864691135856802606,0.03784485757599577,
2,shuffled ancestry,0.9533595806836511,5.0,864691135856802606,0.024576106727473176,
2,depth-only bins,0.9436009452605897,27.0,864691135856802606,,2.0
4,dense PCA oracle,0.6451315243701295,108.0,864691135856802606,,
4,morphology-aware paths,0.7050439031575307,7.0,864691135856802606,,
4,random paths,0.9065773384968501,9.703125,864691135856802606,0.05060971634199834,
4,shuffled ancestry,0.9075454083223697,7.0,864691135856802606,0.039920349116878875,
4,depth-only bins,0.8866970268043362,27.0,864691135856802606,,4.0
8,dense PCA oracle,0.42909955344129264,216.0,864691135856802606,,
8,morphology-aware paths,0.47525932938629434,21.0,864691135856802606,,
8,random paths,0.8237082228471159,19.9375,864691135856802606,0.06972438846275303,
8,shuffled ancestry,0.8198254898776254,21.0,864691135856802606,0.05723352590735685,
8,depth-only bins,0.8043654366356436,27.0,864691135856802606,,8.0
16,dense PCA oracle,0.13710355393632012,432.0,864691135856802606,,
16,morphology-aware paths,0.2639991085548572,33.0,864691135856802606,,
16,random paths,0.6261645938866398,39.71875,864691135856802606,0.11854652141019491,
16,shuffled ancestry,0.6387321518701563,33.0,864691135856802606,0.08654179398225348,
16,depth-only bins,0.5204285009087354,27.0,864691135856802606,,16.0
1,dense PCA oracle,0.9159258797296692,30.0,864691135716106266,,
1,morphology-aware paths,0.9174689455882518,1.0,864691135716106266,,
1,random paths,0.9800238362879081,1.59375,864691135716106266,0.021061194212933326,
1,shuffled ancestry,0.9796044206733561,1.0,864691135716106266,0.023073621591931884,
1,depth-only bins,0.9774808896686004,30.0,864691135716106266,,1.0
2,dense PCA oracle,0.8522535090421408,60.0,864691135716106266,,
2,morphology-aware paths,0.8614312589543237,2.0,864691135716106266,,
2,random paths,0.9613581801602467,3.21875,864691135716106266,0.026934979202919054,
2,shuffled ancestry,0.9730595022760935,2.0,864691135716106266,0.027534656682581114,
2,depth-only bins,0.9555672555691821,30.0,864691135716106266,,2.0
4,dense PCA oracle,0.7339783515559979,120.0,864691135716106266,,
4,morphology-aware paths,0.7513309086434589,5.0,864691135716106266,,
4,random paths,0.9306723023377091,6.765625,864691135716106266,0.033458367694426006,
4,shuffled ancestry,0.926630947904552,5.0,864691135716106266,0.038470845309398094,
4,depth-only bins,0.9042493483929644,30.0,864691135716106266,,4.0
8,dense PCA oracle,0.52301123519754,240.0,864691135716106266,,
8,morphology-aware paths,0.6447683930038278,11.0,864691135716106266,,
8,random paths,0.8422484916846313,13.34375,864691135716106266,0.052106109511652024,
8,shuffled ancestry,0.8514436252272981,11.0,864691135716106266,0.05722226505453689,
8,depth-only bins,0.8160807378229962,30.0,864691135716106266,,8.0
16,dense PCA oracle,0.2004536874275305,480.0,864691135716106266,,
16,morphology-aware paths,0.30912785589619335,22.0,864691135716106266,,
16,random paths,0.6492263388642621,26.296875,864691135716106266,0.07794860674882075,
16,shuffled ancestry,0.7148290711488352,22.0,864691135716106266,0.08910773819004955,
16,depth-only bins,0.6693327369196795,30.0,864691135716106266,,16.0
1,dense PCA oracle,0.8836752044597831,28.0,864691136673975943,,
1,morphology-aware paths,0.8854614256592716,1.0,864691136673975943,,
1,random paths,0.9706053046271426,1.90625,864691136673975943,0.026583365520627945,
1,shuffled ancestry,0.9839694960945768,1.0,864691136673975943,0.026377633435158015,
1,depth-only bins,0.9642577315161374,28.0,864691136673975943,,1.0
2,dense PCA oracle,0.8133111880117155,56.0,864691136673975943,,
2,morphology-aware paths,0.8331176091030253,2.0,864691136673975943,,
2,random paths,0.9407700136048174,4.8125,864691136673975943,0.038476737793934894,
2,shuffled ancestry,0.9624567601237475,2.0,864691136673975943,0.03957419906103203,
2,depth-only bins,0.9424149394704292,28.0,864691136673975943,,2.0
4,dense PCA oracle,0.6688625826372964,112.0,864691136673975943,,
4,morphology-aware paths,0.7169739853095554,5.0,864691136673975943,,
4,random paths,0.8910851254872691,11.515625,864691136673975943,0.05342920674995339,
4,shuffled ancestry,0.9301504757267762,5.0,864691136673975943,0.04984104783399276,
4,depth-only bins,0.9026636761772707,28.0,864691136673975943,,4.0
8,dense PCA oracle,0.42077917912400714,224.0,864691136673975943,,
8,morphology-aware paths,0.4442990953441973,13.0,864691136673975943,,
8,random paths,0.7955102821359905,20.390625,864691136673975943,0.06676771069054542,
8,shuffled ancestry,0.8350917708717973,13.0,864691136673975943,0.05283921719885326,
8,depth-only bins,0.826331180849366,28.0,864691136673975943,,8.0
16,dense PCA oracle,0.12416201965067764,448.0,864691136673975943,,
16,morphology-aware paths,0.2639868814343311,67.0,864691136673975943,,
16,random paths,0.5224943966512958,41.53125,864691136673975943,0.09867472496469341,
16,shuffled ancestry,0.6369300952072962,67.0,864691136673975943,0.06796440332478611,
16,depth-only bins,0.6869781026402701,28.0,864691136673975943,,16.0
1,dense PCA oracle,0.8686523457800037,136.0,864691136195348812,,
1,morphology-aware paths,0.8822506421443952,25.0,864691136195348812,,
1,random paths,0.9813429405988909,5.734375,864691136195348812,0.028774104746733663,
1,shuffled ancestry,0.9853468291533536,25.0,864691136195348812,0.0072057198556645646,
1,depth-only bins,0.9540020314419416,136.0,864691136195348812,,1.0
2,dense PCA oracle,0.7938432435750609,272.0,864691136195348812,,
2,morphology-aware paths,0.8265720083576403,45.0,864691136195348812,,
2,random paths,0.9835007494529932,6.296875,864691136195348812,0.019088180311404152,
2,shuffled ancestry,0.9721387801331942,45.0,864691136195348812,0.009591987167806562,
2,depth-only bins,0.928102086760371,136.0,864691136195348812,,2.0
4,dense PCA oracle,0.6717299006142763,544.0,864691136195348812,,
4,morphology-aware paths,0.7835263834732545,77.0,864691136195348812,,
4,random paths,0.9511979008030678,16.515625,864691136195348812,0.04548574530161145,
4,shuffled ancestry,0.951550750340515,77.0,864691136195348812,0.014008509386939276,
4,depth-only bins,0.9070094609846167,136.0,864691136195348812,,4.0
8,dense PCA oracle,0.5015249318351314,1088.0,864691136195348812,,
8,morphology-aware paths,0.6238736015998795,133.0,864691136195348812,,
8,random paths,0.8931795064480139,34.53125,864691136195348812,0.059510809864566985,
8,shuffled ancestry,0.911237725512921,133.0,864691136195348812,0.014766653533980288,
8,depth-only bins,0.8575169458308918,136.0,864691136195348812,,8.0
16,dense PCA oracle,0.36281747381809787,2176.0,864691136195348812,,
16,morphology-aware paths,0.41863760034122494,183.0,864691136195348812,,
16,random paths,0.8183804203109042,64.0625,864691136195348812,0.06479761672840655,
16,shuffled ancestry,0.8624626809342804,183.0,864691136195348812,0.019553049284960756,
16,depth-only bins,0.821630922048703,136.0,864691136195348812,,16.0
