cohort,root_id,channels,method,total_capture,residual_capture,dictionary_rank,nonzero_coefficients,wiring_density,coverage,incremental_total_capture
original8,864691135810666525,16,common + shuffled routes,0.33479616311121985,0.17361225696225527,15.955,191.0,0.1029094827586206,1.0,0.13974982135829944
original8,864691135810666525,16,common + surrogate ancestry,0.41989749355269246,0.2793342815404091,15.975,312.02,0.168114224137931,1.0,0.22485115179977203
original8,864691135810666525,16,common-constrained SVD,0.7330377065737294,0.6683507296461942,16.0,1856.0,1.0,1.0,0.537991364820809
original8,864691136043380566,1,common + ancestry,0.3401911618970335,8.443123701558647e-33,1.0,55.0,1.0,1.0,0.0
original8,864691136043380566,1,common + depth bins,0.3401911618970335,8.443123701558647e-33,1.0,55.0,1.0,1.0,0.0
original8,864691136043380566,1,common + random routes,0.3401911618970335,8.443123701558647e-33,1.0,55.0,1.0,1.0,0.0
original8,864691136043380566,1,common + shuffled routes,0.3401911618970335,8.443123701558647e-33,1.0,55.0,1.0,1.0,0.0
original8,864691136043380566,1,common + surrogate ancestry,0.3401911618970335,8.443123701558647e-33,1.0,55.0,1.0,1.0,0.0
original8,864691136043380566,1,common-constrained SVD,0.3401911618970335,8.443123701558647e-33,1.0,55.0,1.0,1.0,0.0
original8,864691136043380566,2,common + ancestry,0.3528181317959845,0.0191373154916432,2.0,56.0,0.509090909090909,1.0,0.0126269698989509
original8,864691136043380566,2,common + depth bins,0.3574272400943166,0.0261228361942512,2.0,82.0,0.7454545454545455,1.0,0.017236078197283
original8,864691136043380566,2,common + random routes,0.3682062001700555,0.04245932557309897,1.985,59.4,0.5399999999999999,1.0,0.028015038273021965
original8,864691136043380566,2,common + shuffled routes,0.35315329727170813,0.01964528909910084,2.0,56.0,0.509090909090909,1.0,0.01296213537467458
original8,864691136043380566,2,common + surrogate ancestry,0.3812917883015642,0.06229171849637567,2.0,69.065,0.6278636363636364,1.0,0.041100626404530674
original8,864691136043380566,2,common-constrained SVD,0.4333481864556487,0.1411879004628877,2.0,110.0,1.0,1.0,0.0931570245586151
original8,864691136043380566,4,common + ancestry,0.4114424256666418,0.107987737743048,4.0,58.0,0.2636363636363636,1.0,0.0712512637696083
original8,864691136043380566,4,common + depth bins,0.3933264775021762,0.0805313789944276,4.0,96.0,0.4363636363636363,1.0,0.0531353156051426
original8,864691136043380566,4,common + random routes,0.41849442207181214,0.11867567642760038,3.945,67.645,0.3074772727272727,1.0,0.0783032601747786
original8,864691136043380566,4,common + shuffled routes,0.37557516445023637,0.05362765775453437,3.95,58.0,0.2636363636363636,1.0,0.03538400255320285
original8,864691136043380566,4,common + surrogate ancestry,0.4246674655080664,0.12803148235163517,4.0,82.245,0.37384090909090906,1.0,0.08447630361103284
original8,864691136043380566,4,common-constrained SVD,0.5398041409636106,0.3025315326792069,4.0,220.0,1.0,1.0,0.1996129790665771
original8,864691136043380566,8,common + ancestry,0.5736532039321226,0.3538328505970333,8.0,64.0,0.1454545454545454,1.0,0.233462042035089
original8,864691136043380566,8,common + depth bins,0.4434431045917139,0.1564876623834604,8.0,103.0,0.2340909090909091,1.0,0.1032519426946803
original8,864691136043380566,8,common + random routes,0.5075655827975227,0.2536710805234313,7.88,85.405,0.19410227272727268,1.0,0.16737442090048923
original8,864691136043380566,8,common + shuffled routes,0.42925225658203003,0.13498014810025638,7.675,64.0,0.1454545454545454,1.0,0.08906109468499648
original8,864691136043380566,8,common + surrogate ancestry,0.5259817008797508,0.2815823739446844,7.995,99.27,0.22561363636363635,1.0,0.18579053898271725
original8,864691136043380566,8,common-constrained SVD,0.700665607057953,0.5463316408390786,8.0,440.0,1.0,1.0,0.3604744451609195
original8,864691136043380566,16,common + ancestry,0.7311534929819087,0.5925387907942264,16.0,92.0,0.1045454545454545,1.0,0.3909623310848751
original8,864691136043380566,16,common + depth bins,0.5481529988110682,0.3151849822320527,16.0,106.0,0.1204545454545454,1.0,0.2079618369140346
original8,864691136043380566,16,common + random routes,0.6591381958859095,0.483393091407943,15.745,114.01,0.12955681818181813,1.0,0.3189470339888759
original8,864691136043380566,16,common + shuffled routes,0.5441989480164597,0.309192260452246,15.18,92.0,0.1045454545454545,1.0,0.2040077861194262
original8,864691136043380566,16,common + surrogate ancestry,0.7111406375927528,0.5622074974961624,15.975,124.35,0.14130681818181814,1.0,0.37094947569571934
original8,864691136043380566,16,common-constrained SVD,0.8454366059113559,0.7657451898749442,16.0,880.0,1.0,1.0,0.5052454440143224
