run_dir,run_name,seed,dataset,network_type,ie_value,strategy,rule_variant,error_broadcast_mode,test_accuracy,split,batch_size,scope,scope_type,population,stage,stage_role,stage_names,n_samples,n_compartments,n_soma,exact_error_energy,population_error_energy_fraction,family,oracle_coefficients,residual,captured_energy,cosine,optimal_global_scale,rescaled_residual,rescaled_captured_energy
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_0,stage,0,0.0,distal,core_network.layers.0.excitatory_cells.branch_layers.0,256,1152,128,0.004144920036196709,0.3552202389721284,rank1_svd,True,0.7778968533378063,0.39487648556713933,0.628391984009296,1.0,0.7778968533378063,0.39487648556713933
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_0,stage,0,0.0,distal,core_network.layers.0.excitatory_cells.branch_layers.0,256,1152,128,0.004144920036196709,0.3552202389721284,global_oracle,True,0.9996199607849121,0.0007599340003707766,0.027331767603754997,1.0000000734335595,0.9996199607849121,0.0007599340003707766
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_0,stage,0,0.0,distal,core_network.layers.0.excitatory_cells.branch_layers.0,256,1152,128,0.004144920036196709,0.3552202389721284,neuron_oracle,True,0.9425268769264221,0.11164308627132513,0.3341289460659027,1.0,0.9425268769264221,0.11164308627132513
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_0,stage,0,0.0,distal,core_network.layers.0.excitatory_cells.branch_layers.0,256,1152,128,0.004144920036196709,0.3552202389721284,template_oracle,True,0.9743857383728027,0.05057243285568802,0.22487983107566833,1.0000001388464828,0.9743857383728027,0.05057243285568802
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_0,stage,0,0.0,distal,core_network.layers.0.excitatory_cells.branch_layers.0,256,1152,128,0.004144920036196709,0.3552202389721284,neuron_x_template_oracle,True,0.20391421020030975,0.9584189948783839,0.9789894819259644,1.0,0.20391421020030975,0.9584189948783839
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_0,stage,0,0.0,distal,core_network.layers.0.excitatory_cells.branch_layers.0,256,1152,128,0.004144920036196709,0.3552202389721284,scalar_available,False,100.82962036132812,-10165.612342209555,0.03202652186155319,0.00031754314641551127,0.9994863867759705,0.001026962649515184
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_0,stage,0,0.0,distal,core_network.layers.0.excitatory_cells.branch_layers.0,256,1152,128,0.004144920036196709,0.3552202389721284,neuron_available,False,1469.90869140625,-2160630.5610716343,0.1498796045780182,0.00010195440531375851,0.9887030124664307,0.02246635313980505
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_0,stage,0,0.0,distal,core_network.layers.0.excitatory_cells.branch_layers.0,256,1152,128,0.004144920036196709,0.3552202389721284,submitted_mw,False,100.82962036132812,-10165.612342209555,0.03202652186155319,0.00031754314641551127,0.9994863867759705,0.001026962649515184
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_1,stage,0,1.0,proximal,core_network.layers.0.excitatory_cells.branch_layers.1,256,384,128,0.002322482643648982,0.19903709419750543,rank1_svd,True,0.9433442695674391,0.11010158907427477,0.33181559498353114,1.0,0.9433442695674391,0.11010158907427477
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_1,stage,0,1.0,proximal,core_network.layers.0.excitatory_cells.branch_layers.1,256,384,128,0.002322482643648982,0.19903709419750543,global_oracle,True,0.9982858300209045,0.003425401579473686,0.058435577899217606,1.0,0.9982858300209045,0.003425401579473686
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_1,stage,0,1.0,proximal,core_network.layers.0.excitatory_cells.branch_layers.1,256,384,128,0.002322482643648982,0.19903709419750543,neuron_oracle,True,0.8072925806045532,0.34827868930084094,0.5901517868041992,1.0,0.8072925806045532,0.34827868930084094
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_1,stage,0,1.0,proximal,core_network.layers.0.excitatory_cells.branch_layers.1,256,384,128,0.002322482643648982,0.19903709419750543,template_oracle,True,0.9521939754486084,0.09332663311937495,0.30549415946006775,1.0,0.9521939754486084,0.09332663311937495
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_1,stage,0,1.0,proximal,core_network.layers.0.excitatory_cells.branch_layers.1,256,384,128,0.002322482643648982,0.19903709419750543,neuron_x_template_oracle,True,0.11820092052221298,0.9860285423877015,0.9929912090301514,1.0000001016712516,0.11820090562105179,0.9860285459103633
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_1,stage,0,1.0,proximal,core_network.layers.0.excitatory_cells.branch_layers.1,256,384,128,0.002322482643648982,0.19903709419750543,scalar_available,False,72.1386947631836,-5202.991282135772,0.12302155792713165,0.0017026025120537064,0.992404043674469,0.015134214098562637
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_1,stage,0,1.0,proximal,core_network.layers.0.excitatory_cells.branch_layers.1,256,384,128,0.002322482643648982,0.19903709419750543,neuron_available,False,850.6630249023438,-723626.5819360055,0.5904896259307861,0.000693669613245247,0.8070459961891174,0.34867676003511505
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_1,stage,0,1.0,proximal,core_network.layers.0.excitatory_cells.branch_layers.1,256,384,128,0.002322482643648982,0.19903709419750543,submitted_mw,False,72.1386947631836,-5202.991282135772,0.12302155792713165,0.0017026025120537064,0.992404043674469,0.015134214098562637
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_2,stage,0,2.0,soma,core_network.layers.0.excitatory_cells.branch_layers.2,256,128,128,0.005201189313083887,0.4457426668303662,rank1_svd,True,0.8641485729223449,0.2532472439162746,0.5032367672540179,1.0,0.8641485729223449,0.2532472439162746
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_2,stage,0,2.0,soma,core_network.layers.0.excitatory_cells.branch_layers.2,256,128,128,0.005201189313083887,0.4457426668303662,global_oracle,True,0.993213951587677,0.013526046371591605,0.11630110442638397,1.0,0.993213951587677,0.013526046371591605
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_2,stage,0,2.0,soma,core_network.layers.0.excitatory_cells.branch_layers.2,256,128,128,0.005201189313083887,0.4457426668303662,neuron_oracle,True,0.0,1.0,1.000002384185791,1.0,0.0,1.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_2,stage,0,2.0,soma,core_network.layers.0.excitatory_cells.branch_layers.2,256,128,128,0.005201189313083887,0.4457426668303662,template_oracle,True,0.9362130165100098,0.12350518771722818,0.35143306851387024,1.0,0.9362130165100098,0.12350518771722818
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_2,stage,0,2.0,soma,core_network.layers.0.excitatory_cells.branch_layers.2,256,128,128,0.005201189313083887,0.4457426668303662,neuron_x_template_oracle,True,4.591296587364013e-08,0.9999999999999979,1.000002384185791,1.0,4.591296587364013e-08,0.9999999999999979
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_2,stage,0,2.0,soma,core_network.layers.0.excitatory_cells.branch_layers.2,256,128,128,0.005201189313083887,0.4457426668303662,scalar_available,False,15.324178695678711,-233.83045269709328,0.20703774690628052,0.013357281179765017,0.978333055973053,0.04286443159042719
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_2,stage,0,2.0,soma,core_network.layers.0.excitatory_cells.branch_layers.2,256,128,128,0.005201189313083887,0.4457426668303662,neuron_available,False,254.9999542236328,-65023.97665405483,1.0000022649765015,0.00390625,5.887533234272269e-07,0.9999999999996534
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/stage_2,stage,0,2.0,soma,core_network.layers.0.excitatory_cells.branch_layers.2,256,128,128,0.005201189313083887,0.4457426668303662,submitted_mw,False,254.9999542236328,-65023.97665405483,1.0000022649765015,0.00390625,5.887533234272269e-07,0.9999999999996534
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_dendritic,population_dendritic,0,,dendritic,core_network.layers.0.excitatory_cells.branch_layers.0|core_network.layers.0.excitatory_cells.branch_layers.1,256,1536,128,0.006467402912676334,0.5542573531232532,rank1_svd,True,0.8555799887545316,0.2679828828427957,0.5176706316209136,1.0,0.8555799887545316,0.2679828828427957
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_dendritic,population_dendritic,0,,dendritic,core_network.layers.0.excitatory_cells.branch_layers.0|core_network.layers.0.excitatory_cells.branch_layers.1,256,1536,128,0.006467402912676334,0.5542573531232532,global_oracle,True,0.9995248317718506,0.0009501106714537855,0.030276942998170853,1.0000001534150575,0.9995248317718506,0.0009501106714537855
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_dendritic,population_dendritic,0,,dendritic,core_network.layers.0.excitatory_cells.branch_layers.0|core_network.layers.0.excitatory_cells.branch_layers.1,256,1536,128,0.006467402912676334,0.5542573531232532,neuron_oracle,True,0.9478643536567688,0.10155316706683593,0.31866249442100525,1.0000001772661482,0.9478643536567688,0.10155316706683593
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_dendritic,population_dendritic,0,,dendritic,core_network.layers.0.excitatory_cells.branch_layers.0|core_network.layers.0.excitatory_cells.branch_layers.1,256,1536,128,0.006467402912676334,0.5542573531232532,template_oracle,True,0.9784850478172302,0.04256701119811268,0.2063124179840088,1.0000002114478277,0.9784850478172302,0.04256701119811268
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_dendritic,population_dendritic,0,,dendritic,core_network.layers.0.excitatory_cells.branch_layers.0|core_network.layers.0.excitatory_cells.branch_layers.1,256,1536,128,0.006467402912676334,0.5542573531232532,neuron_x_template_oracle,True,0.37493547797203064,0.8594233873578849,0.9270529747009277,0.9999999162213903,0.37493547797203064,0.8594233873578849
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_dendritic,population_dendritic,0,,dendritic,core_network.layers.0.excitatory_cells.branch_layers.0|core_network.layers.0.excitatory_cells.branch_layers.1,256,1536,128,0.006467402912676334,0.5542573531232532,scalar_available,False,91.56688690185547,-8383.49477689719,0.057435888797044754,0.0006268955446969309,0.9983484148979187,0.0033004424708131808
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_dendritic,population_dendritic,0,,dendritic,core_network.layers.0.excitatory_cells.branch_layers.0|core_network.layers.0.excitatory_cells.branch_layers.1,256,1536,128,0.006467402912676334,0.5542573531232532,neuron_available,False,1282.4168701171875,-1644592.0287611634,0.25081831216812134,0.00019554302588058802,0.968032956123352,0.06291219585908436
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_dendritic,population_dendritic,0,,dendritic,core_network.layers.0.excitatory_cells.branch_layers.0|core_network.layers.0.excitatory_cells.branch_layers.1,256,1536,128,0.006467402912676334,0.5542573531232532,submitted_mw,False,91.56688690185547,-8383.49477689719,0.057435888797044754,0.0006268955446969309,0.9983484148979187,0.0033004424708131808
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_soma,population_soma,0,,soma,core_network.layers.0.excitatory_cells.branch_layers.2,256,128,128,0.005201189313083887,0.4457426668303662,rank1_svd,True,0.8641485729223449,0.2532472439162746,0.5032367672540179,1.0,0.8641485729223449,0.2532472439162746
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_soma,population_soma,0,,soma,core_network.layers.0.excitatory_cells.branch_layers.2,256,128,128,0.005201189313083887,0.4457426668303662,global_oracle,True,0.993213951587677,0.013526046371591605,0.11630110442638397,1.0,0.993213951587677,0.013526046371591605
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_soma,population_soma,0,,soma,core_network.layers.0.excitatory_cells.branch_layers.2,256,128,128,0.005201189313083887,0.4457426668303662,neuron_oracle,True,0.0,1.0,1.000002384185791,1.0,0.0,1.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_soma,population_soma,0,,soma,core_network.layers.0.excitatory_cells.branch_layers.2,256,128,128,0.005201189313083887,0.4457426668303662,template_oracle,True,0.9362130165100098,0.12350518771722818,0.35143306851387024,1.0,0.9362130165100098,0.12350518771722818
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_soma,population_soma,0,,soma,core_network.layers.0.excitatory_cells.branch_layers.2,256,128,128,0.005201189313083887,0.4457426668303662,neuron_x_template_oracle,True,4.591296587364013e-08,0.9999999999999979,1.000002384185791,1.0,4.591296587364013e-08,0.9999999999999979
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_soma,population_soma,0,,soma,core_network.layers.0.excitatory_cells.branch_layers.2,256,128,128,0.005201189313083887,0.4457426668303662,scalar_available,False,15.324178695678711,-233.83045269709328,0.20703774690628052,0.013357281179765017,0.978333055973053,0.04286443159042719
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_soma,population_soma,0,,soma,core_network.layers.0.excitatory_cells.branch_layers.2,256,128,128,0.005201189313083887,0.4457426668303662,neuron_available,False,254.9999542236328,-65023.97665405483,1.0000022649765015,0.00390625,5.887533234272269e-07,0.9999999999996534
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_soma,population_soma,0,,soma,core_network.layers.0.excitatory_cells.branch_layers.2,256,128,128,0.005201189313083887,0.4457426668303662,submitted_mw,False,254.9999542236328,-65023.97665405483,1.0000022649765015,0.00390625,5.887533234272269e-07,0.9999999999996534
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_all,population_all,0,,all,core_network.layers.0.excitatory_cells.branch_layers.0|core_network.layers.0.excitatory_cells.branch_layers.1|core_network.layers.0.excitatory_cells.branch_layers.2,256,1664,128,0.011668591760098934,0.9999999800463806,rank1_svd,True,0.9109001232780702,0.17026096541199637,0.41262690825005144,1.0,0.9109001232780702,0.17026096541199637
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_all,population_all,0,,all,core_network.layers.0.excitatory_cells.branch_layers.0|core_network.layers.0.excitatory_cells.branch_layers.1|core_network.layers.0.excitatory_cells.branch_layers.2,256,1664,128,0.011668591760098934,0.9999999800463806,global_oracle,True,0.9993085861206055,0.001382349705636443,0.03661276772618294,1.0000001162874939,0.9993085861206055,0.001382349705636443
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_all,population_all,0,,all,core_network.layers.0.excitatory_cells.branch_layers.0|core_network.layers.0.excitatory_cells.branch_layers.1|core_network.layers.0.excitatory_cells.branch_layers.2,256,1664,128,0.011668591760098934,0.9999999800463806,neuron_oracle,True,0.9459376931190491,0.10520188073661174,0.3243045210838318,0.9999999051355173,0.9459376931190491,0.10520188073661174
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_all,population_all,0,,all,core_network.layers.0.excitatory_cells.branch_layers.0|core_network.layers.0.excitatory_cells.branch_layers.1|core_network.layers.0.excitatory_cells.branch_layers.2,256,1664,128,0.011668591760098934,0.9999999800463806,template_oracle,True,0.9864196181297302,0.0269763369687972,0.16423915326595306,1.0,0.9864196181297302,0.0269763369687972
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_all,population_all,0,,all,core_network.layers.0.excitatory_cells.branch_layers.0|core_network.layers.0.excitatory_cells.branch_layers.1|core_network.layers.0.excitatory_cells.branch_layers.2,256,1664,128,0.011668591760098934,0.9999999800463806,neuron_x_template_oracle,True,0.42558935284614563,0.818873702743999,0.904922604560852,1.000000097468699,0.42558935284614563,0.818873702743999
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_all,population_all,0,,all,core_network.layers.0.excitatory_cells.branch_layers.0|core_network.layers.0.excitatory_cells.branch_layers.1|core_network.layers.0.excitatory_cells.branch_layers.2,256,1664,128,0.011668591760098934,0.9999999800463806,scalar_available,False,68.93359375,-4750.840347290039,0.06301048398017883,0.0009133264606339638,0.9980116486549377,0.003972749149053101
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_all,population_all,0,,all,core_network.layers.0.excitatory_cells.branch_layers.0|core_network.layers.0.excitatory_cells.branch_layers.1|core_network.layers.0.excitatory_cells.branch_layers.2,256,1664,128,0.011668591760098934,0.9999999800463806,neuron_available,False,969.8001098632812,-940511.2530908324,0.3014376759529114,0.00031072516408134126,0.9534845948219299,0.09086712743726011
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,42,mnist,dendritic_additive,5,local_ca,5f,per_soma,,test,256,population_0/population_all,population_all,0,,all,core_network.layers.0.excitatory_cells.branch_layers.0|core_network.layers.0.excitatory_cells.branch_layers.1|core_network.layers.0.excitatory_cells.branch_layers.2,256,1664,128,0.011668591760098934,0.9999999800463806,submitted_mw,False,183.38900756835938,-33630.52809690777,0.6359376907348633,0.0034557182424723542,0.771742582321167,0.4044133866322568
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_61,config_61,43,mnist,dendritic_additive,5,local_ca,5f,per_soma,,train,256,population_0/stage_0,stage,0,0.0,distal,core_network.layers.0.excitatory_cells.branch_layers.0,256,1152,128,0.0016937543405219913,0.25061290980303774,rank1_svd,True,0.7380751248318838,0.4552451101043993,0.6747185413966325,1.0,0.7380751248318838,0.4552451101043993
