stage,index,architecture,arm,multiplier,seed,test_accuracy,test_cross_entropy,validation_cross_entropy,selection_validation_loss,best_epoch,final_epoch_valid_loss,epochs,initialized_model_sha256,initialized_core_sha256,final_core_sha256,final_model_sha256,decoder_only_core_unchanged,total_parameters,active_synapses,runtime_commit,elapsed_seconds
development,30,shunting,exact_path,1.0,50200,0.9698999524116516,0.09413912147283554,0.09892159700393677,0.09892159152030945,70,0.18290583781401315,180,610ff1d2c86d06375e0803b3b20820442aa4b28a2e696683739e9148c8e64c47,1b6de14b4d131742766663f5d2d2ef31a0936422d01344fb5490847ab3e83bb1,3607ab46923303e31f1990125ab61ef70d0229b42643e1c12c6a70a91e6c551e,ba9fddf62811174a644e423d0a72383e1665f65953dddc676b16d080c5096b13,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,242.61581387603655
development,31,shunting,exact_path,1.0,50201,0.9720999598503113,0.09852223843336105,0.08798051625490189,0.08798052193721136,79,0.16033623613913853,180,69c6e9f848a28d75fb833ab5c5eeb283e3f95f99926d559f6c0926c335e3b6fd,c1782cce71112ef351292e3f4627aeeb8f72186633e43ffbc160f8db9b7396ba,542a4bae568762d80f9c232b26339607ebd7c50817a142da613a195164712cc5,9e92e87559f90e6f930ebe9fc6a7304a91511d4ccce711e91eadbbeb2a796387,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,242.31002870795783
development,32,shunting,exact_path,1.0,50202,0.9722999930381775,0.09272356331348419,0.09606805443763733,0.0960680571993192,66,0.18423884737491608,180,c343c2775ae35123f4f7436e04fa64c45fa3445a5ebd72a953c34e5d1282b75f,2221b0d44bce0387bdcd2bf234269ccd5b87775f60273ca067ccff8ed14b8422,10af2e169849362c9df058510bbe2bb3f34da4cfc8c3e8af1c9e6ed532b3233a,a2cc1a5e02f45d36b0bf465fb9b4add84abc202b46f11e9475c589a97e2193a8,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,241.9475501650013
development,33,shunting,exact_path,3.0,50200,0.9729999899864197,0.0935438722372055,0.09792759269475937,0.09792759654919306,29,0.22109283123662074,180,610ff1d2c86d06375e0803b3b20820442aa4b28a2e696683739e9148c8e64c47,1b6de14b4d131742766663f5d2d2ef31a0936422d01344fb5490847ab3e83bb1,393ad8623f90b545cd4b53f5886791abee115cde7b98c1f7199392337f07404e,50c0fb7b9fda04e354008dd1884831e78a1528d130bde129531ac395c610c8a9,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,378.96305699495133
development,34,shunting,exact_path,3.0,50201,0.97079998254776,0.09991788119077682,0.09248647093772888,0.09248647479216257,28,0.2097353264093399,180,69c6e9f848a28d75fb833ab5c5eeb283e3f95f99926d559f6c0926c335e3b6fd,c1782cce71112ef351292e3f4627aeeb8f72186633e43ffbc160f8db9b7396ba,07b202fd2ce79d4131c1e8efd770c65e4d7f1551ec0fa879d21bda25195a2692,0fd7c5679015e63cc13d42cc3e0663c6a9bb456cc8bd44d625a9c5a0264c950a,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,380.7366424089996
development,35,shunting,exact_path,3.0,50202,0.972599983215332,0.09498920291662216,0.0968535766005516,0.09685356589158375,29,0.21158123222986858,180,c343c2775ae35123f4f7436e04fa64c45fa3445a5ebd72a953c34e5d1282b75f,2221b0d44bce0387bdcd2bf234269ccd5b87775f60273ca067ccff8ed14b8422,26742d2f7e40cc793ed3c5f8b55b8c76bd900efd73efeca0598a4c3fdbaa4a76,1581cbf908dcb4ec1beb9f6700194aee708cb1f8d43001ee4abec5eedccb1569,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,241.32198953593615
development,36,shunting,decoder_only,0.3,50200,0.6665999889373779,1.9100987911224365,1.9121904373168945,1.9121905132929484,180,1.9121905132929484,180,610ff1d2c86d06375e0803b3b20820442aa4b28a2e696683739e9148c8e64c47,1b6de14b4d131742766663f5d2d2ef31a0936422d01344fb5490847ab3e83bb1,1b6de14b4d131742766663f5d2d2ef31a0936422d01344fb5490847ab3e83bb1,01e1481a9ee6a78d0c99881c9f48303822e621796b8be999f73ea031597fcd8c,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,164.09087739302777
development,37,shunting,decoder_only,0.3,50201,0.6715999841690063,1.9184983968734741,1.9211959838867188,1.9211959193547568,180,1.9211959193547568,180,69c6e9f848a28d75fb833ab5c5eeb283e3f95f99926d559f6c0926c335e3b6fd,c1782cce71112ef351292e3f4627aeeb8f72186633e43ffbc160f8db9b7396ba,c1782cce71112ef351292e3f4627aeeb8f72186633e43ffbc160f8db9b7396ba,55cbc2c83731196da8a1055d2a083f938af8cc7a2a6f54010a8e194f4a4170ff,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,161.62805974402
development,38,shunting,decoder_only,0.3,50202,0.6651999950408936,1.917896032333374,1.9235514402389526,1.9235515451431275,180,1.9235515451431275,180,c343c2775ae35123f4f7436e04fa64c45fa3445a5ebd72a953c34e5d1282b75f,2221b0d44bce0387bdcd2bf234269ccd5b87775f60273ca067ccff8ed14b8422,2221b0d44bce0387bdcd2bf234269ccd5b87775f60273ca067ccff8ed14b8422,7cf9d3f56a13c146ba2a5aa97cc8da924f1af16fa1348cd01cb4d9832c3d8a1d,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,162.326410699985
development,39,shunting,decoder_only,1.0,50200,0.7336999773979187,1.3845551013946533,1.3889495134353638,1.3889495690663656,180,1.3889495690663656,180,610ff1d2c86d06375e0803b3b20820442aa4b28a2e696683739e9148c8e64c47,1b6de14b4d131742766663f5d2d2ef31a0936422d01344fb5490847ab3e83bb1,1b6de14b4d131742766663f5d2d2ef31a0936422d01344fb5490847ab3e83bb1,56cf60c326bea6a5645e56751fb6a6ad7c2f67ed3801048a3fdff96ea4cec7e0,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,161.59766682703048
