root_id,draw,dose_relative_to_local_input_conductance,perturbation,localization_index,signed_localization,descendant_attenuated_fraction,descendant_enhanced_fraction,descendant_sign_flip_fraction,descendant_gradient_energy_ratio,transport_selectivity
864691135324623260,39,4,focal shunt,1.32960891,-1.32960891,1,0,0,0.06157855048,16.32909943
864691135324623260,39,4,matched additive,0.3943048372,0.3943048372,0,1,0,4.293625832,16.32909943
864691135324623260,40,0.25,focal shunt,0.1585138031,-0.1585138031,1,0,0,0.7116152015,16.15890679
864691135324623260,40,0.25,matched additive,0.03162969108,0.03162969108,0,1,0,1.136589396,16.15890679
864691135324623260,40,1,focal shunt,0.5250188807,-0.5250188807,1,0,0,0.3269762908,16.15890679
864691135324623260,40,1,matched additive,0.1194573494,0.1194573494,0,1,0,1.604825504,16.15890679
864691135324623260,40,4,focal shunt,1.327765657,-1.327765657,1,0,0,0.06190661286,16.15890679
864691135324623260,40,4,matched additive,0.3983479323,0.3983479323,0,1,0,4.354788711,16.15890679
864691135324623260,41,0.25,focal shunt,0.1599998029,-0.1599998029,1,0,0,0.7097945725,16.45789641
864691135324623260,41,0.25,matched additive,0.03039763055,0.03039763055,0,1,0,1.133128633,16.45789641
864691135324623260,41,1,focal shunt,0.5288879295,-0.5288879295,1,0,0,0.3248980647,16.45789641
864691135324623260,41,1,matched additive,0.115026775,0.115026775,0,1,0,1.588034334,16.45789641
864691135324623260,41,4,focal shunt,1.3342899,-1.3342899,1,0,0,0.06127719344,16.45789641
864691135324623260,41,4,matched additive,0.3855451926,0.3855451926,0,1,0,4.24045418,16.45789641
864691135324623260,42,0.25,focal shunt,0.158749781,-0.158749781,1,0,0,0.7112057824,16.19614518
864691135324623260,42,0.25,matched additive,0.03141369927,0.03141369927,0,1,0,1.135811313,16.19614518
864691135324623260,42,1,focal shunt,0.5256191247,-0.5256191247,1,0,0,0.3265118691,16.19614518
864691135324623260,42,1,matched additive,0.1187075447,0.1187075447,0,1,0,1.601094993,16.19614518
864691135324623260,42,4,focal shunt,1.328749131,-1.328749131,1,0,0,0.06176674583,16.19614518
864691135324623260,42,4,matched additive,0.3963757163,0.3963757163,0,1,0,4.32997585,16.19614518
864691135324623260,43,0.25,focal shunt,0.159025688,-0.159025688,1,0,0,0.7109947276,16.18764394
864691135324623260,43,0.25,matched additive,0.03123127683,0.03123127683,0,1,0,1.135405318,16.18764394
864691135324623260,43,1,focal shunt,0.5263575522,-0.5263575522,1,0,0,0.3262681926,16.18764394
864691135324623260,43,1,matched additive,0.1180426765,0.1180426765,0,1,0,1.599016265,16.18764394
864691135324623260,43,4,focal shunt,1.330034867,-1.330034867,1,0,0,0.06169249836,16.18764394
864691135324623260,43,4,matched additive,0.3943907075,0.3943907075,0,1,0,4.314384936,16.18764394
864691135324623260,44,0.25,focal shunt,0.1590603939,-0.1590603939,1,0,0,0.7109309692,16.26565168
864691135324623260,44,0.25,matched additive,0.03122189855,0.03122189855,0,1,0,1.135287236,16.26565168
864691135324623260,44,1,focal shunt,0.5264502635,-0.5264502635,1,0,0,0.3261931186,16.26565168
864691135324623260,44,1,matched additive,0.1180048065,0.1180048065,0,1,0,1.598455391,16.26565168
864691135324623260,44,4,focal shunt,1.330196409,-1.330196409,1,0,0,0.06166891037,16.26565168
864691135324623260,44,4,matched additive,0.3942521925,0.3942521925,0,1,0,4.310724743,16.26565168
864691135324623260,45,0.25,focal shunt,0.1590956299,-0.1590956299,1,0,0,0.710457794,16.18632631
864691135324623260,45,0.25,matched additive,0.03104404619,0.03104404619,0,1,0,1.134375836,16.18632631
864691135324623260,45,1,focal shunt,0.5265071127,-0.5265071127,1,0,0,0.3256730508,16.18632631
864691135324623260,45,1,matched additive,0.1173655322,0.1173655322,0,1,0,1.594144359,16.18632631
864691135324623260,45,4,focal shunt,1.330224022,-1.330224022,1,0,0,0.06151829109,16.18632631
864691135324623260,45,4,matched additive,0.392396146,0.392396146,0,1,0,4.282833652,16.18632631
864691135324623260,46,0.25,focal shunt,0.1592245313,-0.1592245313,1,0,0,0.7104442794,16.28347563
864691135324623260,46,0.25,matched additive,0.03095690688,0.03095690688,0,1,0,1.134347589,16.28347563
864691135324623260,46,1,focal shunt,0.5268415489,-0.5268415489,1,0,0,0.3256557602,16.28347563
864691135324623260,46,1,matched additive,0.117062166,0.117062166,0,1,0,1.593943923,16.28347563
864691135324623260,46,4,focal shunt,1.330785754,-1.330785754,1,0,0,0.06151263725,16.28347563
864691135324623260,46,4,matched additive,0.39160868,0.39160868,0,1,0,4.28063278,16.28347563
864691135324623260,47,0.25,focal shunt,0.1593400211,-0.1593400211,1,0,0,0.7100799127,16.25849879
864691135324623260,47,0.25,matched additive,0.0307718478,0.0307718478,0,1,0,1.133646005,16.25849879
864691135324623260,47,1,focal shunt,0.5271242964,-0.5271242964,1,0,0,0.3252518263,16.25849879
864691135324623260,47,1,matched additive,0.1163857874,0.1163857874,0,1,0,1.590581236,16.25849879
864691135324623260,47,4,focal shunt,1.331228841,-1.331228841,1,0,0,0.06139451008,16.25849879
864691135324623260,47,4,matched additive,0.389563959,0.389563959,0,1,0,4.258280394,16.25849879
864691135324623260,48,0.25,focal shunt,0.1589726782,-0.1589726782,1,0,0,0.7107546829,16.28516685
864691135324623260,48,0.25,matched additive,0.03122829825,0.03122829825,0,1,0,1.134944349,16.28516685
864691135324623260,48,1,focal shunt,0.5262047477,-0.5262047477,1,0,0,0.3260030122,16.28516685
864691135324623260,48,1,matched additive,0.1180308675,0.1180308675,0,1,0,1.596837215,16.28516685
864691135324623260,48,4,focal shunt,1.329747517,-1.329747517,1,0,0,0.06161521959,16.28516685
864691135324623260,48,4,matched additive,0.394338365,0.394338365,0,1,0,4.300305973,16.28516685
864691135324623260,49,0.25,focal shunt,0.159204359,-0.159204359,1,0,0,0.7111419733,16.33106698
864691135324623260,49,0.25,matched additive,0.03124756207,0.03124756207,0,1,0,1.135716604,16.33106698
864691135324623260,49,1,focal shunt,0.5268654931,-0.5268654931,1,0,0,0.3264084911,16.33106698
864691135324623260,49,1,matched additive,0.1180996876,0.1180996876,0,1,0,1.600587211,16.33106698
864691135324623260,49,4,focal shunt,1.330972657,-1.330972657,1,0,0,0.06172437433,16.33106698
864691135324623260,49,4,matched additive,0.3945551215,0.3945551215,0,1,0,4.325881566,16.33106698
864691135324623260,50,0.25,focal shunt,0.1591517834,-0.1591517834,1,0,0,0.7104748613,16.25722056
864691135324623260,50,0.25,matched additive,0.03105989021,0.03105989021,0,1,0,1.134404413,16.25722056
864691135324623260,50,1,focal shunt,0.5266683673,-0.5266683673,1,0,0,0.3256894424,16.25722056
864691135324623260,50,1,matched additive,0.1174196249,0.1174196249,0,1,0,1.594183853,16.25722056
864691135324623260,50,4,focal shunt,1.330525422,-1.330525422,1,0,0,0.06152257662,16.25722056
864691135324623260,50,4,matched additive,0.3925282529,0.3925282529,0,1,0,4.281794603,16.25722056
864691135324623260,51,0.25,focal shunt,0.1584841612,-0.1584841612,1,0,0,0.7116366212,16.06132293
864691135324623260,51,0.25,matched additive,0.03177205899,0.03177205899,0,1,0,1.136638477,16.06132293
864691135324623260,51,1,focal shunt,0.5249769354,-0.5249769354,1,0,0,0.3269907593,16.06132293
864691135324623260,51,1,matched additive,0.1199770727,0.1199770727,0,1,0,1.605042253,16.06132293
864691135324623260,51,4,focal shunt,1.327759796,-1.327759796,1,0,0,0.06190744083,16.06132293
864691135324623260,51,4,matched additive,0.3998765415,0.3998765415,0,1,0,4.35598254,16.06132293
864691135324623260,52,0.25,focal shunt,0.1587889187,-0.1587889187,1,0,0,0.7111480515,16.21332734
864691135324623260,52,0.25,matched additive,0.03146580025,0.03146580025,0,1,0,1.135701951,16.21332734
864691135324623260,52,1,focal shunt,0.5257534196,-0.5257534196,1,0,0,0.3264401135,16.21332734
864691135324623260,52,1,matched additive,0.1188781934,0.1188781934,0,1,0,1.600489195,16.21332734
864691135324623260,52,4,focal shunt,1.329040137,-1.329040137,1,0,0,0.06174319419,16.21332734
864691135324623260,52,4,matched additive,0.3967239718,0.3967239718,0,1,0,4.324859025,16.21332734
864691135324623260,53,0.25,focal shunt,0.1593198653,-0.1593198653,1,0,0,0.7100438332,16.34269935
864691135324623260,53,0.25,matched additive,0.03079580803,0.03079580803,0,1,0,1.1335752,16.34269935
864691135324623260,53,1,focal shunt,0.5270724831,-0.5270724831,1,0,0,0.3252127943,16.34269935
864691135324623260,53,1,matched additive,0.1164800581,0.1164800581,0,1,0,1.59023464,16.34269935
864691135324623260,53,4,focal shunt,1.331142377,-1.331142377,1,0,0,0.06138353832,16.34269935
864691135324623260,53,4,matched additive,0.3898964683,0.3898964683,0,1,0,4.255880019,16.34269935
864691135324623260,54,0.25,focal shunt,0.1590034208,-0.1590034208,1,0,0,0.7111537574,16.23743347
864691135324623260,54,0.25,matched additive,0.03131809615,0.03131809615,0,1,0,1.135722818,16.23743347
864691135324623260,54,1,focal shunt,0.5263157695,-0.5263157695,1,0,0,0.3264370949,16.23743347
864691135324623260,54,1,matched additive,0.1183450918,0.1183450918,0,1,0,1.600597677,16.23743347
864691135324623260,54,4,focal shunt,1.329995333,-1.329995333,1,0,0,0.06173878803,16.23743347
864691135324623260,54,4,matched additive,0.3951964188,0.3951964188,0,1,0,4.325693224,16.23743347
864691135324623260,55,0.25,focal shunt,0.15875128,-0.15875128,1,0,0,0.7111559362,16.37267946
864691135324623260,55,0.25,matched additive,0.03144303259,0.03144303259,0,1,0,1.135716184,16.37267946
864691135324623260,55,1,focal shunt,0.5256427383,-0.5256427383,1,0,0,0.3264531736,16.37267946
864691135324623260,55,1,matched additive,0.1188047316,0.1188047316,0,1,0,1.600603139,16.37267946
864691135324623260,55,4,focal shunt,1.32882653,-1.32882653,1,0,0,0.06174848437,16.37267946
864691135324623260,55,4,matched additive,0.3965859312,0.3965859312,0,1,0,4.326227033,16.37267946
864691135324623260,56,0.25,focal shunt,0.1596399407,-0.1596399407,1,0,0,0.7097391938,16.32565929
864691135324623260,56,0.25,matched additive,0.03056118762,0.03056118762,0,1,0,1.133001458,16.32565929
864691135324623260,56,1,focal shunt,0.5279154501,-0.5279154501,1,0,0,0.3248594221,16.32565929
864691135324623260,56,1,matched additive,0.1156224097,0.1156224097,0,1,0,1.587449069,16.32565929
864691135324623260,56,4,focal shunt,1.332583029,-1.332583029,1,0,0,0.06127442159,16.32565929
864691135324623260,56,4,matched additive,0.387311402,0.387311402,0,1,0,4.236888093,16.32565929
864691135324623260,57,0.25,focal shunt,0.1587387992,-0.1587387992,1,0,0,0.7111260177,16.0150705
864691135324623260,57,0.25,matched additive,0.03133397259,0.03133397259,0,1,0,1.135642778,16.0150705
864691135324623260,57,1,focal shunt,0.5255626362,-0.5255626362,1,0,0,0.3264342543,16.0150705
864691135324623260,57,1,matched additive,0.1184168845,0.1184168845,0,1,0,1.600223314,16.0150705
864691135324623260,57,4,focal shunt,1.328603579,-1.328603579,1,0,0,0.06174849522,16.0150705
864691135324623260,57,4,matched additive,0.3955098438,0.3955098438,0,1,0,4.32332849,16.0150705
864691135324623260,58,0.25,focal shunt,0.159064333,-0.159064333,1,0,0,0.7106255999,16.24019491
864691135324623260,58,0.25,matched additive,0.03111189861,0.03111189861,0,1,0,1.134695548,16.24019491
864691135324623260,58,1,focal shunt,0.5264419257,-0.5264419257,1,0,0,0.3258597507,16.24019491
864691135324623260,58,1,matched additive,0.1176138303,0.1176138303,0,1,0,1.595638441,16.24019491
864691135324623260,58,4,focal shunt,1.330145292,-1.330145292,1,0,0,0.06157326029,16.24019491
864691135324623260,58,4,matched additive,0.3931377591,0.3931377591,0,1,0,4.292253772,16.24019491
864691135324623260,59,0.25,focal shunt,0.1592812826,-0.1592812826,1,0,0,0.710478878,16.2930437
864691135324623260,59,0.25,matched additive,0.03093712769,0.03093712769,0,1,0,1.134426053,16.2930437
864691135324623260,59,1,focal shunt,0.5269990572,-0.5269990572,1,0,0,0.3256871571,16.2930437
864691135324623260,59,1,matched additive,0.1169844632,0.1169844632,0,1,0,1.594392392,16.2930437
864691135324623260,59,4,focal shunt,1.331069676,-1.331069676,1,0,0,0.06151886022,16.2930437
864691135324623260,59,4,matched additive,0.3913371494,0.3913371494,0,1,0,4.284580456,16.2930437
864691135324623260,60,0.25,focal shunt,0.159729491,-0.159729491,1,0,0,0.7094984342,16.33209969
864691135324623260,60,0.25,matched additive,0.03041165908,0.03041165908,0,1,0,1.132533233,16.33209969
864691135324623260,60,1,focal shunt,0.5281302049,-0.5281302049,1,0,0,0.32459586,16.33209969
864691135324623260,60,1,matched additive,0.1150822918,0.1150822918,0,1,0,1.585183833,16.33209969
864691135324623260,60,4,focal shunt,1.332909548,-1.332909548,1,0,0,0.06119872201,16.33209969
864691135324623260,60,4,matched additive,0.3857317637,0.3857317637,0,1,0,4.22154977,16.33209969
864691135324623260,61,0.25,focal shunt,0.159517615,-0.159517615,1,0,0,0.7097970169,16.33241842
864691135324623260,61,0.25,matched additive,0.0306554406,0.0306554406,0,1,0,1.133105528,16.33241842
864691135324623260,61,1,focal shunt,0.5275873232,-0.5275873232,1,0,0,0.324929968,16.33241842
864691135324623260,61,1,matched additive,0.1159655713,0.1159655713,0,1,0,1.587934114,16.33241842
864691135324623260,61,4,focal shunt,1.332010195,-1.332010195,1,0,0,0.06129756293,16.33241842
864691135324623260,61,4,matched additive,0.3883397254,0.3883397254,0,1,0,4.239928508,16.33241842
864691135324623260,62,0.25,focal shunt,0.1589579816,-0.1589579816,1,0,0,0.7107177685,16.26622487
864691135324623260,62,0.25,matched additive,0.03120397279,0.03120397279,0,1,0,1.13486459,16.26622487
864691135324623260,62,1,focal shunt,0.5261520275,-0.5261520275,1,0,0,0.3259680083,16.26622487
864691135324623260,62,1,matched additive,0.1179504973,0.1179504973,0,1,0,1.596411575,16.26622487
864691135324623260,62,4,focal shunt,1.329630544,-1.329630544,1,0,0,0.06160747615,16.26622487
864691135324623260,62,4,matched additive,0.394160801,0.394160801,0,1,0,4.29689773,16.26622487
864691135324623260,63,0.25,focal shunt,0.1589943763,-0.1589943763,1,0,0,0.7108642221,16.15931816
864691135324623260,63,0.25,matched additive,0.03117716529,0.03117716529,0,1,0,1.135157068,16.15931816
864691135324623260,63,1,focal shunt,0.5262509312,-0.5262509312,1,0,0,0.3261266211,16.15931816
864691135324623260,63,1,matched additive,0.117849145,0.117849145,0,1,0,1.597913848,16.15931816
864691135324623260,63,4,focal shunt,1.329806656,-1.329806656,1,0,0,0.06165186367,16.15931816
864691135324623260,63,4,matched additive,0.3938406787,0.3938406787,0,1,0,4.30822463,16.15931816
864691135409937097,0,0.25,focal shunt,0.1607914523,-0.1607914523,1,0,0,0.7197372474,46.72181094
864691135409937097,0,0.25,matched additive,0.05239107851,0.05239107851,0,1,0,1.154831259,46.72181094
864691135409937097,0,1,focal shunt,0.5372087661,-0.5372087661,1,0,0,0.3336685807,46.72181094
864691135409937097,0,1,matched additive,0.1919669778,0.1919669778,0,1,0,1.694472945,46.72181094
864691135409937097,0,4,focal shunt,1.358368211,-1.358368211,1,0,0,0.06307934999,46.72181094
864691135409937097,0,4,matched additive,0.5958673916,0.5958673916,0,1,0,4.98025831,46.72181094
864691135409937097,1,0.25,focal shunt,0.1622398963,-0.1622398963,1,0,0,0.7176298027,47.47070384
864691135409937097,1,0.25,matched additive,0.05075079483,0.05075079483,0,1,0,1.150710719,47.47070384
864691135409937097,1,1,focal shunt,0.540693468,-0.540693468,1,0,0,0.3313577731,47.47070384
864691135409937097,1,1,matched additive,0.1863709814,0.1863709814,0,1,0,1.674151734,47.47070384
864691135409937097,1,4,focal shunt,1.363784014,-1.363784014,1,0,0,0.06241636227,47.47070384
864691135409937097,1,4,matched additive,0.5814361131,0.5814361131,0,1,0,4.837548685,47.47070384
864691135409937097,2,0.25,focal shunt,0.1621676968,-0.1621676968,1,0,0,0.7177600177,47.31140211
864691135409937097,2,0.25,matched additive,0.05084166662,0.05084166662,0,1,0,1.150963095,47.31140211
864691135409937097,2,1,focal shunt,0.5405200188,-0.5405200188,1,0,0,0.3315011343,47.31140211
864691135409937097,2,1,matched additive,0.1866859714,0.1866859714,0,1,0,1.675373437,47.31140211
864691135409937097,2,4,focal shunt,1.363515908,-1.363515908,1,0,0,0.06245781105,47.31140211
864691135409937097,2,4,matched additive,0.5822794295,0.5822794295,0,1,0,4.845830696,47.31140211
864691135409937097,3,0.25,focal shunt,0.1620810852,-0.1620810852,1,0,0,0.7178307656,47.25177677
864691135409937097,3,0.25,matched additive,0.05090878031,0.05090878031,0,1,0,1.151101692,47.25177677
864691135409937097,3,1,focal shunt,0.5403042613,-0.5403042613,1,0,0,0.3315792204,47.25177677
864691135409937097,3,1,matched additive,0.1869196234,0.1869196234,0,1,0,1.676069026,47.25177677
864691135409937097,3,4,focal shunt,1.363168363,-1.363168363,1,0,0,0.06248033644,47.25177677
864691135409937097,3,4,matched additive,0.5828888736,0.5828888736,0,1,0,4.850872238,47.25177677
864691135409937097,4,0.25,focal shunt,0.1618727892,-0.1618727892,1,0,0,0.7183111221,47.09567689
864691135409937097,4,0.25,matched additive,0.05118553013,0.05118553013,0,1,0,1.152040594,47.09567689
864691135409937097,4,1,focal shunt,0.5398139183,-0.5398139183,1,0,0,0.3321043562,47.09567689
864691135409937097,4,1,matched additive,0.1878533907,0.1878533907,0,1,0,1.680669382,47.09567689
864691135409937097,4,4,focal shunt,1.362423184,-1.362423184,1,0,0,0.06263065182,47.09567689
864691135409937097,4,4,matched additive,0.5852588483,0.5852588483,0,1,0,4.882789603,47.09567689
864691135409937097,5,0.25,focal shunt,0.1603275416,-0.1603275416,1,0,0,0.7205082244,45.93733899
864691135409937097,5,0.25,matched additive,0.05290500618,0.05290500618,0,1,0,1.156329576,45.93733899
864691135409937097,5,1,focal shunt,0.5360882708,-0.5360882708,1,0,0,0.3345208131,45.93733899
864691135409937097,5,1,matched additive,0.1937035701,0.1937035701,0,1,0,1.701830362,45.93733899
864691135409937097,5,4,focal shunt,1.356617662,-1.356617662,1,0,0,0.06332646821,45.93733899
864691135409937097,5,4,matched additive,0.6002818609,0.6002818609,0,1,0,5.031514386,45.93733899
864691135409937097,6,0.25,focal shunt,0.1612296284,-0.1612296284,1,0,0,0.7192229808,46.67181774
864691135409937097,6,0.25,matched additive,0.05191300582,0.05191300582,0,1,0,1.153826447,46.67181774
864691135409937097,6,1,focal shunt,0.538271002,-0.538271002,1,0,0,0.333102152,46.67181774
864691135409937097,6,1,matched additive,0.1903325949,0.1903325949,0,1,0,1.689488945,46.67181774
864691135409937097,6,4,focal shunt,1.36003286,-1.36003286,1,0,0,0.06291614058,46.67181774
864691135409937097,6,4,matched additive,0.5916328442,0.5916328442,0,1,0,4.944886288,46.67181774
864691135409937097,7,0.25,focal shunt,0.1612721908,-0.1612721908,1,0,0,0.7190246344,46.74925508
864691135409937097,7,0.25,matched additive,0.05181135425,0.05181135425,0,1,0,1.153431841,46.74925508
864691135409937097,7,1,focal shunt,0.5383501377,-0.5383501377,1,0,0,0.3328907425,46.74925508
864691135409937097,7,1,matched additive,0.1899971259,0.1899971259,0,1,0,1.68753564,46.74925508
864691135409937097,7,4,focal shunt,1.360115817,-1.360115817,1,0,0,0.06285770687,46.74925508
864691135409937097,7,4,matched additive,0.5908182514,0.5908182514,0,1,0,4.931074977,46.74925508
864691135409937097,8,0.25,focal shunt,0.1621158695,-0.1621158695,1,0,0,0.717904914,47.33646438
864691135409937097,8,0.25,matched additive,0.0509120513,0.0509120513,0,1,0,1.151248953,47.33646438
864691135409937097,8,1,focal shunt,0.5403987213,-0.5403987213,1,0,0,0.3316577583,47.33646438
864691135409937097,8,1,matched additive,0.1869331784,0.1869331784,0,1,0,1.676786023,47.33646438
864691135409937097,8,4,focal shunt,1.363335039,-1.363335039,1,0,0,0.06250194137,47.33646438
864691135409937097,8,4,matched additive,0.5829466069,0.5829466069,0,1,0,4.855787452,47.33646438
864691135409937097,9,0.25,focal shunt,0.1616158188,-0.1616158188,1,0,0,0.7184758968,47.32012396
864691135409937097,9,0.25,matched additive,0.0514764373,0.0514764373,0,1,0,1.152365769,47.32012396
864691135409937097,9,1,focal shunt,0.5392020993,-0.5392020993,1,0,0,0.3322835911,47.32012396
864691135409937097,9,1,matched additive,0.1888441982,0.1888441982,0,1,0,1.682295998,47.32012396
864691135409937097,9,4,focal shunt,1.36148423,-1.36148423,1,0,0,0.06268142013,47.32012396
864691135409937097,9,4,matched additive,0.5877986218,0.5877986218,0,1,0,4.894510724,47.32012396
864691135409937097,10,0.25,focal shunt,0.1622743464,-0.1622743464,1,0,0,0.7175480169,47.50093165
864691135409937097,10,0.25,matched additive,0.05070890528,0.05070890528,0,1,0,1.150551106,47.50093165
864691135409937097,10,1,focal shunt,0.5407815283,-0.5407815283,1,0,0,0.3312685021,47.50093165
864691135409937097,10,1,matched additive,0.1862145865,0.1862145865,0,1,0,1.673375343,47.50093165
864691135409937097,10,4,focal shunt,1.363928405,-1.363928405,1,0,0,0.06239082097,47.50093165
864691135409937097,10,4,matched additive,0.5809572354,0.5809572354,0,1,0,4.832236073,47.50093165
864691135409937097,11,0.25,focal shunt,0.1626694944,-0.1626694944,1,0,0,0.7169621135,47.6823163
864691135409937097,11,0.25,matched additive,0.05025658963,0.05025658963,0,1,0,1.149403969,47.6823163
864691135409937097,11,1,focal shunt,0.5417237891,-0.5417237891,1,0,0,0.3306276828,47.6823163
864691135409937097,11,1,matched additive,0.1846889049,0.1846889049,0,1,0,1.667719485,47.6823163
864691135409937097,11,4,focal shunt,1.365380719,-1.365380719,1,0,0,0.0622075185,47.6823163
864691135409937097,11,4,matched additive,0.577110268,0.577110268,0,1,0,4.792535685,47.6823163
864691135409937097,12,0.25,focal shunt,0.1623924964,-0.1623924964,1,0,0,0.7174910236,47.65446007
864691135409937097,12,0.25,matched additive,0.05060814412,0.05060814412,0,1,0,1.150441988,47.65446007
864691135409937097,12,1,focal shunt,0.5410725898,-0.5410725898,1,0,0,0.3312033227,47.65446007
864691135409937097,12,1,matched additive,0.1858820231,0.1858820231,0,1,0,1.672830234,47.65446007
864691135409937097,12,4,focal shunt,1.364395324,-1.364395324,1,0,0,0.06237118564,47.65446007
864691135409937097,12,4,matched additive,0.5801585706,0.5801585706,0,1,0,4.828317456,47.65446007
864691135409937097,13,0.25,focal shunt,0.1615916743,-0.1615916743,1,0,0,0.7185790124,47.19555906
864691135409937097,13,0.25,matched additive,0.05148251006,0.05148251006,0,1,0,1.152563711,47.19555906
864691135409937097,13,1,focal shunt,0.5391304479,-0.5391304479,1,0,0,0.3323985048,47.19555906
864691135409937097,13,1,matched additive,0.1888800505,0.1888800505,0,1,0,1.683246965,47.19555906
864691135409937097,13,4,focal shunt,1.36135075,-1.36135075,1,0,0,0.06271519277,47.19555906
864691135409937097,13,4,matched additive,0.5879716325,0.5879716325,0,1,0,4.900861828,47.19555906
864691135409937097,14,0.25,focal shunt,0.1622953863,-0.1622953863,1,0,0,0.7175812416,47.47475413
864691135409937097,14,0.25,matched additive,0.05070234819,0.05070234819,0,1,0,1.150615996,47.47475413
864691135409937097,14,1,focal shunt,0.540832887,-0.540832887,1,0,0,0.3313035444,47.47475413
864691135409937097,14,1,matched additive,0.1862065927,0.1862065927,0,1,0,1.673672887,47.47475413
864691135409937097,14,4,focal shunt,1.36401168,-1.36401168,1,0,0,0.06240052873,47.47475413
864691135409937097,14,4,matched additive,0.5810114763,0.5810114763,0,1,0,4.834034016,47.47475413
864691135409937097,15,0.25,focal shunt,0.1614602689,-0.1614602689,1,0,0,0.7189238222,47.02516585
864691135409937097,15,0.25,matched additive,0.05167105285,0.05167105285,0,1,0,1.153240588,47.02516585
864691135409937097,15,1,focal shunt,0.5388313964,-0.5388313964,1,0,0,0.3327731368,47.02516585
864691135409937097,15,1,matched additive,0.1895126994,0.1895126994,0,1,0,1.686572578,47.02516585
864691135409937097,15,4,focal shunt,1.360915744,-1.360915744,1,0,0,0.06282148177,47.02516585
864691135409937097,15,4,matched additive,0.5895384436,0.5895384436,0,1,0,4.92405393,47.02516585
864691135409937097,16,0.25,focal shunt,0.1613673407,-0.1613673407,1,0,0,0.7190059115,46.9433669
864691135409937097,16,0.25,matched additive,0.05174780826,0.05174780826,0,1,0,1.153396453,46.9433669
864691135409937097,16,1,focal shunt,0.5385877383,-0.5385877383,1,0,0,0.3328674125,46.9433669
864691135409937097,16,1,matched additive,0.1897819495,0.1897819495,0,1,0,1.687335965,46.9433669
864691135409937097,16,4,focal shunt,1.360500554,-1.360500554,1,0,0,0.0628501701,46.9433669
864691135409937097,16,4,matched additive,0.5902856099,0.5902856099,0,1,0,4.929346308,46.9433669
864691135409937097,17,0.25,focal shunt,0.1617429573,-0.1617429573,1,0,0,0.718503515,47.2798574
864691135409937097,17,0.25,matched additive,0.05135772701,0.05135772701,0,1,0,1.152421482,47.2798574
864691135409937097,17,1,focal shunt,0.539516753,-0.539516753,1,0,0,0.332311755,47.2798574
864691135409937097,17,1,matched additive,0.1884371142,0.1884371142,0,1,0,1.682563868,47.2798574
864691135409937097,17,4,focal shunt,1.361989357,-1.361989357,1,0,0,0.06268874754,47.2798574
864691135409937097,17,4,matched additive,0.5867329353,0.5867329353,0,1,0,4.896302501,47.2798574
864691135409937097,18,0.25,focal shunt,0.1606935405,-0.1606935405,1,0,0,0.7199930243,46.46455301
864691135409937097,18,0.25,matched additive,0.05251774578,0.05251774578,0,1,0,1.155332371,46.46455301
864691135409937097,18,1,focal shunt,0.5369927157,-0.5369927157,1,0,0,0.3339495767,46.46455301
864691135409937097,18,1,matched additive,0.1923560296,0.1923560296,0,1,0,1.696963944,46.46455301
864691135409937097,18,4,focal shunt,1.358060368,-1.358060368,1,0,0,0.06316010577,46.46455301
864691135409937097,18,4,matched additive,0.596676269,0.596676269,0,1,0,4.998007117,46.46455301
864691135409937097,19,0.25,focal shunt,0.1621150621,-0.1621150621,1,0,0,0.717913201,47.26586653
864691135409937097,19,0.25,matched additive,0.05091303186,0.05091303186,0,1,0,1.151261646,47.26586653
864691135409937097,19,1,focal shunt,0.5403944301,-0.5403944301,1,0,0,0.3316690234,47.26586653
864691135409937097,19,1,matched additive,0.1869285789,0.1869285789,0,1,0,1.67682912,47.26586653
864691135409937097,19,4,focal shunt,1.363322591,-1.363322591,1,0,0,0.06250608352,47.26586653
864691135409937097,19,4,matched additive,0.582897362,0.582897362,0,1,0,4.855837061,47.26586653
864691135409937097,20,0.25,focal shunt,0.1618173616,-0.1618173616,1,0,0,0.7183387913,47.27660857
864691135409937097,20,0.25,matched additive,0.05126381125,0.05126381125,0,1,0,1.152102529,47.27660857
864691135409937097,20,1,focal shunt,0.5396997876,-0.5396997876,1,0,0,0.3321306449,47.27660857
864691135409937097,20,1,matched additive,0.1880979309,0.1880979309,0,1,0,1.681029171,47.27660857
864691135409937097,20,4,focal shunt,1.362277816,-1.362277816,1,0,0,0.06263638179,47.27660857
864691135409937097,20,4,matched additive,0.5857648089,0.5857648089,0,1,0,4.886021575,47.27660857
864691135409937097,21,0.25,focal shunt,0.1605136394,-0.1605136394,1,0,0,0.7202210677,46.39049724
864691135409937097,21,0.25,matched additive,0.05269432917,0.05269432917,0,1,0,1.155780315,46.39049724
864691135409937097,21,1,focal shunt,0.5365600331,-0.5365600331,1,0,0,0.3342017754,46.39049724
864691135409937097,21,1,matched additive,0.1929486328,0.1929486328,0,1,0,1.699236233,46.39049724
864691135409937097,21,4,focal shunt,1.357386141,-1.357386141,1,0,0,0.06323281809,46.39049724
864691135409937097,21,4,matched additive,0.5981521299,0.5981521299,0,1,0,5.014784485,46.39049724
864691135409937097,22,0.25,focal shunt,0.1602286535,-0.1602286535,1,0,0,0.7206624401,46.13030252
