family,tree,optimizer,rule,rate,n_seeds,n_nested_fits,mean_population_nmse,population_nmse_ci95_low,population_nmse_ci95_high,mean_test_noisy_nmse,test_noisy_nmse_ci95_low,test_noisy_nmse_ci95_high,mean_accuracy,accuracy_ci95_low,accuracy_ci95_high,mean_balanced_accuracy,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,mean_gradient_cosine,gradient_cosine_ci95_low,gradient_cosine_ci95_high,failed_fits,mean_gradient_clipped_steps,mean_parameter_clipped_steps
or4,balanced_ad_bc,sgd,broadcast,0.003,20,20,0.17306563705430816,0.10777548271108318,0.25306758329171114,0.19590065762181624,0.1275016105791599,0.2839578672096099,0.996875,0.990625,1.0000000000000002,0.975,0.9249999999999999,1.0000000000000002,0.9397173089026192,0.9044107856532169,0.9695679649680456,0,0.0,0.0
or4,balanced_ad_bc,sgd,broadcast,0.01,20,20,0.00235949955884343,0.0017444835166826197,0.0030641850953776685,0.025345350416907435,0.024576162598156943,0.02613523628180356,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8494502175876109,0.7988388049014602,0.8892664867373318,0,0.0,0.0
or4,balanced_ad_bc,sgd,broadcast,0.03,20,20,0.0023013376932870954,0.001684292514382525,0.002993211258495707,0.02532148281090623,0.024507126226948152,0.026157242852875025,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8495919649842139,0.8000227475936246,0.8870849344825711,0,0.0,0.0
or4,balanced_ad_bc,sgd,exact,0.003,20,20,0.22939674510602376,0.10200373798736277,0.37724383486325147,0.24157790535189777,0.12184604672404456,0.38227860159754534,0.9875,0.9750000000000002,0.9968750000000002,0.9,0.8000000000000002,0.9750000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or4,balanced_ad_bc,sgd,exact,0.01,20,20,0.0009381587506079199,0.0006693494553902287,0.0012891408045721837,0.02391082045039218,0.0233835090585264,0.024468161272103675,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
or4,balanced_ad_bc,sgd,exact,0.03,20,20,0.000899325277918905,0.0007209240486877041,0.0010812233584334965,0.023894657541039893,0.023418868926027035,0.02435295617039899,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000004,0,0.0,0.0
or4,comb_a_b_cd,adam,broadcast,0.003,20,20,0.0021863819231852104,0.0016285485184355305,0.002806857866255979,0.02521781347155238,0.024384313249533565,0.026116925179924397,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9233175088726842,0.9009652046198284,0.9438814810653817,0,0.0,0.0
or4,comb_a_b_cd,adam,broadcast,0.01,20,20,0.003043396381394955,0.002337490301554178,0.0037635640357390164,0.026020227032531144,0.025063633934779343,0.0269968077258523,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9019850791244881,0.8742949316047868,0.9262585747406563,0,0.0,0.0
or4,comb_a_b_cd,adam,broadcast,0.03,20,20,0.0076317242307326425,0.005332950712760023,0.010198891392300631,0.0302699398100852,0.02800968103855865,0.03274775058259401,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9273627297122531,0.9133702545398978,0.9421594357202274,0,0.0,68.9
or4,comb_a_b_cd,adam,exact,0.003,20,20,0.000995245476936395,0.0007878418049847057,0.0012337350850421122,0.023967924950885806,0.0234202443293373,0.024540527223769894,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
or4,comb_a_b_cd,adam,exact,0.01,20,20,0.0015510594975731598,0.0011729773282715774,0.0019486083952339642,0.024424488742651778,0.02378734115193689,0.0251063444563781,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or4,comb_a_b_cd,adam,exact,0.03,20,20,0.0034180539118392047,0.00252481005148756,0.0044620095389806096,0.02628461491774934,0.025256005322552635,0.027465112442480476,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
or4,comb_a_b_cd,sgd,broadcast,0.003,20,20,0.1186151479226599,0.06561451417897336,0.18586407301447186,0.1416835035006494,0.08728129699832392,0.21278618544308942,0.996875,0.990625,1.0000000000000002,0.975,0.9249999999999999,1.0000000000000002,0.9114694730553408,0.8700824911909952,0.9463906459894591,0,0.0,0.0
or4,comb_a_b_cd,sgd,broadcast,0.01,20,20,0.0022258805481600754,0.0016722589128405278,0.0028511570645090695,0.025202419855362656,0.024404931505927565,0.02606775043368112,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.921434807754167,0.8986123773391683,0.9410685073561866,0,0.0,0.0
or4,comb_a_b_cd,sgd,broadcast,0.03,20,20,0.0021521985166089255,0.0016455505874832218,0.0027108930775012986,0.025178549987736897,0.02438482732199176,0.02602741850636107,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9180634481098038,0.8887477032717783,0.9411260520538176,0,0.0,0.0
or4,comb_a_b_cd,sgd,exact,0.003,20,20,0.36272688936043124,0.19790291106442906,0.5368772340648534,0.3563064862249218,0.20292195794648096,0.519526745091981,0.975,0.9625,0.9875000000000002,0.8,0.7,0.9000000000000001,1.0,1.0,1.0000000000000004,0,0.0,0.0
or4,comb_a_b_cd,sgd,exact,0.01,20,20,0.024898655050866313,0.0009124506947753544,0.0666488117994658,0.046094841124537066,0.023877619601816648,0.0844365682542408,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or4,comb_a_b_cd,sgd,exact,0.03,20,20,0.000868925951203235,0.0006756506885970786,0.0010793853357089632,0.02383404298090538,0.02334647784419755,0.02432717427341501,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
or_of_ands,balanced_ab_cd,adam,broadcast,0.003,20,20,0.0013425477515013797,0.0009711151923050506,0.001880185110179287,0.023810769956209323,0.023335702528411623,0.024326933519022688,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9406323053811969,0.9250060038216149,0.9528305348703712,0,0.0,6.2
or_of_ands,balanced_ab_cd,adam,broadcast,0.01,20,20,0.0019161051939320297,0.00148478381287687,0.0024100516967706055,0.02435605680417264,0.023723381720301702,0.025127760733725107,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9470329050160631,0.9394444099477798,0.9536891485651112,0,0.0,4.85
or_of_ands,balanced_ab_cd,adam,broadcast,0.03,20,20,0.00549706422166504,0.004176394417482864,0.007022368759916909,0.028092278616053745,0.02651263392249652,0.02990505195787984,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9634210578791323,0.9477439410449972,0.9757177140317178,0,0.0,7.35
or_of_ands,balanced_ab_cd,adam,exact,0.003,20,20,0.00104424215226915,0.000894791299290232,0.0012086779220432718,0.023551915508384494,0.023118145086373172,0.024031899407760113,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ab_cd,adam,exact,0.01,20,20,0.0017385384233041749,0.0013833969388047157,0.002147948498933624,0.024158829115432177,0.02355617651052367,0.02490078198997308,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ab_cd,adam,exact,0.03,20,20,0.004263218223053375,0.00328050394368046,0.005444941978653752,0.02665237491069658,0.02560222996129018,0.027932726208451743,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,broadcast,0.003,20,20,0.06570161164955488,0.033200871710226405,0.10796775998159734,0.08758577410884827,0.0558538757803836,0.12763082019638977,0.99375,0.9812500000000001,1.0000000000000002,0.9928571428571429,0.9785714285714286,1.0000000000000002,0.9385296808993762,0.9127314467363467,0.959481375480903,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,broadcast,0.01,20,20,0.0010437769582861303,0.0008474115553315745,0.0012474496071258204,0.023558930132507948,0.02314296027265359,0.02400929294398976,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9457559994583564,0.936332630946465,0.954681893107507,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,broadcast,0.03,20,20,0.0011515361044226698,0.0009729713128734503,0.0013343823176452034,0.02364948201997861,0.023244470473414033,0.02410508467635964,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9438759286332086,0.9343925733400902,0.9531544470447388,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,exact,0.003,20,20,0.08369052957952063,0.03535770979081571,0.14944577530285255,0.10782918940580195,0.05853888531704701,0.17494439324838632,0.9875,0.9656250000000001,1.0000000000000002,0.9865079365079366,0.9623015873015874,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,exact,0.01,20,20,0.00087677675110616,0.0007145716918663752,0.0010392646903015794,0.023379362998024383,0.022960741713604925,0.02381843369835667,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,exact,0.03,20,20,0.0009277495008151752,0.0007957446377323292,0.0010575230080013549,0.023424775698871657,0.02304371595592372,0.023847468164576634,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000004,0,0.0,0.0
or_of_ands,balanced_ac_bd,adam,broadcast,0.003,20,20,0.3209919432850482,0.31423268714854685,0.3283335082630282,0.34096347155111506,0.3323025944356973,0.3501165553998275,0.88125,0.865625,0.8968749999999999,0.8873015873015871,0.8714285714285713,0.9023809523809523,0.89072630859471,0.8651288736436853,0.913556291056145,0,0.0,33.05
or_of_ands,balanced_ac_bd,adam,broadcast,0.01,20,20,0.32321672006866164,0.3170816067017884,0.3301158191862248,0.3433845214116748,0.3354789371728008,0.3521898105988617,0.8875,0.8781249999999999,0.8999999999999999,0.8920634920634921,0.8805555555555555,0.9047718253968252,0.9164646395496542,0.8983739155129131,0.9331950128664876,0,0.0,14.55
or_of_ands,balanced_ac_bd,adam,broadcast,0.03,20,20,0.330611110357106,0.3226412736205109,0.33921508113141574,0.35060806332679567,0.3413618747055922,0.3606417937215396,0.890625,0.8812499999999998,0.903125,0.8956349206349206,0.8833333333333332,0.9091269841269841,0.9501153515202653,0.9335164527138974,0.9657450726940932,0,0.0,96.5
or_of_ands,balanced_ac_bd,adam,exact,0.003,20,20,0.31114883499537493,0.3075020061233968,0.31515676326006253,0.3314509976547987,0.32440799617635635,0.3391165818893698,0.871875,0.8624999999999997,0.8812500000000001,0.8813492063492063,0.8682539682539683,0.8928571428571427,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ac_bd,adam,exact,0.01,20,20,0.3138051210453873,0.3094054108689601,0.3189804406554934,0.33375559272479527,0.3265709932288553,0.341922171064231,0.865625,0.8531249999999998,0.878125,0.8734126984126984,0.8583333333333333,0.8876984126984127,1.0,0.9999999999999999,1.0000000000000004,0,0.0,0.0
or_of_ands,balanced_ac_bd,adam,exact,0.03,20,20,0.3175243872593764,0.3127817852053232,0.3224355980122249,0.3369576655214934,0.329807570667016,0.3447487157993463,0.871875,0.8593750000000001,0.8812500000000001,0.878968253968254,0.8658730158730158,0.8912698412698411,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ac_bd,sgd,broadcast,0.003,20,20,0.3751982024560575,0.34203064795250254,0.4214967935346212,0.39287564117144574,0.3591145771492617,0.44042934754973473,0.86875,0.8437499999999999,0.8875000000000001,0.8714285714285716,0.8436507936507935,0.8940476190476189,0.8499953505962653,0.8070945181467142,0.8883609435451282,0,0.0,0.0
or_of_ands,balanced_ac_bd,sgd,broadcast,0.01,20,20,0.31971278033021033,0.3137696154878102,0.32627230152406766,0.3397778658833747,0.33164255682696403,0.3484111020694508,0.884375,0.8687499999999999,0.9,0.8892857142857142,0.8726091269841268,0.9055555555555554,0.8920826816687487,0.869463772692996,0.9127011732346656,0,0.0,0.0
or_of_ands,balanced_ac_bd,sgd,broadcast,0.03,20,20,0.32047698145807446,0.31448832435428525,0.3270989896693129,0.3406815850018404,0.3324839446589204,0.3494177100017103,0.89375,0.878125,0.9093749999999999,0.8992063492063492,0.8821428571428571,0.9154761904761904,0.9007138931813087,0.8810611156456643,0.9178701540979656,0,0.0,0.0
or_of_ands,balanced_ac_bd,sgd,exact,0.003,20,20,0.42449839113490073,0.3761290489356534,0.4782962697029023,0.4499810880913827,0.40014870498841953,0.5065543835792468,0.853125,0.8343749999999999,0.8718750000000001,0.8527777777777779,0.830952380952381,0.8742063492063492,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ac_bd,sgd,exact,0.01,20,20,0.31097665186431855,0.30719870063967536,0.3149923282235099,0.3311511778835683,0.3239977390111525,0.3388013184671229,0.859375,0.8468749999999999,0.8687500000000001,0.8686507936507937,0.85515873015873,0.8809523809523808,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ac_bd,sgd,exact,0.03,20,20,0.31122850928346957,0.30752926696911964,0.31534508655994903,0.3314033764502292,0.32438510046459285,0.33893356631900307,0.86875,0.85625,0.88125,0.8777777777777777,0.8634920634920634,0.8904761904761905,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ad_bc,adam,broadcast,0.003,20,20,0.3120999417299975,0.3085719842865424,0.3159880847061002,0.33407571229389227,0.3259821703053542,0.3429040484526051,0.88125,0.865625,0.896875,0.8896825396825395,0.875,0.9043650793650793,0.8798846942805273,0.8426323891236102,0.9112771112835398,0,0.0,22.6
or_of_ands,balanced_ad_bc,adam,broadcast,0.01,20,20,0.3144728691435212,0.3115042399776207,0.3176977193243846,0.33631544040719147,0.3285108018019167,0.34458705162082853,0.88125,0.8656249999999999,0.8968750000000001,0.8888888888888887,0.8714285714285714,0.9059523809523811,0.9215238159607513,0.9079807208077942,0.9344338707095641,0,0.0,11.2
or_of_ands,balanced_ad_bc,adam,broadcast,0.03,20,20,0.3250608299376351,0.31950572948767325,0.33079780915716955,0.34642945955253046,0.336033907939708,0.3570176972417128,0.875,0.85625,0.89375,0.8825396825396826,0.8623015873015875,0.9027777777777777,0.9521191527656694,0.9297027324923667,0.9720522074009086,0,0.0,71.85
or_of_ands,balanced_ad_bc,adam,exact,0.003,20,20,0.3069138737691636,0.3046207247394247,0.30945967400495783,0.32928376995881004,0.3208832248433175,0.3380137173127715,0.871875,0.8593749999999999,0.884375,0.8837301587301587,0.8694444444444444,0.8972222222222221,1.0,1.0,1.0000000000000004,0,0.0,0.0
or_of_ands,balanced_ad_bc,adam,exact,0.01,20,20,0.30916563020734317,0.30666465475858873,0.3122335370586364,0.33097152589883105,0.3220971198931192,0.34003297280668426,0.86875,0.853125,0.8843749999999999,0.8801587301587303,0.8638888888888888,0.8948412698412699,1.0,1.0,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ad_bc,adam,exact,0.03,20,20,0.31442415619450303,0.31075891121219357,0.31861555907153305,0.3353676891508263,0.3255599963472035,0.3451650512032474,0.86875,0.853125,0.8843749999999999,0.8801587301587303,0.8638888888888888,0.8956349206349203,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ad_bc,sgd,broadcast,0.003,20,20,0.36193171630535853,0.3342116571788743,0.4026367920291292,0.38347311742282403,0.35450373547260233,0.4240225266546945,0.871875,0.84375,0.89375,0.8773809523809524,0.8476190476190475,0.9023809523809522,0.8096741604067997,0.6946029231725502,0.8888388088182702,0,0.0,0.0
or_of_ands,balanced_ad_bc,sgd,broadcast,0.01,20,20,0.3118872725524575,0.30850154933689444,0.3155316347328791,0.3339796821970077,0.32616280476149817,0.34255006166825264,0.88125,0.8656250000000001,0.896875,0.8888888888888887,0.8742063492063491,0.9043650793650793,0.8696809598177359,0.8245349590748108,0.9068398764306554,0,0.0,0.0
or_of_ands,balanced_ad_bc,sgd,broadcast,0.03,20,20,0.3129314808716257,0.30991409325732383,0.3161100896944066,0.3349201519323145,0.3273538748375507,0.3430851673560714,0.884375,0.86875,0.9,0.8916666666666666,0.8761904761904762,0.9071428571428571,0.8898680799249089,0.8588307913945992,0.9161521473843713,0,0.0,0.0
or_of_ands,balanced_ad_bc,sgd,exact,0.003,20,20,0.42212254131937516,0.36878405373607787,0.48347301000467074,0.4454183081592449,0.3927975007917371,0.5059248382998022,0.84375,0.8187499999999999,0.8656250000000001,0.8468253968253967,0.8178571428571428,0.8726190476190474,1.0,1.0,1.0000000000000004,0,0.0,0.0
or_of_ands,balanced_ad_bc,sgd,exact,0.01,20,20,0.3070566749797073,0.30454938884507704,0.3097399181773802,0.32918877978743066,0.3208486449368193,0.3376816517091196,0.865625,0.8531249999999999,0.878125,0.8773809523809524,0.8630952380952381,0.8908730158730158,1.0,1.0,1.0000000000000004,0,0.0,0.0
or_of_ands,balanced_ad_bc,sgd,exact,0.03,20,20,0.307230509350844,0.3052183193243924,0.30946873783327294,0.32945784210399787,0.32124651049722797,0.33790984823819553,0.8625,0.8499999999999999,0.8750000000000001,0.8738095238095237,0.859503968253968,0.8880952380952379,1.0,1.0,1.0000000000000002,0,0.0,0.0
or_of_ands,comb_a_b_cd,adam,broadcast,0.003,20,20,0.24543120777666302,0.24231047301778827,0.24896381059907274,0.2689181660530863,0.26541074094419403,0.27229015113433347,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8810525523013066,0.8449061531091756,0.9124463735593726,0,0.0,35.55
or_of_ands,comb_a_b_cd,adam,broadcast,0.01,20,20,0.2479504672629965,0.24419343968088114,0.2522269722653319,0.271144389963301,0.26774473776132646,0.2748039097505921,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8742771795806309,0.8385744813261052,0.9040962881978063,0,0.0,16.15
or_of_ands,comb_a_b_cd,adam,broadcast,0.03,20,20,0.2607773480338823,0.25561223185003107,0.26708135778603437,0.28439667913982836,0.27889105183888324,0.2908857633010469,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8815715091147596,0.8549618155449618,0.9048649931690721,0,0.0,379.5
or_of_ands,comb_a_b_cd,adam,exact,0.003,20,20,0.2432547751200372,0.23964002274630386,0.24740210049175515,0.2661224648893745,0.2624276232798405,0.2700651263335195,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0,0.0,0.0
or_of_ands,comb_a_b_cd,adam,exact,0.01,20,20,0.2448921516426414,0.24076625015037553,0.24974929958922917,0.26736815445032847,0.26340160675991975,0.2715934488669195,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0,0.0,0.0
or_of_ands,comb_a_b_cd,adam,exact,0.03,20,20,0.25304982636407913,0.24840045421028267,0.25787153848350225,0.2756177953643072,0.27083564193217613,0.2807332751981328,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or_of_ands,comb_a_b_cd,sgd,broadcast,0.003,20,20,0.2756361862381258,0.2551338827925049,0.30070015086572005,0.29882328021356,0.277969103162738,0.3241716626207408,0.98125,0.9624999999999999,1.0,0.9801587301587302,0.9587301587301589,1.0,0.8207365377258575,0.7695742271414313,0.8664296582319795,0,0.0,14.45
or_of_ands,comb_a_b_cd,sgd,broadcast,0.01,20,20,0.24539262236289536,0.2423814668769953,0.24888149399282153,0.268919348265509,0.2656161923127416,0.2721072304338491,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8807767274938669,0.8488887629659113,0.9086180437416903,0,0.0,3.9
or_of_ands,comb_a_b_cd,sgd,broadcast,0.03,20,20,0.24695158289308994,0.2436227650611823,0.25060808965126186,0.27045254816643427,0.2668188425084043,0.2740410929778733,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8876049356324802,0.856540264138851,0.9153083133246417,0,0.0,1.85
or_of_ands,comb_a_b_cd,sgd,exact,0.003,20,20,0.3839196779460439,0.3287149552054344,0.4415870329458172,0.41273846192293534,0.35474444820758805,0.4739825188952094,0.925,0.890625,0.9593750000000001,0.9166666666666666,0.8773809523809525,0.955952380952381,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or_of_ands,comb_a_b_cd,sgd,exact,0.01,20,20,0.24774764897373053,0.24171483660970947,0.2556765234040358,0.2694914604001603,0.2650762109890757,0.2744431569829845,0.9875,0.9687500000000001,1.0000000000000002,0.9857142857142858,0.9642857142857144,1.0000000000000002,1.0,1.0,1.0000000000000002,0,0.0,0.0
or_of_ands,comb_a_b_cd,sgd,exact,0.03,20,20,0.24329799649850442,0.2397202406691733,0.2474290300039945,0.2661559989340884,0.2624138251336997,0.27008898484847543,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
parity4,balanced_ab_cd,adam,broadcast,0.003,20,20,0.9309110396083874,0.8367406142564573,1.0037322173281955,0.9551246741439844,0.862304352267306,1.0275446383832918,0.575,0.5218750000000001,0.6375000000000001,0.575,0.5218750000000001,0.6375000000000001,0.42951378682154645,0.32068752304891257,0.5351056242733829,0,0.0,84.5
parity4,balanced_ab_cd,adam,broadcast,0.01,20,20,0.9761144974997098,0.9110590073506886,1.0277006172809826,0.9997790996129725,0.9363152747471483,1.0500248158943057,0.5375,0.49375,0.584375,0.5375,0.49375,0.584375,0.7097527020706924,0.6467238070674698,0.7716888422487435,0,0.0,39.0
parity4,balanced_ab_cd,adam,broadcast,0.03,20,20,1.0023418819411865,0.9394336112507645,1.0547490496934728,1.0291085637949962,0.9677229886123334,1.0807508261644956,0.540625,0.5062500000000001,0.5750000000000001,0.540625,0.5062500000000001,0.5750000000000001,0.9480546866960786,0.9346182115757588,0.9610342403907852,0,0.0,197.4
parity4,balanced_ab_cd,adam,exact,0.003,20,20,0.00083025154088915,0.0006672296680617033,0.0010031703895562532,0.023001804452685338,0.02259051187542908,0.023439331967490113,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,5.35
parity4,balanced_ab_cd,adam,exact,0.01,20,20,0.0018461664613984702,0.0014536789041754026,0.0023020425480441077,0.02397564280497149,0.023499094411571195,0.02444503403983689,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
parity4,balanced_ab_cd,adam,exact,0.03,20,20,0.0046032929609733,0.003582783061659887,0.005755790933668252,0.02698273855063017,0.02585902922032323,0.02822932778283994,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.25
parity4,balanced_ab_cd,sgd,broadcast,0.003,20,20,0.9486385946589688,0.8440361567702422,1.029051698428649,0.9711963880568956,0.8696320671920614,1.0526149403296692,0.56875,0.5,0.65,0.56875,0.5,0.65,0.4649260644564855,0.3318368846913489,0.5894174564154325,0,0.0,0.0
parity4,balanced_ab_cd,sgd,broadcast,0.01,20,20,0.9529572672438107,0.9065696585821259,0.9916385093395977,0.9778934623025911,0.9342207309338946,1.015355719109337,0.55625,0.5218750000000001,0.5906250000000001,0.55625,0.5218750000000001,0.5906250000000001,0.42813740045049337,0.29221463767581995,0.5567508670470549,0,0.0,0.0
parity4,balanced_ab_cd,sgd,broadcast,0.03,20,20,0.9482158695414304,0.8651412711427788,1.0111657122739277,0.9740411024453085,0.8923576526742881,1.0356513224296149,0.56875,0.5312500000000001,0.6124999999999999,0.56875,0.5312500000000001,0.6124999999999999,0.5004141782734308,0.3823311830366311,0.6150182043654042,0,0.0,0.0
parity4,balanced_ab_cd,sgd,exact,0.003,20,20,0.2167657778326792,0.0661514396924581,0.3969127048755163,0.23777989532763882,0.08780067878795712,0.41788617308556236,0.896875,0.796875,0.9750000000000002,0.896875,0.796875,0.9750000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
parity4,balanced_ab_cd,sgd,exact,0.01,20,20,0.0006259560722986751,0.00047967946062870277,0.0007943897906354931,0.022763066714820746,0.02235090372413127,0.023207253624413674,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0,0.0,0.0
parity4,balanced_ab_cd,sgd,exact,0.03,20,20,0.0006892820054394499,0.0005505087136625304,0.0008439106063948009,0.02286172498100883,0.022470621359360708,0.02328138074371235,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000004,0,0.0,0.0
parity4,balanced_ac_bd,adam,broadcast,0.003,20,20,0.9123537498135231,0.8242766223148864,0.9833187784785413,0.9313412283000735,0.8440247150131964,1.0021365662448012,0.584375,0.5281250000000001,0.653125,0.584375,0.5281250000000001,0.653125,0.3690042572991352,0.222155362888974,0.5127322741616643,0,0.0,81.8
parity4,balanced_ac_bd,adam,broadcast,0.01,20,20,0.8927798752308345,0.7757022423265856,0.9843122961635126,0.9125747852469381,0.7949501861364925,1.0062410300079894,0.578125,0.521875,0.64375,0.578125,0.521875,0.64375,0.6046568852082724,0.4782217902463613,0.7272300324860406,0,0.0,139.1
parity4,balanced_ac_bd,adam,broadcast,0.03,20,20,0.9163901432808667,0.7877594255266973,1.0268256015755293,0.9342906940293142,0.8060819248728899,1.0459917794282345,0.59375,0.5343749999999999,0.6625,0.59375,0.5343749999999999,0.6625,0.9327321078668442,0.8997181048534744,0.961484708463411,0,0.0,186.2
parity4,balanced_ac_bd,adam,exact,0.003,20,20,0.00099482643870796,0.0007829101642328763,0.0011995246553600208,0.023122660545512947,0.022620759200479092,0.02367071169873456,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,2.7
parity4,balanced_ac_bd,adam,exact,0.01,20,20,0.00211689346194066,0.0016272929070538882,0.0026524378643499,0.024224796799292035,0.023557008319029574,0.024913547497573265,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0,0.0,0.0
parity4,balanced_ac_bd,adam,exact,0.03,20,20,0.005256754090856205,0.004038406695041158,0.006595290885289166,0.027546004495669768,0.026236114229944152,0.028994074664462084,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
parity4,balanced_ac_bd,sgd,broadcast,0.003,20,20,0.9323875324343118,0.8272450240990226,1.0141051877981742,0.9583363728627884,0.854330083878871,1.0434860563523534,0.59375,0.53125,0.665625,0.59375,0.53125,0.665625,0.3269822399013968,0.188724903172427,0.45928353456083015,0,0.0,0.0
parity4,balanced_ac_bd,sgd,broadcast,0.01,20,20,0.9234011475895981,0.8181287234109587,1.0030151750994518,0.9426861458579902,0.8392991291681091,1.0215997672856012,0.578125,0.51875,0.65,0.578125,0.51875,0.65,0.38076784864324525,0.22541394256399713,0.5221489093724375,0,0.0,37.5
parity4,balanced_ac_bd,sgd,broadcast,0.03,20,20,0.910342906071083,0.8212025703365473,0.9834927753254663,0.9298496279443478,0.8410735091415092,1.0028654505229617,0.58125,0.5218750000000001,0.6531250000000001,0.58125,0.5218750000000001,0.6531250000000001,0.39861703447058217,0.22975649843024915,0.566418964202522,0,0.0,91.0
