seed,family,optimizer,rule,reference,population_nmse,accuracy,balanced_accuracy
2026221,and4,sgd,exact,constant_mean_predictor,1.0,0.9375,0.5
2026221,and4,sgd,exact,uniform_random_candidate_expectation,0.000693968719340525,1.0,1.0
2026221,and_of_xors,adam,broadcast,constant_mean_predictor,1.0,0.75,0.5
2026221,and_of_xors,adam,broadcast,uniform_random_candidate_expectation,0.6223803011806889,0.8125,0.6666666666666665
2026221,and_of_xors,adam,exact,constant_mean_predictor,1.0,0.75,0.5
2026221,and_of_xors,adam,exact,uniform_random_candidate_expectation,0.4286786847301681,0.9375,0.875
2026221,and_of_xors,sgd,broadcast,constant_mean_predictor,1.0,0.75,0.5
2026221,and_of_xors,sgd,broadcast,uniform_random_candidate_expectation,0.5755072550592687,0.828125,0.6979166666666665
2026221,and_of_xors,sgd,exact,constant_mean_predictor,1.0,0.75,0.5
2026221,and_of_xors,sgd,exact,uniform_random_candidate_expectation,0.4258204009945414,0.9375,0.875
2026221,nested,adam,broadcast,constant_mean_predictor,1.0,0.6875,0.5
2026221,nested,adam,broadcast,uniform_random_candidate_expectation,0.11969401384124811,0.984375,0.9886363636363636
2026221,nested,adam,exact,constant_mean_predictor,1.0,0.6875,0.5
2026221,nested,adam,exact,uniform_random_candidate_expectation,0.11646012885856646,0.96875,0.9772727272727273
2026221,nested,sgd,broadcast,constant_mean_predictor,1.0,0.6875,0.5
2026221,nested,sgd,broadcast,uniform_random_candidate_expectation,0.11909055564092627,0.96875,0.9772727272727273
2026221,nested,sgd,exact,constant_mean_predictor,1.0,0.6875,0.5
2026221,nested,sgd,exact,uniform_random_candidate_expectation,0.11869890660805478,0.96875,0.9772727272727273
2026221,or4,adam,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026221,or4,adam,broadcast,uniform_random_candidate_expectation,0.00687715333266925,1.0,1.0
2026221,or4,adam,exact,constant_mean_predictor,1.0,0.9375,0.5
2026221,or4,adam,exact,uniform_random_candidate_expectation,0.0015192948332643998,1.0,1.0
2026221,or4,sgd,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026221,or4,sgd,broadcast,uniform_random_candidate_expectation,0.0032234375385829,1.0,1.0
2026221,or4,sgd,exact,constant_mean_predictor,1.0,0.9375,0.5
2026221,or4,sgd,exact,uniform_random_candidate_expectation,0.001487293689773625,1.0,1.0
2026221,or_of_ands,adam,broadcast,constant_mean_predictor,1.0,0.5625,0.5
2026221,or_of_ands,adam,broadcast,uniform_random_candidate_expectation,0.22593935620778197,0.9375,0.9325396825396826
2026221,or_of_ands,adam,exact,constant_mean_predictor,1.0,0.5625,0.5
2026221,or_of_ands,adam,exact,uniform_random_candidate_expectation,0.21482801882152197,0.953125,0.9543650793650793
2026221,or_of_ands,sgd,broadcast,constant_mean_predictor,1.0,0.5625,0.5
2026221,or_of_ands,sgd,broadcast,uniform_random_candidate_expectation,0.22467407185603744,0.953125,0.9503968253968254
2026221,or_of_ands,sgd,exact,constant_mean_predictor,1.0,0.5625,0.5
2026221,or_of_ands,sgd,exact,uniform_random_candidate_expectation,0.2145886492915511,0.921875,0.9226190476190477
2026221,parity4,adam,broadcast,constant_mean_predictor,1.0,0.5,0.5
2026221,parity4,adam,broadcast,uniform_random_candidate_expectation,0.8275906555868654,0.625,0.625
2026221,parity4,adam,exact,constant_mean_predictor,1.0,0.5,0.5
2026221,parity4,adam,exact,uniform_random_candidate_expectation,0.001010608179470075,1.0,1.0
2026221,parity4,sgd,broadcast,constant_mean_predictor,1.0,0.5,0.5
2026221,parity4,sgd,broadcast,uniform_random_candidate_expectation,1.0240443267505175,0.484375,0.484375
2026221,parity4,sgd,exact,constant_mean_predictor,1.0,0.5,0.5
2026221,parity4,sgd,exact,uniform_random_candidate_expectation,0.0008902182952825249,1.0,1.0
2026221,xor_of_ands,adam,broadcast,constant_mean_predictor,1.0,0.625,0.5
2026221,xor_of_ands,adam,broadcast,uniform_random_candidate_expectation,0.4040112762028844,0.890625,0.8958333333333334
2026221,xor_of_ands,adam,exact,constant_mean_predictor,1.0,0.625,0.5
2026221,xor_of_ands,adam,exact,uniform_random_candidate_expectation,0.39981093389968686,0.84375,0.85
2026221,xor_of_ands,sgd,broadcast,constant_mean_predictor,1.0,0.625,0.5
2026221,xor_of_ands,sgd,broadcast,uniform_random_candidate_expectation,0.4063962550748452,0.90625,0.9083333333333334
2026221,xor_of_ands,sgd,exact,constant_mean_predictor,1.0,0.625,0.5
2026221,xor_of_ands,sgd,exact,uniform_random_candidate_expectation,0.3806782099683914,0.875,0.875
2026222,and4,adam,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026222,and4,adam,broadcast,uniform_random_candidate_expectation,0.002097249383844525,1.0,1.0
2026222,and4,adam,exact,constant_mean_predictor,1.0,0.9375,0.5
2026222,and4,adam,exact,uniform_random_candidate_expectation,0.000812970041580075,1.0,1.0
2026222,and4,sgd,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026222,and4,sgd,broadcast,uniform_random_candidate_expectation,0.00137251090071025,1.0,1.0
2026222,and4,sgd,exact,constant_mean_predictor,1.0,0.9375,0.5
2026222,and4,sgd,exact,uniform_random_candidate_expectation,0.00048495610799122494,1.0,1.0
2026222,and_of_xors,adam,broadcast,constant_mean_predictor,1.0,0.75,0.5
2026222,and_of_xors,adam,broadcast,uniform_random_candidate_expectation,0.5900248687706615,0.828125,0.6770833333333333
2026222,and_of_xors,adam,exact,constant_mean_predictor,1.0,0.75,0.5
2026222,and_of_xors,adam,exact,uniform_random_candidate_expectation,0.4307514643545113,0.9375,0.875
2026222,and_of_xors,sgd,broadcast,constant_mean_predictor,1.0,0.75,0.5
2026222,and_of_xors,sgd,broadcast,uniform_random_candidate_expectation,0.6440863948028603,0.8125,0.625
2026222,and_of_xors,sgd,exact,constant_mean_predictor,1.0,0.75,0.5
2026222,and_of_xors,sgd,exact,uniform_random_candidate_expectation,0.42858506750145103,0.921875,0.84375
2026222,nested,adam,broadcast,constant_mean_predictor,1.0,0.6875,0.5
2026222,nested,adam,broadcast,uniform_random_candidate_expectation,0.13079167903115313,0.984375,0.975
2026222,nested,adam,exact,constant_mean_predictor,1.0,0.6875,0.5
2026222,nested,adam,exact,uniform_random_candidate_expectation,0.1105635811226914,0.984375,0.975
2026222,nested,sgd,broadcast,constant_mean_predictor,1.0,0.6875,0.5
2026222,nested,sgd,broadcast,uniform_random_candidate_expectation,0.13183601298641878,0.984375,0.975
2026222,nested,sgd,exact,constant_mean_predictor,1.0,0.6875,0.5
2026222,nested,sgd,exact,uniform_random_candidate_expectation,0.1106216650785059,0.984375,0.975
2026222,or4,adam,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026222,or4,adam,broadcast,uniform_random_candidate_expectation,0.0025509685238999497,1.0,1.0
2026222,or4,adam,exact,constant_mean_predictor,1.0,0.9375,0.5
2026222,or4,adam,exact,uniform_random_candidate_expectation,0.0011504209457365,1.0,1.0
2026222,or4,sgd,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026222,or4,sgd,broadcast,uniform_random_candidate_expectation,0.0013196533858471251,1.0,1.0
2026222,or4,sgd,exact,constant_mean_predictor,1.0,0.9375,0.5
2026222,or4,sgd,exact,uniform_random_candidate_expectation,0.0005875035663161499,1.0,1.0
2026222,or_of_ands,adam,broadcast,constant_mean_predictor,1.0,0.5625,0.5
2026222,or_of_ands,adam,broadcast,uniform_random_candidate_expectation,0.2300637915947541,0.953125,0.9543650793650793
2026222,or_of_ands,adam,exact,constant_mean_predictor,1.0,0.5625,0.5
2026222,or_of_ands,adam,exact,uniform_random_candidate_expectation,0.22221988820600297,0.9375,0.9404761904761905
2026222,or_of_ands,sgd,broadcast,constant_mean_predictor,1.0,0.5625,0.5
2026222,or_of_ands,sgd,broadcast,uniform_random_candidate_expectation,0.22933683512260228,0.9375,0.9365079365079365
2026222,or_of_ands,sgd,exact,constant_mean_predictor,1.0,0.5625,0.5
2026222,or_of_ands,sgd,exact,uniform_random_candidate_expectation,0.22143079208992605,0.9375,0.9404761904761905
2026222,parity4,adam,broadcast,constant_mean_predictor,1.0,0.5,0.5
2026222,parity4,adam,broadcast,uniform_random_candidate_expectation,0.9699213244366455,0.5625,0.5625
2026222,parity4,adam,exact,constant_mean_predictor,1.0,0.5,0.5
2026222,parity4,adam,exact,uniform_random_candidate_expectation,0.0007967467354021999,1.0,1.0
2026222,parity4,sgd,broadcast,constant_mean_predictor,1.0,0.5,0.5
2026222,parity4,sgd,broadcast,uniform_random_candidate_expectation,0.9541091804486611,0.546875,0.546875
2026222,parity4,sgd,exact,constant_mean_predictor,1.0,0.5,0.5
2026222,parity4,sgd,exact,uniform_random_candidate_expectation,0.0008625459578010749,1.0,1.0
2026222,xor_of_ands,adam,broadcast,constant_mean_predictor,1.0,0.625,0.5
2026222,xor_of_ands,adam,broadcast,uniform_random_candidate_expectation,0.44288438758556137,0.890625,0.8958333333333333
2026222,xor_of_ands,adam,exact,constant_mean_predictor,1.0,0.625,0.5
2026222,xor_of_ands,adam,exact,uniform_random_candidate_expectation,0.42689767826222896,0.875,0.875
2026222,xor_of_ands,sgd,broadcast,constant_mean_predictor,1.0,0.625,0.5
2026222,xor_of_ands,sgd,broadcast,uniform_random_candidate_expectation,0.4388126956334047,0.890625,0.8958333333333333
2026222,xor_of_ands,sgd,exact,constant_mean_predictor,1.0,0.625,0.5
2026222,xor_of_ands,sgd,exact,uniform_random_candidate_expectation,0.46555524842882684,0.875,0.8500000000000001
2026223,and4,adam,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026223,and4,adam,broadcast,uniform_random_candidate_expectation,0.0060737059316877005,1.0,1.0
2026223,and4,adam,exact,constant_mean_predictor,1.0,0.9375,0.5
2026223,and4,adam,exact,uniform_random_candidate_expectation,0.00117861435837215,1.0,1.0
2026223,and4,sgd,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026223,and4,sgd,broadcast,uniform_random_candidate_expectation,0.0315270176012568,1.0,1.0
2026223,and4,sgd,exact,constant_mean_predictor,1.0,0.9375,0.5
2026223,and4,sgd,exact,uniform_random_candidate_expectation,0.0011952770202935251,1.0,1.0
2026223,and_of_xors,adam,broadcast,constant_mean_predictor,1.0,0.75,0.5
2026223,and_of_xors,adam,broadcast,uniform_random_candidate_expectation,0.6992806658585521,0.78125,0.6458333333333333
2026223,and_of_xors,adam,exact,constant_mean_predictor,1.0,0.75,0.5
2026223,and_of_xors,adam,exact,uniform_random_candidate_expectation,0.4261253980382559,0.921875,0.84375
2026223,and_of_xors,sgd,broadcast,constant_mean_predictor,1.0,0.75,0.5
2026223,and_of_xors,sgd,broadcast,uniform_random_candidate_expectation,0.6366540542052906,0.8125,0.6875
2026223,and_of_xors,sgd,exact,constant_mean_predictor,1.0,0.75,0.5
2026223,and_of_xors,sgd,exact,uniform_random_candidate_expectation,0.42936129066111317,0.921875,0.8645833333333333
2026223,nested,adam,broadcast,constant_mean_predictor,1.0,0.6875,0.5
2026223,nested,adam,broadcast,uniform_random_candidate_expectation,0.11222454653082202,0.984375,0.975
2026223,nested,adam,exact,constant_mean_predictor,1.0,0.6875,0.5
2026223,nested,adam,exact,uniform_random_candidate_expectation,0.10730841622577673,0.96875,0.9636363636363636
2026223,nested,sgd,broadcast,constant_mean_predictor,1.0,0.6875,0.5
2026223,nested,sgd,broadcast,uniform_random_candidate_expectation,0.1110504847706256,0.984375,0.975
2026223,nested,sgd,exact,constant_mean_predictor,1.0,0.6875,0.5
2026223,nested,sgd,exact,uniform_random_candidate_expectation,0.10635777341286475,0.96875,0.9636363636363636
2026223,or4,adam,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026223,or4,adam,broadcast,uniform_random_candidate_expectation,0.004185333343007025,1.0,1.0
2026223,or4,adam,exact,constant_mean_predictor,1.0,0.9375,0.5
2026223,or4,adam,exact,uniform_random_candidate_expectation,0.000388738646941425,1.0,1.0
2026223,or4,sgd,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026223,or4,sgd,broadcast,uniform_random_candidate_expectation,0.002641652053689475,1.0,1.0
2026223,or4,sgd,exact,constant_mean_predictor,1.0,0.9375,0.5
2026223,or4,sgd,exact,uniform_random_candidate_expectation,0.00037187904907465003,1.0,1.0
2026223,or_of_ands,adam,broadcast,constant_mean_predictor,1.0,0.5625,0.5
2026223,or_of_ands,adam,broadcast,uniform_random_candidate_expectation,0.23236344439307216,0.953125,0.9543650793650793
2026223,or_of_ands,adam,exact,constant_mean_predictor,1.0,0.5625,0.5
2026223,or_of_ands,adam,exact,uniform_random_candidate_expectation,0.22574589908130946,0.9375,0.9404761904761905
2026223,or_of_ands,sgd,broadcast,constant_mean_predictor,1.0,0.5625,0.5
2026223,or_of_ands,sgd,broadcast,uniform_random_candidate_expectation,0.22905276762368904,0.9375,0.9404761904761905
2026223,or_of_ands,sgd,exact,constant_mean_predictor,1.0,0.5625,0.5
2026223,or_of_ands,sgd,exact,uniform_random_candidate_expectation,0.22514414058331686,0.9375,0.9404761904761905
2026223,parity4,adam,broadcast,constant_mean_predictor,1.0,0.5,0.5
2026223,parity4,adam,broadcast,uniform_random_candidate_expectation,1.0144686015080302,0.515625,0.515625
2026223,parity4,adam,exact,constant_mean_predictor,1.0,0.5,0.5
2026223,parity4,adam,exact,uniform_random_candidate_expectation,0.000915781836745875,1.0,1.0
2026223,parity4,sgd,broadcast,constant_mean_predictor,1.0,0.5,0.5
2026223,parity4,sgd,broadcast,uniform_random_candidate_expectation,1.00989145688796,0.5,0.5
2026223,parity4,sgd,exact,constant_mean_predictor,1.0,0.5,0.5
2026223,parity4,sgd,exact,uniform_random_candidate_expectation,0.000737203455031075,1.0,1.0
2026223,xor_of_ands,adam,broadcast,constant_mean_predictor,1.0,0.625,0.5
2026223,xor_of_ands,adam,broadcast,uniform_random_candidate_expectation,0.39080169095891304,0.875,0.8916666666666667
2026223,xor_of_ands,adam,exact,constant_mean_predictor,1.0,0.625,0.5
2026223,xor_of_ands,adam,exact,uniform_random_candidate_expectation,0.37748954399052187,0.890625,0.9041666666666668
2026223,xor_of_ands,sgd,broadcast,constant_mean_predictor,1.0,0.625,0.5
2026223,xor_of_ands,sgd,broadcast,uniform_random_candidate_expectation,0.3901876273498525,0.875,0.8916666666666667
2026223,xor_of_ands,sgd,exact,constant_mean_predictor,1.0,0.625,0.5
2026223,xor_of_ands,sgd,exact,uniform_random_candidate_expectation,0.37274823771164467,0.875,0.8833333333333333
2026224,and4,adam,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026224,and4,adam,broadcast,uniform_random_candidate_expectation,0.0032431603052489,1.0,1.0
2026224,and4,adam,exact,constant_mean_predictor,1.0,0.9375,0.5
2026224,and4,adam,exact,uniform_random_candidate_expectation,0.00037272551216075,1.0,1.0
2026224,and4,sgd,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026224,and4,sgd,broadcast,uniform_random_candidate_expectation,0.0029099370671319003,1.0,1.0
2026224,and4,sgd,exact,constant_mean_predictor,1.0,0.9375,0.5
2026224,and4,sgd,exact,uniform_random_candidate_expectation,0.00027000605081095,1.0,1.0
2026224,and_of_xors,adam,broadcast,constant_mean_predictor,1.0,0.75,0.5
2026224,and_of_xors,adam,broadcast,uniform_random_candidate_expectation,0.6498221360776024,0.796875,0.6354166666666667
2026224,and_of_xors,adam,exact,constant_mean_predictor,1.0,0.75,0.5
2026224,and_of_xors,adam,exact,uniform_random_candidate_expectation,0.4198378804758248,0.890625,0.84375
2026224,and_of_xors,sgd,broadcast,constant_mean_predictor,1.0,0.75,0.5
2026224,and_of_xors,sgd,broadcast,uniform_random_candidate_expectation,0.5482751306495381,0.828125,0.71875
2026224,and_of_xors,sgd,exact,constant_mean_predictor,1.0,0.75,0.5
2026224,and_of_xors,sgd,exact,uniform_random_candidate_expectation,0.4194941355326034,0.890625,0.84375
2026224,nested,adam,broadcast,constant_mean_predictor,1.0,0.6875,0.5
2026224,nested,adam,broadcast,uniform_random_candidate_expectation,0.12285542180436249,0.96875,0.95
2026224,nested,adam,exact,constant_mean_predictor,1.0,0.6875,0.5
2026224,nested,adam,exact,uniform_random_candidate_expectation,0.10742630207108231,0.96875,0.9636363636363636
2026224,nested,sgd,broadcast,constant_mean_predictor,1.0,0.6875,0.5
2026224,nested,sgd,broadcast,uniform_random_candidate_expectation,0.1131233024455001,0.984375,0.975
2026224,nested,sgd,exact,constant_mean_predictor,1.0,0.6875,0.5
2026224,nested,sgd,exact,uniform_random_candidate_expectation,0.1079864067329832,0.953125,0.9386363636363636
2026224,or4,adam,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026224,or4,adam,broadcast,uniform_random_candidate_expectation,0.001799014046354925,1.0,1.0
2026224,or4,adam,exact,constant_mean_predictor,1.0,0.9375,0.5
2026224,or4,adam,exact,uniform_random_candidate_expectation,0.0008553377925656499,1.0,1.0
2026224,or4,sgd,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026224,or4,sgd,broadcast,uniform_random_candidate_expectation,0.001175288583165525,1.0,1.0
2026224,or4,sgd,exact,constant_mean_predictor,1.0,0.9375,0.5
2026224,or4,sgd,exact,uniform_random_candidate_expectation,0.0008953372392956249,1.0,1.0
2026224,or_of_ands,adam,broadcast,constant_mean_predictor,1.0,0.5625,0.5
2026224,or_of_ands,adam,broadcast,uniform_random_candidate_expectation,0.21883230752311017,0.953125,0.9583333333333333
2026224,or_of_ands,adam,exact,constant_mean_predictor,1.0,0.5625,0.5
2026224,or_of_ands,adam,exact,uniform_random_candidate_expectation,0.21353535806688848,0.9375,0.9444444444444444
2026224,or_of_ands,sgd,broadcast,constant_mean_predictor,1.0,0.5625,0.5
2026224,or_of_ands,sgd,broadcast,uniform_random_candidate_expectation,0.21433810000502185,0.953125,0.9583333333333333
2026224,or_of_ands,sgd,exact,constant_mean_predictor,1.0,0.5625,0.5
2026224,or_of_ands,sgd,exact,uniform_random_candidate_expectation,0.21383614351453278,0.9375,0.9444444444444444
2026224,parity4,adam,broadcast,constant_mean_predictor,1.0,0.5,0.5
2026224,parity4,adam,broadcast,uniform_random_candidate_expectation,0.9021186937730541,0.640625,0.640625
2026224,parity4,adam,exact,constant_mean_predictor,1.0,0.5,0.5
2026224,parity4,adam,exact,uniform_random_candidate_expectation,0.001119893127068375,1.0,1.0
2026224,parity4,sgd,broadcast,constant_mean_predictor,1.0,0.5,0.5
2026224,parity4,sgd,broadcast,uniform_random_candidate_expectation,0.9472340363483885,0.703125,0.703125
2026224,parity4,sgd,exact,constant_mean_predictor,1.0,0.5,0.5
2026224,parity4,sgd,exact,uniform_random_candidate_expectation,0.0008461714179456251,1.0,1.0
2026224,xor_of_ands,adam,broadcast,constant_mean_predictor,1.0,0.625,0.5
2026224,xor_of_ands,adam,broadcast,uniform_random_candidate_expectation,0.39581852407961016,0.890625,0.9125000000000001
2026224,xor_of_ands,adam,exact,constant_mean_predictor,1.0,0.625,0.5
2026224,xor_of_ands,adam,exact,uniform_random_candidate_expectation,0.4404270276568597,0.859375,0.8374999999999999
2026224,xor_of_ands,sgd,broadcast,constant_mean_predictor,1.0,0.625,0.5
2026224,xor_of_ands,sgd,broadcast,uniform_random_candidate_expectation,0.396294749154538,0.875,0.8916666666666667
2026224,xor_of_ands,sgd,exact,constant_mean_predictor,1.0,0.625,0.5
2026224,xor_of_ands,sgd,exact,uniform_random_candidate_expectation,0.44047571867275914,0.859375,0.8374999999999999
2026225,and4,adam,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026225,and4,adam,broadcast,uniform_random_candidate_expectation,0.005950079962385501,1.0,1.0
2026225,and4,adam,exact,constant_mean_predictor,1.0,0.9375,0.5
2026225,and4,adam,exact,uniform_random_candidate_expectation,0.001139861774774425,1.0,1.0
2026225,and4,sgd,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026225,and4,sgd,broadcast,uniform_random_candidate_expectation,0.003215382855476675,1.0,1.0
2026225,and4,sgd,exact,constant_mean_predictor,1.0,0.9375,0.5
2026225,and4,sgd,exact,uniform_random_candidate_expectation,0.0009337706583306249,1.0,1.0
2026225,and_of_xors,adam,broadcast,constant_mean_predictor,1.0,0.75,0.5
2026225,and_of_xors,adam,broadcast,uniform_random_candidate_expectation,0.6165975270740814,0.8125,0.6875
2026225,and_of_xors,adam,exact,constant_mean_predictor,1.0,0.75,0.5
2026225,and_of_xors,adam,exact,uniform_random_candidate_expectation,0.4326107170053076,0.890625,0.84375
2026225,and_of_xors,sgd,broadcast,constant_mean_predictor,1.0,0.75,0.5
2026225,and_of_xors,sgd,broadcast,uniform_random_candidate_expectation,0.5788085593110452,0.875,0.8333333333333334
2026225,and_of_xors,sgd,exact,constant_mean_predictor,1.0,0.75,0.5
2026225,and_of_xors,sgd,exact,uniform_random_candidate_expectation,0.43263860062225945,0.90625,0.8541666666666667
2026225,nested,adam,broadcast,constant_mean_predictor,1.0,0.6875,0.5
2026225,nested,adam,broadcast,uniform_random_candidate_expectation,0.11869808592784083,0.953125,0.925
2026225,nested,adam,exact,constant_mean_predictor,1.0,0.6875,0.5
2026225,nested,adam,exact,uniform_random_candidate_expectation,0.12312459776602733,0.953125,0.925
2026225,nested,sgd,broadcast,constant_mean_predictor,1.0,0.6875,0.5
2026225,nested,sgd,broadcast,uniform_random_candidate_expectation,0.12555992618872822,0.96875,0.95
2026225,nested,sgd,exact,constant_mean_predictor,1.0,0.6875,0.5
2026225,nested,sgd,exact,uniform_random_candidate_expectation,0.11275916157500222,0.953125,0.925
2026225,or4,adam,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026225,or4,adam,broadcast,uniform_random_candidate_expectation,0.002769940869990625,1.0,1.0
2026225,or4,adam,exact,constant_mean_predictor,1.0,0.9375,0.5
2026225,or4,adam,exact,uniform_random_candidate_expectation,0.00113507177039635,1.0,1.0
2026225,or4,sgd,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026225,or4,sgd,broadcast,uniform_random_candidate_expectation,0.00119128147464215,1.0,1.0
2026225,or4,sgd,exact,constant_mean_predictor,1.0,0.9375,0.5
2026225,or4,sgd,exact,uniform_random_candidate_expectation,0.0015440616638732999,1.0,1.0
2026225,or_of_ands,adam,broadcast,constant_mean_predictor,1.0,0.5625,0.5
2026225,or_of_ands,adam,broadcast,uniform_random_candidate_expectation,0.21887515699608995,0.9375,0.9404761904761905
2026225,or_of_ands,adam,exact,constant_mean_predictor,1.0,0.5625,0.5
2026225,or_of_ands,adam,exact,uniform_random_candidate_expectation,0.21338752207579298,0.921875,0.9265873015873016
2026225,or_of_ands,sgd,broadcast,constant_mean_predictor,1.0,0.5625,0.5
2026225,or_of_ands,sgd,broadcast,uniform_random_candidate_expectation,0.2204941074451655,0.9375,0.9404761904761905
2026225,or_of_ands,sgd,exact,constant_mean_predictor,1.0,0.5625,0.5
2026225,or_of_ands,sgd,exact,uniform_random_candidate_expectation,0.21589409163700066,0.921875,0.9265873015873016
2026225,parity4,adam,broadcast,constant_mean_predictor,1.0,0.5,0.5
2026225,parity4,adam,broadcast,uniform_random_candidate_expectation,0.6313515536296826,0.671875,0.671875
2026225,parity4,adam,exact,constant_mean_predictor,1.0,0.5,0.5
2026225,parity4,adam,exact,uniform_random_candidate_expectation,0.0008424794366025,1.0,1.0
2026225,parity4,sgd,broadcast,constant_mean_predictor,1.0,0.5,0.5
2026225,parity4,sgd,broadcast,uniform_random_candidate_expectation,0.5018339208506326,0.78125,0.78125
2026225,parity4,sgd,exact,constant_mean_predictor,1.0,0.5,0.5
2026225,parity4,sgd,exact,uniform_random_candidate_expectation,0.000836494315051075,1.0,1.0
2026225,xor_of_ands,adam,broadcast,constant_mean_predictor,1.0,0.625,0.5
2026225,xor_of_ands,adam,broadcast,uniform_random_candidate_expectation,0.39592233209302885,0.875,0.8916666666666667
2026225,xor_of_ands,adam,exact,constant_mean_predictor,1.0,0.625,0.5
2026225,xor_of_ands,adam,exact,uniform_random_candidate_expectation,0.40889265553324344,0.8125,0.825
2026225,xor_of_ands,sgd,broadcast,constant_mean_predictor,1.0,0.625,0.5
2026225,xor_of_ands,sgd,broadcast,uniform_random_candidate_expectation,0.39603191147806327,0.875,0.8916666666666667
2026225,xor_of_ands,sgd,exact,constant_mean_predictor,1.0,0.625,0.5
2026225,xor_of_ands,sgd,exact,uniform_random_candidate_expectation,0.4151807230046166,0.8125,0.7999999999999999
2026226,and4,adam,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026226,and4,adam,broadcast,uniform_random_candidate_expectation,0.00115151844833875,1.0,1.0
2026226,and4,adam,exact,constant_mean_predictor,1.0,0.9375,0.5
2026226,and4,adam,exact,uniform_random_candidate_expectation,0.000605009884876725,1.0,1.0
2026226,and4,sgd,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026226,and4,sgd,broadcast,uniform_random_candidate_expectation,0.0005068269869709251,1.0,1.0
2026226,and4,sgd,exact,constant_mean_predictor,1.0,0.9375,0.5
2026226,and4,sgd,exact,uniform_random_candidate_expectation,0.00039813757375262496,1.0,1.0
2026226,and_of_xors,adam,broadcast,constant_mean_predictor,1.0,0.75,0.5
2026226,and_of_xors,adam,broadcast,uniform_random_candidate_expectation,0.6776600696104277,0.796875,0.6770833333333333
2026226,and_of_xors,adam,exact,constant_mean_predictor,1.0,0.75,0.5
2026226,and_of_xors,adam,exact,uniform_random_candidate_expectation,0.4263089526116267,0.875,0.8125
2026226,and_of_xors,sgd,broadcast,constant_mean_predictor,1.0,0.75,0.5
2026226,and_of_xors,sgd,broadcast,uniform_random_candidate_expectation,0.6505252874401594,0.78125,0.6666666666666666
2026226,and_of_xors,sgd,exact,constant_mean_predictor,1.0,0.75,0.5
2026226,and_of_xors,sgd,exact,uniform_random_candidate_expectation,0.42504306954745696,0.875,0.8125
2026226,nested,adam,broadcast,constant_mean_predictor,1.0,0.6875,0.5
2026226,nested,adam,broadcast,uniform_random_candidate_expectation,0.11791952342143437,0.953125,0.925
2026226,nested,adam,exact,constant_mean_predictor,1.0,0.6875,0.5
2026226,nested,adam,exact,uniform_random_candidate_expectation,0.11302139287303459,0.953125,0.925
2026226,nested,sgd,broadcast,constant_mean_predictor,1.0,0.6875,0.5
2026226,nested,sgd,broadcast,uniform_random_candidate_expectation,0.11914302432379249,0.953125,0.925
2026226,nested,sgd,exact,constant_mean_predictor,1.0,0.6875,0.5
2026226,nested,sgd,exact,uniform_random_candidate_expectation,0.11282849554163675,0.953125,0.925
2026226,or4,adam,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026226,or4,adam,broadcast,uniform_random_candidate_expectation,0.0028741878261952,1.0,1.0
2026226,or4,adam,exact,constant_mean_predictor,1.0,0.9375,0.5
2026226,or4,adam,exact,uniform_random_candidate_expectation,0.0005838046066367749,1.0,1.0
2026226,or4,sgd,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026226,or4,sgd,broadcast,uniform_random_candidate_expectation,0.00328449177210435,1.0,1.0
2026226,or4,sgd,exact,constant_mean_predictor,1.0,0.9375,0.5
2026226,or4,sgd,exact,uniform_random_candidate_expectation,0.000736643509733775,1.0,1.0
2026226,or_of_ands,adam,broadcast,constant_mean_predictor,1.0,0.5625,0.5
2026226,or_of_ands,adam,broadcast,uniform_random_candidate_expectation,0.21791763909766396,0.9375,0.9444444444444444
2026226,or_of_ands,adam,exact,constant_mean_predictor,1.0,0.5625,0.5
2026226,or_of_ands,adam,exact,uniform_random_candidate_expectation,0.21097049786149225,0.9375,0.9444444444444444
2026226,or_of_ands,sgd,broadcast,constant_mean_predictor,1.0,0.5625,0.5
2026226,or_of_ands,sgd,broadcast,uniform_random_candidate_expectation,0.21464402712143893,0.9375,0.9404761904761905
2026226,or_of_ands,sgd,exact,constant_mean_predictor,1.0,0.5625,0.5
