family,tree,optimizer,rule,step,n_seeds,n_nested_fits,mean_population_nmse,population_nmse_ci95_low,population_nmse_ci95_high,mean_test_noisy_nmse,test_noisy_nmse_ci95_low,test_noisy_nmse_ci95_high,mean_accuracy,accuracy_ci95_low,accuracy_ci95_high,mean_balanced_accuracy,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,mean_gradient_cosine,gradient_cosine_ci95_low,gradient_cosine_ci95_high,failed_fits,mean_gradient_clipped_steps,mean_parameter_clipped_steps
or4,balanced_ad_bc,sgd,exact,2048,20,20,0.000899325277918905,0.0007209240486877041,0.0010812233584334965,0.023894657541039893,0.023418868926027035,0.02435295617039899,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000004,0,0.0,0.0
or4,comb_a_b_cd,adam,broadcast,0,20,20,1.537999189274539,1.3156563120766385,1.7807668977932032,1.510950382480265,1.3169697449694624,1.7099880649473749,0.928125,0.91875,0.9375,0.495,0.49,0.5,0.4584793550648829,0.2707240247799846,0.6202038000304482,0,0.0,0.0
or4,comb_a_b_cd,adam,broadcast,1,20,20,1.5224473115606032,1.303248324683086,1.7611430962615917,1.4958921490826693,1.3032003318030616,1.69375670942247,0.928125,0.91875,0.9375,0.495,0.49,0.5,0.4578934197378489,0.272826596848642,0.6165697399639075,0,0.0,0.0
or4,comb_a_b_cd,adam,broadcast,16,20,20,1.3245867777581612,1.1406983705512186,1.53425165132628,1.3064763857784558,1.141132869765275,1.4917287928301186,0.93125,0.921875,0.9375,0.4966666666666667,0.4916666666666667,0.5000000000000001,0.404666977329392,0.2499199109123694,0.5534297256507574,0,0.0,0.0
or4,comb_a_b_cd,adam,broadcast,64,20,20,0.9418231861474581,0.7806741464445796,1.12222838260057,0.9421548125927609,0.7766468324829113,1.1336894873480228,0.9375,0.925,0.95,0.5466666666666666,0.495,0.6233333333333333,0.48455478885165587,0.3131870948309,0.6363391331246276,0,0.0,0.0
or4,comb_a_b_cd,adam,broadcast,256,20,20,0.04189156686148483,0.020613904981314254,0.06592233747036459,0.06339950146617039,0.04296975060459393,0.08659330387620942,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9157541832974232,0.8741036553273287,0.9496708736980732,0,0.0,0.0
or4,comb_a_b_cd,adam,broadcast,512,20,20,0.0028789134664072456,0.0018190609298962782,0.004510722706936621,0.025859564681280388,0.024663796165916397,0.027476603026261856,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9204330093716283,0.9024495722224344,0.9380779783897787,0,0.0,0.0
or4,comb_a_b_cd,adam,broadcast,1024,20,20,0.00248007969849641,0.0019380028071874888,0.0030354254798725185,0.025470327863443686,0.024713586818085664,0.026260712592379682,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9026004193595071,0.881032813096697,0.9231478268267347,0,0.0,0.0
or4,comb_a_b_cd,adam,broadcast,2048,20,20,0.003043396381394955,0.002337490301554178,0.0037635640357390164,0.026020227032531144,0.025063633934779343,0.0269968077258523,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9019850791244881,0.8742949316047868,0.9262585747406563,0,0.0,0.0
or4,comb_a_b_cd,adam,exact,0,20,20,1.537999189274539,1.3156563120766385,1.7807668977932032,1.510950382480265,1.3169697449694624,1.7099880649473749,0.928125,0.91875,0.9375,0.495,0.49,0.5,1.0,1.0,1.0000000000000004,0,0.0,0.0
or4,comb_a_b_cd,adam,exact,1,20,20,1.5249770641134128,1.3049000216671378,1.7649249827216145,1.4981216540781588,1.3057228988961174,1.6950966977183155,0.928125,0.91875,0.9375,0.495,0.49,0.5,1.0,1.0,1.0000000000000004,0,0.0,0.0
or4,comb_a_b_cd,adam,exact,16,20,20,1.3578115506525203,1.1678761886605513,1.5673473452134192,1.3329886592424807,1.1680616095769305,1.5043797818806686,0.934375,0.928125,0.9375,0.49833333333333335,0.49500000000000005,0.5000000000000001,1.0,1.0,1.0000000000000004,0,0.0,0.0
or4,comb_a_b_cd,adam,exact,64,20,20,1.0234339614187216,0.8675928775452745,1.189997176878733,0.999261849056705,0.8633882124580642,1.141010890113644,0.940625,0.9375,0.946875,0.525,0.5,0.5750000000000001,1.0,1.0,1.0000000000000004,0,0.0,0.0
or4,comb_a_b_cd,adam,exact,256,20,20,0.3181494484195745,0.176346261179887,0.47582175628598994,0.30823976496605693,0.18215644099412684,0.44728935918145546,0.98125,0.96875,0.99375,0.85,0.75,0.9500000000000001,1.0,1.0,1.0000000000000002,0,0.0,0.0
or4,comb_a_b_cd,adam,exact,512,20,20,0.09826047745674557,0.00650259740996317,0.22919319199767532,0.11387257356477498,0.02983047865146237,0.23464971557172468,0.99375,0.9843750000000001,1.0000000000000002,0.95,0.8750000000000001,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
or4,comb_a_b_cd,adam,exact,1024,20,20,0.0008875705552501701,0.0006752627110964334,0.0011148476108933168,0.023791797907925648,0.02330037306284831,0.02428369521195584,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or4,comb_a_b_cd,adam,exact,2048,20,20,0.000995245476936395,0.0007878418049847057,0.0012337350850421122,0.023967924950885806,0.0234202443293373,0.024540527223769894,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
or4,comb_a_b_cd,sgd,broadcast,0,20,20,1.537999189274539,1.3156563120766385,1.7807668977932032,1.510950382480265,1.3169697449694624,1.7099880649473749,0.928125,0.91875,0.9375,0.495,0.49,0.5,0.4584793550648829,0.2707240247799846,0.6202038000304482,0,0.0,0.0
or4,comb_a_b_cd,sgd,broadcast,1,20,20,1.5278934421591488,1.3099738363115299,1.76417462750054,1.501316771543456,1.3098581405886636,1.6971515337130116,0.928125,0.91875,0.9375,0.495,0.49,0.5,0.45859082162962694,0.27106767567431833,0.6195687578181432,0,0.0,0.0
or4,comb_a_b_cd,sgd,broadcast,16,20,20,1.3873523601528581,1.211957290597129,1.582714343119877,1.3649403207073887,1.21024858166721,1.5281722265416946,0.93125,0.921875,0.9375,0.4966666666666667,0.4916666666666667,0.5000000000000001,0.4403706570012741,0.2715267407676979,0.5918509603927256,0,0.0,0.0
or4,comb_a_b_cd,sgd,broadcast,64,20,20,1.1328999117621075,1.010200964131502,1.2656072111917889,1.122750143270252,1.0003963032397738,1.2601295693194843,0.934375,0.928125,0.9375,0.49833333333333335,0.495,0.5000000000000001,0.38847620576414804,0.24751399005645544,0.5276753885277304,0,0.0,0.0
or4,comb_a_b_cd,sgd,broadcast,256,20,20,0.6323818837857191,0.4955954635335509,0.7604116090608468,0.634789810221925,0.49889827379487617,0.7606358130174964,0.95625,0.940625,0.971875,0.6733333333333333,0.5733333333333334,0.7750000000000001,0.4591882695868573,0.2300701587869191,0.668666044155848,0,0.0,0.0
or4,comb_a_b_cd,sgd,broadcast,512,20,20,0.21489179015160248,0.12315540807407414,0.32009475001155563,0.24042634935947946,0.14479092076251734,0.3520371607448116,0.9875,0.9750000000000001,0.9968750000000002,0.9,0.8000000000000002,0.9750000000000002,0.8948689655848219,0.8419150811648171,0.9385247214189514,0,0.0,0.0
or4,comb_a_b_cd,sgd,broadcast,1024,20,20,0.017277292822060628,0.010024709760023598,0.027521216528183297,0.03967990078888484,0.03287582395910929,0.04923385828536302,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9202185562339981,0.8846903081550619,0.9507490385043769,0,0.0,0.0
or4,comb_a_b_cd,sgd,broadcast,2048,20,20,0.0022258805481600754,0.0016722589128405278,0.0028511570645090695,0.025202419855362656,0.024404931505927565,0.02606775043368112,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.921434807754167,0.8986123773391683,0.9410685073561866,0,0.0,0.0
or4,comb_a_b_cd,sgd,exact,0,20,20,1.537999189274539,1.3156563120766385,1.7807668977932032,1.510950382480265,1.3169697449694624,1.7099880649473749,0.928125,0.91875,0.9375,0.495,0.49,0.5,1.0,1.0,1.0000000000000004,0,0.0,0.0
or4,comb_a_b_cd,sgd,exact,1,20,20,1.470918012556838,1.2679668881645125,1.689806721052996,1.4455767324067268,1.268773951673884,1.6292245307309365,0.93125,0.921875,0.9375,0.4966666666666667,0.4916666666666667,0.5000000000000001,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or4,comb_a_b_cd,sgd,exact,16,20,20,1.0256686958399086,0.9086153091164486,1.138765600899317,1.0034730251292932,0.896373159127124,1.1011064211352917,0.940625,0.9375,0.946875,0.525,0.5,0.5750000000000001,1.0,1.0,1.0000000000000004,0,0.0,0.0
or4,comb_a_b_cd,sgd,exact,64,20,20,0.7182067651997129,0.5848138512800394,0.835737077351321,0.6984158774602977,0.570902233316774,0.8137242191670605,0.95,0.940625,0.9625,0.6,0.525,0.7000000000000001,1.0,1.0,1.0000000000000002,0,0.0,0.0
or4,comb_a_b_cd,sgd,exact,256,20,20,0.3010353686742226,0.14320895938235736,0.4720198361719233,0.3012805343459803,0.15608937739409195,0.4600519862674817,0.978125,0.965625,0.9906250000000001,0.825,0.725,0.9250000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
or4,comb_a_b_cd,sgd,exact,512,20,20,0.11323404737039706,0.013852820922674113,0.23836793447753088,0.12917117675596074,0.03644353196011599,0.2449774443070616,0.990625,0.98125,1.0,0.9483333333333335,0.8733333333333334,1.0,1.0,1.0,1.0000000000000002,0,0.0,0.0
or4,comb_a_b_cd,sgd,exact,1024,20,20,0.0008652018001321201,0.0006682021961571177,0.0010797592982601876,0.023798866029967607,0.023324775195256674,0.024282073555652515,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or4,comb_a_b_cd,sgd,exact,2048,20,20,0.000868925951203235,0.0006756506885970786,0.0010793853357089632,0.02383404298090538,0.02334647784419755,0.02432717427341501,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
or_of_ands,balanced_ab_cd,adam,broadcast,0,20,20,1.6055326576921067,1.2722528354417333,2.0260246353815683,1.6336600563608676,1.3052297224618639,2.03804561003253,0.515625,0.440625,0.5843750000000001,0.5035714285714284,0.4265873015873015,0.5753968253968254,0.30956091111477313,0.06765625935153767,0.5331358377607982,0,0.0,0.0
or_of_ands,balanced_ab_cd,adam,broadcast,1,20,20,1.5784619544953231,1.2568288257205626,1.9913524593539234,1.6061650452785752,1.2899523258751389,2.002736105096671,0.51875,0.44375,0.5875000000000001,0.5063492063492062,0.4289583333333333,0.5785714285714285,0.3078866637350443,0.06699665322312226,0.530623278064716,0,0.0,0.0
or_of_ands,balanced_ab_cd,adam,broadcast,16,20,20,1.3044734215076463,1.0716561665214328,1.632880105721292,1.3293127738202044,1.1045844104854283,1.6382998468330616,0.58125,0.5312499999999999,0.6312500000000001,0.5650793650793651,0.5087301587301587,0.6206448412698412,0.32660936985861294,0.1308099347891001,0.5133775702415498,0,0.0,0.0
or_of_ands,balanced_ab_cd,adam,broadcast,64,20,20,0.7322803445758337,0.5857826379272085,0.8805085249546193,0.7555613820931522,0.6120231252395474,0.9008636920252963,0.74375,0.66875,0.815625,0.734920634920635,0.6599206349206349,0.807142857142857,0.4192274605069156,0.26775314155773194,0.5663372271827377,0,0.0,0.0
or_of_ands,balanced_ab_cd,adam,broadcast,256,20,20,0.058864411544541695,0.02222068089844687,0.10640134842555868,0.08071256111040051,0.04510437677123186,0.1258197656965854,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9225578579461227,0.8908497682744024,0.9478683170549723,0,0.0,0.55
or_of_ands,balanced_ab_cd,adam,broadcast,512,20,20,0.0030780399740050596,0.0010494794719480085,0.0068583277409761025,0.025368068324774236,0.023485681904013792,0.028700903039340284,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9359996385569753,0.920369151993127,0.9486630064952642,0,0.0,4.85
or_of_ands,balanced_ab_cd,adam,broadcast,1024,20,20,0.001533508754797435,0.001245044092045329,0.0018416033973287784,0.02418892562156418,0.023696687679012566,0.024682321920134594,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9451882186868987,0.9376350162362688,0.9523969109873808,0,0.0,4.85
or_of_ands,balanced_ab_cd,adam,broadcast,2048,20,20,0.0019161051939320297,0.00148478381287687,0.0024100516967706055,0.02435605680417264,0.023723381720301702,0.025127760733725107,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9470329050160631,0.9394444099477798,0.9536891485651112,0,0.0,4.85
or_of_ands,balanced_ab_cd,adam,exact,0,20,20,1.6055326576921067,1.2722528354417333,2.0260246353815683,1.6336600563608676,1.3052297224618639,2.03804561003253,0.515625,0.440625,0.5843750000000001,0.5035714285714284,0.4265873015873015,0.5753968253968254,1.0,1.0,1.0000000000000004,0,0.0,0.0
or_of_ands,balanced_ab_cd,adam,exact,1,20,20,1.587190260927085,1.2605565406022436,1.9999696810900136,1.6153616878432815,1.2924923811828333,2.0130901152687337,0.521875,0.44375000000000003,0.59375,0.5091269841269841,0.430952380952381,0.5817460317460317,1.0,1.0,1.0000000000000004,0,0.0,0.0
or_of_ands,balanced_ab_cd,adam,exact,16,20,20,1.3564548654896398,1.1042031870958902,1.6731182501621253,1.3839033191010612,1.135160935884544,1.6888943432621117,0.553125,0.484375,0.6156250000000001,0.536904761904762,0.4658730158730158,0.6039682539682539,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ab_cd,adam,exact,64,20,20,0.943590276452233,0.8182225672919204,1.0930046248543928,0.9709407636934749,0.8455775394956971,1.116356243212811,0.646875,0.5968749999999999,0.6968749999999999,0.6273809523809524,0.5710317460317461,0.6805555555555556,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ab_cd,adam,exact,256,20,20,0.23621641908789637,0.13603605349054063,0.34942911695804985,0.2610228682368301,0.1597361849562597,0.37546224219918417,0.940625,0.9,0.9750000000000002,0.9337301587301587,0.8888888888888891,0.9730158730158731,1.0,1.0,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ab_cd,adam,exact,512,20,20,0.04276938009538013,0.00542097811538825,0.10699802040296931,0.06540600379160554,0.028150936373552992,0.12984057774519034,0.9875,0.9625,1.0000000000000002,0.9857142857142858,0.9571428571428572,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
or_of_ands,balanced_ab_cd,adam,exact,1024,20,20,0.011691267971769958,0.0008787433148342992,0.03309040237537701,0.03452353222978272,0.023322478640033655,0.056420966298924666,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
or_of_ands,balanced_ab_cd,adam,exact,2048,20,20,0.00104424215226915,0.000894791299290232,0.0012086779220432718,0.023551915508384494,0.023118145086373172,0.024031899407760113,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,broadcast,0,20,20,1.6055326576921067,1.2722528354417333,2.0260246353815683,1.6336600563608676,1.3052297224618639,2.03804561003253,0.515625,0.440625,0.5843750000000001,0.5035714285714284,0.4265873015873015,0.5753968253968254,0.30956091111477313,0.06765625935153767,0.5331358377607982,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,broadcast,1,20,20,1.5735476040286356,1.2593955028523551,1.973036449236769,1.6016645870112711,1.2914467825209854,1.98730662424478,0.521875,0.44687499999999997,0.5906250000000001,0.509126984126984,0.43214285714285705,0.5793650793650793,0.30912432508214005,0.06731732069119098,0.5322212452974073,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,broadcast,16,20,20,1.2637264288704033,1.1335920449349879,1.411072279142919,1.2939922891134392,1.1660281454345256,1.4362487167701627,0.5625,0.5,0.6218750000000001,0.5468253968253968,0.4817460317460318,0.6107142857142857,0.3088139379159812,0.08630909873099,0.5187112878850414,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,broadcast,64,20,20,0.9683587923232109,0.8657233098202946,1.0775835964309508,1.0050542074802553,0.8967322053680772,1.1193540331093375,0.64375,0.584375,0.7031250000000001,0.6246031746031746,0.5623015873015873,0.6869047619047619,0.35552608076585346,0.2290408914401333,0.48186138874919415,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,broadcast,256,20,20,0.40807382431941763,0.306199937196101,0.5015029530324424,0.42490195128702535,0.32499434718301623,0.5178601414797973,0.871875,0.83125,0.9125000000000001,0.8575396825396824,0.8134920634920636,0.9031746031746032,0.6096209525116296,0.4321060173044831,0.7630441066006555,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,broadcast,512,20,20,0.11697720577903484,0.06629482771753462,0.17822154468506507,0.13798633202652646,0.08806230224296685,0.19791464776262904,0.9875,0.9656250000000002,1.0000000000000002,0.9857142857142858,0.9607142857142859,1.0000000000000002,0.9152967669530956,0.8723730187867762,0.9491649298068877,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,broadcast,1024,20,20,0.005691483608242239,0.0027500170347734038,0.009723716545706864,0.028249762387835286,0.025506810975506077,0.032039367471870514,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9437492302634929,0.9288010910164972,0.9565190202751335,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,broadcast,2048,20,20,0.0010437769582861303,0.0008474115553315745,0.0012474496071258204,0.023558930132507948,0.02314296027265359,0.02400929294398976,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9457559994583564,0.936332630946465,0.954681893107507,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,exact,0,20,20,1.6055326576921067,1.2722528354417333,2.0260246353815683,1.6336600563608676,1.3052297224618639,2.03804561003253,0.515625,0.440625,0.5843750000000001,0.5035714285714284,0.4265873015873015,0.5753968253968254,1.0,1.0,1.0000000000000004,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,exact,1,20,20,1.4415781027639019,1.2028297031568649,1.7422039153002669,1.4711549107999238,1.2357135400945456,1.76208704793089,0.521875,0.446875,0.590625,0.5083333333333333,0.4325396825396825,0.5785714285714285,1.0,1.0,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,exact,16,20,20,0.8528487977773708,0.7913330346315721,0.9162675868564982,0.8797957187960895,0.8156949969989931,0.9465717616613671,0.671875,0.6218750000000001,0.7125,0.6543650793650794,0.6000000000000001,0.6996031746031747,1.0,1.0,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,exact,64,20,20,0.5047793117688211,0.42555962298527955,0.5851234842009087,0.5297105631190913,0.4489926470683394,0.6120539451240753,0.840625,0.7875000000000001,0.8875000000000001,0.8249999999999998,0.76984126984127,0.8761904761904762,1.0,1.0,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,exact,256,20,20,0.04377586456157028,0.012613210015017617,0.09449774443448729,0.06740622871124449,0.03563565562733462,0.11856359138491335,0.990625,0.9718749999999999,1.0000000000000002,0.9892857142857142,0.9678571428571429,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,exact,512,20,20,0.001113019189540595,0.0008859772042603325,0.001385572974607278,0.023680457947312713,0.023208098014617692,0.02415420499119161,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,exact,1024,20,20,0.0008926432983548951,0.0007433170008000207,0.0010412385598147298,0.023463118048727586,0.023064978232341764,0.02387645670751952,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ab_cd,sgd,exact,2048,20,20,0.0009277495008151752,0.0007957446377323292,0.0010575230080013549,0.023424775698871657,0.02304371595592372,0.023847468164576634,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000004,0,0.0,0.0
or_of_ands,balanced_ac_bd,adam,broadcast,0,20,20,1.5497732977096554,1.2278334493199727,1.9312478557724624,1.5731507315516597,1.2458639452291305,1.961004370704005,0.515625,0.45625,0.5750000000000001,0.5035714285714286,0.44206349206349205,0.5642857142857143,0.3317799880647857,0.11217567496925214,0.5349873086602814,0,0.0,0.0
or_of_ands,balanced_ac_bd,adam,broadcast,1,20,20,1.5279525945781895,1.212991781047318,1.89993032160478,1.551559754916702,1.232091436352904,1.9309558300278264,0.528125,0.46875,0.5875,0.5146825396825397,0.45357142857142857,0.5742162698412696,0.33214375020031817,0.1127642801121104,0.5341896486843676,0,0.0,0.0
or_of_ands,balanced_ac_bd,adam,broadcast,16,20,20,1.3235786703662826,1.0412811520567047,1.6757921087955152,1.3443175262967653,1.0656152618889982,1.6971580477428594,0.575,0.5125000000000001,0.634375,0.557936507936508,0.49563492063492065,0.6166666666666667,0.34149028413768345,0.15238022522619113,0.5152091062012077,0,0.0,0.0
or_of_ands,balanced_ac_bd,adam,broadcast,64,20,20,0.8835367860433166,0.737508588754701,1.0441774318985357,0.9012879165827508,0.7619252454531114,1.054903225623932,0.675,0.625,0.7281250000000001,0.6698412698412699,0.6142857142857142,0.7269841269841271,0.5022965074735055,0.38041915848142227,0.6184216849188998,0,0.0,0.0
or_of_ands,balanced_ac_bd,adam,broadcast,256,20,20,0.3707216940495456,0.33368829021161145,0.4191840580545208,0.39084002763339903,0.35272514858316323,0.4402017585754086,0.88125,0.859375,0.8999999999999999,0.8841269841269842,0.8607142857142857,0.9043749999999998,0.8436460895385727,0.7861350298066806,0.8879459534881339,0,0.0,1.1
or_of_ands,balanced_ac_bd,adam,broadcast,512,20,20,0.32999692669298397,0.31911167191299583,0.3444742340387445,0.34872959263093145,0.3369879373681826,0.3624413235202492,0.88125,0.865625,0.8968749999999999,0.8825396825396826,0.867063492063492,0.8984126984126984,0.8905161042972563,0.8590672015235572,0.9176101990036465,0,0.0,14.55
or_of_ands,balanced_ac_bd,adam,broadcast,1024,20,20,0.32131938400323434,0.31555208894266207,0.3275824977635428,0.34186962409872,0.3351643779523177,0.34864381760824587,0.884375,0.871875,0.8968750000000001,0.8876984126984127,0.8742063492063494,0.9015873015873015,0.9021026711418282,0.8743413311309929,0.92526868180753,0,0.0,14.55
or_of_ands,balanced_ac_bd,adam,broadcast,2048,20,20,0.32321672006866164,0.3170816067017884,0.3301158191862248,0.3433845214116748,0.3354789371728008,0.3521898105988617,0.8875,0.8781249999999999,0.8999999999999999,0.8920634920634921,0.8805555555555555,0.9047718253968252,0.9164646395496542,0.8983739155129131,0.9331950128664876,0,0.0,14.55
or_of_ands,balanced_ac_bd,adam,exact,0,20,20,1.5497732977096554,1.2278334493199727,1.9312478557724624,1.5731507315516597,1.2458639452291305,1.961004370704005,0.515625,0.45625,0.5750000000000001,0.5035714285714286,0.44206349206349205,0.5642857142857143,1.0,1.0,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ac_bd,adam,exact,1,20,20,1.532659474381068,1.2174100863560025,1.9058432622219266,1.556343889344868,1.2366444623401016,1.9356587254465174,0.521875,0.46249999999999997,0.58125,0.5083333333333334,0.4476091269841269,0.5694444444444444,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ac_bd,adam,exact,16,20,20,1.320297382188158,1.0830121641959038,1.5957333849764592,1.3449736768929288,1.105055304095709,1.6265182470750057,0.5625,0.5062500000000001,0.615625,0.5460317460317461,0.4896825396825397,0.6,1.0,1.0,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ac_bd,adam,exact,64,20,20,0.9502775667121602,0.8346241578119605,1.0785800566733952,0.9770612435774337,0.8586564795724126,1.1081048223771335,0.646875,0.6,0.690625,0.6297619047619047,0.5777777777777778,0.6785714285714286,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ac_bd,adam,exact,256,20,20,0.5285682784249202,0.455325182724796,0.6076678894072084,0.5558025155442812,0.4809725464825577,0.6366271257983639,0.803125,0.7625000000000001,0.8375000000000001,0.7948412698412699,0.7499999999999999,0.8333333333333335,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ac_bd,adam,exact,512,20,20,0.35999566477097483,0.32383408746997533,0.4098161858987661,0.38094538765080216,0.34231159008761697,0.4345925857858207,0.865625,0.8531249999999999,0.878125,0.8694444444444445,0.8543551587301584,0.8829365079365079,1.0,1.0,1.0000000000000004,0,0.0,0.0
or_of_ands,balanced_ac_bd,adam,exact,1024,20,20,0.3125209686081999,0.3076482637858116,0.3179857826930573,0.33327401909766324,0.3251287015508142,0.34194199237053213,0.865625,0.8562499999999998,0.8749999999999999,0.8734126984126984,0.8607142857142858,0.8837301587301587,1.0,1.0,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ac_bd,adam,exact,2048,20,20,0.31114883499537493,0.3075020061233968,0.31515676326006253,0.3314509976547987,0.32440799617635635,0.3391165818893698,0.871875,0.8624999999999997,0.8812500000000001,0.8813492063492063,0.8682539682539683,0.8928571428571427,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or_of_ands,balanced_ac_bd,sgd,broadcast,0,20,20,1.5497732977096554,1.2278334493199727,1.9312478557724624,1.5731507315516597,1.2458639452291305,1.961004370704005,0.515625,0.45625,0.5750000000000001,0.5035714285714286,0.44206349206349205,0.5642857142857143,0.3317799880647857,0.11217567496925214,0.5349873086602814,0,0.0,0.0
or_of_ands,balanced_ac_bd,sgd,broadcast,1,20,20,1.5242615318557449,1.2171369020351948,1.8852460082158442,1.547328267146346,1.23685513158958,1.9145466603129995,0.525,0.465625,0.584375,0.511904761904762,0.45079365079365075,0.5718253968253968,0.3331196130937156,0.1143297612592615,0.5351963911205767,0,0.0,0.0
or_of_ands,balanced_ac_bd,sgd,broadcast,16,20,20,1.2709117006873676,1.1056292905000797,1.4499745493249692,1.2922047519786877,1.1316900178267872,1.466799483330907,0.559375,0.503125,0.6093750000000001,0.5440476190476191,0.4872916666666667,0.5972222222222222,0.33752169846067326,0.130652384763566,0.5293234172447464,0,0.0,0.0
or_of_ands,balanced_ac_bd,sgd,broadcast,64,20,20,1.0036636760859066,0.8940529237392817,1.140724928713191,1.028026011192774,0.9231790338497893,1.1506414809110017,0.609375,0.55625,0.6625,0.5916666666666667,0.5361111111111111,0.648015873015873,0.3439652557466936,0.19451822617745984,0.4875797779700058,0,0.0,0.0
or_of_ands,balanced_ac_bd,sgd,broadcast,256,20,20,0.5994913119097122,0.5430865210253554,0.6530143829420813,0.6224685366978773,0.5663431431569914,0.6747731437259804,0.796875,0.7625,0.83125,0.794047619047619,0.7587301587301587,0.8305555555555555,0.6493408191574553,0.5033195875718939,0.7734518736104684,0,0.0,0.0
or_of_ands,balanced_ac_bd,sgd,broadcast,512,20,20,0.40453450852871276,0.36476893990234305,0.4539388495001054,0.42131325839621336,0.38124770592223645,0.4722557202256634,0.8625,0.8343750000000001,0.8875,0.8619047619047618,0.8301587301587302,0.8892857142857141,0.8374538623954729,0.7684070440138787,0.8899983430064313,0,0.0,0.0
or_of_ands,balanced_ac_bd,sgd,broadcast,1024,20,20,0.3289984570537944,0.31754598134879464,0.3447975816951709,0.34839468477547264,0.3348694736066757,0.3659630063422579,0.884375,0.8687499999999999,0.9,0.8884920634920634,0.8714285714285716,0.9047619047619048,0.8552950914709548,0.8171847433699289,0.8880768956431678,0,0.0,0.0
