seed,phase,optimizer,rate_scope,rule,contrast,value
2111,extension,sgd,common,ancestry_three_oracle,task_difference_in_gap,-1.2939065284000109e-06
2112,extension,sgd,common,ancestry_three_oracle,task_difference_in_gap,7.726397187977834e-06
2113,extension,sgd,common,ancestry_three_oracle,task_difference_in_gap,2.7080045756999824e-06
2114,extension,sgd,common,ancestry_three_oracle,task_difference_in_gap,2.4499429322999796e-06
2115,extension,sgd,common,ancestry_three_oracle,task_difference_in_gap,4.839063414501161e-06
2116,extension,sgd,common,ancestry_three_oracle,task_difference_in_gap,2.6426788817000076e-06
2117,extension,sgd,common,ancestry_three_oracle,task_difference_in_gap,6.643958489998387e-08
2118,extension,sgd,common,ancestry_three_oracle,task_difference_in_gap,6.026305873700025e-06
2119,extension,sgd,common,ancestry_three_oracle,task_difference_in_gap,4.197132837399989e-06
2120,extension,sgd,common,ancestry_three_oracle,task_difference_in_gap,1.8532241310000117e-06
