seed,task,source_rule,state,evaluated_rule,parameter_scope,gradient_cosine,exact_gradient_norm,delivered_gradient_norm,context_mean_gradient_cosine,context_cancellation_ratio,mean_example_gradient_cosine,min_example_gradient_inner_product,diagnostic_nmse
2101,aligned_strong,calibrated_broadcast,initial,unit_broadcast,all_parameters,0.8173218159562745,0.3795877949673262,1.5000854794652059,0.4128924780517392,0.848862554497438,0.549045318303084,1.945882884615174e-06,1.0756645685934971
2101,aligned_strong,calibrated_broadcast,initial,unit_broadcast,distal_parameters,0.8475953976180934,0.3407401553145807,1.4820056954862586,0.4220532330398495,0.8506785793682312,0.5964038378447167,1.3543267084489243e-06,1.0756645685934971
2101,aligned_strong,calibrated_broadcast,initial,calibrated_broadcast,all_parameters,0.9528363780156044,0.3795877949673262,0.39028807495280926,0.5529194484371194,0.8877577675344699,0.901683145292386,6.998934355187916e-07,1.0756645685934971
2101,aligned_strong,calibrated_broadcast,initial,calibrated_broadcast,distal_parameters,0.9419578586523727,0.3407401553145807,0.3526212427038641,0.6417343132202554,0.9077873289904405,0.8272718979901603,2.416383464633849e-07,1.0756645685934971
2101,aligned_strong,calibrated_broadcast,initial,ancestry_three_oracle,all_parameters,0.9999999999999998,0.3795877949673262,0.3795877949673262,0.24252169649459962,0.7903554676220524,1.0,7.141897313638209e-07,1.0756645685934971
2101,aligned_strong,calibrated_broadcast,initial,ancestry_three_oracle,distal_parameters,0.9999999999999999,0.3407401553145807,0.3407401553145807,0.310825131316971,0.8247483539992503,1.0,2.5593464230841364e-07,1.0756645685934971
2101,aligned_strong,calibrated_broadcast,step256,exact,all_parameters,0.9999999999999996,0.0028990662069721044,0.0028990662069721044,-0.060946195801186556,0.6852347828108293,1.0,4.443383966426378e-09,0.002015839040117152
2101,aligned_strong,calibrated_broadcast,step256,exact,distal_parameters,1.0000000000000002,0.002338976307490573,0.002338976307490573,0.5241693357596452,0.8757573963447011,1.0,2.869800402238929e-09,0.002015839040117152
2101,aligned_strong,calibrated_broadcast,step256,unit_broadcast,all_parameters,0.6975787029136267,0.0028990662069721044,0.011363509280493903,0.7227602246463208,0.9281973887214161,0.7499400700788246,1.3680290178088426e-08,0.002015839040117152
2101,aligned_strong,calibrated_broadcast,step256,unit_broadcast,distal_parameters,0.7007044587449109,0.002338976307490573,0.010943631793098528,0.869709630746671,0.9668789510790347,0.7544430006914781,1.100242915429058e-08,0.002015839040117152
2101,aligned_strong,calibrated_broadcast,step256,calibrated_broadcast,all_parameters,0.9857785746589129,0.0028990662069721044,0.0027310810829537916,-0.06551561056087615,0.6867731082948754,0.9459066128519977,4.15859542054691e-09,0.002015839040117152
2101,aligned_strong,calibrated_broadcast,step256,calibrated_broadcast,distal_parameters,0.9854339312410644,0.002338976307490573,0.002040971411548324,0.8019146293609549,0.949227631321512,0.8910514783214318,2.4705468043548534e-09,0.002015839040117152
2101,aligned_strong,calibrated_broadcast,step256,ancestry_three_oracle,all_parameters,0.9990612112309605,0.0028990662069721044,0.0029374555958293484,-0.05947836584805895,0.6857897243952291,0.9995635984112183,4.521610389479386e-09,0.002015839040117152
2101,aligned_strong,calibrated_broadcast,step256,ancestry_three_oracle,distal_parameters,0.9999638814102351,0.002338976307490573,0.002338831949003415,0.5241707495735425,0.875757811430623,0.9999741552253066,2.8694780370690454e-09,0.002015839040117152
2101,aligned_strong,calibrated_broadcast,primary_best,exact,all_parameters,1.0000000000000002,0.0016203580760594202,0.0016203580760594202,-0.5697665720899945,0.46843006761861217,1.0,3.1431300307621614e-10,0.00024621434512737413
2101,aligned_strong,calibrated_broadcast,primary_best,exact,distal_parameters,1.0,0.0013611487145290051,0.0013611487145290051,-0.6715017180502156,0.4168478054790017,1.0,2.490764642532755e-10,0.00024621434512737413
2101,aligned_strong,calibrated_broadcast,primary_best,unit_broadcast,all_parameters,0.3613673950406802,0.0016203580760594202,0.0016001450826103579,-0.9841081052618018,0.12150647497392524,0.6597882148697293,8.904305501126801e-10,0.00024621434512737413
2101,aligned_strong,calibrated_broadcast,primary_best,unit_broadcast,distal_parameters,0.015927259452958923,0.0013611487145290051,0.0011774847962383861,-0.9967243662023701,0.09006843854156105,0.6543479469501514,8.170716407097569e-10,0.00024621434512737413
2101,aligned_strong,calibrated_broadcast,primary_best,calibrated_broadcast,all_parameters,0.43285439535609715,0.0016203580760594202,0.000917492462523328,-0.8552724406689656,0.2857325229187804,0.9423012537770414,2.2710034876985642e-10,0.00024621434512737413
2101,aligned_strong,calibrated_broadcast,primary_best,calibrated_broadcast,distal_parameters,-0.3615718197871761,0.0013611487145290051,0.00026267586301718677,-0.9994473051855308,0.08707532172849043,0.8739153106460299,1.62075209582469e-10,0.00024621434512737413
2101,aligned_strong,calibrated_broadcast,primary_best,ancestry_three_oracle,all_parameters,0.9990751426849304,0.0016203580760594202,0.0016218304144808124,-0.5694237932304321,0.4684923229998162,0.9896857722438412,2.8391669909950613e-10,0.00024621434512737413
2101,aligned_strong,calibrated_broadcast,primary_best,ancestry_three_oracle,distal_parameters,0.9987151998851902,0.0013611487145290051,0.0013607408752714753,-0.6716197600650591,0.41677004510037374,0.9816557404694103,2.1879831014666673e-10,0.00024621434512737413
2101,aligned_strong,calibrated_broadcast,extended_best,exact,all_parameters,1.0000000000000002,0.0016203580760594202,0.0016203580760594202,-0.5697665720899945,0.46843006761861217,1.0,3.1431300307621614e-10,0.00024621434512737413
2101,aligned_strong,calibrated_broadcast,extended_best,exact,distal_parameters,1.0,0.0013611487145290051,0.0013611487145290051,-0.6715017180502156,0.4168478054790017,1.0,2.490764642532755e-10,0.00024621434512737413
2101,aligned_strong,calibrated_broadcast,extended_best,unit_broadcast,all_parameters,0.3613673950406802,0.0016203580760594202,0.0016001450826103579,-0.9841081052618018,0.12150647497392524,0.6597882148697293,8.904305501126801e-10,0.00024621434512737413
2101,aligned_strong,calibrated_broadcast,extended_best,unit_broadcast,distal_parameters,0.015927259452958923,0.0013611487145290051,0.0011774847962383861,-0.9967243662023701,0.09006843854156105,0.6543479469501514,8.170716407097569e-10,0.00024621434512737413
2101,aligned_strong,calibrated_broadcast,extended_best,calibrated_broadcast,all_parameters,0.43285439535609715,0.0016203580760594202,0.000917492462523328,-0.8552724406689656,0.2857325229187804,0.9423012537770414,2.2710034876985642e-10,0.00024621434512737413
2101,aligned_strong,calibrated_broadcast,extended_best,calibrated_broadcast,distal_parameters,-0.3615718197871761,0.0013611487145290051,0.00026267586301718677,-0.9994473051855308,0.08707532172849043,0.8739153106460299,1.62075209582469e-10,0.00024621434512737413
2101,aligned_strong,calibrated_broadcast,extended_best,ancestry_three_oracle,all_parameters,0.9990751426849304,0.0016203580760594202,0.0016218304144808124,-0.5694237932304321,0.4684923229998162,0.9896857722438412,2.8391669909950613e-10,0.00024621434512737413
2101,aligned_strong,calibrated_broadcast,extended_best,ancestry_three_oracle,distal_parameters,0.9987151998851902,0.0013611487145290051,0.0013607408752714753,-0.6716197600650591,0.41677004510037374,0.9816557404694103,2.1879831014666673e-10,0.00024621434512737413
2101,aligned_strong,ancestry_three_oracle,initial,exact,all_parameters,0.9999999999999998,0.3795877949673262,0.3795877949673262,0.2425216964945997,0.7903554676220524,1.0,7.141897313638207e-07,1.0756645685934971
2101,aligned_strong,ancestry_three_oracle,initial,exact,distal_parameters,0.9999999999999999,0.3407401553145807,0.3407401553145807,0.310825131316971,0.8247483539992503,1.0,2.5593464230841364e-07,1.0756645685934971
2101,aligned_strong,ancestry_three_oracle,initial,unit_broadcast,all_parameters,0.8173218159562745,0.3795877949673262,1.5000854794652059,0.4128924780517392,0.848862554497438,0.549045318303084,1.945882884615174e-06,1.0756645685934971
2101,aligned_strong,ancestry_three_oracle,initial,unit_broadcast,distal_parameters,0.8475953976180934,0.3407401553145807,1.4820056954862586,0.4220532330398495,0.8506785793682312,0.5964038378447167,1.3543267084489243e-06,1.0756645685934971
2101,aligned_strong,ancestry_three_oracle,initial,calibrated_broadcast,all_parameters,0.9528363780156044,0.3795877949673262,0.39028807495280926,0.5529194484371194,0.8877577675344699,0.901683145292386,6.998934355187916e-07,1.0756645685934971
2101,aligned_strong,ancestry_three_oracle,initial,calibrated_broadcast,distal_parameters,0.9419578586523727,0.3407401553145807,0.3526212427038641,0.6417343132202554,0.9077873289904405,0.8272718979901603,2.416383464633849e-07,1.0756645685934971
2101,aligned_strong,ancestry_three_oracle,initial,ancestry_three_oracle,all_parameters,0.9999999999999998,0.3795877949673262,0.3795877949673262,0.24252169649459962,0.7903554676220524,1.0,7.141897313638209e-07,1.0756645685934971
2101,aligned_strong,ancestry_three_oracle,initial,ancestry_three_oracle,distal_parameters,0.9999999999999999,0.3407401553145807,0.3407401553145807,0.310825131316971,0.8247483539992503,1.0,2.5593464230841364e-07,1.0756645685934971
2101,aligned_strong,ancestry_three_oracle,step256,exact,all_parameters,1.0000000000000004,0.002960176995277614,0.002960176995277614,-0.09791118492510334,0.7032899758210179,1.0,5.1765014566103583e-11,0.0016906704540917614
2101,aligned_strong,ancestry_three_oracle,step256,exact,distal_parameters,1.0,0.0022582450436223482,0.0022582450436223482,0.626283563463355,0.9136076250677134,1.0,3.368322891610286e-11,0.0016906704540917614
2101,aligned_strong,ancestry_three_oracle,step256,unit_broadcast,all_parameters,0.6430575218938339,0.002960176995277614,0.010930787885079668,0.6817112371622331,0.9195713136663691,0.7485753909638231,1.5819166624669257e-10,0.0016906704540917614
2101,aligned_strong,ancestry_three_oracle,step256,unit_broadcast,distal_parameters,0.6564767193301019,0.0022582450436223482,0.010526643429215297,0.8337872246476097,0.9591141784534603,0.7535775067596302,1.2742446391593614e-10,0.0016906704540917614
2101,aligned_strong,ancestry_three_oracle,step256,calibrated_broadcast,all_parameters,0.9924052567322342,0.002960176995277614,0.0027749742774276762,-0.08285775313937888,0.6923691671038472,0.9406195165668622,4.742139336055401e-11,0.0016906704540917614
2101,aligned_strong,ancestry_three_oracle,step256,calibrated_broadcast,distal_parameters,0.9963250714947973,0.0022582450436223482,0.001955944604121673,0.9573272557799288,0.9895071278758959,0.878875585317199,2.765017280387265e-11,0.0016906704540917614
2101,aligned_strong,ancestry_three_oracle,step256,ancestry_three_oracle,all_parameters,0.9984244880811923,0.002960176995277614,0.002973946257345781,-0.09480661519480821,0.7003189787098107,0.9992348498630872,5.282674330314495e-11,0.0016906704540917614
2101,aligned_strong,ancestry_three_oracle,step256,ancestry_three_oracle,distal_parameters,0.9999744750283959,0.0022582450436223482,0.0022580867933579916,0.6262415266935888,0.9135956199282552,0.9999780776510022,3.367927459015388e-11,0.0016906704540917614
2101,aligned_strong,ancestry_three_oracle,primary_best,exact,all_parameters,0.9999999999999998,0.002575211336202541,0.002575211336202541,0.35877546658955134,0.8438122909144083,1.0,7.114424865692447e-12,1.8138332002528986e-05
2101,aligned_strong,ancestry_three_oracle,primary_best,exact,distal_parameters,1.0,0.0009090867667736149,0.0009090867667736149,-0.4407670374540133,0.6351682610390609,1.0,3.6373992636766727e-12,1.8138332002528986e-05
2101,aligned_strong,ancestry_three_oracle,primary_best,unit_broadcast,all_parameters,0.7668522397989324,0.002575211336202541,0.003483080979938325,-0.6951250816067314,0.4694462736763116,0.5891991821377982,1.3193388549507472e-11,1.8138332002528986e-05
2101,aligned_strong,ancestry_three_oracle,primary_best,unit_broadcast,distal_parameters,0.3143133760171387,0.0009090867667736149,0.002219185514477858,-0.9942201671479138,0.33839560364401927,0.5590256702882201,9.855621753143503e-12,1.8138332002528986e-05
2101,aligned_strong,ancestry_three_oracle,primary_best,calibrated_broadcast,all_parameters,0.9650222164757853,0.002575211336202541,0.0024674888502283303,0.30917975253533647,0.8239988229332359,0.926284737872503,5.745441861780593e-12,1.8138332002528986e-05
2101,aligned_strong,ancestry_three_oracle,primary_best,calibrated_broadcast,distal_parameters,0.7458563452313399,0.0009090867667736149,0.00040569925766603416,-0.9934914615966804,0.3565479759902484,0.8358489460728394,2.7095572937025937e-12,1.8138332002528986e-05
2101,aligned_strong,ancestry_three_oracle,primary_best,ancestry_three_oracle,all_parameters,0.9993718267047046,0.002575211336202541,0.0025852477784536836,0.34522947976621243,0.8378123847093468,0.9989510032387411,7.100861271721588e-12,1.8138332002528986e-05
2101,aligned_strong,ancestry_three_oracle,primary_best,ancestry_three_oracle,distal_parameters,0.999998348999264,0.0009090867667736149,0.0009090873749933365,-0.44076398180716003,0.6351676642375572,0.9999855002339193,3.6371076956642705e-12,1.8138332002528986e-05
2101,aligned_strong,ancestry_three_oracle,extended_best,exact,all_parameters,1.0,0.00011801566697343766,0.00011801566697343766,0.4133077029530977,0.8540647858786017,1.0,4.057159808922165e-14,5.5678090063263196e-08
2101,aligned_strong,ancestry_three_oracle,extended_best,exact,distal_parameters,1.0,3.748262161893523e-05,3.748262161893523e-05,-0.4493367914576476,0.6657554139106331,1.0,2.768707980593183e-14,5.5678090063263196e-08
2101,aligned_strong,ancestry_three_oracle,extended_best,unit_broadcast,all_parameters,0.7643450098721774,0.00011801566697343766,0.00020837695749366584,-0.6441033896349944,0.5942186067464218,0.5851752172218416,9.225397730931352e-14,5.5678090063263196e-08
2101,aligned_strong,ancestry_three_oracle,extended_best,unit_broadcast,distal_parameters,0.623701572185773,3.748262161893523e-05,0.0001499679591817026,-0.9493361736848449,0.49175295091105803,0.5437273076332116,7.392138654892238e-14,5.5678090063263196e-08
2101,aligned_strong,ancestry_three_oracle,extended_best,calibrated_broadcast,all_parameters,0.9508420426934556,0.00011801566697343766,0.00011992919668396284,0.3489263271171315,0.8405587141843668,0.9282451233440148,3.2603657148359586e-14,5.5678090063263196e-08
2101,aligned_strong,ancestry_three_oracle,extended_best,calibrated_broadcast,distal_parameters,0.4381017395769137,3.748262161893523e-05,2.991575704232619e-05,-0.987599896538317,0.5719054698629771,0.8323480133838794,1.941360779462776e-14,5.5678090063263196e-08
2101,aligned_strong,ancestry_three_oracle,extended_best,ancestry_three_oracle,all_parameters,0.9992957855560333,0.00011801566697343766,0.00012007559957319191,0.39777229090054106,0.8514171929614501,0.9992106911426588,4.0608817280597674e-14,5.5678090063263196e-08
2101,aligned_strong,ancestry_three_oracle,extended_best,ancestry_three_oracle,distal_parameters,0.999987578607026,3.748262161893523e-05,3.7482750171834047e-05,-0.4493624803217477,0.6657853610903878,0.9998818619934859,2.7569096961040805e-14,5.5678090063263196e-08
2102,opposed_strong,exact,initial,exact,all_parameters,1.0,0.3771520268432077,0.3771520268432077,-0.24589801404674114,0.7235943933503727,1.0,6.064354820179092e-06,1.1584572886143016
2102,opposed_strong,exact,initial,exact,distal_parameters,1.0000000000000002,0.37634180811389445,0.37634180811389445,-0.23964675254131468,0.7258561950961359,1.0,2.2096227184079912e-06,1.1584572886143016
2102,opposed_strong,exact,initial,unit_broadcast,all_parameters,0.6015182282553695,0.3771520268432077,0.8583736094622749,-0.9496403889337413,0.5064999929228544,0.5687042546123198,1.0685120539458059e-05,1.1584572886143016
2102,opposed_strong,exact,initial,unit_broadcast,distal_parameters,0.6004603585217357,0.37634180811389445,0.8572648179031138,-0.9505668197542119,0.5062533895616937,0.586763476364029,6.346685036562817e-06,1.1584572886143016
2102,opposed_strong,exact,initial,calibrated_broadcast,all_parameters,0.58439803237038,0.3771520268432077,0.1931575139419585,-0.9699863184997259,0.482305196902683,0.9094931218311972,5.301426517748548e-06,1.1584572886143016
2102,opposed_strong,exact,initial,calibrated_broadcast,distal_parameters,0.5820394894608918,0.37634180811389445,0.1915706928909889,-0.9744489722650229,0.48262731265931486,0.7949488051508247,1.4466944159774458e-06,1.1584572886143016
2102,opposed_strong,exact,initial,ancestry_three_oracle,all_parameters,1.0,0.3771520268432077,0.37715202684320764,-0.24589801404674116,0.7235943933503726,1.0,6.064354820179092e-06,1.1584572886143016
2102,opposed_strong,exact,initial,ancestry_three_oracle,distal_parameters,1.0,0.37634180811389445,0.37634180811389445,-0.23964675254131473,0.7258561950961359,1.0,2.209622718407991e-06,1.1584572886143016
2102,opposed_strong,exact,step256,exact,all_parameters,1.0000000000000002,0.0009807650972298472,0.0009807650972298472,-0.8795545391480859,0.27436071550147495,1.0,2.5545359322903734e-11,0.00019528856547919475
2102,opposed_strong,exact,step256,exact,distal_parameters,1.0000000000000002,0.0008724773704208804,0.0008724773704208804,0.096449050906421,0.832300859939075,1.0,3.715966665367384e-12,0.00019528856547919475
2102,opposed_strong,exact,step256,unit_broadcast,all_parameters,0.4818109519856874,0.0009807650972298472,0.004292618684392283,-0.7661402375766668,0.36000434478343496,0.5726485021176768,5.306146379675426e-11,0.00019528856547919475
2102,opposed_strong,exact,step256,unit_broadcast,distal_parameters,0.4806367862821883,0.0008724773704208804,0.004252714100014615,-0.7495047237993755,0.3723048636716846,0.5070872547219307,1.198627794230008e-11,0.00019528856547919475
2102,opposed_strong,exact,step256,calibrated_broadcast,all_parameters,0.8794269405194604,0.0009807650972298472,0.0006983179236105736,-0.9347638377752319,0.2029284818860335,0.8961358819398604,2.1106973613287212e-11,0.00019528856547919475
2102,opposed_strong,exact,step256,calibrated_broadcast,distal_parameters,0.8583401064205266,0.0008724773704208804,0.0005424875861015384,0.478856494579718,0.873797593187243,0.7742041360279486,3.040257605866215e-12,0.00019528856547919475
2102,opposed_strong,exact,step256,ancestry_three_oracle,all_parameters,0.9985715373184181,0.0009807650972298472,0.0009788325990083254,-0.8801633701915667,0.27383460648496566,0.9988595913462934,2.186322556164346e-11,0.00019528856547919475
2102,opposed_strong,exact,step256,ancestry_three_oracle,distal_parameters,0.9993779602815261,0.0008724773704208804,0.0008729531373686591,0.095725260321093,0.8321813477506472,0.9999058841039614,3.715886015404497e-12,0.00019528856547919475
2102,opposed_strong,exact,primary_best,exact,all_parameters,1.0000000000000002,0.002968496546568286,0.002968496546568286,0.7200960979629976,0.9296513792871333,1.0,1.6523421473378121e-15,2.414918405875192e-05
2102,opposed_strong,exact,primary_best,exact,distal_parameters,1.0,0.0008610894845315448,0.0008610894845315448,-0.2131658493957851,0.6297167560285596,1.0,1.3281289995551108e-15,2.414918405875192e-05
2102,opposed_strong,exact,primary_best,unit_broadcast,all_parameters,0.8298167217906037,0.002968496546568286,0.0034829730078657466,-0.6563820932752771,0.48338570978258916,0.5790184941511441,3.272310692632134e-15,2.414918405875192e-05
2102,opposed_strong,exact,primary_best,unit_broadcast,distal_parameters,0.23767110785900475,0.0008610894845315448,0.0019324079532516243,-0.985840140673577,0.2953032091174584,0.5073860210583786,2.7351084786708738e-15,2.414918405875192e-05
2102,opposed_strong,exact,primary_best,calibrated_broadcast,all_parameters,0.9628642705909694,0.002968496546568286,0.0028559971255413155,0.7298812496421822,0.933140187392702,0.8988837517384665,9.436694400856383e-16,2.414918405875192e-05
2102,opposed_strong,exact,primary_best,calibrated_broadcast,distal_parameters,0.3763181099372405,0.0008610894845315448,0.0003578622556778829,-0.9734876285284979,0.3364685550292233,0.7757985014225722,5.926331645022114e-16,2.414918405875192e-05
2102,opposed_strong,exact,primary_best,ancestry_three_oracle,all_parameters,0.9997831421274503,0.002968496546568286,0.0029622443497217435,0.7255733873618115,0.930999593942117,0.9986999541138772,1.6831325850424667e-15,2.414918405875192e-05
2102,opposed_strong,exact,primary_best,ancestry_three_oracle,distal_parameters,0.9999902143435996,0.0008610894845315448,0.0008610812061833033,-0.21316678963159819,0.6297161143502138,0.9999797620809906,1.3282724897398372e-15,2.414918405875192e-05
2102,opposed_strong,exact,extended_best,exact,all_parameters,0.9999999999999998,0.0005180358298939462,0.0005180358298939462,0.7901303427234669,0.9464442134781061,1.0,5.297605456912861e-16,1.8011907888391233e-07
2102,opposed_strong,exact,extended_best,exact,distal_parameters,1.0000000000000002,0.00012916469848421366,0.00012916469848421366,-0.2141628461158917,0.6274847901661612,1.0,2.9743202595651284e-16,1.8011907888391233e-07
2102,opposed_strong,exact,extended_best,unit_broadcast,all_parameters,0.9505454218946868,0.0005180358298939462,0.0005271332638459788,-0.5758840020153138,0.4636557056512223,0.546091177136129,1.3499436962512067e-15,1.8011907888391233e-07
2102,opposed_strong,exact,extended_best,unit_broadcast,distal_parameters,0.3571777008532718,0.00012916469848421366,0.00015461405780091474,-0.9715180775753566,0.15324642458290785,0.4659587980128932,7.327697103579253e-16,1.8011907888391233e-07
2102,opposed_strong,exact,extended_best,calibrated_broadcast,all_parameters,0.9732467954387386,0.0005180358298939462,0.0005028704773265377,0.7896977051631748,0.9462079570395076,0.9064621464896053,4.2619701713751333e-16,1.8011907888391233e-07
2102,opposed_strong,exact,extended_best,calibrated_broadcast,distal_parameters,0.40826748856395373,0.00012916469848421366,3.7227344017569505e-05,-0.9480088016108809,0.23775317950969763,0.7790391086898965,1.4738646194702636e-16,1.8011907888391233e-07
2102,opposed_strong,exact,extended_best,ancestry_three_oracle,all_parameters,0.9999556133033631,0.0005180358298939462,0.0005178773489439528,0.7931157942018399,0.9472362707100621,0.9985611000418213,5.809193299854275e-16,1.8011907888391233e-07
2102,opposed_strong,exact,extended_best,ancestry_three_oracle,distal_parameters,0.9999757644477602,0.00012916469848421366,0.00012916152554627588,-0.2141640843983182,0.627485291799501,0.9999285108711269,2.9744283418163574e-16,1.8011907888391233e-07
2102,opposed_strong,unit_broadcast,initial,exact,all_parameters,1.0,0.3771520268432077,0.3771520268432077,-0.24589801404674114,0.7235943933503727,1.0,6.064354820179092e-06,1.1584572886143016
2102,opposed_strong,unit_broadcast,initial,exact,distal_parameters,1.0000000000000002,0.37634180811389445,0.37634180811389445,-0.23964675254131468,0.7258561950961359,1.0,2.2096227184079912e-06,1.1584572886143016
2102,opposed_strong,unit_broadcast,initial,unit_broadcast,all_parameters,0.6015182282553695,0.3771520268432077,0.8583736094622749,-0.9496403889337413,0.5064999929228544,0.5687042546123198,1.0685120539458059e-05,1.1584572886143016
2102,opposed_strong,unit_broadcast,initial,unit_broadcast,distal_parameters,0.6004603585217357,0.37634180811389445,0.8572648179031138,-0.9505668197542119,0.5062533895616937,0.586763476364029,6.346685036562817e-06,1.1584572886143016
2102,opposed_strong,unit_broadcast,initial,calibrated_broadcast,all_parameters,0.58439803237038,0.3771520268432077,0.1931575139419585,-0.9699863184997259,0.482305196902683,0.9094931218311972,5.301426517748548e-06,1.1584572886143016
2102,opposed_strong,unit_broadcast,initial,calibrated_broadcast,distal_parameters,0.5820394894608918,0.37634180811389445,0.1915706928909889,-0.9744489722650229,0.48262731265931486,0.7949488051508247,1.4466944159774458e-06,1.1584572886143016
2102,opposed_strong,unit_broadcast,initial,ancestry_three_oracle,all_parameters,1.0,0.3771520268432077,0.37715202684320764,-0.24589801404674116,0.7235943933503726,1.0,6.064354820179092e-06,1.1584572886143016
2102,opposed_strong,unit_broadcast,initial,ancestry_three_oracle,distal_parameters,1.0,0.37634180811389445,0.37634180811389445,-0.23964675254131473,0.7258561950961359,1.0,2.209622718407991e-06,1.1584572886143016
2102,opposed_strong,unit_broadcast,step256,exact,all_parameters,0.9999999999999998,0.19691362870497406,0.19691362870497406,-0.3814734244598013,0.8495863420484617,1.0,8.365068705164842e-07,0.4888625527823187
2102,opposed_strong,unit_broadcast,step256,exact,distal_parameters,1.0000000000000002,0.1966125736942178,0.1966125736942178,-0.5455765200811614,0.9076469639376723,1.0,3.7798950735293515e-07,0.4888625527823187
2102,opposed_strong,unit_broadcast,step256,unit_broadcast,all_parameters,0.10481209700022194,0.19691362870497406,0.15929540571048856,-0.9585622544031679,0.14784004420363703,0.5390212701776997,1.2200938658659405e-06,0.4888625527823187
2102,opposed_strong,unit_broadcast,step256,unit_broadcast,distal_parameters,0.098581036346441,0.1966125736942178,0.15761710088259093,-0.9592799701687491,0.1465403766008033,0.5468322778287977,7.460157015338622e-07,0.4888625527823187
2102,opposed_strong,unit_broadcast,step256,calibrated_broadcast,all_parameters,0.16618421505357567,0.19691362870497406,0.028304424446178138,-0.9770317579058649,0.10901715000732602,0.8034517562764056,6.147196003995105e-07,0.4888625527823187
2102,opposed_strong,unit_broadcast,step256,calibrated_broadcast,distal_parameters,0.15809791318367467,0.1966125736942178,0.025750443376010644,-0.9799972866023736,0.10124078904275441,0.3635430731463258,1.5534792108417382e-07,0.4888625527823187
2102,opposed_strong,unit_broadcast,step256,ancestry_three_oracle,all_parameters,0.9991062088176274,0.19691362870497406,0.1967983006013583,-0.41007438067462654,0.8563568801665918,0.9278321075538863,8.364731060234402e-07,0.4888625527823187
2102,opposed_strong,unit_broadcast,step256,ancestry_three_oracle,distal_parameters,0.9991778490276921,0.1966125736942178,0.19643174624454263,-0.8345786844499948,0.9271846324963652,0.5296123454393178,9.202673263289374e-08,0.4888625527823187
2102,opposed_strong,unit_broadcast,primary_best,exact,all_parameters,1.0,0.15158283842763423,0.15158283842763423,-0.29038709221877107,0.684307933908092,1.0,1.4255425739900316e-05,0.4555364543430441
2102,opposed_strong,unit_broadcast,primary_best,exact,distal_parameters,1.0,0.1502253284163835,0.1502253284163835,-0.03287528431723565,0.7830148661325435,1.0,2.144604870062188e-06,0.4555364543430441
2102,opposed_strong,unit_broadcast,primary_best,unit_broadcast,all_parameters,0.07498541762515461,0.15158283842763423,0.0407166381281138,-0.9936504325427052,0.056382008396453506,0.604625043891458,1.7265551059590196e-05,0.4555364543430441
2102,opposed_strong,unit_broadcast,primary_best,unit_broadcast,distal_parameters,0.009840627112065733,0.1502253284163835,0.035287439358997606,-0.995124185596027,0.04942023728752241,0.5355754317924104,5.151422875991257e-06,0.4555364543430441
2102,opposed_strong,unit_broadcast,primary_best,calibrated_broadcast,all_parameters,0.13900759801275112,0.15158283842763423,0.021017277539171497,-0.9825818216435706,0.11280527920978219,0.739202302470818,1.3234668712496312e-05,0.4555364543430441
2102,opposed_strong,unit_broadcast,primary_best,calibrated_broadcast,distal_parameters,0.03900723304184698,0.1502253284163835,0.0056671961619316705,-0.9972480724112345,0.037208094076000744,0.3552844617568798,2.0866797922732334e-07,0.4555364543430441
2102,opposed_strong,unit_broadcast,primary_best,ancestry_three_oracle,all_parameters,0.9498780786024947,0.15158283842763423,0.14395809061867057,-0.43146340407476985,0.7193122422812858,0.8065744938194985,1.4254478721784507e-05,0.4555364543430441
2102,opposed_strong,unit_broadcast,primary_best,ancestry_three_oracle,distal_parameters,0.9489440710818594,0.1502253284163835,0.14252773409103445,-0.9951219487593426,0.9804604530458173,0.5022627711451673,3.2047188138801532e-09,0.4555364543430441
2102,opposed_strong,unit_broadcast,extended_best,exact,all_parameters,1.0000000000000002,0.14920953609535492,0.14920953609535492,-0.36381231751212034,0.7656487957647706,1.0,1.2003975818941091e-06,0.4484863822610183
2102,opposed_strong,unit_broadcast,extended_best,exact,distal_parameters,1.0,0.13700338637148526,0.13700338637148526,-0.052476276580530466,0.8374138885871096,1.0,8.317052366188611e-07,0.4484863822610183
2102,opposed_strong,unit_broadcast,extended_best,unit_broadcast,all_parameters,0.35181827134774674,0.14920953609535492,0.07649921535043429,-0.979171820838478,0.11023451180236679,0.6216109876834652,1.8295543036487827e-06,0.4484863822610183
2102,opposed_strong,unit_broadcast,extended_best,unit_broadcast,distal_parameters,0.07823186409145683,0.13700338637148526,0.048471492286850895,-0.9917273092488834,0.07089893290519715,0.5476354745934131,1.460107852853895e-06,0.4484863822610183
2102,opposed_strong,unit_broadcast,extended_best,calibrated_broadcast,all_parameters,0.4273422901936035,0.14920953609535492,0.05917339730414272,-0.8676677312838099,0.31280780019462406,0.7352640175218689,3.7242070027852396e-07,0.4484863822610183
2102,opposed_strong,unit_broadcast,extended_best,calibrated_broadcast,distal_parameters,0.7318958519262372,0.13700338637148526,0.002787192751942343,-0.9998702703223532,0.01861528314997577,0.3463201247896909,3.7124316747219377e-09,0.4484863822610183
