seed,family,structure,optimizer,rate,rule,step,test_nmse,population_nmse,variance,gradient_cosine,field_relative_squared_error,gradient_clipped_steps,parameter_projected_steps,parameter_norm,max_abs_parameter,centered_cut_bound,parameters,edges,depth,elapsed_seconds,selected_rate
127204,quartet,assignment_shuffled,adam,0.01,global_projection,0,3.4587025381431253,3.2661265263249097,0.5,0.6904372381061642,0.6252597961321015,0,0,2.4440341560651344,1.0257645864399816,0.5,28,14,3,0.0324789509177207,0.01
127204,quartet,assignment_shuffled,adam,0.01,shuffled_projection,0,3.4587025381431253,3.2661265263249097,0.5,0.7831553434771045,0.5053960494818194,0,0,2.4440341560651344,1.0257645864399816,0.5,28,14,3,0.0324963509337976,0.01
127204,quartet,assignment_shuffled,adam,0.03,subtree_projection,0,3.4587025381431253,3.2661265263249097,0.5,0.914492223503386,0.3597597105924143,0,0,2.4440341560651344,1.0257645864399816,0.5,28,14,3,0.0325309459585696,0.03
127204,quartet,compatible,sgd,0.03,exact,1,1.7393104102905126,1.6756511088471435,0.5,1.0000000000000002,0.0,0,0,2.3559247451924183,0.9660713362336216,0.0,28,14,3,0.0667034599464386,0.03
127204,quartet,compatible,sgd,0.03,broadcast,1,2.694198572554525,2.615602371792308,0.5,-0.1719815112770808,2.7296290308717874,0,0,2.4659222996186894,0.9660713362336216,0.0,28,14,3,0.0667129389476031,0.03
127204,quartet,compatible,sgd,0.03,global_projection,1,2.216460033570993,2.1445270758110206,0.5,0.6825134834426807,0.6096413872017243,0,0,2.4067432763281675,0.9660713362336216,0.0,28,14,3,0.066722372896038,0.03
127204,quartet,compatible,sgd,0.03,subtree_projection,1,1.855418656631406,1.7882644566627008,0.5,0.9130846826779988,0.3423328417860307,0,0,2.3601518298450554,0.9660713362336216,0.0,28,14,3,0.0667320139473304,0.03
127204,quartet,compatible,sgd,0.03,shuffled_projection,1,2.155490245745513,2.084713433261752,0.5,0.7767596264123342,0.4909082098665439,0,0,2.39839069771471,0.9660713362336216,0.0,28,14,3,0.0667416269425302,0.03
127204,quartet,compatible,adam,0.003,broadcast,1,2.5479271886018307,2.4697060695728026,0.5,-0.2409882836584967,2.7730841381095312,0,0,2.4461812937895884,1.0227645864550587,0.0,28,14,3,0.0667605329072102,0.003
127204,quartet,compatible,adam,0.01,exact,1,2.2453841756609263,2.1750429542994025,0.5,1.0,0.0,0,0,2.4147234666254502,1.0157645864902385,0.0,28,14,3,0.0668069869279861,0.01
127204,quartet,compatible,adam,0.01,global_projection,1,2.314432556555188,2.242056235877621,0.5,0.6854139821939703,0.6173916683311826,0,0,2.41720254134506,1.0157645864902385,0.0,28,14,3,0.0668249499285593,0.01
127204,quartet,compatible,adam,0.01,shuffled_projection,1,2.3148320347938816,2.243990547797672,0.5,0.782209957941681,0.4971360786453055,0,0,2.414405560406742,1.0157645864902385,0.0,28,14,3,0.0668453639373183,0.01
127204,quartet,compatible,adam,0.03,subtree_projection,1,1.8732988404870845,1.8055686907824733,0.5,0.914979192163104,0.3494973586453745,0,0,2.346492767199413,0.9957645865907524,0.0,28,14,3,0.066880146972835,0.03
127204,quartet,assignment_shuffled,sgd,0.03,exact,1,2.1618680706430644,2.0417116675192952,0.5,1.0,0.0,0,0,2.310225758284679,0.9441220901424914,0.5,28,14,3,0.066984083969146,0.03
127204,quartet,assignment_shuffled,sgd,0.03,broadcast,1,3.747159191423731,3.5375913163961545,0.5,-0.1034061260515558,2.7225994820175887,0,0,2.484347617795985,0.9441220901424914,0.5,28,14,3,0.0669928129063919,0.03
127204,quartet,assignment_shuffled,sgd,0.03,global_projection,1,2.83223553481902,2.674400045258984,0.5,0.692278462064791,0.5948335343957484,0,0,2.371547212911956,0.9441220901424914,0.5,28,14,3,0.0670031169429421,0.03
127204,quartet,assignment_shuffled,sgd,0.03,subtree_projection,1,2.3573145444181813,2.224458770900829,0.5,0.9119266965719895,0.33481332701773,0,0,2.3311817521297926,0.9441220901424914,0.5,28,14,3,0.067011528997682,0.03
127204,quartet,assignment_shuffled,sgd,0.03,shuffled_projection,1,2.69817007412538,2.548452596461212,0.5,0.7855924466699586,0.4728200299504158,0,0,2.3598707821340548,0.9441220901424914,0.5,28,14,3,0.0670362529344856,0.03
127204,quartet,assignment_shuffled,adam,0.003,broadcast,1,3.507266421778183,3.3114832287642124,0.5,-0.1958798894288492,2.775794110983039,0,0,2.450131411914752,1.022764586451005,0.5,28,14,3,0.0670559519203379,0.003
