run_dir,run_name,dataset,network_type,strategy,rule_variant,error_broadcast_mode,ie_value,loss_name,loss_value,layer_index,layer_name,parameter_group,cosine,sign_agreement,relative_l2,norm_ratio,best_scale,scaled_relative_l2,scale_mismatch,r2,numel
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_51,config_51,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.8618072271347046,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,1.0,1.0,2.6359443696976764e-07,0.9999999277678772,1.0,2.6359443696976764e-07,3.137001349791365e-08,0.9999999999999297,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_52,config_52,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.7927509546279907,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.0000008344650269,1.0,7.988580086411152e-08,1.0,0.9999998807907104,1.0860783978360356e-07,0.0,0.9999999999999937,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_52,config_52,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.7927509546279907,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0000001192092896,1.0,6.22839383888348e-08,1.0,0.9999998807907104,1.27296274478893e-07,0.0,0.9999999999999961,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_52,config_52,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.7927509546279907,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,1.0000001192092896,1.0,2.2619103334980193e-07,0.9999998780593462,1.0,2.2619103334980193e-07,5.295815629244499e-08,0.9999999999999486,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_52,config_52,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.7927509546279907,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,0.9999999403953552,1.0,5.566391656226152e-07,0.9999997995772081,1.0000001192092896,5.318773243477918e-07,8.704252130043249e-08,0.9999999999996895,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_53,config_53,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.5504792332649231,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.0000014305114746,1.0,5.465158475103815e-08,1.0,0.9999979734420776,2.0342309918865443e-06,0.0,,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_53,config_53,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.5504792332649231,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0000003576278687,1.0,5.8630647217371756e-08,1.0000000788614862,1.0,5.8630647217371756e-08,3.424910695397695e-08,0.9999999999999966,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_53,config_53,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.5504792332649231,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,1.0,1.0,2.708069637616457e-07,1.0,0.9999997615814209,3.585504986525816e-07,0.0,0.9999999999999263,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_53,config_53,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.5504792332649231,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,1.0,1.0,2.190596333461026e-07,1.0,1.0,2.190596333461026e-07,0.0,0.9999999999999518,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_54,config_54,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.716092586517334,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.0000019073486328,1.0,7.374507119834095e-08,1.0,0.9999997019767761,3.24356016706398e-07,0.0,0.9999999999999946,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_54,config_54,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.716092586517334,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0000005960464478,1.0,7.022120454510411e-08,1.0000000626124677,1.0,7.022120454510411e-08,2.719224834964424e-08,0.9999999999999951,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_54,config_54,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.716092586517334,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,1.000000238418579,1.0,3.2744659977099674e-07,1.000000071383131,0.9999998211860657,3.46771237117027e-07,3.100129877119222e-08,0.9999999999998924,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_54,config_54,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.716092586517334,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,1.0,1.0,2.8460990332929446e-07,1.0,1.0,2.8460990332929446e-07,0.0,0.999999999999919,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_55,config_55,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.0982084274291992,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.0000001192092896,1.0,7.088261375385719e-08,1.0,0.0023360394407063723,0.9976634932493941,0.0,,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_55,config_55,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.0982084274291992,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.000000238418579,1.0,7.227910894559296e-08,1.0,0.987848699092865,0.012151302977197504,0.0,,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_55,config_55,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.0982084274291992,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,0.9999998807907104,1.0,2.9531257651382775e-07,1.0,0.9998807907104492,0.00011918080236312182,0.0,0.9999999999999127,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_55,config_55,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.0982084274291992,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,1.0,1.0,3.113406170475257e-07,1.0,0.9999990463256836,1.04584544195767e-06,0.0,0.9999999999999031,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_56,config_56,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.0957096815109253,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,0.9999997615814209,1.0,7.023350138510116e-08,1.0,0.002053079893812537,0.9979465819942436,0.0,,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_56,config_56,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.0957096815109253,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0,1.0,7.784271288273802e-08,1.000000106003767,0.9865975379943848,0.013402462077947326,4.603684867134571e-08,,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_56,config_56,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.0957096815109253,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,1.0000001192092896,1.0,5.41222326581143e-07,1.0,0.9979577660560608,0.002042198053411047,0.0,,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_56,config_56,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.0957096815109253,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,1.0000001192092896,1.0,5.082667173962711e-07,1.0,0.999988853931427,1.1204650050620608e-05,0.0,0.9999999999997412,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_57,config_57,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.098963975906372,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.000000238418579,1.0,7.266237612569177e-08,1.0,0.004296441562473774,0.9957034387309238,0.0,,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_57,config_57,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.098963975906372,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0000001192092896,1.0,7.100384397856723e-08,1.0,0.9965960383415222,0.0034039617254662956,0.0,,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_57,config_57,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.098963975906372,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,0.9999998807907104,1.0,2.828632284854847e-07,1.0,0.9998443722724915,0.00015563849909176403,0.0,0.9999999999999186,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_57,config_57,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.098963975906372,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,1.0,1.0,2.8742958369394275e-07,1.0,0.9999987483024597,1.2688985330496115e-06,0.0,0.9999999999999164,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_58,config_58,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.098304271697998,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.0000005960464478,1.0,6.933822903613595e-08,1.0,0.0019488156540319324,0.9980510447625356,0.0,,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_58,config_58,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.098304271697998,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0,1.0,6.880245334696656e-08,1.000000068612466,0.9777418375015259,0.02225816267068809,2.9798014321367673e-08,,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_58,config_58,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.098304271697998,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,1.000000238418579,1.0,1.7650820484560008e-06,0.9999998976945361,0.9518258571624756,0.04817424901906964,4.443070070362313e-08,,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_58,config_58,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.098304271697998,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,1.0000001192092896,1.0,1.461268516978393e-06,1.0,0.9998306035995483,0.0001694425259996123,0.0,0.9999999999978484,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_59,config_59,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.0985709428787231,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.0000004768371582,1.0,6.914531922200181e-08,1.0,0.002194901928305626,0.9978053306384947,0.0,,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_59,config_59,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.0985709428787231,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0000001192092896,1.0,7.234834018874734e-08,0.9999998961353954,0.9871261715888977,0.012873828673413227,4.510782697830441e-08,,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_59,config_59,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.0985709428787231,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,0.9999999403953552,1.0,3.585738243689404e-07,1.0000000633654211,0.999696671962738,0.00030333283912595195,2.75192518693876e-08,0.9999999999998713,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_59,config_59,noise_resilience,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,1.0985709428787231,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,1.0,1.0,4.091624532217824e-07,1.0000000810629623,0.9999980330467224,2.018051817934857e-06,3.520519580523424e-08,0.9999999999998325,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_6,config_6,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,0,cat_nll,0.4920223355293274,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.000004768371582,1.0,1.2831568038800337e-07,1.0,1.0,1.2831568038800337e-07,0.0,0.9999999999999836,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_6,config_6,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,0,cat_nll,0.4920223355293274,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0000004768371582,1.0,1.4640868620873083e-07,1.0,0.9999998807907104,1.8773764281361076e-07,0.0,0.9999999999999786,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_6,config_6,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,0,cat_nll,0.4920223355293274,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,1.0,1.0,7.25391924285649e-07,1.0,0.9999996423721313,7.904727304011935e-07,0.0,0.9999999999994738,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_6,config_6,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,0,cat_nll,0.4920223355293274,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,1.0,1.0,8.404354484028024e-07,0.9999999097260682,0.9999976754188538,2.5177777813599365e-06,3.920547219890452e-08,0.9999999999992937,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_60,config_60,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.36002594232559204,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.0000014305114746,1.0,8.290249316572374e-08,0.9999999092470948,0.9999999403953552,1.3572645183444292e-07,3.9413487729490294e-08,0.9999999999999931,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_60,config_60,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.36002594232559204,0,core_network.layers.0.excitatory_cells.branch_layers.0,inh_syn,0.9999998807907104,1.0,2.647781593402614e-08,1.0,0.9999999403953552,8.48150485293802e-08,0.0,0.9999999999999993,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_60,config_60,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.36002594232559204,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0000001192092896,1.0,5.141338699650434e-08,1.0,1.0,5.141338699650434e-08,0.0,0.9999999999999973,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_60,config_60,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.36002594232559204,1,core_network.layers.0.excitatory_cells.branch_layers.1,inh_syn,1.0,1.0,6.438615471206166e-08,1.0000001154589622,0.9999998807907104,8.856562164971551e-08,5.014318726144681e-08,0.9999999999999959,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_60,config_60,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.36002594232559204,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,1.0,1.0,3.105139220758679e-07,1.0000000870576753,1.0,3.105139220758679e-07,3.78086663404112e-08,0.9999999999999033,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_60,config_60,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.36002594232559204,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,1.0,1.0,3.3232333698530846e-07,1.0,1.0,3.3232333698530846e-07,0.0,0.9999999999998893,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_61,config_61,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.3587495982646942,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.0000016689300537,1.0,5.4753167142418966e-08,1.0,1.0,5.4753167142418966e-08,0.0,0.999999999999997,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_61,config_61,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.3587495982646942,0,core_network.layers.0.excitatory_cells.branch_layers.0,inh_syn,1.0000008344650269,1.0,7.786054784679773e-08,1.0000000700897325,0.9999999403953552,6.131023433271686e-08,3.043958297972878e-08,0.9999999999999939,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_61,config_61,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.3587495982646942,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.000000238418579,1.0,6.56349483822998e-08,1.0,1.0,6.56349483822998e-08,0.0,0.9999999999999957,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_61,config_61,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.3587495982646942,1,core_network.layers.0.excitatory_cells.branch_layers.1,inh_syn,1.000000238418579,1.0,5.88896069923622e-08,1.0,1.0,5.88896069923622e-08,0.0,0.9999999999999966,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_61,config_61,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.3587495982646942,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,1.000000238418579,1.0,1.864400012862126e-07,1.0,0.9999998807907104,2.2458393457428357e-07,0.0,0.9999999999999653,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_61,config_61,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.3587495982646942,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,0.9999999403953552,1.0,3.033535151017105e-07,1.0,1.0,3.033535151017105e-07,0.0,0.9999999999999077,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_62,config_62,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.5262876152992249,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.0000017881393433,1.0,5.143738324399122e-08,1.0,1.0,5.143738324399122e-08,0.0,0.9999999999999973,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_62,config_62,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.5262876152992249,0,core_network.layers.0.excitatory_cells.branch_layers.0,inh_syn,0.9999998807907104,1.0,3.501319512701273e-08,1.0,0.9999998807907104,1.2339158708141539e-07,0.0,0.9999999999999988,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_62,config_62,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.5262876152992249,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0000004768371582,1.0,5.8652829185302e-08,1.0,1.0,5.8652829185302e-08,0.0,0.9999999999999966,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_62,config_62,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.5262876152992249,1,core_network.layers.0.excitatory_cells.branch_layers.1,inh_syn,1.0,1.0,6.534887640620628e-08,0.9999999312382924,1.0000001192092896,1.1471951155728992e-07,2.9862831181964266e-08,0.9999999999999958,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_62,config_62,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.5262876152992249,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,1.0000001192092896,1.0,3.5136249523119467e-07,0.9999998814830546,1.0000001192092896,3.5567818863157144e-07,5.1471258435805566e-08,0.999999999999876,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_62,config_62,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.5262876152992249,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,0.9999999403953552,1.0,3.0737692773724394e-07,0.9999999032387069,1.0,3.0737692773724394e-07,4.202289768351842e-08,0.9999999999999055,384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_63,config_63,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.36762261390686035,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.0000011920928955,1.0,6.993126597850915e-08,1.0000001092724802,1.0,6.993126597850915e-08,4.7456432571238785e-08,0.9999999999999951,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_63,config_63,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.36762261390686035,0,core_network.layers.0.excitatory_cells.branch_layers.0,inh_syn,1.0000001192092896,1.0,4.9939686168092836e-08,0.9999999221735496,0.9999998807907104,1.2582066275522312e-07,3.379959926806266e-08,0.9999999999999976,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_63,config_63,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.36762261390686035,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0000003576278687,1.0,5.519830747601425e-08,1.0,1.0,5.519830747601425e-08,0.0,0.999999999999997,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_63,config_63,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.36762261390686035,1,core_network.layers.0.excitatory_cells.branch_layers.1,inh_syn,1.0,1.0,6.354985684023711e-08,1.0,1.0,6.354985684023711e-08,0.0,0.999999999999996,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_63,config_63,mnist,dendritic_additive,local_ca,5f,per_soma,5,cat_nll,0.36762261390686035,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,1.000000238418579,1.0,1.886573386907337e-07,1.0,1.0000001192092896,2.014896232222398e-07,0.0,0.9999999999999643,1152
