run_dir,run_name,dataset,network_type,strategy,rule_variant,error_broadcast_mode,ie_value,loss_name,loss_value,layer_index,layer_name,path_gain_mean,path_gain_std,path_gain_cv,numel
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_23,config_23,mnist,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.39003050327301025,2,core_network.layers.0.excitatory_cells.branch_layers.2,1.0,0.0,0.0,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_24,config_24,mnist,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.28703024983406067,0,core_network.layers.0.excitatory_cells.branch_layers.0,0.1022699773311615,0.03267107158899307,0.31945906747588815,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_24,config_24,mnist,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.28703024983406067,1,core_network.layers.0.excitatory_cells.branch_layers.1,0.32641640305519104,0.0890064537525177,0.27267763788656274,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_24,config_24,mnist,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.28703024983406067,2,core_network.layers.0.excitatory_cells.branch_layers.2,1.0,0.0,0.0,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_25,config_25,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24036690592765808,0,core_network.layers.0.excitatory_cells.branch_layers.0,0.10439492762088776,0.006900970358401537,0.06610446039545664,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_25,config_25,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24036690592765808,1,core_network.layers.0.excitatory_cells.branch_layers.1,0.3266794681549072,0.015562211163341999,0.04763755509716514,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_25,config_25,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24036690592765808,2,core_network.layers.0.excitatory_cells.branch_layers.2,1.0,0.0,0.0,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_26,config_26,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.2278819978237152,0,core_network.layers.0.excitatory_cells.branch_layers.0,0.10417042672634125,0.0074089812114834785,0.07112365231014257,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_26,config_26,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.2278819978237152,1,core_network.layers.0.excitatory_cells.branch_layers.1,0.3266787827014923,0.01695462316274643,0.051899982675761874,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_26,config_26,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.2278819978237152,2,core_network.layers.0.excitatory_cells.branch_layers.2,1.0,0.0,0.0,32768
