seed,branches,conflict_probability,condition,train_loss,train_accuracy,test_loss,test_accuracy,initial_gradient_cosine,initial_gradient_capture,initial_signed_utility,theoretical_shared_relative_signal,theoretical_deranged_relative_signal,feedback_rank,feedback_nonzeros_per_example,forward_parameters,active_forward_branches_per_example,simultaneously_driven_branches_per_example
11009,8,0,backpropagation,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,1,1,8,1,400,1,8
11009,8,0,gated_point_emulation,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,1,1,8,1,400,1,8
11009,8,0.25,neuron_shared_k1,0.4900991917,0.8131103516,0.511118412,0.7705000639,0.9925723672,0.9851999283,0.5568656325,0.5625,0.5,1,8,400,1,8
11009,8,0.25,correct_path,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,0.5625,0.5,8,1,400,1,8
11009,8,0.25,within_neuron_deranged,0.7586382627,0.6423339844,0.7910242677,0.6355000138,0.9657494426,0.9326719642,0.4749757349,0.5625,0.5,8,1,400,1,8
11009,8,0.25,backpropagation,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,0.5625,0.5,8,1,400,1,8
11009,8,0.25,gated_point_emulation,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,0.5625,0.5,8,1,400,1,8
11009,8,0.5,neuron_shared_k1,0.6210425496,0.7709960938,0.6303086281,0.726000011,0.9499849677,0.9024714231,0.1273575425,0.125,0,1,8,400,1,8
11009,8,0.5,correct_path,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,0.125,0,8,1,400,1,8
11009,8,0.5,within_neuron_deranged,0.8390833139,0.4464111328,0.845349431,0.4460000098,-0.1485423297,0.02206482366,-0.02023501694,0.125,0,8,1,400,1,8
11009,8,0.5,backpropagation,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,0.125,0,8,1,400,1,8
11009,8,0.5,gated_point_emulation,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,0.125,0,8,1,400,1,8
11009,8,0.5714285714,neuron_shared_k1,0.6984977722,0.4945068359,0.7024616599,0.469500035,0.1136437505,0.0129149016,0.005035466515,0,-0.1428571429,1,8,400,1,8
11009,8,0.5714285714,correct_path,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,0,-0.1428571429,8,1,400,1,8
11009,8,0.5714285714,within_neuron_deranged,0.9177253246,0.3596191406,0.9143180251,0.3750000298,-0.7653985023,0.5858348608,-0.1496647,0,-0.1428571429,8,1,400,1,8
11009,8,0.5714285714,backpropagation,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,0,-0.1428571429,8,1,400,1,8
11009,8,0.5714285714,gated_point_emulation,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,0,-0.1428571429,8,1,400,1,8
11009,8,0.6,neuron_shared_k1,0.7369641066,0.2857666016,0.7390345931,0.2845000029,-0.6516799927,0.4246868193,-0.04144795984,-0.05,-0.2,1,8,400,1,8
11009,8,0.6,correct_path,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,-0.05,-0.2,8,1,400,1,8
11009,8,0.6,within_neuron_deranged,0.9754951596,0.3115234375,0.9685382247,0.3315000236,-0.8445420861,0.7132513523,-0.2011660486,-0.05,-0.2,8,1,400,1,8
11009,8,0.6,backpropagation,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,-0.05,-0.2,8,1,400,1,8
11009,8,0.6,gated_point_emulation,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,-0.05,-0.2,8,1,400,1,8
11009,8,0.6666666667,neuron_shared_k1,0.8647224903,0.2092285156,0.8612535596,0.2370000184,-0.9328404069,0.8701912165,-0.158777833,-0.1666666667,-0.3333333333,1,8,400,1,8
11009,8,0.6666666667,correct_path,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,-0.1666666667,-0.3333333333,8,1,400,1,8
11009,8,0.6666666667,within_neuron_deranged,1.203476191,0.2694091797,1.18764627,0.2815000117,-0.9276016951,0.8604449034,-0.3301922977,-0.1666666667,-0.3333333333,8,1,400,1,8
11009,8,0.6666666667,backpropagation,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,-0.1666666667,-0.3333333333,8,1,400,1,8
11009,8,0.6666666667,gated_point_emulation,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,-0.1666666667,-0.3333333333,8,1,400,1,8
11009,8,0.75,neuron_shared_k1,1.096246004,0.1973876953,1.085046887,0.2320000082,-0.9724103212,0.9455818534,-0.3017767668,-0.3125,-0.5,1,8,400,1,8
11009,8,0.75,correct_path,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,-0.3125,-0.5,8,1,400,1,8
11009,8,0.75,within_neuron_deranged,1.590430737,0.2301025391,1.560997128,0.2440000176,-0.9609673023,0.923458159,-0.4911777377,-0.3125,-0.5,8,1,400,1,8
11009,8,0.75,backpropagation,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,-0.3125,-0.5,8,1,400,1,8
11009,8,0.75,gated_point_emulation,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,-0.3125,-0.5,8,1,400,1,8
11009,8,1,neuron_shared_k1,2.402369499,0.1993408203,2.354201794,0.2370000184,-0.9842797518,0.9688066244,-0.7325802445,-0.75,-1,1,8,400,1,8
11009,8,1,correct_path,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,-0.75,-1,8,1,400,1,8
11009,8,1,within_neuron_deranged,3.405128479,0.2008056641,3.317455292,0.2420000136,-0.9859165549,0.9720314741,-0.9798355103,-0.75,-1,8,1,400,1,8
11009,8,1,backpropagation,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,-0.75,-1,8,1,400,1,8
11009,8,1,gated_point_emulation,0.441315949,0.8156738281,0.4747540653,0.7700000405,1,1,1,-0.75,-1,8,1,400,1,8
11010,2,0,neuron_shared_k1,0.4040914178,0.8181152344,0.4214448333,0.8075000644,0.9989082217,0.9978176355,0.9978177547,1,1,1,2,100,1,2
11010,2,0,correct_path,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,1,1,2,1,100,1,2
11010,2,0,within_neuron_deranged,8.474464417,0.5539550781,8.464020729,0.5475000143,0.9956356883,0.9912904501,0.9956356883,1,1,2,1,100,1,2
11010,2,0,backpropagation,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,1,1,2,1,100,1,2
11010,2,0,gated_point_emulation,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,1,1,2,1,100,1,2
11010,2,0.25,neuron_shared_k1,0.4147158265,0.8176269531,0.4296840429,0.8055000305,0.9988443851,0.9976900816,0.7543437481,0.75,0.5,1,2,100,1,2
11010,2,0.25,correct_path,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0.75,0.5,2,1,100,1,2
11010,2,0.25,within_neuron_deranged,8.375477791,0.5313720703,7.942011356,0.5450000167,0.9899696708,0.9800399542,0.508687377,0.75,0.5,2,1,100,1,2
11010,2,0.25,backpropagation,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0.75,0.5,2,1,100,1,2
11010,2,0.25,gated_point_emulation,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0.75,0.5,2,1,100,1,2
11010,2,0.5,neuron_shared_k1,0.4394461513,0.8171386719,0.4516126513,0.8055000305,0.9981842637,0.9963718057,0.5036852956,0.5,0,1,2,100,1,2
11010,2,0.5,correct_path,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0.5,0,2,1,100,1,2
11010,2,0.5,within_neuron_deranged,6.561895847,0.5,6.242376328,0.5170000196,0.1203703433,0.01448901929,0.007370626554,0.5,0,2,1,100,1,2
11010,2,0.5,backpropagation,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0.5,0,2,1,100,1,2
11010,2,0.5,gated_point_emulation,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0.5,0,2,1,100,1,2
11010,2,0.5714285714,neuron_shared_k1,0.4508615732,0.8167724609,0.4620444477,0.8030000329,0.9980242848,0.996052444,0.4340366721,0.4285714286,-0.1428571429,1,2,100,1,2
11010,2,0.5714285714,correct_path,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2
11010,2,0.5714285714,within_neuron_deranged,5.807575226,0.4771728516,5.542081356,0.4910000265,-0.9238747954,0.8535446525,-0.1319267154,0.4285714286,-0.1428571429,2,1,100,1,2
11010,2,0.5714285714,backpropagation,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2
11010,2,0.5714285714,gated_point_emulation,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2
11010,2,0.6,neuron_shared_k1,0.4570093155,0.8179931641,0.4683676362,0.8035000563,0.9977217317,0.9954486489,0.403504312,0.4,-0.2,1,2,100,1,2
11010,2,0.6,correct_path,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0.4,-0.2,2,1,100,1,2
11010,2,0.6,within_neuron_deranged,5.437460899,0.4656982422,5.201000214,0.4765000343,-0.9622724056,0.9259681702,-0.1929914653,0.4,-0.2,2,1,100,1,2
11010,2,0.6,backpropagation,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0.4,-0.2,2,1,100,1,2
11010,2,0.6,gated_point_emulation,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0.4,-0.2,2,1,100,1,2
11010,2,0.6666666667,neuron_shared_k1,0.4732837081,0.8170166016,0.483358264,0.8050000668,0.9957556725,0.9915293455,0.3337444961,0.3333333333,-0.3333333333,1,2,100,1,2
11010,2,0.6666666667,correct_path,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2
11010,2,0.6666666667,within_neuron_deranged,4.826529026,0.4066162109,4.643261909,0.4190000296,-0.9832187891,0.9667192101,-0.3325110674,0.3333333333,-0.3333333333,2,1,100,1,2
11010,2,0.6666666667,backpropagation,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2
11010,2,0.6666666667,gated_point_emulation,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2
11010,2,0.75,neuron_shared_k1,0.5010567307,0.8157958984,0.5090441704,0.80400002,0.9930216074,0.9860919118,0.2471089661,0.25,-0.5,1,2,100,1,2
11010,2,0.75,correct_path,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0.25,-0.5,2,1,100,1,2
11010,2,0.75,within_neuron_deranged,5.73266983,0.224609375,5.603440762,0.2460000068,-0.9933339953,0.9867124557,-0.5057821274,0.25,-0.5,2,1,100,1,2
11010,2,0.75,backpropagation,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0.25,-0.5,2,1,100,1,2
11010,2,0.75,gated_point_emulation,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0.25,-0.5,2,1,100,1,2
11010,2,1,neuron_shared_k1,0.6853874922,0.5939941406,0.6860502958,0.568500042,-0.04394501075,0.001931163948,-0.001804903965,0,-1,1,2,100,1,2
11010,2,1,correct_path,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0,-1,2,1,100,1,2
11010,2,1,within_neuron_deranged,14.59641457,0.2143554688,14.34278965,0.2295000106,-0.996673584,0.9933582544,-1.003609776,0,-1,2,1,100,1,2
11010,2,1,backpropagation,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0,-1,2,1,100,1,2
11010,2,1,gated_point_emulation,0.4033796191,0.8201904297,0.4214002192,0.8055000305,1,1,1,0,-1,2,1,100,1,2
11010,4,0,neuron_shared_k1,0.427728951,0.8138427734,0.4214701056,0.8090000153,0.9940194488,0.9880746603,0.9880747795,1,1,1,4,200,1,4
11010,4,0,correct_path,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,1,1,4,1,200,1,4
11010,4,0,within_neuron_deranged,2.588335276,0.5622558594,2.402840137,0.5885000229,0.9867844582,0.9737435579,0.9867844582,1,1,4,1,200,1,4
11010,4,0,backpropagation,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,1,1,4,1,200,1,4
11010,4,0,gated_point_emulation,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,1,1,4,1,200,1,4
11010,4,0.25,neuron_shared_k1,0.456484735,0.8138427734,0.4522993565,0.8085000515,0.9944819212,0.9889943004,0.6038182378,0.625,0.5,1,4,200,1,4
11010,4,0.25,correct_path,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,0.625,0.5,4,1,200,1,4
11010,4,0.25,within_neuron_deranged,1.405066252,0.5559082031,1.311949968,0.5790000558,0.961127162,0.9237654209,0.4582093358,0.625,0.5,4,1,200,1,4
11010,4,0.25,backpropagation,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,0.625,0.5,4,1,200,1,4
11010,4,0.25,gated_point_emulation,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,0.625,0.5,4,1,200,1,4
11010,4,0.5,neuron_shared_k1,0.5438375473,0.8081054688,0.5429187417,0.8000000119,0.9816407561,0.9636185765,0.2231847942,0.25,0,1,4,200,1,4
11010,4,0.5,correct_path,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,0.25,0,4,1,200,1,4
11010,4,0.5,within_neuron_deranged,1.531956673,0.4868164062,1.44431448,0.5015000105,-0.3806090653,0.1448632628,-0.04876951501,0.25,0,4,1,200,1,4
11010,4,0.5,backpropagation,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,0.25,0,4,1,200,1,4
11010,4,0.5,gated_point_emulation,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,0.25,0,4,1,200,1,4
11010,4,0.5714285714,neuron_shared_k1,0.5951692462,0.8035888672,0.5948621035,0.8010000587,0.9399168491,0.8834436536,0.118664518,0.1428571429,-0.1428571429,1,4,200,1,4
11010,4,0.5714285714,correct_path,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4
11010,4,0.5714285714,within_neuron_deranged,1.833705187,0.4544677734,1.733363271,0.4665000141,-0.843840003,0.7120659351,-0.1810542345,0.1428571429,-0.1428571429,4,1,200,1,4
11010,4,0.5714285714,backpropagation,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4
11010,4,0.5714285714,gated_point_emulation,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4
11010,4,0.6,neuron_shared_k1,0.6239249706,0.7840576172,0.6243085265,0.7855000496,0.8558773994,0.7325261235,0.07607476413,0.1,-0.2,1,4,200,1,4
11010,4,0.6,correct_path,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,0.1,-0.2,4,1,200,1,4
11010,4,0.6,within_neuron_deranged,1.798021674,0.4212646484,1.714836955,0.4275000095,-0.900418818,0.8107540607,-0.2414910495,0.1,-0.2,4,1,200,1,4
11010,4,0.6,backpropagation,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,0.1,-0.2,4,1,200,1,4
11010,4,0.6,gated_point_emulation,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,0.1,-0.2,4,1,200,1,4
11010,4,0.6666666667,neuron_shared_k1,0.7195919752,0.3566894531,0.7207030654,0.3590000272,-0.4263480306,0.1817726493,-0.02513071522,0,-0.3333333333,1,4,200,1,4
11010,4,0.6666666667,correct_path,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,0,-0.3333333333,4,1,200,1,4
11010,4,0.6666666667,within_neuron_deranged,2.225583553,0.3200683594,2.153092861,0.3215000033,-0.9463365674,0.8955528736,-0.3780288398,0,-0.3333333333,4,1,200,1,4
11010,4,0.6666666667,backpropagation,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,0,-0.3333333333,4,1,200,1,4
11010,4,0.6666666667,gated_point_emulation,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,0,-0.3333333333,4,1,200,1,4
11010,4,0.75,neuron_shared_k1,0.9323159456,0.1976318359,0.936504066,0.2130000144,-0.9325353503,0.8696221709,-0.1517498791,-0.125,-0.5,1,4,200,1,4
11010,4,0.75,correct_path,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,-0.125,-0.5,4,1,200,1,4
11010,4,0.75,within_neuron_deranged,3.024996042,0.2218017578,3.01646781,0.2375000119,-0.9744170308,0.9494885206,-0.544478476,-0.125,-0.5,4,1,200,1,4
11010,4,0.75,backpropagation,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,-0.125,-0.5,4,1,200,1,4
11010,4,0.75,gated_point_emulation,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,-0.125,-0.5,4,1,200,1,4
11010,4,1,neuron_shared_k1,2.753805161,0.1979980469,2.778242588,0.2090000063,-0.982930541,0.9661524296,-0.5175860524,-0.5,-1,1,4,200,1,4
11010,4,1,correct_path,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,-0.5,-1,4,1,200,1,4
11010,4,1,within_neuron_deranged,6.902989388,0.2164306641,6.970267773,0.2285000086,-0.9910949469,0.9822691679,-1.019567847,-0.5,-1,4,1,200,1,4
11010,4,1,backpropagation,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,-0.5,-1,4,1,200,1,4
11010,4,1,gated_point_emulation,0.4252535105,0.8133544922,0.4227980673,0.8065000176,1,1,1,-0.5,-1,4,1,200,1,4
11010,8,0,neuron_shared_k1,0.4398989975,0.8151855469,0.4480742514,0.7980000377,0.9938393235,0.9877166152,0.9877166748,1,1,1,8,400,1,8
11010,8,0,correct_path,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,1,1,8,1,400,1,8
11010,8,0,within_neuron_deranged,0.8041926622,0.6669921875,0.8322452307,0.6740000248,0.983735919,0.9677363634,0.983735919,1,1,8,1,400,1,8
11010,8,0,backpropagation,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,1,1,8,1,400,1,8
11010,8,0,gated_point_emulation,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,1,1,8,1,400,1,8
11010,8,0.25,neuron_shared_k1,0.4845415354,0.80859375,0.4905738831,0.7955000401,0.9926506877,0.9853553772,0.5687042475,0.5625,0.5,1,8,400,1,8
11010,8,0.25,correct_path,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,0.5625,0.5,8,1,400,1,8
11010,8,0.25,within_neuron_deranged,0.8170622587,0.6240234375,0.8362086415,0.6295000315,0.9568482041,0.9155584574,0.483191371,0.5625,0.5,8,1,400,1,8
11010,8,0.25,backpropagation,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,0.5625,0.5,8,1,400,1,8
11010,8,0.25,gated_point_emulation,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,0.5625,0.5,8,1,400,1,8
11010,8,0.5,neuron_shared_k1,0.6086148024,0.7993164062,0.610594511,0.7835000157,0.9764689803,0.9534916878,0.1445669979,0.125,0,1,8,400,1,8
11010,8,0.5,correct_path,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,0.125,0,8,1,400,1,8
11010,8,0.5,within_neuron_deranged,1.016156554,0.4978027344,1.011610627,0.5,0.0688053593,0.004734177608,0.009245796129,0.125,0,8,1,400,1,8
11010,8,0.5,backpropagation,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,0.125,0,8,1,400,1,8
11010,8,0.5,gated_point_emulation,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,0.125,0,8,1,400,1,8
11010,8,0.5714285714,neuron_shared_k1,0.6831296086,0.5924072266,0.6828607321,0.5905000567,0.5990478992,0.3588583767,0.02435118705,0,-0.1428571429,1,8,400,1,8
11010,8,0.5714285714,correct_path,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,0,-0.1428571429,8,1,400,1,8
11010,8,0.5714285714,within_neuron_deranged,1.122766256,0.4326171875,1.111842275,0.4410000145,-0.685393393,0.4697641134,-0.1276399493,0,-0.1428571429,8,1,400,1,8
11010,8,0.5714285714,backpropagation,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,0,-0.1428571429,8,1,400,1,8
11010,8,0.5714285714,gated_point_emulation,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,0,-0.1428571429,8,1,400,1,8
11010,8,0.6,neuron_shared_k1,0.7204115391,0.2926025391,0.7189877033,0.3030000031,-0.5052722096,0.2553000152,-0.0215160884,-0.05,-0.2,1,8,400,1,8
11010,8,0.6,correct_path,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,-0.05,-0.2,8,1,400,1,8
11010,8,0.6,within_neuron_deranged,1.140968084,0.3905029297,1.129927158,0.4005000293,-0.799215734,0.6387457848,-0.1840349436,-0.05,-0.2,8,1,400,1,8
11010,8,0.6,backpropagation,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,-0.05,-0.2,8,1,400,1,8
11010,8,0.6,gated_point_emulation,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,-0.05,-0.2,8,1,400,1,8
11010,8,0.6666666667,neuron_shared_k1,0.8406028748,0.2064208984,0.8351781368,0.2140000165,-0.9556706548,0.9133064151,-0.1346185952,-0.1666666667,-0.3333333333,1,8,400,1,8
11010,8,0.6666666667,correct_path,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,-0.1666666667,-0.3333333333,8,1,400,1,8
11010,8,0.6666666667,within_neuron_deranged,1.311258316,0.3316650391,1.290913701,0.3355000019,-0.9164485335,0.8398779035,-0.3182288408,-0.1666666667,-0.3333333333,8,1,400,1,8
11010,8,0.6666666667,backpropagation,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,-0.1666666667,-0.3333333333,8,1,400,1,8
11010,8,0.6666666667,gated_point_emulation,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,-0.1666666667,-0.3333333333,8,1,400,1,8
11010,8,0.75,neuron_shared_k1,1.071587443,0.1943359375,1.058751702,0.2060000151,-0.9834156036,0.9671062231,-0.2766067386,-0.3125,-0.5,1,8,400,1,8
11010,8,0.75,correct_path,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,-0.3125,-0.5,8,1,400,1,8
11010,8,0.75,within_neuron_deranged,1.664957881,0.2313232422,1.621000767,0.2430000156,-0.970800221,0.9424530864,-0.4891075194,-0.3125,-0.5,8,1,400,1,8
11010,8,0.75,backpropagation,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,-0.3125,-0.5,8,1,400,1,8
11010,8,0.75,gated_point_emulation,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,-0.3125,-0.5,8,1,400,1,8
11010,8,1,neuron_shared_k1,2.403309107,0.1997070312,2.348720312,0.2210000157,-0.9905866981,0.9812620282,-0.696605444,-0.75,-1,1,8,400,1,8
11010,8,1,correct_path,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,-0.75,-1,8,1,400,1,8
11010,8,1,within_neuron_deranged,3.515227079,0.1998291016,3.413527727,0.2235000134,-0.9906554222,0.9813981652,-0.9558312893,-0.75,-1,8,1,400,1,8
11010,8,1,backpropagation,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,-0.75,-1,8,1,400,1,8
11010,8,1,gated_point_emulation,0.437030822,0.8188476562,0.4483231902,0.8025000095,1,1,1,-0.75,-1,8,1,400,1,8
11011,2,0,neuron_shared_k1,0.4092431068,0.8201904297,0.4252208173,0.7910000086,0.9993209243,0.9986423254,0.9986422658,1,1,1,2,100,1,2
11011,2,0,correct_path,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,1,1,2,1,100,1,2
11011,2,0,within_neuron_deranged,8.828464508,0.5471191406,8.744477272,0.557000041,0.997284174,0.9945757389,0.9972842336,1,1,2,1,100,1,2
11011,2,0,backpropagation,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,1,1,2,1,100,1,2
11011,2,0,gated_point_emulation,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,1,1,2,1,100,1,2
11011,2,0.25,neuron_shared_k1,0.4199692011,0.8210449219,0.4341500998,0.7915000319,0.9993551373,0.9987106919,0.7459103465,0.75,0.5,1,2,100,1,2
11011,2,0.25,correct_path,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,0.75,0.5,2,1,100,1,2
11011,2,0.25,within_neuron_deranged,7.177293301,0.5340576172,7.085360527,0.5415000319,0.9941136241,0.9882618785,0.4918206632,0.75,0.5,2,1,100,1,2
11011,2,0.25,backpropagation,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,0.75,0.5,2,1,100,1,2
11011,2,0.25,gated_point_emulation,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,0.75,0.5,2,1,100,1,2
11011,2,0.5,neuron_shared_k1,0.4465070963,0.8205566406,0.4570191801,0.7890000343,0.9978200197,0.9956448078,0.4961147904,0.5,0,1,2,100,1,2
11011,2,0.5,correct_path,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,0.5,0,2,1,100,1,2
11011,2,0.5,within_neuron_deranged,5.554555893,0.4991455078,5.567618847,0.4985000193,-0.1175861657,0.01382650621,-0.007770490367,0.5,0,2,1,100,1,2
11011,2,0.5,backpropagation,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,0.5,0,2,1,100,1,2
11011,2,0.5,gated_point_emulation,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,0.5,0,2,1,100,1,2
11011,2,0.5714285714,neuron_shared_k1,0.4585012197,0.8198242188,0.4683152735,0.7920000553,0.9968006611,0.9936115742,0.4251866639,0.4285714286,-0.1428571429,1,2,100,1,2
11011,2,0.5714285714,correct_path,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2
11011,2,0.5714285714,within_neuron_deranged,3.467806816,0.4703369141,3.480301857,0.4630000293,-0.9099652767,0.8280367851,-0.149626717,0.4285714286,-0.1428571429,2,1,100,1,2
11011,2,0.5714285714,backpropagation,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2
11011,2,0.5714285714,gated_point_emulation,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2
11011,2,0.6,neuron_shared_k1,0.464617461,0.8197021484,0.4739330113,0.7910000086,0.9967105389,0.9934319258,0.3959487379,0.4,-0.2,1,2,100,1,2
11011,2,0.6,correct_path,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,0.4,-0.2,2,1,100,1,2
11011,2,0.6,within_neuron_deranged,4.931911945,0.4665527344,4.955641747,0.4545000196,-0.955314517,0.9126258492,-0.2081026286,0.4,-0.2,2,1,100,1,2
11011,2,0.6,backpropagation,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,0.4,-0.2,2,1,100,1,2
11011,2,0.6,gated_point_emulation,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,0.4,-0.2,2,1,100,1,2
