seed,branches,conflict_probability,train_context_label_count_min,train_context_label_count_max,train_context_label_count_range,train_context_label_correlation,train_selected_label_mismatch_rate,train_opposite_label_match_rate,train_target_conflict_probability,train_realized_inactive_conflict_probability,train_conflict_probability_abs_error,test_context_label_count_min,test_context_label_count_max,test_context_label_count_range,test_context_label_correlation,test_selected_label_mismatch_rate,test_opposite_label_match_rate,test_target_conflict_probability,test_realized_inactive_conflict_probability,test_conflict_probability_abs_error,exact_autograd_gradient_max_abs_difference,fallback_count
11007,4,0.5,1024,1024,0,0,0,0,0.5,0.50390625,0.00390625,250,250,0,0,0,0,0.5,0.5055,0.0055,8.940696716e-08,0
11007,4,0.5714285714,1024,1024,0,0,0,0,0.5714285714,0.5737711589,0.002342587426,250,250,0,0,0,0,0.5714285714,0.5815,0.01007142857,8.940696716e-08,0
11007,4,0.6,1024,1024,0,0,0,0,0.6,0.6029052734,0.002905273438,250,250,0,0,0,0,0.6,0.6083333333,0.008333333333,8.940696716e-08,0
11007,4,0.6666666667,1024,1024,0,0,0,0,0.6666666667,0.6666666667,0,250,250,0,0,0,0,0.6666666667,0.6753333333,0.008666666667,8.940696716e-08,0
11007,4,0.75,1024,1024,0,0,0,0,0.75,0.75,0,250,250,0,0,0,0,0.75,0.7591666667,0.009166666667,8.940696716e-08,0
11007,4,1,1024,1024,0,0,0,0,1,1,0,250,250,0,0,0,0,1,1,0,8.940696716e-08,0
11007,8,0,512,512,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,3.352761269e-08,0
11007,8,0.25,512,512,0,0,0,0,0.25,0.2510288783,0.001028878348,125,125,0,0,0,0,0.25,0.2489285714,0.001071428571,3.352761269e-08,0
11007,8,0.5,512,512,0,0,0,0,0.5,0.5000871931,8.719308036e-05,125,125,0,0,0,0,0.5,0.5005,0.0005,3.352761269e-08,0
11007,8,0.5714285714,512,512,0,0,0,0,0.5714285714,0.5700334821,0.001395089286,125,125,0,0,0,0,0.5714285714,0.5725714286,0.001142857143,3.352761269e-08,0
11007,8,0.6,512,512,0,0,0,0,0.6,0.5987548828,0.001245117187,125,125,0,0,0,0,0.6,0.6017857143,0.001785714286,3.352761269e-08,0
11007,8,0.6666666667,512,512,0,0,0,0,0.6666666667,0.6650390625,0.001627604167,125,125,0,0,0,0,0.6666666667,0.666,0.0006666666667,3.352761269e-08,0
11007,8,0.75,512,512,0,0,0,0,0.75,0.7480119978,0.001988002232,125,125,0,0,0,0,0.75,0.7492857143,0.0007142857143,3.352761269e-08,0
11007,8,1,512,512,0,0,0,0,1,1,0,125,125,0,0,0,0,1,1,0,3.352761269e-08,0
11008,2,0,2048,2048,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,2.011656761e-07,0
11008,2,0.25,2048,2048,0,0,0,0,0.25,0.2470703125,0.0029296875,500,500,0,0,0,0,0.25,0.248,0.002,2.011656761e-07,0
11008,2,0.5,2048,2048,0,0,0,0,0.5,0.4995117188,0.00048828125,500,500,0,0,0,0,0.5,0.5005,0.0005,2.011656761e-07,0
11008,2,0.5714285714,2048,2048,0,0,0,0,0.5714285714,0.57421875,0.002790178571,500,500,0,0,0,0,0.5714285714,0.5665,0.004928571429,2.011656761e-07,0
11008,2,0.6,2048,2048,0,0,0,0,0.6,0.6014404297,0.001440429688,500,500,0,0,0,0,0.6,0.5975,0.0025,2.011656761e-07,0
11008,2,0.6666666667,2048,2048,0,0,0,0,0.6666666667,0.6673583984,0.0006917317708,500,500,0,0,0,0,0.6666666667,0.659,0.007666666667,2.011656761e-07,0
11008,2,0.75,2048,2048,0,0,0,0,0.75,0.751953125,0.001953125,500,500,0,0,0,0,0.75,0.7365,0.0135,2.011656761e-07,0
11008,2,1,2048,2048,0,0,0,0,1,1,0,500,500,0,0,0,0,1,1,0,2.011656761e-07,0
11008,4,0,1024,1024,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,1.005828381e-07,0
11008,4,0.25,1024,1024,0,0,0,0,0.25,0.2490641276,0.0009358723958,250,250,0,0,0,0,0.25,0.2583333333,0.008333333333,1.005828381e-07,0
11008,4,0.5,1024,1024,0,0,0,0,0.5,0.4977620443,0.002237955729,250,250,0,0,0,0,0.5,0.51,0.01,1.005828381e-07,0
11008,4,0.5714285714,1024,1024,0,0,0,0,0.5714285714,0.569905599,0.00152297247,250,250,0,0,0,0,0.5714285714,0.5796666667,0.008238095238,1.005828381e-07,0
11008,4,0.6,1024,1024,0,0,0,0,0.6,0.5990804036,0.0009195963542,250,250,0,0,0,0,0.6,0.6058333333,0.005833333333,1.005828381e-07,0
11008,4,0.6666666667,1024,1024,0,0,0,0,0.6666666667,0.6666259766,4.069010417e-05,250,250,0,0,0,0,0.6666666667,0.6775,0.01083333333,1.005828381e-07,0
11008,4,0.75,1024,1024,0,0,0,0,0.75,0.7517496745,0.001749674479,250,250,0,0,0,0,0.75,0.7613333333,0.01133333333,1.005828381e-07,0
11008,4,1,1024,1024,0,0,0,0,1,1,0,250,250,0,0,0,0,1,1,0,1.005828381e-07,0
11008,8,0,512,512,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,5.215406418e-08,0
11008,8,0.25,512,512,0,0,0,0,0.25,0.2535749163,0.003574916295,125,125,0,0,0,0,0.25,0.2461428571,0.003857142857,5.215406418e-08,0
11008,8,0.5,512,512,0,0,0,0,0.5,0.5021100725,0.002110072545,125,125,0,0,0,0,0.5,0.5030714286,0.003071428571,5.215406418e-08,0
11008,8,0.5714285714,512,512,0,0,0,0,0.5714285714,0.5745326451,0.003104073661,125,125,0,0,0,0,0.5714285714,0.5718571429,0.0004285714286,5.215406418e-08,0
11008,8,0.6,512,512,0,0,0,0,0.6,0.6042829241,0.004282924107,125,125,0,0,0,0,0.6,0.6015,0.0015,5.215406418e-08,0
11008,8,0.6666666667,512,512,0,0,0,0,0.6666666667,0.6699044364,0.003237769717,125,125,0,0,0,0,0.6666666667,0.6688571429,0.00219047619,5.215406418e-08,0
11008,8,0.75,512,512,0,0,0,0,0.75,0.7535400391,0.003540039062,125,125,0,0,0,0,0.75,0.7505,0.0005,5.215406418e-08,0
11008,8,1,512,512,0,0,0,0,1,1,0,125,125,0,0,0,0,1,1,0,5.215406418e-08,0
11009,2,0,2048,2048,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,2.533197403e-07,0
11009,2,0.25,2048,2048,0,0,0,0,0.25,0.2569580078,0.006958007812,500,500,0,0,0,0,0.25,0.2535,0.0035,2.533197403e-07,0
11009,2,0.5,2048,2048,0,0,0,0,0.5,0.5008544922,0.0008544921875,500,500,0,0,0,0,0.5,0.497,0.003,2.533197403e-07,0
11009,2,0.5714285714,2048,2048,0,0,0,0,0.5714285714,0.5711669922,0.0002615792411,500,500,0,0,0,0,0.5714285714,0.567,0.004428571429,2.533197403e-07,0
11009,2,0.6,2048,2048,0,0,0,0,0.6,0.5994873047,0.0005126953125,500,500,0,0,0,0,0.6,0.5965,0.0035,2.533197403e-07,0
11009,2,0.6666666667,2048,2048,0,0,0,0,0.6666666667,0.6688232422,0.002156575521,500,500,0,0,0,0,0.6666666667,0.663,0.003666666667,2.533197403e-07,0
11009,2,0.75,2048,2048,0,0,0,0,0.75,0.7515869141,0.001586914062,500,500,0,0,0,0,0.75,0.7505,0.0005,2.533197403e-07,0
11009,2,1,2048,2048,0,0,0,0,1,1,0,500,500,0,0,0,0,1,1,0,2.533197403e-07,0
11009,4,0,1024,1024,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,8.195638657e-08,0
11009,4,0.25,1024,1024,0,0,0,0,0.25,0.2478841146,0.002115885417,250,250,0,0,0,0,0.25,0.2553333333,0.005333333333,8.195638657e-08,0
11009,4,0.5,1024,1024,0,0,0,0,0.5,0.4965413411,0.003458658854,250,250,0,0,0,0,0.5,0.4936666667,0.006333333333,8.195638657e-08,0
11009,4,0.5714285714,1024,1024,0,0,0,0,0.5714285714,0.5676676432,0.003760928199,250,250,0,0,0,0,0.5714285714,0.5665,0.004928571429,8.195638657e-08,0
11009,4,0.6,1024,1024,0,0,0,0,0.6,0.5950520833,0.004947916667,250,250,0,0,0,0,0.6,0.5996666667,0.0003333333333,8.195638657e-08,0
11009,4,0.6666666667,1024,1024,0,0,0,0,0.6666666667,0.6661376953,0.0005289713542,250,250,0,0,0,0,0.6666666667,0.6661666667,0.0005,8.195638657e-08,0
11009,4,0.75,1024,1024,0,0,0,0,0.75,0.7490641276,0.0009358723958,250,250,0,0,0,0,0.75,0.7508333333,0.0008333333333,8.195638657e-08,0
11009,4,1,1024,1024,0,0,0,0,1,1,0,250,250,0,0,0,0,1,1,0,8.195638657e-08,0
11009,8,0,512,512,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,4.470348358e-08,0
11009,8,0.25,512,512,0,0,0,0,0.25,0.2514648438,0.00146484375,125,125,0,0,0,0,0.25,0.246,0.004,4.470348358e-08,0
11009,8,0.5,512,512,0,0,0,0,0.5,0.5004359654,0.0004359654018,125,125,0,0,0,0,0.5,0.5062142857,0.006214285714,4.470348358e-08,0
11009,8,0.5714285714,512,512,0,0,0,0,0.5714285714,0.5699811663,0.001447405134,125,125,0,0,0,0,0.5714285714,0.5808571429,0.009428571429,4.470348358e-08,0
11009,8,0.6,512,512,0,0,0,0,0.6,0.5983712333,0.001628766741,125,125,0,0,0,0,0.6,0.6092142857,0.009214285714,4.470348358e-08,0
11009,8,0.6666666667,512,512,0,0,0,0,0.6666666667,0.6667480469,8.138020833e-05,125,125,0,0,0,0,0.6666666667,0.6737142857,0.007047619048,4.470348358e-08,0
11009,8,0.75,512,512,0,0,0,0,0.75,0.7494419643,0.0005580357143,125,125,0,0,0,0,0.75,0.7566428571,0.006642857143,4.470348358e-08,0
11009,8,1,512,512,0,0,0,0,1,1,0,125,125,0,0,0,0,1,1,0,4.470348358e-08,0
11010,2,0,2048,2048,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,2.086162567e-07,0
11010,2,0.25,2048,2048,0,0,0,0,0.25,0.2479248047,0.002075195312,500,500,0,0,0,0,0.25,0.251,0.001,2.086162567e-07,0
11010,2,0.5,2048,2048,0,0,0,0,0.5,0.4943847656,0.005615234375,500,500,0,0,0,0,0.5,0.5035,0.0035,2.086162567e-07,0
11010,2,0.5714285714,2048,2048,0,0,0,0,0.5714285714,0.5643310547,0.007097516741,500,500,0,0,0,0,0.5714285714,0.56,0.01142857143,2.086162567e-07,0
11010,2,0.6,2048,2048,0,0,0,0,0.6,0.5948486328,0.005151367187,500,500,0,0,0,0,0.6,0.587,0.013,2.086162567e-07,0
11010,2,0.6666666667,2048,2048,0,0,0,0,0.6666666667,0.6624755859,0.004191080729,500,500,0,0,0,0,0.6666666667,0.663,0.003666666667,2.086162567e-07,0
11010,2,0.75,2048,2048,0,0,0,0,0.75,0.7504882812,0.00048828125,500,500,0,0,0,0,0.75,0.7455,0.0045,2.086162567e-07,0
11010,2,1,2048,2048,0,0,0,0,1,1,0,500,500,0,0,0,0,1,1,0,2.086162567e-07,0
11010,4,0,1024,1024,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,7.450580597e-08,0
11010,4,0.25,1024,1024,0,0,0,0,0.25,0.253133138,0.003133138021,250,250,0,0,0,0,0.25,0.247,0.003,7.450580597e-08,0
11010,4,0.5,1024,1024,0,0,0,0,0.5,0.5051269531,0.005126953125,250,250,0,0,0,0,0.5,0.4923333333,0.007666666667,7.450580597e-08,0
11010,4,0.5714285714,1024,1024,0,0,0,0,0.5714285714,0.5740559896,0.002627418155,250,250,0,0,0,0,0.5714285714,0.5631666667,0.008261904762,7.450580597e-08,0
11010,4,0.6,1024,1024,0,0,0,0,0.6,0.6030273438,0.00302734375,250,250,0,0,0,0,0.6,0.5943333333,0.005666666667,7.450580597e-08,0
11010,4,0.6666666667,1024,1024,0,0,0,0,0.6666666667,0.6704508464,0.003784179688,250,250,0,0,0,0,0.6666666667,0.6646666667,0.002,7.450580597e-08,0
11010,4,0.75,1024,1024,0,0,0,0,0.75,0.7560221354,0.006022135417,250,250,0,0,0,0,0.75,0.7493333333,0.0006666666667,7.450580597e-08,0
11010,4,1,1024,1024,0,0,0,0,1,1,0,250,250,0,0,0,0,1,1,0,7.450580597e-08,0
11010,8,0,512,512,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,3.725290298e-08,0
11010,8,0.25,512,512,0,0,0,0,0.25,0.2481689453,0.001831054688,125,125,0,0,0,0,0.25,0.2515714286,0.001571428571,3.725290298e-08,0
11010,8,0.5,512,512,0,0,0,0,0.5,0.4999651228,3.487723214e-05,125,125,0,0,0,0,0.5,0.5044285714,0.004428571429,3.725290298e-08,0
11010,8,0.5714285714,512,512,0,0,0,0,0.5714285714,0.5708530971,0.0005754743304,125,125,0,0,0,0,0.5714285714,0.5756428571,0.004214285714,3.725290298e-08,0
11010,8,0.6,512,512,0,0,0,0,0.6,0.5980747768,0.001925223214,125,125,0,0,0,0,0.6,0.6053571429,0.005357142857,3.725290298e-08,0
11010,8,0.6666666667,512,512,0,0,0,0,0.6666666667,0.6659109933,0.0007556733631,125,125,0,0,0,0,0.6666666667,0.6699285714,0.003261904762,3.725290298e-08,0
11010,8,0.75,512,512,0,0,0,0,0.75,0.7490408761,0.0009591238839,125,125,0,0,0,0,0.75,0.749,0.001,3.725290298e-08,0
11010,8,1,512,512,0,0,0,0,1,1,0,125,125,0,0,0,0,1,1,0,3.725290298e-08,0
11011,2,0,2048,2048,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,1.639127731e-07,0
11011,2,0.25,2048,2048,0,0,0,0,0.25,0.2484130859,0.001586914062,500,500,0,0,0,0,0.25,0.2465,0.0035,1.639127731e-07,0
11011,2,0.5,2048,2048,0,0,0,0,0.5,0.4975585938,0.00244140625,500,500,0,0,0,0,0.5,0.487,0.013,1.639127731e-07,0
11011,2,0.5714285714,2048,2048,0,0,0,0,0.5714285714,0.5710449219,0.0003836495536,500,500,0,0,0,0,0.5714285714,0.5645,0.006928571429,1.639127731e-07,0
11011,2,0.6,2048,2048,0,0,0,0,0.6,0.5998535156,0.000146484375,500,500,0,0,0,0,0.6,0.5935,0.0065,1.639127731e-07,0
11011,2,0.6666666667,2048,2048,0,0,0,0,0.6666666667,0.6685791016,0.001912434896,500,500,0,0,0,0,0.6666666667,0.6675,0.0008333333333,1.639127731e-07,0
11011,2,0.75,2048,2048,0,0,0,0,0.75,0.7476806641,0.002319335938,500,500,0,0,0,0,0.75,0.749,0.001,1.639127731e-07,0
11011,2,1,2048,2048,0,0,0,0,1,1,0,500,500,0,0,0,0,1,1,0,1.639127731e-07,0
11011,4,0,1024,1024,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,1.11758709e-07,0
11011,4,0.25,1024,1024,0,0,0,0,0.25,0.2530110677,0.003011067708,250,250,0,0,0,0,0.25,0.2561666667,0.006166666667,1.11758709e-07,0
11011,4,0.5,1024,1024,0,0,0,0,0.5,0.5008951823,0.0008951822917,250,250,0,0,0,0,0.5,0.5066666667,0.006666666667,1.11758709e-07,0
11011,4,0.5714285714,1024,1024,0,0,0,0,0.5714285714,0.5716552734,0.0002267020089,250,250,0,0,0,0,0.5714285714,0.5753333333,0.003904761905,1.11758709e-07,0
11011,4,0.6,1024,1024,0,0,0,0,0.6,0.5991617839,0.0008382161458,250,250,0,0,0,0,0.6,0.6058333333,0.005833333333,1.11758709e-07,0
11011,4,0.6666666667,1024,1024,0,0,0,0,0.6666666667,0.6687011719,0.002034505208,250,250,0,0,0,0,0.6666666667,0.6701666667,0.0035,1.11758709e-07,0
11011,4,0.75,1024,1024,0,0,0,0,0.75,0.7522379557,0.002237955729,250,250,0,0,0,0,0.75,0.752,0.002,1.11758709e-07,0
11011,4,1,1024,1024,0,0,0,0,1,1,0,250,250,0,0,0,0,1,1,0,1.11758709e-07,0
11011,8,0,512,512,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,3.352761269e-08,0
11011,8,0.25,512,512,0,0,0,0,0.25,0.2523367746,0.002336774554,125,125,0,0,0,0,0.25,0.2471428571,0.002857142857,3.352761269e-08,0
11011,8,0.5,512,512,0,0,0,0,0.5,0.5000697545,6.975446429e-05,125,125,0,0,0,0,0.5,0.4944285714,0.005571428571,3.352761269e-08,0
11011,8,0.5714285714,512,512,0,0,0,0,0.5714285714,0.571358817,6.975446429e-05,125,125,0,0,0,0,0.5714285714,0.5639285714,0.0075,3.352761269e-08,0
11011,8,0.6,512,512,0,0,0,0,0.6,0.6005859375,0.0005859375,125,125,0,0,0,0,0.6,0.5928571429,0.007142857143,3.352761269e-08,0
11011,8,0.6666666667,512,512,0,0,0,0,0.6666666667,0.6649518694,0.001714797247,125,125,0,0,0,0,0.6666666667,0.6577857143,0.008880952381,3.352761269e-08,0
11011,8,0.75,512,512,0,0,0,0,0.75,0.7480119978,0.001988002232,125,125,0,0,0,0,0.75,0.7458571429,0.004142857143,3.352761269e-08,0
11011,8,1,512,512,0,0,0,0,1,1,0,125,125,0,0,0,0,1,1,0,3.352761269e-08,0
11012,2,0,2048,2048,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,3.427267075e-07,0
11012,2,0.25,2048,2048,0,0,0,0,0.25,0.2547607422,0.004760742188,500,500,0,0,0,0,0.25,0.2505,0.0005,3.427267075e-07,0
11012,2,0.5,2048,2048,0,0,0,0,0.5,0.49609375,0.00390625,500,500,0,0,0,0,0.5,0.5265,0.0265,3.427267075e-07,0
11012,2,0.5714285714,2048,2048,0,0,0,0,0.5714285714,0.5694580078,0.001970563616,500,500,0,0,0,0,0.5714285714,0.598,0.02657142857,3.427267075e-07,0
11012,2,0.6,2048,2048,0,0,0,0,0.6,0.5953369141,0.004663085937,500,500,0,0,0,0,0.6,0.621,0.021,3.427267075e-07,0
11012,2,0.6666666667,2048,2048,0,0,0,0,0.6666666667,0.6635742188,0.003092447917,500,500,0,0,0,0,0.6666666667,0.687,0.02033333333,3.427267075e-07,0
11012,2,0.75,2048,2048,0,0,0,0,0.75,0.7464599609,0.003540039062,500,500,0,0,0,0,0.75,0.7715,0.0215,3.427267075e-07,0
11012,2,1,2048,2048,0,0,0,0,1,1,0,500,500,0,0,0,0,1,1,0,3.427267075e-07,0
11012,4,0,1024,1024,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,8.940696716e-08,0
11012,4,0.25,1024,1024,0,0,0,0,0.25,0.2506103516,0.0006103515625,250,250,0,0,0,0,0.25,0.2505,0.0005,8.940696716e-08,0
11012,4,0.5,1024,1024,0,0,0,0,0.5,0.4982910156,0.001708984375,250,250,0,0,0,0,0.5,0.506,0.006,8.940696716e-08,0
11012,4,0.5714285714,1024,1024,0,0,0,0,0.5714285714,0.5681966146,0.003231956845,250,250,0,0,0,0,0.5714285714,0.5753333333,0.003904761905,8.940696716e-08,0
11012,4,0.6,1024,1024,0,0,0,0,0.6,0.5959065755,0.004093424479,250,250,0,0,0,0,0.6,0.6058333333,0.005833333333,8.940696716e-08,0
11012,4,0.6666666667,1024,1024,0,0,0,0,0.6666666667,0.666788737,0.0001220703125,250,250,0,0,0,0,0.6666666667,0.6715,0.004833333333,8.940696716e-08,0
11012,4,0.75,1024,1024,0,0,0,0,0.75,0.7469075521,0.003092447917,250,250,0,0,0,0,0.75,0.7541666667,0.004166666667,8.940696716e-08,0
11012,4,1,1024,1024,0,0,0,0,1,1,0,250,250,0,0,0,0,1,1,0,8.940696716e-08,0
11012,8,0,512,512,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,3.352761269e-08,0
11012,8,0.25,512,512,0,0,0,0,0.25,0.2515171596,0.001517159598,125,125,0,0,0,0,0.25,0.2512857143,0.001285714286,3.352761269e-08,0
11012,8,0.5,512,512,0,0,0,0,0.5,0.5010114397,0.001011439732,125,125,0,0,0,0,0.5,0.5091428571,0.009142857143,3.352761269e-08,0
11012,8,0.5714285714,512,512,0,0,0,0,0.5714285714,0.5708356585,0.0005929129464,125,125,0,0,0,0,0.5714285714,0.5808571429,0.009428571429,3.352761269e-08,0
11012,8,0.6,512,512,0,0,0,0,0.6,0.5982840402,0.001715959821,125,125,0,0,0,0,0.6,0.6087142857,0.008714285714,3.352761269e-08,0
11012,8,0.6666666667,512,512,0,0,0,0,0.6666666667,0.6649344308,0.001732235863,125,125,0,0,0,0,0.6666666667,0.6729285714,0.006261904762,3.352761269e-08,0
11012,8,0.75,512,512,0,0,0,0,0.75,0.7495640346,0.0004359654018,125,125,0,0,0,0,0.75,0.759,0.009,3.352761269e-08,0
11012,8,1,512,512,0,0,0,0,1,1,0,125,125,0,0,0,0,1,1,0,3.352761269e-08,0
11013,2,0,2048,2048,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,2.682209015e-07,0
11013,2,0.25,2048,2048,0,0,0,0,0.25,0.2520751953,0.002075195312,500,500,0,0,0,0,0.25,0.265,0.015,2.682209015e-07,0
11013,2,0.5,2048,2048,0,0,0,0,0.5,0.5063476562,0.00634765625,500,500,0,0,0,0,0.5,0.4935,0.0065,2.682209015e-07,0
11013,2,0.5714285714,2048,2048,0,0,0,0,0.5714285714,0.5773925781,0.005964006696,500,500,0,0,0,0,0.5714285714,0.5635,0.007928571429,2.682209015e-07,0
11013,2,0.6,2048,2048,0,0,0,0,0.6,0.6059570312,0.00595703125,500,500,0,0,0,0,0.6,0.598,0.002,2.682209015e-07,0
11013,2,0.6666666667,2048,2048,0,0,0,0,0.6666666667,0.6730957031,0.006429036458,500,500,0,0,0,0,0.6666666667,0.6655,0.001166666667,2.682209015e-07,0
11013,2,0.75,2048,2048,0,0,0,0,0.75,0.7575683594,0.007568359375,500,500,0,0,0,0,0.75,0.7395,0.0105,2.682209015e-07,0
11013,2,1,2048,2048,0,0,0,0,1,1,0,500,500,0,0,0,0,1,1,0,2.682209015e-07,0
11013,4,0,1024,1024,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,8.195638657e-08,0
11013,4,0.25,1024,1024,0,0,0,0,0.25,0.2537027995,0.003702799479,250,250,0,0,0,0,0.25,0.2556666667,0.005666666667,8.195638657e-08,0
11013,4,0.5,1024,1024,0,0,0,0,0.5,0.4964599609,0.003540039062,250,250,0,0,0,0,0.5,0.5071666667,0.007166666667,8.195638657e-08,0
11013,4,0.5714285714,1024,1024,0,0,0,0,0.5714285714,0.5684000651,0.003028506324,250,250,0,0,0,0,0.5714285714,0.5835,0.01207142857,8.195638657e-08,0
11013,4,0.6,1024,1024,0,0,0,0,0.6,0.5970865885,0.002913411458,250,250,0,0,0,0,0.6,0.6088333333,0.008833333333,8.195638657e-08,0
11013,4,0.6666666667,1024,1024,0,0,0,0,0.6666666667,0.6654866536,0.001180013021,250,250,0,0,0,0,0.6666666667,0.676,0.009333333333,8.195638657e-08,0
11013,4,0.75,1024,1024,0,0,0,0,0.75,0.7480875651,0.001912434896,250,250,0,0,0,0,0.75,0.752,0.002,8.195638657e-08,0
11013,4,1,1024,1024,0,0,0,0,1,1,0,250,250,0,0,0,0,1,1,0,8.195638657e-08,0
11013,8,0,512,512,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,3.539025784e-08,0
11013,8,0.25,512,512,0,0,0,0,0.25,0.2514474051,0.001447405134,125,125,0,0,0,0,0.25,0.2477142857,0.002285714286,3.539025784e-08,0
11013,8,0.5,512,512,0,0,0,0,0.5,0.4988316127,0.001168387277,125,125,0,0,0,0,0.5,0.5005,0.0005,3.539025784e-08,0
11013,8,0.5714285714,512,512,0,0,0,0,0.5714285714,0.5699986049,0.001429966518,125,125,0,0,0,0,0.5714285714,0.5715714286,0.0001428571429,3.539025784e-08,0
11013,8,0.6,512,512,0,0,0,0,0.6,0.5982840402,0.001715959821,125,125,0,0,0,0,0.6,0.6020714286,0.002071428571,3.539025784e-08,0
11013,8,0.6666666667,512,512,0,0,0,0,0.6666666667,0.6645856585,0.002081008185,125,125,0,0,0,0,0.6666666667,0.6651428571,0.001523809524,3.539025784e-08,0
11013,8,0.75,512,512,0,0,0,0,0.75,0.7488490513,0.001150948661,125,125,0,0,0,0,0.75,0.7457142857,0.004285714286,3.539025784e-08,0
11013,8,1,512,512,0,0,0,0,1,1,0,125,125,0,0,0,0,1,1,0,3.539025784e-08,0
11014,2,0,2048,2048,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,1.937150955e-07,0
11014,2,0.25,2048,2048,0,0,0,0,0.25,0.2550048828,0.005004882812,500,500,0,0,0,0,0.25,0.249,0.001,1.937150955e-07,0
11014,2,0.5,2048,2048,0,0,0,0,0.5,0.505859375,0.005859375,500,500,0,0,0,0,0.5,0.5065,0.0065,1.937150955e-07,0
11014,2,0.5714285714,2048,2048,0,0,0,0,0.5714285714,0.5754394531,0.004010881696,500,500,0,0,0,0,0.5714285714,0.5725,0.001071428571,1.937150955e-07,0
11014,2,0.6,2048,2048,0,0,0,0,0.6,0.6022949219,0.002294921875,500,500,0,0,0,0,0.6,0.599,0.001,1.937150955e-07,0
11014,2,0.6666666667,2048,2048,0,0,0,0,0.6666666667,0.6690673828,0.002400716146,500,500,0,0,0,0,0.6666666667,0.6765,0.009833333333,1.937150955e-07,0
11014,2,0.75,2048,2048,0,0,0,0,0.75,0.7523193359,0.002319335938,500,500,0,0,0,0,0.75,0.756,0.006,1.937150955e-07,0
11014,2,1,2048,2048,0,0,0,0,1,1,0,500,500,0,0,0,0,1,1,0,1.937150955e-07,0
11014,4,0,1024,1024,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,8.195638657e-08,0
11014,4,0.25,1024,1024,0,0,0,0,0.25,0.2501220703,0.0001220703125,250,250,0,0,0,0,0.25,0.2568333333,0.006833333333,8.195638657e-08,0
11014,4,0.5,1024,1024,0,0,0,0,0.5,0.495320638,0.004679361979,250,250,0,0,0,0,0.5,0.5065,0.0065,8.195638657e-08,0
11014,4,0.5714285714,1024,1024,0,0,0,0,0.5714285714,0.5688069661,0.002621605283,250,250,0,0,0,0,0.5714285714,0.576,0.004571428571,8.195638657e-08,0
11014,4,0.6,1024,1024,0,0,0,0,0.6,0.5994059245,0.0005940755208,250,250,0,0,0,0,0.6,0.607,0.007,8.195638657e-08,0
11014,4,0.6666666667,1024,1024,0,0,0,0,0.6666666667,0.6649576823,0.001708984375,250,250,0,0,0,0,0.6666666667,0.6696666667,0.003,8.195638657e-08,0
11014,4,0.75,1024,1024,0,0,0,0,0.75,0.7489827474,0.001017252604,250,250,0,0,0,0,0.75,0.751,0.001,8.195638657e-08,0
11014,4,1,1024,1024,0,0,0,0,1,1,0,250,250,0,0,0,0,1,1,0,8.195638657e-08,0
11014,8,0,512,512,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,3.911554813e-08,0
11014,8,0.25,512,512,0,0,0,0,0.25,0.2523367746,0.002336774554,125,125,0,0,0,0,0.25,0.2533571429,0.003357142857,3.911554813e-08,0
11014,8,0.5,512,512,0,0,0,0,0.5,0.5040283203,0.004028320312,125,125,0,0,0,0,0.5,0.4980714286,0.001928571429,3.911554813e-08,0
11014,8,0.5714285714,512,512,0,0,0,0,0.5714285714,0.573311942,0.001883370536,125,125,0,0,0,0,0.5714285714,0.5707142857,0.0007142857143,3.911554813e-08,0
11014,8,0.6,512,512,0,0,0,0,0.6,0.6015799386,0.001579938616,125,125,0,0,0,0,0.6,0.6005714286,0.0005714285714,3.911554813e-08,0
11014,8,0.6666666667,512,512,0,0,0,0,0.6666666667,0.6645507812,0.002115885417,125,125,0,0,0,0,0.6666666667,0.665,0.001666666667,3.911554813e-08,0
11014,8,0.75,512,512,0,0,0,0,0.75,0.7495989118,0.0004010881696,125,125,0,0,0,0,0.75,0.7509285714,0.0009285714286,3.911554813e-08,0
