sweep_dir,sweep_name,config_id,dataset,encoder_type,router_mode,pathway_dim,network_type,strategy,layer_sizes,branch_factors,ie_value,ee_value,seed,rule_variant,error_broadcast_mode,error_noise_sigma,encoder_update_mode,decoder_update_mode,dynamics_mode,rho_mode,use_path_propagation,morphology_modulator_mode,use_dendritic_normalization,use_branch_type_rules,use_conductance_scaling,use_driving_force,hsic_enabled,hsic_weight,train_accuracy,valid_accuracy,test_accuracy,train_categorical_loglikelihood,valid_categorical_loglikelihood,test_categorical_loglikelihood,nparams,run_dir,lr,decoder_lr,mi_E_I_C,mi_E_C,mi_I_C,mi_Vb_C,mi_Vout_C,router_mean_max_assignment,router_assignment_entropy,router_num_routed_features,router_target_alignment
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_4,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,46,5f,scalar,,,local,,dot,False,none,False,False,True,True,False,0.0,0.8612499833106995,0.8475833535194397,0.8610000014305115,-0.44767895340919495,-0.5026758313179016,-0.47249549627304077,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_4,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_37,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,44,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,1.0,0.8573749661445618,0.8471666574478149,0.8519999980926514,-0.4608745872974396,-0.5069197416305542,-0.49837782979011536,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_37,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_38,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,45,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,1.0,0.856208324432373,0.8466666340827942,0.8555999994277954,-0.47678929567337036,-0.5010548830032349,-0.49283739924430847,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_38,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_39,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,46,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,1.0,0.8522083163261414,0.84375,0.8513999581336975,-0.4998142719268799,-0.5475274920463562,-0.5111457705497742,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_39,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_153,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,45,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,0.1,0.843000054359436,0.8240000605583191,0.8270000219345093,-0.5047153830528259,-0.5513967275619507,-0.5814338326454163,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_153,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_36,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,43,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,1.0,0.8317708373069763,0.8233333230018616,0.832099974155426,-0.5655539035797119,-0.6013999581336975,-0.5754324197769165,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_36,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_35,mnist,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,42,5f,scalar,,,local,,dot,False,none,False,False,True,True,True,1.0,0.8290207982063293,0.8162499666213989,0.8310999870300293,-0.5533903241157532,-0.5955259203910828,-0.562709629535675,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_35,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_142,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,44,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,0.0,0.812375009059906,0.8080000281333923,0.7730000615119934,-0.5806334018707275,-0.6062338948249817,-0.6981539726257324,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_142,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_122,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,44,5f,per_soma,,,local,,dot,False,none,False,False,True,True,False,0.0,0.812375009059906,0.8080000281333923,0.7730000615119934,-0.5806334018707275,-0.6062338948249817,-0.6981539726257324,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_122,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_132,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,44,5f,per_soma,,,local,,dot,False,none,False,False,True,True,False,0.1,0.812375009059906,0.8080000281333923,0.7730000615119934,-0.5806334018707275,-0.6062338948249817,-0.6981539726257324,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_132,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_137,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,44,5f,per_soma,,,local,,dot,False,none,False,False,True,True,False,1.0,0.812375009059906,0.8080000281333923,0.7730000615119934,-0.5806334018707275,-0.6062338948249817,-0.6981539726257324,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_137,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_127,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,44,5f,per_soma,,,local,,dot,False,none,False,False,True,True,False,0.01,0.812375009059906,0.8080000281333923,0.7730000615119934,-0.5806334018707275,-0.6062338948249817,-0.6981539726257324,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_127,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_149,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,46,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,0.01,0.8218750357627869,0.8060000538825989,0.7950000166893005,-0.5601823329925537,-0.5994137525558472,-0.6310909986495972,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_149,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_146,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,43,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,0.01,0.8248750567436218,0.8030000329017639,0.8040000200271606,-0.554138720035553,-0.6099932789802551,-0.6208515167236328,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_146,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_148,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,45,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,0.01,0.8193750381469727,0.7990000247955322,0.8060000538825989,-0.57469642162323,-0.6344411373138428,-0.6243577003479004,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_148,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_152,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,44,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,0.1,0.8078750371932983,0.796000063419342,0.8010000586509705,-0.5977702140808105,-0.6183555126190186,-0.649307131767273,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_152,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_125,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,42,5f,per_soma,,,local,,dot,False,none,False,False,True,True,False,0.01,0.8016250133514404,0.796000063419342,0.796000063419342,-0.6048709750175476,-0.6318813562393188,-0.669431209564209,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_125,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_130,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,42,5f,per_soma,,,local,,dot,False,none,False,False,True,True,False,0.1,0.8016250133514404,0.796000063419342,0.796000063419342,-0.6048709750175476,-0.6318813562393188,-0.669431209564209,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_130,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_120,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,42,5f,per_soma,,,local,,dot,False,none,False,False,True,True,False,0.0,0.8016250133514404,0.796000063419342,0.796000063419342,-0.6048709750175476,-0.6318813562393188,-0.669431209564209,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_120,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_140,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,42,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,0.0,0.8016250133514404,0.796000063419342,0.796000063419342,-0.6048709750175476,-0.6318813562393188,-0.669431209564209,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_140,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_135,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,42,5f,per_soma,,,local,,dot,False,none,False,False,True,True,False,1.0,0.8016250133514404,0.796000063419342,0.796000063419342,-0.6048709750175476,-0.6318813562393188,-0.669431209564209,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_135,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_151,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,43,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,0.1,0.8176250457763672,0.7940000295639038,0.7770000100135803,-0.5959926843643188,-0.6501216292381287,-0.6902928352355957,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_151,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_150,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,42,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,0.1,0.8162500262260437,0.7920000553131104,0.7970000505447388,-0.6005269885063171,-0.6371545791625977,-0.6582018136978149,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_150,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_145,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,42,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,0.01,0.8303750157356262,0.7920000553131104,0.8100000619888306,-0.5262892246246338,-0.582267165184021,-0.6061063408851624,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_145,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_158,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,45,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,1.0,0.8172500133514404,0.7920000553131104,0.8020000457763672,-0.581002950668335,-0.6299431324005127,-0.6251277327537537,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_158,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_159,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,46,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,1.0,0.8096250295639038,0.7880000472068787,0.7930000424385071,-0.6421284079551697,-0.6853212118148804,-0.7029609084129333,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_159,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_156,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,43,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,1.0,0.799750030040741,0.7850000262260437,0.7730000615119934,-0.6565699577331543,-0.680949330329895,-0.7176790833473206,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_156,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_147,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,44,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,0.01,0.8176250457763672,0.781000018119812,0.7980000376701355,-0.5713322758674622,-0.6397488117218018,-0.6365711688995361,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_147,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_154,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,46,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,0.1,0.8133750557899475,0.7800000309944153,0.7910000085830688,-0.6160831451416016,-0.6601804494857788,-0.6833996772766113,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_154,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_155,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,42,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,1.0,0.8021250367164612,0.7760000228881836,0.781000018119812,-0.6359128952026367,-0.6882286667823792,-0.7017490863800049,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_155,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_141,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,43,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,0.0,0.7942500114440918,0.7740000486373901,0.7540000081062317,-0.6448261737823486,-0.6992023587226868,-0.7484421730041504,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_141,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_131,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,43,5f,per_soma,,,local,,dot,False,none,False,False,True,True,False,0.1,0.7942500114440918,0.7740000486373901,0.7540000081062317,-0.6448261737823486,-0.6992023587226868,-0.7484421730041504,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_131,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_126,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,43,5f,per_soma,,,local,,dot,False,none,False,False,True,True,False,0.01,0.7942500114440918,0.7740000486373901,0.7540000081062317,-0.6448261737823486,-0.6992023587226868,-0.7484421730041504,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_126,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_121,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,43,5f,per_soma,,,local,,dot,False,none,False,False,True,True,False,0.0,0.7942500114440918,0.7740000486373901,0.7540000081062317,-0.6448261737823486,-0.6992023587226868,-0.7484421730041504,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_121,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_136,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,43,5f,per_soma,,,local,,dot,False,none,False,False,True,True,False,1.0,0.7942500114440918,0.7740000486373901,0.7540000081062317,-0.6448261737823486,-0.6992023587226868,-0.7484421730041504,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_136,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_134,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,46,5f,per_soma,,,local,,dot,False,none,False,False,True,True,False,0.1,0.8086250424385071,0.7690000534057617,0.7850000262260437,-0.6221686005592346,-0.7103142142295837,-0.6876609325408936,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_134,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_129,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,46,5f,per_soma,,,local,,dot,False,none,False,False,True,True,False,0.01,0.8086250424385071,0.7690000534057617,0.7850000262260437,-0.6221686005592346,-0.7103142142295837,-0.6876609325408936,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_129,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_144,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,46,5f,per_soma,,,local,,dot,False,none,False,False,True,True,True,0.0,0.8086250424385071,0.7690000534057617,0.7850000262260437,-0.6221686005592346,-0.7103142142295837,-0.6876609325408936,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_144,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_139,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,46,5f,per_soma,,,local,,dot,False,none,False,False,True,True,False,1.0,0.8086250424385071,0.7690000534057617,0.7850000262260437,-0.6221686005592346,-0.7103142142295837,-0.6876609325408936,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_139,0.0015,0.0015,,,,,,,,,
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300,phase2b_gap_pilot,config_124,context_gating,identity,,,dendritic_shunting,local_ca,[128],"[3,3]",20,40,46,5f,per_soma,,,local,,dot,False,none,False,False,True,True,False,0.0,0.8086250424385071,0.7690000534057617,0.7850000262260437,-0.6221686005592346,-0.7103142142295837,-0.6876609325408936,,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_phase2b_gap_closing_pilot_20260218161300/results/config_124,0.0015,0.0015,,,,,,,,,
