method,mode,field_match,update_match,update_cosine,static_update_match_replay_error,target_root_id,session,scan_idx,replicate,n_sites,dictionary_channels,exact_heldout_normalized_mse,exact_endpoint_replay_error
topology-matched routes,frozen_baseline,0.264313198645,0.237022072883,0.498996045485,4.49640324973e-15,864691135739661169,7,3,9,6,4,0.956098941545,2.99760216649e-15
topology-matched routes,trialwise_field_projection,0.274957339769,0.256231594985,0.506193238779,4.49640324973e-15,864691135739661169,7,3,9,6,4,0.956098941545,2.99760216649e-15
topology-matched routes,trialwise_update_oracle,,0.256231594985,0.506193238779,4.49640324973e-15,864691135739661169,7,3,9,6,4,0.956098941545,2.99760216649e-15
site-shuffled routes,frozen_baseline,0.901020481461,0.881406259098,0.940543031539,1.33226762955e-15,864691135739661169,7,3,9,6,4,0.956098941545,2.99760216649e-15
site-shuffled routes,trialwise_field_projection,0.904972433747,0.893594099336,0.945314881951,1.33226762955e-15,864691135739661169,7,3,9,6,4,0.956098941545,2.99760216649e-15
site-shuffled routes,trialwise_update_oracle,,0.910122507423,0.954003410593,1.33226762955e-15,864691135739661169,7,3,9,6,4,0.956098941545,2.99760216649e-15
random anatomical routes,frozen_baseline,0.264313198645,0.237022072883,0.498996045485,4.30211422042e-15,864691135739661169,7,3,9,6,4,0.956098941545,2.99760216649e-15
random anatomical routes,trialwise_field_projection,0.274957339769,0.256231594985,0.506193238779,4.30211422042e-15,864691135739661169,7,3,9,6,4,0.956098941545,2.99760216649e-15
random anatomical routes,trialwise_update_oracle,,0.256231594985,0.506193238779,4.30211422042e-15,864691135739661169,7,3,9,6,4,0.956098941545,2.99760216649e-15
unprojected baseline transfer,frozen_baseline,0.989332619822,0.980705079451,0.992761200143,,864691135739661169,7,3,9,6,4,0.956098941545,2.99760216649e-15
topology-matched routes,frozen_baseline,0.582590567831,0.473110679878,0.700047236047,8.32667268469e-16,864691135196576298,7,3,0,9,4,0.858349160657,1.99840144433e-15
topology-matched routes,trialwise_field_projection,0.599492699104,0.504686030471,0.710412577641,8.32667268469e-16,864691135196576298,7,3,0,9,4,0.858349160657,1.99840144433e-15
topology-matched routes,trialwise_update_oracle,,0.504686030471,0.710412577641,8.32667268469e-16,864691135196576298,7,3,0,9,4,0.858349160657,1.99840144433e-15
site-shuffled routes,frozen_baseline,0.785447550892,0.903070536578,0.951708706309,2.22044604925e-16,864691135196576298,7,3,0,9,4,0.858349160657,1.99840144433e-15
site-shuffled routes,trialwise_field_projection,0.786746000979,0.909366653821,0.953670603143,2.22044604925e-16,864691135196576298,7,3,0,9,4,0.858349160657,1.99840144433e-15
site-shuffled routes,trialwise_update_oracle,,0.910400062196,0.954148867942,2.22044604925e-16,864691135196576298,7,3,0,9,4,0.858349160657,1.99840144433e-15
random anatomical routes,frozen_baseline,0.92663382042,0.907347410962,0.960871932457,2.22044604925e-16,864691135196576298,7,3,0,9,4,0.858349160657,1.99840144433e-15
random anatomical routes,trialwise_field_projection,0.937521899612,0.931168374767,0.965267728171,2.22044604925e-16,864691135196576298,7,3,0,9,4,0.858349160657,1.99840144433e-15
random anatomical routes,trialwise_update_oracle,,0.946261400265,0.972759682689,2.22044604925e-16,864691135196576298,7,3,0,9,4,0.858349160657,1.99840144433e-15
unprojected baseline transfer,frozen_baseline,0.981293497164,0.964594892031,0.988754086051,,864691135196576298,7,3,0,9,4,0.858349160657,1.99840144433e-15
topology-matched routes,frozen_baseline,0.556536573039,0.679534097687,0.828735222053,7.77156117238e-16,864691135196576298,7,3,1,9,4,0.614790842429,0
topology-matched routes,trialwise_field_projection,0.589016436172,0.700025557866,0.836675300141,7.77156117238e-16,864691135196576298,7,3,1,9,4,0.614790842429,0
topology-matched routes,trialwise_update_oracle,,0.700025557866,0.836675300141,7.77156117238e-16,864691135196576298,7,3,1,9,4,0.614790842429,0
site-shuffled routes,frozen_baseline,0.71531119534,0.433226163418,0.671613655302,1.60982338571e-15,864691135196576298,7,3,1,9,4,0.614790842429,0
site-shuffled routes,trialwise_field_projection,0.739285283765,0.465922920377,0.682618038438,1.60982338571e-15,864691135196576298,7,3,1,9,4,0.614790842429,0
site-shuffled routes,trialwise_update_oracle,,0.472310652018,0.687248610052,1.60982338571e-15,864691135196576298,7,3,1,9,4,0.614790842429,0
random anatomical routes,frozen_baseline,0.959754974896,0.969142797847,0.987495058425,3.33066907388e-16,864691135196576298,7,3,1,9,4,0.614790842429,0
random anatomical routes,trialwise_field_projection,0.982329677771,0.96728592784,0.986470810742,3.33066907388e-16,864691135196576298,7,3,1,9,4,0.614790842429,0
random anatomical routes,trialwise_update_oracle,,0.983606205581,0.991769230003,3.33066907388e-16,864691135196576298,7,3,1,9,4,0.614790842429,0
unprojected baseline transfer,frozen_baseline,0.963360372553,0.973430749359,0.990931215741,,864691135196576298,7,3,1,9,4,0.614790842429,0
topology-matched routes,frozen_baseline,0.585351648912,0.471455398393,0.694541532825,6.66133814775e-16,864691135196576298,7,3,2,9,4,0.758943277093,0
topology-matched routes,trialwise_field_projection,0.601184840856,0.493138388094,0.70223812777,6.66133814775e-16,864691135196576298,7,3,2,9,4,0.758943277093,0
topology-matched routes,trialwise_update_oracle,,0.493138388094,0.70223812777,6.66133814775e-16,864691135196576298,7,3,2,9,4,0.758943277093,0
site-shuffled routes,frozen_baseline,0.416531610012,0.323505466521,0.579525981593,4.99600361081e-16,864691135196576298,7,3,2,9,4,0.758943277093,0
site-shuffled routes,trialwise_field_projection,0.426451009168,0.338529196009,0.581832708852,4.99600361081e-16,864691135196576298,7,3,2,9,4,0.758943277093,0
site-shuffled routes,trialwise_update_oracle,,0.362375859489,0.601976627029,4.99600361081e-16,864691135196576298,7,3,2,9,4,0.758943277093,0
random anatomical routes,frozen_baseline,0.975388144087,0.963285242485,0.986877722886,1.11022302463e-16,864691135196576298,7,3,2,9,4,0.758943277093,0
random anatomical routes,trialwise_field_projection,0.98794682845,0.983420581842,0.991686829417,1.11022302463e-16,864691135196576298,7,3,2,9,4,0.758943277093,0
random anatomical routes,trialwise_update_oracle,,0.990643552299,0.995310781765,1.11022302463e-16,864691135196576298,7,3,2,9,4,0.758943277093,0
unprojected baseline transfer,frozen_baseline,0.981022449463,0.970722800269,0.990559667765,,864691135196576298,7,3,2,9,4,0.758943277093,0
topology-matched routes,frozen_baseline,0.568596908631,0.507866371297,0.725910519189,8.881784197e-16,864691135196576298,7,3,3,9,4,0.704730219517,1.66533453694e-15
topology-matched routes,trialwise_field_projection,0.594647817423,0.550642344006,0.742052790579,8.881784197e-16,864691135196576298,7,3,3,9,4,0.704730219517,1.66533453694e-15
topology-matched routes,trialwise_update_oracle,,0.550642344006,0.742052790579,8.881784197e-16,864691135196576298,7,3,3,9,4,0.704730219517,1.66533453694e-15
site-shuffled routes,frozen_baseline,0.55788144933,0.514429276947,0.726930580865,2.22044604925e-16,864691135196576298,7,3,3,9,4,0.704730219517,1.66533453694e-15
site-shuffled routes,trialwise_field_projection,0.571578052019,0.543158006495,0.737620674785,2.22044604925e-16,864691135196576298,7,3,3,9,4,0.704730219517,1.66533453694e-15
site-shuffled routes,trialwise_update_oracle,,0.617399188444,0.7857475348,2.22044604925e-16,864691135196576298,7,3,3,9,4,0.704730219517,1.66533453694e-15
random anatomical routes,frozen_baseline,0.456798837268,0.330884130137,0.605398261186,5.55111512313e-17,864691135196576298,7,3,3,9,4,0.704730219517,1.66533453694e-15
random anatomical routes,trialwise_field_projection,0.484780774941,0.375632428463,0.614226796078,5.55111512313e-17,864691135196576298,7,3,3,9,4,0.704730219517,1.66533453694e-15
random anatomical routes,trialwise_update_oracle,,0.402244725387,0.634227660534,5.55111512313e-17,864691135196576298,7,3,3,9,4,0.704730219517,1.66533453694e-15
unprojected baseline transfer,frozen_baseline,0.971501325787,0.953462189929,0.984390869948,,864691135196576298,7,3,3,9,4,0.704730219517,1.66533453694e-15
topology-matched routes,frozen_baseline,0.555626792254,0.501418861744,0.732702716764,1.99840144433e-15,864691135196576298,7,3,4,9,4,0.751410584314,6.66133814775e-16
topology-matched routes,trialwise_field_projection,0.590458845229,0.570684953123,0.75543692862,1.99840144433e-15,864691135196576298,7,3,4,9,4,0.751410584314,6.66133814775e-16
topology-matched routes,trialwise_update_oracle,,0.570684953123,0.75543692862,1.99840144433e-15,864691135196576298,7,3,4,9,4,0.751410584314,6.66133814775e-16
site-shuffled routes,frozen_baseline,0.418086555463,0.406737225331,0.665419422164,2.77555756156e-15,864691135196576298,7,3,4,9,4,0.751410584314,6.66133814775e-16
site-shuffled routes,trialwise_field_projection,0.446873200294,0.447888110373,0.669547907305,2.77555756156e-15,864691135196576298,7,3,4,9,4,0.751410584314,6.66133814775e-16
site-shuffled routes,trialwise_update_oracle,,0.497079094968,0.705038364181,2.77555756156e-15,864691135196576298,7,3,4,9,4,0.751410584314,6.66133814775e-16
random anatomical routes,frozen_baseline,0.556613821915,0.501667354843,0.73406320835,1.7763568394e-15,864691135196576298,7,3,4,9,4,0.751410584314,6.66133814775e-16
random anatomical routes,trialwise_field_projection,0.582066048176,0.565552906309,0.75234578129,1.7763568394e-15,864691135196576298,7,3,4,9,4,0.751410584314,6.66133814775e-16
random anatomical routes,trialwise_update_oracle,,0.572832367786,0.756856900468,1.7763568394e-15,864691135196576298,7,3,4,9,4,0.751410584314,6.66133814775e-16
unprojected baseline transfer,frozen_baseline,0.960921465697,0.92235436617,0.976324722603,,864691135196576298,7,3,4,9,4,0.751410584314,6.66133814775e-16
topology-matched routes,frozen_baseline,0.586032824278,0.553320106133,0.753050586239,0,864691135196576298,7,3,5,9,4,0.770321220631,1.44328993201e-15
topology-matched routes,trialwise_field_projection,0.600709960033,0.579346201823,0.761147950022,0,864691135196576298,7,3,5,9,4,0.770321220631,1.44328993201e-15
topology-matched routes,trialwise_update_oracle,,0.579346201823,0.761147950022,0,864691135196576298,7,3,5,9,4,0.770321220631,1.44328993201e-15
site-shuffled routes,frozen_baseline,0.629840887276,0.490769354504,0.704967897254,5.55111512313e-17,864691135196576298,7,3,5,9,4,0.770321220631,1.44328993201e-15
site-shuffled routes,trialwise_field_projection,0.641280329743,0.508921839443,0.714256027943,5.55111512313e-17,864691135196576298,7,3,5,9,4,0.770321220631,1.44328993201e-15
site-shuffled routes,trialwise_update_oracle,,0.530679065171,0.728477223509,5.55111512313e-17,864691135196576298,7,3,5,9,4,0.770321220631,1.44328993201e-15
random anatomical routes,frozen_baseline,0.805148699101,0.71046057053,0.847292349088,1.11022302463e-16,864691135196576298,7,3,5,9,4,0.770321220631,1.44328993201e-15
random anatomical routes,trialwise_field_projection,0.816193572649,0.731290860347,0.855181924166,1.11022302463e-16,864691135196576298,7,3,5,9,4,0.770321220631,1.44328993201e-15
random anatomical routes,trialwise_update_oracle,,0.733771902309,0.856604869417,1.11022302463e-16,864691135196576298,7,3,5,9,4,0.770321220631,1.44328993201e-15
unprojected baseline transfer,frozen_baseline,0.983138991893,0.966713110359,0.990278604847,,864691135196576298,7,3,5,9,4,0.770321220631,1.44328993201e-15
topology-matched routes,frozen_baseline,0.57171518481,0.585593840364,0.772768042059,1.11022302463e-16,864691135196576298,7,3,6,9,4,0.662422911868,1.11022302463e-16
topology-matched routes,trialwise_field_projection,0.596226034649,0.609637981921,0.780793174868,1.11022302463e-16,864691135196576298,7,3,6,9,4,0.662422911868,1.11022302463e-16
topology-matched routes,trialwise_update_oracle,,0.609637981921,0.780793174868,1.11022302463e-16,864691135196576298,7,3,6,9,4,0.662422911868,1.11022302463e-16
site-shuffled routes,frozen_baseline,0.828443769089,0.787909791922,0.925187824044,0,864691135196576298,7,3,6,9,4,0.662422911868,1.11022302463e-16
site-shuffled routes,trialwise_field_projection,0.838562156379,0.845384649282,0.929422112295,0,864691135196576298,7,3,6,9,4,0.662422911868,1.11022302463e-16
site-shuffled routes,trialwise_update_oracle,,0.910615672285,0.954261846814,0,864691135196576298,7,3,6,9,4,0.662422911868,1.11022302463e-16
random anatomical routes,frozen_baseline,0.86049561961,0.861967048523,0.937294555078,0,864691135196576298,7,3,6,9,4,0.662422911868,1.11022302463e-16
random anatomical routes,trialwise_field_projection,0.878412158345,0.878699205747,0.937389574696,0,864691135196576298,7,3,6,9,4,0.662422911868,1.11022302463e-16
random anatomical routes,trialwise_update_oracle,,0.923530441579,0.961004912359,0,864691135196576298,7,3,6,9,4,0.662422911868,1.11022302463e-16
unprojected baseline transfer,frozen_baseline,0.971921387006,0.966634202302,0.98988182304,,864691135196576298,7,3,6,9,4,0.662422911868,1.11022302463e-16
topology-matched routes,frozen_baseline,0.568889268386,0.556710577487,0.755047956734,1.11022302463e-16,864691135196576298,7,3,7,9,4,0.750769775207,3.33066907388e-16
topology-matched routes,trialwise_field_projection,0.592040723585,0.583045139644,0.763573925461,1.11022302463e-16,864691135196576298,7,3,7,9,4,0.750769775207,3.33066907388e-16
topology-matched routes,trialwise_update_oracle,,0.583045139644,0.763573925461,1.11022302463e-16,864691135196576298,7,3,7,9,4,0.750769775207,3.33066907388e-16
site-shuffled routes,frozen_baseline,0.754734629439,0.592844645781,0.771670005837,3.33066907388e-16,864691135196576298,7,3,7,9,4,0.750769775207,3.33066907388e-16
site-shuffled routes,trialwise_field_projection,0.769259999573,0.609920952674,0.783127496961,3.33066907388e-16,864691135196576298,7,3,7,9,4,0.750769775207,3.33066907388e-16
site-shuffled routes,trialwise_update_oracle,,0.627837781484,0.792362152985,3.33066907388e-16,864691135196576298,7,3,7,9,4,0.750769775207,3.33066907388e-16
random anatomical routes,frozen_baseline,0.900932727123,0.883020280712,0.949312404504,2.22044604925e-16,864691135196576298,7,3,7,9,4,0.750769775207,3.33066907388e-16
random anatomical routes,trialwise_field_projection,0.918586684467,0.907347931832,0.953662050313,2.22044604925e-16,864691135196576298,7,3,7,9,4,0.750769775207,3.33066907388e-16
random anatomical routes,trialwise_update_oracle,,0.931489613261,0.965137095578,2.22044604925e-16,864691135196576298,7,3,7,9,4,0.750769775207,3.33066907388e-16
unprojected baseline transfer,frozen_baseline,0.974125720002,0.966145695451,0.990088143144,,864691135196576298,7,3,7,9,4,0.750769775207,3.33066907388e-16
topology-matched routes,frozen_baseline,0.593213097785,0.567178112945,0.761626406752,1.11022302463e-16,864691135196576298,7,3,8,9,4,0.853105748378,2.22044604925e-16
topology-matched routes,trialwise_field_projection,0.605848623392,0.588264929297,0.766984308377,1.11022302463e-16,864691135196576298,7,3,8,9,4,0.853105748378,2.22044604925e-16
topology-matched routes,trialwise_update_oracle,,0.588264929297,0.766984308377,1.11022302463e-16,864691135196576298,7,3,8,9,4,0.853105748378,2.22044604925e-16
site-shuffled routes,frozen_baseline,0.338880109703,0.323431482234,0.570297697234,5.55111512313e-17,864691135196576298,7,3,8,9,4,0.853105748378,2.22044604925e-16
site-shuffled routes,trialwise_field_projection,0.350953018234,0.340755504464,0.588236953078,5.55111512313e-17,864691135196576298,7,3,8,9,4,0.853105748378,2.22044604925e-16
site-shuffled routes,trialwise_update_oracle,,0.456185539826,0.675415087058,5.55111512313e-17,864691135196576298,7,3,8,9,4,0.853105748378,2.22044604925e-16
random anatomical routes,frozen_baseline,0.506124855587,0.550941628669,0.743448957899,2.22044604925e-16,864691135196576298,7,3,8,9,4,0.853105748378,2.22044604925e-16
random anatomical routes,trialwise_field_projection,0.508441223562,0.556637273735,0.746081278237,2.22044604925e-16,864691135196576298,7,3,8,9,4,0.853105748378,2.22044604925e-16
random anatomical routes,trialwise_update_oracle,,0.556637273735,0.746081278237,2.22044604925e-16,864691135196576298,7,3,8,9,4,0.853105748378,2.22044604925e-16
unprojected baseline transfer,frozen_baseline,0.985282372749,0.974392781391,0.992987523784,,864691135196576298,7,3,8,9,4,0.853105748378,2.22044604925e-16
topology-matched routes,frozen_baseline,0.591227397773,0.520517181265,0.733689020747,3.33066907388e-16,864691135196576298,7,3,9,9,4,0.877752865435,1.55431223448e-15
topology-matched routes,trialwise_field_projection,0.605471101885,0.553877632991,0.74422955665,3.33066907388e-16,864691135196576298,7,3,9,9,4,0.877752865435,1.55431223448e-15
topology-matched routes,trialwise_update_oracle,,0.553877632991,0.74422955665,3.33066907388e-16,864691135196576298,7,3,9,9,4,0.877752865435,1.55431223448e-15
site-shuffled routes,frozen_baseline,0.529103130203,0.596178389227,0.77216677526,1.11022302463e-16,864691135196576298,7,3,9,9,4,0.877752865435,1.55431223448e-15
site-shuffled routes,trialwise_field_projection,0.536491092571,0.614741750033,0.785071939279,1.11022302463e-16,864691135196576298,7,3,9,9,4,0.877752865435,1.55431223448e-15
site-shuffled routes,trialwise_update_oracle,,0.75909029464,0.871257880676,1.11022302463e-16,864691135196576298,7,3,9,9,4,0.877752865435,1.55431223448e-15
random anatomical routes,frozen_baseline,0.394280567961,0.29167970888,0.546707919806,0,864691135196576298,7,3,9,9,4,0.877752865435,1.55431223448e-15
random anatomical routes,trialwise_field_projection,0.398985899304,0.306516287743,0.553639131333,0,864691135196576298,7,3,9,9,4,0.877752865435,1.55431223448e-15
random anatomical routes,trialwise_update_oracle,,0.306516287743,0.553639131333,0,864691135196576298,7,3,9,9,4,0.877752865435,1.55431223448e-15
unprojected baseline transfer,frozen_baseline,0.982445027571,0.954732114578,0.986598222487,,864691135196576298,7,3,9,9,4,0.877752865435,1.55431223448e-15
topology-matched routes,frozen_baseline,0.0775195499451,0.0137536434523,0.131273480424,9.02056207508e-17,864691135324623260,6,6,0,5,4,0.767507775747,4.4408920985e-16
topology-matched routes,trialwise_field_projection,0.0886230850197,0.0176011697911,0.132669400357,9.02056207508e-17,864691135324623260,6,6,0,5,4,0.767507775747,4.4408920985e-16
topology-matched routes,trialwise_update_oracle,,0.0176011697911,0.132669400357,9.02056207508e-17,864691135324623260,6,6,0,5,4,0.767507775747,4.4408920985e-16
site-shuffled routes,frozen_baseline,0.609329541181,0.8025502571,0.956550908954,0,864691135324623260,6,6,0,5,4,0.767507775747,4.4408920985e-16
site-shuffled routes,trialwise_field_projection,0.615282592338,0.796622144589,0.968014346069,0,864691135324623260,6,6,0,5,4,0.767507775747,4.4408920985e-16
site-shuffled routes,trialwise_update_oracle,,0.971447654937,0.985620441619,0,864691135324623260,6,6,0,5,4,0.767507775747,4.4408920985e-16
random anatomical routes,frozen_baseline,0.0775195499451,0.0137536434523,0.131273480424,9.02056207508e-17,864691135324623260,6,6,0,5,4,0.767507775747,4.4408920985e-16
random anatomical routes,trialwise_field_projection,0.0886230850197,0.0176011697911,0.132669400357,9.02056207508e-17,864691135324623260,6,6,0,5,4,0.767507775747,4.4408920985e-16
random anatomical routes,trialwise_update_oracle,,0.0176011697911,0.132669400357,9.02056207508e-17,864691135324623260,6,6,0,5,4,0.767507775747,4.4408920985e-16
unprojected baseline transfer,frozen_baseline,0.988880990652,0.996117001045,0.99819558281,,864691135324623260,6,6,0,5,4,0.767507775747,4.4408920985e-16
topology-matched routes,frozen_baseline,0.08396118843,0.2510336992,0.503546718389,5.55111512313e-17,864691135324623260,6,6,1,5,4,0.814000223129,0
topology-matched routes,trialwise_field_projection,0.0963052467552,0.259657098758,0.509565598091,5.55111512313e-17,864691135324623260,6,6,1,5,4,0.814000223129,0
topology-matched routes,trialwise_update_oracle,,0.259657098758,0.509565598091,5.55111512313e-17,864691135324623260,6,6,1,5,4,0.814000223129,0
site-shuffled routes,frozen_baseline,0.655938312641,0.619589834455,0.827211499477,1.11022302463e-16,864691135324623260,6,6,1,5,4,0.814000223129,0
site-shuffled routes,trialwise_field_projection,0.663955630677,0.603996708029,0.834917778243,1.11022302463e-16,864691135324623260,6,6,1,5,4,0.814000223129,0
site-shuffled routes,trialwise_update_oracle,,0.71508225391,0.845625362622,1.11022302463e-16,864691135324623260,6,6,1,5,4,0.814000223129,0
random anatomical routes,frozen_baseline,0.08396118843,0.2510336992,0.503546718389,5.55111512313e-17,864691135324623260,6,6,1,5,4,0.814000223129,0
random anatomical routes,trialwise_field_projection,0.0963052467552,0.259657098758,0.509565598091,5.55111512313e-17,864691135324623260,6,6,1,5,4,0.814000223129,0
random anatomical routes,trialwise_update_oracle,,0.259657098758,0.509565598091,5.55111512313e-17,864691135324623260,6,6,1,5,4,0.814000223129,0
unprojected baseline transfer,frozen_baseline,0.987637916708,0.991338611932,0.996173669798,,864691135324623260,6,6,1,5,4,0.814000223129,0
topology-matched routes,frozen_baseline,0.00570085937423,0.0765724168998,0.282897011676,4.16333634234e-17,864691135324623260,6,6,2,5,4,0.848120275965,1.11022302463e-16
topology-matched routes,trialwise_field_projection,0.0530402759853,0.0890989754612,0.29849451496,4.16333634234e-17,864691135324623260,6,6,2,5,4,0.848120275965,1.11022302463e-16
topology-matched routes,trialwise_update_oracle,,0.0890989754612,0.29849451496,4.16333634234e-17,864691135324623260,6,6,2,5,4,0.848120275965,1.11022302463e-16
site-shuffled routes,frozen_baseline,0.00742706136739,0.0773545110551,0.28299118032,6.93889390391e-17,864691135324623260,6,6,2,5,4,0.848120275965,1.11022302463e-16
site-shuffled routes,trialwise_field_projection,0.0480639299922,0.0883252435125,0.297195631718,6.93889390391e-17,864691135324623260,6,6,2,5,4,0.848120275965,1.11022302463e-16
site-shuffled routes,trialwise_update_oracle,,0.0883252435125,0.297195631718,6.93889390391e-17,864691135324623260,6,6,2,5,4,0.848120275965,1.11022302463e-16
random anatomical routes,frozen_baseline,0.954901654742,0.988530901203,0.994662054709,1.11022302463e-16,864691135324623260,6,6,2,5,4,0.848120275965,1.11022302463e-16
random anatomical routes,trialwise_field_projection,0.999303147316,0.999820240515,0.999910120364,1.11022302463e-16,864691135324623260,6,6,2,5,4,0.848120275965,1.11022302463e-16
random anatomical routes,trialwise_update_oracle,,0.999854039288,0.999927016981,1.11022302463e-16,864691135324623260,6,6,2,5,4,0.848120275965,1.11022302463e-16
unprojected baseline transfer,frozen_baseline,0.952609697476,0.987339205659,0.994108764936,,864691135324623260,6,6,2,5,4,0.848120275965,1.11022302463e-16
topology-matched routes,frozen_baseline,0.0608095214727,0.00758391327247,0.110144865486,3.55618312575e-17,864691135324623260,6,6,3,5,4,0.746062024095,2.44249065418e-15
topology-matched routes,trialwise_field_projection,0.0795124420221,0.0129732852817,0.113900330472,3.55618312575e-17,864691135324623260,6,6,3,5,4,0.746062024095,2.44249065418e-15
topology-matched routes,trialwise_update_oracle,,0.0129732852817,0.113900330472,3.55618312575e-17,864691135324623260,6,6,3,5,4,0.746062024095,2.44249065418e-15
site-shuffled routes,frozen_baseline,0.0603544934491,0.00764774886527,0.108647395026,1.5092094241e-16,864691135324623260,6,6,3,5,4,0.746062024095,2.44249065418e-15
site-shuffled routes,trialwise_field_projection,0.0776328703571,0.0124937867269,0.111779058642,1.5092094241e-16,864691135324623260,6,6,3,5,4,0.746062024095,2.44249065418e-15
site-shuffled routes,trialwise_update_oracle,,0.0126873605089,0.112638184062,1.5092094241e-16,864691135324623260,6,6,3,5,4,0.746062024095,2.44249065418e-15
random anatomical routes,frozen_baseline,0.0608095214727,0.00758391327247,0.110144865486,3.55618312575e-17,864691135324623260,6,6,3,5,4,0.746062024095,2.44249065418e-15
random anatomical routes,trialwise_field_projection,0.0795124420221,0.0129732852817,0.113900330472,3.55618312575e-17,864691135324623260,6,6,3,5,4,0.746062024095,2.44249065418e-15
random anatomical routes,trialwise_update_oracle,,0.0129732852817,0.113900330472,3.55618312575e-17,864691135324623260,6,6,3,5,4,0.746062024095,2.44249065418e-15
unprojected baseline transfer,frozen_baseline,0.981275393828,0.994544656731,0.997458615068,,864691135324623260,6,6,3,5,4,0.746062024095,2.44249065418e-15
topology-matched routes,frozen_baseline,0.0763180550983,0.0496234583329,0.223469448892,1.2490009027e-16,864691135324623260,6,6,4,5,4,0.893175125413,0
topology-matched routes,trialwise_field_projection,0.0910149568997,0.0512188182184,0.22631574894,1.2490009027e-16,864691135324623260,6,6,4,5,4,0.893175125413,0
topology-matched routes,trialwise_update_oracle,,0.0512188182184,0.22631574894,1.2490009027e-16,864691135324623260,6,6,4,5,4,0.893175125413,0
site-shuffled routes,frozen_baseline,0.669031277021,0.850183035855,0.979004201008,0,864691135324623260,6,6,4,5,4,0.893175125413,0
site-shuffled routes,trialwise_field_projection,0.676279708589,0.827696000468,0.979676228564,0,864691135324623260,6,6,4,5,4,0.893175125413,0
site-shuffled routes,trialwise_update_oracle,,0.988677540375,0.994322654059,0,864691135324623260,6,6,4,5,4,0.893175125413,0
random anatomical routes,frozen_baseline,0.0763180550983,0.0496234583329,0.223469448892,4.23272528138e-16,864691135324623260,6,6,4,5,4,0.893175125413,0
random anatomical routes,trialwise_field_projection,0.0910149568997,0.0512188182184,0.22631574894,4.23272528138e-16,864691135324623260,6,6,4,5,4,0.893175125413,0
random anatomical routes,trialwise_update_oracle,,0.0512188182184,0.22631574894,4.23272528138e-16,864691135324623260,6,6,4,5,4,0.893175125413,0
unprojected baseline transfer,frozen_baseline,0.985288287331,0.998378386725,0.999230307758,,864691135324623260,6,6,4,5,4,0.893175125413,0
topology-matched routes,frozen_baseline,0.0648279798824,0.00965915026894,0.107807541001,2.77555756156e-17,864691135324623260,6,6,5,5,4,0.816160809132,6.66133814775e-16
topology-matched routes,trialwise_field_projection,0.082786954705,0.0126196077334,0.112337027437,2.77555756156e-17,864691135324623260,6,6,5,5,4,0.816160809132,6.66133814775e-16
topology-matched routes,trialwise_update_oracle,,0.0126196077334,0.112337027437,2.77555756156e-17,864691135324623260,6,6,5,5,4,0.816160809132,6.66133814775e-16
site-shuffled routes,frozen_baseline,0.975943684568,0.997218553887,0.998691080103,1.11022302463e-16,864691135324623260,6,6,5,5,4,0.816160809132,6.66133814775e-16
site-shuffled routes,trialwise_field_projection,0.990368458703,0.999523912753,0.999761928037,1.11022302463e-16,864691135324623260,6,6,5,5,4,0.816160809132,6.66133814775e-16
site-shuffled routes,trialwise_update_oracle,,0.999523912753,0.999761928037,1.11022302463e-16,864691135324623260,6,6,5,5,4,0.816160809132,6.66133814775e-16
random anatomical routes,frozen_baseline,0.0648279798824,0.00965915026894,0.107807541001,2.77555756156e-17,864691135324623260,6,6,5,5,4,0.816160809132,6.66133814775e-16
random anatomical routes,trialwise_field_projection,0.082786954705,0.0126196077334,0.112337027437,2.77555756156e-17,864691135324623260,6,6,5,5,4,0.816160809132,6.66133814775e-16
random anatomical routes,trialwise_update_oracle,,0.0126196077334,0.112337027437,2.77555756156e-17,864691135324623260,6,6,5,5,4,0.816160809132,6.66133814775e-16
unprojected baseline transfer,frozen_baseline,0.982016794605,0.996981191851,0.998587370782,,864691135324623260,6,6,5,5,4,0.816160809132,6.66133814775e-16
topology-matched routes,frozen_baseline,0.0693975604426,0.0395401435764,0.236590950669,2.35922392733e-16,864691135324623260,6,6,6,5,4,0.74121966511,9.99200722163e-16
topology-matched routes,trialwise_field_projection,0.0845400172,0.0597659520116,0.244470759011,2.35922392733e-16,864691135324623260,6,6,6,5,4,0.74121966511,9.99200722163e-16
topology-matched routes,trialwise_update_oracle,,0.0597659520116,0.244470759011,2.35922392733e-16,864691135324623260,6,6,6,5,4,0.74121966511,9.99200722163e-16
site-shuffled routes,frozen_baseline,0.0385192194705,0.0163203196744,0.181545470743,1.49186218934e-16,864691135324623260,6,6,6,5,4,0.74121966511,9.99200722163e-16
site-shuffled routes,trialwise_field_projection,0.0535128284071,0.0350266929903,0.187154195759,1.49186218934e-16,864691135324623260,6,6,6,5,4,0.74121966511,9.99200722163e-16
site-shuffled routes,trialwise_update_oracle,,0.0350266929903,0.187154195759,1.49186218934e-16,864691135324623260,6,6,6,5,4,0.74121966511,9.99200722163e-16
random anatomical routes,frozen_baseline,0.0693975604426,0.0395401435764,0.236590950669,2.22044604925e-16,864691135324623260,6,6,6,5,4,0.74121966511,9.99200722163e-16
