dataset,neurons,strategy,core_type,seed,epoch,train_acc,test_acc
fashion_mnist,128,local_ca,dendritic_additive,45,153,0.8013333082199097,0.7911999821662903
fashion_mnist,128,local_ca,dendritic_additive,45,154,0.8026458024978638,0.7900999784469604
fashion_mnist,128,local_ca,dendritic_additive,45,155,0.8027083277702332,0.7917999625205994
fashion_mnist,128,local_ca,dendritic_additive,45,156,0.8021041750907898,0.7914999723434448
fashion_mnist,128,local_ca,dendritic_additive,45,157,0.8021666407585144,0.789900004863739
fashion_mnist,128,local_ca,dendritic_additive,45,158,0.8029166460037231,0.7925999760627747
fashion_mnist,128,local_ca,dendritic_additive,45,159,0.8036458492279053,0.7919999957084656
fashion_mnist,128,local_ca,dendritic_additive,45,160,0.8025000095367432,0.7897999882698059
fashion_mnist,128,local_ca,dendritic_additive,45,161,0.8037708401679993,0.7910000085830688
fashion_mnist,128,local_ca,dendritic_additive,45,162,0.8044999837875366,0.793999969959259
fashion_mnist,128,local_ca,dendritic_additive,45,163,0.8048750162124634,0.7928999662399292
fashion_mnist,128,local_ca,dendritic_additive,45,164,0.8038749694824219,0.7960999608039856
fashion_mnist,128,local_ca,dendritic_additive,45,165,0.80447918176651,0.7936999797821045
fashion_mnist,128,local_ca,dendritic_additive,45,166,0.8040624856948853,0.7912999987602234
fashion_mnist,128,local_ca,dendritic_additive,45,167,0.8039582967758179,0.7924000024795532
fashion_mnist,128,local_ca,dendritic_additive,45,168,0.8041458129882812,0.7930999994277954
fashion_mnist,128,local_ca,dendritic_additive,45,169,0.8042916655540466,0.7935000061988831
fashion_mnist,128,local_ca,dendritic_additive,45,170,0.8046666383743286,0.7932999730110168
fashion_mnist,128,local_ca,dendritic_additive,45,171,0.8025208115577698,0.790399968624115
fashion_mnist,128,local_ca,dendritic_additive,45,172,0.8051249980926514,0.7950999736785889
fashion_mnist,128,local_ca,dendritic_additive,45,173,0.8050000071525574,0.7940999865531921
fashion_mnist,128,local_ca,dendritic_additive,45,174,0.804770827293396,0.7917999625205994
fashion_mnist,128,local_ca,dendritic_additive,45,175,0.8057083487510681,0.7942999601364136
fashion_mnist,128,local_ca,dendritic_additive,45,176,0.8058124780654907,0.7935999631881714
fashion_mnist,128,local_ca,dendritic_additive,45,177,0.8056458234786987,0.7931999564170837
fashion_mnist,128,local_ca,dendritic_additive,45,178,0.8058541417121887,0.7922999858856201
fashion_mnist,128,local_ca,dendritic_additive,45,179,0.8054999709129333,0.7931999564170837
fashion_mnist,128,local_ca,dendritic_additive,45,180,0.8067499995231628,0.7920999526977539
fashion_mnist,128,local_ca,dendritic_additive,45,181,0.805020809173584,0.791700005531311
fashion_mnist,128,local_ca,dendritic_additive,45,182,0.8070625066757202,0.7935999631881714
fashion_mnist,128,local_ca,dendritic_additive,45,183,0.8062291741371155,0.79339998960495
fashion_mnist,128,local_ca,dendritic_additive,45,184,0.808020830154419,0.7960000038146973
fashion_mnist,128,local_ca,dendritic_additive,45,185,0.8094375133514404,0.7982999682426453
fashion_mnist,128,local_ca,dendritic_additive,45,186,0.8088124990463257,0.7973999977111816
fashion_mnist,128,local_ca,dendritic_additive,45,187,0.8100416660308838,0.7962999939918518
fashion_mnist,128,local_ca,dendritic_additive,45,188,0.8052499890327454,0.7940999865531921
fashion_mnist,128,local_ca,dendritic_additive,45,189,0.8074166774749756,0.7961999773979187
fashion_mnist,128,local_ca,dendritic_additive,45,190,0.8083541393280029,0.7929999828338623
fashion_mnist,128,local_ca,dendritic_additive,45,191,0.8052083253860474,0.7954999804496765
fashion_mnist,128,local_ca,dendritic_additive,45,192,0.8052708506584167,0.7937999963760376
fashion_mnist,128,local_ca,dendritic_additive,45,193,0.8057083487510681,0.7925999760627747
fashion_mnist,128,local_ca,dendritic_additive,45,194,0.8053958415985107,0.7910000085830688
fashion_mnist,128,local_ca,dendritic_additive,45,195,0.8058958053588867,0.7911999821662903
fashion_mnist,128,local_ca,dendritic_additive,45,196,0.8039791584014893,0.7906999588012695
fashion_mnist,128,local_ca,dendritic_additive,45,197,0.8021041750907898,0.7897999882698059
fashion_mnist,128,local_ca,dendritic_additive,45,198,0.8041250109672546,0.7913999557495117
fashion_mnist,128,local_ca,dendritic_additive,45,199,0.8039582967758179,0.7890999913215637
fashion_mnist,128,local_ca,dendritic_additive,45,200,0.8029166460037231,0.7888999581336975
fashion_mnist,128,local_ca,dendritic_additive,46,1,0.10012499988079071,0.09999999403953552
fashion_mnist,128,local_ca,dendritic_additive,46,2,0.10012499988079071,0.09999999403953552
fashion_mnist,128,local_ca,dendritic_additive,46,3,0.16095833480358124,0.16249999403953552
fashion_mnist,128,local_ca,dendritic_additive,46,4,0.10087499767541885,0.09999999403953552
fashion_mnist,128,local_ca,dendritic_additive,46,5,0.09968750178813934,0.09999999403953552
fashion_mnist,128,local_ca,dendritic_additive,46,6,0.10087499767541885,0.09999999403953552
fashion_mnist,128,local_ca,dendritic_additive,46,7,0.09968750178813934,0.09999999403953552
fashion_mnist,128,local_ca,dendritic_additive,46,8,0.14499999582767487,0.1412999927997589
fashion_mnist,128,local_ca,dendritic_additive,46,9,0.17539583146572113,0.17719998955726624
fashion_mnist,128,local_ca,dendritic_additive,46,10,0.09954166412353516,0.10019999742507935
fashion_mnist,128,local_ca,dendritic_additive,46,11,0.1444374918937683,0.1468999981880188
fashion_mnist,128,local_ca,dendritic_additive,46,12,0.006812499836087227,0.004999999888241291
fashion_mnist,128,local_ca,dendritic_additive,46,13,0.1002916619181633,0.10029999911785126
fashion_mnist,128,local_ca,dendritic_additive,46,14,0.210979163646698,0.21089999377727509
fashion_mnist,128,local_ca,dendritic_additive,46,15,0.19818750023841858,0.19900000095367432
fashion_mnist,128,local_ca,dendritic_additive,46,16,0.2580625116825104,0.2572999894618988
fashion_mnist,128,local_ca,dendritic_additive,46,17,0.2696250081062317,0.2694999873638153
fashion_mnist,128,local_ca,dendritic_additive,46,18,0.19249999523162842,0.18930000066757202
fashion_mnist,128,local_ca,dendritic_additive,46,19,0.23341666162014008,0.23269999027252197
fashion_mnist,128,local_ca,dendritic_additive,46,20,0.22822916507720947,0.22630000114440918
fashion_mnist,128,local_ca,dendritic_additive,46,21,0.16972915828227997,0.16869999468326569
fashion_mnist,128,local_ca,dendritic_additive,46,22,0.24820832908153534,0.24249999225139618
fashion_mnist,128,local_ca,dendritic_additive,46,23,0.2356249988079071,0.23269999027252197
fashion_mnist,128,local_ca,dendritic_additive,46,24,0.38845834136009216,0.3886999785900116
fashion_mnist,128,local_ca,dendritic_additive,46,25,0.4170833230018616,0.41279998421669006
fashion_mnist,128,local_ca,dendritic_additive,46,26,0.5520208477973938,0.5458999872207642
fashion_mnist,128,local_ca,dendritic_additive,46,27,0.4997291564941406,0.49559998512268066
fashion_mnist,128,local_ca,dendritic_additive,46,28,0.5426874756813049,0.5363999605178833
fashion_mnist,128,local_ca,dendritic_additive,46,29,0.5850416421890259,0.5769000053405762
fashion_mnist,128,local_ca,dendritic_additive,46,30,0.6365416646003723,0.6272000074386597
fashion_mnist,128,local_ca,dendritic_additive,46,31,0.6402708292007446,0.630899965763092
fashion_mnist,128,local_ca,dendritic_additive,46,32,0.6315208077430725,0.6236000061035156
fashion_mnist,128,local_ca,dendritic_additive,46,33,0.6558958292007446,0.6486999988555908
fashion_mnist,128,local_ca,dendritic_additive,46,34,0.6757083535194397,0.6663999557495117
fashion_mnist,128,local_ca,dendritic_additive,46,35,0.6777916550636292,0.671999990940094
fashion_mnist,128,local_ca,dendritic_additive,46,36,0.6751458048820496,0.6650999784469604
fashion_mnist,128,local_ca,dendritic_additive,46,37,0.6678958535194397,0.6550999879837036
fashion_mnist,128,local_ca,dendritic_additive,46,38,0.6904582977294922,0.6809999942779541
fashion_mnist,128,local_ca,dendritic_additive,46,39,0.687208354473114,0.6796000003814697
fashion_mnist,128,local_ca,dendritic_additive,46,40,0.6892291307449341,0.6807999610900879
fashion_mnist,128,local_ca,dendritic_additive,46,41,0.690833330154419,0.6811000108718872
fashion_mnist,128,local_ca,dendritic_additive,46,42,0.6910625100135803,0.6807000041007996
fashion_mnist,128,local_ca,dendritic_additive,46,43,0.690583348274231,0.6800999641418457
fashion_mnist,128,local_ca,dendritic_additive,46,44,0.684374988079071,0.6714999675750732
fashion_mnist,128,local_ca,dendritic_additive,46,45,0.6856041550636292,0.6783999800682068
fashion_mnist,128,local_ca,dendritic_additive,46,46,0.5197499990463257,0.5227999687194824
fashion_mnist,128,local_ca,dendritic_additive,46,47,0.4077500104904175,0.40799999237060547
fashion_mnist,128,local_ca,dendritic_additive,46,48,0.26356250047683716,0.2620999813079834
fashion_mnist,128,local_ca,dendritic_additive,46,49,0.2606458365917206,0.2587999999523163
fashion_mnist,128,local_ca,dendritic_additive,46,50,0.27027082443237305,0.2694999873638153
fashion_mnist,128,local_ca,dendritic_additive,46,51,0.29079166054725647,0.2888999879360199
fashion_mnist,128,local_ca,dendritic_additive,46,52,0.3552708327770233,0.35659998655319214
fashion_mnist,128,local_ca,dendritic_additive,46,53,0.38735416531562805,0.38760000467300415
fashion_mnist,128,local_ca,dendritic_additive,46,54,0.32862499356269836,0.3278999924659729
fashion_mnist,128,local_ca,dendritic_additive,46,55,0.3791666626930237,0.3814999759197235
fashion_mnist,128,local_ca,dendritic_additive,46,56,0.328312486410141,0.32979997992515564
fashion_mnist,128,local_ca,dendritic_additive,46,57,0.3163749873638153,0.3164999783039093
fashion_mnist,128,local_ca,dendritic_additive,46,58,0.3932083249092102,0.39249998331069946
fashion_mnist,128,local_ca,dendritic_additive,46,59,0.31602081656455994,0.3172999918460846
fashion_mnist,128,local_ca,dendritic_additive,46,60,0.36399999260902405,0.3650999963283539
fashion_mnist,128,local_ca,dendritic_additive,46,61,0.40043750405311584,0.39969998598098755
fashion_mnist,128,local_ca,dendritic_additive,46,62,0.4188958406448364,0.42239999771118164
fashion_mnist,128,local_ca,dendritic_additive,46,63,0.4087916612625122,0.40950000286102295
fashion_mnist,128,local_ca,dendritic_additive,46,64,0.4248333275318146,0.4258999824523926
fashion_mnist,128,local_ca,dendritic_additive,46,65,0.4231041669845581,0.421999990940094
fashion_mnist,128,local_ca,dendritic_additive,46,66,0.41499999165534973,0.41609999537467957
fashion_mnist,128,local_ca,dendritic_additive,46,67,0.4388124942779541,0.43629997968673706
fashion_mnist,128,local_ca,dendritic_additive,46,68,0.4339791536331177,0.43529999256134033
fashion_mnist,128,local_ca,dendritic_additive,46,69,0.46539583802223206,0.46889999508857727
fashion_mnist,128,local_ca,dendritic_additive,46,70,0.504687488079071,0.5038999915122986
fashion_mnist,128,local_ca,dendritic_additive,46,71,0.46672916412353516,0.46869999170303345
fashion_mnist,128,local_ca,dendritic_additive,46,72,0.453104168176651,0.45170000195503235
fashion_mnist,128,local_ca,dendritic_additive,46,73,0.4702083170413971,0.46859997510910034
fashion_mnist,128,local_ca,dendritic_additive,46,74,0.5005624890327454,0.5001000165939331
fashion_mnist,128,local_ca,dendritic_additive,46,75,0.5228333473205566,0.5205999612808228
fashion_mnist,128,local_ca,dendritic_additive,46,76,0.5042083263397217,0.5022000074386597
fashion_mnist,128,local_ca,dendritic_additive,46,77,0.5458333492279053,0.5457000136375427
fashion_mnist,128,local_ca,dendritic_additive,46,78,0.5337291359901428,0.5320999622344971
fashion_mnist,128,local_ca,dendritic_additive,46,79,0.5263124704360962,0.5248000025749207
fashion_mnist,128,local_ca,dendritic_additive,46,80,0.507687509059906,0.5058000087738037
fashion_mnist,128,local_ca,dendritic_additive,46,81,0.5636041760444641,0.5597000122070312
fashion_mnist,128,local_ca,dendritic_additive,46,82,0.5600416660308838,0.555899977684021
fashion_mnist,128,local_ca,dendritic_additive,46,83,0.5535625219345093,0.5507999658584595
fashion_mnist,128,local_ca,dendritic_additive,46,84,0.5468958020210266,0.5424000024795532
fashion_mnist,128,local_ca,dendritic_additive,46,85,0.570645809173584,0.564300000667572
fashion_mnist,128,local_ca,dendritic_additive,46,86,0.5770624876022339,0.5703999996185303
fashion_mnist,128,local_ca,dendritic_additive,46,87,0.5695416331291199,0.5694000124931335
fashion_mnist,128,local_ca,dendritic_additive,46,88,0.6007708311080933,0.5913999676704407
fashion_mnist,128,local_ca,dendritic_additive,46,89,0.5798749923706055,0.5737000107765198
fashion_mnist,128,local_ca,dendritic_additive,46,90,0.590833306312561,0.585599958896637
fashion_mnist,128,local_ca,dendritic_additive,46,91,0.6092291474342346,0.599299967288971
fashion_mnist,128,local_ca,dendritic_additive,46,92,0.606249988079071,0.593999981880188
fashion_mnist,128,local_ca,dendritic_additive,46,93,0.6002500057220459,0.5946999788284302
fashion_mnist,128,local_ca,dendritic_additive,46,94,0.5999583005905151,0.5907999873161316
fashion_mnist,128,local_ca,dendritic_additive,46,95,0.6071041822433472,0.5963000059127808
fashion_mnist,128,local_ca,dendritic_additive,46,96,0.6223333477973938,0.6182999610900879
fashion_mnist,128,local_ca,dendritic_additive,46,97,0.6092291474342346,0.601099967956543
fashion_mnist,128,local_ca,dendritic_additive,46,98,0.6104999780654907,0.604699969291687
fashion_mnist,128,local_ca,dendritic_additive,46,99,0.6192708015441895,0.6144999861717224
fashion_mnist,128,local_ca,dendritic_additive,46,100,0.6315833330154419,0.6222999691963196
fashion_mnist,128,local_ca,dendritic_additive,46,101,0.6572916507720947,0.6470999717712402
fashion_mnist,128,local_ca,dendritic_additive,46,102,0.6489999890327454,0.6412999629974365
fashion_mnist,128,local_ca,dendritic_additive,46,103,0.6412708163261414,0.6349999904632568
fashion_mnist,128,local_ca,dendritic_additive,46,104,0.6702708005905151,0.65829998254776
fashion_mnist,128,local_ca,dendritic_additive,46,105,0.6651250123977661,0.6548999547958374
fashion_mnist,128,local_ca,dendritic_additive,46,106,0.6662499904632568,0.6536999940872192
fashion_mnist,128,local_ca,dendritic_additive,46,107,0.6707291603088379,0.6617000102996826
fashion_mnist,128,local_ca,dendritic_additive,46,108,0.6656666398048401,0.6567999720573425
fashion_mnist,128,local_ca,dendritic_additive,46,109,0.6662083268165588,0.6571999788284302
fashion_mnist,128,local_ca,dendritic_additive,46,110,0.6819791793823242,0.6718999743461609
fashion_mnist,128,local_ca,dendritic_additive,46,111,0.6852291822433472,0.6757999658584595
fashion_mnist,128,local_ca,dendritic_additive,46,112,0.6647083163261414,0.6606000065803528
fashion_mnist,128,local_ca,dendritic_additive,46,113,0.6789166331291199,0.6699999570846558
fashion_mnist,128,local_ca,dendritic_additive,46,114,0.6753958463668823,0.6699999570846558
fashion_mnist,128,local_ca,dendritic_additive,46,115,0.6815833449363708,0.6746000051498413
fashion_mnist,128,local_ca,dendritic_additive,46,116,0.6875,0.6797999739646912
fashion_mnist,128,local_ca,dendritic_additive,46,117,0.6890833377838135,0.6796999573707581
fashion_mnist,128,local_ca,dendritic_additive,46,118,0.692437469959259,0.6859999895095825
fashion_mnist,128,local_ca,dendritic_additive,46,119,0.6928125023841858,0.686199963092804
fashion_mnist,128,local_ca,dendritic_additive,46,120,0.6935208439826965,0.6854000091552734
fashion_mnist,128,local_ca,dendritic_additive,46,121,0.690708339214325,0.6834999918937683
fashion_mnist,128,local_ca,dendritic_additive,46,122,0.6948333382606506,0.6883999705314636
fashion_mnist,128,local_ca,dendritic_additive,46,123,0.7013124823570251,0.6926000118255615
fashion_mnist,128,local_ca,dendritic_additive,46,124,0.7017291784286499,0.6944999694824219
fashion_mnist,128,local_ca,dendritic_additive,46,125,0.7103541493415833,0.7015999555587769
fashion_mnist,128,local_ca,dendritic_additive,46,126,0.6999374628067017,0.6935999989509583
fashion_mnist,128,local_ca,dendritic_additive,46,127,0.7050625085830688,0.6972000002861023
fashion_mnist,128,local_ca,dendritic_additive,46,128,0.7061458230018616,0.6973999738693237
fashion_mnist,128,local_ca,dendritic_additive,46,129,0.7039791345596313,0.6969000101089478
fashion_mnist,128,local_ca,dendritic_additive,46,130,0.6958958506584167,0.6891999840736389
fashion_mnist,128,local_ca,dendritic_additive,46,131,0.7053958177566528,0.6972999572753906
fashion_mnist,128,local_ca,dendritic_additive,46,132,0.7170208096504211,0.7075999975204468
fashion_mnist,128,local_ca,dendritic_additive,46,133,0.7120416760444641,0.7023999691009521
fashion_mnist,128,local_ca,dendritic_additive,46,134,0.7086666822433472,0.7035999894142151
fashion_mnist,128,local_ca,dendritic_additive,46,135,0.7073333263397217,0.6990000009536743
fashion_mnist,128,local_ca,dendritic_additive,46,136,0.7126249670982361,0.705299973487854
fashion_mnist,128,local_ca,dendritic_additive,46,137,0.7112083435058594,0.7010999917984009
fashion_mnist,128,local_ca,dendritic_additive,46,138,0.7170208096504211,0.7078999876976013
fashion_mnist,128,local_ca,dendritic_additive,46,139,0.7228541374206543,0.717799961566925
fashion_mnist,128,local_ca,dendritic_additive,46,140,0.7130416631698608,0.7031999826431274
fashion_mnist,128,local_ca,dendritic_additive,46,141,0.7175416350364685,0.7084000110626221
fashion_mnist,128,local_ca,dendritic_additive,46,142,0.7097707986831665,0.7028999924659729
fashion_mnist,128,local_ca,dendritic_additive,46,143,0.7201250195503235,0.7098999619483948
fashion_mnist,128,local_ca,dendritic_additive,46,144,0.734541654586792,0.7250999808311462
fashion_mnist,128,local_ca,dendritic_additive,46,145,0.7182916402816772,0.707099974155426
fashion_mnist,128,local_ca,dendritic_additive,46,146,0.7242708206176758,0.7142999768257141
fashion_mnist,128,local_ca,dendritic_additive,46,147,0.7164999842643738,0.7058999538421631
fashion_mnist,128,local_ca,dendritic_additive,46,148,0.7204999923706055,0.7069999575614929
fashion_mnist,128,local_ca,dendritic_additive,46,149,0.7227500081062317,0.7105000019073486
fashion_mnist,128,local_ca,dendritic_additive,46,150,0.7244791388511658,0.7120999693870544
fashion_mnist,128,local_ca,dendritic_additive,46,151,0.7384791374206543,0.7260000109672546
fashion_mnist,128,local_ca,dendritic_additive,46,152,0.7292083501815796,0.7202000021934509
fashion_mnist,128,local_ca,dendritic_additive,46,153,0.7335208058357239,0.7227999567985535
fashion_mnist,128,local_ca,dendritic_additive,46,154,0.7361249923706055,0.7252999544143677
fashion_mnist,128,local_ca,dendritic_additive,46,155,0.7402291297912598,0.7289999723434448
fashion_mnist,128,local_ca,dendritic_additive,46,156,0.7399791479110718,0.7311999797821045
fashion_mnist,128,local_ca,dendritic_additive,46,157,0.7300416827201843,0.7202000021934509
fashion_mnist,128,local_ca,dendritic_additive,46,158,0.7310000061988831,0.7210999727249146
fashion_mnist,128,local_ca,dendritic_additive,46,159,0.7401250004768372,0.7293999791145325
fashion_mnist,128,local_ca,dendritic_additive,46,160,0.7243333458900452,0.7134000062942505
fashion_mnist,128,local_ca,dendritic_additive,46,161,0.731166660785675,0.7200999855995178
fashion_mnist,128,local_ca,dendritic_additive,46,162,0.7353333234786987,0.7267999649047852
fashion_mnist,128,local_ca,dendritic_additive,46,163,0.7349166870117188,0.7238999605178833
fashion_mnist,128,local_ca,dendritic_additive,46,164,0.7395416498184204,0.7328000068664551
fashion_mnist,128,local_ca,dendritic_additive,46,165,0.7362083196640015,0.7236999869346619
fashion_mnist,128,local_ca,dendritic_additive,46,166,0.7427916526794434,0.7295999526977539
fashion_mnist,128,local_ca,dendritic_additive,46,167,0.7428541779518127,0.7351999878883362
fashion_mnist,128,local_ca,dendritic_additive,46,168,0.7437499761581421,0.7294999957084656
fashion_mnist,128,local_ca,dendritic_additive,46,169,0.7347291707992554,0.7234999537467957
fashion_mnist,128,local_ca,dendritic_additive,46,170,0.745187520980835,0.7348999977111816
fashion_mnist,128,local_ca,dendritic_additive,46,171,0.7449166774749756,0.7361999750137329
fashion_mnist,128,local_ca,dendritic_additive,46,172,0.7402499914169312,0.7293999791145325
fashion_mnist,128,local_ca,dendritic_additive,46,173,0.7494166493415833,0.7379999756813049
fashion_mnist,128,local_ca,dendritic_additive,46,174,0.7456666827201843,0.7379999756813049
fashion_mnist,128,local_ca,dendritic_additive,46,175,0.7536458373069763,0.7422999739646912
fashion_mnist,128,local_ca,dendritic_additive,46,176,0.7412916421890259,0.7305999994277954
fashion_mnist,128,local_ca,dendritic_additive,46,177,0.7515208125114441,0.7411999702453613
fashion_mnist,128,local_ca,dendritic_additive,46,178,0.7456874847412109,0.736799955368042
fashion_mnist,128,local_ca,dendritic_additive,46,179,0.7408958077430725,0.729699969291687
fashion_mnist,128,local_ca,dendritic_additive,46,180,0.7530208230018616,0.7450000047683716
fashion_mnist,128,local_ca,dendritic_additive,46,181,0.7351666688919067,0.7231000065803528
fashion_mnist,128,local_ca,dendritic_additive,46,182,0.7483958005905151,0.7416999936103821
fashion_mnist,128,local_ca,dendritic_additive,46,183,0.7578125,0.7434999942779541
fashion_mnist,128,local_ca,dendritic_additive,46,184,0.7588750123977661,0.7511000037193298
fashion_mnist,128,local_ca,dendritic_additive,46,185,0.7538124918937683,0.7444999814033508
fashion_mnist,128,local_ca,dendritic_additive,46,186,0.7588958144187927,0.746399998664856
fashion_mnist,128,local_ca,dendritic_additive,46,187,0.7527708411216736,0.7468999624252319
fashion_mnist,128,local_ca,dendritic_additive,46,188,0.7586458325386047,0.748699963092804
fashion_mnist,128,local_ca,dendritic_additive,46,189,0.7568749785423279,0.7439999580383301
fashion_mnist,128,local_ca,dendritic_additive,46,190,0.7552083134651184,0.7453999519348145
fashion_mnist,128,local_ca,dendritic_additive,46,191,0.758062481880188,0.7462999820709229
fashion_mnist,128,local_ca,dendritic_additive,46,192,0.7494583129882812,0.7382000088691711
fashion_mnist,128,local_ca,dendritic_additive,46,193,0.7607291340827942,0.7513999938964844
fashion_mnist,128,local_ca,dendritic_additive,46,194,0.7644582986831665,0.7550999522209167
fashion_mnist,128,local_ca,dendritic_additive,46,195,0.7588333487510681,0.7508999705314636
fashion_mnist,128,local_ca,dendritic_additive,46,196,0.765708327293396,0.7562999725341797
fashion_mnist,128,local_ca,dendritic_additive,46,197,0.7648749947547913,0.7527999877929688
fashion_mnist,128,local_ca,dendritic_additive,46,198,0.7590624690055847,0.7462999820709229
fashion_mnist,128,local_ca,dendritic_additive,46,199,0.7490416765213013,0.7375999689102173
fashion_mnist,128,local_ca,dendritic_additive,46,200,0.7658958435058594,0.7563999891281128
fashion_mnist,128,standard,dendritic_additive,42,1,0.10010416805744171,0.09999999403953552
fashion_mnist,128,standard,dendritic_additive,42,2,0.11912500113248825,0.11889999359846115
fashion_mnist,128,standard,dendritic_additive,42,3,0.34454166889190674,0.3409999907016754
fashion_mnist,128,standard,dendritic_additive,42,4,0.445416659116745,0.44189998507499695
fashion_mnist,128,standard,dendritic_additive,42,5,0.5202916860580444,0.5202000141143799
fashion_mnist,128,standard,dendritic_additive,42,6,0.6694166660308838,0.6657999753952026
fashion_mnist,128,standard,dendritic_additive,42,7,0.7203333377838135,0.7123000025749207
fashion_mnist,128,standard,dendritic_additive,42,8,0.7465624809265137,0.7382000088691711
fashion_mnist,128,standard,dendritic_additive,42,9,0.7684375047683716,0.7560999989509583
fashion_mnist,128,standard,dendritic_additive,42,10,0.784416675567627,0.7748000025749207
fashion_mnist,128,standard,dendritic_additive,42,11,0.793583333492279,0.7838999629020691
fashion_mnist,128,standard,dendritic_additive,42,12,0.8022499680519104,0.7935999631881714
fashion_mnist,128,standard,dendritic_additive,42,13,0.8112083077430725,0.8009999990463257
fashion_mnist,128,standard,dendritic_additive,42,14,0.8173750042915344,0.8066999912261963
fashion_mnist,128,standard,dendritic_additive,42,15,0.8243125081062317,0.8138999938964844
fashion_mnist,128,standard,dendritic_additive,42,16,0.8290833234786987,0.81659996509552
fashion_mnist,128,standard,dendritic_additive,42,17,0.8318749666213989,0.8205999732017517
fashion_mnist,128,standard,dendritic_additive,42,18,0.8367083072662354,0.8245999813079834
fashion_mnist,128,standard,dendritic_additive,42,19,0.8401458263397217,0.827299952507019
fashion_mnist,128,standard,dendritic_additive,42,20,0.8441458344459534,0.8308999538421631
fashion_mnist,128,standard,dendritic_additive,42,21,0.847000002861023,0.8334999680519104
fashion_mnist,128,standard,dendritic_additive,42,22,0.8498125076293945,0.8341000080108643
fashion_mnist,128,standard,dendritic_additive,42,23,0.8511874675750732,0.8341999650001526
fashion_mnist,128,standard,dendritic_additive,42,24,0.8536249995231628,0.839199960231781
fashion_mnist,128,standard,dendritic_additive,42,25,0.8563125133514404,0.8405999541282654
fashion_mnist,128,standard,dendritic_additive,42,26,0.8591041564941406,0.8438000082969666
fashion_mnist,128,standard,dendritic_additive,42,27,0.8608124852180481,0.8447999954223633
fashion_mnist,128,standard,dendritic_additive,42,28,0.8628125190734863,0.8460999727249146
fashion_mnist,128,standard,dendritic_additive,42,29,0.8647916316986084,0.8473999500274658
fashion_mnist,128,standard,dendritic_additive,42,30,0.8662916421890259,0.8488999605178833
fashion_mnist,128,standard,dendritic_additive,42,31,0.8686875104904175,0.8500999808311462
fashion_mnist,128,standard,dendritic_additive,42,32,0.8690833449363708,0.8477999567985535
fashion_mnist,128,standard,dendritic_additive,42,33,0.870270848274231,0.8490999937057495
fashion_mnist,128,standard,dendritic_additive,42,34,0.8734374642372131,0.8518999814987183
fashion_mnist,128,standard,dendritic_additive,42,35,0.8734166622161865,0.8514999747276306
fashion_mnist,128,standard,dendritic_additive,42,36,0.874750018119812,0.8534999489784241
fashion_mnist,128,standard,dendritic_additive,42,37,0.8766458034515381,0.8544999957084656
fashion_mnist,128,standard,dendritic_additive,42,38,0.8755833506584167,0.8531999588012695
fashion_mnist,128,standard,dendritic_additive,42,39,0.879729151725769,0.8569999933242798
fashion_mnist,128,standard,dendritic_additive,42,40,0.8818958401679993,0.8585000038146973
fashion_mnist,128,standard,dendritic_additive,42,41,0.8809791803359985,0.8578000068664551
fashion_mnist,128,standard,dendritic_additive,42,42,0.88260418176651,0.8593999743461609
fashion_mnist,128,standard,dendritic_additive,42,43,0.883354127407074,0.8574999570846558
fashion_mnist,128,standard,dendritic_additive,42,44,0.8847083449363708,0.8603000044822693
fashion_mnist,128,standard,dendritic_additive,42,45,0.885854184627533,0.8615999817848206
fashion_mnist,128,standard,dendritic_additive,42,46,0.8869791626930237,0.8629999756813049
fashion_mnist,128,standard,dendritic_additive,42,47,0.8883125185966492,0.8625999689102173
fashion_mnist,128,standard,dendritic_additive,42,48,0.8888333439826965,0.8639000058174133
fashion_mnist,128,standard,dendritic_additive,42,49,0.8900416493415833,0.8637999892234802
fashion_mnist,128,standard,dendritic_additive,42,50,0.89104163646698,0.8649999499320984
fashion_mnist,128,standard,dendritic_additive,42,51,0.89104163646698,0.8641999959945679
fashion_mnist,128,standard,dendritic_additive,42,52,0.8922291398048401,0.865399956703186
fashion_mnist,128,standard,dendritic_additive,42,53,0.8933541774749756,0.866599977016449
fashion_mnist,128,standard,dendritic_additive,42,54,0.8947916626930237,0.8679999709129333
fashion_mnist,128,standard,dendritic_additive,42,55,0.895645797252655,0.8661999702453613
fashion_mnist,128,standard,dendritic_additive,42,56,0.8969583511352539,0.8679999709129333
fashion_mnist,128,standard,dendritic_additive,42,57,0.8963124752044678,0.8667999505996704
fashion_mnist,128,standard,dendritic_additive,42,58,0.898187518119812,0.8672999739646912
fashion_mnist,128,standard,dendritic_additive,42,59,0.898354172706604,0.8689999580383301
fashion_mnist,128,standard,dendritic_additive,42,60,0.8991249799728394,0.8684999942779541
fashion_mnist,128,standard,dendritic_additive,42,61,0.8994791507720947,0.8704999685287476
fashion_mnist,128,standard,dendritic_additive,42,62,0.901770830154419,0.8700999617576599
fashion_mnist,128,standard,dendritic_additive,42,63,0.901687502861023,0.8700000047683716
fashion_mnist,128,standard,dendritic_additive,42,64,0.9033541679382324,0.8709999918937683
fashion_mnist,128,standard,dendritic_additive,42,65,0.9039375185966492,0.8708999752998352
fashion_mnist,128,standard,dendritic_additive,42,66,0.9050208330154419,0.8707000017166138
fashion_mnist,128,standard,dendritic_additive,42,67,0.9057916402816772,0.8723999857902527
