config_id,model_type,ie_synapses,dataset,seed,strategy,broadcast_mode,layer_name,is_shunting,R_tot_mean,R_tot_std,R_tot_median,R_tot_q25,R_tot_q75,R_tot_max,R_tot_min,g_tot_mean,g_tot_std,voltage_mean,voltage_std,sensitivity_exc_mean,sensitivity_exc_std,sensitivity_inh_mean,sensitivity_inh_std
config_15,dendritic_shunting,5,mnist,45,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.019990386441349983,0.00013764503819402307,0.019974417984485626,0.0199289433658123,0.020020236261188984,0.020278168842196465,0.01976567506790161,50.026405334472656,0.3431965112686157,0.31649622321128845,0.21584179997444153,0.013664500787854195,0.004317454062402248,0.006325886584818363,0.004311883356422186
config_16,dendritic_shunting,10,mnist,42,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.7165136337280273,0.19234396517276764,0.7326799631118774,0.5878163427114487,0.8659139573574066,1.0,0.18817369639873505,1.537183165550232,0.5712059140205383,0.25393298268318176,0.1972283124923706,0.552352786064148,0.24550679326057434,0.16416089236736298,0.10764700174331665
config_16,dendritic_shunting,10,mnist,42,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.02012818679213524,0.00031581410439684987,0.020189594477415085,0.0199611927382648,0.02035399852320552,0.02072884514927864,0.018447699025273323,49.69402313232422,0.793268620967865,0.21238486468791962,0.19696159660816193,0.0158541277050972,0.003975713159888983,0.0042740581557154655,0.003963446244597435
config_16,dendritic_shunting,10,mnist,42,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.019990544766187668,0.0001584315177751705,0.019976451992988586,0.019908173941075802,0.020054525695741177,0.020288778468966484,0.01969306729733944,50.02678298950195,0.395833283662796,0.15947206318378448,0.19556210935115814,0.016805831342935562,0.003919355571269989,0.0031847148202359676,0.003900970797985792
config_17,dendritic_shunting,10,mnist,43,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.7087763547897339,0.20348571240901947,0.7240526676177979,0.5527202486991882,0.8864626884460449,1.0,0.1564839482307434,1.5703389644622803,0.598246693611145,0.21434840559959412,0.1953977644443512,0.572219729423523,0.2487276792526245,0.13655655086040497,0.10603513568639755
config_17,dendritic_shunting,10,mnist,43,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.020103100687265396,0.00028446438955143094,0.020133741199970245,0.019937374629080296,0.020302122924476862,0.020703015848994255,0.01875150203704834,49.753639221191406,0.7117910385131836,0.2059132605791092,0.21244816482067108,0.01597290299832821,0.004300257191061974,0.004130199551582336,0.004250700585544109
config_17,dendritic_shunting,10,mnist,43,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.01988627202808857,0.0001474357704864815,0.01984259858727455,0.019774094223976135,0.01992493774741888,0.02026338130235672,0.01969071850180626,50.2886848449707,0.3695797324180603,0.1868014633655548,0.22454962134361267,0.01617005281150341,0.004464972764253616,0.0037162185180932283,0.004469902254641056
config_18,dendritic_shunting,10,mnist,44,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.6551632285118103,0.22217440605163574,0.6834094524383545,0.4654310345649719,0.8355301469564438,1.0,0.1250164657831192,1.7919119596481323,0.8667455911636353,0.17550262808799744,0.15721076726913452,0.5423368811607361,0.22882696986198425,0.1128263920545578,0.09889990091323853
config_18,dendritic_shunting,10,mnist,44,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.019997162744402885,0.00039738265331834555,0.020052682608366013,0.019739958457648754,0.020296544767916203,0.02077726274728775,0.018018165603280067,50.02710723876953,1.0076504945755005,0.1605830043554306,0.15200598537921906,0.0167839452624321,0.0030494704842567444,0.0032132191117852926,0.003044651122763753
config_18,dendritic_shunting,10,mnist,44,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.02003774605691433,0.00022298090334516019,0.020029287785291672,0.01983787165954709,0.020260902121663094,0.02037931978702545,0.019688531756401062,49.911991119384766,0.5552709698677063,0.15460941195487976,0.16579701006412506,0.016943518072366714,0.003344309749081731,0.0030942268203943968,0.003316344227641821
config_19,dendritic_shunting,10,mnist,45,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.5410861372947693,0.222774475812912,0.5181354284286499,0.3505161479115486,0.7233099639415741,1.0,0.11319589614868164,2.2541747093200684,1.096053957939148,0.16919954121112823,0.15840792655944824,0.4457750916481018,0.20990398526191711,0.09531103074550629,0.09606852382421494
config_19,dendritic_shunting,10,mnist,45,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.02000151202082634,0.00043513847049325705,0.020072925835847855,0.01973589602857828,0.020333586260676384,0.02077368274331093,0.017995081841945648,50.020301818847656,1.107480764389038,0.15977679193019867,0.1670200526714325,0.01679699867963791,0.003331961575895548,0.003204513108357787,0.0033637159503996372
config_19,dendritic_shunting,10,mnist,45,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.020065955817699432,0.00020717665029224008,0.02004517987370491,0.01988816959783435,0.020259424578398466,0.02038991078734398,0.019764801487326622,49.84096145629883,0.5144480466842651,0.15646551549434662,0.18196628987789154,0.01693275198340416,0.003675928572192788,0.003133204532787204,0.0036365478299558163
config_2,dendritic_shunting,2,mnist,44,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.654086709022522,0.30403080582618713,0.7378934621810913,0.5637006014585495,0.8824170529842377,1.0,0.0343925766646862,3.369710683822632,4.611350059509277,0.1836782693862915,0.18203283846378326,0.5344582200050354,0.306148499250412,0.11962839961051941,0.11057329177856445
config_2,dendritic_shunting,2,mnist,44,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.019634878262877464,0.0016601277748122811,0.020471496507525444,0.01931797293946147,0.020658819936215878,0.021129518747329712,0.013288136571645737,51.35054016113281,4.993889331817627,0.16961301863193512,0.1693653166294098,0.016280051320791245,0.0035490423906594515,0.0033548271749168634,0.003400857327505946
config_2,dendritic_shunting,2,mnist,44,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.020061152055859566,0.00021243069204501808,0.020055461674928665,0.019870101008564234,0.02027663169428706,0.020334092900156975,0.019720369949936867,49.853187561035156,0.5288122296333313,0.15794114768505096,0.16924349963665009,0.016896266490221024,0.0034098117612302303,0.003164884401485324,0.0033838956151157618
config_20,dendritic_shunting,10,mnist,42,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.70834881067276,0.1852574199438095,0.7162699699401855,0.583897665143013,0.8480516970157623,1.0,0.19161631166934967,1.5407702922821045,0.5318405032157898,0.33826538920402527,0.21627235412597656,0.48883411288261414,0.24467264115810394,0.2195146530866623,0.11797302961349487
config_20,dendritic_shunting,10,mnist,42,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.02009846456348896,0.0003057878348045051,0.020155763253569603,0.019930490758270025,0.020318932831287384,0.020716100931167603,0.01865454949438572,49.766727447509766,0.7678260207176208,0.35088488459587097,0.24748440086841583,0.013050799258053303,0.004987548105418682,0.007047662977129221,0.004965593572705984
config_20,dendritic_shunting,10,mnist,42,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.02004222199320793,0.00014320507762022316,0.0200892873108387,0.01995911542326212,0.020126089453697205,0.02028501406311989,0.019709058105945587,49.89722442626953,0.3577142059803009,0.38200682401657104,0.2528057098388672,0.012386399321258068,0.005060790106654167,0.007655823137611151,0.005058671813458204
config_21,dendritic_shunting,10,mnist,43,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.7077378034591675,0.19830097258090973,0.7207862138748169,0.554415225982666,0.8793219029903412,1.0,0.1583976149559021,1.5614135265350342,0.5691331028938293,0.2584107220172882,0.2093646079301834,0.5426454544067383,0.24969886243343353,0.1650923639535904,0.11304903030395508
config_21,dendritic_shunting,10,mnist,43,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.020084990188479424,0.00029111356707289815,0.020124226808547974,0.01991019118577242,0.020288013853132725,0.020679909735918045,0.018677780404686928,49.799007415771484,0.730670154094696,0.27804267406463623,0.24641305208206177,0.014511579647660255,0.0049760309047997,0.00557341193780303,0.004926929250359535
config_21,dendritic_shunting,10,mnist,43,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.01994447410106659,0.00011477476800791919,0.019947001710534096,0.019858045037835836,0.019991985987871885,0.020210951566696167,0.01980118453502655,50.1408576965332,0.2871202826499939,0.30585700273513794,0.25515156984329224,0.013842162676155567,0.005082194227725267,0.006102310493588448,0.0050900718197226524
config_22,dendritic_shunting,10,mnist,44,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.6537403464317322,0.21531954407691956,0.6755625009536743,0.473997563123703,0.8271825462579727,1.0,0.1337510049343109,1.7712502479553223,0.8087741136550903,0.2175729125738144,0.17195096611976624,0.5141937732696533,0.22342434525489807,0.13954664766788483,0.10871747136116028
config_22,dendritic_shunting,10,mnist,44,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.020007217302918434,0.00038306115311570466,0.020055614411830902,0.0197609793394804,0.020294637884944677,0.020734233781695366,0.018219614401459694,50.00052261352539,0.96943199634552,0.22610263526439667,0.18341496586799622,0.015481024980545044,0.0036736109759658575,0.004526190925389528,0.003675994463264942
config_22,dendritic_shunting,10,mnist,44,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.019993750378489494,0.00016627104196231812,0.01996161788702011,0.019879376981407404,0.020131693221628666,0.02032282203435898,0.019724493846297264,50.01907730102539,0.4148879945278168,0.27657604217529297,0.17871016263961792,0.014463042840361595,0.003570807632058859,0.005530709866434336,0.003574061207473278
config_23,dendritic_shunting,10,mnist,45,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.5494966506958008,0.21549077332019806,0.5353390574455261,0.3646385967731476,0.7196831256151199,1.0,0.10772183537483215,2.180229902267456,1.0193942785263062,0.23281358182430267,0.18507711589336395,0.4190937876701355,0.2050492912530899,0.13040277361869812,0.11124569177627563
config_23,dendritic_shunting,10,mnist,45,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.020022094249725342,0.000405829370720312,0.02008076012134552,0.019772890955209732,0.02033913414925337,0.020741906017065048,0.01812419667840004,49.96568298339844,1.0292673110961914,0.2566756308078766,0.21398095786571503,0.014872129075229168,0.004268658813089132,0.005149965640157461,0.004308611620217562
config_23,dendritic_shunting,10,mnist,45,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.020000308752059937,0.0001281496515730396,0.019999559968709946,0.01991392532363534,0.02010565996170044,0.020190127193927765,0.019693449139595032,50.00128936767578,0.32142558693885803,0.31229954957962036,0.22487175464630127,0.01374961156398058,0.004483606666326523,0.00625069672241807,0.004503477364778519
config_24,dendritic_shunting,20,mnist,42,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.7649269700050354,0.1424352526664734,0.7651408314704895,0.6598283052444458,0.8750779926776886,1.0,0.31767988204956055,1.3579270839691162,0.27963241934776306,0.23033981025218964,0.17547839879989624,0.6069069504737854,0.21705789864063263,0.15802001953125,0.09655041992664337
config_24,dendritic_shunting,20,mnist,42,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.02017202600836754,0.00018117511353921145,0.020170852541923523,0.02004816010594368,0.020296697039157152,0.020673170685768127,0.019543763250112534,49.57760238647461,0.445425808429718,0.19248799979686737,0.1795775145292282,0.016293445602059364,0.003638645401224494,0.0038785801734775305,0.00361210061237216
config_24,dendritic_shunting,20,mnist,42,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.019997375085949898,0.00016919882909860462,0.020020518451929092,0.019861251581460238,0.020097380969673395,0.020325344055891037,0.019683418795466423,50.01013946533203,0.4226340353488922,0.15321972966194153,0.18320541083812714,0.016935398802161217,0.0036700956989079714,0.0030619767494499683,0.0036566101480275393
config_25,dendritic_shunting,20,mnist,43,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.7440482974052429,0.1481100469827652,0.738845944404602,0.634490892291069,0.8608961999416351,1.0,0.29945212602615356,1.4034161567687988,0.30847224593162537,0.2083156406879425,0.182871013879776,0.6061734557151794,0.21763619780540466,0.13787487149238586,0.09984157979488373
config_25,dendritic_shunting,20,mnist,43,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.02013140171766281,0.00018575356807559729,0.020133070647716522,0.02000516466796398,0.020262204110622406,0.020681194961071014,0.019359800964593887,49.677879333496094,0.45902639627456665,0.19999714195728302,0.2031048834323883,0.016115929931402206,0.004118738230317831,0.004015468526631594,0.004063563421368599
config_25,dendritic_shunting,20,mnist,43,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.019947567954659462,0.00019328408234287053,0.019885500892996788,0.01980606187134981,0.02009122632443905,0.0204003918915987,0.01968945562839508,50.13609313964844,0.4822109043598175,0.184594064950943,0.22115664184093475,0.01626700349152088,0.004418357741087675,0.0036805651616305113,0.00440826453268528
config_26,dendritic_shunting,20,mnist,44,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.7357968091964722,0.14450961351394653,0.7354614734649658,0.6334207057952881,0.8433347344398499,1.0,0.2673881947994232,1.4187545776367188,0.3155575096607208,0.1761862188577652,0.14668627083301544,0.6128168106079102,0.18321648240089417,0.12297990918159485,0.09242620319128036
config_26,dendritic_shunting,20,mnist,44,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.02014336921274662,0.0002486240118741989,0.020149266347289085,0.019968011416494846,0.020334848202764988,0.02067413739860058,0.018957067281007767,49.65171813964844,0.6153078079223633,0.16157062351703644,0.1451312154531479,0.016894007101655006,0.0029525351710617542,0.0032493642065674067,0.002909825649112463
config_26,dendritic_shunting,20,mnist,44,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.020040802657604218,0.00022858812008053064,0.01998828537762165,0.01986293774098158,0.020260273944586515,0.020355049520730972,0.01965201459825039,49.904693603515625,0.569391667842865,0.1565552055835724,0.15538859367370605,0.016907503828406334,0.0031401284504681826,0.0031332976650446653,0.0031076353043317795
config_27,dendritic_shunting,20,mnist,45,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.6235771179199219,0.15964585542678833,0.6150569915771484,0.5005724132061005,0.7384081482887268,1.0,0.19632728397846222,1.7211322784423828,0.4833735525608063,0.17769646644592285,0.1498267650604248,0.5168302655220032,0.17686288058757782,0.10674687474966049,0.08686608076095581
config_27,dendritic_shunting,20,mnist,45,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.0201488696038723,0.00023371147108264267,0.020157724618911743,0.019982350058853626,0.020329588558524847,0.020721687003970146,0.019140608608722687,49.63727569580078,0.577693521976471,0.16832542419433594,0.16336601972579956,0.01675867661833763,0.003301256336271763,0.003390193684026599,0.0032873728778213263
config_27,dendritic_shunting,20,mnist,45,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.020010601729154587,0.0001966591808013618,0.019985072314739227,0.01983765559270978,0.020201088394969702,0.02037973515689373,0.01975209265947342,49.97831344604492,0.48898565769195557,0.1602872908115387,0.18279831111431122,0.016809675842523575,0.003685497213155031,0.0032009254209697247,0.0036460382398217916
config_28,dendritic_shunting,20,mnist,42,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.7555373907089233,0.13890030980110168,0.7515425682067871,0.6517438441514969,0.859511062502861,1.0,0.317889541387558,1.3722360134124756,0.2719736397266388,0.31132256984710693,0.19321754574775696,0.540910542011261,0.22169551253318787,0.21462686359882355,0.1048799678683281
config_28,dendritic_shunting,20,mnist,42,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.02015685848891735,0.00018224534869659692,0.020155584439635277,0.020032177679240704,0.020284409634768963,0.020671743899583817,0.019492853432893753,49.614967346191406,0.44876039028167725,0.32029518485069275,0.22600328922271729,0.013708780519664288,0.004575555678457022,0.006448077969253063,0.004538660869002342
config_28,dendritic_shunting,20,mnist,42,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.02002672478556633,0.00014837058552075177,0.02004869282245636,0.0198942543938756,0.02014102367684245,0.020296333357691765,0.019724173471331596,49.93601989746094,0.370295912027359,0.3520606458187103,0.2330913543701172,0.012977922335267067,0.004668623208999634,0.007048803381621838,0.004660097882151604
config_29,dendritic_shunting,20,mnist,43,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.7426171898841858,0.14584781229496002,0.7377542853355408,0.6335432529449463,0.8564855009317398,1.0,0.3053102493286133,1.4041179418563843,0.3021850287914276,0.25553983449935913,0.19775192439556122,0.5723788142204285,0.22353605926036835,0.17023828625679016,0.10682997852563858
config_29,dendritic_shunting,20,mnist,43,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.020131191238760948,0.00018597464077174664,0.02013818733394146,0.019999714568257332,0.02026467164978385,0.020667826756834984,0.019311312586069107,49.678409576416016,0.4598500728607178,0.2790102958679199,0.23933625221252441,0.014527241699397564,0.004846019670367241,0.005603948142379522,0.004790970124304295
config_29,dendritic_shunting,20,mnist,43,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.019940368831157684,8.384307875530794e-05,0.019927024841308594,0.01985860476270318,0.020025933627039194,0.02007365971803665,0.019798237830400467,50.150413513183594,0.21080224215984344,0.3119247555732727,0.245832160115242,0.013719089329242706,0.00489692110568285,0.006221280433237553,0.004902236629277468
config_3,dendritic_shunting,2,mnist,45,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.6247282028198242,0.30950018763542175,0.7190088033676147,0.4855581372976303,0.857095405459404,1.0,0.034090958535671234,3.718536138534546,4.980556964874268,0.17345309257507324,0.1773069202899933,0.5163252353668213,0.30672913789749146,0.10840290784835815,0.10255248099565506
config_3,dendritic_shunting,2,mnist,45,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.019814107567071915,0.001490468275733292,0.020458027720451355,0.02014052588492632,0.02064439468085766,0.021092204377055168,0.013404183089733124,50.80324172973633,4.454615592956543,0.1628134399652481,0.1724332869052887,0.016548937186598778,0.003542165271937847,0.0032651687506586313,0.0035183043219149113
config_3,dendritic_shunting,2,mnist,45,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.020036475732922554,0.0001731685479171574,0.020030425861477852,0.01986114727333188,0.02020853152498603,0.020337626338005066,0.01978154666721821,49.91270065307617,0.4307892322540283,0.1517365276813507,0.17358745634555817,0.016994241625070572,0.003477538237348199,0.0030422345735132694,0.0034860174637287855
config_30,dendritic_shunting,20,mnist,44,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.7380790114402771,0.14144070446491241,0.737046480178833,0.6371391117572784,0.842381939291954,1.0,0.24207481741905212,1.410757064819336,0.30221161246299744,0.2173105925321579,0.1591947078704834,0.5858290195465088,0.18716274201869965,0.15224997699260712,0.09975729882717133
config_30,dendritic_shunting,20,mnist,44,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.020139724016189575,0.00024689408019185066,0.0201403945684433,0.019963746424764395,0.020333785098046064,0.020679954439401627,0.019006842747330666,49.66060256958008,0.6109035611152649,0.22446861863136292,0.17341771721839905,0.015624402090907097,0.003514729905873537,0.004515320993959904,0.0034789512865245342
config_30,dendritic_shunting,20,mnist,44,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.019983891397714615,0.00015770770551171154,0.019952118396759033,0.0198911065235734,0.020088753197342157,0.020280659198760986,0.019686207175254822,50.04341506958008,0.39439281821250916,0.26648736000061035,0.16697774827480316,0.014656094834208488,0.0033271347638219595,0.005327797029167414,0.003339371643960476
config_31,dendritic_shunting,20,mnist,45,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.6438310742378235,0.15611670911312103,0.6366039514541626,0.5251007676124573,0.755817785859108,1.0,0.2060738205909729,1.654885172843933,0.4399385154247284,0.24168053269386292,0.17792744934558868,0.496520459651947,0.18870685994625092,0.14731064438819885,0.10009917616844177
config_31,dendritic_shunting,20,mnist,45,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.020132726058363914,0.00023320992477238178,0.02013518661260605,0.01997155323624611,0.02030609454959631,0.02070813998579979,0.019146986305713654,49.67705154418945,0.5770810842514038,0.2624017596244812,0.21191824972629547,0.01485389657318592,0.004276731051504612,0.005278831347823143,0.00425470108166337
config_31,dendritic_shunting,20,mnist,45,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.019994454458355904,0.00015803106362000108,0.01996614970266819,0.019903261680155993,0.02009203750640154,0.02028782293200493,0.019681407138705254,50.01698684692383,0.39516764879226685,0.31521400809288025,0.22327595949172974,0.013693642802536488,0.00447233859449625,0.006300813052803278,0.004463777877390385
config_32,dendritic_additive,2,mnist,42,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.45981699228286743,0.11775599420070648,0.5401830077171326,0.11775599420070648,0.45981699228286743,0.11775599420070648
config_32,dendritic_additive,2,mnist,42,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5026692748069763,0.12464667111635208,0.49733078479766846,0.12464667856693268,0.5026692748069763,0.12464667111635208
config_32,dendritic_additive,2,mnist,42,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5454322099685669,0.009636715054512024,0.4545677602291107,0.009636715054512024,0.5454322099685669,0.009636715054512024
config_33,dendritic_additive,2,mnist,43,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4487343728542328,0.13431097567081451,0.5512656569480896,0.1343109905719757,0.4487343728542328,0.13431097567081451
config_33,dendritic_additive,2,mnist,43,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4809885025024414,0.1368265002965927,0.5190114974975586,0.1368265002965927,0.4809885025024414,0.1368265002965927
config_33,dendritic_additive,2,mnist,43,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5425540804862976,0.010843317955732346,0.4574459195137024,0.010843317955732346,0.5425540804862976,0.010843317955732346
config_34,dendritic_additive,2,mnist,44,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4732581377029419,0.10157810151576996,0.5267418622970581,0.10157810151576996,0.4732581377029419,0.10157810151576996
config_34,dendritic_additive,2,mnist,44,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.53053879737854,0.09089100360870361,0.4694611728191376,0.09089100360870361,0.53053879737854,0.09089100360870361
config_34,dendritic_additive,2,mnist,44,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5501706004142761,0.0073469253256917,0.4498293995857239,0.0073469253256917,0.5501706004142761,0.0073469253256917
config_35,dendritic_additive,2,mnist,45,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4567939043045044,0.1172923594713211,0.5432060956954956,0.1172923669219017,0.4567939043045044,0.1172923594713211
config_35,dendritic_additive,2,mnist,45,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5248280763626099,0.09442269057035446,0.47517192363739014,0.09442269057035446,0.5248280763626099,0.09442269057035446
config_35,dendritic_additive,2,mnist,45,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5486022233963013,0.008672061376273632,0.4513978064060211,0.008672061376273632,0.5486022233963013,0.008672061376273632
