source_root_id,cell_type,functional_area,has_coregistration,has_digital_twin,nucleus_id,soma_position,previous_compartment_synapses,soma_distance_um_q90,selection_order,v661_root_id,excluded_original_pilot,replication_eligible,selection_basis,original_pilot_current_root_id,original_pilot_source_root_id,pilot_order,replication_root_id,fetch_status,n_skeleton_nodes,n_synapses,n_direct_typed_synapses,n_direct_e_synapses,n_direct_i_synapses,direct_type_coverage,swc_url,meshwork_url,swc_bytes,meshwork_bytes,swc_sha256,meshwork_sha256,mapping_pass_fraction,n_e_segments,n_i_segments,capture_dense_oracle,capture_morphology_paths,capture_random_paths,capture_depth_bins,capture_shuffled_ancestry,morphology_wiring_density,morphology_capture_fraction_of_dense,n_eligible_focal_sites,n_selected_focal_sites,cohort_disposition,routing_included,focal_shunt_additive_included,focal_depth_shuffle_included,focal_exclusion_reason
864691135060651419,L2IT,V1,True,True,256550,"178448,119968,21422",35,74.82995602946377,27,864691135565275479,True,False,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,864691135060651419,864691135060651419,0.0,not_in_replication,,,,,,,,,,,,,,,,,,,,,,,,,,excluded: member of original eight-cell pilot,False,False,False,original pilot excluded from replication
864691135577749022,L2IT,V1,True,True,256606,"169968,118256,21919",38,86.15923463956373,28,864691135334986985,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691135334986985,fetched,6085.0,7598.0,336.0,85.0,251.0,0.0442221637272966,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691135334986985_256606.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691135334986985_256606.h5,253430.0,6384513.0,10ad0b514c2ff00ec2e9cb6a9087df2461f309e8fb8959ce07b2d9e2449f7f2c,fcfafffb288725ee514d304fdc9cef25bccb8e6391b16842cb935ec891650f14,0.981442484864438,48.0,77.0,0.6284421004193195,0.5169102955481271,0.20762475397620267,0.25145850481406595,0.2039676751759553,0.046875,0.8225265226553499,14.0,14.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691137198691137,L2IT,V1,True,True,256609,"170464,112688,22069",37,57.198101113986176,29,864691135404231406,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691135404231406,fetched,5123.0,5348.0,253.0,52.0,201.0,0.0473074046372475,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691135404231406_256609.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691135404231406_256609.h5,212927.0,5024232.0,ffc7dd5531a82b2a9daf634f9401ed529b31574b962fa98efb816a0a1030b77a,2adc582bbb09c128291d5e5a9d37c6f2c5c59c4955be9b68d42f2d2c43b1e0e6,0.981675392670157,34.0,72.0,0.8516402810984269,0.7481521451819592,0.2666417646946843,0.3444336478207578,0.2911631560553463,0.05514705882352941,0.8784837469371564,8.0,8.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691135928366606,L2IT,V1,True,True,256610,"170864,116832,22166",43,68.95647750573934,30,864691135947212897,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691135947212897,fetched,4696.0,4756.0,189.0,55.0,134.0,0.0397392767031118,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691135947212897_256610.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691135947212897_256610.h5,194966.0,4670722.0,7b036d0d7c039b6dca7465ab2e503ada18b57303333e9a7d916bed91636f1f41,709823a707aa813f58c9486da128fe8bb55a156f45d39fe54260d4da156d1093,0.982968881412952,34.0,59.0,0.7582507264947542,0.6058849434999019,0.24668677344858564,0.4062978789710129,0.2850427095207312,0.11764705882352941,0.7990561991292645,8.0,8.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691135493686111,L2IT,V1,True,True,258301,"173632,133776,21477",31,80.79821701003064,31,864691136953057759,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691136953057759,fetched,7821.0,6365.0,415.0,113.0,302.0,0.0652003142183817,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691136953057759_258301.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691136953057759_258301.h5,326493.0,7001577.0,60bdd80316dc045f16c09eefbc8d3fab934cca578ef9a5d0e5c7198517abab5f,bdc47ad72de09ecf0b7464448c9daa1a2d3277b8f2dc0b8536c6d7c3183714f5,0.9795758051846032,47.0,91.0,0.7718304393232505,0.7151057622389516,0.2235686678101049,0.37776457219099074,0.25382187046159,0.13031914893617022,0.9265062969866339,10.0,10.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691135573814980,L2IT,V1,True,True,258345,"166896,133264,22363",34,54.83367895460955,32,864691135573814980,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691135573814980,fetched,3447.0,5405.0,320.0,91.0,229.0,0.0592044403330249,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691135573814980_258345.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691135573814980_258345.h5,142545.0,4589705.0,778ef43959025e17dd1e2c751e22a7875285b96d768a15e0e8830e2d77e56626,3e9ab47a16a516767a8e2b590ed5f3d4ac881a5ee6736d827b475e3c46dcac61,0.9824236817761332,46.0,77.0,0.7627868278348562,0.6763816409321001,0.1974302779696841,0.29831889762243347,0.19654046273544976,0.03804347826086957,0.8867243327365599,13.0,13.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691135409937097,L2IT,V1,True,True,291111,"183952,110448,20934",1126,113.18554062949318,33,864691135698631701,True,False,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,864691135409937097,864691135409937097,4.0,not_in_replication,,,,,,,,,,,,,,,,,,,,,,,,,,excluded: member of original eight-cell pilot,False,False,False,original pilot excluded from replication
864691136674749575,L2IT,V1,True,True,291175,"187504,102896,21656",1264,167.41005854967062,34,864691136100511093,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691136100511093,fetched,6455.0,5661.0,223.0,44.0,179.0,0.0393923335099805,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691136100511093_291175.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691136100511093_291175.h5,269611.0,5683291.0,b97d30f481f020a51e42704cd8f53d7fe101d0f45b2649168e7067020f2ecd56,e1f5a3bf3a1f8b4e7bb80a95ade3507a3c892eaa53b4fb0d94d3c506f6502347,0.9803921568627452,28.0,67.0,0.8698976682628861,0.809992449469872,0.2509364260306105,0.5083626395064107,0.3751651566592669,0.08035714285714286,0.9311353266268206,4.0,4.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691136043380566,L2IT,V1,True,True,292648,"182720,114128,20744",621,130.3573549900427,35,864691135700475426,True,False,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,864691136043380566,864691136043380566,7.0,not_in_replication,,,,,,,,,,,,,,,,,,,,,,,,,,excluded: member of original eight-cell pilot,False,False,False,original pilot excluded from replication
864691136914414321,L2IT,V1,True,True,294539,"181216,134624,21266",1922,123.6693532227828,36,864691134941194851,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691134941194851,fetched,11330.0,5832.0,350.0,102.0,248.0,0.0600137174211248,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691134941194851_294539.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691134941194851_294539.h5,478904.0,8733171.0,8014ea6d472fe92ca30c9847ef8779fcc46362fad93c9e9e100bcc18dbfef5cf,a3057017f082cc67f81dd99a3ece1867ca0dcac7427be7a7865b2fbff409703b,0.9806241426611796,50.0,74.0,0.7588911175829326,0.6731665406578464,0.26902629656236166,0.28848907916643884,0.20938517902596634,0.0725,0.8870396886471423,14.0,14.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691135743102827,L2IT,V1,True,True,294583,"189792,134272,21227",709,171.82993926555108,37,864691135856845358,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691135856845358,fetched,5033.0,4929.0,316.0,74.0,242.0,0.0641103672144451,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691135856845358_294583.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691135856845358_294583.h5,209135.0,4760150.0,eade74d50f0775e5e5f96e4a6bd920f4038551fb1decb0eeb26398a17bf547e3,0f72ffde81105bd122c4ee408ba1cc1a1c2a474ed6ce4d86361f64de6e4c2302,0.9748427672955976,35.0,61.0,0.7024000006108626,0.6027752307396155,0.23798621786761592,0.2994409402649278,0.23794165674571902,0.04285714285714286,0.8581651910811424,7.0,7.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691135277186789,L3IT,V1,True,True,258209,"169728,137648,20522",40,43.6325413978616,38,864691135591018763,True,False,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,864691135277186789,864691135277186789,1.0,not_in_replication,,,,,,,,,,,,,,,,,,,,,,,,,,excluded: member of original eight-cell pilot,False,False,False,original pilot excluded from replication
864691135447718228,L3IT,V1,True,True,260666,"164784,144336,21893",35,82.05848672648588,39,864691135762339894,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691135762339894,fetched,1948.0,3591.0,237.0,72.0,165.0,0.0659983291562238,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691135762339894_260666.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691135762339894_260666.h5,79572.0,3055554.0,b80ebb205c7110c6af8e6c89ecbb8397f3b940424ab61ed03212870c8c25fe9c,8a0d36a1bdce2c0814eb188ae2d0d85a262c5910411a3d7607a5a14e4eb8a837,0.974937343358396,28.0,45.0,0.778665053521395,0.7027315374419996,0.32509858455131524,0.37238297460008096,0.2907341457764504,0.07142857142857142,0.9024824399965073,5.0,5.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691135274038801,L3IT,V1,True,True,294510,"192160,140336,20693",259,156.570546472776,40,864691135658994050,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691135658994050,fetched,6927.0,4744.0,237.0,83.0,154.0,0.0499578414839797,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691135658994050_294510.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691135658994050_294510.h5,288992.0,5459442.0,91260189b3c904bc6e56be069954e1c377f38cbfddeccb564d352012eaebf9c4,4a165e8d72ceaade217c3f7ad926cb6ff0b18ade9f98c67a2bd51799bf507dbd,0.977866779089376,42.0,62.0,0.7273643350373369,0.6172256782369655,0.2058218220554456,0.31326090045675664,0.20252788538144467,0.041666666666666664,0.8485784200641103,11.0,11.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691136109892792,L4IT,V1,True,True,228527,"162240,168688,23333",32,41.70899529967062,41,864691136109892792,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691136109892792,fetched,1869.0,2353.0,179.0,58.0,121.0,0.0760730981725456,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691136109892792_228527.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691136109892792_228527.h5,76410.0,3023015.0,0353e31602fe6865f1f28d116b7ce5b20519cbff99561ff8db12f764b6760163,06e5c5522d1b35d6ba9fa0f488497f8b2f29458a50ff621bfaa3229517e3f3cb,0.982150446238844,28.0,43.0,0.8367910628536871,0.6282572407461569,0.329634321762866,0.3069301859237356,0.329070870651918,0.1875,0.7507934401254566,2.0,2.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691135477476928,L4IT,V1,False,False,228537,"163280,167616,22904",34,47.42759455526055,42,864691136371808392,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691136371808392,fetched,1849.0,3681.0,262.0,128.0,134.0,0.0711763107851127,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691136371808392_228537.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691136371808392_228537.h5,75446.0,4042580.0,cf474457b2d42b155f6fc45f80eedc5b11bf85e6518ec1619448c880c11e1c97,fc13d0b3e9f8f5b28ec183e9d6f087331c345df65111cd5fa8028b684406490b,0.9864167345829936,32.0,40.0,0.7773818132360552,0.7329243060727373,0.3559951388695558,0.36917295022401797,0.2630544511877032,0.046875,0.9428112332879877,8.0,8.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691136927514442,L4IT,V1,False,False,260673,"165728,152032,22059",42,48.39084809198816,43,864691136066506392,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691136066506392,fetched,1684.0,3030.0,176.0,50.0,126.0,0.058085808580858,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691136066506392_260673.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691136066506392_260673.h5,68485.0,2888093.0,8227712ff4916d8816a99ecd376f1b1fc847261a0589eb236d96957e5f2c14b8,57f94494b6553aac431ae1d5820f985a3db133f87aa2a191822eadd9c92ca2f4,0.9877887788778876,22.0,30.0,0.7869558409404881,0.7347566774509448,0.42119152293499756,0.4398498229976922,0.3427584068736344,0.056818181818181816,0.9336695138736625,2.0,2.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691136380816597,L4IT,V1,True,True,262777,"169168,168480,21133",36,40.4583021636013,44,864691135367232761,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691135367232761,fetched,1704.0,2690.0,229.0,90.0,139.0,0.0851301115241635,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691135367232761_262777.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691135367232761_262777.h5,69325.0,2515145.0,37584b2788d7bf877478565f20e6107c6e4061197bccfde3d55ed4c643533690,ff13e334ea405e1de04995dc4a95d41beb90bd592b0962a86aa286e3d60464d3,0.9888475836431226,26.0,35.0,0.9186865862830983,0.8647819828712151,0.4874657582426076,0.3446240360145515,0.36767473248963706,0.11057692307692307,0.9413242729166482,3.0,3.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691135441883720,L4IT,V1,True,True,262847,"164720,170704,22230",32,38.73285129161829,45,864691135342193329,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691135342193329,fetched,1414.0,1803.0,175.0,84.0,91.0,0.0970604547975596,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691135342193329_262847.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691135342193329_262847.h5,57184.0,1909433.0,15c68f329419ce52eaf5e5f6c4c705155000ab34db61891000d218fcdedbd23e,73dd7f4b326b3aad01b838bcf44f495fbd037883d287baac8adf7b6c0b18ac44,0.9816971713810316,20.0,25.0,0.777158143722821,0.6275773873604129,0.4624192464791858,0.5533344213118724,0.38950037818102845,0.08125,0.8075285479916979,3.0,3.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691136391027728,L4IT,V1,True,False,262910,"172960,173280,21905",40,52.25830666882419,46,864691136275165965,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691136275165965,fetched,3222.0,2152.0,216.0,91.0,125.0,0.1003717472118959,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691136275165965_262910.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691136275165965_262910.h5,133069.0,2686268.0,5b6dbd6734384a6094707ed1280db75fc492f9a9ffe3bd848c0e8b8865c7dc97,473b3bfd095a89bb26485dd09abf65810981dd36ecf9c8edc4cf0d424bc8e4e8,0.983736059479554,22.0,31.0,0.8807407378221269,0.8292638422509266,0.5394627117456586,0.47156785928916883,0.3629344959772761,0.0625,0.9415527256085701,6.0,6.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691135719900721,L4IT,V1,False,True,262925,"173904,169344,22341",33,42.55684959395317,47,864691136066697624,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691136066697624,fetched,5183.0,3975.0,306.0,142.0,164.0,0.0769811320754716,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691136066697624_262925.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691136066697624_262925.h5,215449.0,4146554.0,4ba9890af31586553ea33b182a883f16a286f66dfbe9110df55bc155d72b81ad,c30d711e6c4ee8c22057f6730b13eaa0abba227a1b9fe0782b540a43d695b176,0.978364779874214,38.0,50.0,0.8137767462795787,0.7893379667067404,0.34406491729982147,0.26347117577791745,0.2624381226310218,0.06578947368421052,0.9699686926610186,11.0,11.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691135106556749,L4IT,V1,False,False,263003,"169712,172880,23055",40,48.69901817621743,48,864691135856802606,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691135856802606,fetched,2069.0,2351.0,212.0,65.0,147.0,0.0901743938749468,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691135856802606_263003.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691135856802606_263003.h5,84822.0,2446507.0,6028bc869f72f82f0e9f65026a46b7634e7db75fc20dd10d8888a1f33468e8dc,5fd30ffb93d77ae22f9f3f577ebd076ecc3db196e23933acb9a2f1c054abf719,0.9706507868991918,27.0,42.0,0.8158975768286428,0.7687956110685822,0.3265619832061929,0.35807703576856087,0.33968480772300264,0.09722222222222222,0.9422697565261269,6.0,6.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691136288301507,L4IT,V1,True,False,263031,"171856,175760,22771",33,37.47869221370669,49,864691135716106266,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691135716106266,fetched,1978.0,3940.0,294.0,149.0,145.0,0.0746192893401015,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691135716106266_263031.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691135716106266_263031.h5,80870.0,2949733.0,d8237e69947b6dad1e0fcf6dcbdcf7724943b0266bfb69c9f7c235f0d2fa30ec,d78359355cea8634a9404653a438d366838f7bf42b02230d4bd5990a50569e2e,0.984517766497462,30.0,40.0,0.720489006316656,0.5666145695971948,0.2906785909566774,0.3353418658236942,0.2600115129832924,0.04583333333333333,0.7864305556775794,5.0,5.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691135324623260,L4IT,V1,True,True,264889,"170112,180352,21292",42,40.54428638483934,50,864691135772366667,True,False,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,864691135324623260,864691135324623260,2.0,not_in_replication,,,,,,,,,,,,,,,,,,,,,,,,,,excluded: member of original eight-cell pilot,False,False,False,original pilot excluded from replication
864691136288644291,L4IT,V1,True,True,264990,"170176,178080,22342",46,36.703607153229626,51,864691136673975943,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691136673975943,fetched,3837.0,2521.0,229.0,87.0,142.0,0.0908369694565648,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691136673975943_264990.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691136673975943_264990.h5,158917.0,2963575.0,2dd2a7c2cd550c27af63d139607197c51be6d3b519f567e0704817b5428fe0d6,87575b9b04ed2d20a66a42b776e96ab6d2197d147ca514a65ed0725df99c01f3,0.9789765965886552,28.0,32.0,0.8264850175347778,0.8031104358350939,0.40033498559346753,0.30317506940225347,0.29456658907541783,0.05803571428571429,0.9717180817513122,6.0,6.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691135431616048,L5ET,V1,False,False,267033,"174592,206608,20768",45,134.79622024743676,52,864691136195348812,False,True,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,not_applicable,not_applicable,,864691136195348812,fetched,11568.0,26796.0,1372.0,682.0,690.0,0.051201671891327,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/skeletons/864691136195348812_267033.swc,https://bossdb-open-data.s3.amazonaws.com/iarpa_microns/minnie/minnie65/skeletons/v661/meshworks/864691136195348812_267033.h5,488995.0,19062183.0,28c8466bca7c48129356c558dcab60ec020bd1e4644784204237cafef3845aa9,bfcdf0636c475f3b98311f895625532534936173ec3648f65184d2abdc1263a1,0.9916405433646812,136.0,148.0,0.7538897398615946,0.6222921642701185,0.19012267040673606,0.28304535560649347,0.165640590773723,0.12224264705882353,0.8254418801141452,47.0,16.0,included: public-v661 disjoint replication,True,True,True,included in both focal contrasts
864691135739661169,L5IT,V1,True,True,264871,"165152,181520,21495",43,47.43823281714548,53,864691136444507779,True,False,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,864691135739661169,864691135739661169,5.0,not_in_replication,,,,,,,,,,,,,,,,,,,,,,,,,,excluded: member of original eight-cell pilot,False,False,False,original pilot excluded from replication
864691135196576298,L5IT,V1,True,True,264888,"169856,181328,21421",31,105.0571699599794,54,864691135395143157,True,False,all V1 L2-L5 IT/ET cells in frozen 55-cell list; exclude original eight by nucleus ID,864691135196576298,864691135196576298,3.0,not_in_replication,,,,,,,,,,,,,,,,,,,,,,,,,,excluded: member of original eight-cell pilot,False,False,False,original pilot excluded from replication
