root_id,channels,method,credit_capture,seed_capture_sd,wiring_nonzeros,wiring_density,n_monte_carlo_streams
864691135502788957,4,shuffled ancestry,0.11088181125384186,0.011618908872617137,5.0,0.0328947368421052,20
864691135502788957,8,dense PCA oracle,0.8158233094920473,0.004713248608836797,304.0,1.0,20
864691135502788957,8,depth-only bins,0.2506832840083365,0.006738115387878605,38.0,0.125,20
864691135502788957,8,morphology-aware paths,0.7651584095919761,0.007239665748114032,9.0,0.0296052631578947,20
864691135502788957,8,random paths,0.1691619374898288,0.012704830213406206,13.37890625,0.04400956003289469,20
864691135502788957,8,shuffled ancestry,0.20271985132601214,0.011282291918517528,9.0,0.0296052631578947,20
864691135502788957,16,dense PCA oracle,0.9448661008011925,0.00170627055499971,608.0,1.0,20
864691135502788957,16,depth-only bins,0.48504699537332063,0.008168031394176049,38.0,0.0625,20
864691135502788957,16,morphology-aware paths,0.8987656472392288,0.0027443098876314275,23.0,0.037828947368421,20
864691135502788957,16,random paths,0.3233019104763986,0.013325732441884303,25.8703125,0.042549856085526264,20
864691135502788957,16,shuffled ancestry,0.4143816628987246,0.016664510220437148,23.0,0.037828947368421,20
864691135516884435,1,dense PCA oracle,0.5123827956752909,0.0206685897555391,24.0,1.0,20
864691135516884435,1,depth-only bins,0.0722034770519721,0.0034590745681371423,24.0,1.0,20
864691135516884435,1,morphology-aware paths,0.1428355248677528,0.009932884260889709,2.0,0.0833333333333333,20
864691135516884435,1,random paths,0.048855542742043526,0.01730096888360444,1.3578125,0.0565755208333333,20
864691135516884435,1,shuffled ancestry,0.054241739397088706,0.015495174258003645,2.0,0.0833333333333333,20
864691135516884435,2,dense PCA oracle,0.6769173918003107,0.014083404485872652,48.0,1.0,20
864691135516884435,2,depth-only bins,0.13190435134787096,0.003536484664920723,24.0,0.5,20
864691135516884435,2,morphology-aware paths,0.6535567366580745,0.018129277038380184,3.0,0.0625,20
864691135516884435,2,random paths,0.0829709391041323,0.01874382918963627,2.85234375,0.05942382812499997,20
864691135516884435,2,shuffled ancestry,0.10150900179157776,0.012481236514863148,3.0,0.0625,20
864691135516884435,4,dense PCA oracle,0.9165304214683649,0.004165802082847169,96.0,1.0,20
864691135516884435,4,depth-only bins,0.19229514221098862,0.003965841686548574,24.0,0.25,20
864691135516884435,4,morphology-aware paths,0.8176704557637458,0.010953445281299094,5.0,0.0520833333333333,20
864691135516884435,4,random paths,0.1743828204871011,0.028558809257241056,5.703125,0.0594075520833333,20
864691135516884435,4,shuffled ancestry,0.1804946455785123,0.02803025829440292,5.0,0.0520833333333333,20
864691135516884435,8,dense PCA oracle,0.9684782760463552,0.0017096911677134748,192.0,1.0,20
864691135516884435,8,depth-only bins,0.33055617883281235,0.005872942980674907,24.0,0.125,20
864691135516884435,8,morphology-aware paths,0.9530865532300098,0.002674250997394393,18.0,0.09375,20
864691135516884435,8,random paths,0.3194727918628592,0.029505551129526426,11.62734375,0.060559082031249954,20
864691135516884435,8,shuffled ancestry,0.36861781388631804,0.025803760065277064,18.0,0.09375,20
864691135516884435,16,dense PCA oracle,0.9995947390401483,3.494819311637467e-05,384.0,1.0,20
864691135516884435,16,depth-only bins,0.5942224301238225,0.0074669825083001715,24.0,0.0625,20
864691135516884435,16,morphology-aware paths,0.9955861413340452,0.0002690879331258006,31.0,0.0807291666666666,20
864691135516884435,16,random paths,0.590334839946414,0.029691426932794838,23.47734375,0.061138916015624954,20
864691135516884435,16,shuffled ancestry,0.6434079226827631,0.032238172534222204,31.0,0.0807291666666666,20
864691135572379429,1,dense PCA oracle,0.26579148475122466,0.01820121834354668,42.0,1.0,20
864691135572379429,1,depth-only bins,0.07842811604638603,0.005437449712476644,42.0,1.0,20
864691135572379429,1,morphology-aware paths,0.19381561784447013,0.013087368616770388,2.0,0.0476190476190476,20
864691135572379429,1,random paths,0.03595538799044333,0.006106113290386493,2.4921875,0.05933779761904756,20
864691135572379429,1,shuffled ancestry,0.03150426436297416,0.005660400925919874,2.0,0.0476190476190476,20
864691135572379429,2,dense PCA oracle,0.4585730351930028,0.014956264562611694,84.0,1.0,20
864691135572379429,2,depth-only bins,0.14342240103993875,0.005590739469743771,42.0,0.5,20
864691135572379429,2,morphology-aware paths,0.45447876098816736,0.01497828513959242,4.0,0.0476190476190476,20
864691135572379429,2,random paths,0.06839182455175483,0.01076678794740606,4.371875,0.0520461309523809,20
864691135572379429,2,shuffled ancestry,0.06847828015284531,0.0066716343079352295,4.0,0.0476190476190476,20
864691135572379429,4,dense PCA oracle,0.6544978979538489,0.010461864194286512,168.0,1.0,20
864691135572379429,4,depth-only bins,0.24539717272129685,0.006161647131737171,42.0,0.25,20
864691135572379429,4,morphology-aware paths,0.5946633868751687,0.01084203039683348,12.0,0.0714285714285714,20
864691135572379429,4,random paths,0.131062914572658,0.011112086169163411,9.32265625,0.05549200148809519,20
864691135572379429,4,shuffled ancestry,0.13907903399075133,0.008356782856644642,12.0,0.0714285714285714,20
864691135572379429,8,dense PCA oracle,0.84128097608492,0.005942482110562808,336.0,1.0,20
864691135572379429,8,depth-only bins,0.32401389106794537,0.005601774089166975,42.0,0.125,20
864691135572379429,8,morphology-aware paths,0.7394977668334328,0.007450118587196333,17.0,0.050595238095238006,20
864691135572379429,8,random paths,0.2601484093123533,0.022998019374518466,18.29609375,0.05445265997023806,20
864691135572379429,8,shuffled ancestry,0.2400568016117255,0.008475655980133917,17.0,0.050595238095238006,20
864691135572379429,16,dense PCA oracle,0.9731921926634204,0.0009887613668048002,672.0,1.0,20
864691135572379429,16,depth-only bins,0.556471949080924,0.005993372187300337,42.0,0.0625,20
864691135572379429,16,morphology-aware paths,0.9170829891131099,0.003987519692384923,31.0,0.0461309523809523,20
864691135572379429,16,random paths,0.49757434904243275,0.014625005620034435,37.671875,0.05605933779761901,20
864691135572379429,16,shuffled ancestry,0.41646281549508835,0.02083536415800038,31.0,0.0461309523809523,20
864691135573814980,1,dense PCA oracle,0.20334163484803205,0.014167273797230706,46.0,1.0,20
864691135573814980,1,depth-only bins,0.05546017081089333,0.003089961539242523,46.0,1.0,20
864691135573814980,1,morphology-aware paths,0.1828334900457779,0.01282693870139215,4.0,0.0869565217391304,20
864691135573814980,1,random paths,0.025917341863342373,0.006258716800840539,2.3515625,0.05112092391304344,20
864691135573814980,1,shuffled ancestry,0.03685977822556886,0.00405091595853015,4.0,0.0869565217391304,20
864691135573814980,2,dense PCA oracle,0.3447777496807497,0.013426975079275533,92.0,1.0,20
864691135573814980,2,depth-only bins,0.087587413174302,0.0029868938282483423,46.0,0.5,20
864691135573814980,2,morphology-aware paths,0.3196037388591185,0.01199378323989255,7.0,0.0760869565217391,20
864691135573814980,2,random paths,0.054217434736820766,0.006470949928178367,4.59453125,0.04994055706521734,20
864691135573814980,2,shuffled ancestry,0.06794016316054428,0.00703263840812419,7.0,0.0760869565217391,20
864691135573814980,4,dense PCA oracle,0.5310058250505485,0.01103977594042497,184.0,1.0,20
864691135573814980,4,depth-only bins,0.15701644809368115,0.002800712609675404,46.0,0.25,20
864691135573814980,4,morphology-aware paths,0.46500350451421885,0.012038096584854349,9.0,0.0489130434782608,20
864691135573814980,4,random paths,0.10296230340940878,0.008646203438070042,8.8421875,0.04805536684782604,20
864691135573814980,4,shuffled ancestry,0.1119179471489637,0.009705930177778065,9.0,0.0489130434782608,20
864691135573814980,8,dense PCA oracle,0.7627868278348562,0.005064072682095393,368.0,1.0,20
864691135573814980,8,depth-only bins,0.29831889762243347,0.003453939452003812,46.0,0.125,20
864691135573814980,8,morphology-aware paths,0.6763816409321001,0.008201190422906518,14.0,0.0380434782608695,20
864691135573814980,8,random paths,0.1974302779696841,0.0155579478161054,17.73203125,0.04818486752717387,20
864691135573814980,8,shuffled ancestry,0.19654046273544976,0.013599594011940821,14.0,0.0380434782608695,20
864691135573814980,16,dense PCA oracle,0.9222118102529242,0.002183434813305828,736.0,1.0,20
864691135573814980,16,depth-only bins,0.44098951075492676,0.005148084315350074,46.0,0.0625,20
864691135573814980,16,morphology-aware paths,0.8459428293699724,0.004516074405064694,30.0,0.0407608695652173,20
864691135573814980,16,random paths,0.38991410451895475,0.013682135719327257,35.03984375,0.04760848335597821,20
864691135573814980,16,shuffled ancestry,0.3844811040097105,0.013887098082959048,30.0,0.0407608695652173,20
864691135658994050,1,dense PCA oracle,0.13686477362529706,0.004742366895033611,42.0,1.0,20
864691135658994050,1,depth-only bins,0.04571794836750124,0.003927634045036494,42.0,1.0,20
864691135658994050,1,morphology-aware paths,0.1133798311067958,0.007987301938052013,1.0,0.0238095238095238,20
864691135658994050,1,random paths,0.02848191181316425,0.005997806679668112,1.70078125,0.040494791666666606,20
864691135658994050,1,shuffled ancestry,0.024450001364412714,0.0038491166642189295,1.0,0.0238095238095238,20
864691135658994050,2,dense PCA oracle,0.26218389378641915,0.005778678894147751,84.0,1.0,20
864691135658994050,2,depth-only bins,0.07395859749632938,0.0044695128379347105,42.0,0.5,20
864691135658994050,2,morphology-aware paths,0.15062980622026312,0.008077264976856584,6.0,0.0714285714285714,20
864691135658994050,2,random paths,0.051882109276715535,0.0061683425279756695,3.35078125,0.039890252976190435,20
864691135658994050,2,shuffled ancestry,0.05775990991515029,0.004318550412212945,6.0,0.0714285714285714,20
864691135658994050,4,dense PCA oracle,0.4569560421408978,0.006332747389056962,168.0,1.0,20
864691135658994050,4,depth-only bins,0.1617958752043,0.005576473647547927,42.0,0.25,20
864691135658994050,4,morphology-aware paths,0.38085058488675794,0.007779230889218306,10.0,0.0595238095238095,20
864691135658994050,4,random paths,0.10852764588153843,0.007437197442389464,7.05546875,0.041996837797619,20
864691135658994050,4,shuffled ancestry,0.11601479303257933,0.006797248354453518,10.0,0.0595238095238095,20
864691135658994050,8,dense PCA oracle,0.7273643350373369,0.004898314937207592,336.0,1.0,20
864691135658994050,8,depth-only bins,0.31326090045675664,0.006717618712970945,42.0,0.125,20
864691135658994050,8,morphology-aware paths,0.6172256782369655,0.00650821117065806,14.0,0.0416666666666666,20
864691135658994050,8,random paths,0.2058218220554456,0.011068635197267892,13.953125,0.04152715773809518,20
864691135658994050,8,shuffled ancestry,0.20252788538144467,0.011184470727079388,14.0,0.0416666666666666,20
864691135658994050,16,dense PCA oracle,0.9333557231501578,0.0020693076423315736,672.0,1.0,20
864691135658994050,16,depth-only bins,0.5490762760388062,0.006801088096687074,42.0,0.0625,20
864691135658994050,16,morphology-aware paths,0.8599678159409836,0.003087112193981577,44.0,0.0654761904761904,20
864691135658994050,16,random paths,0.3986862834909458,0.012664579726427459,27.8625,0.041462053571428514,20
864691135658994050,16,shuffled ancestry,0.4172379817572759,0.009094170781739038,44.0,0.0654761904761904,20
864691135687601120,1,dense PCA oracle,0.16819622472134815,0.009411631825193409,36.0,1.0,20
864691135687601120,1,depth-only bins,0.0433990683202447,0.002908329078037821,36.0,1.0,20
864691135687601120,1,morphology-aware paths,0.13691546627316104,0.009900969480750987,2.0,0.05555555555555549,20
864691135687601120,1,random paths,0.029326934230123808,0.004353740319020653,1.68046875,0.046679687499999956,20
864691135687601120,1,shuffled ancestry,0.031598040316133745,0.0026514347538828358,2.0,0.05555555555555549,20
864691135687601120,2,dense PCA oracle,0.3052522824673217,0.00991896040757988,72.0,1.0,20
864691135687601120,2,depth-only bins,0.075525689561452,0.0036302738106917865,36.0,0.5,20
864691135687601120,2,morphology-aware paths,0.29302619129908297,0.010045670752257044,5.0,0.0694444444444444,20
864691135687601120,2,random paths,0.06204278553360663,0.007337668301775658,3.18515625,0.04423828124999994,20
864691135687601120,2,shuffled ancestry,0.06057063008206711,0.006028665357212632,5.0,0.0694444444444444,20
864691135687601120,4,dense PCA oracle,0.49305931223593247,0.008995869195016186,144.0,1.0,20
864691135687601120,4,depth-only bins,0.15990776462675516,0.005721809287225121,36.0,0.25,20
864691135687601120,4,morphology-aware paths,0.3956946026371351,0.009592341558912004,12.0,0.0833333333333333,20
864691135687601120,4,random paths,0.12691267891808694,0.016773410168581433,6.61015625,0.045903862847222185,20
864691135687601120,4,shuffled ancestry,0.12539463761610203,0.005662110619515469,12.0,0.0833333333333333,20
864691135687601120,8,dense PCA oracle,0.7131567565016221,0.006132226761326565,288.0,1.0,20
864691135687601120,8,depth-only bins,0.2790522764206341,0.006719149749148825,36.0,0.125,20
864691135687601120,8,morphology-aware paths,0.580795339572966,0.009423586195994982,16.0,0.05555555555555549,20
864691135687601120,8,random paths,0.2365392166741362,0.01135980501084079,13.20234375,0.04584147135416661,20
864691135687601120,8,shuffled ancestry,0.22623625933400987,0.011052068742909949,16.0,0.05555555555555549,20
864691135687601120,16,dense PCA oracle,0.9305572446417967,0.0021344047625436267,576.0,1.0,20
864691135687601120,16,depth-only bins,0.4924172167675579,0.00723283107891387,36.0,0.0625,20
864691135687601120,16,morphology-aware paths,0.812308519026262,0.005921508352906864,34.0,0.0590277777777777,20
864691135687601120,16,random paths,0.42769959287710835,0.01119758922056321,26.34453125,0.04573703342013884,20
864691135687601120,16,shuffled ancestry,0.4369468498141087,0.012309350905763822,34.0,0.0590277777777777,20
864691135716106266,1,dense PCA oracle,0.1560457089042237,0.009365598856110102,30.0,1.0,20
864691135716106266,1,depth-only bins,0.05181230443886584,0.004634855216960226,30.0,1.0,20
864691135716106266,1,morphology-aware paths,0.1513721022448448,0.009716347795722204,1.0,0.0333333333333333,20
864691135716106266,1,random paths,0.038799554955117374,0.004313190401908267,1.6671875,0.05557291666666664,20
864691135716106266,1,shuffled ancestry,0.032562061646599874,0.00442017090033852,1.0,0.0333333333333333,20
864691135716106266,2,dense PCA oracle,0.2691831216304846,0.00873622217524795,60.0,1.0,20
864691135716106266,2,depth-only bins,0.09470112799387967,0.005090649054732514,30.0,0.5,20
864691135716106266,2,morphology-aware paths,0.2539180624012073,0.01164161313923937,2.0,0.0333333333333333,20
864691135716106266,2,random paths,0.07555626540354418,0.007199468627763477,3.32265625,0.055377604166666636,20
864691135716106266,2,shuffled ancestry,0.06799717432964916,0.007857676212551429,2.0,0.0333333333333333,20
864691135716106266,4,dense PCA oracle,0.456999124111935,0.009617415675326256,120.0,1.0,20
864691135716106266,4,depth-only bins,0.18889178645397048,0.006595265212230936,30.0,0.25,20
864691135716106266,4,morphology-aware paths,0.42077017983932674,0.01107597062135338,5.0,0.0416666666666666,20
864691135716106266,4,random paths,0.14692112016103967,0.007949336603712408,6.7078125,0.05589843749999997,20
864691135716106266,4,shuffled ancestry,0.13597598696667726,0.011188226024477523,5.0,0.0416666666666666,20
864691135716106266,8,dense PCA oracle,0.720489006316656,0.0055233301271478555,240.0,1.0,20
864691135716106266,8,depth-only bins,0.3353418658236942,0.007825742383911476,30.0,0.125,20
864691135716106266,8,morphology-aware paths,0.5666145695971948,0.010507339017844614,11.0,0.0458333333333333,20
864691135716106266,8,random paths,0.2906785909566774,0.011106451442735003,13.284375,0.055351562499999965,20
864691135716106266,8,shuffled ancestry,0.2600115129832924,0.011090359671143836,11.0,0.0458333333333333,20
864691135716106266,16,dense PCA oracle,0.9601950901399279,0.0010401005470337488,480.0,1.0,20
864691135716106266,16,depth-only bins,0.5516912247173729,0.008724363056503403,30.0,0.0625,20
864691135716106266,16,morphology-aware paths,0.9060071231960721,0.0036924178261822146,22.0,0.0458333333333333,20
864691135716106266,16,random paths,0.5614966981081733,0.010171491902456193,26.53671875,0.055284830729166644,20
864691135716106266,16,shuffled ancestry,0.4748166625377762,0.010446574146487976,22.0,0.0458333333333333,20
864691135716174106,1,dense PCA oracle,0.23713684855225098,0.013710101220331606,30.0,1.0,20
864691135716174106,1,depth-only bins,0.08846175416177696,0.005404737845913848,30.0,1.0,20
864691135716174106,1,morphology-aware paths,0.23101356013355775,0.013409736821812915,2.0,0.0666666666666666,20
864691135716174106,1,random paths,0.03894159576564974,0.006133952536716412,1.91015625,0.06367187499999996,20
864691135716174106,1,shuffled ancestry,0.04654505821572698,0.006147211225641632,2.0,0.0666666666666666,20
864691135716174106,2,dense PCA oracle,0.4208884146967118,0.01594766250261707,60.0,1.0,20
864691135716174106,2,depth-only bins,0.1498490979838816,0.007391534742312674,30.0,0.5,20
864691135716174106,2,morphology-aware paths,0.4144453361168794,0.01603665592958063,3.0,0.05,20
864691135716174106,2,random paths,0.0665371490617229,0.010090784717806438,3.40859375,0.056809895833333304,20
864691135716174106,2,shuffled ancestry,0.08264763667061722,0.009504115604172164,3.0,0.05,20
864691135716174106,4,dense PCA oracle,0.5950862224542665,0.010904426790646038,120.0,1.0,20
864691135716174106,4,depth-only bins,0.2710485362746913,0.01017215227900538,30.0,0.25,20
864691135716174106,4,morphology-aware paths,0.5446956217426734,0.011388962599261062,7.0,0.058333333333333307,20
864691135716174106,4,random paths,0.1390696270496054,0.014410913394899099,7.20625,0.060052083333333305,20
864691135716174106,4,shuffled ancestry,0.1632543614938298,0.014620480923415427,7.0,0.058333333333333307,20
864691135716174106,8,dense PCA oracle,0.7967957886234528,0.005816211272490481,240.0,1.0,20
864691135716174106,8,depth-only bins,0.4512510011087004,0.008948773763557325,30.0,0.125,20
864691135716174106,8,morphology-aware paths,0.7081447725206355,0.0090583923897708,14.0,0.058333333333333307,20
864691135716174106,8,random paths,0.2698883749713396,0.016750113243007153,14.35859375,0.0598274739583333,20
864691135716174106,8,shuffled ancestry,0.31469869096588204,0.01774008580275341,14.0,0.058333333333333307,20
864691135716174106,16,dense PCA oracle,0.9716874485585374,0.0010873144831926925,480.0,1.0,20
864691135716174106,16,depth-only bins,0.7421587220278489,0.007102082006539618,30.0,0.0625,20
864691135716174106,16,morphology-aware paths,0.8583877995423366,0.004650661848315551,27.0,0.05625,20
864691135716174106,16,random paths,0.4895794185727206,0.020210331369168204,27.76171875,0.05783691406249997,20
864691135716174106,16,shuffled ancestry,0.5409007167612214,0.017782921419127684,27.0,0.05625,20
864691135740320660,1,dense PCA oracle,0.3731340069388081,0.018595831238501306,25.0,1.0,20
864691135740320660,1,depth-only bins,0.05748326284925633,0.0037909255305230666,25.0,1.0,20
864691135740320660,1,morphology-aware paths,0.37035497110031423,0.019102618854439063,1.0,0.04,20
864691135740320660,1,random paths,0.02800199035781454,0.007647069160353475,0.6234375,0.0249375,20
864691135740320660,1,shuffled ancestry,0.03915680368764921,0.009326364457771158,1.0,0.04,20
864691135740320660,2,dense PCA oracle,0.5419182933111438,0.017064683769097908,50.0,1.0,20
864691135740320660,2,depth-only bins,0.11107372982055577,0.003830889340045143,25.0,0.5,20
864691135740320660,2,morphology-aware paths,0.4713858899207482,0.016814829597551876,3.0,0.06,20
864691135740320660,2,random paths,0.05486095281554589,0.011589690630364196,1.259375,0.0251875,20
864691135740320660,2,shuffled ancestry,0.09785830219808786,0.013308010381777443,3.0,0.06,20
864691135740320660,4,dense PCA oracle,0.7354631086169108,0.011947620014549177,100.0,1.0,20
864691135740320660,4,depth-only bins,0.19707320508840492,0.004432612476073701,25.0,0.25,20
864691135740320660,4,morphology-aware paths,0.7261850179554252,0.012983113994883359,5.0,0.05,20
864691135740320660,4,random paths,0.10575214812153715,0.017674751017213056,2.6453125,0.026453125,20
864691135740320660,4,shuffled ancestry,0.16813284909443862,0.020570875329572143,5.0,0.05,20
864691135740320660,8,dense PCA oracle,0.9332923049879973,0.003391416312020201,200.0,1.0,20
864691135740320660,8,depth-only bins,0.5125132123915661,0.009842784438120415,25.0,0.125,20
864691135740320660,8,morphology-aware paths,0.8152595868086255,0.009432469230114452,9.0,0.045,20
864691135740320660,8,random paths,0.21364687367366236,0.027973189058715642,5.28046875,0.02640234375,20
864691135740320660,8,shuffled ancestry,0.3136314503695347,0.022505032605771694,9.0,0.045,20
864691135740320660,16,dense PCA oracle,0.9990233191122574,7.401102768236976e-05,400.0,1.0,20
864691135740320660,16,depth-only bins,0.7021005403661256,0.008343467034504167,25.0,0.0625,20
864691135740320660,16,morphology-aware paths,0.965215773821179,0.001814212801218298,23.0,0.05750000000000001,20
864691135740320660,16,random paths,0.377540145938161,0.023412100216734757,10.30859375,0.025771484374999997,20
864691135740320660,16,shuffled ancestry,0.5693285349971376,0.026884125945795378,23.0,0.05750000000000001,20
864691135762339894,1,dense PCA oracle,0.19679349567597898,0.00661610538417545,28.0,1.0,20
864691135762339894,1,depth-only bins,0.06197423115154159,0.004680812920409418,28.0,1.0,20
864691135762339894,1,morphology-aware paths,0.1910506850037283,0.007415576181659476,3.0,0.1071428571428571,20
864691135762339894,1,random paths,0.044218481724247104,0.007449016961931354,2.1890625,0.07818080357142852,20
864691135762339894,1,shuffled ancestry,0.047657989627583115,0.002874896704683201,3.0,0.1071428571428571,20
864691135762339894,2,dense PCA oracle,0.3471846285993678,0.007729546112392794,56.0,1.0,20
864691135762339894,2,depth-only bins,0.11209179572496339,0.0059756881071820105,28.0,0.5,20
864691135762339894,2,morphology-aware paths,0.31674762600124196,0.010303546185016426,4.0,0.0714285714285714,20
864691135762339894,2,random paths,0.08535771996972316,0.00791046653732285,4.28203125,0.07646484374999996,20
864691135762339894,2,shuffled ancestry,0.08509164153300877,0.007855987716688733,4.0,0.0714285714285714,20
864691135762339894,4,dense PCA oracle,0.5535675480950839,0.007890574453726257,112.0,1.0,20
864691135762339894,4,depth-only bins,0.18578416572476633,0.0057952069305510405,28.0,0.25,20
864691135762339894,4,morphology-aware paths,0.5443481775550947,0.008659839647512137,6.0,0.053571428571428506,20
864691135762339894,4,random paths,0.16882342322855776,0.011416465609635445,8.9359375,0.07978515624999996,20
864691135762339894,4,shuffled ancestry,0.1524861554054564,0.0088167703862722,6.0,0.053571428571428506,20
864691135762339894,8,dense PCA oracle,0.778665053521395,0.00452388688336293,224.0,1.0,20
864691135762339894,8,depth-only bins,0.37238297460008096,0.00926773063487377,28.0,0.125,20
864691135762339894,8,morphology-aware paths,0.7027315374419996,0.006424961631281682,16.0,0.0714285714285714,20
864691135762339894,8,random paths,0.32509858455131524,0.018361572385476855,17.25078125,0.07701241629464281,20
864691135762339894,8,shuffled ancestry,0.2907341457764504,0.01682473722321105,16.0,0.0714285714285714,20
864691135762339894,16,dense PCA oracle,0.9692859551631381,0.0009524266850481001,448.0,1.0,20
864691135762339894,16,depth-only bins,0.7541970427975034,0.003982315836295535,28.0,0.0625,20
864691135762339894,16,morphology-aware paths,0.9177970183317357,0.0023332242090773983,28.0,0.0625,20
864691135762339894,16,random paths,0.5968964353812563,0.016590262771089555,35.05078125,0.07823835100446425,20
864691135762339894,16,shuffled ancestry,0.5352431385802403,0.012375860592152288,28.0,0.0625,20
864691135856802606,1,dense PCA oracle,0.18889556002920296,0.01167346357912433,27.0,1.0,20
864691135856802606,1,depth-only bins,0.06609917918031841,0.005136694234796159,27.0,1.0,20
864691135856802606,1,morphology-aware paths,0.09683649868130803,0.007682939491532126,2.0,0.074074074074074,20
864691135856802606,1,random paths,0.044891698787889865,0.0058894777034432496,2.4046875,0.08906249999999996,20
864691135856802606,1,shuffled ancestry,0.04647829259995275,0.004542006536244243,2.0,0.074074074074074,20
864691135856802606,2,dense PCA oracle,0.346741134515958,0.013524758631855897,54.0,1.0,20
864691135856802606,2,depth-only bins,0.11505216463695514,0.005173430544075704,27.0,0.5,20
864691135856802606,2,morphology-aware paths,0.2365938157692978,0.01345520687080844,5.0,0.0925925925925925,20
864691135856802606,2,random paths,0.08267691477666719,0.008535686650580288,4.6828125,0.08671874999999996,20
864691135856802606,2,shuffled ancestry,0.09572847081875469,0.005668783120352949,5.0,0.0925925925925925,20
864691135856802606,4,dense PCA oracle,0.5827024746671365,0.009665381441728722,108.0,1.0,20
864691135856802606,4,depth-only bins,0.2150404878187539,0.007632684399108085,27.0,0.25,20
864691135856802606,4,morphology-aware paths,0.5046001197018231,0.011412479494622353,7.0,0.0648148148148148,20
864691135856802606,4,random paths,0.1693753711138496,0.007832949676033265,9.59453125,0.08883825231481478,20
864691135856802606,4,shuffled ancestry,0.16448347613133749,0.00983605206235911,7.0,0.0648148148148148,20
864691135856802606,8,dense PCA oracle,0.8158975768286428,0.005456379352560246,216.0,1.0,20
864691135856802606,8,depth-only bins,0.35807703576856087,0.009459968442773251,27.0,0.125,20
864691135856802606,8,morphology-aware paths,0.7687956110685822,0.007066184598962737,21.0,0.0972222222222222,20
864691135856802606,8,random paths,0.3265619832061929,0.014707711157127398,19.10625,0.08845486111111107,20
864691135856802606,8,shuffled ancestry,0.33968480772300264,0.01060933966234965,21.0,0.0972222222222222,20
864691135856802606,16,dense PCA oracle,0.9815874866846315,0.0009436106942269003,432.0,1.0,20
864691135856802606,16,depth-only bins,0.7288848518177109,0.005235895833927401,27.0,0.0625,20
864691135856802606,16,morphology-aware paths,0.927993463400951,0.00371090898145769,33.0,0.0763888888888889,20
864691135856802606,16,random paths,0.6121251173531758,0.016117019214525918,38.7421875,0.08968098958333329,20
864691135856802606,16,shuffled ancestry,0.5851095592914795,0.01593121008865857,33.0,0.0763888888888889,20
864691135856845358,1,dense PCA oracle,0.16961354248035893,0.009401796256832993,35.0,1.0,20
864691135856845358,1,depth-only bins,0.04753706575843313,0.003518263153524085,35.0,1.0,20
864691135856845358,1,morphology-aware paths,0.05857893078441312,0.004062543874522256,1.0,0.028571428571428505,20
864691135856845358,1,random paths,0.031514531844697276,0.003926221628087268,2.259375,0.06455357142857139,20
864691135856845358,1,shuffled ancestry,0.02798061705327859,0.004041611137719555,1.0,0.028571428571428505,20
864691135856845358,2,dense PCA oracle,0.27583469765295954,0.009206076655954222,70.0,1.0,20
864691135856845358,2,depth-only bins,0.08568946422058539,0.00292855301487182,35.0,0.5,20
864691135856845358,2,morphology-aware paths,0.14061249478064186,0.006934374936861635,2.0,0.028571428571428505,20
864691135856845358,2,random paths,0.06156194774738734,0.005623072108749581,4.178125,0.05968749999999995,20
864691135856845358,2,shuffled ancestry,0.05717862335625521,0.006044758981906903,2.0,0.028571428571428505,20
864691135856845358,4,dense PCA oracle,0.4499878119849307,0.011086318288814649,140.0,1.0,20
864691135856845358,4,depth-only bins,0.14680684154256923,0.0049978158487402535,35.0,0.25,20
864691135856845358,4,morphology-aware paths,0.35275322475219345,0.010959488626933571,4.0,0.028571428571428505,20
864691135856845358,4,random paths,0.1245683275538211,0.007426838186287416,8.5203125,0.06085937499999995,20
864691135856845358,4,shuffled ancestry,0.1132404078849524,0.009128866705294864,4.0,0.028571428571428505,20
864691135856845358,8,dense PCA oracle,0.7024000006108626,0.006919632838100132,280.0,1.0,20
864691135856845358,8,depth-only bins,0.2994409402649278,0.008431480877966071,35.0,0.125,20
864691135856845358,8,morphology-aware paths,0.6027752307396155,0.009998261032129033,12.0,0.0428571428571428,20
864691135856845358,8,random paths,0.23798621786761592,0.01165700514266095,16.64609375,0.059450334821428516,20
864691135856845358,8,shuffled ancestry,0.23794165674571902,0.013715952988350572,12.0,0.0428571428571428,20
864691135856845358,16,dense PCA oracle,0.9307694023904818,0.0017386487299296772,560.0,1.0,20
864691135856845358,16,depth-only bins,0.5950957186788374,0.00856218994471209,35.0,0.0625,20
864691135856845358,16,morphology-aware paths,0.8287855363561507,0.0041132009269000385,22.0,0.0392857142857142,20
864691135856845358,16,random paths,0.4581196621271271,0.011244660711401974,33.86953125,0.06048130580357138,20
864691135856845358,16,shuffled ancestry,0.42074195737128645,0.016734839844896023,22.0,0.0392857142857142,20
864691135867632406,1,dense PCA oracle,0.2568604569761793,0.020374529530258017,39.0,1.0,20
864691135867632406,1,depth-only bins,0.05548976335932998,0.004308018574711378,39.0,1.0,20
864691135867632406,1,morphology-aware paths,0.25304897476076943,0.020349416265685098,3.0,0.0769230769230769,20
864691135867632406,1,random paths,0.03407687475654022,0.00550119240921032,2.07421875,0.05318509615384611,20
864691135867632406,1,shuffled ancestry,0.0323918687449632,0.004058074524925308,3.0,0.0769230769230769,20
864691135867632406,2,dense PCA oracle,0.38121047802284846,0.016841172579972103,78.0,1.0,20
