seed,topology,owner,active_contacts,unique_input_features,input_coverage_fraction,repeated_contact_fraction,mean_pairwise_branch_jaccard,feature_degree_cv
44,random,95,336,280,0.35714285714285715,0.16666666666666663,0.012926829268292682,1.4860462083439174
44,random,96,336,259,0.33035714285714285,0.22916666666666663,0.01879455909943715,1.611589967151143
44,random,97,336,269,0.34311224489795916,0.19940476190476186,0.01564102564102564,1.5456030825826175
44,random,98,336,273,0.3482142857142857,0.1875,0.015279162963694415,1.536590742882148
44,random,99,336,279,0.35586734693877553,0.1696428571428571,0.014077548467792371,1.5092308563562362
44,random,100,336,273,0.3482142857142857,0.1875,0.015610537836147593,1.5456030825826175
44,random,101,336,272,0.3469387755102041,0.19047619047619047,0.015021888680425265,1.532064692570853
44,random,102,336,277,0.35331632653061223,0.17559523809523814,0.013995465916197623,1.5092308563562362
44,random,103,336,273,0.3482142857142857,0.1875,0.014659244264507423,1.522972240208089
44,random,104,336,275,0.350765306122449,0.18154761904761907,0.013760944340212633,1.5046225071056492
44,random,105,336,271,0.34566326530612246,0.19345238095238093,0.014989837398373984,1.532064692570853
44,random,106,336,276,0.3520408163265306,0.1785714285714286,0.01442151344590369,1.51840559652405
44,random,107,336,288,0.3673469387755102,0.1428571428571429,0.010651188242651656,1.4337208778404378
44,random,108,336,268,0.34183673469387754,0.20238095238095233,0.016763684539679403,1.5679073101855652
44,random,109,336,276,0.3520408163265306,0.1785714285714286,0.013302845528455285,1.4953632037438633
44,random,110,336,269,0.34311224489795916,0.19940476190476186,0.015836542575952076,1.5500896031448563
44,random,111,336,279,0.35586734693877553,0.1696428571428571,0.01332473420888055,1.4953632037438633
44,random,112,336,283,0.36096938775510207,0.15773809523809523,0.012104440275171982,1.4672347384715843
44,random,113,336,269,0.34311224489795916,0.19940476190476186,0.01563242651657286,1.5456030825826175
44,random,114,336,269,0.34311224489795916,0.19940476190476186,0.01566213258286429,1.5456030825826175
44,random,115,336,275,0.350765306122449,0.18154761904761907,0.014584115071919949,1.522972240208089
44,random,116,336,280,0.35714285714285715,0.16666666666666663,0.01329475125367295,1.49071198499986
44,random,117,336,278,0.35459183673469385,0.17261904761904767,0.012735303314571605,1.481365736219265
44,random,118,336,271,0.34566326530612246,0.19345238095238093,0.014989837398373984,1.532064692570853
44,random,119,336,273,0.3482142857142857,0.1875,0.013995465916197625,1.5092308563562362
44,random,120,336,277,0.35331632653061223,0.17559523809523814,0.013760944340212633,1.5046225071056492
44,random,121,336,275,0.350765306122449,0.18154761904761907,0.014391807379612258,1.51840559652405
44,random,122,336,278,0.35459183673469385,0.17261904761904767,0.013803158223889934,1.5046225071056492
44,random,123,336,277,0.35331632653061223,0.17559523809523814,0.013567854909318324,1.5000000000000002
44,random,124,336,291,0.3711734693877551,0.1339285714285714,0.010275953721075672,1.4240006242195886
44,random,125,336,277,0.35331632653061223,0.17559523809523814,0.013782833020637899,1.5046225071056492
44,random,126,336,277,0.35331632653061223,0.17559523809523814,0.013933708567854908,1.5092308563562362
44,random,127,336,272,0.3469387755102041,0.19047619047619047,0.014657598499061914,1.522972240208089
44,spatial,0,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,1,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,2,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,3,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,4,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,5,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,6,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,7,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,8,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,9,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,10,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,11,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,12,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,13,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,14,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,15,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
44,spatial,16,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,17,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
44,spatial,18,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,19,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,20,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,21,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,22,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,23,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,24,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,25,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,26,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
44,spatial,27,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
44,spatial,28,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,29,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
44,spatial,30,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
44,spatial,31,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,32,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,33,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,34,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
44,spatial,35,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,36,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,37,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,38,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,39,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,40,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,41,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,42,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,43,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,44,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,45,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,46,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,47,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,48,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
44,spatial,49,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,50,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,51,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,52,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,53,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,54,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,55,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,56,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,57,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,58,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,59,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,60,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,61,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,62,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,63,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,64,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,65,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,66,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,67,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,68,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,69,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,70,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,71,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,72,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,73,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,74,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,75,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,76,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,77,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,78,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,79,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,80,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,81,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,82,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,83,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,84,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,85,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,86,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,87,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,88,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,89,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
44,spatial,90,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,91,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,92,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,93,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,94,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,95,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
44,spatial,96,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,97,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,98,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
44,spatial,99,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,100,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,101,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,102,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,103,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,104,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,105,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,106,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,107,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,108,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,109,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,110,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,111,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,112,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,113,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,114,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,115,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,116,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,117,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,118,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,119,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,120,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,121,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,122,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,123,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,124,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
44,spatial,125,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,126,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
44,spatial,127,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,random,0,336,286,0.3647959183673469,0.14880952380952384,0.011301594746716699,1.4481789330818973
45,random,1,336,282,0.3596938775510204,0.1607142857142857,0.0121239837398374,1.4672347384715843
45,random,2,336,285,0.3635204081632653,0.1517857142857143,0.01212554721701063,1.4672347384715843
45,random,3,336,271,0.34566326530612246,0.19345238095238093,0.014564571607254533,1.522972240208089
45,random,4,336,267,0.3405612244897959,0.2053571428571429,0.016668230143839897,1.5679073101855652
45,random,5,336,272,0.3469387755102041,0.19047619047619047,0.016464978111319573,1.563471919941143
45,random,6,336,274,0.3494897959183674,0.18452380952380953,0.01437070043777361,1.51840559652405
45,random,7,336,267,0.3405612244897959,0.2053571428571429,0.01587632895559725,1.5500896031448563
45,random,8,336,272,0.3469387755102041,0.19047619047619047,0.016497893420229746,1.563471919941143
45,random,9,336,274,0.3494897959183674,0.18452380952380953,0.014434103551561831,1.51840559652405
45,random,10,336,280,0.35714285714285715,0.16666666666666663,0.012754846779237024,1.481365736219265
45,random,11,336,283,0.36096938775510207,0.15773809523809523,0.012052845528455284,1.4672347384715843
45,random,12,336,267,0.3405612244897959,0.2053571428571429,0.01712632895559725,1.576740660702042
45,random,13,336,274,0.3494897959183674,0.18452380952380953,0.015183708567854911,1.536590742882148
45,random,14,336,277,0.35331632653061223,0.17559523809523814,0.014401969981238275,1.51840559652405
45,random,15,336,276,0.3520408163265306,0.1785714285714286,0.013674171357098187,1.5000000000000002
45,random,16,336,278,0.35459183673469385,0.17261904761904767,0.013078909115494482,1.4860462083439174
45,random,17,336,277,0.35331632653061223,0.17559523809523814,0.013932926829268293,1.5092308563562362
45,random,18,336,279,0.35586734693877553,0.1696428571428571,0.012723577235772358,1.481365736219265
45,random,19,336,283,0.36096938775510207,0.15773809523809523,0.011432926829268294,1.4529663145135578
45,random,20,336,284,0.3622448979591837,0.15476190476190477,0.011870700437773607,1.4624940645653537
45,random,21,336,280,0.35714285714285715,0.16666666666666663,0.013182457786116323,1.49071198499986
45,random,22,336,271,0.34566326530612246,0.19345238095238093,0.017383603238866396,1.5811388300841898
45,random,23,336,278,0.35459183673469385,0.17261904761904767,0.013761726078799249,1.5046225071056492
45,random,24,336,275,0.350765306122449,0.18154761904761907,0.014552845528455283,1.522972240208089
45,random,25,336,273,0.3482142857142857,0.1875,0.015480769230769232,1.5411035007422442
45,random,26,336,275,0.350765306122449,0.18154761904761907,0.0137406191369606,1.5046225071056492
45,random,27,336,277,0.35331632653061223,0.17559523809523814,0.01424093183239525,1.513825177048746
45,random,28,336,279,0.35586734693877553,0.1696428571428571,0.012819031631611862,1.481365736219265
45,random,29,336,283,0.36096938775510207,0.15773809523809523,0.011780800500312695,1.4577379737113252
45,random,30,336,274,0.3494897959183674,0.18452380952380953,0.014240150093808631,1.513825177048746
45,random,31,336,282,0.3596938775510204,0.1607142857142857,0.012765009380863038,1.481365736219265
45,random,32,336,272,0.3469387755102041,0.19047619047619047,0.014584896810506566,1.522972240208089
45,random,33,336,272,0.3469387755102041,0.19047619047619047,0.015802845528455282,1.5500896031448563
45,random,34,336,279,0.35586734693877553,0.1696428571428571,0.012829975971824496,1.481365736219265
45,random,35,336,287,0.36607142857142855,0.14583333333333337,0.011110932819854515,1.4433756729740645
45,random,36,336,267,0.3405612244897959,0.2053571428571429,0.016776274645337548,1.5679073101855652
45,random,37,336,275,0.350765306122449,0.18154761904761907,0.014636491557223264,1.522972240208089
45,random,38,336,278,0.35459183673469385,0.17261904761904767,0.014380863039399625,1.51840559652405
45,random,39,336,268,0.34183673469387754,0.20238095238095233,0.016346153846153847,1.5590239111558089
45,random,40,336,279,0.35586734693877553,0.1696428571428571,0.012338180112570356,1.4719601443879746
45,random,41,336,280,0.35714285714285715,0.16666666666666663,0.012563320825515948,1.4766704288891124
45,random,42,336,282,0.3596938775510204,0.1607142857142857,0.011708098811757347,1.4577379737113252
45,random,43,336,271,0.34566326530612246,0.19345238095238093,0.014808474046278922,1.5275252316519465
45,random,44,336,264,0.336734693877551,0.2142857142857143,0.016626797998749217,1.5679073101855652
45,random,45,336,275,0.350765306122449,0.18154761904761907,0.013771888680425264,1.5046225071056492
45,random,46,336,271,0.34566326530612246,0.19345238095238093,0.014584115071919949,1.522972240208089
45,random,47,336,271,0.34566326530612246,0.19345238095238093,0.016357180474638754,1.5590239111558089
45,random,48,336,280,0.35714285714285715,0.16666666666666663,0.012839274546591619,1.481365736219265
45,random,49,336,271,0.34566326530612246,0.19345238095238093,0.01399789342022975,1.5092308563562362
45,random,50,336,279,0.35586734693877553,0.1696428571428571,0.0135913893551891,1.5000000000000002
45,random,51,336,282,0.3596938775510204,0.1607142857142857,0.011902751719824889,1.4624940645653537
45,random,52,336,283,0.36096938775510207,0.15773809523809523,0.011260162601626015,1.4481789330818973
45,random,53,336,276,0.3520408163265306,0.1785714285714286,0.013913383364602875,1.5092308563562362
45,random,54,336,274,0.3494897959183674,0.18452380952380953,0.014891338336460287,1.5275252316519465
45,random,55,336,274,0.3494897959183674,0.18452380952380953,0.013986085053158221,1.5092308563562362
45,random,56,336,275,0.350765306122449,0.18154761904761907,0.014441838649155722,1.51840559652405
45,random,57,336,278,0.35459183673469385,0.17261904761904767,0.013599906191369604,1.5000000000000002
45,random,58,336,275,0.350765306122449,0.18154761904761907,0.014133915934301043,1.5092308563562362
45,random,59,336,289,0.36862244897959184,0.13988095238095233,0.010447154471544715,1.4288690166235205
45,random,60,336,277,0.35331632653061223,0.17559523809523814,0.013013684539679405,1.4860462083439174
45,random,61,336,276,0.3520408163265306,0.1785714285714286,0.0141776110068793,1.513825177048746
45,random,62,336,268,0.34183673469387754,0.20238095238095233,0.016721470656002105,1.5679073101855652
45,random,63,336,277,0.35331632653061223,0.17559523809523814,0.014198717948717948,1.513825177048746
45,random,64,336,282,0.3596938775510204,0.1607142857142857,0.012560975609756098,1.4766704288891124
45,random,65,336,284,0.3622448979591837,0.15476190476190477,0.011584224937883473,1.4529663145135578
45,random,66,336,285,0.3635204081632653,0.1517857142857143,0.012073170731707317,1.4672347384715843
45,random,67,336,272,0.3469387755102041,0.19047619047619047,0.01546904315196998,1.5411035007422442
45,random,68,336,278,0.35459183673469385,0.17261904761904767,0.014018218623481783,1.5092308563562362
45,random,69,336,274,0.3494897959183674,0.18452380952380953,0.0149906191369606,1.532064692570853
45,random,70,336,266,0.3392857142857143,0.20833333333333337,0.017970606629143217,1.594260539142416
45,random,71,336,274,0.3494897959183674,0.18452380952380953,0.015043859649122807,1.532064692570853
45,random,72,336,275,0.350765306122449,0.18154761904761907,0.014425504427109048,1.51840559652405
45,random,73,336,270,0.34438775510204084,0.1964285714285714,0.01564180737961226,1.5456030825826175
45,random,74,336,279,0.35586734693877553,0.1696428571428571,0.012459349593495934,1.4766704288891124
45,random,75,336,266,0.3392857142857143,0.20833333333333337,0.01611085053158224,1.5545631755148026
45,random,76,336,282,0.3596938775510204,0.1607142857142857,0.011676829268292683,1.457737973711325
45,random,77,336,290,0.36989795918367346,0.13690476190476186,0.009420731707317073,1.4043582955293934
45,random,78,336,277,0.35331632653061223,0.17559523809523814,0.01333411507191995,1.4953632037438633
45,random,79,336,282,0.3596938775510204,0.1607142857142857,0.011911350844277673,1.4624940645653537
45,random,80,336,275,0.350765306122449,0.18154761904761907,0.01381253908692933,1.5046225071056492
45,random,81,336,277,0.35331632653061223,0.17559523809523814,0.013344277673545965,1.4953632037438633
45,random,82,336,281,0.35841836734693877,0.16369047619047616,0.012947936210131333,1.4860462083439174
45,random,83,336,271,0.34566326530612246,0.19345238095238093,0.015601156973108191,1.5456030825826175
45,random,84,336,280,0.35714285714285715,0.16666666666666663,0.013343495934959348,1.4953632037438633
45,random,85,336,270,0.34438775510204084,0.1964285714285714,0.016132821500279778,1.5545631755148026
45,random,86,336,288,0.3673469387755102,0.1428571428571429,0.010051594746716698,1.4191155304938667
45,random,87,336,262,0.33418367346938777,0.22023809523809523,0.01821693657219973,1.5986105077709067
45,random,88,336,268,0.34183673469387754,0.20238095238095233,0.01607028241335045,1.5545631755148026
45,random,89,336,288,0.3673469387755102,0.1428571428571429,0.010813008130081299,1.4385563751360058
45,random,90,336,291,0.3711734693877551,0.1339285714285714,0.010853658536585367,1.4385563751360058
45,random,91,336,285,0.3635204081632653,0.1517857142857143,0.012104440275171983,1.4672347384715843
45,random,92,336,278,0.35459183673469385,0.17261904761904767,0.014038543826733814,1.5092308563562362
45,random,93,336,267,0.3405612244897959,0.2053571428571429,0.015225140712945591,1.536590742882148
45,random,94,336,267,0.3405612244897959,0.2053571428571429,0.015224358974358974,1.536590742882148
45,random,95,336,281,0.35841836734693877,0.16369047619047616,0.011686991869918699,1.4577379737113252
45,random,96,336,282,0.3596938775510204,0.1607142857142857,0.012084896810506566,1.4672347384715843
45,random,97,336,275,0.350765306122449,0.18154761904761907,0.01380480398933544,1.5046225071056492
45,random,98,336,284,0.3622448979591837,0.15476190476190477,0.011760475297060662,1.4577379737113252
45,random,99,336,272,0.3469387755102041,0.19047619047619047,0.01565118824265166,1.5456030825826175
45,random,100,336,275,0.350765306122449,0.18154761904761907,0.014401969981238275,1.51840559652405
45,random,101,336,275,0.350765306122449,0.18154761904761907,0.014251094434021262,1.513825177048746
45,random,102,336,285,0.3635204081632653,0.1517857142857143,0.010704428754813864,1.4337208778404378
45,random,103,336,286,0.3647959183673469,0.14880952380952384,0.011353189493433394,1.4481789330818973
45,random,104,336,275,0.350765306122449,0.18154761904761907,0.014573952470293935,1.522972240208089
45,random,105,336,281,0.35841836734693877,0.16369047619047616,0.01270403377110694,1.481365736219265
45,random,106,336,283,0.36096938775510207,0.15773809523809523,0.01172842401500938,1.4577379737113252
45,random,107,336,282,0.3596938775510204,0.1607142857142857,0.01213492808005003,1.4672347384715843
45,random,108,336,274,0.3494897959183674,0.18452380952380953,0.014711620749810734,1.522972240208089
45,random,109,336,287,0.36607142857142855,0.14583333333333337,0.012338180112570355,1.4719601443879746
45,random,110,336,268,0.34183673469387754,0.20238095238095233,0.01591776110068793,1.5500896031448563
45,random,111,336,269,0.34311224489795916,0.19940476190476186,0.015244684177611007,1.5365907428821481
45,random,112,336,277,0.35331632653061223,0.17559523809523814,0.014238586616635398,1.513825177048746
45,random,113,336,278,0.35459183673469385,0.17261904761904767,0.012937773608505315,1.4860462083439174
45,random,114,336,273,0.3482142857142857,0.1875,0.015513684539679407,1.5411035007422442
45,random,115,336,282,0.3596938775510204,0.1607142857142857,0.012186522826766728,1.4672347384715843
45,random,116,336,275,0.350765306122449,0.18154761904761907,0.014627974721042759,1.522972240208089
45,random,117,336,274,0.3494897959183674,0.18452380952380953,0.01440275171982489,1.51840559652405
45,random,118,336,273,0.3482142857142857,0.1875,0.014296599848589579,1.513825177048746
45,random,119,336,272,0.3469387755102041,0.19047619047619047,0.01490392844211843,1.5275252316519465
45,random,120,336,272,0.3469387755102041,0.19047619047619047,0.0150328330206379,1.532064692570853
45,random,121,336,273,0.3482142857142857,0.1875,0.013407680787334187,1.4953632037438633
45,random,122,336,266,0.3392857142857143,0.20833333333333337,0.01672303413317534,1.5679073101855652
45,random,123,336,276,0.3520408163265306,0.1785714285714286,0.0141260162601626,1.513825177048746
45,random,124,336,272,0.3469387755102041,0.19047619047619047,0.014839743589743593,1.5275252316519465
45,random,125,336,283,0.36096938775510207,0.15773809523809523,0.011474358974358974,1.4529663145135578
45,random,126,336,272,0.3469387755102041,0.19047619047619047,0.015173545966228892,1.536590742882148
45,random,127,336,277,0.35331632653061223,0.17559523809523814,0.01361171455844113,1.5000000000000002
45,spatial,0,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,1,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
45,spatial,2,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,3,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,4,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,5,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,6,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,7,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,8,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,9,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,10,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,11,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,12,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
45,spatial,13,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,14,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,15,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,16,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,17,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,18,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,19,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,20,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,21,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,22,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,23,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,24,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,25,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,26,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,27,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,28,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,29,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,30,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,31,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,32,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,33,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,34,336,336,0.42857142857142855,0.0,0.0,1.1547005383792517
45,spatial,35,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,36,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,37,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,38,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,39,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,40,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,41,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,42,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,43,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,44,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
45,spatial,45,336,336,0.42857142857142855,0.0,0.0,1.1547005383792515
