target_root_id,session,scan_idx,replicate,method,draw,n_features,n_available,selected_penalty,nmse,n_train_trials,n_test_trials
864691135810666525,7,4,0,keep_0.25,2,3,11,0.01,0.377893485333,372,92
864691135810666525,7,4,0,keep_0.5,2,6,11,0.01,0.373668356874,372,92
864691135810666525,7,4,0,keep_0.75,2,8,11,0.1,0.375950597167,372,92
864691135810666525,7,4,0,keep_0.25,3,3,11,0.1,0.398958696824,372,92
864691135810666525,7,4,0,keep_0.5,3,6,11,0.01,0.381455515892,372,92
864691135810666525,7,4,0,keep_0.75,3,8,11,0.01,0.382157012299,372,92
864691135810666525,7,4,0,keep_0.25,4,3,11,0.01,0.374070106154,372,92
864691135810666525,7,4,0,keep_0.5,4,6,11,0.1,0.369509890277,372,92
864691135810666525,7,4,0,keep_0.75,4,8,11,0.1,0.367372082126,372,92
864691135810666525,7,4,0,noise_0.25,0,11,11,0.1,0.396981021789,372,92
864691135810666525,7,4,0,noise_0.5,0,11,11,0.1,0.430528212278,372,92
864691135810666525,7,4,0,noise_1,0,11,11,1,0.492270968169,372,92
864691135810666525,7,4,1,training_mean,0,0,11,,1,373,91
864691135810666525,7,4,1,ols_all,0,11,11,0,0.371653658144,373,91
864691135810666525,7,4,1,ridge_all,0,11,11,0.1,0.355584621631,373,91
864691135810666525,7,4,1,ridge_raw,0,11,11,0.1,0.34516817119,373,91
864691135810666525,7,4,1,manual_only,0,1,11,0.01,0.799266942086,373,91
864691135810666525,7,4,1,training_reliability_ge_0,0,11,11,0.1,0.355584621631,373,91
864691135810666525,7,4,1,training_reliability_ge_0.1,0,6,11,0.1,0.357703649545,373,91
864691135810666525,7,4,1,training_reliability_ge_0.2,0,2,11,0.01,0.573812660449,373,91
864691135810666525,7,4,1,keep_0.25,0,3,11,0.1,0.659670379966,373,91
864691135810666525,7,4,1,keep_0.5,0,6,11,0.01,0.486140119164,373,91
864691135810666525,7,4,1,keep_0.75,0,8,11,0.1,0.425575463453,373,91
864691135810666525,7,4,1,keep_0.25,1,3,11,0.1,0.525537138761,373,91
864691135810666525,7,4,1,keep_0.5,1,6,11,0.1,0.420504626494,373,91
864691135810666525,7,4,1,keep_0.75,1,8,11,0.1,0.40558149744,373,91
864691135810666525,7,4,1,keep_0.25,2,3,11,0.01,0.376028595486,373,91
864691135810666525,7,4,1,keep_0.5,2,6,11,0.01,0.343631595631,373,91
864691135810666525,7,4,1,keep_0.75,2,8,11,0.1,0.327725374826,373,91
864691135810666525,7,4,1,keep_0.25,3,3,11,0.1,0.481531985027,373,91
864691135810666525,7,4,1,keep_0.5,3,6,11,0.1,0.442805800272,373,91
864691135810666525,7,4,1,keep_0.75,3,8,11,0.1,0.40558149744,373,91
864691135810666525,7,4,1,keep_0.25,4,3,11,0.01,0.451480136775,373,91
864691135810666525,7,4,1,keep_0.5,4,6,11,0.1,0.337764256024,373,91
864691135810666525,7,4,1,keep_0.75,4,8,11,0.1,0.355778238524,373,91
864691135810666525,7,4,1,noise_0.25,0,11,11,0.1,0.383101948226,373,91
864691135810666525,7,4,1,noise_0.5,0,11,11,0.1,0.426852328909,373,91
864691135810666525,7,4,1,noise_1,0,11,11,0.1,0.524432637609,373,91
864691135810666525,7,4,2,training_mean,0,0,11,,1,372,92
864691135810666525,7,4,2,ols_all,0,11,11,0,0.48300646796,372,92
864691135810666525,7,4,2,ridge_all,0,11,11,1,0.491923882884,372,92
864691135810666525,7,4,2,ridge_raw,0,11,11,1,0.490678247395,372,92
864691135810666525,7,4,2,manual_only,0,1,11,0.01,0.927671526844,372,92
864691135810666525,7,4,2,training_reliability_ge_0,0,11,11,0.1,0.491449855244,372,92
864691135810666525,7,4,2,training_reliability_ge_0.1,0,4,11,0.1,0.477511570905,372,92
864691135810666525,7,4,2,training_reliability_ge_0.2,0,2,11,0.01,0.820751883794,372,92
864691135810666525,7,4,2,keep_0.25,0,3,11,0.01,0.540194817859,372,92
864691135810666525,7,4,2,keep_0.5,0,6,11,0.1,0.557355310876,372,92
864691135810666525,7,4,2,keep_0.75,0,8,11,0.1,0.538136843465,372,92
864691135810666525,7,4,2,keep_0.25,1,3,11,0.01,0.579349149552,372,92
864691135810666525,7,4,2,keep_0.5,1,6,11,0.1,0.581776020678,372,92
864691135810666525,7,4,2,keep_0.75,1,8,11,0.1,0.574938903923,372,92
864691135810666525,7,4,2,keep_0.25,2,3,11,0.01,0.726127776068,372,92
864691135810666525,7,4,2,keep_0.5,2,6,11,0.1,0.665294242231,372,92
864691135810666525,7,4,2,keep_0.75,2,8,11,0.1,0.619240284768,372,92
864691135810666525,7,4,2,keep_0.25,3,3,11,0.01,0.612383184257,372,92
864691135810666525,7,4,2,keep_0.5,3,6,11,0.1,0.675241078355,372,92
864691135810666525,7,4,2,keep_0.75,3,8,11,0.1,0.574124791567,372,92
864691135810666525,7,4,2,keep_0.25,4,3,11,0.01,0.441459150768,372,92
864691135810666525,7,4,2,keep_0.5,4,6,11,0.1,0.492021877417,372,92
864691135810666525,7,4,2,keep_0.75,4,8,11,0.1,0.499224292733,372,92
864691135810666525,7,4,2,noise_0.25,0,11,11,1,0.497544290889,372,92
864691135810666525,7,4,2,noise_0.5,0,11,11,1,0.51732181756,372,92
864691135810666525,7,4,2,noise_1,0,11,11,1,0.589836158153,372,92
864691135810666525,7,4,3,training_mean,0,0,11,,1,374,90
864691135810666525,7,4,3,ols_all,0,11,11,0,0.326216510119,374,90
864691135810666525,7,4,3,ridge_all,0,11,11,0.1,0.326424981867,374,90
864691135810666525,7,4,3,ridge_raw,0,11,11,0.1,0.320078060615,374,90
864691135810666525,7,4,3,manual_only,0,1,11,0,0.939099533225,374,90
864691135810666525,7,4,3,training_reliability_ge_0,0,11,11,0.1,0.326424981867,374,90
864691135810666525,7,4,3,training_reliability_ge_0.1,0,10,11,0.01,0.330050752803,374,90
864691135810666525,7,4,3,training_reliability_ge_0.2,0,4,11,0.1,0.367236818908,374,90
864691135810666525,7,4,3,keep_0.25,0,3,11,0,0.477305438479,374,90
864691135810666525,7,4,3,keep_0.5,0,6,11,0.01,0.375534297858,374,90
864691135810666525,7,4,3,keep_0.75,0,8,11,0.1,0.33119207156,374,90
864691135810666525,7,4,3,keep_0.25,1,3,11,0.1,0.358729456639,374,90
864691135810666525,7,4,3,keep_0.5,1,6,11,0.01,0.33439516146,374,90
864691135810666525,7,4,3,keep_0.75,1,8,11,0.1,0.320517824342,374,90
864691135810666525,7,4,3,keep_0.25,2,3,11,0.1,0.481480562665,374,90
864691135810666525,7,4,3,keep_0.5,2,6,11,0.1,0.44081992916,374,90
864691135810666525,7,4,3,keep_0.75,2,8,11,0.01,0.324072221666,374,90
864691135810666525,7,4,3,keep_0.25,3,3,11,0.01,0.729814744731,374,90
864691135810666525,7,4,3,keep_0.5,3,6,11,0,0.371591263894,374,90
864691135810666525,7,4,3,keep_0.75,3,8,11,0,0.354902336468,374,90
864691135810666525,7,4,3,keep_0.25,4,3,11,0,0.393772174661,374,90
864691135810666525,7,4,3,keep_0.5,4,6,11,0.001,0.361327136291,374,90
864691135810666525,7,4,3,keep_0.75,4,8,11,0.1,0.327396590964,374,90
864691135810666525,7,4,3,noise_0.25,0,11,11,0.1,0.322391316479,374,90
864691135810666525,7,4,3,noise_0.5,0,11,11,0.1,0.339775767046,374,90
864691135810666525,7,4,3,noise_1,0,11,11,0.1,0.407338989024,374,90
864691135810666525,7,4,4,training_mean,0,0,11,,1,378,86
864691135810666525,7,4,4,ols_all,0,11,11,0,0.369363041641,378,86
864691135810666525,7,4,4,ridge_all,0,11,11,0.1,0.374349155374,378,86
864691135810666525,7,4,4,ridge_raw,0,11,11,0.1,0.355177384599,378,86
864691135810666525,7,4,4,manual_only,0,1,11,0.01,0.793150771724,378,86
864691135810666525,7,4,4,training_reliability_ge_0,0,10,11,0.1,0.327927060729,378,86
864691135810666525,7,4,4,training_reliability_ge_0.1,0,6,11,0.1,0.376158115422,378,86
864691135810666525,7,4,4,training_reliability_ge_0.2,0,1,11,0.01,0.765403363404,378,86
864691135810666525,7,4,4,keep_0.25,0,3,11,0,0.501012948279,378,86
864691135810666525,7,4,4,keep_0.5,0,6,11,0.1,0.498543649775,378,86
864691135810666525,7,4,4,keep_0.75,0,8,11,0.1,0.488306755126,378,86
864691135810666525,7,4,4,keep_0.25,1,3,11,0.1,0.450300589275,378,86
864691135810666525,7,4,4,keep_0.5,1,6,11,0.1,0.379702166929,378,86
864691135810666525,7,4,4,keep_0.75,1,8,11,0.1,0.350282576454,378,86
864691135810666525,7,4,4,keep_0.25,2,3,11,0.1,0.509765199489,378,86
864691135810666525,7,4,4,keep_0.5,2,6,11,0.1,0.53826538811,378,86
864691135810666525,7,4,4,keep_0.75,2,8,11,0.1,0.429760807624,378,86
864691135810666525,7,4,4,keep_0.25,3,3,11,0.1,0.447915711502,378,86
864691135810666525,7,4,4,keep_0.5,3,6,11,0.1,0.371755741995,378,86
864691135810666525,7,4,4,keep_0.75,3,8,11,0.1,0.350282576454,378,86
864691135810666525,7,4,4,keep_0.25,4,3,11,0.01,0.617716949029,378,86
864691135810666525,7,4,4,keep_0.5,4,6,11,0.1,0.417424540114,378,86
864691135810666525,7,4,4,keep_0.75,4,8,11,0.1,0.490189907162,378,86
864691135810666525,7,4,4,noise_0.25,0,11,11,1,0.406816064706,378,86
864691135810666525,7,4,4,noise_0.5,0,11,11,1,0.42791126981,378,86
864691135810666525,7,4,4,noise_1,0,11,11,1,0.501599244422,378,86
864691135810666525,7,4,5,training_mean,0,0,11,,1,387,77
864691135810666525,7,4,5,ols_all,0,11,11,0,0.402486024266,387,77
864691135810666525,7,4,5,ridge_all,0,11,11,0.1,0.405341839005,387,77
864691135810666525,7,4,5,ridge_raw,0,11,11,0.1,0.393819304292,387,77
864691135810666525,7,4,5,manual_only,0,1,11,0.1,0.836498535433,387,77
864691135810666525,7,4,5,training_reliability_ge_0,0,11,11,0.1,0.405341839005,387,77
864691135810666525,7,4,5,training_reliability_ge_0.1,0,9,11,0.1,0.439756815097,387,77
864691135810666525,7,4,5,training_reliability_ge_0.2,0,3,11,0.01,0.452738140988,387,77
864691135810666525,7,4,5,keep_0.25,0,3,11,0.01,0.67007976545,387,77
864691135810666525,7,4,5,keep_0.5,0,6,11,0.1,0.533318731746,387,77
864691135810666525,7,4,5,keep_0.75,0,8,11,0.1,0.43310979581,387,77
864691135810666525,7,4,5,keep_0.25,1,3,11,0.1,0.537540766893,387,77
864691135810666525,7,4,5,keep_0.5,1,6,11,0.1,0.501575416973,387,77
864691135810666525,7,4,5,keep_0.75,1,8,11,0.1,0.478511972663,387,77
864691135810666525,7,4,5,keep_0.25,2,3,11,0.01,0.663934546077,387,77
864691135810666525,7,4,5,keep_0.5,2,6,11,0.1,0.577620752698,387,77
864691135810666525,7,4,5,keep_0.75,2,8,11,0.1,0.478040556886,387,77
864691135810666525,7,4,5,keep_0.25,3,3,11,0.1,0.559962751136,387,77
864691135810666525,7,4,5,keep_0.5,3,6,11,0.1,0.437000194946,387,77
864691135810666525,7,4,5,keep_0.75,3,8,11,0.1,0.429320495142,387,77
864691135810666525,7,4,5,keep_0.25,4,3,11,0.1,0.450582589905,387,77
864691135810666525,7,4,5,keep_0.5,4,6,11,0.1,0.395514063651,387,77
864691135810666525,7,4,5,keep_0.75,4,8,11,0.1,0.40058825684,387,77
864691135810666525,7,4,5,noise_0.25,0,11,11,0.1,0.407616516144,387,77
864691135810666525,7,4,5,noise_0.5,0,11,11,0.1,0.434447192641,387,77
864691135810666525,7,4,5,noise_1,0,11,11,0.1,0.516352402017,387,77
864691135810666525,7,4,6,training_mean,0,0,11,,1,375,89
864691135810666525,7,4,6,ols_all,0,11,11,0,0.402302422157,375,89
864691135810666525,7,4,6,ridge_all,0,11,11,0.1,0.413067907578,375,89
864691135810666525,7,4,6,ridge_raw,0,11,11,0.1,0.41491014842,375,89
864691135810666525,7,4,6,manual_only,0,1,11,0.01,0.914449018029,375,89
864691135810666525,7,4,6,training_reliability_ge_0,0,11,11,0.1,0.413067907578,375,89
864691135810666525,7,4,6,training_reliability_ge_0.1,0,9,11,0.1,0.420941556782,375,89
864691135810666525,7,4,6,training_reliability_ge_0.2,0,5,11,0.1,0.467533404358,375,89
864691135810666525,7,4,6,keep_0.25,0,3,11,0.01,0.517022699991,375,89
864691135810666525,7,4,6,keep_0.5,0,6,11,0.001,0.480181963899,375,89
864691135810666525,7,4,6,keep_0.75,0,8,11,0.01,0.449806919961,375,89
864691135810666525,7,4,6,keep_0.25,1,3,11,0.01,0.469003228913,375,89
864691135810666525,7,4,6,keep_0.5,1,6,11,0.1,0.408051960259,375,89
864691135810666525,7,4,6,keep_0.75,1,8,11,0.1,0.412955661304,375,89
864691135810666525,7,4,6,keep_0.25,2,3,11,0.1,0.554976889764,375,89
864691135810666525,7,4,6,keep_0.5,2,6,11,0.1,0.532470458238,375,89
864691135810666525,7,4,6,keep_0.75,2,8,11,0.1,0.432312328765,375,89
864691135810666525,7,4,6,keep_0.25,3,3,11,0.01,0.402387299596,375,89
864691135810666525,7,4,6,keep_0.5,3,6,11,0.1,0.404228443044,375,89
864691135810666525,7,4,6,keep_0.75,3,8,11,0.1,0.417169519836,375,89
864691135810666525,7,4,6,keep_0.25,4,3,11,0.01,0.557910404658,375,89
864691135810666525,7,4,6,keep_0.5,4,6,11,0.1,0.499526893761,375,89
864691135810666525,7,4,6,keep_0.75,4,8,11,0.1,0.449777587951,375,89
864691135810666525,7,4,6,noise_0.25,0,11,11,0.1,0.415264806823,375,89
864691135810666525,7,4,6,noise_0.5,0,11,11,0.1,0.438921144585,375,89
864691135810666525,7,4,6,noise_1,0,11,11,1,0.514884371514,375,89
864691135810666525,7,4,7,training_mean,0,0,11,,1,375,89
864691135810666525,7,4,7,ols_all,0,11,11,0,0.394027613157,375,89
864691135810666525,7,4,7,ridge_all,0,11,11,0.1,0.383800403071,375,89
864691135810666525,7,4,7,ridge_raw,0,11,11,0.1,0.375264634354,375,89
864691135810666525,7,4,7,manual_only,0,1,11,0.1,0.840018151203,375,89
864691135810666525,7,4,7,training_reliability_ge_0,0,11,11,0.1,0.383800403071,375,89
864691135810666525,7,4,7,training_reliability_ge_0.1,0,10,11,0.1,0.386019473517,375,89
864691135810666525,7,4,7,training_reliability_ge_0.2,0,5,11,0.1,0.381136936323,375,89
864691135810666525,7,4,7,keep_0.25,0,3,11,0.01,0.528925294711,375,89
864691135810666525,7,4,7,keep_0.5,0,6,11,0.01,0.42081656115,375,89
864691135810666525,7,4,7,keep_0.75,0,8,11,0.1,0.384546452191,375,89
864691135810666525,7,4,7,keep_0.25,1,3,11,0.1,0.458334406155,375,89
864691135810666525,7,4,7,keep_0.5,1,6,11,0.1,0.426622441042,375,89
864691135810666525,7,4,7,keep_0.75,1,8,11,0.1,0.386578556933,375,89
864691135810666525,7,4,7,keep_0.25,2,3,11,0.01,0.442456008032,375,89
864691135810666525,7,4,7,keep_0.5,2,6,11,0.1,0.353207022355,375,89
864691135810666525,7,4,7,keep_0.75,2,8,11,0.1,0.383546718755,375,89
864691135810666525,7,4,7,keep_0.25,3,3,11,0.01,0.609939160341,375,89
864691135810666525,7,4,7,keep_0.5,3,6,11,0.01,0.42081656115,375,89
864691135810666525,7,4,7,keep_0.75,3,8,11,0.1,0.383546718755,375,89
864691135810666525,7,4,7,keep_0.25,4,3,11,0.1,0.430112228207,375,89
864691135810666525,7,4,7,keep_0.5,4,6,11,0.1,0.39736912345,375,89
864691135810666525,7,4,7,keep_0.75,4,8,11,0.1,0.414482022851,375,89
864691135810666525,7,4,7,noise_0.25,0,11,11,1,0.380316949382,375,89
864691135810666525,7,4,7,noise_0.5,0,11,11,1,0.403488192371,375,89
864691135810666525,7,4,7,noise_1,0,11,11,1,0.47276062409,375,89
864691135810666525,7,4,8,training_mean,0,0,11,,1,366,98
864691135810666525,7,4,8,ols_all,0,11,11,0,0.348190762459,366,98
864691135810666525,7,4,8,ridge_all,0,11,11,0.1,0.354057543427,366,98
864691135810666525,7,4,8,ridge_raw,0,11,11,0.1,0.360297762716,366,98
864691135810666525,7,4,8,manual_only,0,1,11,0.1,0.752150450884,366,98
864691135810666525,7,4,8,training_reliability_ge_0,0,10,11,0.1,0.347212390741,366,98
864691135810666525,7,4,8,training_reliability_ge_0.1,0,6,11,0.1,0.377918776129,366,98
864691135810666525,7,4,8,training_reliability_ge_0.2,0,2,11,0.1,0.687440650446,366,98
864691135810666525,7,4,8,keep_0.25,0,3,11,0.01,0.354615162178,366,98
864691135810666525,7,4,8,keep_0.5,0,6,11,0.1,0.349115321809,366,98
864691135810666525,7,4,8,keep_0.75,0,8,11,0.1,0.359933511796,366,98
864691135810666525,7,4,8,keep_0.25,1,3,11,0.1,0.408065900192,366,98
864691135810666525,7,4,8,keep_0.5,1,6,11,0.1,0.347117141407,366,98
864691135810666525,7,4,8,keep_0.75,1,8,11,0.1,0.349785876103,366,98
864691135810666525,7,4,8,keep_0.25,2,3,11,0.01,0.549305500773,366,98
864691135810666525,7,4,8,keep_0.5,2,6,11,0.1,0.341365859517,366,98
864691135810666525,7,4,8,keep_0.75,2,8,11,0.1,0.34858873115,366,98
864691135810666525,7,4,8,keep_0.25,3,3,11,0.1,0.475101242569,366,98
864691135810666525,7,4,8,keep_0.5,3,6,11,0.1,0.433414688557,366,98
864691135810666525,7,4,8,keep_0.75,3,8,11,0.1,0.363033952983,366,98
864691135810666525,7,4,8,keep_0.25,4,3,11,0.1,0.451340714251,366,98
864691135810666525,7,4,8,keep_0.5,4,6,11,0.1,0.434370932896,366,98
864691135810666525,7,4,8,keep_0.75,4,8,11,0.1,0.399533627166,366,98
864691135810666525,7,4,8,noise_0.25,0,11,11,1,0.384374481736,366,98
864691135810666525,7,4,8,noise_0.5,0,11,11,1,0.402575311809,366,98
864691135810666525,7,4,8,noise_1,0,11,11,1,0.46641005413,366,98
864691135810666525,7,4,9,training_mean,0,0,11,,1,382,82
864691135810666525,7,4,9,ols_all,0,11,11,0,0.246833829671,382,82
864691135810666525,7,4,9,ridge_all,0,11,11,1,0.267165467025,382,82
864691135810666525,7,4,9,ridge_raw,0,11,11,1,0.257827749451,382,82
864691135810666525,7,4,9,manual_only,0,1,11,0.1,0.69787756804,382,82
864691135810666525,7,4,9,training_reliability_ge_0,0,11,11,1,0.267165467025,382,82
864691135810666525,7,4,9,training_reliability_ge_0.1,0,10,11,0.1,0.236678411551,382,82
864691135810666525,7,4,9,training_reliability_ge_0.2,0,3,11,0.1,0.344314772226,382,82
864691135810666525,7,4,9,keep_0.25,0,3,11,0.1,0.342068892962,382,82
864691135810666525,7,4,9,keep_0.5,0,6,11,0.1,0.28023993244,382,82
864691135810666525,7,4,9,keep_0.75,0,8,11,0.1,0.279614928571,382,82
864691135810666525,7,4,9,keep_0.25,1,3,11,0.01,0.28305616347,382,82
864691135810666525,7,4,9,keep_0.5,1,6,11,0.1,0.291759927848,382,82
864691135810666525,7,4,9,keep_0.75,1,8,11,0.1,0.256644458262,382,82
864691135810666525,7,4,9,keep_0.25,2,3,11,0.1,0.366664144243,382,82
864691135810666525,7,4,9,keep_0.5,2,6,11,0.1,0.277711941524,382,82
864691135810666525,7,4,9,keep_0.75,2,8,11,0.1,0.232295314953,382,82
864691135810666525,7,4,9,keep_0.25,3,3,11,0.1,0.307502636944,382,82
864691135810666525,7,4,9,keep_0.5,3,6,11,0.1,0.264477426065,382,82
864691135810666525,7,4,9,keep_0.75,3,8,11,0.1,0.25947248774,382,82
864691135810666525,7,4,9,keep_0.25,4,3,11,0.1,0.255370307792,382,82
864691135810666525,7,4,9,keep_0.5,4,6,11,0.1,0.242294527069,382,82
864691135810666525,7,4,9,keep_0.75,4,8,11,0.1,0.261006081305,382,82
864691135810666525,7,4,9,noise_0.25,0,11,11,0.1,0.275324418733,382,82
864691135810666525,7,4,9,noise_0.5,0,11,11,0.1,0.318454847551,382,82
864691135810666525,7,4,9,noise_1,0,11,11,1,0.431605323342,382,82
864691135060651419,5,6,0,training_mean,0,0,10,,1,371,93
864691135060651419,5,6,0,ols_all,0,10,10,0,0.810335971974,371,93
864691135060651419,5,6,0,ridge_all,0,10,10,0.1,0.810953607373,371,93
864691135060651419,5,6,0,ridge_raw,0,10,10,0.1,0.79903092875,371,93
864691135060651419,5,6,0,manual_only,0,2,10,0.1,0.836476268414,371,93
864691135060651419,5,6,0,training_reliability_ge_0,0,10,10,0.1,0.810953607373,371,93
864691135060651419,5,6,0,training_reliability_ge_0.1,0,10,10,0.1,0.810953607373,371,93
864691135060651419,5,6,0,training_reliability_ge_0.2,0,9,10,0.1,0.916180474594,371,93
864691135060651419,5,6,0,keep_0.25,0,2,10,0.1,0.995142990462,371,93
864691135060651419,5,6,0,keep_0.5,0,5,10,0.1,0.925127656899,371,93
864691135060651419,5,6,0,keep_0.75,0,8,10,0.1,0.924679830783,371,93
864691135060651419,5,6,0,keep_0.25,1,2,10,0.1,1.00267631835,371,93
864691135060651419,5,6,0,keep_0.5,1,5,10,0.1,0.971710553094,371,93
864691135060651419,5,6,0,keep_0.75,1,8,10,0.1,0.833387545379,371,93
864691135060651419,5,6,0,keep_0.25,2,2,10,0.1,0.964388368565,371,93
864691135060651419,5,6,0,keep_0.5,2,5,10,0.1,0.824242251233,371,93
864691135060651419,5,6,0,keep_0.75,2,8,10,0.1,0.809220944337,371,93
864691135060651419,5,6,0,keep_0.25,3,2,10,0.01,0.950756793282,371,93
864691135060651419,5,6,0,keep_0.5,3,5,10,0.1,0.958436636947,371,93
864691135060651419,5,6,0,keep_0.75,3,8,10,0.1,0.812238051395,371,93
864691135060651419,5,6,0,keep_0.25,4,2,10,0.1,0.836476268414,371,93
864691135060651419,5,6,0,keep_0.5,4,5,10,0.1,0.841664129397,371,93
864691135060651419,5,6,0,keep_0.75,4,8,10,1,0.867775836675,371,93
864691135060651419,5,6,0,noise_0.25,0,10,10,0.1,0.820662956968,371,93
864691135060651419,5,6,0,noise_0.5,0,10,10,0.1,0.850816471065,371,93
864691135060651419,5,6,0,noise_1,0,10,10,1,0.929135211055,371,93
864691135060651419,5,6,1,training_mean,0,0,10,,1,382,82
864691135060651419,5,6,1,ols_all,0,10,10,0,0.994204835887,382,82
864691135060651419,5,6,1,ridge_all,0,10,10,0.1,0.967095481557,382,82
864691135060651419,5,6,1,ridge_raw,0,10,10,0.1,0.972033189164,382,82
864691135060651419,5,6,1,manual_only,0,2,10,0.1,1.10593391066,382,82
864691135060651419,5,6,1,training_reliability_ge_0,0,10,10,0.1,0.967095481557,382,82
864691135060651419,5,6,1,training_reliability_ge_0.1,0,10,10,0.1,0.967095481557,382,82
864691135060651419,5,6,1,training_reliability_ge_0.2,0,10,10,0.1,0.967095481557,382,82
864691135060651419,5,6,1,keep_0.25,0,2,10,0.1,1.06491094698,382,82
864691135060651419,5,6,1,keep_0.5,0,5,10,0.1,1.06162033276,382,82
864691135060651419,5,6,1,keep_0.75,0,8,10,0.1,0.952036537865,382,82
864691135060651419,5,6,1,keep_0.25,1,2,10,0.1,0.982091522086,382,82
864691135060651419,5,6,1,keep_0.5,1,5,10,0.1,0.959453823268,382,82
864691135060651419,5,6,1,keep_0.75,1,8,10,0.1,0.969208697322,382,82
864691135060651419,5,6,1,keep_0.25,2,2,10,1,0.993709172196,382,82
864691135060651419,5,6,1,keep_0.5,2,5,10,0.1,0.93075458484,382,82
864691135060651419,5,6,1,keep_0.75,2,8,10,0.1,0.993003063156,382,82
864691135060651419,5,6,1,keep_0.25,3,2,10,1,0.993709172196,382,82
864691135060651419,5,6,1,keep_0.5,3,5,10,0.1,0.908390563882,382,82
864691135060651419,5,6,1,keep_0.75,3,8,10,0.1,0.991029355306,382,82
864691135060651419,5,6,1,keep_0.25,4,2,10,0.1,0.980566372912,382,82
864691135060651419,5,6,1,keep_0.5,4,5,10,0.1,0.902900603386,382,82
864691135060651419,5,6,1,keep_0.75,4,8,10,0.1,0.93713978538,382,82
864691135060651419,5,6,1,noise_0.25,0,10,10,0.1,1.00134070109,382,82
864691135060651419,5,6,1,noise_0.5,0,10,10,1,0.937809269066,382,82
864691135060651419,5,6,1,noise_1,0,10,10,1,0.967052323682,382,82
864691135060651419,5,6,2,training_mean,0,0,10,,1,375,89
864691135060651419,5,6,2,ols_all,0,10,10,0,0.899468988814,375,89
864691135060651419,5,6,2,ridge_all,0,10,10,0.1,0.891918477631,375,89
864691135060651419,5,6,2,ridge_raw,0,10,10,0.1,0.894674535986,375,89
864691135060651419,5,6,2,manual_only,0,2,10,0.1,0.921411872965,375,89
864691135060651419,5,6,2,training_reliability_ge_0,0,10,10,0.1,0.891918477631,375,89
864691135060651419,5,6,2,training_reliability_ge_0.1,0,10,10,0.1,0.891918477631,375,89
864691135060651419,5,6,2,training_reliability_ge_0.2,0,10,10,0.1,0.891918477631,375,89
864691135060651419,5,6,2,keep_0.25,0,2,10,0.1,0.988980827364,375,89
864691135060651419,5,6,2,keep_0.5,0,5,10,0.1,0.937337656514,375,89
864691135060651419,5,6,2,keep_0.75,0,8,10,1,0.916732706591,375,89
864691135060651419,5,6,2,keep_0.25,1,2,10,0.1,1.05023139382,375,89
864691135060651419,5,6,2,keep_0.5,1,5,10,0.1,0.940158007797,375,89
864691135060651419,5,6,2,keep_0.75,1,8,10,0.1,0.875674622057,375,89
864691135060651419,5,6,2,keep_0.25,2,2,10,0.1,0.959220432268,375,89
864691135060651419,5,6,2,keep_0.5,2,5,10,0.1,0.993281906501,375,89
864691135060651419,5,6,2,keep_0.75,2,8,10,0.1,0.985124980003,375,89
864691135060651419,5,6,2,keep_0.25,3,2,10,0.1,1.01987590611,375,89
864691135060651419,5,6,2,keep_0.5,3,5,10,0.1,0.971991390861,375,89
864691135060651419,5,6,2,keep_0.75,3,8,10,0.1,0.942210488086,375,89
864691135060651419,5,6,2,keep_0.25,4,2,10,0.1,1.05023139382,375,89
864691135060651419,5,6,2,keep_0.5,4,5,10,0.1,0.880253567338,375,89
864691135060651419,5,6,2,keep_0.75,4,8,10,0.1,0.901134889268,375,89
864691135060651419,5,6,2,noise_0.25,0,10,10,0.1,0.909356280341,375,89
864691135060651419,5,6,2,noise_0.5,0,10,10,0.1,0.939438465922,375,89
864691135060651419,5,6,2,noise_1,0,10,10,0.1,0.996308384818,375,89
864691135060651419,5,6,3,training_mean,0,0,10,,1,375,89
864691135060651419,5,6,3,ols_all,0,10,10,0,0.761592194655,375,89
864691135060651419,5,6,3,ridge_all,0,10,10,1,0.809650381193,375,89
864691135060651419,5,6,3,ridge_raw,0,10,10,1,0.806384072234,375,89
864691135060651419,5,6,3,manual_only,0,2,10,0.1,0.911629884137,375,89
864691135060651419,5,6,3,training_reliability_ge_0,0,10,10,1,0.809650381193,375,89
864691135060651419,5,6,3,training_reliability_ge_0.1,0,10,10,0.1,0.762617387916,375,89
864691135060651419,5,6,3,training_reliability_ge_0.2,0,8,10,0.1,0.709821579761,375,89
864691135060651419,5,6,3,keep_0.25,0,2,10,1,0.971031003739,375,89
864691135060651419,5,6,3,keep_0.5,0,5,10,1,0.86878891161,375,89
864691135060651419,5,6,3,keep_0.75,0,8,10,1,0.813805446622,375,89
864691135060651419,5,6,3,keep_0.25,1,2,10,0.01,1.02917171463,375,89
864691135060651419,5,6,3,keep_0.5,1,5,10,0.1,0.945159128405,375,89
864691135060651419,5,6,3,keep_0.75,1,8,10,0.1,0.788708809069,375,89
864691135060651419,5,6,3,keep_0.25,2,2,10,1,0.997569835144,375,89
864691135060651419,5,6,3,keep_0.5,2,5,10,1,0.914209791753,375,89
864691135060651419,5,6,3,keep_0.75,2,8,10,1,0.812993745699,375,89
864691135060651419,5,6,3,keep_0.25,3,2,10,0.1,0.942425815366,375,89
864691135060651419,5,6,3,keep_0.5,3,5,10,1,0.908320231635,375,89
