target_root_id,session,scan_idx,replicate,method,nmse,n_features,n_available
864691135060651419,5,6,3,keep_0.75,0.803818350132,8,10
864691135060651419,5,6,3,manual_only,0.911629884137,2,10
864691135060651419,5,6,3,noise_0.25,0.810387758898,10,10
864691135060651419,5,6,3,noise_0.5,0.820178111461,10,10
864691135060651419,5,6,3,noise_1,0.857901590868,10,10
864691135060651419,5,6,3,ols_all,0.761592194655,10,10
864691135060651419,5,6,3,ridge_all,0.809650381193,10,10
864691135060651419,5,6,3,ridge_raw,0.806384072234,10,10
864691135060651419,5,6,3,training_mean,1,0,10
864691135060651419,5,6,3,training_reliability_ge_0,0.809650381193,10,10
864691135060651419,5,6,3,training_reliability_ge_0.1,0.762617387916,10,10
864691135060651419,5,6,3,training_reliability_ge_0.2,0.709821579761,8,10
864691135060651419,5,6,4,keep_0.25,0.899742605285,2,10
864691135060651419,5,6,4,keep_0.5,0.837908040977,5,10
864691135060651419,5,6,4,keep_0.75,0.754317671802,8,10
864691135060651419,5,6,4,manual_only,0.81928716944,2,10
864691135060651419,5,6,4,noise_0.25,0.729399916827,10,10
864691135060651419,5,6,4,noise_0.5,0.801850134984,10,10
864691135060651419,5,6,4,noise_1,0.857078084719,10,10
864691135060651419,5,6,4,ols_all,0.712915256871,10,10
864691135060651419,5,6,4,ridge_all,0.710463145879,10,10
864691135060651419,5,6,4,ridge_raw,0.681218529343,10,10
864691135060651419,5,6,4,training_mean,1,0,10
864691135060651419,5,6,4,training_reliability_ge_0,0.710463145879,10,10
864691135060651419,5,6,4,training_reliability_ge_0.1,0.710463145879,10,10
864691135060651419,5,6,4,training_reliability_ge_0.2,0.710463145879,10,10
864691135060651419,5,6,5,keep_0.25,1.00230973786,2,10
864691135060651419,5,6,5,keep_0.5,0.948552824251,5,10
864691135060651419,5,6,5,keep_0.75,0.88830652023,8,10
864691135060651419,5,6,5,manual_only,0.871146555311,2,10
864691135060651419,5,6,5,noise_0.25,0.882925972452,10,10
864691135060651419,5,6,5,noise_0.5,0.904218798634,10,10
864691135060651419,5,6,5,noise_1,0.905002963407,10,10
864691135060651419,5,6,5,ols_all,0.905036234957,10,10
864691135060651419,5,6,5,ridge_all,0.877258737287,10,10
864691135060651419,5,6,5,ridge_raw,0.871409613199,10,10
864691135060651419,5,6,5,training_mean,1,0,10
864691135060651419,5,6,5,training_reliability_ge_0,0.877258737287,10,10
864691135060651419,5,6,5,training_reliability_ge_0.1,0.877258737287,10,10
864691135060651419,5,6,5,training_reliability_ge_0.2,0.88572829972,8,10
864691135060651419,5,6,6,keep_0.25,0.907651598177,2,10
864691135060651419,5,6,6,keep_0.5,0.835634182944,5,10
864691135060651419,5,6,6,keep_0.75,0.76693644651,8,10
864691135060651419,5,6,6,manual_only,0.846208853381,2,10
864691135060651419,5,6,6,noise_0.25,0.743747885587,10,10
864691135060651419,5,6,6,noise_0.5,0.770471670108,10,10
864691135060651419,5,6,6,noise_1,0.835711967077,10,10
864691135060651419,5,6,6,ols_all,0.725591763225,10,10
864691135060651419,5,6,6,ridge_all,0.735897096776,10,10
864691135060651419,5,6,6,ridge_raw,0.735201566553,10,10
864691135060651419,5,6,6,training_mean,1,0,10
